placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes
https://www.google.com/maps/place/LIV+Health/data=!4m7!3m6!1s0x876f3b0686cfd1f7:0x7c40c3c0230f090!8m2!3d41.1604273!4d-104.7795788!16s%2Fg%2F11fjtysll6!19sChIJ99HPhgY7b4cRkPAwAjwMxAc,LIV Health,4.3,132,Mental health clinic,"2500 Dell Range Blvd, Cheyenne, WY 82009, United States","566C+55 Cheyenne, Wyoming, USA",https://livhealth.org/,+1 307-630-4729,Closed ⋅ Opens 9 am Mon,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPF5VvY86zF-KKG-WIF6ezhJONQd68i05LCMHdH=w408-h272-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:07.522Z,
https://www.google.com/maps/place/Behavioral+Health+Services/data=!4m7!3m6!1s0x876f3b17a49db093:0x36e22d237cff53a2!8m2!3d41.1429257!4d-104.7848283!16s%2Fg%2F1hc0rjz_r!19sChIJk7CdpBc7b4cRolP_fCMt4jY,Behavioral Health Services,3.7,51,Mental health clinic,"2600 E 18th St, Cheyenne, WY 82001, United States","46V8+53 Cheyenne, Wyoming, USA",https://www.cheyenneregional.org/location/behavioral-health-services/,+1 307-633-7370,Closed ⋅ Opens 7 am Mon,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uSZOJtni6wqrRZug9WjTqA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.83001&pitch=0&thumbfov=100,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:12.354Z,
https://www.google.com/maps/place/Seitz+Dermatology/data=!4m7!3m6!1s0x876f3ae8a2ed0759:0x2441bc2633f59e1f!8m2!3d41.1405218!4d-104.8110456!16s%2Fg%2F1vfzfnw8!19sChIJWQftoug6b4cRH571Mya8QSQ,Seitz Dermatology,4.9,773,Skin care clinic,"2112 Seymour Ave, Cheyenne, WY 82001, United States","45RQ+6H Cheyenne, Wyoming, USA",http://seitzdermatology.com/,+1 307-635-8299,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noI_WtJ34tYOzMrQuF9EzXsnufcd88SZBE_AFo12SrFW7iNVm8JO0YyItUriTH2237euXHk4PwVwj69niuA-X5lQgdZv2FlJ50o5akfZOguWLAQ8mRa7mitFftP5knWW6w4maYo=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:17.268Z,
https://www.google.com/maps/place/BestMed+Urgent+Care+-+Cheyenne+Central+Ave./data=!4m7!3m6!1s0x876f3ae9f838ac93:0xa0fda114b64885b8!8m2!3d41.1365345!4d-104.8161729!16s%2Fg%2F11bzt5_m6q!19sChIJk6w4-Ok6b4cRuIVIthSh_aA,BestMed Urgent Care - Cheyenne Central Ave.,4.4,1816,Urgent care center,"1919 Central Ave, Cheyenne, WY 82001, United States","45PM+JG Cheyenne, Wyoming, USA",https://www.bestmedclinics.com/wyoming/find-a-clinic/cheyenne/,+1 307-514-9888,"Closed ⋅ Opens 8 am Mon

Confirmed by phone call 8 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPN_aCbRgK0FE_0NGhe1ePuGftvQOKCkHO4_og7=w432-h240-k-no,true,9 am–4 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:22.403Z,
https://www.google.com/maps/place/Balanced+Prairie+Wellness/data=!4m7!3m6!1s0x876f3b22240acb37:0xdb22317450bd85e4!8m2!3d41.1446352!4d-104.8205733!16s%2Fg%2F11krqjz668!19sChIJN8sKJCI7b4cR5IW9UHQxIts,Balanced Prairie Wellness,4.7,19,Nutritionist,"2820 Warren Ave, Cheyenne, WY 82001, United States","45VH+VQ Cheyenne, Wyoming, USA",https://www.bpwcollective.com/,+1 307-426-4017,Closed ⋅ Opens 10:30 am Mon,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npL42x0uyII0mYuAlo7IcsKsBKo6ktQsm9gChkfBRb4Z8aq-FT8cn3hGTod1tHV4mEjArFMpKT1lhxzKigyOVcFmwaq9Np2mtlWhTuImxQvsdKq-fpNCsXD_aTtMLrYAxMZnKCD=w426-h240-k-no,true,12–4 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,10:30 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:27.336Z,
https://www.google.com/maps/place/Cheyenne+Skin+Clinic/data=!4m7!3m6!1s0x876f3a133c0b10c7:0xc249901885f680cc!8m2!3d41.1744613!4d-104.8298207!16s%2Fg%2F1v8gcjkm!19sChIJxxALPBM6b4cRzID2hRiQScI,Cheyenne Skin Clinic,4.8,1114,Skin care clinic,"123 Western Hills Blvd, Cheyenne, WY 82009, United States","55FC+Q3 Cheyenne, Wyoming, USA",http://www.cheyenneskinclinic.com/,+1 307-635-0226,Closed ⋅ Opens 8 am Mon,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipN_Dc_g2-MgTgoaUEUmA2XBwhxsX2ZBIU-E3iTS=w487-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:32.356Z,
https://www.google.com/maps/place/Cheyenne+Radiology+Group/data=!4m7!3m6!1s0x876f3ae64f8f27cb:0xcc9e8f5eeb405747!8m2!3d41.1580574!4d-104.7918191!16s%2Fg%2F1vg_dbvl!19sChIJyyePT-Y6b4cRR1dA616Pnsw,Cheyenne Radiology Group,4.7,535,Medical diagnostic imaging center,"2003 Bluegrass Cir, Cheyenne, WY 82009, United States","5655+67 Cheyenne, Wyoming, USA",https://www.cheyrad.com/about-us/,+1 307-634-7711,Closed ⋅ Opens 7 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPz_dIGnAj1lM3OZYn-4BD91xqe7Ga6jyvpdZ_S=w408-h271-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:37.455Z,
https://www.google.com/maps/place/Granite+Rehabilitation+and+Wellness/data=!4m7!3m6!1s0x876f3b3f8e3038bb:0x5617b8fa4842679a!8m2!3d41.1396886!4d-104.7765837!16s%2Fg%2F11bwqpvcnj!19sChIJuzgwjj87b4cRmmdCSPq4F1Y,Granite Rehabilitation and Wellness,3.5,39,Nursing home,"3128 Boxelder Dr, Cheyenne, WY 82001, United States","46QF+V9 Cheyenne, Wyoming, USA",https://www.graniterehabilitationandwellness.com/,+1 307-634-7901,Closed ⋅ Opens 8 am Mon,,,https://lh3.googleusercontent.com/p/AF1QipPMFJRrf2Y00tdDqeWBcAt_pnsEvXcaGHlUmvf-=w408-h270-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:42.299Z,
https://www.google.com/maps/place/Polaris+Rehabilitation+and+Care+Center/data=!4m7!3m6!1s0x876f3bb4d4e39a3b:0xd4d2be2cfb172eb1!8m2!3d41.1370609!4d-104.7834991!16s%2Fg%2F11rb4kttt8!19sChIJO5rj1LQ7b4cRsS4X-yy-0tQ,Polaris Rehabilitation and Care Center,4.0,46,Nursing home,"2700 E 12th St, Cheyenne, WY 82001, United States","46P8+RJ Cheyenne, Wyoming, USA",https://polarishcc.com/,+1 307-634-7986,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipORbcxM1PLvckR0JmT5lQfpOmpx9p_bfctqjBA_=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:47.390Z,
https://www.google.com/maps/place/Althoff+Wellness+Clinic+PC+-+Cheyenne/data=!4m7!3m6!1s0x876f3bad4564c1bf:0x4d6ad60b56e97ae!8m2!3d41.1518152!4d-104.7604137!16s%2Fg%2F11ldv9rchr!19sChIJv8FkRa07b4cRrpdutWCt1gQ,Althoff Wellness Clinic PC - Cheyenne,5.0,32,Wellness center,"4024 Laramie St, Cheyenne, WY 82001, United States","562Q+PR Cheyenne, Wyoming, USA",https://www.drjillalthoff.com/,+1 307-369-1786,"Closed ⋅ Opens 9 am Mon

Confirmed by this business 1 week ago",,,https://lh3.googleusercontent.com/p/AF1QipOKa1mFCQ5BGxUClfpBQNG6wXACfw5s9xzO-Ngz=w408-h306-k-no,true,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2025-09-28T23:46:52.342Z,
