placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,attributes,info,isBlackOwned
https://www.google.com/maps/place/Keeley+Properties/data=!4m7!3m6!1s0x87d8b31a9dad7f95:0x5bd6b298176dc1b6!8m2!3d38.6465064!4d-90.3383645!16s%2Fg%2F1tdp5lfz!19sChIJlX-tnRqz2IcRtsFtF5iy1ls,Keeley Properties,4.2,19,Real estate developer,"222 S Central Ave UNIT 305, Clayton, MO 63105, United States","JMW6+JM Clayton, Missouri, USA",http://www.keeleyproperties.com/,+1 314-993-5800,,https://lh3.googleusercontent.com/p/AF1QipNI6PDUVhS8Gw2d939U-1k8InhBKSXKXuRAVu3z=w408-h305-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:15:42.401Z,,,
https://www.google.com/maps/place/The+Michelson+Organization/data=!4m7!3m6!1s0x87d8cad4e49260d3:0xa8926689e022d777!8m2!3d38.650376!4d-90.334503!16s%2Fg%2F1td7j8f_!19sChIJ02CS5NTK2IcRd9ci4Ilmkqg,The Michelson Organization,3.6,47,Property investment company,"7701 Forsyth Blvd UNIT 900, St. Louis, MO 63105, United States","MM28+55 St. Louis, Missouri, USA",http://www.michelsonre.com/,+1 314-862-7080,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPO_QRxvaJF4YkRm7NLhxymDdGGFaqt1jNrWo4C=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:15:47.610Z,,,
https://www.google.com/maps/place/Frontier+Property+Management/data=!4m7!3m6!1s0x87d8cb1a039ec28d:0x2cdc186789992128!8m2!3d38.6259658!4d-90.3462719!16s%2Fg%2F125_sksjb!19sChIJjcKeAxrL2IcRKCGZiWcY3Cw,Frontier Property Management,3.5,189,Property management company,"1750 S Brentwood Blvd Suite 450, Brentwood, MO 63144, United States","JMG3+9F Brentwood, Missouri, USA",http://www.frontierpropertymgmt.com/,+1 314-932-7004,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvc4yIFXGFBqFuF78ip4SSWjIN0rhMe7zPG-G6MoEKgNlFcvIYo8wAh-c6HG37z0i8zo0g33Ev06PYGv-tttabMFpLywAeKii_86k1Y8QBJVA2p4GmG66REiGKMJ3ymCiV5JnR=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:15:52.398Z,,,
https://www.google.com/maps/place/Park+Clayton+Apartments/data=!4m7!3m6!1s0x87d8b5603c213bd7:0x7be435c84b43c97a!8m2!3d38.6299973!4d-90.29883!16s%2Fg%2F1vxvjd8g!19sChIJ1zshPGC12IcReslDS8g15Hs,Park Clayton Apartments,3.5,19,Property management company,"6605 Clayton Ave, St. Louis, MO 63139, United States","JPH2+XF St. Louis, Missouri, USA",http://parkclaytonlife.com/,+1 833-580-0658,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMrEQLUBYasP_-gwQ-K8Hc6mm-zSkq7F43fM0s6=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:15:57.110Z,,,
https://www.google.com/maps/place/Allegro+Senior+Living+LLC/data=!4m7!3m6!1s0x87d8cb298a609415:0xf2260ce3a9c79600!8m2!3d38.6471499!4d-90.3383131!16s%2Fg%2F1vxcwz5v!19sChIJFZRgiinL2IcRAJbHqeMMJvI,Allegro Senior Living LLC,3.7,3,Property management company,"212 S Central Ave UNIT 301, St. Louis, MO 63105, United States","JMW6+VM St. Louis, Missouri, USA",http://allegroliving.com/,+1 314-512-8511,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjPcvgGhIs16E-FA6BD_qQI6w70iheL3GbyOQkFViN45BUspFyoMMS0-wY_iMaQWD8nPHyKWI1HPSS74yrwzaVprS2FZgeUg6MzApUpUkhCXJb_mYQCNHQf_LIrXpj_JW6WwU=w408-h281-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:02.158Z,,,
https://www.google.com/maps/place/Taylor+Group+-+The+Agency/data=!4m7!3m6!1s0x87d8cb992ead2a97:0x11503749991b788b!8m2!3d38.6379436!4d-90.3419295!16s%2Fg%2F11sfbyr2r8!19sChIJlyqtLpnL2IcRi3gbmUk3UBE,Taylor Group - The Agency,5.0,320,Real estate agency,"8007 Clayton Rd, Clayton, MO 63117, United States","JMQ5+56 Clayton, Missouri, USA",http://taylorgrouponline.com/,+1 314-370-2206,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMkBCcVgpTTEVTBtlAEDVW6y0SNYazxezdQBKFr=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:07.007Z,,,
https://www.google.com/maps/place/The+DESCO+Group/data=!4m7!3m6!1s0x87d8cb2b4fe964c3:0xe160316074a74a57!8m2!3d38.6513815!4d-90.341562!16s%2Fg%2F1wyc4wkj!19sChIJw2TpTyvL2IcRV0qndGAxYOE,The DESCO Group,3.3,3,Commercial real estate agency,"25 N Brentwood Blvd, Clayton, MO 63105, United States","MM25+H9 Clayton, Missouri, USA",http://www.descogroup.com/,+1 314-994-4444,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C_Y_mH9vxg1hpCiuCdhN0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.01968&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:12.100Z,,,
https://www.google.com/maps/place/Sansone+Group/data=!4m7!3m6!1s0x87d8cb2a6a5eb45b:0x5aa71a960c3f7fa3!8m2!3d38.6479923!4d-90.3378503!16s%2Fg%2F1tfrsgdy!19sChIJW7ReairL2IcRo38_DJYap1o,Sansone Group,2.5,64,Commercial real estate agency,"120 S Central Ave #500, Clayton, MO 63105, United States","JMX6+5V Clayton, Missouri, USA",http://www.sansonegroup.com/,+1 314-727-6664,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMVwAny8j2zb2R5Wm5UepLJGQY_0A4n9hXLf9ts=w408-h256-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:16.755Z,,,
https://www.google.com/maps/place/The+Love+Companies/data=!4m7!3m6!1s0x87d8cb298ac6a2f7:0x29fd6734fa49d283!8m2!3d38.6471678!4d-90.3384258!16s%2Fg%2F11f3vn316g!19sChIJ96LGiinL2IcRg9JJ-jRn_Sk,The Love Companies,,,Business management consultant,"212 S Central Ave, St. Louis, MO 63105, United States","JMW6+VJ St. Louis, Missouri, USA",http://thelovecompanies.com/,+1 844-277-4709,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6PXGLExmoOEAg8QOioVlyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.26917&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:21.286Z,,,
https://www.google.com/maps/place/Koch+Development/data=!4m7!3m6!1s0x87d8cb29ed544bed:0xe4979d9e63e411f1!8m2!3d38.6466802!4d-90.3382913!16s%2Fg%2F1tqyg0yx!19sChIJ7UtU7SnL2IcR8RHkY56dl-Q,Koch Development,,,Property management company,"222 S Central Ave #200, St. Louis, MO 63105, United States","JMW6+MM St. Louis, Missouri, USA",,+1 314-333-5624,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P2wToANis8taihXNAAOzUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.04709&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:23.916Z,,,
https://www.google.com/maps/place/London+Properties/data=!4m7!3m6!1s0x87df352eb9fd940d:0xb1738b0956ff779b!8m2!3d38.6590195!4d-90.3320192!16s%2Fg%2F1ttyx8mf!19sChIJDZT9uS4134cRm3f_VgmLc7E,London Properties,3.9,14,Property management company,"7477 Delmar Blvd # 210, St. Louis, MO 63130, United States","MM59+J5 St. Louis, Missouri, USA",,+1 314-863-5100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-YOvOtpEGKzUOrsvoL2dfw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.791075&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:26.580Z,,,
https://www.google.com/maps/place/Cushman+%26+Wakefield+-+Commercial+Real+Estate+Services/data=!4m7!3m6!1s0x87d8cad454072ced:0x9ca5c18554788e0!8m2!3d38.6496424!4d-90.334505!16s%2Fg%2F11bxc7srsq!19sChIJ7SwHVNTK2IcR4IhHVRhcygk,Cushman & Wakefield - Commercial Real Estate Services,,,Commercial real estate agency,"7700 Forsyth Blvd, St. Louis, MO 63105, United States","JMX8+V5 St. Louis, Missouri, USA",https://www.cushmanwakefield.com/en/united-states/offices/st-louis?utm_source=google&utm_medium=organic&utm_campaign=gmb_uberall_USA049,+1 314-862-7100,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hvx3KCfvvV10DaBP4tDdGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=153.18472&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:31.119Z,,,
https://www.google.com/maps/place/St.+Louis+Property+Management+and+Leasing/data=!4m7!3m6!1s0x87d8cb14a6118605:0x7cedf992f8a3cc86!8m2!3d38.6465!4d-90.432354!16s%2Fg%2F1tfp_cps!19sChIJBYYRphTL2IcRhsyj-JL57Xw,St. Louis Property Management and Leasing,3.0,2,Property management company,,,http://www.hermannlondon.com/property-management/,+1 314-266-8326,,https://lh3.googleusercontent.com/p/AF1QipPgtNaml63Vi11uSakif6tEa1MIG-VnjY7y356A=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:33.630Z,,,
https://www.google.com/maps/place/Keyrenter+St.+Louis+West/data=!4m7!3m6!1s0x87d8cb6309990f7d:0x8c8f3347cc3d72f5!8m2!3d38.6023567!4d-90.3903076!16s%2Fg%2F11vpdn2r6q!19sChIJfQ-ZCWPL2IcR9XI9zEczj4w,Keyrenter St. Louis West,5.0,26,Property management company,"10127 Manchester Rd Suite 206, St. Louis, MO 63122, United States","JJ25+WV St. Louis, Missouri, USA",https://keyrenterstlwest.com/,+1 314-988-1008,"Open ⋅ Closes 5 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPGdvqMKEa5LEu9dh1vxWw_kl7vpcUpAjh0G1Im=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:38.320Z,,,
https://www.google.com/maps/place/The+West+Park+Rental/data=!4m7!3m6!1s0x87d8b5d807d2bc19:0xf34d3158621cd99a!8m2!3d38.6269647!4d-90.2884555!16s%2Fg%2F11t51k35z5!19sChIJGbzSB9i12IcRmtkcYlgxTfM,The West Park Rental,4.0,2,Property management company,"6121 W Park Ave, St. Louis, MO 63139, United States","JPG6+QJ St. Louis, Missouri, USA",https://thewestparkrental.com/,,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPFGNVrDzKYe75DgHLWaw_ED_No3Z--LGplKBD6=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:43.159Z,,,
https://www.google.com/maps/place/Colliers/data=!4m7!3m6!1s0x87d8cb1778baffe7:0xb4e4cf9355af1c7!8m2!3d38.6480019!4d-90.3348238!16s%2Fg%2F1hc2kk1tf!19sChIJ5_-6eBfL2IcRx_FaNflMTgs,Colliers,,,Commercial real estate agency,"101 S Hanley Rd #1400, St. Louis, MO 63105, United States","JMX8+63 St. Louis, Missouri, USA",https://www.colliers.com/en/united-states/cities/st-louis?utm_source=google&utm_medium=mybusiness&utm_campaign=officemarketing-na-unitedstates&utm_content=nana-googlemybusinessprofile-na,+1 314-863-4447,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqivfmbwshv11aMLgI56Z7LECVTrynVVmVj1a2BpYrmIoDi3TTtDb_FnEQEDLAEio6W7MYXZ8pFWYTfX7whcPj-CaGwBlt3uKRHxylW58Xycv6RfTpLqbCwCZi12UQLXlL4sJA5=w408-h644-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:47.967Z,,,
https://www.google.com/maps/place/The+Barton/data=!4m7!3m6!1s0x87df34ccd67e7811:0xa46d81dce0621a41!8m2!3d38.6528164!4d-90.3489403!16s%2Fg%2F11c1w0fxnh!19sChIJEXh-1sw034cRQRpi4NyBbaQ,The Barton,4.4,109,Apartment complex,"8500 Maryland Ave, Clayton, MO 63105, United States","MM32+4C Clayton, Missouri, USA",https://www.thebartonstl.com/?utm_source=gbp&utm_medium=organic&utm_knock=g,+1 314-474-9826,"Open ⋅ Closes 5 pm

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNeHhiigDug5xeMBsiDYIjWPmvyICz2Or-pn-Gj=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,10 am–5 pm,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:53.710Z,· Dogs allowed,,
https://www.google.com/maps/place/Community+Property+Management/data=!4m7!3m6!1s0x87d8d392bc268141:0xed2e721fa0875f5f!8m2!3d38.5910711!4d-90.5130258!16s%2Fg%2F1tg_glm5!19sChIJQYEmvJLT2IcRX1-HoB9yLu0,Community Property Management,4.4,501,Property management company,"242 Old Sulphur Spring Rd, Ballwin, MO 63021, United States","HFRP+CQ Ballwin, Missouri, USA",https://www.cpmgateway.com/,+1 636-227-8688,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipN_xuEJNyfphE3dkBqdHkuUyI5w5eQZOS7Leeo=w408-h271-k-no,true,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:16:58.511Z,,,
https://www.google.com/maps/place/CENTRAL+RESOURCE+MANAGEMENT/data=!4m7!3m6!1s0x25b9fb0d7b52812f:0x9867206d183ac68a!8m2!3d33.4552328!4d-84.7374365!16s%2Fg%2F11vb5fk442!19sChIJL4FSew37uSURisY6GG0gZ5g,CENTRAL RESOURCE MANAGEMENT,5.0,1,Property management company,,,https://www.centralresourcemanagement.com/,+1 314-201-6805,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPHa44GMkHufqLhjagC1JTpUHKvPGLlnO5-v8Tq=w512-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:17:02.925Z,,,
https://www.google.com/maps/place/Association+Management/data=!4m7!3m6!1s0x87df355464f91713:0x4f86591d4e0829ed!8m2!3d38.6556784!4d-90.3035553!16s%2Fg%2F11nnwg3480!19sChIJExf5ZFQ134cR7SkITh1Zhk8,Association Management,,,Property management company,"6358 Delmar Blvd, St. Louis, MO 63130, United States","MM4W+7H St. Louis, Missouri, USA",,+1 314-727-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sl8kEW3Iup_bLfW6jxYw7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.2651&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-09-25T18:17:05.434Z,,,
