placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Option+Care+Health/data=!4m7!3m6!1s0x888922599cb1a047:0x2d764abc44da7c6b!8m2!3d33.3660296!4d-86.7857539!16s%2Fg%2F11f1vnx7gq!19sChIJR6CxnFkiiYgRa3zaRLxKdi0,Option Care Health,4.3,27,Specialized clinic,"2100 Riverchase Center Suite 430, Hoover, AL 35244, United States","9687+CM Hoover, Alabama, USA",https://optioncarehealth.com/,+1 205-982-9401,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3gsTaSHJru3nSh65UBu9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.48772&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:01:52.401Z,,,,
https://www.google.com/maps/place/Vital+Force+RX/data=!4m7!3m6!1s0x888919b534d2741d:0x522e53fba1f6d7e3!8m2!3d33.4043564!4d-86.8068921!16s%2Fg%2F11jgtbvv87!19sChIJHXTSNLUZiYgR49f2oftTLlI,Vital Force RX,4.8,20,Vitamin & supplements store,"1580 Montgomery Hwy, Hoover, AL 35216, United States","C53V+P6 Hoover, Alabama, USA",https://vitalforcerx.com/,+1 205-352-9141,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipN0thqIVOsEWwEO94TDOOCdUbIoz9orVGENqvRr=w426-h240-k-no,true,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:01:56.846Z,LGBTQ+ friendly,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Soleo+Health/data=!4m7!3m6!1s0x88892336b49255bf:0x37619054a457ff0!8m2!3d33.3660296!4d-86.7857539!16s%2Fg%2F11nnvh7tpj!19sChIJv1WStDYjiYgR8H9FSgUZdgM,Soleo Health,5.0,2,Specialized clinic,"2100 Riverchase Center Suite 308, Hoover, AL 35244, United States","9687+CM Hoover, Alabama, USA",https://www.soleohealth.com/location/birmingham/?utm_source=gmb&utm_medium=google&utm_campaign=gmb-location-listings&utm_content=birmingham,+1 205-994-7103,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u3gsTaSHJru3nSh65UBu9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.48772&pitch=0&thumbfov=100,true,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:01.374Z,,,,
https://www.google.com/maps/place/Paragon+Birmingham+Infusion+Center/data=!4m7!3m6!1s0x888917eff794e0a1:0x50840b7adc60bbe5!8m2!3d33.4293572!4d-86.7303336!16s%2Fg%2F11tfnj5jm_!19sChIJoeCU9-8XiYgR5btg3HoLhFA,Paragon Birmingham Infusion Center,5.0,2,Specialized clinic,"4851 Cahaba River Rd Ste 137, Birmingham, AL 35243, United States","C7H9+PV Birmingham, Alabama, USA",https://paragonhealthcare.com/,+1 205-963-7523,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOg6EvT8pWq-RbVmH7l5-B0QfCmO5mp-kS22FfZ=w408-h544-k-no,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:05.697Z,,,,
https://www.google.com/maps/place/Birmingham+ID+%26+Infusion/data=!4m7!3m6!1s0x8889178689433eb9:0x6ff01bf064db52ad!8m2!3d33.4322365!4d-86.7375747!16s%2Fg%2F11by_d80vp!19sChIJuT5DiYYXiYgRrVLbZPAb8G8,Birmingham ID & Infusion,3.8,14,Medical clinic,"4704 Cahaba River Rd ste 101-d, Birmingham, AL 35243, United States","C7J6+VX Birmingham, Alabama, USA",https://bhminfusion.com/,+1 205-739-2266,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNF2E7YesST4PwwAzEUdPFo6sjgMdRdJ_SdxiN_=w426-h240-k-no,true,8 am–12 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–12 pm,8 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:10.147Z,,,,
https://www.google.com/maps/place/Birmingham+Recovery+Center/data=!4m7!3m6!1s0x8889194cc940435b:0x9e67c1b300477fcf!8m2!3d33.4067976!4d-86.7592718!16s%2Fg%2F11p47354db!19sChIJW0NAyUwZiYgRz39HALPBZ54,Birmingham Recovery Center,4.9,69,Addiction treatment center,"2501 International Park Dr, Birmingham, AL 35243, United States","C64R+P7 Birmingham, Alabama, USA",https://www.longleafcenters.com/location/birmingham-recovery-center/?utm_source=google&utm_medium=organic&utm_campaign=brcgbp,+1 205-548-3202,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZn0GTZ4XgtP5KtVmdGPlXD7l0GtRKnKO3Mxre=w408-h245-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:14.762Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/We+SAGE+Health+and+Wellness/data=!4m7!3m6!1s0x8889195c5b556c23:0xcd9558d01598ddfa!8m2!3d33.4091987!4d-86.8091714!16s%2Fg%2F11fjblg_j8!19sChIJI2xVW1wZiYgR-t2YFdBYlc0,We SAGE Health and Wellness,4.6,17,Mental health service,"500 Southland Dr # 110, Hoover, AL 35226, United States","C55R+M8 Hoover, Alabama, USA",https://www.wesagehealthandwellness.com/,+1 205-260-1014,,https://lh3.googleusercontent.com/p/AF1QipOMtgHnipe6aSD-tQz34KYNuNpSu9vIjZT0pIYg=w425-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:19.140Z,LGBTQ+ friendly,,true,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x888917ca9aec5f8f:0x858263baa6c62aa5!8m2!3d33.4321255!4d-86.737828!16s%2Fg%2F11y5ygzp4l!19sChIJj1_smsoXiYgRpSrGprpjgoU,Metro Infusion Center,,,Medical Center,"4704 Cahaba River Rd ste 101-d, Birmingham, AL 35243, United States","C7J6+VV Birmingham, Alabama, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LJi6_-XN9ZXL0lR9WtNgUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.68645&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:23.436Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Walgreens+Infusion+Services/data=!4m7!3m6!1s0x8889225a29efe1a1:0x441dfab9a330e00!8m2!3d33.365232!4d-86.7874547!16s%2Fg%2F1q5bvphdp!19sChIJoeHvKVoiiYgRAA4zmqvfQQQ,Walgreens Infusion Services,,,Home health care service,"2100 Riverchase Center Suite 430, Hoover, AL 35244, United States","9687+32 Hoover, Alabama, USA",https://optioncarehealth.com/,+1 205-982-9401,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fgyR9NQQNKQcNliWspC59Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.2695&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Hoover+AL/@33.4053867,-86.8113781,14z",2025-09-28T23:02:25.803Z,,,,
https://www.google.com/maps/place/Palmetto+Infusion+-+Dothan/data=!4m7!3m6!1s0x889293e730810961:0xfd025ea6812bc8a0!8m2!3d31.2138161!4d-85.4286852!16s%2Fg%2F11pdykqbyd!19sChIJYQmBMOeTkogRoMgrgaZeAv0,Palmetto Infusion - Dothan,5.0,2,Medical clinic,"2826 Ross Clark Cir Suite 105, Dothan, AL 36301, United States","6H7C+GG Dothan, Alabama, USA",https://www.palmettoinfusion.com/,+1 800-809-1265,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IgVFQBU_UX6iF-LyxpL93w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.94298&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:02:37.795Z,,,,
https://www.google.com/maps/place/Southeast+Health+Outpatient/data=!4m7!3m6!1s0x88929375309f5e11:0xb4d1e20cdde9f2b8!8m2!3d31.2150029!4d-85.3630866!16s%2Fg%2F11mx4pkdrk!19sChIJEV6fMHWTkogRuPLp3Qzi0bQ,Southeast Health Outpatient,4.3,6,Community health center,"1108 Ross Clark Cir, Dothan, AL 36301, United States","6J8P+2Q Dothan, Alabama, USA",https://www.southeasthealth.org/contact-information-home/,+1 334-793-8111,Closes soon ⋅ 6:30 pm ⋅ Opens 5 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOHpBAr2HBavvMf_1rYFGtflwDBuIQ68e10Z7PXWOcOL-oBKw7sGynitI8Gypk93_xwVyVYnR4Xcrwild8ewT2x9Kwhq5ZoO8a8U7WKRfsBC2vhNBfrC4KCPLF-Kv6ew919fYo=w408-h544-k-no,false,6 am–6:30 pm,5 am–6:30 pm,5 am–6:30 pm,5 am–6:30 pm,5 am–6:30 pm,5 am–6:30 pm,6 am–6:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:02:42.548Z,,,,
https://www.google.com/maps/place/Vital+Care+of+Dothan/data=!4m7!3m6!1s0x8892930cfb2330cf:0x96b1629c27e670e!8m2!3d31.2361205!4d-85.4334207!16s%2Fg%2F11rz58xs21!19sChIJzzAj-wyTkogRDmd-wikWawk,Vital Care of Dothan,2.9,7,Pharmacy,"301 Perry Ave, Dothan, AL 36303, United States","6HP8+CJ Dothan, Alabama, USA",http://www.vitalcareinc.com/,+1 334-500-5645,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KqzB4uTub0qabmNaogJ8Bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.90852&pitch=0&thumbfov=100,true,Closed,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:02:46.874Z,,,,
https://www.google.com/maps/place/Southeast+Health/data=!4m7!3m6!1s0x889293770ced996f:0xa150bcd8b662483f!8m2!3d31.2159117!4d-85.3625287!16s%2Fm%2F04g3kdy!19sChIJb5ntDHeTkogRP0hitti8UKE,Southeast Health,4.3,2220,Medical Center,"1108 Ross Clark Cir, Dothan, AL 36301, United States","6J8P+9X Dothan, Alabama, USA",https://www.southeasthealth.org/,+1 334-793-8111,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNWH0bSQeYsQL4BEs6UybSus4fVqt8JBqU2DLQ8=w593-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:02:51.408Z,,,,
https://www.google.com/maps/place/Kroger+Specialty+Infusion/data=!4m7!3m6!1s0x889292c0a310f913:0xd27cd4fe37632de7!8m2!3d31.1997016!4d-85.4164457!16s%2Fg%2F1261my6r0!19sChIJE_kQo8CSkogR5y1jN_7UfNI,Kroger Specialty Infusion,4.6,14,Pharmacy,"2511 Ross Clark Cir, Dothan, AL 36301, United States","5HXM+VC Dothan, Alabama, USA",https://www.krogerspecialtyinfusion.com/contact,+1 334-794-1126,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nB13AdWIoQi2YKZuOOgtRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.7783&pitch=0&thumbfov=100,false,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:02:55.788Z,,· Delivery,,
https://www.google.com/maps/place/Vita-Fuse+Dothan/data=!4m7!3m6!1s0x88928dc03fb9a4e5:0x6266ed80e644aa06!8m2!3d31.2356191!4d-85.4658022!16s%2Fg%2F11rl2gb5w1!19sChIJ5aS5P8CNkogRBqpE5oDtZmI,Vita-Fuse Dothan,4.9,42,Wellness center,"200 Grove Park Ln Suite 660, Dothan, AL 36305, United States","6GPM+6M Dothan, Alabama, USA",https://vitafusedothan.my.canva.site/,+1 334-784-0440,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipN7BLJfGE4PgO124XN9qfpekPsOIhPm8tXeeB4B=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–1 pm,"https://www.google.com/maps/search/Infusion+centers+in+Dothan+AL/@31.2233594,-85.389326,14z",2025-09-28T23:03:00.224Z,,,,
https://www.google.com/maps/place/FlexCare+Infusion+Centers/data=!4m7!3m6!1s0x88626f84da61dc3d:0x22fd6a4af8246cdf!8m2!3d34.6879916!4d-86.7297746!16s%2Fg%2F11pyc6k04w!19sChIJPdxh2oRvYogR32wk-Epq_SI,FlexCare Infusion Centers,5.0,42,Medical Center,"1038 Research Blvd Suite 280, Madison, AL 35758, United States","M7QC+53 Madison, Alabama, USA",https://www.flexcareinfusion.com/,+1 256-258-9315,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP9oqpo8Ruu_SjLuZPSzixV_NVGI66IZq8F-tHz=w408-h271-k-no,true,Closed,8 am–4 pm,8 am–4 pm,11 am–7 pm,11 am–7 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/Infusion+centers+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-09-28T23:03:13.963Z,,,,
https://www.google.com/maps/place/Metro+Infusion+Center/data=!4m7!3m6!1s0x88626f16d996e1f9:0xfb1845df1ad27499!8m2!3d34.6862545!4d-86.7362153!16s%2Fg%2F11svj4kg1n!19sChIJ-eGW2RZvYogRmXTSGt9FGPs,Metro Infusion Center,,,Medical office,"20 Hughes Rd Suite 103, Madison, AL 35758, United States","M7P7+GG Madison, Alabama, USA",https://metroinfusioncenter.com/,+1 877-448-3627,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O9G8iM-z1ufd7NcONYZhbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.385548&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-09-28T23:03:18.353Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Elite+Hydration+and+Wellness/data=!4m7!3m6!1s0x8862658ce7e1a8d3:0x72a648910505e3b4!8m2!3d34.7295183!4d-86.7880151!16s%2Fg%2F11tm_178f6!19sChIJ06jh54xlYogRtOMFBZFIpnI,Elite Hydration and Wellness,5.0,32,Health consultant,"12060 County Line Rd D, Madison, AL 35756, United States","P6H6+RQ Madison, Alabama, USA",https://www.theelitehydration.com/,+1 256-701-6177,"Closed ⋅ Opens 10 am Mon

Updated by this business 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOMo6jdOAyrCjKgmgdrSbf2HvxwhQ-5qXDILs7Q=w426-h240-k-no,true,10 am–4 pm,10 am–5 pm,3–6 pm,3–6 pm,3–6 pm,10 am–6 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-09-28T23:03:23.053Z,,,,
https://www.google.com/maps/place/Madison+Wellness+%26+Aesthetic+Center/data=!4m7!3m6!1s0x886268d2555074db:0xa0604a4a2e132636!8m2!3d34.7200105!4d-86.7072052!16s%2Fg%2F1tm8fqct!19sChIJ23RQVdJoYogRNiYTLkpKYKA,Madison Wellness & Aesthetic Center,4.7,970,Medical spa,"844 Slaughter Rd Suite A, Madison, AL 35758, United States","P7CV+24 Madison, Alabama, USA",https://www.madisonfamilycare.com/?utm_source=GBPEprompt,+1 256-722-0555,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO281WBYpTE6Tp8HGgimCa3Q_AyLbAPpRZ1UJI-=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Madison+AL/@34.6992579,-86.7483318,14z",2025-09-28T23:03:27.573Z,LGBTQ+ friendly,,,
