placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,isBlackOwned,info,attributes,error
https://www.google.com/maps/place/Developing+Angels/data=!4m7!3m6!1s0x8840837415919729:0x2911718d1d0824b0!8m2!3d39.7598915!4d-84.1416522!16s%2Fg%2F11h8k8qblz!19sChIJKZeRFXSDQIgRsCQIHY1xESk,Developing Angels,,,Home health care service,"320 Great Oaks Dr, Dayton, OH 45403, United States","QV55+X8 Dayton, Ohio, USA",,+1 330-575-5888,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IUfVV5Axt7j6v-FzQUSN9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.553856&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:04.241Z,,,,
https://www.google.com/maps/place/Anointed+Helpers+Home+Care/data=!4m7!3m6!1s0x884087d5fb847621:0x17e29c512871b593!8m2!3d39.7170766!4d-84.199018!16s%2Fg%2F11q3tl2kwb!19sChIJIXaE-9WHQIgRk7VxKFGc4hc,Anointed Helpers Home Care,,,Home health care service,"2555 S Dixie Dr Suite 107, Dayton, OH 45409, United States","PR82+R9 Dayton, Ohio, USA",,+1 937-813-4125,Closed ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HFC1In5cBdJAIAt2Tai8gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.32907&pitch=0&thumbfov=100,true,9 am–1 pm,9 am–1 pm,Closed,Closed,Closed,9 am–1 pm,9 am–1 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:08.475Z,,,,
https://www.google.com/maps/place/Interim+HealthCare+of+Dayton/data=!4m7!3m6!1s0x88408f6077f4d3db:0x690763166ff403a0!8m2!3d39.8651489!4d-84.1440034!16s%2Fg%2F1tdwfl_n!19sChIJ29P0d2CPQIgRoAP0bxZjB2k,Interim HealthCare of Dayton,4.0,13,Home health care service,"5211 Waynetowne Ct Suite C, Huber Heights, OH 45424, United States","VV84+39 Huber Heights, Ohio, USA",https://www.interimhealthcare.com/location/huber-heights-oh-home-healthcare-hospice,+1 937-291-5330,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOGUYmOaExYGFqiQ2tyxf85goRhLH5bue8pqRTL=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:12.935Z,,,,
https://www.google.com/maps/place/Independence+Plus+Senior+Care/data=!4m7!3m6!1s0x88408522ef237d3f:0x64aeb133153f9697!8m2!3d39.7007554!4d-84.1206615!16s%2Fg%2F1tdxwpyc!19sChIJP30j7yKFQIgRl5Y_FTOxrmQ,Independence Plus Senior Care,5.0,1,Home health care service,"3020 Sudbury Dr, Dayton, OH 45420, United States","PV2H+8P Dayton, Ohio, USA",,+1 937-294-5058,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EQ6NQxcS2OKv5Ex0GRIcFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.25237&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:15.488Z,,,,
https://www.google.com/maps/place/Prince+Home+Health+Care+Inc./data=!4m7!3m6!1s0x88408f8599f4f175:0xf3f35e1421dc2953!8m2!3d39.7788534!4d-84.2916058!16s%2Fg%2F11jkvvqwlh!19sChIJdfH0mYWPQIgRUyncIRRe8_M,Prince Home Health Care Inc.,5.0,1,Home health care service,"2222 Olive Rd, Trotwood, OH 45426, United States","QPH5+G9 Trotwood, Ohio, USA",,+1 937-361-8541,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XyH8nWEhcw3R6Ax4g1SeIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.575935&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:20.006Z,,,,
https://www.google.com/maps/place/Caring+Hearts+Home+Health+Care/data=!4m7!3m6!1s0x8840805f8ba4fc85:0x5b8d8cb7bdb721fe!8m2!3d39.7980508!4d-84.2473875!16s%2Fg%2F1tm0ch2h!19sChIJhfyki1-AQIgR_iG3vbeMjVs,Caring Hearts Home Health Care,,,Home health care service,"3552 W Siebenthaler Ave, Dayton, OH 45406, United States","QQX3+62 Dayton, Ohio, USA",,+1 937-274-5052,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Y2noDCpS50C5j0FeKWMBlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.39067&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:22.496Z,,,,
"https://www.google.com/maps/place/Gem+City+Home+Health+Care,+an+Amedisys+Company/@39.6237875,-84.197991,17z/data=!3m1!4b1!4m6!3m5!1s0x884089c92a5181a9:0x14d6ea3dc48f188b!8m2!3d39.6237875!4d-84.197991!16s%2Fg%2F11styml0cx","Gem City Home Health Care, an Amedisys Company",4.2,17,Home health care service,"8534 Yankee St Suite 2A, Dayton, OH 45458, United States","JRF2+GR Dayton, Ohio, USA",https://locations.amedisys.com/oh/dayton/home-health-4351/?utm_source=google&utm_medium=organic&utm_campaign=locallisting,+1 937-438-9100,Open ⋅ Closes 5 pm,,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:28.941Z,,,,
https://www.google.com/maps/place/Elitecareconsultants/data=!4m7!3m6!1s0x884081718798439b:0xb2f15f7abb1d4a0b!8m2!3d39.8238062!4d-84.2375666!16s%2Fg%2F11xcyy442k!19sChIJm0OYh3GBQIgRC0odu3pf8bI,Elitecareconsultants,,,Home health care service,"67 Winnet Dr, Dayton, OH 45415, United States","RQF6+GX Dayton, Ohio, USA",,+1 937-329-2091,Open ⋅ Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S_MVbDjo3WzxI7qTHPHWOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=306.74042&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–5:30 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:33.289Z,,,,
https://www.google.com/maps/place/CHARITABLE+HOME+HEALTH+CARE+LLC/data=!4m7!3m6!1s0x883f81b7ee461435:0xb796e972fcdb89dd!8m2!3d39.8403515!4d-84.1382095!16s%2Fg%2F11l59wgqzz!19sChIJNRRG7reBP4gR3Ynb_HLplrc,CHARITABLE HOME HEALTH CARE LLC,5.0,3,Home health care service,"4752 Fishburg Rd Suite A1, Huber Heights, OH 45424, United States","RVR6+4P Huber Heights, Ohio, USA",https://charitablecareohio.com/,+1 937-307-9707,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNr_4uTsHUeBcAPSCBAl5THUFYII3MU48K6fQ76=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:37.681Z,,,,
https://www.google.com/maps/place/Alternate+Solutions+Health+Network/data=!4m7!3m6!1s0x8840851c818b5aad:0x82c33fbafdd17ec9!8m2!3d39.7146492!4d-84.1461453!16s%2Fg%2F11gnrql71l!19sChIJrVqLgRyFQIgRyX7R_bo_w4I,Alternate Solutions Health Network,3.3,32,Home health care service,"1050 Forrer Blvd, Kettering, OH 45420, United States","PV73+VG Kettering, Ohio, USA",https://www.ashealthnet.com/,+1 855-378-0156,,https://lh3.googleusercontent.com/p/AF1QipN-Z6_kCTNR2tpDkrbZGCsEe9fBKBkefuPq4ySc=w408-h268-k-no,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:39.977Z,,,,
https://www.google.com/maps/place/Divine+Goddess+Products/data=!4m7!3m6!1s0x8840872bd2dfc3bd:0xbb55eef030164fdb!8m2!3d39.7307764!4d-84.2469921!16s%2Fg%2F11xtj8wx_p!19sChIJvcPf0iuHQIgR208WMPDuVbs,Divine Goddess Products,,,Home health care service,"1546 Almore St, Dayton, OH 45417, United States","PQJ3+86 Dayton, Ohio, USA",,+1 937-304-6743,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CweqZj-Fed7xSok_AhhvFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.76264&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:42.357Z,,,,
https://www.google.com/maps/place/Caretenders+of+Dayton/data=!4m7!3m6!1s0x884087641977265f:0xe8eaf3fa13e3db69!8m2!3d39.6962775!4d-84.1591928!16s%2Fg%2F11hzwbx6j7!19sChIJXyZ3GWSHQIgRadvjE_rz6ug,Caretenders of Dayton,2.0,4,Home health care service,"580 Lincoln Park Blvd Suite 100, Kettering, OH 45429, United States","MRWR+G8 Kettering, Ohio, USA",https://lhcgroup.com/locations/caretenders-of-dayton,+1 937-424-1370,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mHBohMfZjsuwN3spQXtZ5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=209.89445&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:46.985Z,,,,
https://www.google.com/maps/place/Five+Rivers+Family+Health+Center/data=!4m7!3m6!1s0x884080f413813885:0xd1698f211789b378!8m2!3d39.7887138!4d-84.2368799!16s%2Fg%2F11b63f45lq!19sChIJhTiBE_SAQIgReLOJFyGPadE,Five Rivers Family Health Center,3.5,206,Medical clinic,"2261 Philadelphia Dr, Dayton, OH 45406, United States","QQQ7+F6 Dayton, Ohio, USA",http://fiverivershealthcenters.org/,+1 937-281-6800,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPyTT0UW6Mv5klDrVpOsFA0lOWNXO1tUpr2PGV-=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:51.437Z,,,,
https://www.google.com/maps/place/Every+day+living/data=!4m7!3m6!1s0x88408668c6d7c31f:0xff78e7f2d6964dfd!8m2!3d39.7017398!4d-84.2023793!16s%2Fg%2F1tczr0pp!19sChIJH8PXxmiGQIgR_U2W1vLneP8,Every day living,,,Home health care service,"3481 Office Park Dr, Dayton, OH 45439, United States","PQ2X+M2 Dayton, Ohio, USA",,+1 937-419-4473,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eWHaVshDhkYLuWYvYfutZQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.76636&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:55.870Z,,,,
https://www.google.com/maps/place/Kettering+Home+Care/data=!4m7!3m6!1s0x8840845429e37dcb:0xb18b3813a18d6a75!8m2!3d39.7157446!4d-84.1465316!16s%2Fg%2F11kc8l_bdk!19sChIJy33jKVSEQIgRdWqNoRM4i7E,Kettering Home Care,1.6,27,Home health care service,"1050 Forrer Blvd, Kettering, OH 45430, United States","PV83+79 Kettering, Ohio, USA",https://ketteringhomecare.com/contact/,+1 937-298-1111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLMCLY87QqfJPH2q_5FiyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.04523&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:57:58.146Z,,,,
"https://www.google.com/maps/place/Veracity+Home+Health+Services/@39.8549639,-84.1995883,17z/data=!3m1!4b1!4m6!3m5!1s0x883f7e130f8ffffb:0xa2d1c99e5bf9aae3!8m2!3d39.8549639!4d-84.1995883!16s%2Fg%2F11fnypgsfh",Veracity Home Health Services,,,Home health care service,"8529 N Dixie Dr, Dayton, OH 45414, United States","VR32+X5 Dayton, Ohio, USA",,+1 937-239-8681,Open ⋅ Closes 5 pm,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:04.577Z,,,,
https://www.google.com/maps/place/Holy+Family+Prenatal+Care/data=!4m7!3m6!1s0x88408141562be40d:0xa10a3e8592cc21ba!8m2!3d39.7704823!4d-84.2016467!16s%2Fg%2F1w04ksnz!19sChIJDeQrVkGBQIgRuiHMkoU-CqE,Holy Family Prenatal Care,4.7,45,Women's health clinic,"359 Forest Ave Ste 202, Dayton, OH 45405, United States","QQCX+58 Dayton, Ohio, USA",https://myprenatalcare.com/,+1 937-228-4492,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipNnqfi2f63T170zXsi2pSq7WsXFTzfe81EPUxic=w426-h240-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:09.270Z,,,,
https://www.google.com/maps/place/Kindred+Hospital+Dayton/data=!4m7!3m6!1s0x884086b0e5626777:0xc5ec6a22388e5b94!8m2!3d39.7466871!4d-84.1978022!16s%2Fg%2F1tfbz43z!19sChIJd2di5bCGQIgRlFuOOCJq7MU,Kindred Hospital Dayton,4.4,286,Hospital,"707 S Edwin C Moses Blvd, Dayton, OH 45417, United States","PRW2+MV Dayton, Ohio, USA",https://www.kindredhospitals.com/locations/ohio/dayton,+1 937-234-2611,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbOqqXAzcuMFUDA94Ooq5AtHKfD7fiENWEQTxn=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:13.690Z,,,,
https://www.google.com/maps/place/Equitas+Health+Dayton+Health+Center/data=!4m7!3m6!1s0x884086a427a47975:0x418b8731d6ffcb59!8m2!3d39.7404236!4d-84.1912695!16s%2Fg%2F11c5bkvh5f!19sChIJdXmkJ6SGQIgRWcv_1jGHi0E,Equitas Health Dayton Health Center,2.7,75,Medical Center,"1222 S Patterson Blvd #230, Dayton, OH 45402, United States","PRR5+5F Dayton, Ohio, USA",https://equitashealth.com/locations/dayton-medical-center/?utm_source=google&utm_medium=local&utm_campaign=Local_Listings&utm_content=DaytonMedCtr,+1 937-853-3650,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPajF0CLgnPncH5Me3N42fF51eIzVlK6ELomI6b=w454-h240-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:18.139Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Brookdale+Home+Health+Dayton/data=!4m7!3m6!1s0x88408737ef6184f3:0x794fae8acc3e37b6!8m2!3d39.7143819!4d-84.2207576!16s%2Fg%2F11qyd5qhph!19sChIJ84Rh7zeHQIgRtjc-zIquT3k,Brookdale Home Health Dayton,,,Home health care service,"2621 Dryden Rd #107, Moraine, OH 45439, United States","PQ7H+QM Moraine, Ohio, USA",https://www.brookdale.com/,+1 937-320-9074,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XlyEnmKOL3RiTqntzu-V2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.46103&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:22.516Z,,,,
https://www.google.com/maps/place/Concentra+Urgent+Care/data=!4m7!3m6!1s0x884086c012e16f15:0x25fade6fb058c3b6!8m2!3d39.7355397!4d-84.2073979!16s%2Fg%2F1tcvjsh7!19sChIJFW_hEsCGQIgRtsNYsG_e-iU,Concentra Urgent Care,4.4,813,Urgent care center,"1435 Cincinnati St, Dayton, OH 45417, United States","PQPV+62 Dayton, Ohio, USA",https://www.concentra.com/urgent-care-centers/ohio/dayton/dayton-south-urgent-care/,+1 937-449-0800,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no0yNtQTJQDAibUtqL9OD1YuJO42W78LmiWteFDADrPVt0PxbVl_Osg4vfDAG0wDPf6_V4DzC7ehcDmcwS1Wl-CNMZz0GNuNoIgJMshXWVVspZtm2YMxH99E-4J_DWDVTdcnsFV=w408-h451-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:26.896Z,,,,
"https://www.google.com/maps/place/Perspective+Home+Care+LLC/@39.8403228,-84.1382091,17z/data=!3m1!4b1!4m6!3m5!1s0x883f7d7bd950c10f:0xa5f5fec4ad9323e6!8m2!3d39.8403228!4d-84.1382091!16s%2Fg%2F1263pd7g1",Perspective Home Care LLC,3.7,3,Home health care service,"4752 Fishburg Rd # G, Dayton, OH 45424, United States","RVR6+4P Dayton, Ohio, USA",,+1 937-233-3440,,,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:31.357Z,,,,
https://www.google.com/maps/place/First+Priority+Urgent+Care/data=!4m7!3m6!1s0x884087b76b855493:0x4206cf8b6a78bf1e!8m2!3d39.747688!4d-84.2004392!16s%2Fg%2F11j4y7lk3l!19sChIJk1SFa7eHQIgRHr94aovPBkI,First Priority Urgent Care,4.0,56,Urgent care center,"1 Elizabeth Pl #100, Dayton, OH 45417, United States","PQXX+3R Dayton, Ohio, USA",http://www.firstpriorityurgentcare.com/,+1 937-723-7230,Open ⋅ Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6oIX0XW-tJ3iHPKyfqzkrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=353.17398&pitch=0&thumbfov=100,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,Closed,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:35.836Z,,,,
https://www.google.com/maps/place/Public+Health+-+Dayton+%26+Montgomery+County/data=!4m7!3m6!1s0x884081539324f95b:0x24f4a80b3b97ae12!8m2!3d39.7574518!4d-84.1918639!16s%2Fg%2F1tg8242v!19sChIJW_kkk1OBQIgREq6XOwuo9CQ,Public Health - Dayton & Montgomery County,3.8,51,Public health department,"117 S Main St, Dayton, OH 45422, United States","QR45+X7 Dayton, Ohio, USA",http://www.phdmc.org/,+1 937-225-5700,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNkDjH9XnpMtavOTPAKHUH8DYeitiH0g5-7zctQ=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:40.192Z,,,,
https://www.google.com/maps/place/Functional+Lifestyle+Solutions/data=!4m7!3m6!1s0x6407c564f7e29a19:0xb59ad4c786d10912!8m2!3d39.6897056!4d-84.1628718!16s%2Fg%2F11t2fdcpy3!19sChIJGZri92TFB2QREgnRhsfUmrU,Functional Lifestyle Solutions,4.8,5,Home health care service,"505 E Stroop Rd, Kettering, OH 45429, United States","MRQP+VV Kettering, Ohio, USA",https://functionallifestylesolutions.com/,+1 937-312-4441,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=51Iwmwd01tqsrO18lXy6Vw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.1584654&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:44.789Z,,Identifies as women-owned,,
https://www.google.com/maps/place/FirstLight+Home+Care+of+Northwest+Dayton/data=!4m7!3m6!1s0x883f874392696987:0x98d8676d8029d9d3!8m2!3d39.8588938!4d-84.3705105!16s%2Fg%2F1tk68c1t!19sChIJh2lpkkOHP4gR09kpgG1n2Jg,FirstLight Home Care of Northwest Dayton,4.7,20,Home health care service,"7561 B, Jacks Ln, Clayton, OH 45315, United States","VJ5H+HQ Clayton, Ohio, USA",https://www.firstlighthomecare.com/home-healthcare-clayton/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 937-836-9624,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPRRMfQ3Or11Tyb2PxjRcf1xvCCQePrEXYkQ9mk=w408-h390-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:49.294Z,,,,
https://www.google.com/maps/place/Keys2ComfortCare/data=!4m7!3m6!1s0x884081b56c2de7d3:0xe842128fbda4f150!8m2!3d39.7832749!4d-84.2383779!16s%2Fg%2F11x0gxf9gf!19sChIJ0-ctbLWBQIgRUPGkvY8SQug,Keys2ComfortCare,,,Doula,"3001 Forest Grove Ave, Dayton, OH 45406, United States","QQM6+8J Dayton, Ohio, USA",https://keys-2-comfort-care.com/?utm_campaign=gmb,+1 937-239-6018,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VWChqF0vXsANu9mObV8L6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.154818&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:51.658Z,,Identifies as women-owned,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x883f7e9a66c5aa91:0xa811638b70286c09!8m2!3d39.8905076!4d-84.1953264!16s%2Fg%2F11b6cq3rzs!19sChIJkarFZpp-P4gRCWwocItjEag,Home Instead,4.8,25,Home health care service,"211 Kenbrook Dr #5, Vandalia, OH 45377, United States","VRR3+6V Vandalia, Ohio, USA",https://www.homeinstead.com/home-care/usa/oh/north-dayton/792/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 937-793-8151,"Open 24 hours

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOCQsMHDlSh_GJ1HtuI1mGtUn1VHkLRZi3Ty5jY=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:58:56.104Z,,LGBTQ+ friendly,,
https://www.google.com/maps/place/Dayton+Wellness+Center/data=!4m7!3m6!1s0x8840811af24d26cf:0xea602eb37f5b4298!8m2!3d39.767937!4d-84.1927966!16s%2Fg%2F11ny1w5_83!19sChIJzyZN8hqBQIgRmEJbf7MuYOo,Dayton Wellness Center,4.4,13,Weight loss service,"35 White Allen Ave, Dayton, OH 45405, United States","QR94+5V Dayton, Ohio, USA",,+1 937-623-2377,Closes soon ⋅ 2 pm ⋅ Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fMmQe7aldwQd7YDirx_Fng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.0934&pitch=0&thumbfov=100,true,9 am–2 pm,9 am–2 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:59:00.730Z,,,,
https://www.google.com/maps/place/Five+Rivers+Health+Centers+Women%27s+Health/data=!4m7!3m6!1s0x8840853600cd3f47:0x494c5c2843ef5929!8m2!3d39.7388763!4d-84.2075271!16s%2Fg%2F11grc30dtl!19sChIJRz_NADaFQIgRKVnvQyhcTEk,Five Rivers Health Centers Women's Health,2.4,44,Women's health clinic,"721 Miami Chapel Rd, Dayton, OH 45417, United States","PQQR+HX Dayton, Ohio, USA",http://www.fiverivershealthcenters.org/,+1 937-281-6800,Open ⋅ Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_I_j8h6j7vm6sJyfIWlOjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.76965&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–7 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–7 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-09-10T17:59:05.169Z,,LGBTQ+ friendly,,
