placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info
"https://www.google.com/maps/place/Dr.+Vonn+E.+Roberts,+MD+-+Pain+Management+Control/data=!4m7!3m6!1s0x8796bdc5726c4f33:0x1af824499f57e940!8m2!3d40.796463!4d-96.651063!16s%2Fg%2F1x6q27t5!19sChIJM09scsW9locRQOlXn0kk-Bo","Dr. Vonn E. Roberts, MD - Pain Management Control",,,Pain management physician,"1600 S 48th St, Lincoln, NE 68506, United States","Q8WX+HH Lincoln, Nebraska, USA",http://aa-pc.com/,+1 402-489-4186,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wHqZZs7EIWJuZh32eGRY2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.77186&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:24.805Z,
https://www.google.com/maps/place/Samaritan+Lincoln+City+Medical+Center/data=!4m7!3m6!1s0x54ea9298fed4675d:0x1f670db8d764ff6f!8m2!3d44.9862612!4d-123.9961277!16s%2Fg%2F1tgqj4g8!19sChIJXWfU_piS6lQRb_9k17gNZx8,Samaritan Lincoln City Medical Center,3.1,26,Medical Center,"2870 NE West Devils Lake Rd, Lincoln City, OR 97367, United States","X2P3+GG Lincoln City, Oregon, USA",https://samhealth.org/find-a-location/samaritan-lincoln-city-medical-center/,+1 541-994-9191,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepi3ZhH8sg5VqWoVO7s34pSWwZ4O9_pG_zO4XXrv9qTP8V8sIew3B2sxbLu5Db_aAtQY3tV8yqx9AyozbNq2vWQBl3_frxh3jxg_ogLR-jJ-WdepLp-oaYKbkytWQoRddwD0_ht=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:29.610Z,
https://www.google.com/maps/place/Samaritan+Coastal+Clinic/data=!4m7!3m6!1s0x54ea8d71d4f5d92b:0x520869adb32c17d2!8m2!3d44.971905!4d-124.014567!16s%2Fg%2F1tf1bh2g!19sChIJK9n11HGN6lQR0hcss61pCFI,Samaritan Coastal Clinic,3.1,91,Medical clinic,"825 NW U.S. 101 Suite A, Lincoln City, OR 97367, United States","XXCP+Q5 Lincoln City, Oregon, USA",https://samhealth.org/find-a-location/samaritan-coastal-clinic/,+1 541-996-7480,Open · Closes 1 pm · Reopens 2 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1Suggh6EgJMZ73B6hKb7c7RUHKv-2jPYNTopc0FDuTPFQPEhiaSsdSrQw6jKlbsn5wSconQ3kpptU7cmgp9cWTvmtVhg2arbQDp-G7KpkdVlZDYVnlfvDOPM_H-kQlY6fozDV=w454-h240-k-no,true,"8 am–1 pm, 2–6 pm","8 am–1 pm, 2–6 pm","8 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","9 am–1 pm, 2–6 pm","8 am–1 pm, 2–6 pm","8 am–1 pm, 2–6 pm","https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:34.326Z,
https://www.google.com/maps/place/Samaritan+North+Lincoln+Hospital/data=!4m7!3m6!1s0x54ea9299a19735c5:0x46f4afe8ee0a92ba!8m2!3d44.9858311!4d-123.9943862!16s%2Fm%2F04lh5pr!19sChIJxTWXoZmS6lQRupIK7uiv9EY,Samaritan North Lincoln Hospital,3.3,142,General hospital,"3043 NE 28th St, Lincoln City, OR 97367, United States","X2P4+86 Lincoln City, Oregon, USA",https://samhealth.org/find-a-location/samaritan-north-lincoln-hospital/,+1 541-994-3661,,https://lh3.googleusercontent.com/p/AF1QipN9VqljaCELZoJA9KtedOEm-f2-z3aHzALJjUt4=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:39.418Z,
https://www.google.com/maps/place/Craniofacial+Pain+Center+Of+Nebraska/data=!4m7!3m6!1s0x8796bd80491ce707:0xbe76f3d858bba9a6!8m2!3d40.8582025!4d-96.6840624!16s%2Fg%2F1hc1_k5yt!19sChIJB-ccSYC9locRpqm7WNjzdr4,Craniofacial Pain Center Of Nebraska,4.3,6,Pain control clinic,"4645 N 26th St suite B, Lincoln, NE 68521, United States","V858+79 Lincoln, Nebraska, USA",http://www.cfpcne.com/,+1 402-488-1113,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/p/AF1QipPQvWLmw_o1fvw0bNnrgtjxfWT0dRBsMBQagptv=w713-h240-k-no,true,"8:30 am–12 pm, 1–3:30 pm","8:30 am–12 pm, 1–3:30 pm",Closed,Closed,Closed,"8:30 am–12 pm, 1–3:30 pm","8:30 am–12 pm, 1–3:30 pm","https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:44.372Z,
"https://www.google.com/maps/place/David+Diamant,+MD/data=!4m7!3m6!1s0x8796bdab9fd49053:0xe06b154d0d385faa!8m2!3d40.807285!4d-96.627358!16s%2Fg%2F1td77231!19sChIJU5DUn6u9locRql84DU0Va-A","David Diamant, MD",5.0,1,Sports medicine physician,"575 S 70th St, Lincoln, NE 68510, United States","R94F+W3 Lincoln, Nebraska, USA",http://www.neuroandspinalsurg.com/,+1 402-488-3002,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=v9DwVMFnwzm7VxX7MRAj6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.93448&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:47.066Z,
https://www.google.com/maps/place/Ocean+Healing+Acupuncture/data=!4m7!3m6!1s0x7c0050a60235bb6f:0x3c399de77354b906!8m2!3d44.9840357!4d-124.0066265!16s%2Fg%2F11btx6ns_s!19sChIJb7s1AqZQAHwRBrlUc-edOTw,Ocean Healing Acupuncture,5.0,15,Acupuncturist,"2600 NE Hwy 101 unit 105, Lincoln City, OR 97367, United States","XXMV+J8 Lincoln City, Oregon, USA",http://www.oceanhealingacupuncture.com/,+1 541-204-1370,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwJfq_XcEIRJkYusPQNRrIxoslNq5Q5IskqsKs=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,10 am–5:30 pm,10 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:52.025Z,Identifies as women-owned
https://www.google.com/maps/place/Lincoln+City+Animal+Clinic/data=!4m7!3m6!1s0x54ea92ba98318de3:0xfddf87afd5a2e735!8m2!3d44.996062!4d-124.0032821!16s%2Fg%2F1tg5zc8z!19sChIJ440xmLqS6lQRNeei1a-H3_0,Lincoln City Animal Clinic,4.6,581,Animal hospital,"4090 NE Hwy 101, Lincoln City, OR 97367, United States","XXWW+CM Lincoln City, Oregon, USA",http://lincolncityanimalclinic.com/,+1 541-994-8181,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoeWpENiNn5ylXgkr1zadH4RNUjlr1UdHIyYmq1wss3a8jXG18YINY4YPjXwatBhxiWXX-xeaxrEmbmMvcBqnPF9j_ovw7vT_YmI67efLfcH5LLWkAQPLg15cemmy8JAo-Cy_a2zQ=w408-h544-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:56.806Z,
"https://www.google.com/maps/place/Dr.+Ginger+R.+Massey,+MD/data=!4m7!3m6!1s0x8796bdaca456fe4f:0xfca16588ecfd5fc!8m2!3d40.8081559!4d-96.626893!16s%2Fg%2F1vy7h21n!19sChIJT_5WpKy9locR_NXPjlgWyg8","Dr. Ginger R. Massey, MD",,,Pain management physician,"555 S 70th St, Lincoln, NE 68510, United States","R95F+76 Lincoln, Nebraska, USA",,+1 402-434-5600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BbOHnWXqmB55tEnk1VOI4Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=349.00928&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:05:59.615Z,
https://www.google.com/maps/place/My+Pain+Doc+PC/data=!4m7!3m6!1s0x8796bb5c35bf589d:0x92f2f29d76ed6501!8m2!3d40.8497168!4d-96.6578529!16s%2Fg%2F11qwyxkf1z!19sChIJnVi_NVy7locRAWXtdp3y8pI,My Pain Doc PC,5.0,1,,"4500 Cornhusker Hwy, Lincoln, NE 68504, United States","R8XR+VV Lincoln, Nebraska, USA",,+1 402-316-3250,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uLi_h8yc8wMzd1zXsnY_aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=338.44778&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:06:04.236Z,
https://www.google.com/maps/place/Pacific+Chiropractic+Clinic/data=!4m7!3m6!1s0x54ea8d6fec9c76d5:0x120c0c026fa6f38b!8m2!3d44.9737018!4d-124.013114!16s%2Fg%2F1tgmv_nr!19sChIJ1Xac7G-N6lQRi_OmbwIMDBI,Pacific Chiropractic Clinic,5.0,3,Chiropractor,"1140 NE Hwy 101, Lincoln City, OR 97367, United States","XXFP+FQ Lincoln City, Oregon, USA",,+1 541-994-4093,Temporarily closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AXQJZBZV9_6-dYjUQ9fCMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=72.658165&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2026-01-28T19:06:09.149Z,
https://www.google.com/maps/place/Innovative+Pain+%26+Spine+Specialists/data=!4m7!3m6!1s0x8793f19a1236ddcb:0x3187e53ca25ff580!8m2!3d41.2354559!4d-96.1812882!16s%2Fg%2F11fsfl6j55!19sChIJy902Eprxk4cRgPVfojzlhzE,Innovative Pain & Spine Specialists,4.8,265,Pain control clinic,"17021 Lakeside Hills Plaza Ste 100, Omaha, NE 68130, United States","6RP9+5F Omaha, Nebraska, USA",http://innovativepainnebraska.com/,+1 402-413-5010,Open · Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipPm6fzQ5TCIALrQWYuaXEV1rDAH5OAoay4n2VwZ=w408-h272-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–1 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:24.817Z,
https://www.google.com/maps/place/Total+Body+Pain+Institute/data=!4m7!3m6!1s0x8799874550e49f3d:0xfeae57026efa5e13!8m2!3d40.9261965!4d-98.3859322!16s%2Fg%2F11mxzdy3k7!19sChIJPZ_kUEWHmYcRE176bgJXrv4,Total Body Pain Institute,4.8,110,Pain management physician,"826 Diers Ave, Grand Island, NE 68803, United States","WJG7+FJ Grand Island, Nebraska, USA",http://totalbodypaininstitute.com/,+1 308-708-2826,"Open · Closes 5 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep1ue25AwPNvrsbN7zFWH_RxrgzQVFushjaurkGffp2aERqlEQozgkMNRzmuI2T9Db8uvYpQwRBK7FeTIOcmgXr1__7ntvYdy0baK9j-WmJLfFte9ZuBGd33pHf2Xga25xnKhkH=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:29.866Z,
"https://www.google.com/maps/place/Grand+Island+Pain+Relief+Center,+P.C./data=!4m7!3m6!1s0x8799874ce8870929:0x6cf88c8fe0d7de6e!8m2!3d40.9209296!4d-98.3852357!16s%2Fg%2F11hy9vdm93!19sChIJKQmH6EyHmYcRbt7X4I-M-Gw","Grand Island Pain Relief Center, P.C.",4.7,98,Pain management physician,"403 Lexington Cir, Grand Island, NE 68803, United States","WJC7+9W Grand Island, Nebraska, USA",http://www.giprc.org/,+1 308-675-3222,,https://lh3.googleusercontent.com/p/AF1QipNBcBvHojXcAP1AoyDS3995Hm1GcZL9pX0cD-g=w426-h240-k-no,true,12–1 pm,12–1 pm,12–1 pm,Closed,Closed,12–1 pm,12–1 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:34.757Z,Identifies as Asian-owned
https://www.google.com/maps/place/Total+Pain+Solutions+by+Healing+Hands+of+Nebraska/data=!4m7!3m6!1s0x87903f03d9c0e7b1:0x122544bf24fb8127!8m2!3d41.2794102!4d-96.0986431!16s%2Fg%2F11f778b6zg!19sChIJsefA2QM_kIcRJ4H7JL9EJRI,Total Pain Solutions by Healing Hands of Nebraska,4.7,38,Pain management physician,"2122 N 117th Ave, Omaha, NE 68164, United States","7WH2+QG Omaha, Nebraska, USA",https://www.totalpainsolutions.net/,+1 402-370-9515,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMNDF_1AGfAYkaAuVIEBt7ek_s06IXCZobXzCx3=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:39.455Z,Identifies as veteran-owned
"https://www.google.com/maps/place/Midwest+Pain+Clinics/@41.1567381,-95.922508,17z/data=!3m1!4b1!4m6!3m5!1s0x87938969c4f069c7:0xd8d0ea397f7d8898!8m2!3d41.1567381!4d-95.922508!16s%2Fg%2F11q968mhsp",Midwest Pain Clinics,4.8,18,Pain control clinic,"2206 Longo Dr # 201, Bellevue, NE 68005, United States","534G+MX Bellevue, Nebraska, USA",https://midwestpainclinics.com/,+1 402-391-7246,Closed · Opens 8 am Fri,,true,Closed,Closed,8 am–4:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:46.271Z,
https://www.google.com/maps/place/Great+Plains+Health+Pain+Management/data=!4m7!3m6!1s0x877622eeea1c3e49:0x3a41ca293887bf00!8m2!3d41.1204975!4d-100.7684449!16s%2Fg%2F1tj220vy!19sChIJST4c6u4idocRAL-HOCnKQTo,Great Plains Health Pain Management,4.6,405,Pain control clinic,"500 W Leota St # 100, North Platte, NE 69101, United States","46CJ+5J North Platte, Nebraska, USA",https://www.gphealth.org/services/pain-management/,+1 308-568-3660,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kD7wfPTXK28PG6rDDpRkQg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=188.54524&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:49.361Z,
https://www.google.com/maps/place/Midwest+Pain+Clinics/data=!4m7!3m6!1s0x87938d46ab6d76f7:0xb278b5f6b8786463!8m2!3d41.267521!4d-96.0517248!16s%2Fg%2F1tlkcwhp!19sChIJ93Ztq0aNk4cRY2R4uPa1eLI,Midwest Pain Clinics,4.3,916,Pain control clinic,"825 N 90th St, Omaha, NE 68114, United States","7W9X+28 Omaha, Nebraska, USA",https://midwestpainclinics.com/,+1 402-391-7246,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNl5Ldk5eLJSMTMi2e0JuIYeWlvKRglLLIXO8d0=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:54.099Z,
https://www.google.com/maps/place/MD+Pain/data=!4m7!3m6!1s0x87974fed06aaaaeb:0xef5deb54664034b4!8m2!3d40.8824228!4d-97.5921243!16s%2Fg%2F11gf2_7r_2!19sChIJ66qqBu1Pl4cRtDRAZlTrXe8,MD Pain,4.8,12,Pain control clinic,"2222 N Lincoln Ave, York, NE 68467, United States","VCJ5+X5 York, Nebraska, USA",https://mdpain.clinic/,+1 402-858-0117,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN7__U1sTAjMqdCh9hDpm0Z5-3odNl9OPXO2q2u=w408-h306-k-no,true,9 am–12 pm,Closed,Closed,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2026-01-28T19:06:58.830Z,
