placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned
https://www.google.com/maps/place/Dr.+Gonzalez-Sanchez/data=!4m7!3m6!1s0x865c5f50f71d0345:0x2e91402d9eea8cbc!8m2!3d29.434732!4d-98.492256!16s%2Fg%2F11b6stqqj3!19sChIJRQMd91BfXIYRvIzqni1AkS4,Dr. Gonzalez-Sanchez,5.0,1,Psychiatrist,"311 Camden St, San Antonio, TX 78215, United States","CGM5+V3 San Antonio, Texas, USA",,+1 210-229-1900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EhdIU3nC0u5oDOTBNnPfiw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=312.84705&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:55:37.754Z,,,,,,,,,
https://www.google.com/maps/place/Center+For+Health+Care+Services/data=!4m7!3m6!1s0x865c58d57be582e5:0x66d3a14dbdaab768!8m2!3d29.425782!4d-98.504715!16s%2Fg%2F1v940h2g!19sChIJ5YLle9VYXIYRaLeqvU2h02Y,Center For Health Care Services,2.3,51,Mental health service,"928 W Commerce St, San Antonio, TX 78207, United States","CFGW+84 San Antonio, Texas, USA",http://chcsbc.org/,+1 210-261-2427,Closed · Opens 7:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKFHA9So3hSOAE02tAvKBJZHQY-uPkwUAOxvz4WJT7NZEKL2hKd67ImpbAeM1TWZb6vOBtTyXnxeQrN8mm6rL7NDuYralc6qWFNm2SrYKLEreLrcBu50YvXvf2r5rCIKyF5bp1=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:55:42.625Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/Mental+Clarity/data=!4m7!3m6!1s0x865c59bc52c0e6ff:0x44bfe7bb39776b78!8m2!3d29.3851852!4d-98.5246872!16s%2Fg%2F11w4l07mf1!19sChIJ_-bAUrxZXIYReGt3Obvnv0Q,Mental Clarity,4.6,27,Mental health clinic,"3110 Nogalitos St Ste 206, San Antonio, TX 78225, United States","9FPG+34 San Antonio, Texas, USA",https://www.mentalclaritysa.com/,+1 210-764-4113,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GvpjJllI7isJ7KKUACHaJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.97098&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:55:47.627Z,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–2 pm,Closed,Closed,,
https://www.google.com/maps/place/wiseMIND/data=!4m7!3m6!1s0x865cf5ce9f1c5005:0x8f115150cc5f0e7b!8m2!3d29.4575795!4d-98.4782319!16s%2Fg%2F11v9zk72n7!19sChIJBVAcn871XIYRew5fzFBREY8,wiseMIND,5.0,10,Psychiatrist,"3510 N St Mary's St Suite 210, San Antonio, TX 78212, United States","FG5C+2P San Antonio, Texas, USA",http://www.wisemindpsy.com/,+1 210-236-5108,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOL0aPaJdALYXhORDFYFAJeRMOB0utbVcISW-iL=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:55:52.818Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,LGBTQ+ friendly,
"https://www.google.com/maps/place/Aura+Psychiatry,+PLLC/data=!4m7!3m6!1s0x865c6179d78e88b1:0xdc94eb9ea779e48d!8m2!3d29.5351998!4d-98.492914!16s%2Fg%2F11kc2k0y5y!19sChIJsYiO13lhXIYRjeR5p57rlNw","Aura Psychiatry, PLLC",4.8,111,Mental health clinic,"10127 Morocco St, San Antonio, TX 78216, United States","GGP4+3R San Antonio, Texas, USA",https://www.aurapsychiatry.com/,+1 469-599-2872,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vWcKPNLhCdb051Q1leaQgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.13864&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:55:57.688Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/Psychology+Clinic+at+CHRISTUS+Children%27s/data=!4m7!3m6!1s0x865c5f74f9865b55:0xe0c3e739f445a3ad!8m2!3d29.4281027!4d-98.4982673!16s%2Fg%2F11p5cg18q8!19sChIJVVuG-XRfXIYRraNF9Dnnw-A,Psychology Clinic at CHRISTUS Children's,1.0,1,Pediatric clinic,"315 N San Saba Ste. 985, San Antonio, TX 78207, United States","CGH2+6M San Antonio, Texas, USA",http://www.christushealth.org/locations/childrens-hospital/psychology-clinic?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 210-704-0406,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPjkmj-d0ynHxBPXJ5n8sGQZxZU73hrqdLv-AfF=w408-h255-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:02.372Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,
https://www.google.com/maps/place/San+Antonio+Behavioral+Healthcare+Hospital/data=!4m7!3m6!1s0x865c677b53af6761:0x17a61469e21778bb!8m2!3d29.5163886!4d-98.6052003!16s%2Fg%2F11b5wknmqn!19sChIJYWevU3tnXIYRu3gX4mkUphc,San Antonio Behavioral Healthcare Hospital,2.9,630,Mental health service,"8550 Huebner Rd, San Antonio, TX 78240, United States","G98V+HW San Antonio, Texas, USA",http://www.sanantoniobehavioral.com/,+1 210-541-5300,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbbuU198cLw7ZcILTZLwvXX0AgujBh7JZqEaRr-Q0j4ggVxhjsN2Z5SZToEZ7Fu3IPleoV5buEEdslueceb3C9fXN7vg5DYaYBcrRBThU6tR2XVi3YAEDid8SO0Ef0kO2M6gwa=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:07.362Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,
https://www.google.com/maps/place/Robert+M+Troiano/data=!4m7!3m6!1s0x865c5f495affffff:0x64d63b77c3165d2b!8m2!3d29.4309066!4d-98.5015692!16s%2Fg%2F11ty7tqrx7!19sChIJ____WklfXIYRK10Ww3c71mQ,Robert M Troiano,5.0,1,Psychiatrist,"903 W Martin St, San Antonio, TX 78207, United States",,,+1 210-358-3108,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DtPg2ee2KF1nflJoT_ykyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.45764&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:10.222Z,,,,,,,,,
https://www.google.com/maps/place/Mission+Reach+Wellness+%26+Counseling+Center/data=!4m7!3m6!1s0x865c5884737fd577:0xbef8d6aa81145936!8m2!3d29.3847077!4d-98.4898537!16s%2Fg%2F1tj2j9m4!19sChIJd9V_c4RYXIYRNlkUgarW-L4,Mission Reach Wellness & Counseling Center,3.7,3,Mental health clinic,"1151 Mission Rd, San Antonio, TX 78210, United States","9GM6+V3 San Antonio, Texas, USA",http://www.mrwcc.org/,+1 210-533-1112,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNGXgsALN9BYg6M9HD9uMfn06ie4LVvgfRj1_HM=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:15.137Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/Alamo+Premier+Mental+Health/data=!4m7!3m6!1s0x865c61e6ad731675:0xf861a1b1e8dc0cbb!8m2!3d29.5167694!4d-98.5074444!16s%2Fg%2F11wrbkk9tw!19sChIJdRZzreZhXIYRuwzc6LGhYfg,Alamo Premier Mental Health,4.9,122,Mental health clinic,"6609 Blanco Rd Ste 145, San Antonio, TX 78216, United States","GF8V+P2 San Antonio, Texas, USA",https://alamopmh.com/,+1 210-940-2764,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cRW-85jSvkNVqp2sF9iykA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.00089&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:20.114Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,
https://www.google.com/maps/place/Lighthouse+Mental+Health+Group/data=!4m7!3m6!1s0x865c61e0bba44e03:0xb48a6293a6e0ea68!8m2!3d29.5046104!4d-98.5727209!16s%2Fg%2F11fjtyhq91!19sChIJA06ku-BhXIYRaOrgppNiirQ,Lighthouse Mental Health Group,4.2,81,Psychiatrist,"7434 Louis Pasteur Dr Suite220, San Antonio, TX 78229, United States","GC3G+RW San Antonio, Texas, USA",https://lighthousementalhealthgroup.com/,+1 210-714-0066,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipPOzqd83GB7LjqHzQeV6Jcu3HWRamEBuF37ExW4=w408-h554-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:24.941Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/Center+for+Health+Care+Services/data=!4m7!3m6!1s0x865c5f8b39c0e411:0x77229cc876dcdb47!8m2!3d29.4278705!4d-98.5001782!16s%2Fg%2F11pchq8ggs!19sChIJEeTAOYtfXIYRR9vcdsicInc,Center for Health Care Services,3.0,2,Mental health clinic,"315 N San Saba Suite 1003, San Antonio, TX 78207, United States","CFHX+4W San Antonio, Texas, USA",,+1 210-731-1300,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=V_9hLSnUYDlj9HnNhAtAUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.88068&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:29.745Z,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,,
https://www.google.com/maps/place/Apostol+Alma+MD/data=!4m7!3m6!1s0x865c5f5038e62d61:0x80194aaecaef0423!8m2!3d29.434669!4d-98.493869!16s%2Fg%2F1tzgk1dr!19sChIJYS3mOFBfXIYRIwTvyq5KGYA,Apostol Alma MD,5.0,1,Psychiatrist,"730 N Main Ave #221, San Antonio, TX 78205, United States","CGM4+VF San Antonio, Texas, USA",,+1 210-223-8836,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aA25xojE204qBXD0PmHMOw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.25716&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:32.736Z,,,,,,,,,
https://www.google.com/maps/place/Encanto+Behavioral+%26+Mental+Health/data=!4m7!3m6!1s0x865c4e1e7cbda0bb:0x82b2293ac6a6edbb!8m2!3d29.4564012!4d-98.4990392!16s%2Fg%2F11y2cl6_jn!19sChIJu6C9fB5OXIYRu-2mxjopsoI,Encanto Behavioral & Mental Health,,,Mental health clinic,"2318 San Pedro Ave Suite 6, San Antonio, TX 78212, United States","FG42+H9 San Antonio, Texas, USA",http://encantobmh.com/,+1 210-955-3077,Closed · Opens 7 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uujwW7YBXB4NdbIPecmSCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=85.41655&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:37.460Z,Closed,7 am–2 pm,7 am–2 pm,7 am–2 pm,Closed,Closed,Closed,LGBTQ+ friendly,
https://www.google.com/maps/place/PsychPlus+San+Antonio+Clinic+-+Psychiatrist+and+Therapist/data=!4m7!3m6!1s0x865c5d43389dd313:0x807eaa7c7171aec2!8m2!3d29.5172264!4d-98.5940225!16s%2Fg%2F11vqn8yf43!19sChIJE9OdOENdXIYRwq5xcXyqfoA,PsychPlus San Antonio Clinic - Psychiatrist and Therapist,4.5,19,Psychiatrist,"5441 Babcock Rd #102, San Antonio, TX 78240, United States","GC84+V9 San Antonio, Texas, USA",https://psychplus.com/san-antonio-psychiatrist/,+1 726-223-5400,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMZGca44VXXxURPL46vH5F8_5HUoV62e0Am5f0=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:42.337Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,,
https://www.google.com/maps/place/Outpatient+Behavioral+Health+Clinic/data=!4m7!3m6!1s0x865cf466333b47c7:0x568dd8b03b5240b4!8m2!3d29.4655851!4d-98.4156285!16s%2Fg%2F11btwr20_c!19sChIJx0c7M2b0XIYRtEBSO7DYjVY,Outpatient Behavioral Health Clinic,2.5,2,Mental health clinic,"3528 USA, Petroleum Dr, San Antonio, TX 78234, United States","FH8M+6P San Antonio, Texas, USA",,+1 210-539-9589,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwn69swbMx1j_kEoHxkK0RZfJNoOPzz_nfdSCqVz3RWGjw_3nDC4wLB8dqDzWjm-rS2oVt4N-XgpB7LV72QnmyFsAbrqLCiecwJ7YFU03gVtXxsxPfgAzfzGsyFZGEuQ3-02jVd-Q=w408-h306-k-no,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:45.113Z,,,,,,,,,
https://www.google.com/maps/place/Dr.+John+Tennison/data=!4m7!3m6!1s0x865c5f49c126e245:0x125d0a51f5955ba0!8m2!3d29.4318864!4d-98.5050111!16s%2Fg%2F11qgb7hpwf!19sChIJReImwUlfXIYRoFuV9VEKXRI,Dr. John Tennison,5.0,1,Psychiatrist,"601 N Frio St Bldg 2, San Antonio, TX 78207, United States","CFJV+QX San Antonio, Texas, USA",,+1 210-225-5481,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=36QXwktisNqyA617-bwp9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.88338&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:47.818Z,,,,,,,,,
https://www.google.com/maps/place/Serenity+Mental+Health+Centers+-+San+Antonio/data=!4m7!3m6!1s0x865cf5826b534e0f:0xf446edd81658babe!8m2!3d29.61167!4d-98.489985!16s%2Fg%2F11k3h38xfl!19sChIJD05Ta4L1XIYRvrpYFtjtRvQ,Serenity Mental Health Centers - San Antonio,4.8,478,Psychiatrist,"18615 Tuscany Stone # 250, San Antonio, TX 78258, United States","JG66+M2 San Antonio, Texas, USA",https://serenitymentalhealthcenters.com/texas-psychiatry-clinics/san-antonio/?utm_source=GMBSocialClimb&utm_medium=SerenityMentalHealthCenters-SanAntonio,+1 726-201-0353,Closed · Opens 6 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzbTrGYBbcXB1kIt2yH0SZVLVq84to6VCksXFOeRxPoQxmC8UtnhXVhkXXXV0wKnW5zMMdpIkRFzakvXe6CKDg0aq0Xv6U3ixA4WrQeHkW7MI_na0T7yIp8G2ojL1He5qOY-Ib-Jg=w408-h431-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-12-16T02:56:52.658Z,6 am–8 pm,6 am–8 pm,6 am–8 pm,6 am–7:40 pm,6 am–7:40 pm,6:40 am–7 pm,Closed,LGBTQ+ friendly,
