placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes
https://www.google.com/maps/place/Dr.+Zwena+Mcleod/data=!4m7!3m6!1s0x89b7f701ce323fc9:0xbe26b649265f5e93!8m2!3d38.989686!4d-76.5059826!16s%2Fg%2F11rwxf_9y5!19sChIJyT8yzgH3t4kRk15fJkm2Jr4,Dr. Zwena Mcleod,5.0,1,Pediatrician,"West Annapolis Medical Building, 200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+VJ Annapolis, Maryland, USA",https://annapolispediatrics.com/providers/mcleod,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.204735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:36:58.056Z,
https://www.google.com/maps/place/Dr.+Erik+Haskins/data=!4m7!3m6!1s0x89b7f701ce323fc9:0x311c50d4396ea19a!8m2!3d38.989686!4d-76.5059826!16s%2Fg%2F11p079zrcy!19sChIJyT8yzgH3t4kRmqFuOdRQHDE,Dr. Erik Haskins,5.0,1,Pediatrician,"West Annapolis Medical Building, 200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+VJ Annapolis, Maryland, USA",https://annapolispediatrics.com/providers/haskins,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.204735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:00.901Z,
"https://www.google.com/maps/place/Dr.+Diego+A.+Escobosa,+MD/data=!4m7!3m6!1s0x89b7f1345d0ae267:0x24e5804d99674eda!8m2!3d38.9834298!4d-76.5353722!16s%2Fg%2F1tdq20cl!19sChIJZ-IKXTTxt4kR2k5nmU2A5SQ","Dr. Diego A. Escobosa, MD",5.0,3,Pediatrician,"2024 West St, Annapolis, MD 21401, United States","XFM7+9V Annapolis, Maryland, USA",,+1 410-224-7667,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yvy5pQA6lDAnOuXK0Um1cQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.5439&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:03.918Z,
https://www.google.com/maps/place/Gastro+Health+-+Annapolis/data=!4m7!3m6!1s0x89b7f76838d26f73:0x89e3f45e2c39a1e9!8m2!3d38.9968167!4d-76.516723!16s%2Fg%2F11gr5y0f7z!19sChIJc2_SOGj3t4kR6aE5LF7044k,Gastro Health - Annapolis,4.8,836,Gastroenterologist,"621 Ridgely Ave #201, Annapolis, MD 21401, United States","XFWM+P8 Annapolis, Maryland, USA",https://gastrohealth.com/locations/annapolis,+1 410-224-4887,Closed · Opens 8 am Wed,,,https://lh3.googleusercontent.com/p/AF1QipMuMN3jidqIP-kbkKFVkAx8W2x33K0uIlsgmx_b=w408-h321-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:08.748Z,
https://www.google.com/maps/place/Pediatric+Cardiology+of+Maryland/data=!4m7!3m6!1s0x89b802bc16443fcf:0x153c704f944744c7!8m2!3d38.9834247!4d-76.535347!16s%2Fg%2F11b674jbdl!19sChIJzz9EFrwCuIkRx0RHlE9wPBU,Pediatric Cardiology of Maryland,3.8,5,Medical clinic,"2024 West St #304, Annapolis, MD 21401, United States","XFM7+9V Annapolis, Maryland, USA",http://www.pediatriccardiologymd.com/,+1 443-598-2480,Closed · Opens 9 am Wed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P-cl3N9chxGn0hydcUVRxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.59827&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:13.522Z,
https://www.google.com/maps/place/Conrad+Monta+MD/data=!4m7!3m6!1s0x89b7f7002ad83955:0xfb0e0d00d1d1c2fb!8m2!3d38.989686!4d-76.5059826!16s%2Fg%2F1tffvv5k!19sChIJVTnYKgD3t4kR-8LR0QANDvs,Conrad Monta MD,5.0,2,Pediatrician,"200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+VJ Annapolis, Maryland, USA",http://annapolispediatrics.com/,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.204735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:16.368Z,
https://www.google.com/maps/place/Children%27s+National+Annapolis/data=!4m7!3m6!1s0x89b7f72a1c76e18b:0x524d1d3c6da25010!8m2!3d38.9800682!4d-76.5208129!16s%2Fg%2F11fjw120dy!19sChIJi-F2HCr3t4kREFCibTwdTVI,Children's National Annapolis,3.5,26,Children's hospital,"1730 West St 1st Floor, Suite 100, Annapolis, MD 21401, United States","XFJH+2M Annapolis, Maryland, USA",,+1 410-266-6582,Closed · Opens 8 am Wed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ygqwWA4WrsR-TMOcVPmFEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.181162&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:21.175Z,
"https://www.google.com/maps/place/Dr.+James+W.+Rice,+MD/data=!4m7!3m6!1s0x89b7f7002ad83eeb:0x6e890543d4d4349f!8m2!3d38.9895374!4d-76.5059564!16s%2Fg%2F1tfcp73d!19sChIJ6z7YKgD3t4kRnzTU1EMFiW4","Dr. James W. Rice, MD",,,Pediatrician,"200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+RJ Annapolis, Maryland, USA",,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.74735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:23.712Z,
"https://www.google.com/maps/place/Dr.+Valory+T.+Hill,+MD/data=!4m7!3m6!1s0x89b7f7002ad83955:0xfc22f3b1b11c0fc2!8m2!3d38.9897392!4d-76.5059444!16s%2Fg%2F1tzzwdkv!19sChIJVTnYKgD3t4kRwg8csbHzIvw","Dr. Valory T. Hill, MD",5.0,1,Pediatrician,"200 Forbes St, Annapolis, MD 21401, United States","XFQV+VJ Annapolis, Maryland, USA",http://annapolispediatrics.com/,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.180393&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:26.263Z,
https://www.google.com/maps/place/One+Tooth+Pediatric+Dental+%28Formerly+Tooth+Fairy+Smiles%29/data=!4m7!3m6!1s0x89b7f71b21ff061f:0xdc22fb30191dc0f4!8m2!3d38.9967159!4d-76.516616!16s%2Fg%2F1vxvjrn5!19sChIJHwb_IRv3t4kR9MAdGTD7Itw,One Tooth Pediatric Dental (Formerly Tooth Fairy Smiles),4.8,179,Pediatric dentist,"621 Ridgely Ave # 202, Annapolis, MD 21401, United States","XFWM+M9 Annapolis, Maryland, USA",https://onetoothpediatricdental.com/,+1 410-897-1931,Closed · Opens 8 am Wed,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweomN7XbDXtLOJFtGE9JgXBVOF3Gk3FdV48NuPliHq_fHe1swHIgkcRxxIc5bsONvCQJE4UzE876x5iU1a0r2aBstGuyjhr2_EDV2EKzoEGxoFtP9JlhxPq_0PaOBZxw_NfF2mc=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:31.337Z,
"https://www.google.com/maps/place/Dr.+Mark+Lester,+MD/data=!4m7!3m6!1s0x89b7f7002ad83eeb:0xa3dfd2b48cfc8ecb!8m2!3d38.9895374!4d-76.5059564!16s%2Fg%2F1tdjxxqp!19sChIJ6z7YKgD3t4kRy478jLTS36M","Dr. Mark Lester, MD",,,Pediatrician,"West Annapolis Medical Building, 200 Forbes St, Annapolis, MD 21401, United States","XFQV+RJ Annapolis, Maryland, USA",http://annapolispediatrics.com/,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.74735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:34.059Z,
https://www.google.com/maps/place/Annapolis+Pediatric+Dentistry/data=!4m7!3m6!1s0x89b7f6c5aaaf6233:0x5e7da432f67757fe!8m2!3d38.9794428!4d-76.5343752!16s%2Fg%2F1hc3d3mbm!19sChIJM2KvqsX2t4kR_ld39jKkfV4,Annapolis Pediatric Dentistry,3.6,25,Pediatric dentist,"41 Old Solomons Island Rd #103, Annapolis, MD 21401, United States","XFH8+Q6 Annapolis, Maryland, USA",http://www.annapolispediatricdentistry.com/,+1 410-573-0691,Closed · Opens 9 am Wed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HTXh0PXHVsu2WiaL0gyY0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.52908&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:38.900Z,
"https://www.google.com/maps/place/Margaret+C.+Turner,+MD/data=!4m7!3m6!1s0x89b7f7002ad83eeb:0x93f5cb831c2639c7!8m2!3d38.9895872!4d-76.5060224!16s%2Fg%2F1tdqjcnj!19sChIJ6z7YKgD3t4kRxzkmHIPL9ZM","Margaret C. Turner, MD",,,Pediatrician,"200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+RH Annapolis, Maryland, USA",http://annapolispediatrics.com/,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=14.9824095&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:41.682Z,
https://www.google.com/maps/place/Yodit+Tsegaye/data=!4m7!3m6!1s0x89b7f701ce323fc9:0x6c137f1f9a765561!8m2!3d38.989686!4d-76.5059826!16s%2Fg%2F11rwxg7nsz!19sChIJyT8yzgH3t4kRYVV2mh9_E2w,Yodit Tsegaye,5.0,1,Pediatrician,"West Annapolis Medical Building, 200 Forbes St STE 200, Annapolis, MD 21401, United States","XFQV+VJ Annapolis, Maryland, USA",https://annapolispediatrics.com/providers/tsegaye,+1 410-263-6363,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YoAc4x685w1Pew2Ibb4vfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.204735&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:44.366Z,
https://www.google.com/maps/place/Anne+Arundel+Dermatology+-+Grand+Annapolis/data=!4m7!3m6!1s0x89b7f704cc65c92f:0x438afa7192786abb!8m2!3d38.9729175!4d-76.5512852!16s%2Fg%2F1jgm04lfm!19sChIJL8llzAT3t4kRu2p4knH6ikM,Anne Arundel Dermatology - Grand Annapolis,4.8,1074,Dermatologist,"180 Admiral Cochrane Dr 410, #420, Annapolis, MD 21401, United States","XCFX+5F Annapolis, Maryland, USA",https://aadermatology.com/locations/anne-arundel-annapolis/?utm_source=gbp&utm_medium=organic&utm_campaign=location-listing-AADAN&y_source=1_MTA4MDExMDY5MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 667-296-5279,Closed · Opens 7:30 am Wed,,,https://lh3.googleusercontent.com/p/AF1QipNjBQzykLmzhuLt-YOElu8eLm8XS4k6AL04-91R=w408-h306-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–12 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:49.350Z,
https://www.google.com/maps/place/Anne+Arundel+Medical+Center:+Franceschini+Betina+MD/data=!4m7!3m6!1s0x89b7f6d8fbda668b:0x2ed82ba804ce1d49!8m2!3d38.990204!4d-76.5340167!16s%2Fg%2F1tkl46c8!19sChIJi2ba-9j2t4kRSR3OBKgr2C4,Anne Arundel Medical Center: Franceschini Betina MD,3.0,2,Pediatrician,"Hospital Pavilion South, 2001 Medical Pkwy, Annapolis, MD 21401, United States","XFR8+39 Annapolis, Maryland, USA",,+1 443-481-1000,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=791rqhxSFTRp-ISY1zwkig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.147095&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:51.959Z,
"https://www.google.com/maps/place/Dr.+Elaine+C.+Reale,+MD/data=!4m7!3m6!1s0x89b7f12ca836172f:0x8f38cb42b8f6cf0!8m2!3d38.9889006!4d-76.5494058!16s%2Fg%2F1tdxrc0k!19sChIJLxc2qCzxt4kR8GyPK7SM8wg","Dr. Elaine C. Reale, MD",5.0,1,Pediatrician,"2114 Generals Hwy, Annapolis, MD 21401, United States","XFQ2+H6 Annapolis, Maryland, USA",,+1 410-224-6484,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yHTbLj1fYXfJQVd9TcIxtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.87506&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:54.622Z,
https://www.google.com/maps/place/Annapolis+Family+Medicine/data=!4m7!3m6!1s0x89b7f7000db628f3:0x11e778be55513f57!8m2!3d38.9887358!4d-76.5043825!16s%2Fg%2F11c1v1nv92!19sChIJ8yi2DQD3t4kRVz9RVb545xE,Annapolis Family Medicine,4.7,105,Medical clinic,"703 Giddings Ave Suite M2, Annapolis, MD 21401, United States","XFQW+F6 Annapolis, Maryland, USA",http://www.annapolisfamilymedicine.org/,+1 410-280-9500,Closed · Opens 8 am Wed,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fkxHC_hVLH_TWxzzhxbwJA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.09908&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Annapolis+MD/@38.9713816,-76.4790021,14z",2026-02-10T23:37:59.291Z,
