placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Complete+RV+Care/data=!4m7!3m6!1s0x87185af74cace67f:0x47119570b4bc4de4!8m2!3d35.6649824!4d-106.004056!16s%2Fg%2F1trrdnls!19sChIJf-asTPdaGIcR5E28tHCVEUc,Complete RV Care,4.6,74,RV repair shop,"1638 Cam McMillin, Santa Fe, NM 87507, United States","MX7W+X9 Santa Fe, New Mexico, USA",,+1 505-310-2148,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSys9Rdba6Bqjn0nRSJT-bUGcbt7X55dhllxPgkL2RdFqizkWBjb5buUGW1GJTMUdPWns1xPSDT6pDo-jnha9XUJaomVR00yAWDJ5xMdq20quJJhUocUmLw9ijuDIUjO07KeTDsx=w408-h430-k-no,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:14:36.030Z,,,
https://www.google.com/maps/place/Allied+Electric+Inc/data=!4m7!3m6!1s0x87185a13403c2e43:0x24ac9d22272c0c77!8m2!3d35.6607762!4d-106.0048071!16s%2Fg%2F1v2pqnw1!19sChIJQy48QBNaGIcRdwwsJyKdrCQ,Allied Electric Inc,2.9,9,Electrician,"3155 Agua Fria St, Santa Fe, NM 87507, United States","MX6W+83 Santa Fe, New Mexico, USA",http://alliednm.com/,+1 505-438-8899,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzNLykVa2D99zVmL5oZcH5UywZ14oQ69CNiOGibYoOO1t9EVHGxRwPiKFvKL8mEeOgFZ2Hx5mRkJ32NouhX05bEE1KWLiGshCcc5fKx4IUb-NtIrz71wU2W-cYmy3b0DCd86V4y=w408-h306-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:14:40.914Z,,,
"https://www.google.com/maps/place/Anytime+Plumbing,+Sewer,+Drain+%26+Heating+%7C+Emergency+Plumber,+Sewer+Pipelining,+%26+Tankless+Water+Heater+Repair+Santa+Fe,+NM/data=!4m7!3m6!1s0x87185bb66aa01515:0xfb45ebfcfcee19d1!8m2!3d35.6368555!4d-106.0243716!16s%2Fg%2F1hm52j8cm!19sChIJFRWgarZbGIcR0Rnu_PzrRfs","Anytime Plumbing, Sewer, Drain & Heating | Emergency Plumber, Sewer Pipelining, & Tankless Water Heater Repair Santa Fe, NM",4.8,814,Plumber,"1528 Center Dr, Santa Fe, NM 87507, United States","JXPG+P7 Santa Fe, New Mexico, USA",https://anytimeplumbing505.com/?utm_source=google&utm_medium=search_engine&utm_campaign=gmb,+1 505-209-8604,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipOluG4phrcS94wcZe7ciSMrm_QIZBFB1BucYjJp=w408-h272-k-no,true,7 am–10 pm,Closed,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:14:45.857Z,,,
https://www.google.com/maps/place/Gen-Tech/data=!4m7!3m6!1s0x87185a6190b5915d:0xb829104ff50b7590!8m2!3d35.6600483!4d-105.9895255!16s%2Fg%2F1thffxc3!19sChIJXZG1kGFaGIcRkHUL9U8QKbg,Gen-Tech,4.2,6,Security service,"1262 Calle de Comercio, Santa Fe, NM 87507, United States","M266+25 Santa Fe, New Mexico, USA",https://gentechsantafe.com/,+1 505-466-3135,Closed · Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eMh_pYaZzDM7_Avk6NkofA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=247.11143&pitch=0&thumbfov=100,false,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:14:50.753Z,,,
https://www.google.com/maps/place/Reliable+Tech+Heating+Cooling+and+Plumbing+LLC/data=!4m7!3m6!1s0x87185a4f76c85bf3:0x4bbf2abad22fe303!8m2!3d35.6551894!4d-106.027213!16s%2Fg%2F1hhwdc3_7!19sChIJ81vIdk9aGIcRA-Mv0roqv0s,Reliable Tech Heating Cooling and Plumbing LLC,4.8,292,HVAC contractor,"2358 Camino Meliton, Santa Fe, NM 87507, United States","MX4F+34 Santa Fe, New Mexico, USA",https://www.reliabletechhvacp.com/contact.php,+1 505-471-3197,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSze_wLClonVnj3tP8SM9gP47LrKvRajzWqr52b3ZtszsOh5ChyJfJtVzjJw04UjB7mxfCbK1KDWIvkGKKpKftBksHvwRJd4sXQqmMo3atGbqEHP-t2dWip8QbcdZtpC9GkTCI1hmg=w420-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:14:55.766Z,,,
https://www.google.com/maps/place/Airgas+Store/data=!4m7!3m6!1s0x87185a8a42c8c611:0x30385818d2fea03f!8m2!3d35.6628515!4d-105.9897178!16s%2Fg%2F1tjfbqm6!19sChIJEcbIQopaGIcRP6D-0hhYODA,Airgas Store,4.7,58,Welding supply store,"2810 Industrial Rd, Santa Fe, NM 87507, United States","M276+44 Santa Fe, New Mexico, USA",https://locations.airgas.com/nm/santafe/airgas-store-c175.html?utm_arg=3rd_party_local:Google::Industrial:C175,+1 505-473-1874,"Closed · Opens 8 am Mon

Confirmed by phone call 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=W8IMq0SIB1bR-P24CUZ28Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.05867&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:00.814Z,,"Air Liquide company for a wide selection of gases, welding supplies & safety equipment in a retail storefront.",
https://www.google.com/maps/place/J%26Son%27s+Electric+Pro/data=!4m7!3m6!1s0x45c79b32cb276d75:0xbbee733b8574fb39!8m2!3d35.642083!4d-105.978059!16s%2Fg%2F11l2lmv6ms!19sChIJdW0nyzKbx0UROft0hTtz7rs,J&Son's Electric Pro,4.3,11,Electrician,"2643 Calle Primavera, Santa Fe, NM 87505, United States","J2RC+RQ Santa Fe, New Mexico, USA",https://www.j-sonselectric.com/,+1 505-930-8831,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNd3jtQZ-t9iIRuUe22axw5rPHRIBdnRu-90JU-=w408-h274-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:05.739Z,,,
"https://www.google.com/maps/place/Dag+Electric/@35.6650587,-106.0011093,17z/data=!3m1!4b1!4m6!3m5!1s0x87185af1318fe8c9:0xd4b38342ceec23aa!8m2!3d35.6650587!4d-106.0011093!16s%2Fg%2F1tdg3p2q",Dag Electric,5.0,1,Electrician,"3714 Quail View Ln, Santa Fe, NM 87507, United States","MX8X+2H Santa Fe, New Mexico, USA",,+1 505-660-8046,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:10.526Z,,,
https://www.google.com/maps/place/Big+Jo+True+Value+Hardware/data=!4m7!3m6!1s0x87185a612750672b:0x314124a34628f6a0!8m2!3d35.6570745!4d-105.9906046!16s%2Fg%2F1td_z1dh!19sChIJK2dQJ2FaGIcRoPYoRqMkQTE,Big Jo True Value Hardware,4.8,152,Hardware store,"1311 Siler Rd, Santa Fe, NM 87507, United States","M245+RQ Santa Fe, New Mexico, USA",https://stores.truevalue.com/nm/santa-fe/10852,+1 505-473-2255,Closes soon · 4 pm · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipPJUZItN9gMq8REPb3qf1urcYSNql30lBQ7JxBo=w408-h271-k-no,true,8 am–4 pm,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:15.519Z,,· In-store shopping · In-store pick-up,
"https://www.google.com/maps/place/Electric+Force,+Inc/data=!4m7!3m6!1s0x87182707c0c0709d:0x7d855d1b2fb310b4!8m2!3d35.6638185!4d-105.970247!16s%2Fg%2F11vk8_v0hy!19sChIJnXDAwAcnGIcRtBCzLxtdhX0","Electric Force, Inc",4.3,6,Electrician,"1602 4th St, Santa Fe, NM 87505, United States","M27H+GW Santa Fe, New Mexico, USA",,+1 505-927-5706,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOt4YrN2xuzNz9qzPdRAct2Gtr3TLQKHuFDlXnR=w408-h306-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:20.331Z,,,
"https://www.google.com/maps/place/AMENERGY,+INC/data=!4m7!3m6!1s0x8718508de8c03201:0x5d77ca53014c9e8!8m2!3d35.656752!4d-105.999676!16s%2Fg%2F1tjhy37q!19sChIJATLA6I1QGIcR6MkUMKV81wU","AMENERGY, INC",2.0,4,Solar energy equipment supplier,"3212 Richards Ln Suite A, Santa Fe, NM 87507, United States","M242+P4 Santa Fe, New Mexico, USA",http://www.amenergynm.com/,+1 505-424-1131,Closed · Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8-REeXY3F5hs6TU7vGVjnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.93006&pitch=0&thumbfov=100,false,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:25.361Z,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x87185a7ed2f05087:0x38a87d514185df34!8m2!3d35.6583942!4d-105.973635!16s%2Fg%2F12hksjfkz!19sChIJh1Dw0n5aGIcRNN-FQVF9qDg,Harbor Freight,4.3,721,Hardware store,"1680 St Michaels Dr, Santa Fe, NM 87505, United States","M25G+9G Santa Fe, New Mexico, USA",https://www.harborfreight.com/storelocator/1680-saint-michaels-drive-santa-fe-87505?number=443,+1 505-424-9800,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPkoyINaM00lLIQnIrHbMd79enSCdtZiB8KKw3R=w451-h240-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:30.338Z,,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",
https://www.google.com/maps/place/T+A%27s+Lightning+Electric+Inc/data=!4m7!3m6!1s0x87185a5a228e4539:0x679e3eac5cf3a166!8m2!3d35.6537446!4d-106.0038855!16s%2Fg%2F1tczfbz2!19sChIJOUWOIlpaGIcRZqHzXKw-nmc,T A's Lightning Electric Inc,,,Electrician,"2356 Fox Rd STE 300, Santa Fe, NM 87507, United States","MX3W+FC Santa Fe, New Mexico, USA",,+1 505-471-2253,Open · Closes 9 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4TPrG6p6pUXfnnespLt57g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=284.55133&pitch=0&thumbfov=100,false,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:35.094Z,,,
"https://www.google.com/maps/place/Hal+Burns+Truck,+RV+%26+Equipment+Service,+LLC/data=!4m7!3m6!1s0x871859500886015f:0xb92de75cddf3e504!8m2!3d35.6004888!4d-106.0526083!16s%2Fg%2F1xn_nvg7!19sChIJXwGGCFBZGIcRBOXz3VznLbk","Hal Burns Truck, RV & Equipment Service, LLC",4.3,119,Truck repair shop,"14 Cam Charro, Santa Fe, NM 87507, United States","JW2W+5X Santa Fe, New Mexico, USA",http://www.halburns.com/,+1 505-471-1671,,https://lh3.googleusercontent.com/p/AF1QipM3i2o7o7hFYwajjrkuA5YkYiVEaY7EkAqsSleF=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:40.028Z,,,
https://www.google.com/maps/place/Dealers+Electrical+Supply/data=!4m7!3m6!1s0x87185a8a5cfae947:0x1be61b0a8f28ede0!8m2!3d35.6631846!4d-105.9900109!16s%2Fg%2F1tcwm04c!19sChIJR-n6XIpaGIcR4O0ojwob5hs,Dealers Electrical Supply,4.9,16,Electrical supply store,"2815 Industrial Rd, Santa Fe, NM 87507, United States","M275+7X Santa Fe, New Mexico, USA",http://www.dealerselectrical.com/,+1 505-471-2131,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx73c1exLNyS2L6oeKe8Vz4u7L3sKbb-TMg3R5da8v8oJvZnPmulNh216oiKz6tw33m1Im8Bz7Z5LvjBYDEgP8J6kNw2nAKgWfzvVcpt7LE08oR8wUTlBxJImeSAbs3DGwljIbc=w408-h544-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:44.752Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/All+In+One+Electrical+Heating+and+Cooling/data=!4m7!3m6!1s0x871850a0a1fc6f8d:0x4f5d28380bf778d7!8m2!3d35.7506245!4d-106.114446!16s%2Fg%2F1tg87349!19sChIJjW_8oaBQGIcR13j3CzgoXU8,All In One Electrical Heating and Cooling,3.9,12,Electrician,,,http://allinoneelectricalhvac.com/?y_source=1_ODgyOTU1ODUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 505-424-8214,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOv3z-g7VdbfnP-U7kWAkEUt8Rd7essbtp46YS_=w426-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:49.851Z,,,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x87185bbc8b29d035:0xa953629b86e44a7a!8m2!3d35.6439731!4d-106.014208!16s%2Fg%2F11f5h381z4!19sChIJNdApi7xbGIcRekrkhptiU6k,Installation Services,5.0,1,Contractor,"3458 Zafarano Dr, Santa Fe, NM 87507, United States","JXVP+H8 Santa Fe, New Mexico, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-2556-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipNigfq0Dfv8_ThZKBRE7u5nIQiEeX7a6olbuRSo=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:52.614Z,,,
https://www.google.com/maps/place/Busy+Bee+Electrical+Services/data=!4m7!3m6!1s0x87185046ff09d00d:0x5342e50034892fee!8m2!3d35.6869812!4d-105.9377966!16s%2Fg%2F1vy7h0kj!19sChIJDdAJ_0ZQGIcR7i-JNADlQlM,Busy Bee Electrical Services,,,Electrician,"Santa Fe, NM 87501, United States","M3P6+QV Santa Fe, New Mexico, USA",,+1 505-470-5198,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ou9MkFlt4JXfbNImfcnsUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.30684&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-01-10T22:15:55.317Z,,,
