placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Saint+Joseph+Hospital+Pediatrics+Department/data=!4m7!3m6!1s0x876c79317658d041:0x53195d87a2ea12b!8m2!3d39.7454493!4d-104.9696431!16s%2Fg%2F11hc_3fp44!19sChIJQdBYdjF5bIcRK6EuetiVMQU,Saint Joseph Hospital Pediatrics Department,5.0,1,Pediatrician,"1835 Franklin St, Denver, CO 80218, United States","P2WJ+54 Denver, Colorado, USA",https://intermountainhealthcare.org/locations/intermountain-health-saint-joseph-hospital/pediatrics,+1 303-812-2000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bm52UYYDtbOVdtkmxJPSuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.099922&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:55:47.751Z,,,
https://www.google.com/maps/place/HCA+HealthONE+Rocky+Mountain+Pediatric+Orthopedics+-+Denver/data=!4m7!3m6!1s0x876c79365c2348bd:0xc6c170daa639be45!8m2!3d39.7476462!4d-104.9652108!16s%2Fg%2F1tdx00pb!19sChIJvUgjXDZ5bIcRRb45ptpwwcY,HCA HealthONE Rocky Mountain Pediatric Orthopedics - Denver,4.8,144,Pediatrician,"2055 High St #130, Denver, CO 80205, United States","P2XM+3W Denver, Colorado, USA",https://www.healthonephysiciangroup.com/locations/rocky-mountain-pediatric-orthopedics/denver?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 303-861-2663,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipP372O-nTt2WQAb8APxNqIi3LqqUkNKsO65zl9C=w408-h272-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:55:52.672Z,,,
"https://www.google.com/maps/place/Southeast+Denver+Pediatrics,+P.C./data=!4m7!3m6!1s0x876c7d8e1a8abe35:0xe2fb50df0332819f!8m2!3d39.6773001!4d-104.9087771!16s%2Fg%2F11g6qwf4dt!19sChIJNb6KGo59bIcRn4EyA99Q--I","Southeast Denver Pediatrics, P.C.",4.5,196,Pediatrician,"2121 S Oneida St #200, Denver, CO 80224, United States","M3GR+WF Denver, Colorado, USA",http://www.southeastdenverpediatrics.com/,+1 303-757-6418,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMs8smkN2uLOKLKzWNEKKQtLY16EMdNSXndQzGPGNgwImK2Q1HtUa3TL5eCThO4aAl6fkKS8B6QYwiVtEJQa3s--EgfYk3LHCiUaYoIRBRHlwJe2XIt_9SUANSn4a7A1wkPeG9=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30–11:30 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:55:57.676Z,,,
https://www.google.com/maps/place/HCA+HealthONE+Rocky+Mountain+Pediatric+ENT+-+Denver/data=!4m7!3m6!1s0x876c79365c2348bd:0xf3ff3eb9fa429816!8m2!3d39.7476106!4d-104.9652602!16s%2Fg%2F113dpml01!19sChIJvUgjXDZ5bIcRFphC-rk-__M,HCA HealthONE Rocky Mountain Pediatric ENT - Denver,4.7,58,Otolaryngologist,"2055 High St #110, Denver, CO 80205, United States","P2XM+2V Denver, Colorado, USA",https://www.healthonephysiciangroup.com/locations/rocky-mountain-pediatric-ent/denver?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 303-301-9019,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqX0KLj8tPl_Rx7wM3ov5xdm14zoQdkcbDReXbHyTn9_DySsP5FYvPrCQMbYmd1IX_Cd-kX2NBs-Xvh-yxedqOzDGZGgbpYfBiWEy3oXhgquso7Kc3hOWihT8CYcOyjK_k17x8UKg=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:02.750Z,,,
https://www.google.com/maps/place/Dr.+Bryan+Kono/data=!4m7!3m6!1s0x876c78ecb2c3d8c7:0x4c2d9955ed5c84f3!8m2!3d39.7612471!4d-105.0090739!16s%2Fg%2F11bbt3x22v!19sChIJx9jDsux4bIcR84Rc7VWZLUw,Dr. Bryan Kono,4.5,4,Pediatrician,"2650 18th St, Denver, CO 80211, United States","QX6R+F9 Denver, Colorado, USA",http://www.hipediatrics.com/,+1 720-583-4470,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4TtxvAzG7gXbxbhhR1TSKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.95834&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:07.490Z,,,
https://www.google.com/maps/place/HCA+HealthONE+Rocky+Mountain+Pediatric+Infectious+Disease/data=!4m7!3m6!1s0x876c793658b07f83:0xcfe04c0366dc7133!8m2!3d39.7475917!4d-104.9652036!16s%2Fg%2F11d_790l59!19sChIJg3-wWDZ5bIcRM3HcZgNM4M8,HCA HealthONE Rocky Mountain Pediatric Infectious Disease,4.2,5,Infectious disease physician,"2055 High St #260, Denver, CO 80205, United States","P2XM+2W Denver, Colorado, USA",https://www.healthonephysiciangroup.com/locations/rocky-mountain-pediatric-infectious-disease?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 303-393-4300,Open · Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Bnh7AUjMHRNGCWBDHyuudg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=322.43207&pitch=0&thumbfov=100,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:12.230Z,,,
https://www.google.com/maps/place/HCA+HealthONE+Rocky+Mountain+Pediatric+Kidney+Center+-+Denver/data=!4m7!3m6!1s0x876c79365c2348bd:0x1ea4007605c8a63e!8m2!3d39.7476065!4d-104.9652404!16s%2Fg%2F11y702fk3!19sChIJvUgjXDZ5bIcRPqbIBXYApB4,HCA HealthONE Rocky Mountain Pediatric Kidney Center - Denver,4.8,28,Pediatric nephrologist,"2055 High St Suite 270, Denver, CO 80205, United States","P2XM+2W Denver, Colorado, USA",https://www.healthonephysiciangroup.com/locations/rocky-mountain-pediatric-kidney-center/denver?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 303-301-9010,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqC99MWfR3hr1o2baNS6gOKY89VBEJvYSQyXCwdKPLznISU_NFwsTWsg95dovN9kNNKQZZDYqRZa7FzWDzqj47F5h0P7C7Ws3FFzhrc8dUM-gdXjARc45TNV_yNJZSoiTFe_Qr8MA=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:17.054Z,,,
https://www.google.com/maps/place/GRiN+Pediatric+Dentistry+%26+Orthodontics+of+Denver/data=!4m7!3m6!1s0x876c7cbdba4fffff:0x84ebe2bb06647794!8m2!3d39.7399244!4d-104.9527235!16s%2Fg%2F11gh34k3p0!19sChIJ__9Pur18bIcRlHdkBrvi64Q,GRiN Pediatric Dentistry & Orthodontics of Denver,5.0,568,Pediatric dentist,"2910 E Colfax Ave ste 110, Denver, CO 80206, United States","P2QW+XW Denver, Colorado, USA",https://grinpediatricdentistry.com/locations/denver/,+1 720-285-7972,,https://lh3.googleusercontent.com/p/AF1QipN2_EcLeAT1b9CAtoX5vNmODI8kMftmVFAAD9Et=w426-h240-k-no,true,1–2 pm,1–2 pm,1–2 pm,Closed,Closed,Closed,1–2 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:21.892Z,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Elizabeth+Crespi,+DMD/data=!4m7!3m6!1s0x876c7e9c0dc89c63:0x321cf35652fe94d7!8m2!3d39.7176075!4d-104.9441367!16s%2Fg%2F11b7xqvc8k!19sChIJY5zIDZx-bIcR15T-UlbzHDI","Elizabeth Crespi, DMD",4.9,104,Pediatric dentist,"3650 E 1st Ave #301, Denver, CO 80206, United States","P394+28 Denver, Colorado, USA",https://www.sunrisepedsdentistry.com/dr-crespi/?utm_source=GBP,+1 720-660-2467,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPLqzSandwlTpR9AEiT6JT4Odswcl2UITAsPBn0=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:26.716Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Dr.+Lucas+G.+Henderson,+MD/data=!4m7!3m6!1s0x876c79369f5b8127:0xebab7cb747e253d6!8m2!3d39.7466905!4d-104.9679675!16s%2Fg%2F1tdx4mb6!19sChIJJ4FbnzZ5bIcR1lPiR7d8q-s","Dr. Lucas G. Henderson, MD",5.0,1,Pediatrician,"1601 E 19th Ave #6300, Denver, CO 80218, United States","P2WJ+MR Denver, Colorado, USA",,+1 303-869-2182,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lnRv-C2LZyviWLkOZ1bwgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.7606&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:29.322Z,,,
https://www.google.com/maps/place/Colorado+Kids+Pediatrics/data=!4m7!3m6!1s0x876c7b84d3413b65:0xc702fb951bd5da23!8m2!3d39.7597081!4d-104.900837!16s%2Fg%2F1tqyf_cg!19sChIJZTtB04R7bIcRI9rVG5X7Asc,Colorado Kids Pediatrics,4.4,221,Medical clinic,"2975 Roslyn St, Denver, CO 80238, United States","Q35X+VM Denver, Colorado, USA",http://www.coloradokidspeds.com/,+1 303-399-7900,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqWla1tCjF_UYJA32SE6yGYlH5zrCuWOFfKzrByGS3c0v_hff3P6V6bO9dTLvijIaz7_6XDb9RPSA75e5geTDFIjKass34BSQSHF9wtWWCdmIWSQ6d3Hv9FT97o4bPvQ4abgJGo=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12:30 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:34.177Z,,,
https://www.google.com/maps/place/Pediatric+Emergency+Department+and+Urgent+Care+at+Denver+Health/data=!4m7!3m6!1s0x876c7f9cadd0aa1d:0x9822494f9a9430df!8m2!3d39.7282229!4d-104.9910369!16s%2Fg%2F11vjzt8mc5!19sChIJHarQrZx_bIcR3zCUmk9JIpg,Pediatric Emergency Department and Urgent Care at Denver Health,3.8,51,Emergency room,"777 Bannock St Pavilion A, Denver, CO 80204, United States","P2H5+7H Denver, Colorado, USA",https://www.denverhealth.org/services/emergency-medicine/pediatric-emergency-urgent-care,+1 303-602-3300,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPJ1Ei7eRvUcwJ6QjqPVVtqXn0hR-3rw7XgRq0e=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:38.896Z,,,
https://www.google.com/maps/place/Sunrise+Pediatric+Dentistry/data=!4m7!3m6!1s0x876c7e9c0dc89c63:0x4aa9b29887eaf8e2!8m2!3d39.7176075!4d-104.9441367!16s%2Fg%2F11b77f0v0q!19sChIJY5zIDZx-bIcR4vjqh5iyqUo,Sunrise Pediatric Dentistry,4.9,406,Pediatric dentist,"3650 E 1st Ave #301, Denver, CO 80206, United States","P394+28 Denver, Colorado, USA",https://www.sunrisepedsdentistry.com/?utm_source=GMBlisting&utm_medium=organic,+1 720-660-2467,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN73Qtkyg2EfUmiSWdDFXWViQscie88MO395stS=w408-h408-k-no,true,8 am–5 pm,8 am–4 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:43.824Z,Identifies as women-owned,,
"https://www.google.com/maps/place/Dr.+Kimberly+A.+White,+MD/data=!4m7!3m6!1s0x876c79369f5b8127:0xe855bae9ff303ac7!8m2!3d39.7466264!4d-104.9678211!16s%2Fg%2F1tx47jtd!19sChIJJ4FbnzZ5bIcRxzow_-m6Veg","Dr. Kimberly A. White, MD",5.0,1,Pediatrician,"1601 E 19th Ave, Denver, CO 80218, United States","P2WJ+MV Denver, Colorado, USA",,+1 303-869-2182,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fK0A0AZWjIN2WvnC_JXbYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.4812&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:48.596Z,,,
https://www.google.com/maps/place/HCA+HealthONE+Rocky+Mountain+Pediatric+Surgery+-+Denver/data=!4m7!3m6!1s0x876c79365c2348bd:0xbf7eb70c4da33c8b!8m2!3d39.7476724!4d-104.9649145!16s%2Fg%2F1tcvprzb!19sChIJvUgjXDZ5bIcRizyjTQy3fr8,HCA HealthONE Rocky Mountain Pediatric Surgery - Denver,4.9,9,Pediatric surgeon,"2055 High St Suite 370, Denver, CO 80205, United States","P2XP+32 Denver, Colorado, USA",https://www.healthonephysiciangroup.com/locations/rocky-mountain-pediatric-surgery/denver?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing,+1 303-839-6001,Open · Closes 4:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yUm67LpUHRl9K3Jkhu9eIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.3112&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:53.252Z,,,
https://www.google.com/maps/place/Denver+Health+Bernard+F.+Gipson+Eastside+Family+Health+Center/data=!4m7!3m6!1s0x876c7923691abe61:0x23fbc7a479378591!8m2!3d39.7556883!4d-104.9756785!16s%2Fg%2F1hc5c7k0z!19sChIJYb4aaSN5bIcRkYU3eaTH-yM,Denver Health Bernard F. Gipson Eastside Family Health Center,4.0,298,Family practice physician,"501 28th St, Denver, CO 80205, United States","Q24F+7P Denver, Colorado, USA",https://www.denverhealth.org/locations/denver/bernard-f-gipson-sr-eastside-family-health-center-501-28th-st-denver-80204,+1 303-602-6333,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMQT6S0Uem45UXtMeC686-teVC1Lx_FnGRUY8A1=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Capitol+Hill+Denver+CO/@39.7336946,-104.982297,14z",2026-02-10T21:56:58.321Z,,,
