placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,attributes,isBlackOwned,error
"https://www.google.com/maps/place/Eastlake+Garage+Doors+%26+More/@31.8120519,-106.417568,11z/data=!3m1!4b1!4m6!3m5!1s0x847150296eba6601:0x5bef8028d4a3d828!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11vwfj327w",Eastlake Garage Doors & More,5.0,2,Garage door supplier,,,https://eastlakedoorsandmore.com/,+1 915-549-7484,Open 24 hours,,,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:46:41.716Z,,,
"https://www.google.com/maps/place/Desert+Garage+Doors,+LLC/data=!4m7!3m6!1s0x86e745207aa83201:0x2c1e440a05f43fb7!8m2!3d31.7878648!4d-106.3238208!16s%2Fg%2F1tj530wf!19sChIJATKoeiBF54YRtz_0BQpEHiw","Desert Garage Doors, LLC",4.4,12,Garage door supplier,"10820 Gloster Ct, El Paso, TX 79935, United States","QMQG+4F El Paso, Texas, USA",http://www.desertgaragedoorsllc.com/,+1 915-599-1813,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RqzMG4knScHnzkFoJxkefQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.69916&pitch=0&thumbfov=100,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:46:46.300Z,,,
"https://www.google.com/maps/place/SMART+GARAGE+DOORS,+LLC./data=!4m7!3m6!1s0x86e745596ce99171:0x7bb2287a8f2fc1d2!8m2!3d31.7811436!4d-106.3007555!16s%2Fg%2F11n914tjlb!19sChIJcZHpbFlF54YR0sEvj3oosns","SMART GARAGE DOORS, LLC.",5.0,79,Garage door supplier,"2904 Ernesto Serna Pl, El Paso, TX 79936, United States","QMJX+FM El Paso, Texas, USA",https://smartgaragedoorsep.wixsite.com/website,+1 915-799-1395,Open 24 hours,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipOHklfJqMIzbytZrDuqGTszZVqk6Pby7GvHjX_v=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:46:51.028Z,,,
https://www.google.com/maps/place/Garage+Door+Services+Of+El+Paso+Inc/data=!4m7!3m6!1s0x86e742fe3e56aaab:0xc5649432bf4e9e08!8m2!3d31.7012496!4d-106.3035443!16s%2Fg%2F11hy9nrszn!19sChIJq6pWPv5C54YRCJ5OvzKUZMU,Garage Door Services Of El Paso Inc,3.4,7,Garage door supplier,"9305 Milpas Ln, El Paso, TX 79907, United States","PM2W+FH El Paso, Texas, USA",,,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEZDZxS3rb-1VQqlUKdDrDa3mTRbPGOPrdK2Ja-eTIXAStLnRD2_nLzGCT3NCzPxR-nHcjIJ28kayaCTMpRra1SMISiPaRCLXrWGTJpt59n_rs21_4H_nOvtEDReM-rrop5Cml=w408-h408-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:46:55.484Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+El+Paso/data=!4m7!3m6!1s0x86e7435c3e0250e1:0x7cab85c5712638a9!8m2!3d31.737153!4d-106.327239!16s%2Fg%2F1tk1zh6x!19sChIJ4VACPlxD54YRqTgmccWFq3w,Overhead Door Company of El Paso,2.2,13,Door supplier,"8370 Burnham Rd #400, El Paso, TX 79907, United States","PMPF+V4 El Paso, Texas, USA",http://minercorp.com/overhead-door,+1 915-544-3562,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdNkdpCtZjdsn7JgDVb4rpRj0_pQ4QBCFQ8GnNIbyHSzT78BzZejAcFG0RZ6BMI_cS4cfDKjpCby95xxu12qEMIIIp7iGe-Cdgq4RZeMa8pbA8PxO9rgnK3t5aiUxF_hLSS0ykjQ=w426-h240-k-no,true,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:00.008Z,,,
https://www.google.com/maps/place/Eastlake+Garage+Doors+%26+More/data=!4m7!3m6!1s0xa935c0e38b0d9367:0x6413cf49ddd563fc!8m2!3d31.705742!4d-106.211982!16s%2Fg%2F11sttr68v0!19sChIJZ5MNi-PANakR_GPV3UnPE2Q,Eastlake Garage Doors & More,4.9,192,Door supplier,"13764 Paseo Central Ave, El Paso, TX 79928, United States","PQ4Q+76 El Paso, Texas, USA",https://www.eastlakedoorsandmore.com/,+1 915-549-7483,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxOZl-CM2DFH6tK7o7qwaKDu17L0bUkE4vAki1mZd4vQrwQwYFM073TQ5Iy1IQ0Tu4jvKWfntbpIVYhREsGJeKzuBBLt7jbFpkKq6ehe7H7vTNP9KVJGa0d2O5EVusILIz7qJTXYVfmKGw=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:04.797Z,,,
https://www.google.com/maps/place/The+Garage+Door+Pros+of+El+Paso/data=!4m7!3m6!1s0x86e759018162898d:0x93bc08fc17c0c820!8m2!3d31.7620373!4d-106.4850031!16s%2Fg%2F11mcxjk3tq!19sChIJjYligQFZ54YRIMjAF_wIvJM,The Garage Door Pros of El Paso,4.8,12,Garage door supplier,"300 N Campbell St, El Paso, TX 79901, United States","QG67+RX El Paso, Texas, USA",https://thegaragedoorpros.us/garage-door-services-el-paso/,+1 915-850-0963,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=M3P50dZd4_vITxBTs4ynXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.72783&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:09.481Z,,,
https://www.google.com/maps/place/All+About+Doors/data=!4m7!3m6!1s0x232b35657ffbf8f:0x24765a8bf9a9d77d!8m2!3d31.7839255!4d-106.4394599!16s%2Fg%2F11t63xkj3r!19sChIJj7__V1azMgIRfdep-YtadiQ,All About Doors,4.5,13,Garage door supplier,"4325 Montana Ave, El Paso, TX 79903, United States","QHM6+H6 El Paso, Texas, USA",,+1 915-474-5383,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPFdi-3A74U2gaBLRg_z9yRD8WVnpVKS5OC3nGV=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:14.500Z,,,
https://www.google.com/maps/place/Kaisar+Garage+Door+%26+Repair/data=!4m7!3m6!1s0x86e74363d606669b:0x280d3d2aefe58586!8m2!3d31.7418983!4d-106.3168099!16s%2Fg%2F11xvrlk_q1!19sChIJm2YG1mND54YRhoXl7yo9DSg,Kaisar Garage Door & Repair,5.0,50,Garage door supplier,"11394 James Watt Dr Ste 203, El Paso, TX 79936, United States","PMRM+Q7 El Paso, Texas, USA",https://kaisargarage.com/,+1 915-348-5334,Open ⋅ Closes 8 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfh-3zOapjnBkD_3srczRTQZGqmb1SZcy37dRv-Ls3ExYAzXr4Gx1eAYlFZd3LJJViieXLMX09lqbB4SdiGrLU-KpTr_xYi_fQyshFVGkd4PVQK-XIjOGRn3Otd08szM4ttA4TKaWh_tw1=w408-h544-k-no,true,7 am–8 pm,8 am–6 pm,8 am–5 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:19.169Z,,,
https://www.google.com/maps/place/Deca+Garage+Doors/data=!4m7!3m6!1s0x86e74168eb5b403d:0xac72e954434b251f!8m2!3d31.7055229!4d-106.2181843!16s%2Fg%2F11w9w18gbr!19sChIJPUBb62hB54YRHyVLQ1Tpcqw,Deca Garage Doors,4.7,30,Garage door supplier,"13641 Linton St, El Paso, TX 79928, United States","PQ4J+6P El Paso, Texas, USA",https://www.decagaragedoors.com/,+1 915-701-7355,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipObpjeU82CAgyzdmWMy9mBTSqm-8O9LL7wmAor6=w426-h240-k-no,true,8 am–5 pm,9 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:23.711Z,,,
https://www.google.com/maps/place/JJ+Garage+Doors+Ltd.+Co./data=!4m7!3m6!1s0x86e76bf43dddd08f:0x3a030944f42a8f1!8m2!3d31.6376603!4d-106.1585761!16s%2Fg%2F11j5p_wrfk!19sChIJj9DdPfRr54YR8ahCT5QwoAM,JJ Garage Doors Ltd. Co.,5.0,71,Garage door supplier,"14800 Miguel St, El Paso, TX 79928, United States","JRQR+3H El Paso, Texas, USA",http://www.jjgaragedoorsep.com/,+1 915-262-1403,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMD1T2FJ-HOtupUr_qKFrasUeeBqBzCR1qwXOwh=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:28.256Z,,,
https://www.google.com/maps/place/Mata%27s+Garage+Doors+%26+Docks/data=!4m7!3m6!1s0x86e742d7e0819637:0x4b2baa2aa5f51ca1!8m2!3d31.6949272!4d-106.2999871!16s%2Fg%2F11g8yh20qd!19sChIJN5aB4NdC54YRoRz1pSqqK0s,Mata's Garage Doors & Docks,5.0,3,Garage door supplier,,,http://www.matasgaragedoors.com/,+1 915-731-9957,Open ⋅ Closes 5 pm,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipORzXLR-j0ppNEOhA_6YFQyWvf3FDT0YfKyYYPO=w426-h240-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:32.769Z,,,
https://www.google.com/maps/place/Leiros+Garage+Doors+%26+More/data=!4m7!3m6!1s0xeaf320bb6d74b49:0x614588ad7bbb605a!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11vy5vmgwf!19sChIJSUvXtgsyrw4RWmC7e62IRWE,Leiros Garage Doors & More,5.0,25,Garage door supplier,,,https://www.leirosdoorssolutionsmore.com/,+1 915-841-0551,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPH7CgCpYvGQFoWRCK2hN29EkQKaLYgxU494tU0=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:37.732Z,,,
https://www.google.com/maps/place/All+American+Doors/data=!4m7!3m6!1s0x86ddf85222638c5d:0xefa20be1c60d5c37!8m2!3d32.386586!4d-105.977147!16s%2Fg%2F1tfr0wm9!19sChIJXYxjIlL43YYRN1wNxuELou8,All American Doors,4.7,53,Garage door supplier,,,https://www.allamerdoors.com/,+1 915-581-5911,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNQf4fH_Zh06hJ1PD1Z-3TWuN1VZWVCsL9ush8A=w408-h510-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:43.330Z,,,
https://www.google.com/maps/place/Gil%27s+Garage+Door/data=!4m7!3m6!1s0x86e743a5275de19f:0x18598448fb5e0d1!8m2!3d32.981512!4d-112.221815!16s%2Fg%2F11hkwl9r8k!19sChIJn-FdJ6VD54YR0eC1j0SYhQE,Gil's Garage Door,4.8,19,Garage door supplier,,,https://www.facebook.com/people/Gils-Garage-Door-Services/100056398045243/,+1 915-253-4796,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwsaDrJnd_1K9BLjGb0Bn1BVCv98614x7iwLyonaZwFROstvN4_EupUcw2Lb6QO1eXj9wBBbrtuSe_Z69ENo2lNf2O_TCAfR5z1A65YMKX3-5Izu_eFgypR6h7GICUW0stxl4e5TA=w408-h306-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:48.218Z,,,
https://www.google.com/maps/place/Atlas+Garage+Door+Repair/data=!4m7!3m6!1s0x86e7459c4e86953b:0x21729fdc4f72d5da!8m2!3d31.9661485!4d-106.4930475!16s%2Fg%2F11mw8kx8fy!19sChIJO5WGTpxF54YR2tVyT9yfciE,Atlas Garage Door Repair,4.1,30,Garage door supplier,,,https://atlasgaragedoortx.com/,+1 915-803-2410,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMZj1pdpkZCD7c4gQNa7HyU4KCFuTPI-PcftQdJ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:52.713Z,,,
https://www.google.com/maps/place/Windsor+Door+ElPTX+Distribution+Center/data=!4m7!3m6!1s0x86e743b07a3f6c43:0xc27e673c2a9a3b6e!8m2!3d31.7389958!4d-106.3148327!16s%2Fg%2F11jy6zpln3!19sChIJQ2w_erBD54YRbjuaKjxnfsI,Windsor Door ElPTX Distribution Center,5.0,2,Garage door supplier,"11501 Rojas Dr J, El Paso, TX 79936, United States","PMQP+H3 El Paso, Texas, USA",http://www.windsordoor.com/,+1 915-781-0180,Closes soon ⋅ 4 pm ⋅ Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOGx_74n-AEGNkbNT8hTyoVR0Gz0DJZtTwjnInz=w413-h240-k-no,true,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:57.126Z,,,
https://www.google.com/maps/place/SUN+GARAGE+DOORS/data=!4m7!3m6!1s0x86e743617846c7cf:0xea0971f1b17f5ba5!8m2!3d31.742082!4d-106.3174324!16s%2Fg%2F11h5q89g0g!19sChIJz8dGeGFD54YRpVt_sfFxCeo,SUN GARAGE DOORS,2.4,5,Door supplier,"11394 James Watt Dr, El Paso, TX 79936, United States","PMRM+R2 El Paso, Texas, USA",,+1 915-591-1423,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=t6iXsJ2c91_uDjNNuiqc-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=140.26347&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:47:59.581Z,,,
https://www.google.com/maps/place/RPG+Garage+Services/data=!4m7!3m6!1s0xd15a97792f9bd97:0x14ebb269ed3161af!8m2!3d31.8120519!4d-106.417568!16s%2Fg%2F11yjshnwmr!19sChIJl735knepFQ0Rr2Ex7Wmy6xQ,RPG Garage Services,5.0,11,Garage builder,,,,+1 915-319-0083,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNUUfuJIg2EypImW1LfY5B5WiWyuaGdUkJALl6B=w408-h598-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+El+Paso+El+Paso+TX/@31.7618778,-106.4850217,14z",2025-11-07T22:48:05.604Z,,,
