placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error,isBlackOwned
https://www.google.com/maps/place/Gills+Point+S+Tire+%26+Auto+Service/data=!4m7!3m6!1s0x87185a5d87f674df:0xb96b15d180254796!8m2!3d35.6536115!4d-105.993428!16s%2Fg%2F1tdrftw8!19sChIJ33T2h11aGIcRlkclgNEVa7k,Gills Point S Tire & Auto Service,4.7,221,Tire shop,· In-store shopping · In-store pick-up,"3010 Cerrillos Rd, Santa Fe, NM 87507, United States","M234+CJ Santa Fe, New Mexico, USA",https://gillspointstire.com/locations/3010-cerillos-rd-tire-store-5141?utm_source=gmb&utm_medium=Yext,+1 505-473-0900,"Open · Closes 6 pm

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoQkahaP9HwSZ7Sw1aqOzAT8uUNsJKuAR3f9ztDNqwwne7yU5aJOSFmQCm5f8eZOjfOBYcVLZ8NFun-J8iRagLyCNiFXWCPTuMnUkzPKI3c2GSqy4CXKstzezYxpsjB0oiJB5b6JFx2d_Ot=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–3 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:18.819Z,,,
https://www.google.com/maps/place/Jiffy+Lube+Multicare/data=!4m7!3m6!1s0x87185a7df5cff605:0xf3fc73a3f235f245!8m2!3d35.6630246!4d-105.9771021!16s%2Fg%2F1tph25qg!19sChIJBfbP9X1aGIcRRfI18qNz_PM,Jiffy Lube Multicare,4.5,2056,Oil change service,,"1975 Cerrillos Rd, Santa Fe, NM 87505, United States","M27F+65 Santa Fe, New Mexico, USA",https://www.jiffylube.com/locations/nm/santa-fe/1285,+1 505-982-5814,"Open · Closes 6 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwerUCWJjDD6MsuHJprKyEoyICW5eXvEZcw8SBYJ9JPmou4SOSxSGn_y552g24t4bdbXyHVCp4nr3gbUF_PEkZKQQP3mWmnCIx_ZaL4Ei0zDFh66V3EF0cL8NyJGgAxJ3N9oR6cmh=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:24.455Z,,,
https://www.google.com/maps/place/Alex+Safety+Lane/data=!4m7!3m6!1s0x8718507cc5019ded:0xe0072dab94261630!8m2!3d35.6689422!4d-105.9593159!16s%2Fg%2F1vyk2zf9!19sChIJ7Z0BxXxQGIcRMBYmlKstB-A,Alex Safety Lane,4.4,125,Auto repair shop,,"1370 Pacheco St, Santa Fe, NM 87505, United States","M29R+H7 Santa Fe, New Mexico, USA",https://www.alexsafetylane.net/,+1 505-983-5577,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer4SMIuMlocC4WYXZddeZIaCJyJJDwYFx73GRLdGOf-KBLGLvtFDg2Bqh-_bcVEOG2ealACNjj1LFFTAuew9KjHAbO_ADUUU7FfByxIEBPIzkwgrl536t1WsOHficmeQEcqO1kK=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:30.585Z,,,
https://www.google.com/maps/place/Automotive+Resources/data=!4m7!3m6!1s0x87185a7fbaeef367:0xc349286ce774ba95!8m2!3d35.6891414!4d-105.9569302!16s%2Fg%2F1hc3405h2!19sChIJZ_Puun9aGIcRlbp052woScM,Automotive Resources,4.7,469,Auto repair shop,,"881 W Alameda St, Santa Fe, NM 87501, United States","M2QV+M6 Santa Fe, New Mexico, USA",https://www.arsantafe.com/,+1 505-995-9590,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepQwRlrSCeCMGlvP3yURAnWCqIxcJLSzhFIU6DulXsvyQfHMycuiwc1bWtzCpMRwTFps_j3IlA-cL1WdlJ_bY9icYTlo2B7gh9wH_ohwQF_D1M21XAZNQm6szrUHaZwR8tw4XU4=w661-h240-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:36.400Z,,,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x87185bf0c3996c75:0x322abd430eda7877!8m2!3d35.620092!4d-106.030453!16s%2Fg%2F11lv7tvmfx!19sChIJdWyZw_BbGIcRd3jaDkO9KjI,Big O Tires,4.9,272,Auto repair shop,,"4860 Main St, Santa Fe, NM 87507, United States","JXC9+2R Santa Fe, New Mexico, USA",https://www.bigotires.com/location/nm/santa-fe/4860-main-st-87507/031085,+1 505-395-0367,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoiX22UfTjC0LxTLrLczbO6qvyBo3a-fNzMOC1qckw91W2l0HN5adO9CxPA5B_16AUj-tK7MXAWR2wXgFDv2-19eUa4iaUmYjrDn6cC7DzeV_Ak6ZIH8e4u4W7Hplk_pC3RrTAc3Q=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:41.870Z,,,
https://www.google.com/maps/place/Tire+Auto+Repair/data=!4m7!3m6!1s0x87185a7d0a6e87c9:0x7a350ffb379c0621!8m2!3d35.6619693!4d-105.9792189!16s%2Fg%2F11fqtm1k_5!19sChIJyYduCn1aGIcRIQacN_sPNXo,Tire Auto Repair,1.0,1,Tire shop,,"2045 Cerrillos Rd, Santa Fe, NM 87505, United States","M26C+Q8 Santa Fe, New Mexico, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5LQ7SF_UFFxIWrhOVBJPtA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.64755&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:47.102Z,,,
https://www.google.com/maps/place/Affordable+Alignments+Brakes/data=!4m7!3m6!1s0x87185a80807e6155:0x5c5b98424a6904f0!8m2!3d35.6639479!4d-105.9725329!16s%2Fg%2F1tqclp3h!19sChIJVWF-gIBaGIcR8ARpSkKYW1w,Affordable Alignments Brakes,4.4,60,Auto repair shop,,"1501 6th St, Santa Fe, NM 87505, United States","M27G+HX Santa Fe, New Mexico, USA",,+1 505-983-6650,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqkIFJlA_-Oxd-2lX8Ii9U98genUv2wbcTRao5J1Te5FTzv1SbtaeXcCDQbofv2JXPoLblGVT7wB4pJ1g_J7CWvJA00eSXyr3BzOROOTaShP1wBoXv6TsiepyDn_Fo99Ee3RVVbtw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:52.907Z,,,
https://www.google.com/maps/place/Brake+Masters+%23125/data=!4m7!3m6!1s0x87185069ccd9efaf:0x8ec3ea2aeaa5f6b!8m2!3d35.680943!4d-105.947431!16s%2Fg%2F1tcxdnp9!19sChIJr-_ZzGlQGIcRa1-qrqI-7Ag,Brake Masters #125,4.3,260,Auto repair shop,,"634 Cerrillos Rd, Santa Fe, NM 87505, United States","M3J3+92 Santa Fe, New Mexico, USA",https://www.brakemasters.com/stores/634-cerrillos-rd-santa-fe-nm/,+1 505-629-4075,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepqFouOKo5ukiBBtQgeqHuQMBAde7JElKuNhfHRlhnGRTztE7c7RUACwdlQuf65USxRjvj7nW7VAFc9L42TcJrIgxRE_lkLjdpFq1B1HrxP-wiVeI-6A_FcOf4E2tDkaronfQSI=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:53:58.566Z,,,
https://www.google.com/maps/place/The+Alignment+Shop/data=!4m7!3m6!1s0x87185a8acc8a071f:0xe5026fe3aa27f823!8m2!3d35.6623662!4d-105.9934668!16s%2Fg%2F1ttpbrx0!19sChIJHweKzIpaGIcRI_gnquNvAuU,The Alignment Shop,4.7,64,Tire shop,,"2874 Cooks Rd, Santa Fe, NM 87507, United States","M264+WJ Santa Fe, New Mexico, USA",,+1 505-471-9035,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRJpUG-zlKev8Hu3uRbteVGANCBpjaEa2S6NyrzAfn7UX2Yqh7xY1mJCkWX8Qa08BDlcJ_PfoolXtA3HPK065VgeH9-wF1pjsqHBBYpcqrNggrHWM4IFbNNaQsS0O4j_-FSFog6w=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:04.024Z,,,
https://www.google.com/maps/place/Chihuahua+Tires/data=!4m7!3m6!1s0x87185a4b653146ef:0x65c5f3e9da69b61f!8m2!3d35.6414902!4d-106.0147975!16s%2Fg%2F1tlwg2s1!19sChIJ70YxZUtaGIcRH7Zp2unzxWU,Chihuahua Tires,3.9,195,Tire shop,· In-store pick-up,"4033 Cerrillos Rd, Santa Fe, NM 87507, United States","JXRP+H3 Santa Fe, New Mexico, USA",,+1 505-473-2865,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepnnA8HNGzguOZASOwBkxZERRjZ5qW55u0OgAeU_yVd-Qg8ETuNpm_U4rE1AndUt0xZafYgvobPs8VldQVYa6IUrD41TnqsPbQLTVBzvFsgiVk8FJWlDtQvm17hhWuq9xsK0rpy=w408-h534-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:09.285Z,,,
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x87185bca8012808f:0x5381cf29095d346c!8m2!3d35.6337946!4d-106.01953!16s%2Fg%2F1tlc8jbc!19sChIJj4ASgMpbGIcRbDRdCSnPgVM,Discount Tire,4.4,739,Tire shop,· In-store shopping · Kerbside pickup,"4316 Cerrillos Rd, Santa Fe, NM 87507, United States","JXMJ+G5 Santa Fe, New Mexico, USA",https://www.discounttire.com/store/nm/santa-fe/s/1743,+1 505-473-9216,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbPHjwQp5K_MY3Sq8AVDI7QKOtX2Vg3ie8uEr8CxLny2Cu-wZYiRC_qE23cjMZieLYQuXpMxMdGb_NYaev9bNTTlKjT5BCjZ3en5031F8px9eXyzahZ_A7fFfdZO6JwvDSrVTipg=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:15.037Z,,,
https://www.google.com/maps/place/Garcia+Tire+LLC/data=!4m7!3m6!1s0x87185bbf011d0c79:0x8be7ed88cd44d5c7!8m2!3d35.6361965!4d-106.0373656!16s%2Fg%2F1th247_1!19sChIJeQwdAb9bGIcRx9VEzYjt54s,Garcia Tire LLC,4.4,167,Tire shop,· In-store pick-up · Delivery,"5984 Airport Rd # A, Santa Fe, NM 87507, United States","JXP7+F3 Santa Fe, New Mexico, USA",http://www.garciatire.com/,+1 505-473-9715,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqgFkKsnuU3L4yVB8Bo8bM76HPKLY_nKnSA_xyaU98ysGY80m6KlGiNmYt0j1paUatpl4kcKzuQzQHi02LuOoDnIBO87Hpo1KvOqzXsaWKcsXo-JZwuYnLf9-uB-6sgprm8Eqscxw=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:20.285Z,,,
https://www.google.com/maps/place/The+Wright+Garage/data=!4m7!3m6!1s0x871850114c91b7c3:0x9e307a440d792528!8m2!3d35.6941238!4d-105.9525596!16s%2Fg%2F1tcxdnp6!19sChIJw7eRTBFQGIcRKCV5DUR6MJ4,The Wright Garage,4.8,73,Auto repair shop,,"305 Fiesta St, Santa Fe, NM 87501, United States","M2VW+JX Santa Fe, New Mexico, USA",,+1 505-989-1707,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqI7uWKyD2sctYATLyn_DPCc7PQaqlNZp-qjZqSpWwZ5A_zxdH831RlzpAQbI_OmqBKU6BuIHNLXwuM2FyOy657JzfgT06iJ7uavTpZKiI72-rCd433yBshlYnbmDfYS4IqO7Di=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:25.746Z,,,
https://www.google.com/maps/place/Firestone+Complete+Auto+Care/data=!4m7!3m6!1s0x87185a4811393953:0x8c6cd6956f706663!8m2!3d35.6379334!4d-106.0141339!16s%2Fg%2F1tgpbq_m!19sChIJUzk5EUhaGIcRY2Zwb5XWbIw,Firestone Complete Auto Care,4.2,496,Tire shop,· In-store shopping · Kerbside pickup,"4250 W Rodeo Rd, Santa Fe, NM 87507, United States","JXQP+58 Santa Fe, New Mexico, USA",https://www.firestonecompleteautocare.com/new-mexico/santa-fe/4250-w-rodeo-rd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 505-204-7001,"Open · Closes 7 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqnomek33NsJ0OGRKoYszhH5FT_MZBfkL8WahlcavdnvO84pNqvxwLV4Y93Lrhwgao1aKBg9KIORcteh3g8etIt5Jg9HBMgmZL4StfHUHtIXhkAOTj9QKn1jEmHpdjWuK1bD7PVYAuPskIE=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Santa+Fe+Santa+Fe+NM/@35.6894307,-105.9381944,14z",2026-03-23T16:54:31.073Z,LGBTQ+ friendly,,
