placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,error
https://www.google.com/maps/place/North+Myrtle+Beach+Heating+%26+Air/data=!4m7!3m6!1s0x89007dc7861a2b6b:0x4b0a1861a97fa387!8m2!3d33.8308266!4d-78.6796057!16s%2Fg%2F11sn_7ds17!19sChIJaysahsd9AIkRh6N_qWEYCks,North Myrtle Beach Heating & Air,5.0,688,Air conditioning contractor,"1001 2nd Ave N, North Myrtle Beach, SC 29582, United States","R8JC+85 North Myrtle Beach, South Carolina, USA",https://www.northmyrtlebeachheatingandair.com/,+1 843-399-3237,Open · Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipMD2hDV3sWfcGJ2D7MNglE3isgm8mTk5J3e9WY=w426-h240-k-no,true,8 am–10 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:26.635Z,,,
https://www.google.com/maps/place/Four+Star+Plumbing+and+Air+Conditioning/data=!4m7!3m6!1s0x89007d2fdbfe9757:0xd9ceda96cd01c7b0!8m2!3d33.8173431!4d-78.691199!16s%2Fg%2F11cjpbh03w!19sChIJV5f-2y99AIkRsMcBzZbaztk,Four Star Plumbing and Air Conditioning,4.8,458,Air conditioning repair service,"1019 Hwy 17 S #204, North Myrtle Beach, SC 29582, United States","R885+WG North Myrtle Beach, South Carolina, USA",http://www.trustfourstar.com/,+1 843-353-2770,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXid9MxkWS1MiNfXUTWDPnk4wNyquHrHdy_rg6_kbkbsZTO5Es6xD_zjDSeWa_ZoqcMI_fLidrKaLvV1y4-IJexAk6TyGz3DNG-Rn3KkifnvVM8224zFVUzzNhCRyM3KOmFgNeW-s7Vx4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:31.104Z,,,
https://www.google.com/maps/place/North+Beach+Electric/data=!4m7!3m6!1s0x890087a26188efc3:0xf33ff7c3ff2e2f76!8m2!3d33.920235!4d-78.838435!16s%2Fg%2F11ghpw9tk_!19sChIJw--IYaKHAIkRdi8u_8P3P_M,North Beach Electric,4.6,27,Electrician,"5716 Red Bluff Rd, Loris, SC 29569, United States","W5C6+3J Loris, South Carolina, USA",http://www.northbeachelectric.net/,+1 843-443-7004,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipMKScn9PweV2KLjxwydyw6LtRkyd2qPWEavObpN=w408-h544-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:35.405Z,,,
https://www.google.com/maps/place/All+American+Electric+Service+Inc/data=!4m7!3m6!1s0x89006acfc0b63207:0x9c3425a1a0607af5!8m2!3d33.6941574!4d-79.009492!16s%2Fg%2F1ptw4h21z!19sChIJBzK2wM9qAIkR9XpgoKElNJw,All American Electric Service Inc,4.8,136,Electrician,"6512 Dick Pond Rd, Myrtle Beach, SC 29588, United States","MXVR+M6 Myrtle Beach, South Carolina, USA",https://allamericanelectrics.wixsite.com/allamericanelectric,+1 843-946-1903,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy5eNjMyVUtArqjt3BZZdsUj1GOfbujXmqo689WxW1KzrG7w45yZqTccxH2V-sL8RLhde6-QMH5GSRAzsYJxiOWtQNwNnbLy1LKeuwv3PxjiP08AC2-1H6TlzHSiD1fCmyOlDHi=w408-h601-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:39.943Z,,,
https://www.google.com/maps/place/NMB+Electrician+Pros/data=!4m7!3m6!1s0x89008703ed18f1ad:0xeb9b64928a4fb11f!8m2!3d33.843107!4d-78.6911121!16s%2Fg%2F11fdy518jk!19sChIJrfEY7QOHAIkRH7FPipJkm-s,NMB Electrician Pros,,,Electrician,,,,+1 843-491-4489,Open · Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipNtI2Oc_wVOKW6ltu1cmRozP6c9udZn8c5uGV6t=w408-h270-k-no,true,Open 24 hours,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:44.306Z,,,
https://www.google.com/maps/place/Harbor+Freight/data=!4m7!3m6!1s0x890040f98ce64e83:0x24b33c1d782bdb86!8m2!3d33.8213175!4d-78.6876029!16s%2Fg%2F1vlk2d_9!19sChIJg07mjPlAAIkRhtsreB08syQ,Harbor Freight,4.6,1014,Hardware store,"851 Hwy 17 S, North Myrtle Beach, SC 29582, United States","R8C6+GX North Myrtle Beach, South Carolina, USA",https://www.harborfreight.com/storelocator/851-highway-17-s-n-myrtle-beach-29582?number=335,+1 843-272-4307,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipNf-ytkGXS0RjCkcVW_KuGANXhMyCzal3cEWSj_=w408-h253-k-no,true,8 am–8 pm,9 am–6 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:49.039Z,"Retail chain carrying a wide range of tools, hardware & other products for the home, garden & car. · In-store pick-up",,
https://www.google.com/maps/place/Power+Washing+Solutions/data=!4m7!3m6!1s0x890063fd846d88c7:0xff009a2f18a70559!8m2!3d33.8035713!4d-78.7229995!16s%2Fg%2F11f7d9yfpg!19sChIJx4hthP1jAIkRWQWnGC-aAP8,Power Washing Solutions,4.9,48,Pressure washing service,"807 34th Ave S, North Myrtle Beach, SC 29582, United States","R73G+CR North Myrtle Beach, South Carolina, USA",,+1 843-999-6925,"Closes soon · 5 pm · Opens 7:30 am Sun

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMPVkq5-_fP2HlTwdiLOv-9viXse4UMUgzhVVm0=w426-h240-k-no,true,7 am–5 pm,7:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:53.479Z,,,
"https://www.google.com/maps/place/Rent-A-Tool,+INC./data=!4m7!3m6!1s0x89007dd2f15b338b:0x572d135c18f28f54!8m2!3d33.8440918!4d-78.6611198!16s%2Fg%2F11fq9p41md!19sChIJizNb8dJ9AIkRVI_yGFwTLVc","Rent-A-Tool, INC.",4.2,34,Equipment rental agency,"1511 Old Hwy 17 N, North Myrtle Beach, SC 29582, United States","R8VQ+JH North Myrtle Beach, South Carolina, USA",https://www.rent-a-toolonline.com/,+1 843-249-2023,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNp4Ne4rIfjJ0t8FVdxna6ZlousmDDq6oSSuGFM=w408-h544-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:45:57.884Z,,,
https://www.google.com/maps/place/Boulineau%27s/data=!4m7!3m6!1s0x89008776fb5ec589:0x227760dc41bdc43c!8m2!3d33.8287225!4d-78.6428477!16s%2Fg%2F11lddkntd9!19sChIJicVe-3aHAIkRPMS9QdxgdyI,Boulineau's,4.6,53,Hardware store,"212 Sea Mountain Hwy, North Myrtle Beach, SC 29582, United States","R9H4+FV North Myrtle Beach, South Carolina, USA",http://www.boulineaus.com/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=15295,+1 843-663-6920,"Open · Closes 9 pm

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw_yTpucqHtjytPIfuOxx16A7GdAKspG1jd-jT5BMj3tG57KlPPW_Zd-njlu2zZhDDIRNeXdKeUJhI1FD5xdgPQqryE_64utxwUfP_i9cdajzhpdlFBBl8j5uUm0wzGbUfL3lfOjZLr0Eai=w408-h906-k-no,true,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:02.394Z,· In-store pick-up,,
https://www.google.com/maps/place/Carolina+Comfort+Systems+Inc./data=!4m7!3m6!1s0x890073b75fa6f269:0xc501a9c6f8d26e74!8m2!3d33.863779!4d-78.736957!16s%2Fg%2F1xcbqgyk!19sChIJafKmX7dzAIkRdG7S-MapAcU,Carolina Comfort Systems Inc.,4.9,116,HVAC contractor,"411 Watermill Ridge Dr, Longs, SC 29568, United States","V777+G6 Longs, South Carolina, USA",,+1 843-365-5711,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dy5x7ka3MX9RHWDWUd7SaA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.86777&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:06.852Z,,,
https://www.google.com/maps/place/Sunrise+Electric+Co./data=!4m7!3m6!1s0x89000f8e5f8bbddf:0x81fef3a07d3d3216!8m2!3d33.6500437!4d-79.0199103!16s%2Fg%2F11wjfhrqyj!19sChIJ372LX44PAIkRFjI9faDz_oE,Sunrise Electric Co.,5.0,44,Electrician,"8062 Moss Creek Rd Unit H, Myrtle Beach, SC 29588, United States","MX2J+22 Myrtle Beach, South Carolina, USA",https://onlysunrise.com/locations/myrtle-beach-sc/?utm_campaign=gmb,+1 854-237-0976,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/p/AF1QipPYPd3obHYels6sJBYEOestEawKViZfo1eNgzQ=w408-h272-k-no,true,8 am–6:30 pm,Closed,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:11.333Z,,,
https://www.google.com/maps/place/Bass+Pro+Shops/data=!4m7!3m6!1s0x890064968c45c519:0x439c630d21733d32!8m2!3d33.7915977!4d-78.768585!16s%2Fg%2F1thlnyds!19sChIJGcVFjJZkAIkRMj1zIQ1jnEM,Bass Pro Shops,4.5,4889,Sporting goods store,"10177 N Kings Hwy, Myrtle Beach, SC 29572, United States","Q6RJ+JH Myrtle Beach, South Carolina, USA",https://stores.basspro.com/us/sc/myrtle-beach/10177-north-kings-hwy.html?y_source=1_MzAxMTUwMS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 843-361-4800,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqjUKVAt-ljGN4uVrhM4KD9bevCs6jw8sAXqVnBLVPo47PEQWAzXBbttP3eqxbvqnaGCQIBguzF9iZ5kJI1_yDP7LqpjxtnAI92JxYVG1Y3LehcTUhfAAIxi0gyvdIcwUjZ7Nc0zpOA4Cf=w408-h306-k-no,true,9 am–8 pm,10 am–7 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:15.873Z,"Chain known for its large, wilderness-themed stores & wide array of hunting, fishing & outdoor gear. · In-store shopping · Kerbside pickup",,
https://www.google.com/maps/place/Blue+Skies+Electric/data=!4m7!3m6!1s0x8cc94ec98dc5bdd7:0x396f7ef66b13a7f6!8m2!3d33.7813084!4d-78.7491785!16s%2Fg%2F11ks0jns2c!19sChIJ173FjclOyYwR9qcTa_Z-bzk,Blue Skies Electric,5.0,8,Electrician,,,,+1 762-333-5747,Closes soon · 5 pm · Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwQ4ENALE9xsQ-TzYc_JdMjpHyAgnt-Iw_icZVBq-tB983OsB4Vycq88SgEDCqYK9PV359OvdMJlm5PyKGMf7q_jUn4deDgjgY0izZ3Tqb5BX1xXy81ixKxG1KKRVr0Oqf2bqg=w408-h906-k-no,true,8 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:20.251Z,,,
https://www.google.com/maps/place/ARS+%2F+Rescue+Rooter/data=!4m7!3m6!1s0x89006a46829eedff:0x922df0d4e0ffc622!8m2!3d33.6878952!4d-78.9564646!16s%2Fg%2F1tdcbnwr!19sChIJ_-2egkZqAIkRIsb_4NTwLZI,ARS / Rescue Rooter,4.7,6077,Heating contractor,"1221 Harbour Towne Dr, Myrtle Beach, SC 29577, United States","M2QV+5C Myrtle Beach, South Carolina, USA",https://www.ars.com/myrtle-beach,+1 843-932-7465,,https://lh3.googleusercontent.com/p/AF1QipOsIvDmtJFIpadbvUXQXGbZIipTcIf4SYq-NXXE=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:24.658Z,,,
https://www.google.com/maps/place/Mister+Sparky+Generators/data=!4m7!3m6!1s0x890013b3c6b3be65:0xa72de0c7895de9e3!8m2!3d34.5124545!4d-79.9262004!16s%2Fg%2F11m9r1jc_m!19sChIJZb6zxrMTAIkR4-ldicfgLac,Mister Sparky Generators,5.0,487,Electrician,,,https://sparkygeneratorservice.com/,+1 854-854-5790,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMBzrMZs8_kP4QkAvg5fZ3EUgN-zqIbjYGMTKf7=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+North+Myrtle+Beach+Myrtle+Beach+SC/@33.8160058,-78.680016,14z",2026-01-10T21:46:29.055Z,,,
