placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes,info
https://www.google.com/maps/place/Asante+Parking+Structure/data=!4m7!3m6!1s0x54cf7a7135dfb90d:0x319bdb4300ac301d!8m2!3d42.3176902!4d-122.8334576!16s%2Fg%2F1v1skz80!19sChIJDbnfNXF6z1QRHTCsAEPbmzE,Asante Parking Structure,5.0,2,Parking garage,"2825 E Barnett Rd, Medford, OR 97504, United States","8598+3J Medford, Oregon, USA",,+1 541-789-4263,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vZhhNJEqrIOop3DIlogaMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.34824&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Medford+OR/@42.3230112,-122.8767396,14z",2025-10-28T18:57:53.098Z,,,
https://www.google.com/maps/place/Southern+Oregon+Valet/data=!4m7!3m6!1s0x54cf7b1d2fce5a43:0x1a4c2bb99e386a55!8m2!3d42.3321753!4d-122.8620504!16s%2Fg%2F11y43vdg4j!19sChIJQ1rOLx17z1QRVWo4nrkrTBo,Southern Oregon Valet,,,Valet parking service,"400 Crater Lake Ave, Medford, OR 97504, United States","84JQ+V5 Medford, Oregon, USA",,+1 541-840-8038,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qvMM8Ly9VopvMwPmDopbAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.99521&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Medford+OR/@42.3230112,-122.8767396,14z",2025-10-28T18:57:57.575Z,,,
"https://www.google.com/maps/place/Intel+parking+garage/@45.520137,-122.9898308,14z/data=!4m6!3m5!1s0x54950562dbeddc85:0x80b50285461e31a4!8m2!3d45.5392472!4d-122.9145288!16s%2Fg%2F11s8_2s3p0",Intel parking garage,5.0,2,Parking lot,"6363 NE Butler St, Hillsboro, OR 97124, United States","G3QP+M5 Hillsboro, Oregon, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzy8cYUuH0JRWJVhYOmCgqh4KDQu6oQ45KuDOckjpvAamua6QL01kvrN1UX4VlLw_pPtsD9nLyEvEpfuqd_eSULPAUT351Q-B8CwPjC3dVkx6AiUZWLqza3WV5XychXtM50bwylrvj5BJi6=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Hillsboro+OR/@45.520137,-122.9898308,14z",2025-10-28T18:58:03.752Z,,,
"https://www.google.com/maps/place/Parking+lot/@45.4929513,-122.4184387,17z/data=!3m1!4b1!4m6!3m5!1s0x549598f84b400001:0x9de8cd7ba117a921!8m2!3d45.4929513!4d-122.4184387!16s%2Fg%2F11txv20wxt",Parking lot,,,Parking,"SE 5th St, Gresham, OR 97080, United States","FHVJ+5J Gresham, Oregon, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gresham+OR/@45.5044715,-122.4356657,14z",2025-10-28T18:58:15.955Z,,,
https://www.google.com/maps/place/1333+NW+Eastman+Pkwy+Parking/data=!4m7!3m6!1s0x5495988907b14611:0xa3486d77c5d91b4e!8m2!3d45.5066712!4d-122.4362546!16s%2Fg%2F11f2gs_ts8!19sChIJEUaxB4mYlVQRThvZxXdtSKM,1333 NW Eastman Pkwy Parking,4.0,1,Parking lot,"1333 NW Eastman Pkwy, Gresham, OR 97030, United States","GH47+MF Gresham, Oregon, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AP5G47-tW79pYopAtV7CnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.67554&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gresham+OR/@45.5044715,-122.4356657,14z",2025-10-28T18:58:20.796Z,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x54c040be628d0e8f:0x7545896acaa5803c!8m2!3d44.5665288!4d-123.2739969!16s%2Fg%2F11g6l_7z6h!19sChIJjw6NYr5AwFQRPIClymqJRXU,Parking,,,Parking lot,"Benton Hall, 1650 SW Pioneer Pl, Corvallis, OR 97331, United States","HP8G+JC Corvallis, Oregon, USA",https://www.corvallisoregon.gov/publicworks/page/parking-services,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UTnOvp8MtxRliHbOGX3N9g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=297.06302&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:32.210Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x54c041cef2dd40e5:0xf57b2c99b2dbb73e!8m2!3d44.5592717!4d-123.2619475!16s%2Fg%2F11vzgmhfcs!19sChIJ5UDd8s5BwFQRPrfbspkse_U,parkingmgt.com,2.0,1,Parking lot,"545 SW 2nd St, Corvallis, OR 97333, United States","HP5Q+P6 Corvallis, Oregon, USA",https://parkingmgt.com/corvallis-parking-management-services/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J2xbL04BxDShq4fEyJfZFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.94563&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:37.383Z,,,
https://www.google.com/maps/place/OSU+Parking+-+R1+Lot/data=!4m7!3m6!1s0x54c040b00b8d99ab:0x999666fb4214ef3c!8m2!3d44.5663887!4d-123.2886065!16s%2Fg%2F11c72q7ppq!19sChIJq5mNC7BAwFQRPO8UQvtmlpk,OSU Parking - R1 Lot,2.0,3,Parking lot,"SW Campus Way, Corvallis, OR 97331, United States","HP86+HH Corvallis, Oregon, USA",http://transportation.oregonstate.edu/parking,+1 541-737-2583,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7f-JXCTHxNESFCUxlXs1Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.80046&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:40.316Z,,,
https://www.google.com/maps/place/Transportation+Department+Maintenance/data=!4m7!3m6!1s0x54c04735a6850d61:0x61ba4eb4ba1c8502!8m2!3d44.5532241!4d-123.2943337!16s%2Fg%2F1vd75n6d!19sChIJYQ2FpjVHwFQRAoUcurROumE,Transportation Department Maintenance,4.3,3,Department of Transportation,"3700 Philomath Blvd, Corvallis, OR 97333, United States","HP34+77 Corvallis, Oregon, USA",,+1 541-757-4211,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0BpJWkJ7FZ7EqIH15J4zCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.84743&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:42.801Z,,,
https://www.google.com/maps/place/Parking+Structure+1/data=!4m7!3m6!1s0x54c040b86c85e083:0x9a7c715b4546b142!8m2!3d44.5613354!4d-123.2787703!16s%2Fg%2F1hdzv2nbs!19sChIJg-CFbLhAwFQRQrFGRVtxfJo,Parking Structure 1,4.6,20,Parking garage,"661 SW 26th St, Corvallis, OR 97331, United States","HP6C+GF Corvallis, Oregon, USA",http://parking.oregonstate.edu/,+1 541-737-2583,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyaevFX0LkCy8-2caUWclWQyCARUkoA0eA1pnFccKJ8bJ_m07zE2yjjDb4COoqkH7afZIUAz4UoZTqsm_GSok9Gp1a2H1bYKb77ncsmZ9m0Sy79nww7kSmzgykmpAiXqJ0CE9A=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:45.796Z,,,
https://www.google.com/maps/place/OSU+Parking+-+C+Lot/data=!4m7!3m6!1s0x54c040b054552ea5:0x3952519046db6cb0!8m2!3d44.5645903!4d-123.2899404!16s%2Fg%2F11dxm_nvvx!19sChIJpS5VVLBAwFQRsGzbRpBRUjk,OSU Parking - C Lot,2.7,3,Parking lot,"SW Jefferson Way, Corvallis, OR 97333, United States","HP76+R2 Corvallis, Oregon, USA",http://transportation.oregonstate.edu/parking,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-SwByslejEz03A5OZKqIBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.864523&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Corvallis+OR/@44.5646356,-123.2619607,14z",2025-10-28T18:58:48.500Z,,,
https://www.google.com/maps/place/ParkWise/data=!4m7!3m6!1s0x54c06caadccfa4f9:0x9672c2efd101302c!8m2!3d44.636408!4d-123.1087464!16s%2Fg%2F1tj9bqtq!19sChIJ-aTP3KpswFQRLDAB0e_CcpY,ParkWise,3.0,2,Public parking space,"126 SW Ferry St, Albany, OR 97321, United States","JVPR+HG Albany, Oregon, USA",http://www.albanyparkwise.com/,+1 541-924-0576,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vgPkYtQHen5jVzLwF2CEvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.76768&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Albany+OR/@44.6365107,-123.1059282,14z",2025-10-28T18:59:01.210Z,,,
https://www.google.com/maps/place/Oregon+State+Police+Park+%26+Ride/data=!4m7!3m6!1s0x54c06ceaff3b2f51:0xf2c1287452e2b59d!8m2!3d44.6291697!4d-123.0610473!16s%2Fg%2F11hblxvw8_!19sChIJUS87_-pswFQRnbXiUnQowfI,Oregon State Police Park & Ride,4.1,8,Parking lot,"3416-3426 Fescue St SE, Albany, OR 97321, United States","JWHQ+MH Albany, Oregon, USA",,+1 888-275-6368,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hQstVSh2Ugx8J7wgh0RXtw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=249.39578&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Albany+OR/@44.6365107,-123.1059282,14z",2025-10-28T18:59:03.817Z,,,
https://www.google.com/maps/place/Valley+Merchant+Police+Inc/data=!4m7!3m6!1s0x54c06cc00bc93271:0x26e4e870ba725c5!8m2!3d44.6323987!4d-123.0838184!16s%2Fg%2F1v5_94kl!19sChIJcTLJC8BswFQRxSWnC4dObgI,Valley Merchant Police Inc,5.0,4,Security guard service,"956 SE Geary St, Albany, OR 97322, United States","JWJ8+XF Albany, Oregon, USA",,+1 541-928-9355,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MjN7Bj2bJY_BdqHgBRYGaw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.54364&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Albany+OR/@44.6365107,-123.1059282,14z",2025-10-28T18:59:08.448Z,,,
"https://www.google.com/maps/place/Lot+1/@44.5854725,-123.1117347,17z/data=!3m1!4b1!4m6!3m5!1s0x54c06bad0bbe8e97:0x41ef705b64b8140!8m2!3d44.5854725!4d-123.1117347!16s%2Fg%2F11tjbvr7w5",Lot 1,5.0,1,Parking lot,"Parking Lot 1, 31970 Allen Ln, Albany, OR 97321, United States","HVPQ+58 Albany, Oregon, USA",,+1 541-917-4999,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Albany+OR/@44.6365107,-123.1059282,14z",2025-10-28T18:59:12.949Z,,,
"https://www.google.com/maps/place/Premiere+Valet/@45.4269289,-122.7783874,14z/data=!4m6!3m5!1s0x5495097e3bddf0f3:0x2fe7624f4ed1dfa5!8m2!3d45.471728!4d-122.784818!16s%2Fg%2F1tyywv02",Premiere Valet,4.5,15,Valet parking service,"6700 SW 105th Ave #104, Beaverton, OR 97008, United States","F6C8+M3 Beaverton, Oregon, USA",http://premierevalet.com/,+1 503-244-7758,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMwfcXYzTRZ1vwSMCUMKq1tusWsyK-3MmBStDNp=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Tigard+OR/@45.4269289,-122.7783874,14z",2025-10-28T18:59:21.513Z,Already found,,
https://www.google.com/maps/place/Republic+Parking/data=!4m7!3m6!1s0x54c0e1eabfa5025d:0xc29f8e2f529200c4!8m2!3d44.0476747!4d-123.0200585!16s%2Fg%2F11h0mw69vx!19sChIJXQKlv-rhwFQRxACSUi-On8I,Republic Parking,2.1,11,Parking lot,"226 5th St, Springfield, OR 97477, United States","2XXH+3X Springfield, Oregon, USA",https://www.republicparking.com/,+1 541-736-7121,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=43vNGFLRUi2H5Su_i06w_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=97.79812&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+OR/@44.0462362,-123.0220289,14z",2025-10-28T18:59:32.112Z,,,
https://www.google.com/maps/place/City+Center+Parking+Lot+%23307+-+225+5th+Street+Parking/data=!4m7!3m6!1s0x54c0e1729ec573f7:0xa52ade7259f51b32!8m2!3d44.0469433!4d-123.0180853!16s%2Fg%2F11fkn2rrmn!19sChIJ93PFnnLhwFQRMhv1WXLeKqU,City Center Parking Lot #307 - 225 5th Street Parking,5.0,1,Public parking space,"225 5th St, Springfield, OR 97477, United States","2XWJ+QQ Springfield, Oregon, USA","https://ccplots.myparkingworld.com/ccp/?utm_source=google&utm_medium=maps&utm_content=0610308&utm_campaign=local_us#details=61,308",+1 971-430-1937,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qUDM_DCNer-cjC5et1KUHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.33537&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+OR/@44.0462362,-123.0220289,14z",2025-10-28T18:59:34.699Z,,,
https://www.google.com/maps/place/Republic+Parking+Office/data=!4m7!3m6!1s0x54c0e1003d4d71cb:0x5c06c44065da7419!8m2!3d44.0438116!4d-123.0177365!16s%2Fg%2F11vr4khs_0!19sChIJy3FNPQDhwFQRGXTaZUDEBlw,Republic Parking Office,,,Parking lot,"303 S 5th St ste 153, Springfield, OR 97477, United States","2XVJ+GW Springfield, Oregon, USA",https://www.republicparking.com/,+1 541-736-7121,Open ⋅ Closes 3 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VFu2UfsJqacgWf6mEiFXCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.34708&pitch=0&thumbfov=100,false,7 am–3 pm,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Springfield+OR/@44.0462362,-123.0220289,14z",2025-10-28T18:59:39.428Z,,,
