placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,attributes,isBlackOwned
https://www.google.com/maps/place/SES+Landscape/data=!4m7!3m6!1s0x87c08b58a78eaaab:0x9af76aea86b5c951!8m2!3d38.8865618!4d-94.7222491!16s%2Fg%2F11f57c8yxy!19sChIJq6qOp1iLwIcRUcm1hupq95o,SES Landscape,5.0,46,Landscaper,"11750 W 135th St #1099, Overland Park, KS 66221, United States","V7PH+J4 Overland Park, Kansas, USA",http://www.seslandscape.com/,+1 913-735-3540,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb40hNqtUJtPXNWolok5p6KMZyZA2KUqQTqzhg3jOEOB1amFE1r5XxOQy-R2jEltcCssMLtgoF4516Iys2Wd65mWBt4bvP8vhLVhZ8snLymB7uOkI2TGZJ6-bcTXl-XysGDroJ8Q=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:19:40.313Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Moes+Mows+Lawn+Care/data=!4m7!3m6!1s0x20cfb69d712577c3:0xb2570722369319e!8m2!3d38.9564879!4d-94.6581529!16s%2Fg%2F11lp07rk1h!19sChIJw3clcZ22zyARnjFpI3JwJQs,Moes Mows Lawn Care,5.0,47,Lawn care service,"9518 Horton St, Overland Park, KS 66207, United States","X84R+HP Overland Park, Kansas, USA",https://moesmows.com/,+1 913-605-3227,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG2bFGEz2nga4mbuXjHCrxqMmhKlXwGmHQJF3-hUDPc4L0guBCUa0_EmK46mVa37t7IZNLf8-htQb6l0bfqrkL9PV5Zx3MMGwVrdZ1lWU8wPtRrs4XKtwhVc-r1V2XL9PbT5fQtAg=w408-h544-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:19:45.330Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/LDK+Lawn+Services/data=!4m7!3m6!1s0x87c0eb4e7acd5cfd:0x4d98b4e3bc440611!8m2!3d38.9636267!4d-94.7217756!16s%2Fg%2F11bt_jdpmb!19sChIJ_VzNek7rwIcREQZEvOO0mE0,LDK Lawn Services,4.3,188,Lawn care service,"9100 Cody St, Overland Park, KS 66214, United States","X77H+F7 Overland Park, Kansas, USA",https://ldklawnservices.com/,+1 913-568-5013,Closes soon · 4 pm · Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG-72rvYlCc66CBrYWuYbSxqod9dzCgRPSXFLRBEEbMEetfM8nA7lqWd4Pc8Xbu-i73SBsbauluvVbA08ojqkJ49iXFzsUS8AqhQc_DxlhQtc9qwzI5SJyJti0jA8ydBqOvvp0N=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:19:50.283Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,,,
https://www.google.com/maps/place/Plant+Marks+The+Pot/data=!4m7!3m6!1s0x87c0ebd21c5e3ed7:0x4556dfd6aa0bebe1!8m2!3d38.9403826!4d-94.6772712!16s%2Fg%2F11h4fgqn01!19sChIJ1z5eHNLrwIcR4esLqtbfVkU,Plant Marks The Pot,5.0,53,Landscape designer,"10354 Conser St, Overland Park, KS 66212, United States","W8RF+53 Overland Park, Kansas, USA",https://plantmarksthepot.com/,+1 913-999-5227,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEA2oJmpVZJx40ejGBKD-ULhP0tudWwEmp7jhVLMggnSnomO0z2Cv-77qVOqYjkFhSzR_Fkh9m42nVCbZN--Xw2rSpOos7lQHxyr1ITQIERG0Eo_i-W2C4hMgiglKWO7MWLOdU=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:19:55.495Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–12 am,8 am–7 pm,8 am–8 pm,,,
https://www.google.com/maps/place/Kansas+TurfMasters/data=!4m7!3m6!1s0x87c0ece958541cf7:0x62e6e5f5ea6587e1!8m2!3d38.9889356!4d-94.7043157!16s%2Fg%2F1hm5bm1m6!19sChIJ9xxUWOnswIcR4Ydl6vXl5mI,Kansas TurfMasters,4.6,55,Lawn care service,"7700 Wedd St, Overland Park, KS 66204, United States","X7QW+H7 Overland Park, Kansas, USA",https://kansasturfmasters.com/,+1 913-972-7770,"Open · Closes 6 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGgpgAFwyLo7GIpvnSGoVf0hnCVcvWSZnVuDS6nfiHLqbbGx__GJwCkxOkAhvKr_rwOrGvQqDe0fVpdZ3SqsOFF3GxloFMlENAbF43paSjDZpPLSCU6s_CV-1Y_DXmOLc6-UFTVSQ=w452-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:00.578Z,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,,,
https://www.google.com/maps/place/Kansas+City+Landscaping+%26+Construction/data=!4m7!3m6!1s0x2522274edaf49ac7:0xa505feb5bcdb0e51!8m2!3d38.8948445!4d-94.7161452!16s%2Fg%2F11sqwxzrj7!19sChIJx5r02k4nIiURUQ7bvLX-BaU,Kansas City Landscaping & Construction,4.7,18,Landscape designer,"12829 King St, Overland Park, KS 66213, United States","V7VM+WG Overland Park, Kansas, USA",https://kclandscaping-construction.com/,+1 913-908-4397,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFebRF6anO2J-iG03tOKFPTnn-98F-KbioRzL14BYxr2alKtM9O9vQHaA_LZbJCJY_NtNerkw6KPvDcsRVcRGtrIPurmTxh554WOLHLXUwj-XQ4sC4uq0UugbaMp5P0xqslJXM=w408-h303-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:05.468Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,,,
https://www.google.com/maps/place/LawnStarter+-+Kansas+City+Landscaping/data=!4m7!3m6!1s0x87c0ebdf65ecff37:0xc44e22e0b0ff4ed4!8m2!3d38.9718558!4d-94.6680734!16s%2Fg%2F11zjrqgr12!19sChIJN__sZd_rwIcR1E7_sOAiTsQ,LawnStarter - Kansas City Landscaping,4.9,73,Landscaper,"8637 Floyd St, Overland Park, KS 66212, United States","X8CJ+PQ Overland Park, Kansas, USA",https://www.lawnstarter.com/kansas-city-mo-landscaping/?utm_source=google&utm_medium=GLocal&utm_campaign=KansasCityGLocal,+1 816-759-8206,Open · Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH_Ysizluj0Grt0rybTdeKn7ZKSK6fTXmOu5I48yzxnqabk2KXqVXT_8PsKHkjELNonSPDh51H1YQedqtJt7ZmSbtrRsvXC1OI7V3tkpAgdqN3r9U_G0hHpG813AG3U19P35g_oWlggXXjM=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:10.335Z,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,,,
https://www.google.com/maps/place/Ascend+Lawn+%26+Landscape/data=!4m7!3m6!1s0x87c09517e14153b3:0xc613c377c6592e7!8m2!3d38.9479624!4d-94.7412256!16s%2Fg%2F11wv_sh3x0!19sChIJs1NB4ReVwIcR55JlfDc8YQw,Ascend Lawn & Landscape,4.9,86,Landscaper,"10000 Marshall Dr Suite 215, Lenexa, KS 66215, United States","W7X5+5G Lenexa, Kansas, USA",https://ascendlawnlandscape.com/,+1 913-593-7677,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHUDn8q1a0k8dBUs3f-NDeycLoN9Dn2dEWnVdtqRLBZsCku2gbRcZ-QhIP5ehl_pZV5pbotq-J4rqNqDPTUQyI0U-x2sV7W-1R3tlh5wxwBRxbfeLKROUESOp8A9v93I1BlB_w9gJtOCxFV=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:15.664Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Pristine+Landscapes/data=!4m7!3m6!1s0x87c0eb472024b147:0xee3bed52f914ad8a!8m2!3d38.9695863!4d-94.7311121!16s%2Fg%2F11dyq_byzw!19sChIJR7EkIEfrwIcRiq0U-VLtO-4,Pristine Landscapes,4.8,65,Landscaper,"8760 Long St, Lenexa, KS 66215, United States","X799+RH Lenexa, Kansas, USA",http://pristinekc.com/,+1 913-620-0075,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHrjPYp5-AeORrARZ7E0Q4cHYSOos3rTBa-XauExz3htwQYsEUXc2r1xcTjttIi7Yae5HMn3O_JiPwQyWcA61vKiPGbG3H-mSuwMMKsdNNnJqoSSsGpXnaF-85fyMmMM4j8TUAyNLtX2Bw=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:20.908Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,Identifies as women-owned,,
https://www.google.com/maps/place/Outdoor+Lighting+Perspectives+of+Kansas+City/data=!4m7!3m6!1s0x87c0eb7274dbdf71:0xd4e7bb478326b751!8m2!3d38.642155!4d-96.474536!16s%2Fg%2F1x6q28dd!19sChIJcd_bdHLrwIcRUbcmg0e759Q,Outdoor Lighting Perspectives of Kansas City,4.9,246,Landscape lighting designer,,,https://www.outdoorlights.com/kansas-city,+1 913-285-8450,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE-Yj2jgzUA592gLcYkBXaa-zVUHUktDcC376Pm1TupPhTKpd1N5RO1lSc9jw-fDcKr9E3-0vEqAEPVGfVQzg0qifP-Qb-9EkrHwkbfCZlcp0HF5YNF1QkBzpkmB1sHjm2Oy5cjsyrptPg=w426-h240-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:26.192Z,,,,,,,,,,
https://www.google.com/maps/place/Rivera%27s+Landscaping+and+Lawn+Services+LLC/data=!4m7!3m6!1s0x87c0ebfae6203c25:0x85b4e3c9b528b267!8m2!3d38.9759877!4d-94.6755145!16s%2Fg%2F11s53bgk7p!19sChIJJTwg5vrrwIcRZ7IotcnjtIU,Rivera's Landscaping and Lawn Services LLC,5.0,2,Landscaper,"7721 W 84th Terrace #102, Overland Park, KS 66212, United States","X8GF+9Q Overland Park, Kansas, USA",http://www.riveraslandscapingkc.com/,+1 913-401-5864,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZe9aSsBpbUoniEMOJ4eoVjT0cGSzadyfYGgMFfZ-6kKwsqpTVeRVIn1BJYGDKSgpTHUfI9lU_FaWXF-Q3dXnGNp4QfWN9ggSgCuhiKiolyiuU2rlcmN4yjFlIi99vKTmzagmqrQ=w408-h272-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:31.364Z,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–5:30 pm,9 am–4:30 pm,7 am–7 pm,7 am–7 pm,,,
"https://www.google.com/maps/place/Backyard+by+Design,+Inc/data=!4m7!3m6!1s0x87c0eb4f6a5ae36d:0xbb279cd768c9564f!8m2!3d38.9618038!4d-94.717864!16s%2Fg%2F11c6lck5pk!19sChIJbeNaak_rwIcRT1bJaNecJ7s","Backyard by Design, Inc",5.0,7,Landscape architect,"9130 Flint St, Overland Park, KS 66214, United States","X76J+PV Overland Park, Kansas, USA",http://backyardbydesignkc.com/,+1 913-387-4677,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHd1ofYesKBA6FCcEzQ8VvOX5jKWHh1ZvLDibSMNWID9McdqeEHIHKL8maEU2lBIGawrnZlvwLhEVOMA5O4KdS6LfSVIISTUl3ihF5Qy5qcD7eiKsijDcThmdBteuhCElsgA_A8UA=w408-h271-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:36.459Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Silver+Leaf+Lawn+and+Landscape/data=!4m7!3m6!1s0x87c0f176aaaaaaab:0x1a132f117d985383!8m2!3d38.89941!4d-94.7027866!16s%2Fg%2F1td1qdgw!19sChIJq6qqqnbxwIcRg1OYfREvExo,Silver Leaf Lawn and Landscape,4.5,109,Lawn care service,,,https://silverleaflawn.com/,+1 913-488-4592,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGALIrSmGhJZlT24PrPv9-p-E513sAaktGYbnl151kj3XdbShzZHx38i4pdP5l9TcqkdjMAMGV68cirH7BLzKuczN2DwEoYPSincQBiY5CYfwWefQ10qu0y7TWabYZ-_IKgy-0=w408-h306-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:41.650Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Twin+Bros+Lawn+Care+%26+Landscaping+LLC/data=!4m7!3m6!1s0x966b1b341ffe2dd:0x490cf7b662bdd9b5!8m2!3d38.9085597!4d-94.7376152!16s%2Fg%2F11w3xfvg5p!19sChIJ3eL_QbOxZgkRtdm9Yrb3DEk,Twin Bros Lawn Care & Landscaping LLC,4.9,236,Lawn care service,"12906 W 122nd St, Overland Park, KS 66213, United States","W756+CX Overland Park, Kansas, USA",https://twinbroslawncare.com/,+1 913-706-3430,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF5ZExqyHj2tHO2h_fT8AvLU1laFd8MnigGPHVSh79Fh4TDkHZA4ULSVngrr-nGLrv6kCHbIRhblZKfAsaK0yyp4spew5nk-q7mgkLCKtLgp_Trk6f4W-Z3vlcIIVyxYKXXuf_iy_EjABKb=w408-h342-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:47.186Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,,,
https://www.google.com/maps/place/Deluxe+Lawn+%26+Landscape/data=!4m7!3m6!1s0x8b6ec37807b2b16f:0xf94ed79dbcc059a6!8m2!3d38.9106535!4d-94.7583005!16s%2Fg%2F11thm67ltx!19sChIJb7GyB3jDbosRplnAvJ3XTvk,Deluxe Lawn & Landscape,5.0,96,Lawn care service,,,http://www.deluxelawnandlandscape.com/,+1 913-777-6107,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIg-tRp7cqG82pn1tuWDo9pkUw2ZhFxs2GeaUmXbgUCp0OfmUMQePFpWNUzBJvkMzf2Ip1B3UoNenhiOqisAOgkNW0cFzMp83uu3nvDLGI39psVuB2xodOOiq_sENY-o8aUzexKkWMlUM5=w408-h408-k-no,true,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Overland+Park+KC+KS/@38.9822282,-94.6707917,14z",2026-04-29T20:20:52.698Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
