placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x8769357eda21b0d7:0xed406c6d9965b080!8m2!3d40.6114048!4d-105.0760849!16s%2Fg%2F1q5hrds5q!19sChIJ17Ah2n41aYcRgLBlmW1sQO0,Discount Tire,4.5,954,Tire shop,"1830 N College Ave, Fort Collins, CO 80524, United States","JW6F+HH Fort Collins, Colorado, USA",https://www.discounttire.com/store/co/fort-collins/s/1949,+1 970-372-3029,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZFKGfW7Csx4ZC9pAsZgeAe0o67VVc7b-Bs_H03z00QbfFaMiqMyLymH5MSJWo4TwlDOjnM5Ei-ZnbJTCZ4TOsZKInFZx2FkVVEWm9KC4XU8XgvmhOBPyzgx4cOjHPCdOCkOnF0g=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:27.820Z,· In-store shopping · Kerbside pickup,
https://www.google.com/maps/place/BG+Automotive/data=!4m7!3m6!1s0x87694ac0f654ccdb:0xc38a6fca5390ba27!8m2!3d40.5885181!4d-105.0515055!16s%2Fg%2F1vd76ddv!19sChIJ28xU9sBKaYcRJ7qQU8pvisM,BG Automotive,4.7,1447,Auto repair shop,"1322 Webster Ave, Fort Collins, CO 80524, United States","HWQX+C9 Fort Collins, Colorado, USA",https://www.bgautomotiveinc.com/,+1 970-294-7838,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweog1toQg16za4FXQKq6H0OAx5S76EpjtHT7TSEytTugcVSk74F26qMcNVlXZvzjjAbdhtYlOV-JaHgnZPkYy24mLG_4aJSERFHV0YIT9VjiLlIK9K-FcnI8OkuTTOw-FIl8xKxa0QWjsZ_h=w408-h270-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:32.916Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Houska+Automotive/data=!4m7!3m6!1s0x87694ae8b1befecd:0xcbdb63f1862163a1!8m2!3d40.5798139!4d-105.0613277!16s%2Fg%2F1261twy1s!19sChIJzf6-sehKaYcRoWMhhvFj28s,Houska Automotive,4.6,1795,Auto repair shop,"899 Riverside Ave, Fort Collins, CO 80524, United States","HWHQ+WF Fort Collins, Colorado, USA",https://houskaautomotive.com/,+1 970-482-0156,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMCU8pnhGdC39QXyydpzdCAGlQj3Y4QwUzgX75cSIpbtUoSCc3Rmnn1tPGLCD0ezenSuvVpwVRQQanupTzWfnxInik4ROa7BEdubHag_ES2OtsjxuTWUr75YDcZzmvxk_O_0W5UeEzzc4z=w408-h544-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:38.377Z,,
https://www.google.com/maps/place/Gallito+Tires/data=!4m7!3m6!1s0x87694bc5140e64e7:0x5ffd3deda919d210!8m2!3d40.6050389!4d-105.0761543!16s%2Fg%2F11t5lq7t_l!19sChIJ52QOFMVLaYcRENIZqe09_V8,Gallito Tires,4.7,140,Auto parts store,"1304 N College Ave, Fort Collins, CO 80524, United States","JW4F+2G Fort Collins, Colorado, USA",http://www.gallitotires.com/,+1 970-666-4172,Opens soon · 10 am,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq7PiFSmLQmP3m9RFmQmUMTKFff6525uYGg3clU7_kmBOSkgJtBHDHwUaajByjM8nCq0mR2n350WGDPjjZ--cWI0UQFn3_5b0-PjB1dL8WvjrkOORZTxHkCPnw2ugjGeDB4c5oU=w408-h544-k-no,true,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–6 pm,10 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:43.280Z,· In-store pick-up,
https://www.google.com/maps/place/Fort+Collins+Foreign+Car+Service/data=!4m7!3m6!1s0x87694a83e8f1219f:0x27c8f8d55f2ca104!8m2!3d40.60369!4d-105.072421!16s%2Fg%2F1v44qxc_!19sChIJnyHx6INKaYcRBKEsX9X4yCc,Fort Collins Foreign Car Service,4.8,140,Car repair and maintenance service,"1219 Blue Spruce Dr, Fort Collins, CO 80524, United States","JW3H+F2 Fort Collins, Colorado, USA",http://www.auto-repair-fort-collins.com/,+1 970-235-2758,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoLOYa4furAU57wckm_L1cL4XwnE-ccdIQLb4H55Wgtj7tlqauzPH0YKjFo6JRRAnPjGrDqRtE78UlWDeH4mlTPG4c9VH7chDbznas1W2tvQ0knZ20Ef3svqnaIOoPu81S38KtLg1goA2go=w408-h306-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:48.225Z,,
https://www.google.com/maps/place/BG+Automotive/data=!4m7!3m6!1s0x87694af324c8ba55:0x2bf104d15243d2da!8m2!3d40.5870473!4d-105.0710495!16s%2Fg%2F1tf7bl3w!19sChIJVbrIJPNKaYcR2tJDUtEE8Ss,BG Automotive,4.8,895,Auto repair shop,"100 Riverside Ave, Fort Collins, CO 80524, United States","HWPH+RH Fort Collins, Colorado, USA",https://www.bgautomotiveinc.com/,+1 970-825-0879,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepZDvgw5F2ut0MwQYhU-UTr7ZMefkyTWeRHcAvejC6A2utyPuvtGc8amx6TlbBFodtxkkuSJpFPMHxEMncmO0Nk7jKNlQJKOOFRTp8luW74VeCpRGBwlqdezRWf3Wvlp7RMgvRSGrGGPO6Z=w408-h272-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:53.289Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Community+Auto/data=!4m7!3m6!1s0x87694b31d5968653:0x4058b16e5f45ae6e!8m2!3d40.5621722!4d-105.0398649!16s%2Fg%2F1thw2mrb!19sChIJU4aW1TFLaYcRbq5FX26xWEA,Community Auto,4.8,514,Auto repair shop,"1925 S Timberline Rd s1, Fort Collins, CO 80525, United States","HX66+V3 Fort Collins, Colorado, USA",https://www.communityautoinc.com/,+1 970-484-7556,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerrVHyH6xh91Pz1S06oFb7SCumfv87qrvBqnC0h7E232Mm96ARYtP9TmBgtX4y0_TSpR2LTjSUGsioqAXABbLQeC0ydOs4o5xBFiwhcLt4BDGKm_xp58VIPBlce4j6c401vqTDT=w648-h240-k-no,true,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,7:30 am–6:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:34:58.549Z,,
https://www.google.com/maps/place/We+Care+Auto+Repair/data=!4m7!3m6!1s0x876935a4ba90d90f:0xb015b896a4871396!8m2!3d40.6050776!4d-105.0724836!16s%2Fg%2F11h646j6cp!19sChIJD9mQuqQ1aYcRlhOHpJa4FbA,We Care Auto Repair,5.0,108,Auto repair shop,"1313 Blue Spruce Dr UNIT B, Fort Collins, CO 80524, United States","JW4H+22 Fort Collins, Colorado, USA",https://www.wecareautorepairco.com/,+1 970-617-7395,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_OXnUYu4Qx7PFl6lGxRJcXlKRehv6tjAQLm8zVpHu96dm3g117_aoImobN1QBW_B8OAVWGXIbAuHSF0_YPHHE0t_AFZVdMVUoTsGmxla5aHM2LeNkVFxN5DmYI1Xn6QwKrz56=w408-h543-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:03.537Z,,
https://www.google.com/maps/place/Fry%27s+Auto+Care/data=!4m7!3m6!1s0x87694ac89c4aa21f:0x11fb660ae6d7edeb!8m2!3d40.587902!4d-105.0443572!16s%2Fg%2F12hnlnzhs!19sChIJH6JKnMhKaYcR6-3X5gpm-xE,Fry's Auto Care,4.8,138,Auto repair shop,"200 Racquette Dr, Fort Collins, CO 80524, United States","HXQ4+57 Fort Collins, Colorado, USA",https://www.frysauto.com/,+1 970-221-0950,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoknvS2BYLLHmfSvuw94GaJoPphs4tE7hQPrryKurVlvlTDOcjfyKXyBsVLC2bs95jgSXiymNvs409pLIXy_IMRcWFHFbcwmCSgz3b1cSoOVA97glixglrpPYrbH1Tlk2Xt7gAh=w516-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:08.681Z,,
https://www.google.com/maps/place/Gilsdorf+Garage/data=!4m7!3m6!1s0x87694a43d7e89367:0x3954d22717a94f40!8m2!3d40.5815338!4d-105.0965553!16s%2Fg%2F1v42g8x7!19sChIJZ5Po10NKaYcRQE-pFyfSVDk,Gilsdorf Garage,4.6,297,Auto repair shop,"1111 W Mulberry St, Fort Collins, CO 80521, United States","HWJ3+J9 Fort Collins, Colorado, USA",https://www.gilsdorfgarage.com/,+1 970-482-8684,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq6c8-1fEUqdE5BrOINNdmXSVwgE3UD8DfME_678v0ts_io-3_pbwTwXa1uU9JuRJaLo5Ic5QBFF3dY0UL6e625Zub52wENJw1sd3QTzT8D9np4ZNi5cJrgsofddq0XxRR1PEVi=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:13.715Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Campus+Auto+Repair/data=!4m7!3m6!1s0x87694b00dbf6d393:0xc94a6e37810349a!8m2!3d40.563181!4d-105.0765423!16s%2Fg%2F1wk6_7mm!19sChIJk9P22wBLaYcRmjQQeOOmlAw,Campus Auto Repair,4.7,334,Auto repair shop,"1800 S College Ave, Fort Collins, CO 80525, United States","HW7F+79 Fort Collins, Colorado, USA",https://campusrepair.com/,+1 970-553-4928,"Open · Closes 5 pm

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8j-tiYhUmotktVXyzrf5MXq5Pd0EuNsN6kenZ129rXqOxfOaHiu1CJH91Cw3XVc2WY-YHqOcmYseaPQFQoa8YQh_l6C-PZUCYFLy334dYILWs_ibzP5VBDmzBlnEzLnuVBpTZA6byk8w=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:18.841Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Houska+Tire+%26+Oil/data=!4m7!3m6!1s0x87694b002bff4ce5:0x83ae8bd69241cd08!8m2!3d40.5793826!4d-105.060833!16s%2Fg%2F11wfdnxhh_!19sChIJ5Uz_KwBLaYcRCM1BktaLroM,Houska Tire & Oil,5.0,1,Auto repair shop,"901 Riverside Ave, Fort Collins, CO 80524, United States","HWHQ+QM Fort Collins, Colorado, USA",https://houskaautomotive.com/tire-and-oil/,+1 970-482-0307,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7-7wEA1t5HYF5wSgeUn9zg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.80185&pitch=0&thumbfov=100,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:24.294Z,,
https://www.google.com/maps/place/Grease+Monkey/data=!4m7!3m6!1s0x8769357e2b00f553:0x94220c734338ccac!8m2!3d40.6072165!4d-105.0761581!16s%2Fg%2F1ts3lpdt!19sChIJU_UAK341aYcRrMw4Q3MMIpQ,Grease Monkey,4.8,802,Oil change service,"1500 N College Ave, Fort Collins, CO 80524, United States","JW4F+VG Fort Collins, Colorado, USA",https://www.greasemonkey.com/locations/co/fort-collins/1500-north-college-ave,+1 970-493-4525,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoRQ9_QbLjdWWDQ9uesuGEjqznfY3suSJIRGynfA9pc8Ljxcn6H0yzFN7tORmzLsIDtEYcG1w7UKbaCrSUhT_d1rs7A2g0ZVbVEu5r3C1HXpGzWg65HQxSr9ZOOBDdFijBjJUbixsmUT9A=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:29.630Z,,
https://www.google.com/maps/place/Hawker%27s+Automotive+%26+Economy+Mufflers/data=!4m7!3m6!1s0x87694ac54aa139c7:0x683d59cabc1712dc!8m2!3d40.5814834!4d-105.045453!16s%2Fg%2F1vm7byqq!19sChIJxzmhSsVKaYcR3BIXvMpZPWg,Hawker's Automotive & Economy Mufflers,4.8,552,Auto repair shop,"1726 E Mulberry St, Fort Collins, CO 80524, United States","HXJ3+HR Fort Collins, Colorado, USA",http://hawkerauto.com/,+1 970-224-4700,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqBa8J_aRRIA7YbiF03gcmG02Kx9cTBL5Z5ZILgsY3l-zImdtQrtSB6Ibzkrat6Hv0TXGtzQQZohpgx9IYMs1LPkOIa4oi2EtRuDD-XGeoyebjjrGKlxAgDH96T1zH1dpPVjJNs=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Fort+Collins+Fort+Collins+CO/@40.5852602,-105.084423,14z",2026-03-23T15:35:34.606Z,,
