placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Ellison%27s+Tree+Service+LLC./data=!4m7!3m6!1s0x888620dce696c133:0xddf55b76c32f4bf0!8m2!3d33.281904!4d-87.5558712!16s%2Fg%2F11ckvllp48!19sChIJM8GW5twghogR8Esvw3Zb9d0,Ellison's Tree Service LLC.,3.9,14,Tree service,"111 Martin Rd, Northport, AL 35473, United States","7CJV+QM Northport, Alabama, USA",https://www.ellisonstreeservice.com/,+1 205-454-1380,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFMS9SSeXE_RaJQuuP_LeSmKENmu6gX46QTdH1v5UOopu_C-FwLPxDlZ4gqsO3MLocV2B4rrlMHoO24PcsEBJA2ZoZE8Hr4TAKgQNAiIVsR38Btw1Csi8BHngaEjvrprXR7bGwv9FrRoBoZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:11.226Z,,,,
https://www.google.com/maps/place/McCool+Tree+Services/data=!4m7!3m6!1s0x4c13a9986f96d781:0x6313863c7487b308!8m2!3d33.2445714!4d-87.259442!16s%2Fg%2F11k57jgb6w!19sChIJgdeWb5ipE0wRCLOHdDyGE2M,McCool Tree Services,5.0,10,Tree service,,,https://mccooltreeservices.com/,+1 205-394-4910,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE3Ek2NluhY-QS0lrT3_hX2iEBM-dEB3TBK5qHmB8n3iVCDcFU312atFNEuSosl2usFj69Mj9dgk7kkQQQRB6_Hh-ytyjz-zqlSCZeE31dyzZGJreCE9Nm230bPy6lUB_t3YfHf=w408-h725-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:15.881Z,,,,
https://www.google.com/maps/place/Skyscape+Tree+%26+Debris/data=!4m7!3m6!1s0x47ba48205293b76d:0x6685bef3f6adcd5b!8m2!3d33.1907151!4d-87.4612387!16s%2Fg%2F11jzsb_n75!19sChIJbbeTUiBIukcRW82t9vO-hWY,Skyscape Tree & Debris,5.0,1,Tree service,"5610 University Blvd E, Tuscaloosa, AL 35404, United States","5GRQ+7G Tuscaloosa, Alabama, USA",https://www.skyscapetree.com/,+1 205-393-7888,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFcM0i4sw3n3uxwU9zQv8EoxHCjYrTjoijsNSqDAc9x02OZeoX5buz4xcifdKspencAX0HZytOa1fW1lA_1vn2qeMSPQQsul0NIXz4LbqlF20yaBOPK27ePgoD35dNS9Ri58Po=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:20.811Z,,,,
https://www.google.com/maps/place/Tuskaloosa+Lawn+Equipment/data=!4m7!3m6!1s0x888602d5a832995d:0xb01155629387e56e!8m2!3d33.235754!4d-87.6076451!16s%2Fg%2F1w9y1w6c!19sChIJXZkyqNUChogRbuWHk2JVEbA,Tuskaloosa Lawn Equipment,4.7,100,Lawn mower store,"5401 McFarland Blvd, Northport, AL 35476, United States","69PR+8W Northport, Alabama, USA",http://tuskaloosalawnequipment.com/,+1 205-339-3681,"Closed · Opens 7 am Wed

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGpwuiFhUvh-aYacqaM67Stp77RHWPonc_-00ZnzmnWr3QDv-KzW69bgdN5ZrHWuFthoPS13p6vKBml7BaqMMNo1vLE1rNBtdkYJD6dGGx65JVeLXTtMMbPE5OWhFTn65l-3nw6=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–12 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:25.847Z,· In-store pick-up · Delivery,,,
https://www.google.com/maps/place/tuskaloosa+forestry+services/data=!4m7!3m6!1s0x888602f266ed0291:0xc017b25cd031c12!8m2!3d33.2001011!4d-87.5621851!16s%2Fg%2F11fx7xqvs7!19sChIJkQLtZvIChogREhwDzSV7AQw,tuskaloosa forestry services,,,Contractor,"2212 15th St, Tuscaloosa, AL 35401, United States","6C2Q+24 Tuscaloosa, Alabama, USA",http://www.tfs1.com/about-us.html,+1 205-799-0108,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O7o1Joy3PJ6sArmUR3A3Bw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=18.720913&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:30.986Z,,,,
https://www.google.com/maps/place/Brown%27s+Lawn+Care/data=!4m7!3m6!1s0x888602948586c959:0xd00ebee18a8a8664!8m2!3d33.2075024!4d-87.5573342!16s%2Fg%2F11g6ynv94t!19sChIJWcmGhZQChogRZIaKiuG-DtA,Brown's Lawn Care,5.0,1,Lawn care service,"1501 9th St Apt #11, Tuscaloosa, AL 35401, United States","6C5V+23 Tuscaloosa, Alabama, USA",http://brownslawncare.mystrikingly.com/,+1 205-200-1752,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHpNgqv2P_DcShAvoHH__RkWd9-7-Clk6X7ZVXvY4zcKDd-9x3Z5YwyeJwVlN4CISB60IuK6U1OIxN-AybJL5XuwhSaLfpZtrkp9MCxUwHozbRlY9foiJb6ePycVtiK43uOsXj3=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,8 am–12 pm,Closed,7 am–4 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:35.735Z,,,,
https://www.google.com/maps/place/Log+and+Leaf+Tree+Service/data=!4m7!3m6!1s0x88861df3dd407499:0x4d4a4946be1a4569!8m2!3d33.2484446!4d-87.5481718!16s%2Fg%2F11h_c2003l!19sChIJmXRA3fMdhogRaUUavkZJSk0,Log and Leaf Tree Service,5.0,1,Tree service,"Watermelon Rd, Northport, AL 35473, United States","6FX2+9P Northport, Alabama, USA",http://www.ourtreeman.com/,+1 205-994-4961,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H_Oq_i06rKA_lZA_bAaR1A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=16.000675&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:40.527Z,,,,
https://www.google.com/maps/place/Tuscaloosa+One+Place+Downtown/data=!4m7!3m6!1s0x888602e6045e0bcf:0xfb486a7a3115a80b!8m2!3d33.2053765!4d-87.5713571!16s%2Fg%2F1tdlw0r5!19sChIJzwteBOYChogRC6gVMXpqSPs,Tuscaloosa One Place Downtown,4.7,33,Social services organization,"810 27th Ave, Tuscaloosa, AL 35401, United States","6C4H+5F Tuscaloosa, Alabama, USA",https://www.tuscaloosaoneplace.org/,+1 205-462-1000,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk52IJBMBiQt5-7in7R37mK0RRHPuoOlBad2AUHLbI8qdXynRGdSTx5stsaTcAoMaU1nTTOWz_dEaRNQrh7v_wqtk328RwiJakd7IwyspzgTIy_sZqIce6me97Aq4u-QfhSGObvA=w408-h544-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:45.331Z,,,,
https://www.google.com/maps/place/Isbell+Services/data=!4m7!3m6!1s0x88860260a1cd8271:0x7d1327a48b3e45d1!8m2!3d33.185463!4d-87.560394!16s%2Fg%2F1tt1h_01!19sChIJcYLNoWAChogR0UU-i6QnE30,Isbell Services,4.3,76,Siding contractor,"2519 28th St, Tuscaloosa, AL 35401, United States","5CPQ+5R Tuscaloosa, Alabama, USA",http://www.isbellservices.com/,+1 205-752-0446,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGtLs0vL5OGrTzXWGXw3Ru16-rlKFozWx3wPL8pZjQXD16gBBrcJ4B94fX23DSRCd09zplCCV71viF8qVKqmamZpv4nLm_FqS-qBk0_eD371-f_O4QfSOG_E_7JxTreL433c-o0ahTkz9im=w408-h265-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3 pm,Closed,Closed,7 am–3:30 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:50.180Z,,,,
https://www.google.com/maps/place/Premier+Service+Company+Inc/data=!4m7!3m6!1s0x8886028e7ecb10db:0x547c279fc4eb6329!8m2!3d33.2251459!4d-87.5438798!16s%2Fg%2F1tcx7sfk!19sChIJ2xDLfo4ChogRKWPrxJ8nfFQ,Premier Service Company Inc,4.8,1184,HVAC contractor,"701 Rice Mine Rd N, Tuscaloosa, AL 35406, United States","6FG4+3C Tuscaloosa, Alabama, USA",https://www.premierservicecompany.com/?utm_source=gmb&utm_medium=organic,+1 205-752-6332,"Open 24 hours

Confirmed by this business 2 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFayaMpsx3xCAOp_iQu4OkuouzQBsn6DdmdyjuVysNE-d_ildICkmLuTWU4PvN_8-fWQ9lcT84NN9WLXxAEhXZryKG4TaIvBE30m2h1grsFaeHMxfz77O59K7E9zt23A6nKQejAXuGvafcF=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:55.065Z,,,,
https://www.google.com/maps/place/The+Grounds+Guys+of+Tuscaloosa/data=!4m7!3m6!1s0x88861daf9f139485:0xa1fce69ba2c2b7ca!8m2!3d33.3654805!4d-87.5570395!16s%2Fg%2F11mv3pjry0!19sChIJhZQTn68dhogRyrfCopvm_KE,The Grounds Guys of Tuscaloosa,5.0,71,Lawn care service,,,https://www.groundsguys.com/tuscaloosa/?cid=LSTL_GUY000204&utm_source=gmb&utm_campaign=local&utm_medium=organic,+1 205-346-8624,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzhY0KD0rHe_mhlud6XDbGOuwdycv_gw4opa24P5whkzbvDwqb5C3GAcXeRwETASRt17MNPtCkf-MvswG3npcVj3xZgUqH_ax792HLliyZ7LaYyJIamT3s2R7j54zmMh4FoMPj_Q=w611-h240-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,8 am–9 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:33:59.896Z,,,,
"https://www.google.com/maps/place/Bruner's+Tree+Service/@33.1071949,-87.558752,17z/data=!3m1!4b1!4m6!3m5!1s0x888601c9dda73f4b:0x15a8623c3909834a!8m2!3d33.1071949!4d-87.558752!16s%2Fg%2F1tsykz0d",Bruner's Tree Service,3.5,11,Tree service,"10820 Old Greensboro Rd, Tuscaloosa, AL 35405, United States","4C4R+VF Tuscaloosa, Alabama, USA",,+1 205-345-5559,,,true,,,,,,,,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:34:04.552Z,,,,
https://www.google.com/maps/place/Harless+and+Company/data=!4m7!3m6!1s0x8888a88555555555:0xa3970ee266ba1910!8m2!3d33.2051707!4d-87.5636641!16s%2Fg%2F113j_kf_v!19sChIJVVVVVYWoiIgREBm6ZuIOl6M,Harless and Company,4.3,17,General contractor,"1070 22nd Ave, Tuscaloosa, AL 35401, United States","6C4P+3G Tuscaloosa, Alabama, USA",http://www.harlessandcompany.com/,+1 205-710-5009,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGbVomuQL3AVF7wyeyOZzAuAKjcxqpDj2mKPg5z-GaYMCXlXUAdL92EQzmgkcdMnp7Pf6BwpOxQHVStpoMQZPKahssb2TJ0yT7DsCRRb-wkcH_bauIp6Os73bpZMFF8-KaFLF7FBg=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:34:09.212Z,,,,
https://www.google.com/maps/place/ABZ+Rent-All/data=!4m7!3m6!1s0x8888a806c4694087:0x4e9b064c11e8f772!8m2!3d33.230671!4d-87.5336157!16s%2Fg%2F1tlbkbbc!19sChIJh0BpxAaoiIgRcvfoEUwGm04,ABZ Rent-All,4.3,138,Equipment rental agency,"1331 McFarland Blvd NE, Tuscaloosa, AL 35406, United States","6FJ8+7H Tuscaloosa, Alabama, USA",https://www.abzrent-all.com/,+1 205-759-5444,"Closed · Opens 7 am Wed

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGLO-NBvyf_f0ENKCH5Y8zt7sf2DcglghtoLtuZSRscbIe2YnAoUUE4mXB_gKJ6AdHCFVBJ1oENAelPby3iaFiGK8yhikajXKD9Lxe5rln-R9_0v-LAN6d_0wGVVQPlQoB6g-zf3khMR5D1=w408-h317-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–12 pm,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:34:14.159Z,,,,
https://www.google.com/maps/place/Ram99+Lawncare/data=!4m7!3m6!1s0x8b4b29a150ff70b1:0x34a3ff6a22591a2a!8m2!3d33.2846624!4d-87.462051!16s%2Fg%2F11rmx67v5b!19sChIJsXD_UKEpS4sRKhpZImr_ozQ,Ram99 Lawncare,,,Landscape designer,,,https://ram99lawncare.com/,+1 205-792-4249,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE9lxcK6udLApRUE2gh5zwG8HFULfL6qvDKd8RKQZEfEjedo9cPrCgwjeVBTyRr723NbD9Nezgmp8CovTMPJy9hJ7RYXCQfrsQxYGt3PeZ1eLRSK1xFEVsPaIeGoGX--KcK-aVL=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:34:18.922Z,,,,
https://www.google.com/maps/place/Druid+City+Arborists/data=!4m7!3m6!1s0x69b8f538ac09b5d1:0x665984540799a227!8m2!3d33.306606!4d-87.4532245!16s%2Fg%2F11tk8x904q!19sChIJ0bUJrDj1uGkRJ6KZB1SEWWY,Druid City Arborists,5.0,2,Arborist service,,,http://druidcityarborists.com/,+1 205-614-8605,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF0fYlgC_UeqAg7uRDaxK8WPXlEhdim4c6MlvS8Gi8XyoTqPqKNXYRjhGksltSI_bgUR1uU6KI4TnY7Bnr9Ol2408elW8rhIsuSHLq0aOqk1CCJLavN369Z0S9yRohJ19_DKDiG=w408-h544-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/tree+service+businesses+in+Tuscaloosa+AL/@33.21031,-87.5658722,14z",2026-04-29T04:34:23.662Z,,,,
