placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned,error
"https://www.google.com/maps/place/G+Technology,+Inc./data=!4m7!3m6!1s0x89c4392dc3bea453:0x95c00dd3ae9f22fa!8m2!3d40.6252207!4d-75.4442605!16s%2Fg%2F11hdmvnnms!19sChIJU6S-wy05xIkR-iKfrtMNwJU","G Technology, Inc.",4.8,20,Electrician,"1030 N Irving St, Allentown, PA 18109, United States","JHG4+37 Allentown, Pennsylvania, USA",http://www.gtechnologycorp.com/,+1 610-393-3590,Closed · Opens 7 am Mon,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipO7s1kSppEI3K8kD-679s6CnlC8Ku4G8u6HeZfX=w408-h306-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:23:54.135Z,,,
"https://www.google.com/maps/place/Tactical+Electric,+LLC/data=!4m7!3m6!1s0x89c43dff75f8a6d3:0x9c23d7f936103327!8m2!3d40.6031457!4d-75.3947573!16s%2Fg%2F11bwhbkw_b!19sChIJ06b4df89xIkRJzMQNvnXI5w","Tactical Electric, LLC",4.8,83,Electrician,"1061 Seneca St, Fountain Hill, PA 18015, United States","JJ34+73 Fountain Hill, Pennsylvania, USA",http://www.tacticalelectricllc.com/,+1 908-797-5396,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz8wGT_q3kkKNRdJnrJoSsdXtVeyv4dQxTpcoIoLHCssvHp-_2r1U5z9yfVjN3VPje4VhBqj_N0Rp6_7cPBnkhjv3-cmhPRZ96kYTTTR0HeBDwCJWhYeoMMj0-HcvCbQoqheEdrKw=w408-h544-k-no,true,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:23:58.933Z,,,
https://www.google.com/maps/place/Service+Electric+Customer+Care+Center+-+Allentown/data=!4m7!3m6!1s0x89c4397fdff4c5b5:0x5cbf7e5717f73eec!8m2!3d40.6004176!4d-75.4794634!16s%2Fg%2F1tgcn724!19sChIJtcX03385xIkR7D73F1d-v1w,Service Electric Customer Care Center - Allentown,4.4,563,Internet service provider,"1045 Hamilton St, Allentown, PA 18101, United States","JG2C+56 Allentown, Pennsylvania, USA",https://www.sectv.com/,+1 610-865-9100,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMe9iDUqGHCbNHqBYRBqf9abiFyLmvVjzmU9Gqu=w408-h544-k-no,true,9 am–1 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:03.895Z,,,
https://www.google.com/maps/place/Werkheiser+Electric/data=!4m7!3m6!1s0x89c43ef8c9d72243:0x87f4ced648092c56!8m2!3d40.6229569!4d-75.3893702!16s%2Fg%2F1tfd3bqr!19sChIJQyLXyfg-xIkRViwJSNbO9Ic,Werkheiser Electric,4.9,95,Electrician,"618 4th Ave, Bethlehem, PA 18018, United States","JJF6+57 Bethlehem, Pennsylvania, USA",https://werkheiserelectric.com/,+1 610-866-1076,Closed · Opens 6:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMfPF0hd6iuZXi1hzZEGJ0Mjk8xMubB-7FBQCze=w426-h240-k-no,true,Closed,Closed,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,6:30 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:08.711Z,,,
https://www.google.com/maps/place/Valleywide+Electric+Inc/data=!4m7!3m6!1s0x89c441093924528f:0xd76ea7369584094d!8m2!3d40.6185258!4d-75.5052651!16s%2Fg%2F1tgxvhgk!19sChIJj1IkOQlBxIkRTQmElTanbtc,Valleywide Electric Inc,4.4,21,Electrician,"1502 N 18th St, Allentown, PA 18104, United States","JF9V+CV Allentown, Pennsylvania, USA",https://valleywideelectric.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 610-435-9102,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO7Wp8_g0DUx9oSLVYKOmIabo8gF8xf2gwMhdY5=w408-h306-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:13.688Z,,,
https://www.google.com/maps/place/Energized+Electric+LLC/data=!4m7!3m6!1s0x47ad52f8463b882d:0xdf4a5da8d7e1ef41!8m2!3d40.6493605!4d-75.5408155!16s%2Fg%2F11r_k4qlcv!19sChIJLYg7RvhSrUcRQe_h16hdSt8,Energized Electric LLC,4.9,61,Electrician,,,https://www.gotenergized.com/,+1 484-280-2329,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipPh6PKwnUJBUT71SJ27Yoomm7SyDGxm9SRGcOmA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:18.618Z,,,
https://www.google.com/maps/place/Kelley+Electric/data=!4m7!3m6!1s0x89c439e48b4880ff:0x78eea0763ee1b6cd!8m2!3d40.608363!4d-75.4966274!16s%2Fg%2F11fl0t_ggs!19sChIJ_4BIi-Q5xIkRzbbhPnag7ng,Kelley Electric,4.8,306,Electrician,"1613 W Washington St, Allentown, PA 18102, United States","JG53+88 Allentown, Pennsylvania, USA",https://kelleyelectricpa.com/,+1 610-410-9856,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxjVCh_SVLbJnaISMnx4OnR3WjFia1xh5Eu1GzNS3xHc0jQJJl7iH3RCZyjwmW3K1sUjUYXHjNP1qoXTDHBDK2MqXAokUsqy_FSjBDN8SU33tpoGDWeeCwvF1O5mRAP6sP7y9fK=w426-h240-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:23.650Z,,,
https://www.google.com/maps/place/Automated+Home+Generators/data=!4m7!3m6!1s0x89c4310269dbbd41:0x552ec5067f2d9951!8m2!3d40.590692!4d-75.5998796!16s%2Fg%2F11cls91mzf!19sChIJQb3baQIxxIkRUZktfwbFLlU,Automated Home Generators,5.0,7,Electric generator shop,"6346 Farm Bureau Rd, Allentown, PA 18106, United States","HCR2+72 Allentown, Pennsylvania, USA",https://ahgenerators.com/,+1 610-336-0630,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNVgj3779Ck_8Hk67Ik3K5JxF-cuq-kZzGJio45=w408-h272-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:28.585Z,· In-store pick-up,,
https://www.google.com/maps/place/E+G+Electric+Inc/data=!4m7!3m6!1s0x89c4393a705e476d:0xeffd3c3005cb84c5!8m2!3d40.6223352!4d-75.4469345!16s%2Fg%2F1thk9pp3!19sChIJbUdecDo5xIkRxYTLBTA8_e8,E G Electric Inc,4.4,10,Electrician,"866 N Graham St, Allentown, PA 18109, United States","JHC3+W6 Allentown, Pennsylvania, USA",,+1 610-433-5570,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QaxElG1ctm8o9PBWa9APlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.07599&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:33.579Z,,,
https://www.google.com/maps/place/Advanced+Electrical+and+Energy+Corp/data=!4m7!3m6!1s0x89c43fafb0d1c157:0x7cc1abc5043e0da9!8m2!3d40.6203482!4d-75.3870924!16s%2Fg%2F11dxky4rqj!19sChIJV8HRsK8_xIkRqQ0-BMWrwXw,Advanced Electrical and Energy Corp,4.8,16,Electrician,"427 2nd Ave, Bethlehem, PA 18018, United States","JJC7+45 Bethlehem, Pennsylvania, USA",https://ae-nrg.com/,+1 610-333-3631,Closed · Opens 7 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMUCC3pZOkPvgObJNF_GDz6GLAhBHUmNvNa-KKa=w427-h240-k-no,true,8 am–4 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:38.629Z,,,
https://www.google.com/maps/place/Allentown+Auto+Electric+LLC/data=!4m7!3m6!1s0x89c439869fc05949:0x152ad3fc65efdec7!8m2!3d40.6064431!4d-75.4885077!16s%2Fg%2F11cn3ss8yr!19sChIJSVnAn4Y5xIkRx97vZfzTKhU,Allentown Auto Electric LLC,4.6,102,Auto repair shop,"527 N Madison St, Allentown, PA 18102, United States","JG46+HH Allentown, Pennsylvania, USA",,+1 610-432-2888,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMucEtQvT3-kcKjsh--OLDRFcDdej_-k1PSU7n4=w408-h305-k-no,true,8 am–1 pm,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:43.393Z,,,
https://www.google.com/maps/place/Jack+Lehr+Heating+Cooling+%26+Electric/data=!4m7!3m6!1s0x89c43b00737d3a79:0x892fc3b198178a28!8m2!3d40.5597103!4d-75.4790288!16s%2Fg%2F1tdfjmrw!19sChIJeTp9cwA7xIkRKIoXmLHDL4k,Jack Lehr Heating Cooling & Electric,4.8,1161,HVAC contractor,"2841 W Emaus Ave, Allentown, PA 18103, United States","HG5C+V9 Allentown, Pennsylvania, USA",https://www.jacklehr.com/,+1 610-989-2058,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPoLcYqL3JrCdapY-uzAiwGXB8ul4OQOYDgLnZz=w426-h240-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:48.499Z,,,
https://www.google.com/maps/place/Pinnacle+Exteriors/data=!4m7!3m6!1s0x89c43b93665eaf07:0x486139c96f4bf22a!8m2!3d40.571337!4d-75.4749682!16s%2Fg%2F1v3dt1vq!19sChIJB69eZpM7xIkRKvJLb8k5YUg,Pinnacle Exteriors,4.4,489,Solar energy company,"2222 S 12th St Suite A, Allentown, PA 18103, United States","HGCG+G2 Allentown, Pennsylvania, USA",https://www.pinnacle-exteriors.com/,+1 484-350-6829,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipMrMPFdDqr5YHubwfwPF2DKeMhKgI_TgJ_GCkeH=w408-h306-k-no,true,10 am–2 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:53.417Z,,,
https://www.google.com/maps/place/Adrian%27s+electrical+services/data=!4m7!3m6!1s0x89c4397f54dfa14f:0xb28b80f688be4a36!8m2!3d40.6031537!4d-75.4908024!16s%2Fg%2F11kkzcwty1!19sChIJT6HfVH85xIkRNkq-iPaAi7I,Adrian's electrical services,5.0,9,Electrician,"346 N 15th St, Allentown, PA 18102, United States","JG35+7M Allentown, Pennsylvania, USA",,+1 973-415-4670,,,https://lh3.googleusercontent.com/p/AF1QipO4b4v9lh_iw4yyMdHhA46yY5lFnKnLMG3WcIFq=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:24:58.178Z,,,
https://www.google.com/maps/place/In-Town+Electric+LLC/data=!4m7!3m6!1s0x89c43b69b375346b:0x414e70db15989f!8m2!3d40.5809599!4d-75.480811!16s%2Fg%2F11qnwzh6lx!19sChIJazR1s2k7xIkRn5gV23BOQQA,In-Town Electric LLC,4.3,6,Electrician,"1492 S Jefferson St, Allentown, PA 18103, United States","HGJ9+9M Allentown, Pennsylvania, USA",,+1 484-426-0395,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNsAwN0t1vlzIrPhIilGtDvXDxqmiVC7632jSEE=w408-h544-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:25:03.311Z,,,
https://www.google.com/maps/place/Orlando+Diefenderfer+Electrical/data=!4m7!3m6!1s0x89c439670d0bad9d:0xff1e1354428f5e2a!8m2!3d40.604391!4d-75.4598022!16s%2Fg%2F1tdkymp2!19sChIJna0LDWc5xIkRKl6PQlQTHv8,Orlando Diefenderfer Electrical,4.4,7,Electrician,"116 S 2nd St, Allentown, PA 18102, United States","JG3R+Q3 Allentown, Pennsylvania, USA",http://www.diefenderfer.com/,+1 610-817-0515,Open · Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwL77IbQwuVKxnCRTFyUygPHth9D6KLeoSJjzM6t0lTE8zGLYY5zBGFON7jYt1rqx_d3xvUX99Ffy0y2oIKf_c1GUsR50ZR_QheVNfT7GYf49vRiRIsWL9MtTGRON4YH-WXDNCD=w408-h450-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:25:08.095Z,,,
https://www.google.com/maps/place/Ace+Hardware+Home+Services/data=!4m7!3m6!1s0x89c43983e3453325:0x8e124e6bb350018e!8m2!3d40.5919154!4d-75.4932926!16s%2Fg%2F1hc3k4rnn!19sChIJJTNF44M5xIkRjgFQs2tOEo4,Ace Hardware Home Services,4.9,1657,Heating contractor,"1820 W Fairview St, Allentown, PA 18104, United States","HGR4+QM Allentown, Pennsylvania, USA",https://www.acehardwarehomeservices.com/offices/lehigh-valley?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Lehigh-Valley-PA,+1 610-920-0962,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNjLlPvBd9TPnJVLi1hv8PJtotFGDDjA59rPxRf=w408-h725-k-no,true,Closed,Closed,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:25:12.894Z,,,
https://www.google.com/maps/place/Action+Rental-+Allentown/data=!4m7!3m6!1s0x89c430ea45aac5e3:0x86b25765ba58ff26!8m2!3d40.587934!4d-75.5547334!16s%2Fg%2F1tg9tmqz!19sChIJ48WqReowxIkRJv9YumVXsoY,Action Rental- Allentown,4.5,80,Equipment rental agency,"4535 Broadway, Allentown, PA 18104, United States","HCQW+54 Allentown, Pennsylvania, USA",https://actionrental.com/,+1 610-395-3500,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxFdC1eafPaMpeENSrJS9tVSSkusidSKqTPSINLw8feb-_N-bwE9f5qlp3SS8hOj1NCqt-qSkFdLsL61ItlJrptFD9Vj1DFa9pP04ukU70E13xzOD9Wx6imUrNwNQNZj3CvAMa4=w408-h307-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:25:17.981Z,,,
https://www.google.com/maps/place/Albright%27s+Hardware+%26+Garden+Center/data=!4m7!3m6!1s0x89c439eeefff2d4d:0x9b4cba0160d22f03!8m2!3d40.6174306!4d-75.5123584!16s%2Fg%2F1tglzyb5!19sChIJTS3_7-45xIkRAy_SYAG6TJs,Albright's Hardware & Garden Center,4.9,133,Hardware store,"2119 Walbert Ave, Allentown, PA 18104, United States","JF8Q+X3 Allentown, Pennsylvania, USA",https://www.albrightshardwarestore.com/,+1 610-433-3831,Closes soon · 5 pm · Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNVjhW11XolFEr4EbYQbGF5YyJGZ12E41SOvRmC=w408-h306-k-no,true,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Allentown+Allentown+PA/@40.6022939,-75.4714098,14z",2026-01-10T21:25:22.824Z,· In-store shopping · In-store pick-up · Delivery,,
