placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/SPINE+%26+PAIN+CTR./data=!4m7!3m6!1s0x880e6196ec17dbbb:0x79e356127cf188a9!8m2!3d41.5225709!4d-88.1421257!16s%2Fg%2F1tdlvw2l!19sChIJu9sX7JZhDogRqYjxfBJW43k,SPINE & PAIN CTR.,4.8,18,Chiropractor,"2411 W Jefferson St, Joliet, IL 60435, United States","GVF5+24 Joliet, Illinois, USA",http://spine-pain.info/,+1 815-744-3505,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jQOpQoXKtHEpkeje67HtGg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.23016&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:38.008Z,,,,
https://www.google.com/maps/place/Illinois+Pain+Consultants/data=!4m7!3m6!1s0x880e613f1fcc892d:0xedf3a9385633953f!8m2!3d41.5269828!4d-88.1357705!16s%2Fg%2F11p06ywlnd!19sChIJLYnMHz9hDogRP5UzVjip8-0,Illinois Pain Consultants,,,Medical clinic,"301 Madison St Ste. 305, Joliet, IL 60435, United States","GVG7+QM Joliet, Illinois, USA",,+1 815-553-2690,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WdVeY-FKoOxlpH1QUzmsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.29883&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:42.603Z,,,,
https://www.google.com/maps/place/Pain+Specialists+of+Chicago/data=!4m7!3m6!1s0x880e61a26f7a2b39:0xea5e5daaabde1068!8m2!3d41.5270077!4d-88.1358203!16s%2Fg%2F11c2xyb581!19sChIJOSt6b6JhDogRaBDeq6pdXuo,Pain Specialists of Chicago,1.0,1,Doctor,"301 Madison St, Joliet, IL 60435, United States","GVG7+RM Joliet, Illinois, USA",,+1 815-459-4590,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WdVeY-FKoOxlpH1QUzmsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=272.80142&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:45.174Z,,,,
"https://www.google.com/maps/place/Dr.+Mauricio+Morales,+MD/data=!4m7!3m6!1s0x880e61a2177da9df:0x5d4237204c34c203!8m2!3d41.5276041!4d-88.1361629!16s%2Fg%2F1w112s9t!19sChIJ36l9F6JhDogRA8I0TCA3Ql0","Dr. Mauricio Morales, MD",2.0,1,Pain management physician,"301 Madison St, Joliet, IL 60435, United States","GVH7+2G Joliet, Illinois, USA",http://www.paincentersofchicago.com/,+1 815-729-0450,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bKbLhLZGmtShrCOeaa762A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=313.86517&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:47.905Z,,,,
https://www.google.com/maps/place/Nirali+Doshi/data=!4m7!3m6!1s0x880e61a26fa019fd:0x17fa9a485d6f1c8!8m2!3d41.5269828!4d-88.1357705!16s%2Fg%2F11k3xss4h3!19sChIJ_Rmgb6JhDogRyPHWhaSpfwE,Nirali Doshi,3.4,5,Anesthesiologist,"301 Madison St Ste. 305, Joliet, IL 604356655, United States","GVG7+QM Joliet, Illinois, USA",,+1 815-729-0450,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WdVeY-FKoOxlpH1QUzmsg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.29883&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:50.473Z,,,,
https://www.google.com/maps/place/Anew+Medical+And+Rehabilitation/data=!4m7!3m6!1s0x880e6197ed05973b:0x11a0b9faf2d1d9ca!8m2!3d41.5251351!4d-88.139547!16s%2Fg%2F1vbnp_k2!19sChIJO5cF7ZdhDogRytnR8vq5oBE,Anew Medical And Rehabilitation,4.9,72,Chiropractor,"115 Republic Ave, Joliet, IL 60435, United States","GVG6+35 Joliet, Illinois, USA",https://www.anewmedical.com/,+1 815-207-7463,Closed · Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipNjqzPAKbotpTa35JP-8npngN3Ls6qdFAgnF3LR=w408-h306-k-no,true,Closed,9 am–7 pm,9 am–12 pm,Closed,Closed,9 am–5 pm,9 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:53:55.166Z,,,,
https://www.google.com/maps/place/Thrive+Laser+Pain+Center/data=!4m7!3m6!1s0x880e8badfb4328cf:0x2e96cfc125ac9303!8m2!3d41.5152965!4d-88.1684655!16s%2Fg%2F11x0n7mphp!19sChIJzyhD-62LDogRA5OsJcHPli4,Thrive Laser Pain Center,5.0,4,Medical clinic,"350 Houbolt Rd #103, Joliet, IL 60431, United States","GR8J+4J Joliet, Illinois, USA",,+1 815-657-2710,"Open · Closes 7 pm

Updated by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM1nyvc-0ZVf4rPZv-mgLfLHvDnus95LRbwlD4Z=w408-h544-k-no,true,9 am–7 pm,8 am–7 pm,8 am–3 pm,Closed,Closed,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:00.104Z,,,,
https://www.google.com/maps/place/Dr.+Abhin+Singla/data=!4m7!3m6!1s0x880e6102dc5badb7:0x517e92da12279224!8m2!3d41.5375099!4d-88.1258697!16s%2Fg%2F11ft_dg361!19sChIJt61b3AJhDogRJJInEtqSflE,Dr. Abhin Singla,4.5,44,Internist,"801 N Larkin Ave Suite 101, Joliet, IL 60435, United States","GVQF+2M Joliet, Illinois, USA",http://www.drsingla.com/,+1 815-744-0029,Closed · Opens 9 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aeIf_Awi_Ah9PRqxnInh5A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.32203&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–2 pm,Closed,Closed,9 am–4 pm,12–7 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:04.913Z,,,,
https://www.google.com/maps/place/Neuragenex+-+Pain+Management+Clinic+-+New+Lenox/data=!4m7!3m6!1s0x880e699a06599489:0xb28c2eb04c78fb05!8m2!3d41.5177695!4d-87.9845034!16s%2Fg%2F11kh_2yr5x!19sChIJiZRZBpppDogRBft4TLAujLI,Neuragenex - Pain Management Clinic - New Lenox,4.7,26,Pain management physician,"456 Nelson Rd, New Lenox, IL 60451, United States","G298+45 New Lenox, Illinois, USA",https://neuragenex.com/illinois/new-lenox/,+1 815-527-6411,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMwIG2h3JyMID3WZsmJunhs1PFNrej9QKXUmcWA=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:09.682Z,,,,
https://www.google.com/maps/place/Chicago+Spine+and+Joint/data=!4m7!3m6!1s0x880e69d2ec5bc859:0xe0cf94451521541f!8m2!3d41.5441034!4d-87.984763!16s%2Fg%2F11h6p6jg06!19sChIJWchb7NJpDogRH1QhFUWUz-A,Chicago Spine and Joint,4.4,97,Medical clinic,"1890 Silver Cross Blvd Pavilion A, SUITE 500, New Lenox, IL 60451, United States","G2V8+J3 New Lenox, Illinois, USA",http://www.nomorepain.org/,+1 833-465-7246,"Open · Closes 5 pm

Confirmed by phone call 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPPbCcDWE8cXr3NHP_IIxTqMo84hX29TniM4xP3=w408-h261-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:14.792Z,,,,
https://www.google.com/maps/place/Parkview+Orthopaedic+Group+Joliet/data=!4m7!3m6!1s0x880e6657c606e65b:0x10bfd6afb20a5b1c!8m2!3d41.5286054!4d-88.1416655!16s%2Fg%2F11bw82k_gx!19sChIJW-YGxldmDogRHFsKsq_WvxA,Parkview Orthopaedic Group Joliet,4.6,87,Orthopedic clinic,"2400 Glenwood Ave #220, Joliet, IL 60435, United States","GVH5+C8 Joliet, Illinois, USA",http://bit.ly/2YiFvG1?utm_source=GMBSocialClimb&utm_medium=ParkviewOrthopaedicGroupJoliet,+1 815-729-3939,"Open · Closes 5 pm

Updated by others 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMdWP9pI2gbJobffFU4RJ40nU9YIQL8B0BkttGt=w408-h271-k-no,true,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9 am–5 pm,Closed,9:30 am–5 pm,9:30 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:19.482Z,,,,
https://www.google.com/maps/place/Midwest+Orthopaedics+at+Rush+%E2%80%94+Joliet/data=!4m7!3m6!1s0x880e61c52648db5b:0x384100e41aa6db38!8m2!3d41.5398168!4d-88.1518164!16s%2Fg%2F11s0vn4852!19sChIJW9tIJsVhDogRONumGuQAQTg,Midwest Orthopaedics at Rush — Joliet,4.9,1034,Orthopedic clinic,"963 129th Infantry Dr, Joliet, IL 60435, United States","GRQX+W7 Joliet, Illinois, USA",https://www.rushortho.com/locations/joliet/?utm_source=GMBSocialClimb&utm_medium=MidwestOrthopaedicsatRush%E2%80%94Joliet,+1 618-342-8427,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gTNiZ4OyiLp_Um_aN1Q6_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.28302&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:24.336Z,,,,
https://www.google.com/maps/place/Dr.+Molly+D%27Costa+My+Family+Doc/data=!4m7!3m6!1s0x880e6025cf9c44ad:0xe0f1f2188a94ffb8!8m2!3d41.558525!4d-88.162541!16s%2Fg%2F1ptwy5g9y!19sChIJrUSczyVgDogRuP-Uihjy8eA,Dr. Molly D'Costa My Family Doc,4.7,85,Medical clinic,"2001 Essington Rd, Joliet, IL 60435, United States","HR5P+CX Joliet, Illinois, USA",http://www.my-family-doc.com/,+1 815-733-6888,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoZtkDV5wk6poDDy81X_21Pcl9dGP9TZKGeiKi409L5CkhxGsv-WOCuYvIkkRUTmW_xYh8btNrXTsa9bVBE75_fvbcI_JJcty0RxpVObX--ro8xrXkDK-xbRs9FdmLhczlsRlUyPw=w408-h544-k-no,true,9 am–5 pm,12–7 pm,9 am–2 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:29.349Z,,,,
https://www.google.com/maps/place/Dr.+Arash+Sayari/data=!4m7!3m6!1s0x880e61a72d20471b:0xd7117d735987d21a!8m2!3d41.5398168!4d-88.1518164!16s%2Fg%2F11tcv4b1s8!19sChIJG0cgLadhDogRGtKHWXN9Edc,Dr. Arash Sayari,4.9,290,Orthopedic surgeon,"963 129th Infantry Dr, Joliet, IL 60435, United States","GRQX+W7 Joliet, Illinois, USA",https://www.rushortho.com/providers/arash-sayari/?utm_source=GMBSocialClimb&utm_medium=ArashSayari%2CM.D.,+1 877-632-6637,Open · Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipNkSgzXkHpnzhZBasvERcsDWx22K1dAmrm_fToD=w408-h272-k-no,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:34.224Z,,,,
https://www.google.com/maps/place/Presence+Pain+Care/data=!4m7!3m6!1s0x880e61a2411bffff:0xa56925a679d67111!8m2!3d41.5274368!4d-88.1355584!16s%2Fg%2F11vz8dlbv_!19sChIJ__8bQaJhDogREXHWeaYlaaU,Presence Pain Care,,,,"301 Madison St, Joliet, IL 60435, United States","GVG7+XQ Joliet, Illinois, USA",http://www.paincentersofchicago.com/contact.htm,+1 815-729-0450,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9I7_dPyZAyFONXxW7Vyfhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.43954&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:36.828Z,,,,
https://www.google.com/maps/place/Body+and+Spine+Clinic/data=!4m7!3m6!1s0x880e8a078de19081:0x305b89cce6680b9a!8m2!3d41.5514073!4d-88.1575257!16s%2Fg%2F1hm52_jlx!19sChIJgZDhjQeKDogRmgto5syJWzA,Body and Spine Clinic,5.0,7,Chiropractor,"3037 Theodore St, Joliet, IL 60435, United States","HR2R+HX Joliet, Illinois, USA",http://www.bodyandspineclinicjoliet.com/,+1 815-582-0006,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNFue-fQ-7fw5KwkMvpw5OPJrcBBE4-5r7ieSaF=w408-h368-k-no,true,9 am–6 pm,Closed,9 am–6 pm,Closed,Closed,9 am–6 pm,Closed,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:41.616Z,,,,
"https://www.google.com/maps/place/Ehab+Yasin,+D.O./data=!4m7!3m6!1s0x880e61bbfac4d971:0x52c02eac8a63f47a!8m2!3d41.5398168!4d-88.1518164!16s%2Fg%2F11rhp74kzv!19sChIJcdnE-rthDogRevRjiqwuwFI","Ehab Yasin, D.O.",5.0,78,Orthopedic clinic,"963 129th Infantry Dr, Joliet, IL 60435, United States","GRQX+W7 Joliet, Illinois, USA",https://www.rushortho.com/providers/ehab-yasin/?utm_source=GMBSocialClimb&utm_medium=EhabYasin%2CD.O.,+1 872-266-2359,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gTNiZ4OyiLp_Um_aN1Q6_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.28302&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:46.510Z,,,,
"https://www.google.com/maps/place/Churchill+Physical+Health+Center,+S.C./data=!4m7!3m6!1s0x880e61eb6fff88c7:0x32f62b04a3d586d!8m2!3d41.5380666!4d-88.1520488!16s%2Fg%2F1th57l0t!19sChIJx4j_b-thDogRbVg9SrBiLwM","Churchill Physical Health Center, S.C.",4.5,22,Chiropractor,"823 129th Infantry Dr, Joliet, IL 60435, United States","GRQX+65 Joliet, Illinois, USA",https://churchillphysicalhealthcenter.com/,+1 815-741-3200,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqbgdrM7miktKuy-dJ9iF5Ss5CkdfKVQSWK6RWnIpHUSLnmhMzvoIDzxe-jdruo73KTrwu8qq9rD0DCGjKVctobm_RHkMz1Gu_WzsY5L6mXNqTIm9RQ18NROHB4XJtqyNTQKjJGGw=w408-h270-k-no,true,"9 am–12 pm, 2–7 pm",9 am–12 pm,"9 am–12 pm, 2–7 pm",Closed,Closed,"9 am–12 pm, 2–7 pm",9 am–12 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:51.344Z,,,,
"https://www.google.com/maps/place/Mohammed+Faseehuddin,+DO/data=!4m7!3m6!1s0x8804e9172430d6e7:0xc928bf5526c6bf86!8m2!3d41.5287943!4d-88.13257!16s%2Fg%2F11g_zffhsy!19sChIJ59YwJBfpBIgRhr_GJlW_KMk","Mohammed Faseehuddin, DO",4.9,138,Rheumatologist,"2100 Glenwood Ave, Joliet, IL 60435, United States","GVH8+GX Joliet, Illinois, USA",https://www.dulyhealthandcare.com/physicians/mohammed-faseehuddin-do?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 630-268-0200,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMuKmP1VfbaIOsQquDMXCQAW-CVI3H8nReFzBb9=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pain+management+physician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-01-28T20:54:56.262Z,,,,
