placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Overhead+Door+Company+of+San+Antonio/data=!4m7!3m6!1s0x865c8cb98c1cfa29:0x1a37d4175898b803!8m2!3d29.537832!4d-98.379834!16s%2Fg%2F12hncnzj6!19sChIJKfocjLmMXIYRA7iYWBfUNxo,Overhead Door Company of San Antonio,4.9,1308,Garage door supplier,"385 N Weidner Rd, San Antonio, TX 78233, United States","GJQC+43 San Antonio, Texas, USA",https://www.ohdcsa.com/,+1 210-655-8837,,,https://lh3.googleusercontent.com/p/AF1QipNEyt58nS-AktZ3VtNqFV_fahLsrOuQRuITkNiL=w408-h263-k-no,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:09.221Z,,,
https://www.google.com/maps/place/Texas+Pros+Garage+Doors+San+Antonio/data=!4m7!3m6!1s0x865c6025b7e990e7:0x1ebdf55a4641180a!8m2!3d29.549741!4d-98.491149!16s%2Fg%2F11hbghdgdv!19sChIJ55DptyVgXIYRChhBRlr1vR4,Texas Pros Garage Doors San Antonio,4.8,72,Garage door supplier,"314 E Nakoma Dr # Y, San Antonio, TX 78216, United States","GGX5+VG San Antonio, Texas, USA",https://texasprosgaragedoors.com/,+1 210-469-9003,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOFj2wd2QLvHExT_eB2eIhB1l8zPFwBZOJJGXDs=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:14.341Z,,,
https://www.google.com/maps/place/Fidelity+Garage+Door+Services/data=!4m7!3m6!1s0x686b66d5e01f9751:0x5cbbd12539ec2800!8m2!3d29.4581826!4d-98.518079!16s%2Fg%2F11xlgvkr3z!19sChIJUZcf4NVma2gRACjsOSXRu1w,Fidelity Garage Door Services,5.0,67,Garage door supplier,,,https://fidelitygaragedoorservices.com/,+1 855-628-2399,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipNAkayp2WowcrJvi2UmtE98Rh-fd1N1Nz8_42-q=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:19.207Z,,,
https://www.google.com/maps/place/Mojo+Garage+Door+Service/data=!4m7!3m6!1s0x865c61bcf364767f:0x3e463072743833c7!8m2!3d29.5416625!4d-98.4926718!16s%2Fg%2F11b73kc7tt!19sChIJf3Zk87xhXIYRxzM4dHIwRj4,Mojo Garage Door Service,4.9,1056,Garage door supplier,"11103 San Pedro Ave #225, San Antonio, TX 78216, United States","GGR4+MW San Antonio, Texas, USA",https://mojogaragedoors.com/?utm_campaign=google&utm_medium=organic&utm_source=san-antonio-tx,+1 210-997-7777,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP-33VVcGqQ8TsbeJQuPRk_iDcMfzh4LlVEpACd=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:24.158Z,,,
https://www.google.com/maps/place/Aaron%27s+Garage+Door+Service+LLC/data=!4m7!3m6!1s0x865c5db88a811afb:0x398cbae14aa2a173!8m2!3d29.4846061!4d-98.6018044!16s%2Fg%2F1pyqt8_g1!19sChIJ-xqBirhdXIYRc6GiSuG6jDk,Aaron's Garage Door Service LLC,4.9,634,Garage door supplier,"5314 Jackwood Dr, San Antonio, TX 78238, United States","F9MX+R7 San Antonio, Texas, USA",https://www.aaronsgaragedoor.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,+1 210-690-7555,Closes soon ⋅ 6 pm ⋅ Opens 6 am Sat,,https://lh3.googleusercontent.com/p/AF1QipOUmmuHWn4zFvn5xSk_MH2IZ4Suty7T_HZMXeS1=w408-h408-k-no,true,6 am–6 pm,6 am–3 pm,10 am–3 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:29.365Z,,,
https://www.google.com/maps/place/A1+Garage+Door+Service/data=!4m7!3m6!1s0x865c8d30658e10e3:0xcf4345c6cc152478!8m2!3d29.5702378!4d-98.3579434!16s%2Fg%2F11r4lzxygf!19sChIJ4xCOZTCNXIYReCQVzMZFQ88,A1 Garage Door Service,4.9,1756,Garage door supplier,"14309 Toepperwein Rd #308, San Antonio, TX 78233, United States","HJCR+3R San Antonio, Texas, USA",https://a1garage.com/locations/texas/san-antonio/garage-door-repair-and-installation-78233-p.html?utm_source=google&utm_medium=organic&utm_campaign=gbpwebsite[sanantonio],+1 210-255-2939,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMSSxg5zQLsxuVqVYkO98hVuWbR6EPJtNg36feE=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:34.151Z,,,
https://www.google.com/maps/place/Garage+Door+Specialists/data=!4m7!3m6!1s0x21dd291cce01069:0x4bc2079e24f2a73d!8m2!3d29.543156!4d-98.4177586!16s%2Fg%2F11pz13h5n4!19sChIJaRDgzJHSHQIRPafyJJ4Hwks,Garage Door Specialists,5.0,472,Garage door supplier,"3918 Naco Perrin Blvd Suite 102, San Antonio, TX 78217, United States","GHVJ+7V San Antonio, Texas, USA",https://sanantoniogaragedoorspecialist.com/san-antonio/,+1 210-988-6656,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipN3LXTRzguiDUM0YKj_Lf3tkYBWy276lZkZqgp6=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:38.921Z,,,
https://www.google.com/maps/place/South+Texas+Overhead+Garage+Door/data=!4m7!3m6!1s0x865c8d3f0829bbcf:0xf16728bd5d29fd3f!8m2!3d29.4581826!4d-98.518079!16s%2Fg%2F11lqsr_8t2!19sChIJz7spCD-NXIYRP_0pXb0oZ_E,South Texas Overhead Garage Door,5.0,35,Garage door supplier,,,https://southtexasgaragedoors.com/,+1 210-264-5351,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipNIZXWJPzIiRvMcnKLq2JwH0iqPMO6Ic5gT_QSR=w578-h240-k-no,true,7 am–7 pm,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:43.860Z,,,
https://www.google.com/maps/place/Anytime+Garage+Door/data=!4m7!3m6!1s0x865c5de3fce117a3:0x6966178f472b4c2c!8m2!3d29.4804449!4d-98.6376261!16s%2Fg%2F11sqchvyyl!19sChIJoxfh_ONdXIYRLEwrR48XZmk,Anytime Garage Door,4.9,148,Garage door supplier,"7607 Grissom Rd Suite 110, San Antonio, TX 78251, United States","F9J6+5W San Antonio, Texas, USA",https://www.anytimegaragedoor.com/service-areas/san-antonio-tx-garage-door-repair?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 210-384-2491,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipOyeJwyYml_6na_aY3YgMqUv1KV78fzj-hJ5b-M=w408-h299-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:48.768Z,,,
https://www.google.com/maps/place/Urban+Garage+Door+Company/data=!4m7!3m6!1s0x865c4334ac24a22d:0x29ead3cb60feb03e!8m2!3d29.4837511!4d-98.6672087!16s%2Fg%2F11rd9p09wc!19sChIJLaIkrDRDXIYRPrD-YMvT6ik,Urban Garage Door Company,5.0,173,Garage door supplier,"9222 Culebra Rd Ste 109, San Antonio, TX 78251, United States","F8MM+G4 San Antonio, Texas, USA",https://www.urbangaragedoorco.com/?utm_campaign=gmb,+1 210-288-6994,Open ⋅ Closes 7 pm,Identifies as Latino-owned,https://lh3.googleusercontent.com/p/AF1QipNHDmW4xosLxMYJ15qtK1Bsa_QXjmqfQoJHrvI4=w408-h572-k-no,true,7 am–7 pm,9 am–3 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:53.861Z,,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x865cf30f44669591:0x53e95d29dc0fcd3c!8m2!3d29.4496187!4d-98.4296461!16s%2Fg%2F11t2lc5pdy!19sChIJkZVmRA_zXIYRPM0P3Cld6VM,Vortex Doors,5.0,176,Door warehouse,"1811 Shipman Dr # 101, San Antonio, TX 78219, United States","CHXC+R4 San Antonio, Texas, USA",http://www.vortexdoors.com/,+1 210-939-3667,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAIl5FXIumloBBSATqZEWFzbd2Quai3lpSMAIMIMZT3GKXYv2TnbbKwobXcAQi8lavf_jDyk49_iyHhM-1rKJzliM0qytRJgYkdz3R6R9Kjq7fslEVlUhNsKIJFyI2w01Eyyc3=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:25:58.788Z,,,
https://www.google.com/maps/place/Tip+Top+Garage+Door+Repair/data=!4m7!3m6!1s0x865c6776fe14738d:0x3ace49ea023d167a!8m2!3d29.5806758!4d-98.634678!16s%2Fg%2F11v6dgdxqj!19sChIJjXMU_nZnXIYRehY9AupJzjo,Tip Top Garage Door Repair,5.0,300,Garage door supplier,"7302 University Row #802, San Antonio, TX 78249, United States","H9J8+74 San Antonio, Texas, USA",https://tiptopgaragedoortx.com/?utm_campaign=gmb,+1 210-972-8952,Closed ⋅ Opens 6 am Sun,,https://lh3.googleusercontent.com/p/AF1QipPcIDEG3t6w-3EgL_EkhugHqjuXWayEv9zLYZzj=w408-h306-k-no,true,6 am–3 pm,Closed,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:03.803Z,,,
https://www.google.com/maps/place/Premium+Overhead+Door+Inc/data=!4m7!3m6!1s0x865c8b93ffffffff:0x1d25c06b5e4c2715!8m2!3d29.4581826!4d-98.518079!16s%2Fg%2F1hc1y2g45!19sChIJ_____5OLXIYRFSdMXmvAJR0,Premium Overhead Door Inc,4.8,65,Garage door supplier,,,http://premiumoverheaddoorinc.com/,+1 210-685-6427,Closes soon ⋅ 6 pm ⋅ Opens 6 am Mon,,https://lh3.googleusercontent.com/p/AF1QipNCyIfFTneJBpUWA0_y0W8EEmUObDXU1dEwTZ83=w428-h240-k-no,true,6 am–6 pm,Closed,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:08.689Z,,,
https://www.google.com/maps/place/sanantoniogaragedoortx./data=!4m7!3m6!1s0x865cf70005063b55:0xe46ffff2c744f518!8m2!3d29.4122775!4d-98.4672768!16s%2Fg%2F11x1lhcz3t!19sChIJVTsGBQD3XIYRGPVEx_L_b-Q,sanantoniogaragedoortx.,5.0,1,Repair service,"935 Iowa St, San Antonio, TX 78203, United States","CG6M+W3 San Antonio, Texas, USA",https://sanantoniogaragedoortx.com/conact-us.html,+1 210-920-0173,Closed ⋅ Opens 10 am Sat,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4rzPfaj0MYYhueBPqwWJMA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.99825&pitch=0&thumbfov=100,false,9 am–5 pm,10 am–4 pm,10 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:13.602Z,,,
https://www.google.com/maps/place/chavezgaragerepairman./data=!4m7!3m6!1s0x865cf7000286c51d:0xcd833111df5e6e1!8m2!3d29.4233841!4d-98.484075!16s%2Fg%2F11ybnj_cvn!19sChIJHcWGAgD3XIYR4eb1HREz2Aw,chavezgaragerepairman.,5.0,1,Repair service,"849 E Commerce St, San Antonio, TX 78205, United States","CGF8+99 San Antonio, Texas, USA",http://chavezgaragerepairman.com/contact.html,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VlUZnsITTXMyJtx_XV8p_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.576925&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:16.531Z,,,
https://www.google.com/maps/place/Johnson+Door+Company+San+Antonio/data=!4m7!3m6!1s0x865cf6a1bc58f703:0x992193cb43896887!8m2!3d29.425934!4d-98.416545!16s%2Fg%2F1w97vtkj!19sChIJA_dYvKH2XIYRh2iJQ8uTIZk,Johnson Door Company San Antonio,3.7,7,Garage door supplier,"4139 E Houston St # 13 B, San Antonio, TX 78220, United States","CHGM+99 San Antonio, Texas, USA",,+1 210-622-2984,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzerNQ1DeWy2El0ewcvkj0wEnpGm3jSZuLXlRMZZxic_NEi8NdufWVm57dK2Dj66O9QD4RfJdOnaNvJ2mzTpqPpE1q4cFxzQkBThwA4L4YdpZsSShV4ZgOqGpt_4lrdM-URLAdcudjwKVHN=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:21.411Z,,,
https://www.google.com/maps/place/Precision+Garage+Door+Service+of+North+San+Antonio/data=!4m7!3m6!1s0x865c676034966aef:0x8f276250685ff6ef!8m2!3d29.5898145!4d-98.5767405!16s%2Fg%2F11ygv29_nd!19sChIJ72qWNGBnXIYR7_ZfaFBiJ48,Precision Garage Door Service of North San Antonio,5.0,34,Garage door supplier,"4727 Shavano Oak, San Antonio, TX 78249, United States","HCQF+W8 San Antonio, Texas, USA",https://precisiondoorsanantonio.com/?utm_source=gmb&utm_medium=location_northsanantonio&utm_campaign=website,+1 210-436-6623,Open ⋅ Closes 11 pm,,https://lh3.googleusercontent.com/p/AF1QipMG80vtxOH-d8LQ5PmdGi3bh87GUZ_zbLObvYzs=w408-h544-k-no,true,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:26.526Z,,,
https://www.google.com/maps/place/Garage+Door+Masters/data=!4m7!3m6!1s0x865c8b4160ddd16b:0x99826a1554007090!8m2!3d29.5985043!4d-98.4580105!16s%2Fg%2F11qspgbk0j!19sChIJa9HdYEGLXIYRkHAAVBVqgpk,Garage Door Masters,5.0,753,Garage door supplier,"2411 Canyon Rim, San Antonio, TX 78232, United States","HGXR+CQ San Antonio, Texas, USA",https://sagaragedoormasters.com/,+1 210-399-1709,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOkxLzXhmaJrIhyTVW1H5N_ZNEjyW_YQV8npp5p=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2025-11-07T23:26:31.584Z,,,
