placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes
https://www.google.com/maps/place/LiveWELL:+The+HEALing+CommUNITY/data=!4m7!3m6!1s0x8822eb7ada111c67:0x69e6922813e63e83!8m2!3d42.744222!4d-84.5118004!16s%2Fg%2F11hr_z0s0s!19sChIJZxwR2nrrIogRgz7mEyiS5mk,LiveWELL: The HEALing CommUNITY,5.0,27,Wellness center,"2820 Covington Ct, Lansing, MI 48912, United States","PFVQ+M7 Lansing, Michigan, USA",http://www.livewellheal.com/,+1 517-657-7131,,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNSLVuifGnDwsBU8jKKv5oMjG_UN5YpiyUsAQK2=w427-h240-k-no,true,Closed,Closed,11:30 am–5:30 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:11.105Z,
https://www.google.com/maps/place/Natural+Health+%26+Wellness+Center/data=!4m7!3m6!1s0x8822ea38117e2c89:0x9374540c8163706f!8m2!3d42.7623022!4d-84.5424754!16s%2Fg%2F1tkjltlv!19sChIJiSx-ETjqIogRb3BjgQxUdJM,Natural Health & Wellness Center,4.4,7,Chiropractor,"2800 N East St, Lansing, MI 48906, United States","QF65+W2 Lansing, Michigan, USA",,+1 517-372-3922,Open · Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5xZSx1fUuNabXMhtfwFw0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.51106&pitch=0&thumbfov=100,true,9 am–5 pm,8:30 am–4 pm,Closed,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:16.136Z,
"https://www.google.com/maps/place/Integrative+Functional+Medicine+Wellness/@42.7659981,-84.5104608,17z/data=!3m1!4b1!4m6!3m5!1s0x8822e90048277a7b:0x25b1ea1d13547797!8m2!3d42.7659981!4d-84.5104608!16s%2Fg%2F11vqd7zfwg",Integrative Functional Medicine Wellness,,,Doctor,"1760 Abbey Rd, East Lansing, MI 48823, United States","QF8Q+9R East Lansing, Michigan, USA",,,,,,,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:21.041Z,
https://www.google.com/maps/place/Embody+Natural+Health+%26+Nutrition/data=!4m7!3m6!1s0x8822bf968bc78c17:0xedecaa65013fadc4!8m2!3d42.7240256!4d-84.6446017!16s%2Fg%2F11vjh8dgrn!19sChIJF4zHi5a_IogRxK0_AWWq7O0,Embody Natural Health & Nutrition,5.0,11,Naturopathic practitioner,"6500 Centurion Dr Suite #270, Lansing, MI 48917, United States","P9F4+J5 Lansing, Michigan, USA",http://www.embodynaturalhealthmi.com/,+1 616-315-1435,Open · Closes 6 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hew_7VS3gIDnZsHvRjsI1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.6322&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:26.045Z,
https://www.google.com/maps/place/Wycoff+Wellness/data=!4m7!3m6!1s0x8822e9dfc9b08b6d:0x85651c262a5e3269!8m2!3d42.7338488!4d-84.5001295!16s%2Fg%2F1tmcmvxj!19sChIJbYuwyd_pIogRaTJeKiYcZYU,Wycoff Wellness,3.3,12,Medical clinic,"4022, 4022, 1226 E Michigan Ave, East Lansing, MI 48823, United States","PFMX+GW East Lansing, Michigan, USA",http://www.wycoffwellness.com/,+1 517-333-7270,Open · Closes 5 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermCu4hHE3at_S0wA_uRKaEHZr0aDHQtVP7WveT-KK-dW9VMu-FCDiaIilCK9rhDd_CiuqHZ6qTjxPOPQqk8d98GJK1inMhkZN2PRnO4jAR1fyK5-0ZYzQfwT0QqVvVsjsapI2O=w408-h306-k-no,false,7:30 am–5 pm,7:30 am–6 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:31.025Z,
https://www.google.com/maps/place/Holism+Haus/data=!4m7!3m6!1s0x883b2de4a64a686f:0xa175f52f04da8ed6!8m2!3d42.6167845!4d-84.3311394!16s%2Fg%2F11v421kdhb!19sChIJb2hKpuQtO4gR1o7aBC_1daE,Holism Haus,5.0,24,Alternative medicine practitioner,,,https://holismhaus.com/,+1 517-481-4287,Closed · Opens 5:30 pm Tue,LGBTQ+ friendly,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerejN7DiKn6tJWsIXj0GGuuA32diIrqX4EEtjchOTo_umcBuhGwrdDoaGzrR6vFvho75zfjdQpDpNrBTdJHo4m4ogYMRdhoiwy_faf0TTj33H__B6B9xKnFFTTdXGSwXC0tgdbJAw=w426-h240-k-no,true,Closed,5:30–9:30 pm,5:30–9:30 pm,5:30–9:30 pm,5:30–9:30 pm,12–9 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:39.164Z,
https://www.google.com/maps/place/The+Elite+Health+Practice/data=!4m7!3m6!1s0x8822e93bf071efcd:0xe1564aeca2ec0261!8m2!3d42.7316428!4d-84.6732628!16s%2Fg%2F11r9gl8vf7!19sChIJze9x8DvpIogRYQLsouxKVuE,The Elite Health Practice,4.5,67,Naturopathic practitioner,"8164 Executive Ct Suite B, Lansing, MI 48917, United States","P8JG+MM Lansing, Michigan, USA",https://drjasonnd.com/,+1 517-409-5095,Closed · Opens 2 pm,LGBTQ+ friendly,true,https://lh3.googleusercontent.com/p/AF1QipPlmNGx3oaYxglvuKk0jdK8hz5059NyXB-bplzf=w408-h611-k-no,true,2–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:44.415Z,
https://www.google.com/maps/place/Holistic+Counseling/data=!4m7!3m6!1s0x8822ea7f25afd4f9:0x65e456cb1ee29b9e!8m2!3d42.7368642!4d-84.5597282!16s%2Fg%2F1262y4spk!19sChIJ-dSvJX_qIogRnpviHstW5GU,Holistic Counseling,1.0,1,Holistic medicine practitioner,"324 N Pine St, Lansing, MI 48933, United States","PCPR+P4 Lansing, Michigan, USA",,+1 517-410-9494,Open · Closes 9 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n3iPHHyoTrvRa12WPnLMrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=74.38045&pitch=0&thumbfov=100,false,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:49.383Z,
https://www.google.com/maps/place/Creative+Wellness/data=!4m7!3m6!1s0x8822e9b3b9f30293:0x2cb162872d688203!8m2!3d42.757595!4d-84.4850921!16s%2Fg%2F1tgns8gf!19sChIJkwLzubPpIogRA4JoLYdisSw,Creative Wellness,4.8,584,Massage therapist,"2045 Asher Ct Suite 100, East Lansing, MI 48823, United States","QG57+2X East Lansing, Michigan, USA",http://www.creativewellness.net/,+1 517-351-9240,Open · Closes 8:30 pm,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipN6rWf5S7AzLM77cvYGw1yYyJlxel9Pvwv8EVM=w408-h305-k-no,true,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–5:30 pm,11:30 am–8:30 pm,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:54.389Z,
https://www.google.com/maps/place/MesoHealth/data=!4m7!3m6!1s0x8822e9b288e0d077:0x20af24dbed59aa1a!8m2!3d42.7595471!4d-84.4823979!16s%2Fg%2F1tfq9vl1!19sChIJd9DgiLLpIogRGqpZ7dskryA,MesoHealth,5.0,36,Medical clinic,"3496 E Lake Lansing Rd STE 160, East Lansing, MI 48823, United States","QG59+R2 East Lansing, Michigan, USA",https://www.mesohealth.com/,+1 517-336-1200,Open · Closes 4:30 pm,,,https://lh3.googleusercontent.com/p/AF1QipN_bQxPN1NXwee8fzw98pxulK65Jl4yhzueSwW4=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:09:59.317Z,
https://www.google.com/maps/place/Holistic+Butterfly+Studio/data=!4m7!3m6!1s0x8822c2a045f1b8f3:0xab44f4dc08801c38!8m2!3d42.7606814!4d-84.4930826!16s%2Fg%2F1tf9nwl7!19sChIJ87jxRaDCIogROByACNz0RKs,Holistic Butterfly Studio,4.9,31,Massage therapist,"780 W Lake Lansing Rd, East Lansing, MI 48823, United States","QG64+7Q East Lansing, Michigan, USA",http://www.holisticbutterflystudio.com/,+1 517-303-5849,,LGBTQ+ friendly,true,https://lh3.googleusercontent.com/p/AF1QipN1Bq9_46otgS78t7VzX7NaR7goyUI_J6ZY_ZGZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:04.166Z,
"https://www.google.com/maps/place/Randy+Randhawa,+DC/data=!4m7!3m6!1s0x8822e9dfc78f3729:0xf83e8b1e4363ea7!8m2!3d42.7396238!4d-84.5087134!16s%2Fg%2F11_x_fvcn!19sChIJKTePx9_pIogRpz425LHogw8","Randy Randhawa, DC",4.9,29,Chiropractor,"537 N Clippert St, Lansing, MI 48912, United States","PFQR+RG Lansing, Michigan, USA",https://www.achiro.net/dr-randy-randhawa/,+1 517-336-8880,Closed · Opens 3 pm,,,https://lh3.googleusercontent.com/p/AF1QipPTpln6eXcMVT5ASqqye6ccGzRvTuyxJ6j00_Kz=w408-h612-k-no,true,"7–10 am, 3–6 pm",3–6 pm,"7–10 am, 3–6 pm",7 am–10 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:09.359Z,
https://www.google.com/maps/place/Michigan+Center+for+Regenerative+Medicine/data=!4m7!3m6!1s0x8822e9fbb7f66d1b:0x371752fd655668c3!8m2!3d42.7579771!4d-84.5040375!16s%2Fg%2F11w4kgd8w1!19sChIJG232t_vpIogRw2hWZf1SFzc,Michigan Center for Regenerative Medicine,5.0,3,Sports medicine physician,"1520 Ramblewood Dr STE 100, East Lansing, MI 48823, United States","QF5W+59 East Lansing, Michigan, USA",,+1 248-216-1008,Open · Closes 4:30 pm,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i3Kk8w9xNBpjKXmP6LXHXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.865948&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:14.032Z,
https://www.google.com/maps/place/Perfect+Purpose+and+Wellness/data=!4m7!3m6!1s0x8822c2226b301c4b:0x37aa302b33692594!8m2!3d42.7122154!4d-84.5156187!16s%2Fg%2F11g6mx9nfg!19sChIJSxwwayLCIogRlCVpMyswqjc,Perfect Purpose and Wellness,,,Holistic medicine practitioner,"2517 E Mt Hope Ave #2b, Lansing, MI 48910, United States","PF6M+VQ Lansing, Michigan, USA",,+1 352-630-9520,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=S7fdda9EoO7amcJIR0PPgA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.13609213&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:16.734Z,
"https://www.google.com/maps/place/David+P.+Nebbeling,+D.O.+-+Advanced+Osteopathic+Health/data=!4m7!3m6!1s0x8822c00886237aff:0x451a3e50fccba274!8m2!3d42.7268618!4d-84.6038159!16s%2Fg%2F1tctg6tx!19sChIJ_3ojhgjAIogRdKLL_FA-GkU","David P. Nebbeling, D.O. - Advanced Osteopathic Health",4.3,22,Osteopath,"3918 W St Joseph Hwy, Lansing, MI 48917, United States","P9GW+PF Lansing, Michigan, USA",https://advancedosteopathichealth.com/,+1 517-323-1833,"Open · Closes 4:30 pm

Updated by this business 11 weeks ago",,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ME8l05R58pNRcVIHpRZzBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.537643&pitch=0&thumbfov=100,true,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–12:30 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:21.621Z,
https://www.google.com/maps/place/Inspire+Integrative+Wellness+%26+Care/data=!4m7!3m6!1s0x8822c357cbb9c613:0xcd0f99978e2719b4!8m2!3d42.7276835!4d-84.4573429!16s%2Fg%2F11qp1gtng1!19sChIJE8a5y1fDIogRtBknjpeZD80,Inspire Integrative Wellness & Care,4.5,8,Medical office,"1770 E Grand River Ave, East Lansing, MI 48823, United States","PGHV+33 East Lansing, Michigan, USA",https://inspireintegrativewellness.com/,+1 517-803-4399,Open · Closes 4 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2iXz0vzZkBLaUGjjOvk4bQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.119225&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:26.223Z,
https://www.google.com/maps/place/Wild+Ferns+Wellness/data=!4m7!3m6!1s0x8822e906922f9e39:0xd1eb81b23c3ec69f!8m2!3d42.7446774!4d-84.5099705!16s%2Fg%2F11r6tgfd7g!19sChIJOZ4vkgbpIogRn8Y-PLKB69E,Wild Ferns Wellness,5.0,19,Wellness center,"Lower Level, 2929 Covington Ct, Lansing, MI 48912, United States","PFVR+V2 Lansing, Michigan, USA",http://www.wildfernswellness.com/,,Open · Closes 8 pm,LGBTQ+ friendly,true,https://lh3.googleusercontent.com/p/AF1QipNrBI7dKh7ZGHeauntwexOPdt6jMpX_Z4yo_W_c=w586-h240-k-no,true,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,10 am–8 pm,12–6 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:31.027Z,
"https://www.google.com/maps/place/Functional+Mobility+and+Health,+LLC+massage+%26+bodywork/data=!4m7!3m6!1s0x8822ea0e8d827cdf:0x9ae9a5fdede307be!8m2!3d42.7406098!4d-84.6550313!16s%2Fg%2F11clrf4yjv!19sChIJ33yCjQ7qIogRvgfj7f2l6Zo","Functional Mobility and Health, LLC massage & bodywork",5.0,44,Massage therapist,"7201 W Saginaw Hwy Suite 226, Lansing, MI 48917, United States","P8RV+6X Lansing, Michigan, USA",http://www.functionalmobilityandhealth.com/,+1 517-819-4191,"Open · Closes 7 pm

Updated by this business 6 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipPvOGN3YygE4VrM_ESmml5Hi-Hs9tazbpdd6Ue7=w408-h306-k-no,true,9 am–7 pm,9 am–5 pm,9 am–5 pm,9 am–7 pm,8:30 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:35.882Z,
https://www.google.com/maps/place/Gilead+Healing+Center/data=!4m7!3m6!1s0x8822bfd67a3d3f53:0x5ded09990f7b546f!8m2!3d42.7309837!4d-84.6430206!16s%2Fg%2F1thhl3nq!19sChIJUz89eta_IogRb1R7D5kJ7V0,Gilead Healing Center,4.8,131,Chiropractor,"306 S Creyts Rd, Lansing, MI 48917, United States","P9J4+9Q Lansing, Michigan, USA",http://www.gileadhealingcenter.com/,+1 517-319-5818,Open · Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwercUTkcm5dCEH7ejwSo41QfGCKARBplEs2EzcXYeMdQgxDxOHOxWkWgV4_jm2vehdUmPNg3Jvl3JjV8_BwnzSnURd5J3Kq-jngeHsFA-l1Y9d_YaWWD2n3F8v_2DEP931ewvdi3Xw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Lansing+MI/@42.7335993,-84.5538664,14z",2026-02-23T18:10:40.781Z,
