placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,info,sunday,monday,tuesday,wednesday,thursday,friday,saturday,attributes,error
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87014f1d5796a60f:0x7e1458f3adbb5b17!8m2!3d35.202412!4d-101.8313149!16s%2Fg%2F1tg9h_ry!19sChIJD6aWVx1PAYcRF1u7rfNYFH4,H&R Block,4.9,76,Tax preparation service,"602 SE 10th Ave, Amarillo, TX 79101, United States","6529+XF Amarillo, Texas, USA",https://www.hrblock.com/tax-office-near-me/texas/amarillo/42505/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 806-373-0777,,https://lh3.googleusercontent.com/p/AF1QipNHNQGoC322ZMJOP1cMPHfXr5HV9d8RhEc4yl_e=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:14.750Z,,,,,,,,,,
"https://www.google.com/maps/place/Lemert,+Holder+%26+Ohm/data=!4m7!3m6!1s0x87014efc5a482c73:0xafbaca1ae4c21cf4!8m2!3d35.2075512!4d-101.8388387!16s%2Fg%2F11b7h48n47!19sChIJcyxIWvxOAYcR9BzC5BrKuq8","Lemert, Holder & Ohm",3.0,1,Certified public accountant,"600 S Tyler St #2900, Amarillo, TX 79101, United States","6556+2F Amarillo, Texas, USA",http://lhopllc.com/,+1 806-373-7961,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kQHVq1aSwV-7v9s8XQ8EYQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=150.57028&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:17.554Z,,,,,,,,,,
https://www.google.com/maps/place/CMMS+CPAs+%26+Advisors+PLLC/data=!4m7!3m6!1s0x87014f18a4754265:0xe24c4f1c93892324!8m2!3d35.2047476!4d-101.8350371!16s%2Fg%2F11qrrsm0gg!19sChIJZUJ1pBhPAYcRJCOJkxxPTOI,CMMS CPAs & Advisors PLLC,,,Certified public accountant,"802 S Fillmore St Suite 600, Amarillo, TX 79101, United States","6537+VX Amarillo, Texas, USA",http://www.atlasfirms.com/,+1 806-373-6661,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zaL5lE0ciLjLy678w1H7yA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.20221&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:22.308Z,LGBTQ+ friendly,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
"https://www.google.com/maps/place/LPT+CPAs+%2B+Advisors+PLLC:+Terry+Pruiett,+CPA/data=!4m7!3m6!1s0x87014fde3e6ee123:0xa736f89aabf7fa66!8m2!3d35.2045368!4d-101.834739!16s%2Fg%2F11pybbmc8s!19sChIJI-FuPt5PAYcRZvr3q5r4Nqc","LPT CPAs + Advisors PLLC: Terry Pruiett, CPA",,,Certified public accountant,"801 S Fillmore St Suite 420, Amarillo, TX 79101, United States","6538+R4 Amarillo, Texas, USA",http://www.lpt.cpa/,+1 806-373-4884,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LgerNUYECluE-Ez0PN9RUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.251015&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:27.314Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Paul%27s+Bookkeeping+%26+Tax+Services/data=!4m7!3m6!1s0x8701506df4f030a1:0xa53e738bb2c79e0a!8m2!3d35.2080402!4d-101.8380567!16s%2Fg%2F1tkf1f5m!19sChIJoTDw9G1QAYcRCp7HsotzPqU,Paul's Bookkeeping & Tax Services,5.0,7,Accountant,"120 SW 6th Ave, Amarillo, TX 79101, United States","6556+6Q Amarillo, Texas, USA",http://www.pbktax.com/,+1 806-352-6085,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqMGaJiNGgm9Wcaz4Sibqxn8lFugx5FkdfOgn-n3aaUP23eTOh0OW0f62qCps5Ubq5JTesYB6WPXH9eQqQrSYxskbZuLqcGXR6W1OuvqnTIuJrh2ZMG5gd07YMP4bxxBUB3i8KY=w408-h240-k-no-pi-0-ya74.623505-ro-0-fo100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:32.240Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,,
"https://www.google.com/maps/place/LPT+CPAs+%2B+Advisors+PLLC:+Johnny+Terra,+CPA/data=!4m7!3m6!1s0x87014f4ae6ac40f7:0xe4ba91d6b31b21ec!8m2!3d35.2045368!4d-101.834739!16s%2Fg%2F11rpclg0qq!19sChIJ90Cs5kpPAYcR7CEbs9aRuuQ","LPT CPAs + Advisors PLLC: Johnny Terra, CPA",,,Certified public accountant,"801 S Fillmore St Suite 420, Amarillo, TX 79101, United States","6538+R4 Amarillo, Texas, USA",http://www.lpt.cpa/,+1 806-373-4884,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LgerNUYECluE-Ez0PN9RUQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.251015&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:37.113Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Payority/data=!4m7!3m6!1s0x87014efe48e9b12f:0x8545d8ce8652b351!8m2!3d35.2034914!4d-101.8401147!16s%2Fg%2F11twq3mjd4!19sChIJL7HpSP5OAYcRUbNShs7YRYU,Payority,5.0,1,Accountant,"1001 S Harrison St, Amarillo, TX 79101, United States","6535+9X Amarillo, Texas, USA",https://www.payority.com/contact-us,+1 806-576-3500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JnZmkQV5aA9vAglgRbs4YQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.29239&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:40.091Z,,,,,,,,,,
https://www.google.com/maps/place/Batterman+David+E+CPA/data=!4m7!3m6!1s0x87014fdae773ac2d:0xc67c5a626f5eb66d!8m2!3d35.1854454!4d-101.8789908!16s%2Fg%2F1vnnjvv1!19sChIJLaxz59pPAYcRbbZeb2JafMY,Batterman David E CPA,5.0,2,Accountant,"3418 Olsen Blvd # D, Amarillo, TX 79109, United States","54PC+5C Amarillo, Texas, USA",,+1 806-331-5350,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GQhd-AW5bIO7M55NDTUNCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.570686&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:42.955Z,,,,,,,,,,
"https://www.google.com/maps/place/LPT+CPAs+%2B+Advisors+PLLC:+Sam+Lovelady,+CPA/data=!4m7!3m6!1s0x87014efd014692a1:0xdb78bfabf732d861!8m2!3d35.2048614!4d-101.8348632!16s%2Fg%2F1vxw8qk9!19sChIJoZJGAf1OAYcRYdgy96u_eNs","LPT CPAs + Advisors PLLC: Sam Lovelady, CPA",,,Certified public accountant,"801 S Fillmore St Suite 420, Amarillo, TX 79101, United States","6538+W3 Amarillo, Texas, USA",http://www.lpt.cpa/,+1 806-373-4884,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uNLeCR8sniq9mcZlvNTykg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.929924&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:47.747Z,,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,
https://www.google.com/maps/place/Preferred+Tax+Service/data=!4m7!3m6!1s0x87015b4b41c83fa3:0x5f4deb3157bcecc6!8m2!3d35.2086546!4d-101.8659914!16s%2Fg%2F11j7l0d9rr!19sChIJoz_IQUtbAYcRxuy8VzHrTV8,Preferred Tax Service,5.0,2,Tax preparation service,"809 S Georgia St, Amarillo, TX 79106, United States","645M+FJ Amarillo, Texas, USA",,+1 806-230-3900,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=77eP1HR71qhvYw_PQoac4w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.62457&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:52.770Z,,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,,
"https://www.google.com/maps/place/Kile+%26+Co.,+PC/data=!4m7!3m6!1s0x87014fc57f9b7743:0x154a590a4368a0b9!8m2!3d35.1863349!4d-101.8744514!16s%2Fg%2F1tfz0kp8!19sChIJQ3ebf8VPAYcRuaBoQwpZShU","Kile & Co., PC",3.0,2,Accountant,"2515 Lakeview Dr, Amarillo, TX 79109, United States","54PG+G6 Amarillo, Texas, USA",https://kilecpa.com/,+1 806-358-8071,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipNrqJWaTt1snW_BDf2GECgALI9wOsulZ6GrchSH=w408-h306-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:15:57.598Z,,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,Closed,,
https://www.google.com/maps/place/Selena+Fogg+MPA+CPA/data=!4m7!3m6!1s0x87014ef2faadc21b:0x5f7d9fc5dca3bc43!8m2!3d35.1867539!4d-101.9133556!16s%2Fg%2F11c58nhqbg!19sChIJG8Kt-vJOAYcRQ7yj3MWffV8,Selena Fogg MPA CPA,4.4,36,Accounting firm,"6601 I-40 Ste. 500, Amarillo, TX 79106, United States","53PP+PM Amarillo, Texas, USA",http://www.selenafoggcpa.com/,+1 806-676-2849,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npdq5jvyfIhZ7LCUarb50V7YxP7brsYqJKvuTmquR1iJdyBrOWvjW94l0VNTjb5AihalBGOjBOGjQsVz8A75tooloJ1iIbox9qQ5DZsPlqIkiVyau_zFqEwkSf1bd49ku7KF_un=w408-h544-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:02.808Z,,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,10 am–4 pm,,
https://www.google.com/maps/place/Kruckeberg+%26+Company+LLC/data=!4m7!3m6!1s0x87014fdbf60fa32f:0xa80782c0f42599d1!8m2!3d35.1814944!4d-101.8824359!16s%2Fg%2F11y3htj8x4!19sChIJL6MP9ttPAYcR0Zkl9MCCB6g,Kruckeberg & Company LLC,5.0,2,Accounting firm,"3221 Commerce St, Amarillo, TX 79109, United States","54J9+H2 Amarillo, Texas, USA",https://www.amarillocpa.com/,+1 806-553-1245,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HHqZPsA3tfsUO5--Ax1C0g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.50208&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:07.779Z,LGBTQ+ friendly,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,,
https://www.google.com/maps/place/Snelgrooes+%26+Company/data=!4m7!3m6!1s0x87014efd71155555:0xab42b4138e225386!8m2!3d35.203369!4d-101.8345608!16s%2Fg%2F11rghppks8!19sChIJVVUVcf1OAYcRhlMijhO0Qqs,Snelgrooes & Company,5.0,1,Consultant,"905 S Fillmore St, Amarillo, TX 79101, United States","6538+85 Amarillo, Texas, USA",https://snelcocpa.com/contact/,+1 806-513-1210,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mrlUWsW7I8FfIsSAxNqAgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=161.79936&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:10.513Z,,,,,,,,,,
https://www.google.com/maps/place/Jackson+James+R+CPA/data=!4m7!3m6!1s0x87014eff64e8027d:0xcaac45eb4ba19517!8m2!3d35.2050295!4d-101.8431924!16s%2Fg%2F1th87k_1!19sChIJfQLoZP9OAYcRF5WhS-tFrMo,Jackson James R CPA,,,Tax preparation service,"501 SW 9th Ave A, Amarillo, TX 79101, United States","6544+2P Amarillo, Texas, USA",,+1 806-376-8811,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gyDAoa6I4CYpKnSRQnh51w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.02199&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:15.396Z,,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,Closed,,
"https://www.google.com/maps/place/Chau+Tran,+CPA,+PLLC/data=!4m7!3m6!1s0x87014f16ee55ad9b:0xbefeb47dfdb923a5!8m2!3d35.2064053!4d-101.8383239!16s%2Fg%2F11krq6g286!19sChIJm61V7hZPAYcRpSO5_X20_r4","Chau Tran, CPA, PLLC",,,Certified public accountant,"112 SW 8th Ave 340 Ste A6, Amarillo, TX 79101, United States","6546+HM Amarillo, Texas, USA",https://www.chautrancpa.com/,+1 806-340-7638,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f47-46zrEI27VOqjPrWE2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.3559368&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:18.274Z,,,,,,,,,,
https://www.google.com/maps/place/Future+Funding+Tax+%26+Financial+Services/data=!4m7!3m6!1s0x87014e2502bb2689:0xec5e5b776c82c1bc!8m2!3d35.757507!4d-101.3550524!16s%2Fg%2F11c1wk2lp9!19sChIJiSa7AiVOAYcRvMGCbHdbXuw,Future Funding Tax & Financial Services,5.0,14,Tax preparation service,,,https://futurefundingtax.com/,+1 806-803-9533,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMLJtbI3pBbBDzzTCOjxV4xeU1tn7HVeelplK0n=w408-h391-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:23.164Z,,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x87014ec68c7aa2eb:0x951bb3a29c3464e1!8m2!3d35.2222385!4d-101.812419!16s%2Fg%2F1thbx33d!19sChIJ66J6jMZOAYcR4WQ0nKKzG5U,H&R Block,4.6,104,Tax preparation service,"1819 E Amarillo Blvd, Amarillo, TX 79107, United States","65CQ+V2 Amarillo, Texas, USA",https://www.hrblock.com/tax-office-near-me/texas/amarillo/42506/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 806-374-6542,,https://lh3.googleusercontent.com/p/AF1QipOr_36loxNw_z83WxRxzAkaC7u4mhPnYOf95afK=w426-h240-k-no,true,"https://www.google.com/maps/search/certified+public+accountant+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2025-10-19T15:16:26.160Z,,,,,,,,,,
