placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Alpha+Maintenance+and+Property+Management/data=!4m7!3m6!1s0x885421b4776e253f:0x1e6ddc49d5582576!8m2!3d35.2239558!4d-80.8507829!16s%2Fg%2F11g0hwrlzm!19sChIJPyVud7QhVIgRdiVY1UncbR4,Alpha Maintenance and Property Management,5.0,3,Property management company,"720 S Church St, Charlotte, NC 28202, United States","64FX+HM Charlotte, North Carolina, USA",http://www.ampmnc.com/,+1 704-251-7032,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOXomOkOU10DDsvJHUXA0WmleYnjMb5nNz0awjX=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:02:42.273Z,,,,
"https://www.google.com/maps/place/MoveZen+Property+Management,+Charlotte+NC+Metro/data=!4m7!3m6!1s0x88540f789de8b31b:0x3836ffc176632317!8m2!3d35.1956025!4d-80.7967385!16s%2Fg%2F11gnplwwks!19sChIJG7PonXgPVIgRFyNjdsH_Njg","MoveZen Property Management, Charlotte NC Metro",4.7,157,Property management company,"3701 Latrobe Dr #110, Charlotte, NC 28211, United States","56W3+68 Charlotte, North Carolina, USA",https://movezen360.com/charlotte/,+1 704-228-8385,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPwvUFmwiuSafLWoILN5k9bwbcdD4ySPRwmdfGy=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:02:47.742Z,,,,
https://www.google.com/maps/place/Associa+Carolinas/data=!4m7!3m6!1s0x88569ec5a7dc38d5:0xb27b4af295924a78!8m2!3d35.1658869!4d-80.8849402!16s%2Fg%2F11c575lt7t!19sChIJ1Tjcp8WeVogReEqSlfJKe7I,Associa Carolinas,4.8,1400,Property management company,"5550 77 Center Dr # 240, Charlotte, NC 28217, United States","5488+92 Charlotte, North Carolina, USA",https://www.associacarolinas.com/?utm_source=gmb&utm_medium=Yext&y_source=1_Mjc2NjU5MDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 704-944-8181,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noxOCmsBhRnGVGQtceHjTnas6kUetPFXFR-l4IUHqqMDSvDYn3GAVwUEnih-f2m5HpPQP64y0WcvOIpud_WrME80_cbxVQAAzHEK0GwEvUCbt0hrWRAB3EQuWW6rONF_tmQO0O8=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:02:52.793Z,,,,
https://www.google.com/maps/place/Association+Management+Solutions/data=!4m7!3m6!1s0x88569f9f7359e405:0x8ad1b839ae5ffa2f!8m2!3d35.1696786!4d-80.8501904!16s%2Fg%2F11flg3c_p9!19sChIJBeRZc5-fVogRL_pfrjm40Yo,Association Management Solutions,3.3,96,Property management company,"4523 Park Rd #104a, Charlotte, NC 28209, United States","549X+VW Charlotte, North Carolina, USA",https://amshoa.com/charlotte-hoa-management/,+1 704-940-6100,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPE1dZ6rzIZLJ7ZW9Rhuhiu34kVM8Qp-GTW0RB1=w408-h396-k-no,true,8:15 am–5 pm,8:15 am–2:30 pm,Closed,Closed,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:02:58.217Z,,,,
https://www.google.com/maps/place/FirstService+Residential/data=!4m7!3m6!1s0x8856a0254913d4df:0xdd1124a67f8034b1!8m2!3d35.2292953!4d-80.8423012!16s%2Fg%2F1pp2tk_rt!19sChIJ39QTSSWgVogRsTSAf6YkEd0,FirstService Residential,4.7,3,Property management company,"210 N Church St, Charlotte, NC 28202, United States","65H5+P3 Charlotte, North Carolina, USA",https://www.fsresidential.com/north-carolina/offices/charlotte-property-management-company/,+1 704-405-1501,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bsulzLdUs1nrsvfSSoGy0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.7172&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:04.103Z,,,,
https://www.google.com/maps/place/Hiltz+Management+Co/data=!4m7!3m6!1s0x88569f9fa85d1d31:0xcd07988e77b54dbb!8m2!3d35.1998421!4d-80.8517687!16s%2Fg%2F1tf7svh0!19sChIJMR1dqJ-fVogRu021d46YB80,Hiltz Management Co,2.8,13,Property management company,"2221 Park Rd #101, Charlotte, NC 28203, United States","54XX+W7 Charlotte, North Carolina, USA",https://www.hiltzmanagement.com/,+1 704-333-3355,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOaOx0YQcdEffr_MHEehsNs9hLj8ZiZc2FHjyV0=w408-h258-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:09.783Z,,,,
https://www.google.com/maps/place/BDF+Realty+Inc/data=!4m7!3m6!1s0x88569f8fb169832f:0x412bb2dc213b0797!8m2!3d35.226107!4d-80.845448!16s%2Fg%2F1xn_p2g5!19sChIJL4NpsY-fVogRlwc7IdyyK0E,BDF Realty Inc,4.3,35,Property management company,"Suite #1005, 230 S Tryon St, Charlotte, NC 28202, United States","65G3+CR Charlotte, North Carolina, USA",https://bdfrealty.com/,+1 704-370-6419,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN5Mk40dya8s7yxeuxh0Pn8GISDG6AYLR1wCzQI=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:15.505Z,,,,
https://www.google.com/maps/place/CAMS+-+Community+Association+Management+Services/data=!4m7!3m6!1s0x8856a02f136a9d3d:0x5d98954c9a7812a!8m2!3d35.1674637!4d-80.849066!16s%2Fg%2F1ptzs_2hm!19sChIJPZ1qEy-gVogRKoGnyVSJ2QU,CAMS - Community Association Management Services,4.2,635,Homeowners' association,"1515 Mockingbird Ln Suite 600, Charlotte, NC 28209, United States","5582+X9 Charlotte, North Carolina, USA",http://www.camsmgt.com/Charlotte,+1 704-731-5560,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOX_oJtls0irw84Klebot48FScvA11YGaSFFmxe=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:20.784Z,,,,
https://www.google.com/maps/place/Donovan+Williams+%26+Associates/data=!4m7!3m6!1s0x8856a003271a2c87:0x8688919d31995de3!8m2!3d35.2198545!4d-80.8199437!16s%2Fg%2F1vlqqxyh!19sChIJhywaJwOgVogR412ZMZ2RiIY,Donovan Williams & Associates,4.5,8,Property management company,"1610 Sunnyside Ave, Charlotte, NC 28204, United States","659J+W2 Charlotte, North Carolina, USA",https://dwa.properties/,+1 704-358-1421,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j-oWICSF6ymcGWt2vZTSyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.01683&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:25.758Z,,,,
https://www.google.com/maps/place/Charlotte+Property+Management+-+Conrad+Klein/data=!4m7!3m6!1s0x88569e77638bc91b:0xc4feb98e3410d6af!8m2!3d35.2230621!4d-80.8819491!16s%2Fg%2F1tyt61l6!19sChIJG8mLY3eeVogRr9YQNI65_sQ,Charlotte Property Management - Conrad Klein,3.3,25,Property management company,"2459 Wilkinson Blvd STE 310, Charlotte, NC 28208, United States","64F9+66 Charlotte, North Carolina, USA",http://www.charlotterentalmgmt.com/,+1 704-464-0033,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fFZ_wE41TIkHFo13cj1HjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.6416026&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:31.060Z,,,,
https://www.google.com/maps/place/The+Nichols+Company/data=!4m7!3m6!1s0x88569fedf4baae6f:0x75cf5220c5cb5797!8m2!3d35.2209235!4d-80.8180384!16s%2Fg%2F1thq1dxv!19sChIJb6669O2fVogRl1fLxSBSz3U,The Nichols Company,4.9,166,Commercial real estate agency,"1204 Central Ave #201, Charlotte, NC 28204, United States","65CJ+9Q Charlotte, North Carolina, USA",https://thenicholscompany.com/,+1 704-373-9797,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOcKBzdWw-ECI5ualJ3isn1Ls3ENhqKjVPhiprG=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:36.321Z,,,,
https://www.google.com/maps/place/HomeRiver+Group+Raleigh+Property+Management/data=!4m7!3m6!1s0x233029d68a82173:0xfbe8e398b828cd19!8m2!3d35.807402!4d-78.6149494!16s%2Fg%2F11vyxv262h!19sChIJcyGoaJ0CMwIRGc0ouJjj6Ps,HomeRiver Group Raleigh Property Management,4.7,36,Property management company,,,https://www.homeriver.com/north-carolina/raleigh-property-management,+1 336-579-0086,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOqje0-h5l6FNEhSVRdYR2w3lQYifY61dOcv61M=w408-h372-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:41.178Z,,,,
https://www.google.com/maps/place/Kinley+Properties+Inc/data=!4m7!3m6!1s0x88569f9c8f6f5555:0x131065d38631f4e4!8m2!3d35.2061496!4d-80.8495978!16s%2Fg%2F12607vpr0!19sChIJVVVvj5yfVogR5PQxhtNlEBM,Kinley Properties Inc,2.9,112,Property management company,"833 East Blvd, Charlotte, NC 28203, United States","6542+F5 Charlotte, North Carolina, USA",https://www.kinleyproperties.com/,+1 704-944-0004,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0B4_lt1-4DGB8JmQlTjA9xFQ0DCIrhyJAL_hoGVVKftUGS395D6m10ca7gynjBEpxNsbB9BupMUaxB4zO0-p5liMdfp4nZ4vTvXSVqsi_pRAgqvqR15GhA9QIYLOoL5G7ELHTKg=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:46.541Z,,,,
https://www.google.com/maps/place/Home+Management+LLC/data=!4m7!3m6!1s0x8856a02fd5755dcf:0x955fa46b59e4f82d!8m2!3d35.229912!4d-80.8457962!16s%2Fg%2F11r97_c8d!19sChIJz1111S-gVogRLfjkWWukX5U,Home Management LLC,5.0,2,Property management company,"402 W Trade St, Charlotte, NC 28202, United States","65H3+XM Charlotte, North Carolina, USA",http://propertymanagementcharlottenc.org/,+1 704-440-6173,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CXipq6yZ0BuewE9MMnLPyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.57372&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:51.849Z,,,,
https://www.google.com/maps/place/T+R+Lawing+Realty/data=!4m7!3m6!1s0x8856a01d872bae49:0xdb9ca723eda0291e!8m2!3d35.2176834!4d-80.8242827!16s%2Fg%2F1tj7fr_n!19sChIJSa4rhx2gVogRHimg7SOnnNs,T R Lawing Realty,3.4,566,Property management company,"1445 E 7th St, Charlotte, NC 28204, United States","659G+37 Charlotte, North Carolina, USA",http://www.trlawing.com/,+1 704-414-2000,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNoLGy0_qwjlywBF8XhnCaJpI6ILrfJ926jJ1yO=w408-h408-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:57.027Z,,,,
https://www.google.com/maps/place/Indigo+Residential+Management/data=!4m7!3m6!1s0x88569f8eee8425af:0xef80af4f855722cd!8m2!3d35.2112579!4d-80.8395352!16s%2Fg%2F1hc1ylz5y!19sChIJryWE7o6fVogRzSJXhU-vgO8,Indigo Residential Management,2.0,4,Property management company,"2000 W Morehead St, Charlotte, NC 28208, United States","6566+G5 Charlotte, North Carolina, USA",http://www.indigokeys.com/,+1 704-334-8809,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UYrbS40ELkGqANQrIsY4Hw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=232.15016&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:03:59.975Z,,,,
https://www.google.com/maps/place/Charlotte+Homes+and+Rentals/data=!4m7!3m6!1s0x88542142bab48a4f:0xb59b1bb4ffccdcce!8m2!3d35.1989259!4d-80.8256815!16s%2Fg%2F1v6qj9_b!19sChIJT4q0ukIhVIgRztzM_7Qbm7U,Charlotte Homes and Rentals,2.7,26,Property management company,"757 Providence Rd, Charlotte, NC 28207, United States","55XF+HP Charlotte, North Carolina, USA",http://www.charlottehomesandrentals.com/,+1 704-301-9400,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOVy9FKDmKlYJCK8O8ToGQMZNry06LUjhjLEz0Y=w408-h270-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Dilworth+Charlotte+NC/@35.2058551,-80.8516173,14z",2025-09-25T17:04:05.359Z,,,,
