placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/San+Francisco+Electrician+Pros/data=!4m7!3m6!1s0x808581f527f19f41:0x9c4a970dede98ed6!8m2!3d37.7806239!4d-122.432063!16s%2Fg%2F11yn1g6w60!19sChIJQZ_xJ_WBhYAR1o7p7Q2XSpw,San Francisco Electrician Pros,5.0,1,Electrician,"1400 Turk St, San Francisco, CA 94115, United States","QHJ9+65 Western Addition, San Francisco, CA, USA",https://radiantpowergrid.com/,+1 415-358-8017,"Open 24 hours

Updated by this business 10 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipNJ_3UTJSo-sLS9vxNyBvj5LPVLuIumDZYi_WGi=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:10.452Z,,
https://www.google.com/maps/place/Walsh+Electric/data=!4m7!3m6!1s0x808581fb6b38af07:0x51da99530fd2ff9d!8m2!3d37.7901353!4d-122.4376023!16s%2Fg%2F11vsrw7bhy!19sChIJB684a_uBhYARnf_SD1OZ2lE,Walsh Electric,4.8,41,Electrician,"San Francisco, CA 94115, United States","QHR6+3X Pacific Heights, San Francisco, CA, USA",http://www.walshelectric.org/,+1 415-488-3112,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPsGQNn3kljxoiBZCJ5JRVRucQmUwrr2LWqpPo4=w425-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:15.532Z,,
https://www.google.com/maps/place/Power+Guard+of+San+Francisco/data=!4m7!3m6!1s0x8085817d97d5c19b:0x8c649dd1802c77a6!8m2!3d37.7742729!4d-122.4124915!16s%2Fg%2F11y4yb5v8y!19sChIJm8HVl32BhYARpncsgNGdZIw,Power Guard of San Francisco,1.0,1,Electric generator shop,"248 9th St, San Francisco, CA 94103, United States","QHFQ+P2 SoMa, San Francisco, CA, USA",,+1 415-903-8120,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VSOzN5DH0asz8LQyzdAT0Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=229.3654&pitch=0&thumbfov=100,false,8 am–5 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:20.615Z,,
https://www.google.com/maps/place/McMillan+Electric/data=!4m7!3m6!1s0x808f7fadf23e0c8f:0xbd80880bf54543a7!8m2!3d37.7725185!4d-122.4144286!16s%2Fg%2F11h6505br5!19sChIJjww-8q1_j4ARp0NF9QuIgL0,McMillan Electric,4.5,23,Electrical installation service,"1480 Folsom St, San Francisco, CA 94103, United States","QHFP+26 SoMa, San Francisco, CA, USA",http://mcmillanco.com/,+1 415-826-5100,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMrnGIFidnDmrVy9Z_58Ektv-mVyLykwhTdqM5P=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:25.355Z,,
https://www.google.com/maps/place/Zoom+Electricians/data=!4m7!3m6!1s0x808581dd8ff5b647:0xf74a6a4c3d982de8!8m2!3d37.7834748!4d-122.3903097!16s%2Fg%2F11p01hy3j1!19sChIJR7b1j92BhYAR6C2YPUxqSvc,Zoom Electricians,5.0,71,Electrician,"202 Brannan St, San Francisco, CA 94103, United States","QJM5+9V South Beach, San Francisco, CA, USA",https://zoomelectricians.com/South-Beach,+1 510-390-7544,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNaBYRCLHFlG6Pbd5CipyUmcnhl3ke1zLP2UbuI=w408-h306-k-no,true,8 am–9 pm,Closed,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:30.228Z,,
https://www.google.com/maps/place/Grgich+Electric+Company/data=!4m7!3m6!1s0x808581a014824e21:0xedee01f09750a47e!8m2!3d37.7743919!4d-122.4442454!16s%2Fg%2F11kmdt2w4y!19sChIJIU6CFKCBhYARfqRQl_AB7u0,Grgich Electric Company,5.0,19,Electrician,"1690 Hayes St, San Francisco, CA 94117, United States","QHF4+Q8 North of the Panhandle, San Francisco, CA, USA",http://grgichelectric.com/,+1 415-441-6767,Open · Closes 3 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bLl4VWtXHpLzeJeyc0asaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.33685&pitch=0&thumbfov=100,true,9 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:35.243Z,,
https://www.google.com/maps/place/All-Electric+California/data=!4m7!3m6!1s0x82e869ae23b7207d:0xf6e640faef521018!8m2!3d37.8025512!4d-122.4093869!16s%2Fg%2F11qgjx3402!19sChIJfSC3I65p6IIRGBBS7_pA5vY,All-Electric California,5.0,7,Electrician,"590 Greenwich St, San Francisco, CA 94133, United States","RH3R+26 North Beach, San Francisco, CA, USA",http://www.allelectriccalifornia.com/,+1 415-430-7817,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMfFhiEdpyZoYJ29vkibGtoyTE4eFYW8BIZFPpU=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:40.300Z,,
https://www.google.com/maps/place/San+Fran+Electric/data=!4m7!3m6!1s0x878288e420ab267d:0xdc4120edbc11292!8m2!3d37.7082887!4d-122.4495605!16s%2Fg%2F11wr5c99jv!19sChIJfSarIOSIgocRkhLB2w4SxA0,San Fran Electric,5.0,23,Electrical installation service,"791 Brunswick St, San Francisco, CA 94112, United States","PH52+85 Crocker-Amazon, San Francisco, CA, USA",https://sanfran-electric.com/,+1 415-510-9807,Open · Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipNYwsKZRkcYqiPqNVVi1vtpDu3xt8x2H5dCkWIj=w408-h306-k-no,true,7 am–8 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:45.218Z,,
https://www.google.com/maps/place/Bay+Electric+-+Electrical+Contractors/data=!4m7!3m6!1s0x808580e406e17aad:0x7809812ce56f0a29!8m2!3d37.8058759!4d-122.4179151!16s%2Fg%2F1w15znyy!19sChIJrXrhBuSAhYARKQpv5SyBCXg,Bay Electric - Electrical Contractors,4.5,15,Electrician,"1288 Columbus Ave #164, San Francisco, CA 94133, United States","RH4J+9R Fisherman's Wharf, San Francisco, CA, USA",https://www.bayelectricsf.com/,+1 415-640-9849,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNbHlEdAn-HV7JaTtBFHa97ACKHvKV2XFHchIZ6=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:50.105Z,,
https://www.google.com/maps/place/San+Francisco+Electric+Contractors/data=!4m7!3m6!1s0x8091e4a94922e1b3:0x53ef26eb6d4abbce!8m2!3d37.736142!4d-122.424754!16s%2Fg%2F1wg5y7my!19sChIJs-EiSankkYARzrtKbesm71M,San Francisco Electric Contractors,4.5,8,Electrician,"3788-3790 Mission St, San Francisco, CA 94110, United States","PHPG+F3 Holly Park, San Francisco, CA, USA",,,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WBiLi_NHI4AiMScpIa-H_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.4668&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:55.286Z,,
https://www.google.com/maps/place/Pauric+Electric+San+Francisco/data=!4m7!3m6!1s0x808580af8fd149ad:0x233ca8f0ac0755e0!8m2!3d37.784827!4d-122.7072892!16s%2Fg%2F1tdnlbr9!19sChIJrUnRj6-AhYAR4FUHrPCoPCM,Pauric Electric San Francisco,4.9,71,Electrician,,,https://www.thesfelectrician.com/,+1 415-301-7511,Open · Closes 7 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOvS34JVHQXC0nXhoObfq4W7lmS4mzqrJGmoRcY=w582-h240-k-no,true,7 am–7 pm,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:49:59.972Z,,
https://www.google.com/maps/place/Thee+Electrician+LLC/data=!4m7!3m6!1s0x808f7f8c02f438c1:0xfb805dad63af51bb!8m2!3d37.7303148!4d-122.3964962!16s%2Fg%2F11v9zl73nt!19sChIJwTj0Aox_j4ARu1GvY61dgPs,Thee Electrician LLC,5.0,48,Electrician,"68 Diana St, San Francisco, CA 94124, United States","PJJ3+4C Silver Terrace, San Francisco, CA, USA",https://theeelectrician.co/,+1 650-834-7475,Closes soon · 2 pm · Opens 8 am Sun,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaRD35hXe78YthrrI5tlokMwiNBoCJPJ_ebvD_eSow37eQ8fh-7aqUyF0FHpwJ2K_60G89U92109Y1okaxIzULt84YVwrSQ45k1wKbNQjivJS6mTHGSzL4TwJXIoaWsoLJV6a00Q=w408-h544-k-no,true,8 am–2 pm,8 am–2 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:05.066Z,,
https://www.google.com/maps/place/COIL/data=!4m7!3m6!1s0x808580afcacaff35:0x9c57e93b0ffc4224!8m2!3d37.7747508!4d-122.4382237!16s%2Fg%2F1232z2yds!19sChIJNf_Kyq-AhYARJEL8DzvpV5w,COIL,4.9,156,Electrician,"1307 Hayes St Suite 5, San Francisco, CA 94117, United States","QHF6+WP North of the Panhandle, San Francisco, CA, USA",http://www.coil.co/,+1 415-779-3022,Closed · Opens 8 am Mon,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipP616cFJuJYe4Lai-xroplyEnIDv1eNX3nZQyXw=w408-h544-k-no,true,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:10.018Z,,
https://www.google.com/maps/place/AAA+ELECTRIC/data=!4m7!3m6!1s0x8085809350209cb3:0x27ed7fc2556bcb7a!8m2!3d37.7911305!4d-122.4177283!16s%2Fg%2F1tfrxqcc!19sChIJs5wgUJOAhYARestrVcJ_7Sc,AAA ELECTRIC,5.0,14,Electrician,"1408 California St #505, San Francisco, CA 94109, United States","QHRJ+FW Nob Hill, San Francisco, CA, USA",,+1 415-570-1014,Open · Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipOGon3cQAmdaaxJdTs9a9wPfE3R3IqmF8XSx0I_=w408-h411-k-no,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:14.910Z,,
https://www.google.com/maps/place/Brookline+Electric+SF/data=!4m7!3m6!1s0x808f7e87c931d03f:0x3bfae3502c859e1!8m2!3d37.7848269!4d-122.7072972!16s%2Fg%2F1tftfk4d!19sChIJP9AxyYd-j4AR4VnIAjWuvwM,Brookline Electric SF,4.9,243,Electrician,,,https://www.brooklineelectric.com/,+1 415-239-5393,Open · Closes 10 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxg039gdIdDqAOxnoBRnH6PNNl3ikMgKnCzui7Xy3bwuE5Vl_qyFmhtCQh5eJXCEhbaimSr-iQKiwskUBT5VBmaymIKeERC4-krt0MUOqhAxylJhbF0gZXr40OnGjNQZW-TBuBs=w408-h306-k-no,true,6 am–10 pm,8 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:19.779Z,,
"https://www.google.com/maps/place/Metropolitan+Electrical+Construction,+Inc./data=!4m7!3m6!1s0x808f7fb9b8a6f1ff:0x51cdb3b69b8dc56!8m2!3d37.7592548!4d-122.3886387!16s%2Fg%2F1td7cctk!19sChIJ__GmuLl_j4ARVty4aTvbHAU","Metropolitan Electrical Construction, Inc.",4.1,19,Construction company,"2400 3rd St, San Francisco, CA 94107, United States","QJ56+PG Dogpatch, San Francisco, CA, USA",https://www.metroelectric.com/,+1 415-642-3000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnUVzkPkwl_Yi5ACABfyk-PYHQ0xuVkK7I5j_0rQagdsQbMY01JOrrmWWtEUYk0t732MUZGMxWu4gASznsW6-dyP5vt_K8xbWmqdQyBoVfBzo9rt7SBUerWZptLtzDu0bu3T7P=w426-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:24.563Z,,
https://www.google.com/maps/place/AJ+Electric/data=!4m7!3m6!1s0x808f7ddfbb7e18c1:0x8c374241a3d1a718!8m2!3d37.7623917!4d-122.4654122!16s%2Fg%2F1wg5y786!19sChIJwRh-u999j4ARGKfRo0FCN4w,AJ Electric,5.0,6,Electrician,"1391 8th Ave #1, San Francisco, CA 94122, United States","QG6M+XR Inner Sunset, San Francisco, CA, USA",http://www.aj-electric.com/,+1 415-279-6118,Open 24 hours,Identifies as LGBTQ+ owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eTbOAkeBkTUV21Vuc3qveQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.66606&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:29.411Z,,
https://www.google.com/maps/place/Mayan+Electric/data=!4m7!3m6!1s0x808f7e223ad48715:0xd6444ec1b3916752!8m2!3d37.7659243!4d-122.4226702!16s%2Fg%2F1hc1m51m4!19sChIJFYfUOiJ-j4ARUmeRs8FORNY,Mayan Electric,3.7,3,Electrician,"440 Valencia St B304, San Francisco, CA 94103, United States","QH8G+9W Mission Dolores, San Francisco, CA, USA",https://www.mayanelectric.net/,+1 415-810-5892,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JMf-Ojo6f34MtZzBRqvcjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.24823&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:34.308Z,,
https://www.google.com/maps/place/Electrical+Land/data=!4m7!3m6!1s0x808f7dffe2af5e1d:0x3f83dd49c0c27b71!8m2!3d37.7308627!4d-122.446988!16s%2Fg%2F11rwqnv1hz!19sChIJHV6v4v99j4ARcXvCwEndgz8,Electrical Land,5.0,52,Electrician,"410 Hearst Ave, San Francisco, CA 94112, United States","PHJ3+86 Sunnyside, San Francisco, CA, USA",https://electricalland.com/Sunnyside,+1 415-727-4640,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNtJoJQ5LX7EnYVrFKdY-BnOPs8lHe7Dzee1RE=w408-h342-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-01-10T21:50:39.201Z,,
