placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Joseph+Frederick+%26+Sons/data=!4m7!3m6!1s0x89c701e95da6a717:0xd97984a4310d6c8e!8m2!3d39.7234052!4d-75.6395414!16s%2Fg%2F1tl1jvyc!19sChIJF6emXekBx4kRjmwNMaSEedk,Joseph Frederick & Sons,4.7,153,Furnace repair service,"810 Stanton Rd, Wilmington, DE 19804, United States","P9F6+95 Wilmington, Delaware, USA",https://www.jfrederickandsons.com/,+1 302-994-5786,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipObUX-oS_llscWPPADC4CjC9AtK5Ck-5epnLDYq=w408-h270-k-no,true,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:25:49.073Z,,,,
https://www.google.com/maps/place/Lloyd+Mills+Electric/data=!4m7!3m6!1s0x89c13482fda0afe9:0xb0dadc17bb0a4774!8m2!3d39.7180939!4d-75.4640355!16s%2Fg%2F1tk9rnx2!19sChIJ6a-g_YI0wYkRdEcKuxfc2rA,Lloyd Mills Electric,4.8,34,Electrician,"260 Regional Dr, Carneys Point, NJ 08069, United States","PG9P+69 Carneys Point, Carneys Point Township, NJ, USA",http://www.lloydmillselectric.com/,+1 717-829-9087,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipMYA3PjimIAsajGncxWjHT3faVHFokhIpZZ_zwY=w408-h272-k-no,true,Closed,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:25:53.538Z,,,,
https://www.google.com/maps/place/Mitchell+Electric+LLC/data=!4m7!3m6!1s0x89c701c17419066d:0xfb12b004e5b7fb6d!8m2!3d39.7229552!4d-75.6473343!16s%2Fg%2F1tnbm2n0!19sChIJbQYZdMEBx4kRbfu35QSwEvs,Mitchell Electric LLC,5.0,48,Electrical installation service,"4409 Sharon Dr, Wilmington, DE 19808, United States","P9F3+53 Wilmington, Delaware, USA",http://mitchellelectricde.com/,+1 302-994-3830,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMJwoKgp4L-MHkfYUstlnOQrYCxMrfHYpmkDfxg=w408-h544-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:25:57.994Z,,,,
"https://www.google.com/maps/place/Industrial+Electric+Services/@39.7296554,-75.4927278,17z/data=!3m1!4b1!4m6!3m5!1s0x89c6e38364c17bf7:0x5568b2104596f04e!8m2!3d39.7296554!4d-75.4927278!16s%2Fg%2F1tjz4b52",Industrial Electric Services,5.0,4,Electrician,"Wilmington, DE 19809, United States","PGH4+VW Wilmington, Delaware, USA",,+1 302-798-8929,,,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:02.366Z,,,,
"https://www.google.com/maps/place/Jekk+Tools+%26+Fasteners,+Inc./data=!4m7!3m6!1s0x89c6e7beef812df5:0x54e41423bcb90fa3!8m2!3d39.7399576!4d-75.5340727!16s%2Fg%2F1tf8812r!19sChIJ9S2B777nxokRow-5vCMU5FQ","Jekk Tools & Fasteners, Inc.",4.4,22,Tool store,"1204 E 12th St building 6, Wilmington, DE 19802, United States","PFQ8+X9 Wilmington, Delaware, USA",http://www.jekk-tools.com/,+1 610-874-6200,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw67tkB7mdzk5CfnLbrR8Gi7-EA6uko7HndNEGAQMrevQVuTZkSLnlkwo_1e3WkR2PlAOOfvIG9v5kZJply2Ga145vlKLYEyFPjRneJSwcGOe5iANPoE9hWVjE4i0JRpDXzs5WVRg=w426-h240-k-no,true,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:06.957Z,· Delivery,,,
https://www.google.com/maps/place/City+Electric+Supply+Wilmington+DE/data=!4m7!3m6!1s0x89c702bd5afc71cf:0xc3ebb41981c5d414!8m2!3d39.7162674!4d-75.5505162!16s%2Fg%2F1tdpsmk3!19sChIJz3H8Wr0Cx4kRFNTFgRm068M,City Electric Supply Wilmington DE,4.9,11,Electrical supply store,"6 Medori Blvd, Wilmington, DE 19801, United States","PC8X+GQ Wilmington, Delaware, USA",https://www.cityelectricsupply.com/branches/de/wilmington/wilmington-de,+1 302-777-5300,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQ7eCAfpZLwMNMWqAa20-qnn-CIKqWy_4lpDsCsClHk5PGZfXWwvNMTXjh0zewkePe0wMd2dfPLopYU9MtDeTpw7vcr4VS_QxH9i7NLY-IdBpWJZXr6Q2GcM3VTXFyn9H-o3zn=w426-h240-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:11.388Z,"Electrical supply chain selling equipment including tools, parts, batteries, cable & lighting. · In-store shopping · Kerbside pickup · Delivery",,,
https://www.google.com/maps/place/Billows+Electric+Supply/data=!4m7!3m6!1s0x89c701923f7e9063:0x2a207c005d75e56a!8m2!3d39.7135319!4d-75.6334331!16s%2Fg%2F1td0hggy!19sChIJY5B-P5IBx4kRauV1XQB8ICo,Billows Electric Supply,4.4,11,Electrical supply store,"480 First State Blvd, Wilmington, DE 19804, United States","P978+CJ Wilmington, Delaware, USA",http://www.billows.com/,+1 302-996-9133,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOzgR2Bjyw_vp_WyIb2aGFECnFokkoYP0NSMbvI=w408-h442-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:15.749Z,· In-store shopping · In-store pick-up · Delivery,,,
https://www.google.com/maps/place/%E2%80%8BAC+Unit+Fan+Motor+Wilmington+DE/data=!4m7!3m6!1s0x89c6fdb6c54d0aa5:0x625594081b2c54d8!8m2!3d39.750367!4d-75.5798453!16s%2Fg%2F11rtfc_0x2!19sChIJpQpNxbb9xokR2FQsGwiUVWI,​AC Unit Fan Motor Wilmington DE,5.0,4,Appliance store,"213 Hawley St, Wilmington, DE 19805, United States","QC2C+43 Wilmington, Delaware, USA",https://baikalmechanical.com/,+1 302-485-5079,Closed · Opens 12 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyiGfJYLGJ8c-RASboZwt9FVl6iOdivmH6pfg2GBVn_YiqqiFLG2X99sFC9_VsgqVRh6tvVNiAsOK0ttTOlZmhYTmubKf7VWAYE3lmNHiipqbdD3HS-ZYB7ua9BQcKlYzDQccG3=w532-h240-k-no,false,Closed,Closed,Closed,Closed,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:20.231Z,,,,
https://www.google.com/maps/place/Ski+Electric+Inc/data=!4m7!3m6!1s0x89c7020bf8bd6099:0x332c95d237cf68d8!8m2!3d39.728509!4d-75.602896!16s%2Fg%2F1tdlw71d!19sChIJmWC9-AsCx4kR2GjPN9KVLDM,Ski Electric Inc,5.0,1,Electrician,"107 Meghans Ct, Wilmington, DE 19804, United States","P9HW+CR Wilmington, Delaware, USA",,+1 302-995-1950,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OUrXuWZfbzWvdXdRFnxRLg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.751597&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:22.594Z,,,,
https://www.google.com/maps/place/Tangent+Cable+Systems+Inc/data=!4m7!3m6!1s0x89c6e2d52ca33109:0x25fbc47156986af8!8m2!3d39.728781!4d-75.635029!16s%2Fg%2F1tfh5mcr!19sChIJCTGjLNXixokR-GqYVnHE-yU,Tangent Cable Systems Inc,5.0,3,Electrician,"3700 Washington Ave, Wilmington, DE 19808, United States","P9H7+GX Wilmington, Delaware, USA",https://www.tangentcable.com/,+1 302-994-4104,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Nm_9JHjuP6dgQrOpGBvX0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=176.44252&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:27.170Z,,,,
https://www.google.com/maps/place/Pax+Ace+Hardware/data=!4m7!3m6!1s0x89c701ff83d53211:0xd96ccddd9140f694!8m2!3d39.7337946!4d-75.6227289!16s%2Fg%2F1tqyggj5!19sChIJETLVg_8Bx4kRlPZAkd3NbNk,Pax Ace Hardware,4.7,553,Hardware store,"1302 Centerville Rd, Wilmington, DE 19808, United States","P9MG+GW Wilmington, Delaware, USA",https://www.acehardware.com/store-details/18073?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=18073,+1 302-999-0523,Closes soon · 5 pm · Opens 9 am Sun,https://lh3.googleusercontent.com/p/AF1QipPfRba1lJhwB8rj79hjhoa9hKgxHsKWzOz3-PZ4=w426-h240-k-no,true,8 am–5 pm,9 am–5 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:31.960Z,· In-store shopping · Kerbside pickup · Delivery,,,
"https://www.google.com/maps/place/Harris+Plumbing,+Heating,+Air+%26+Electrical/data=!4m7!3m6!1s0x89c6fd664fc2c2e7:0x51228c4422302946!8m2!3d39.6932712!4d-75.5678646!16s%2Fg%2F11h0zfgpf9!19sChIJ58LCT2b9xokRRikwIkSMIlE","Harris Plumbing, Heating, Air & Electrical",4.8,1713,Heating contractor,"77 McCullough Dr Suite 5, New Castle, DE 19720, United States","MCVJ+8V New Castle, Delaware, USA",http://callharrisnow.com/?utm_source=google&utm_medium=gbp-de&se_campaign=GBP%20-%20DE,+1 302-618-3501,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1gmavPfdplEgEL0iS34yV9TmTrH51DPHbkemB=w408-h247-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Wilmington+DE/@39.744655,-75.5483909,14z",2026-01-10T21:26:36.622Z,,,,
