placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error,info
"https://www.google.com/maps/place/Transportation+Department/@35.7867146,-82.5383832,17z/data=!3m1!4b1!4m6!3m5!1s0x885a18c7302c5097:0x9a7429ad0da19588!8m2!3d35.7867146!4d-82.5383832!16s%2Fg%2F1tf_j3p9",Transportation Department,5.0,1,Department of Transportation,"901 Old Mars Hill Hwy # 8, Weaverville, NC 28787, United States","QFP6+MJ Weaverville, North Carolina, USA",https://www.transportation.gov/,+1 828-658-9439,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Weaverville+Asheville+NC/@35.6970547,-82.5606851,14z",2025-10-28T18:31:50.584Z,,,
https://www.google.com/maps/place/Asheville+Parking+Citations/data=!4m7!3m6!1s0x8859f35857b14507:0x171ef12319ac315c!8m2!3d35.5947022!4d-82.5563057!16s%2Fg%2F1tz76pw4!19sChIJB0WxV1jzWYgRXDGsGSPxHhc,Asheville Parking Citations,1.9,12,City government office,"45 Wall St, Asheville, NC 28801, United States","HCVV+VF Asheville, North Carolina, USA",http://www.ashevillenc.gov/departments/it/online/parking_ticket.htm,+1 828-259-5759,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwIwRXSx5eA0JfSsIm3e6EID_5k0vy7hBQ4h6L_LGv_AZ0p-OZsaUdMZdvfYhazpRZT79Zf5HQKFIjdkotZs3BI2SeAruJbnl3hhteEi9Hm0Ft0uyxy3wAVU-2VAhe6g-XBHMwCjA=w408-h540-k-no,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Weaverville+Asheville+NC/@35.6970547,-82.5606851,14z",2025-10-28T18:31:55.512Z,,,
https://www.google.com/maps/place/Employee+Parking+lot/data=!4m7!3m6!1s0x8859ed3646e86cab:0x3d6debfc9ca75161!8m2!3d35.4868342!4d-82.555223!16s%2Fg%2F11fz1xvdgj!19sChIJq2zoRjbtWYgRYVGnnPzrbT0,Employee Parking lot,,,Parking lot,"42 Schenck Pkwy, Asheville, NC 28803, United States","FCPV+PW Asheville, North Carolina, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2uaiEgTF4BoVHuzbOjTjlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=262.5763&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:08.991Z,,,
https://www.google.com/maps/place/Public+Parking+Lot/data=!4m7!3m6!1s0x8859f35854d3f275:0xda9cc956066f61b0!8m2!3d35.5949926!4d-82.548535!16s%2Fg%2F11d_ytl81r!19sChIJdfLTVFjzWYgRsGFvBlbJnNo,Public Parking Lot,4.5,21,Parking lot,"Asheville, NC 28801, United States","HFV2+XH Asheville, North Carolina, USA",,,Closed ⋅ Opens 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxX-wA9WPPYA4Z2iybMIL0bUXF6OzCxqWLM64KQULwj9ZXsxXLbsYr-D2T_RpgDsTLfPq3j_VRix_cu5Ntnh6vjWcbmhSByz8HTfCtXYw2m_YjtQgeRGfkdUQ5d85QxA4FEk6Gt=w408-h418-k-no,false,"12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm","12–7 am, 5–11:45 pm",Open 24 hours,Open 24 hours,"12–7 am, 5–11:45 pm","https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:13.966Z,,,
https://www.google.com/maps/place/Parking/data=!4m7!3m6!1s0x8859f3c73407ad5b:0xe4d92b24adee412e!8m2!3d35.5962207!4d-82.5513433!16s%2Fg%2F11j0tcqmx7!19sChIJW60HNMfzWYgRLkHurSQr2eQ,Parking,5.0,1,Parking garage,"11 N Market St, Asheville, NC 28801, United States","HCWX+FF Asheville, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bjQGKeI21oXHsi6rab7RrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.365866&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:16.882Z,,,
https://www.google.com/maps/place/Biltmore+Estate+Parking+Lot+C/data=!4m7!3m6!1s0x8859f2da543d140d:0xf0d4352421820e69!8m2!3d35.5462628!4d-82.5486316!16s%2Fg%2F11c3v6zkg2!19sChIJDRQ9VNryWYgRaQ6CISQ11PA,Biltmore Estate Parking Lot C,4.6,675,Park & ride,"Asheville, NC 28803, United States","GFW2+GG Asheville, North Carolina, USA",https://www.biltmore.com/,+1 800-411-3812,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyleKNQF-xnT1Y68XDlzeaS0tpvb069ufk-nqzveQ3ppdxJMDXb38dRXgW5gt3m4_Zt9zHgHLBYoe5EBA1rQtIG8XVrd6KIg12qI5LAW-r-SjG0Rnf2SgwXHCCj3v2gYi8fkedV6Q=w408-h306-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:22.151Z,,,
https://www.google.com/maps/place/parkingmgt.com/data=!4m7!3m6!1s0x88598db5931ec3a7:0x6a36a48d4d24a907!8m2!3d35.5777385!4d-82.5801631!16s%2Fg%2F11vzgmd8rp!19sChIJp8Mek7WNWYgRB6kkTY2kNmo,parkingmgt.com,5.0,1,Parking lot,"402 Haywood Rd, Asheville, NC 28806, United States","HCH9+3W Asheville, North Carolina, USA",https://parkingmgt.com/402-haywood-asheville-nc/,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CDnK1GIZ-7woslBtfh1dlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.74226&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:26.957Z,,,
https://www.google.com/maps/place/Parking+lot/data=!4m7!3m6!1s0x8859f39882febccf:0xb6f808a78298c152!8m2!3d35.5895196!4d-82.5536423!16s%2Fg%2F11srktsm8w!19sChIJz7z-gpjzWYgRUsGYgqcI-LY,Parking lot,1.3,6,Parking lot,"15 Banks Ave, Asheville, NC 28801, United States","HCQW+RG Asheville, North Carolina, USA",,,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSztwJrKXIGy5gVfBUwmON_7njRteHoFZuwu8s1uO3oC_2CGU9ymtVKo8AuhhIC6hHz9hKRwVH2Fcz5utobVyUV9S4XgkUO4MYk-Wa4qVjQAZ15PYtvfeiTgH2R1Zn2b5mpxr3UBpg=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:32.005Z,,,
https://www.google.com/maps/place/Transportation-Resident+Engineer/data=!4m7!3m6!1s0x8859f049c44f34f7:0xaadf97618c0dbd43!8m2!3d35.5249286!4d-82.4243046!16s%2Fg%2F1tpllg33!19sChIJ9zRPxEnwWYgRQ70NjGGX36o,Transportation-Resident Engineer,3.0,1,State government office,"1185 Charlotte Hwy, Fairview, NC 28730, United States","GHFG+X7 Fairview, North Carolina, USA",,+1 828-628-0925,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YepNLF4JddtXiPpIN2PNbw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.8483&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:34.835Z,,,
https://www.google.com/maps/place/Asheville+Airport+Parking+Garage/data=!4m7!3m6!1s0x8859ed8715d47b0d:0x31e8f82a2319fe19!8m2!3d35.4346463!4d-82.5367822!16s%2Fg%2F11f666b8wf!19sChIJDXvUFYftWYgRGf4ZIyr46DE,Asheville Airport Parking Garage,3.3,26,Parking garage,"Unnamed Road, Fletcher, NC 28732, United States","CFM7+V7 Fletcher, North Carolina, USA",https://flyavl.com/passenger-services/parking-transportation/parking-information,+1 828-209-2125,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzX_c8AfSI-gWXXlgJ0GnCc3QiN-5aShpM5VUSgJfTXqqS_MSi7KDzDjhC4Ms5rqrrRhV_PybPdMY3Q1EyxYTI_vNicQQLk0PsxljbCGK2f29YJSyb2gS1faBb6ckG0GzLiC3Io=w408-h307-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fairview+Asheville+NC/@35.5140058,-82.3959511,14z",2025-10-28T18:32:39.865Z,,,
https://www.google.com/maps/place/256-276+McDowell+St+Parking/data=!4m7!3m6!1s0x8859f3380c7cf765:0xf8f3449b37230fa9!8m2!3d35.5756465!4d-82.5498769!16s%2Fg%2F11f_p2__5w!19sChIJZfd8DDjzWYgRqQ8jN5tE8_g,256-276 McDowell St Parking,4.0,1,Parking lot,"256-276 McDowell St, Asheville, NC 28801, United States","HFG2+72 Asheville, North Carolina, USA",,+1 828-551-3357,Closed ⋅ Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIDcHv-rADI6fT06SqAM99SK8l8TBjEtCKvAClIZVQZzUmFZHUjap5o2KtI2LVuOCQl3v_PhCEA578VXMbFZKAUPGKwLe2R0xUfkAgXP7rCmTVz4EZXMtLEWSTxXEu6mbhy7jy=w408-h306-k-no,false,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flat+Rock+Asheville+NC/@35.271228,-82.441508,14z",2025-10-28T18:32:54.106Z,,,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flat+Rock+Asheville+NC/@35.271228,-82.441508,14z",2025-10-28T18:32:57.172Z,,,
https://www.google.com/maps/place/Chick-fil-A/data=!4m7!3m6!1s0x8859c3a1cbf9b805:0xbb9e2accf5ebe74f!8m2!3d35.3074115!4d-82.4549158!16s%2Fg%2F11qpzw85nf!19sChIJBbj5y6HDWYgRT-fr9cwqnrs,Chick-fil-A,4.3,725,Fast food restaurant,"640 Spartanburg Hwy, Hendersonville, NC 28792, United States","8G4W+X2 Hendersonville, North Carolina, USA",https://www.chick-fil-a.com/locations/nc/hendersonville-south?utm_source=yext&utm_medium=link,+1 828-696-7837,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzk-G7YkdGGMpGB_jolzZqHEtH0W6xq_gZeuHg9hVVPfKxsUnfahrTOjogyMLyzwg_3aJxsUw08RpHz-oVSwtB637WKX6jJ53WImu6Ozq1KMrSHcl7HSBHIxHOJmtAaegp9-2Jk=w408-h306-k-no,true,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,6:30 am–10 pm,Closed,6:30 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Flat+Rock+Asheville+NC/@35.271228,-82.441508,14z",2025-10-28T18:33:02.362Z,Fast-food chain serving chicken sandwiches & nuggets along with salads & sides. · Dine-in · Drive-through · Delivery,,
https://www.google.com/maps/place/Mars+Hill+Park+and+Ride/data=!4m7!3m6!1s0x885a1858d86b1361:0xa4469722a9e80be9!8m2!3d35.8168681!4d-82.5341014!16s%2Fg%2F1q629rdqg!19sChIJYRNr2FgYWogR6QvoqSKXRqQ,Mars Hill Park and Ride,4.7,15,Park & ride,"NC-1605, Mars Hill, NC 28754, United States","RF88+P9 Mars Hill, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MD-wBCCKh5YhhGlujckoaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=256.71982&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mars+Hill+Asheville+NC/@35.8264981,-82.5492999,14z",2025-10-28T18:33:14.301Z,,,
https://www.google.com/maps/place/Mars+Theatre+Brewing+Co./data=!4m7!3m6!1s0x885a19d3a4deb6b5:0x3cee2a9a71397cc4!8m2!3d35.8279363!4d-82.5483211!16s%2Fg%2F11fjtgrml7!19sChIJtbbepNMZWogRxHw5cZoq7jw,Mars Theatre Brewing Co.,4.7,120,Brewery,"70 N Main St, Mars Hill, NC 28754, United States","RFH2+5M Mars Hill, North Carolina, USA",http://marstheatrebrewingco.com/,+1 828-680-1284,"Closed ⋅ Opens 5 pm

Updated by others 3 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN_oUtFIWgprnXqrP-3ndT0rzgpw9etqbwWCdwb=w426-h240-k-no,true,5–9 pm,4–8 pm,5–9 pm,6–9 pm,4–10 pm,1–6 pm,5–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mars+Hill+Asheville+NC/@35.8264981,-82.5492999,14z",2025-10-28T18:33:19.163Z,· Delivery,,
https://www.google.com/maps/place/HFK+Concrete+Pumping/data=!4m7!3m6!1s0x885a185dcca41be7:0x4ae7fbe2693aed22!8m2!3d35.8204403!4d-82.5372943!16s%2Fg%2F11d_bkwwq5!19sChIJ5xukzF0YWogRIu06aeL750o,HFK Concrete Pumping,4.3,12,Contractor,"233 Jf Robinson Ln, Mars Hill, NC 28754, United States","RFC7+53 Mars Hill, North Carolina, USA",https://www.hfkconcretepumping.com/,+1 828-689-4387,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMg8l94Fgzqru-lZWjUXoxS4vHUnoIt7o8UC0sd=w408-h258-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mars+Hill+Asheville+NC/@35.8264981,-82.5492999,14z",2025-10-28T18:33:24.349Z,,,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x8859a4cb16fdd23f:0xa9636860aa26e7a!8m2!3d35.2348273!4d-82.7362548!16s%2Fg%2F11f3hnd7d7!19sChIJP9L9FsukWYgRem6iCoY2lgo,Public Parking,4.7,7,Public parking space,"Brevard, NC 28712, United States","67M7+WF Brevard, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzM2rH2nl69Vkh7MjzDj6gKmPXnf6RtHhSHExeglCTZ-rONBGs_6JNRavcXzv4uNRN0krbYt3JyuJVGr2v2xfI8E_OBdSlA0jGcK1GQo39G4ilKn8LF5ya0-Aq1O8moTrf6LKLv=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Brevard+Asheville+NC/@35.2334472,-82.7342919,14z",2025-10-28T18:33:35.622Z,,,
https://www.google.com/maps/place/Oskar+Blues+Brewery+Taproom/data=!4m7!3m6!1s0x8859bb63f1031ee9:0x7214f69dc6b9439e!8m2!3d35.2535411!4d-82.7067505!16s%2Fg%2F1hhm3nb6k!19sChIJ6R4D8WO7WYgRnkO5xp32FHI,Oskar Blues Brewery Taproom,4.6,960,Brewery,"342 Mountain Industrial Dr, Brevard, NC 28712, United States","773V+C7 Brevard, North Carolina, USA",https://www.oskarblues.com/location/brevard-nc-oskar-blues-taproom/?utm_source=gmb&utm_medium=yext,+1 828-883-2337,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMc-HCmo8jnOzQd9hGgpcO74cIkFWF_D8vFEKKu=w408-h271-k-no,true,12–9 pm,12–9 pm,12–9 pm,12–10 pm,12–10 pm,12–8 pm,12–9 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Brevard+Asheville+NC/@35.2334472,-82.7342919,14z",2025-10-28T18:33:40.827Z,"Popular brewpub features craft beers on tap, casual grub & a retail shop in an industrial interior. · Delivery",,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mills+River+Asheville+NC/@35.3884479,-82.566789,14z",2025-10-28T18:33:49.599Z,,No new results found,
