placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error
https://www.google.com/maps/place/Green+2+Garage+%28Park+%26+Go%29/data=!4m7!3m6!1s0x8796bf1b1568d69d:0x976eab78acb92893!8m2!3d40.8152002!4d-96.7135506!16s%2Fg%2F11byyj_4d6!19sChIJndZoFRu_locRkyi5rHirbpc,Green 2 Garage (Park & Go),4.5,27,Parking garage,"530 P St, Lincoln, NE 68508, United States","R78P+3H Lincoln, Nebraska, USA",https://www.lincoln.ne.gov/City/Departments/Urban-Development/Park-and-Go,+1 402-441-7275,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSykqYaa0xDNqGlP56Y5Oe-IEXbxFDe5ikVf315vqEAkw3itTZDDlHg7FMGnRr6gIWIYOQcOgogpTPQJkUFT1R2oaWzeOoFsscuS_qlNyGXZP2WdfbdMQYwvTzbKGyd8Oz1AJWPE0g=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:56:46.551Z,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x54ea8db48103e0d7:0xdabd18c07e040239!8m2!3d44.9428414!4d-124.0212196!16s%2Fg%2F11cn8sj76n!19sChIJ1-ADgbSN6lQROQIEfsAYvdo,Public Parking,5.0,2,Parking lot,"3237 US-101, Lincoln City, OR 97367, United States","WXVH+4G Lincoln City, Oregon, USA",,,Open ⋅ Closes 2:30 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wY43u0CugQarzxVaM5Pw1g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.88512&pitch=0&thumbfov=100,false,5 am–2:30 am,5 am–2:30 am,5 am–2:30 am,5 am–2:30 am,5 am–2:30 am,5 am–12 am,5 am–2:30 am,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:56:51.848Z,
https://www.google.com/maps/place/Lincoln+City+Public+Parking+Lot/data=!4m7!3m6!1s0x54ea8d0007c5b2ff:0x7605b65e68fd2a73!8m2!3d44.9649441!4d-124.0164657!16s%2Fg%2F11qg9m1g6d!19sChIJ_7LFBwCN6lQRcyr9aF62BXY,Lincoln City Public Parking Lot,,,Parking lot,"Lincoln City, OR 97367, United States","XX7M+XC Lincoln City, Oregon, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hplYc1uAVmlX70xUt69uyg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.3791904&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:56:54.666Z,
https://www.google.com/maps/place/1501-1715+NE+Lee+Pl+Parking/data=!4m7!3m6!1s0x54ea8d65ae863d47:0xca52cb5cc172ee12!8m2!3d44.9760842!4d-124.0114131!16s%2Fg%2F11f2gs_syw!19sChIJRz2GrmWN6lQREu5ywVzLUso,1501-1715 NE Lee Pl Parking,,,Parking lot,"1501-1715 NE Lee Pl, Lincoln City, OR 97367, United States","XXGQ+CC Lincoln City, Oregon, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GQ8tcs2jEcEkpowH27FUkg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.4153123&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:56:57.443Z,
https://www.google.com/maps/place/Public+Parking+%26+Rest+Area/data=!4m7!3m6!1s0x54ea8d642dc28fb1:0x9803a465f7268ce7!8m2!3d44.9774296!4d-124.0120979!16s%2Fg%2F11f11gm8pm!19sChIJsY_CLWSN6lQR54wm92WkA5g,Public Parking & Rest Area,4.2,40,Rest stop,"Lincoln City, OR 97367, United States","XXGQ+X5 Lincoln City, Oregon, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyg6slWKIlPIse7wyC4-qQVG7b1eRpm3iZa_q12fFpN4h01e7RA1L6xNWXw-PK3DmDoHn5W2NlcS8Vx4DAA9jwt2XnJmY1qhZuhO3w52CNqZCBoAMSdb8_-lI7u7owcH7iyzkU=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:57:00.501Z,
https://www.google.com/maps/place/Public+Parking/data=!4m7!3m6!1s0x54ea8c302e6a259f:0x6ec68793d34c054e!8m2!3d44.9284295!4d-124.0207156!16s%2Fg%2F11gccdwkzf!19sChIJnyVqLjCM6lQRTgVM05OHxm4,Public Parking,4.4,8,Parking lot,"Lincoln City, OR 97367, United States","WXHH+9P Lincoln City, Oregon, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUoBpLhyVkErwDWhl3K_c4ORtDpLkCl6DOrZSbjG10Nsce4PWN_aA7ixRFECbpAVu6v6k_zcXh6H3NREQvr11fEX8wEu9Qc8f4n-vh3troQwl_Xi-hPv6zK0sDTKHWBLSfrN29Ww=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lincoln+City+Lincoln+NE/@44.9620902,-124.0159354,14z",2025-10-28T18:57:03.308Z,
https://www.google.com/maps/place/CK+Parking+Lot+Maintenance/data=!4m7!3m6!1s0x8796c15a555b32e9:0xb0c3347e02500fbc!8m2!3d40.7854577!4d-96.8144804!16s%2Fg%2F11j7ksghyp!19sChIJ6TJbVVrBlocRvA9QAn40w7A,CK Parking Lot Maintenance,5.0,1,Asphalt contractor,"2750 SW 69th Pl, Lincoln, NE 68532, United States","Q5PP+56 Lincoln, Nebraska, USA",https://ckparkinglotmaintenance.com/,+1 402-610-0691,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BIZsm5DjZX21R4cXomKO7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.57498&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2025-10-28T18:57:17.844Z,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8864610032ca3e45:0xa11254366995dfcc!8m2!3d36.1523597!4d-86.8293096!16s%2Fg%2F11xrmrfvjk!19sChIJRT7KMgBhZIgRzN-VaTZUEqE,Parking Management Company,1.0,4,Park,"3713 Charlotte Ave, Nashville, TN 37209, United States","552C+W7 Nashville, Tennessee, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QhkfOpO6U1k9xPGXPtQiGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.28635&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2025-10-28T18:57:20.576Z,
https://www.google.com/maps/place/Parking+Management+Company/data=!4m7!3m6!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m!19sChIJd2Cezo61RIYRMI93kGi2YI4,Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2025-10-28T18:57:25.442Z,
https://www.google.com/maps/place/Lincoln+Violations+Bureau/data=!4m7!3m6!1s0x8796bf01f261122f:0x211989b48f6c2af9!8m2!3d40.816083!4d-96.708826!16s%2Fg%2F1td7tpjf!19sChIJLxJh8gG_locR-Spsj7SJGSE,Lincoln Violations Bureau,,,Police department,"850 Q St, Lincoln, NE 68508, United States","R78R+CF Lincoln, Nebraska, USA",,+1 402-441-7275,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5vvQ-4f2eau53s38BPQZgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.95112&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Newport+Lincoln+NE/@42.6013894,-99.3273303,14z",2025-10-28T18:57:28.293Z,
"https://www.google.com/maps/place/Parking+Management+Company/@44.426786,-124.0687302,14z/data=!4m6!3m5!1s0x8644b58ece9e6077:0x8e60b66890778f30!8m2!3d30.2694284!4d-97.7484133!16s%2Fg%2F11pv26cb5m",Parking Management Company,2.4,28,Public parking space,"583 W 6th St, Austin, TX 78701, United States","7792+QJ Austin, Texas, USA",https://parkingmgt.com/,+1 512-916-1111,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=szGWlB621P6Vqh6160Zb_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.91039&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Waldport+Lincoln+NE/@44.426786,-124.0687302,14z",2025-10-28T18:57:37.289Z,Already found
https://www.google.com/maps/place/Top+Hat+Valet+Parking/data=!4m7!3m6!1s0x883b86ce1bee205f:0x3ff9e614160550a2!8m2!3d41.6527239!4d-83.5384454!16s%2Fg%2F1tggbn5v!19sChIJXyDuG86GO4gRolAFFhTm-T8,Top Hat Valet Parking,3.0,2,Valet parking service,"709 Madison Ave, Toledo, OH 43604, United States","MF36+3J Toledo, Ohio, USA",http://www.manhattangrp.com/,+1 419-327-2249,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K_DLxKFYu0p19Lu5YqkE1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.58743&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-28T18:57:49.091Z,
https://www.google.com/maps/place/Toledo+Hospital+Parking+Lot+P2/data=!4m7!3m6!1s0x883c7f58fd3f5669:0x9f9a8672f90b2570!8m2!3d41.6752487!4d-83.594908!16s%2Fg%2F11g6xsk3tq!19sChIJaVY__Vh_PIgRcCUL-XKGmp8,Toledo Hospital Parking Lot P2,4.6,9,Parking lot,"2805-2817 ProMedica Pkwy, Toledo, OH 43606, United States","MCG4+32 Toledo, Ohio, USA",,+1 419-291-8430,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=da1Olq9Jrse2o6bunR7OgQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=123.81731&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-28T18:57:51.833Z,
https://www.google.com/maps/place/Commodore+Perry+Parking+Garage/data=!4m7!3m6!1s0x883b86cfe7cca983:0x9e8622f04eb5b68!8m2!3d41.6496445!4d-83.5379674!16s%2Fg%2F11f2gsyjw9!19sChIJg6nM58-GO4gRaFvrBC9i6Ak,Commodore Perry Parking Garage,2.4,7,Parking garage,"115 N Superior St, Toledo, OH 43604, United States","JFX6+VR Toledo, Ohio, USA",,,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=37ANPxOPto-dl-TVbSDklg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=263.66406&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-28T18:57:56.619Z,
https://www.google.com/maps/place/The+ProMedica+Depot/data=!4m7!3m6!1s0x883b87970ad7a009:0xf6a462fdf220ffe4!8m2!3d41.6496484!4d-83.5340877!16s%2Fg%2F11pcmhg2tl!19sChIJCaDXCpeHO4gR5P8g8v1ipPY,The ProMedica Depot,,,Corporate office,"202 N Summit St, Toledo, OH 43604, United States","JFX8+V9 Toledo, Ohio, USA",https://www.promedica.org/location/promedica-headquarters,+1 567-585-9600,,https://lh3.googleusercontent.com/p/AF1QipNu41jjlktWHz7-ntmc-P9zHQXcadZu0WzkJlqO=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-28T18:57:59.378Z,
https://www.google.com/maps/place/Toledo+Hospital+Parking+Lot+P5/data=!4m7!3m6!1s0x883c7f5766102ee3:0xecbb2ac8a0c9b8dd!8m2!3d41.671355!4d-83.59631!16s%2Fg%2F11dx9wxnwm!19sChIJ4y4QZld_PIgR3bjJoMgqu-w,Toledo Hospital Parking Lot P5,4.7,6,Parking lot,"2626 Midwood Ave, Toledo, OH 43606, United States","MCC3+GF Toledo, Ohio, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=74iutNJlzmSB1HOR7kOgnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=93.542145&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Toledo+Lincoln+NE/@41.6528052,-83.5378674,14z",2025-10-28T18:58:02.117Z,
"https://www.google.com/maps/place/Siletz+Bay+Parking/@44.7217836,-123.920113,14z/data=!4m6!3m5!1s0x54ea8ddc9d313123:0x8ddea9f503631360!8m2!3d44.9223115!4d-124.0147255!16s%2Fg%2F11fj3jp9t5",Siletz Bay Parking,3.4,5,Parking lot,"5911 US-101, Lincoln City, OR 97367, United States","WXCP+W4 Lincoln City, Oregon, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzIKGSvqnsKyYK22AF60MrsEQbt0yisNjAfHKDad8UFI68FsfjminYEwMkE8vuMSNCYJpcxLDeEOQCUYhiPGL8_uJ6V1ohFzklaoz8N6zVEaFeisocBAq2TFx-JU2bSOKKuoaB2dg=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Siletz+Lincoln+NE/@44.7217836,-123.920113,14z",2025-10-28T18:58:08.899Z,
