placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/In+Charge+Electrical+Services,+LLC/data=!4m7!3m6!1s0x864c2e169a9747c1:0x5b7748256fc07747!8m2!3d33.0583584!4d-97.0038944!16s%2Fg%2F11b7dyjz5m!19sChIJwUeXmhYuTIYRR3fAbyVId1s","In Charge Electrical Services, LLC",4.5,127,Electrical installation service,"501 Valley Ridge Blvd, Lewisville, TX 75057, United States","3X5W+8C Lewisville, Texas, USA",http://inchargeelectricalservices.com/,+1 972-292-1478,"Closed · Opens 8 am Mon

Confirmed by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOHkQZHLGokwL78VJw-cKR1MgZmUc0yUQTe0E9f=w408-h544-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:25:54.263Z,,,
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x864c2ced59acbdf1:0x59c607675851688a!8m2!3d32.9930444!4d-97.0610081!16s%2Fg%2F1q6bftj3f!19sChIJ8b2sWe0sTIYRimhRWGcHxlk,The Home Depot,4.3,1043,Home improvement store,"852 Long Prairie Rd, Flower Mound, TX 75022, United States","XWVQ+6H Flower Mound, Texas, USA",https://www.homedepot.com/l/Flower-Mound/TX/Flower-Mound/75022/6572?emt=MSGMBGoogleMaps,+1 972-355-6604,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz7EdONwPprFtUnvF5zhDF3zbYUNdmpP-mfnqgyTBl8pjjagbAqdUxw3KwMSgIYJm40IDsTWNLPBwLqRWsk6zigwe3jJDCxEr9qJCjd0a5QhZICg3VouXj0tCtEfxlaaTZpmclaRg=w408-h306-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:25:59.413Z,,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery",
https://www.google.com/maps/place/Charlie+Brown+Electric/data=!4m7!3m6!1s0x864c32889741c6fb:0x26e55756efc0868e!8m2!3d33.070914!4d-97.052892!16s%2Fg%2F11bbrn8s8m!19sChIJ-8ZBl4gyTIYRjobA71ZX5SY,Charlie Brown Electric,5.0,66,Electrician,"1681 FM 407, Flower Mound, TX 75028, United States","3WCW+9R Flower Mound, Texas, USA",http://www.charliebrownelectric.com/,+1 682-365-8476,Closed · Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipO7nh9WgNfaqNwKvRNypJu6wtuoOLewjFczijoX=w426-h240-k-no,true,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:04.487Z,,,
https://www.google.com/maps/place/Guardian+Home+Generators/data=!4m7!3m6!1s0xa5e018fc59bf419b:0x2a69a384bbc6d63b!8m2!3d32.8901695!4d-97.1125158!16s%2Fg%2F11xm50z23s!19sChIJm0G_WfwY4KURO9bGu4SjaSo,Guardian Home Generators,5.0,9,Electric generator shop,"3205 Meredith Ln, Grapevine, TX 76051, United States","VVRP+3X Grapevine, Texas, USA",https://guardianhomegenerators.com/,+1 214-233-5159,"Open · Closes 8 pm

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNP4cykjb5Qn4jb3q7K1EwzlP6C5CdDxIa8thS4=w408-h306-k-no,true,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:09.489Z,,,
https://www.google.com/maps/place/Lewisville+Electrician+Experts/data=!4m7!3m6!1s0x864c2e953ff88613:0x12448d57089a974d!8m2!3d32.9974553!4d-96.9866274!16s%2Fg%2F11c51wmsvx!19sChIJE4b4P5UuTIYRTZeaCFeNRBI,Lewisville Electrician Experts,5.0,15,Electrician,"401 Ridge Point Dr, Lewisville, TX 75067, United States","X2W7+X8 Lewisville, Texas, USA",http://www.electricianlewisville.com/,+1 469-444-0948,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMiYa-cKR1RfEi6l20KB9VcIpzAZ7iUdzhAwe0d=w408-h416-k-no,true,7 am–9 pm,Closed,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,7 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:14.424Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Cornerstone+Power+Solutions/data=!4m7!3m6!1s0x864c13515268858f:0x3359cac462dbb4bc!8m2!3d33.2089425!4d-96.9131537!16s%2Fg%2F11md331htw!19sChIJj4VoUlETTIYRvLTbYsTKWTM,Cornerstone Power Solutions,5.0,15,Electric generator shop,,,https://cornerstonepowersolutions.com/,+1 972-246-8216,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN3TXjWz6zxxIOhCKxMHFEc4GGrvaXSbqMXU-lO=w426-h240-k-no,true,9 am–5 pm,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:19.271Z,,· Delivery,
https://www.google.com/maps/place/Tradesmen%E2%80%99s+Pride+Electric/data=!4m7!3m6!1s0x22db0b9ca1c6477d:0xa3ce9829fca7fb6e!8m2!3d33.0580626!4d-97.114169!16s%2Fg%2F11xdhdm59p!19sChIJfUfGoZwL2yIRbvun_CmYzqM,Tradesmen’s Pride Electric,5.0,45,Electrician,"200 Kings Rd, Double Oak, TX 75077, United States","3V5P+68 Double Oak, Texas, USA",https://www.tradesmenspride.com/,+1 214-833-8378,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipP1grqdYEitZ7bE8yLcjcLVH8789KI4wDD4WXQi=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:24.068Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/Freedom+Solar+Power+-+Dallas+Solar+Panel+Company+%26+Installers/data=!4m7!3m6!1s0x864e7d7b88c505d7:0x378b413de22f9b14!8m2!3d32.9830571!4d-97.0265578!16s%2Fg%2F11c4kw4bwh!19sChIJ1wXFiHt9ToYRFJsv4j1Bizc,Freedom Solar Power - Dallas Solar Panel Company & Installers,4.5,558,Solar energy company,"4055 Corporate Dr #200, Grapevine, TX 76051, United States","XXMF+69 Grapevine, Texas, USA",https://freedomsolarpower.com/locations/dallas-fort-worth-arlington?utm_source=GMBlisting&utm_medium=organic,+1 972-441-8230,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMM5aknNjUy3g5gSanojMIYlaxhZRpmfusY6FLj=w408-h240-k-no,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:29.232Z,,,
https://www.google.com/maps/place/T-N-C+Power+Equipment+Inc/data=!4m7!3m6!1s0x864c32bc6923e7c5:0x2b9ba6fedd8cfbe9!8m2!3d33.0734207!4d-97.0757247!16s%2Fg%2F1td9qy76!19sChIJxecjabwyTIYR6fuM3f6mmys,T-N-C Power Equipment Inc,3.8,73,Lawn mower store,"3001 Justin Rd #102, Flower Mound, TX 75028, United States","3WFF+9P Flower Mound, Texas, USA",,+1 972-539-8525,Closed · Opens 10 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwD_KyCFAaF4FuBBuYp7BOUoYem_ZRKO_TjXsj-Pi9hLDtybnUqXXcqzYHH-pSt4Tly1avVXNL35AtyNtWkUqmh3ChlH2dCnB9HRDz4e8kW0qMc9obW9Lyztr3qti5STGjLzDUgag=w408-h306-k-no,true,10 am–2 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:34.286Z,,,
https://www.google.com/maps/place/Rental+Center+at+The+Home+Depot/data=!4m7!3m6!1s0x864c2dfb852db0bf:0x90848e7f90e2ae76!8m2!3d33.0541101!4d-97.0136288!16s%2Fg%2F11cmckd455!19sChIJv7AthfstTIYRdq7ikH-OhJA,Rental Center at The Home Depot,4.4,27,Equipment rental agency,"901 N Stemmons Fwy, Lewisville, TX 75067, United States","3X3P+JG Lewisville, Texas, USA",https://www.homedepot.com/l/Lewisville/TX/Lewisville/75067/524/rentals?emt=TRGMBGoogleMaps,+1 972-219-9220,"Open · Closes 10 pm

Updated by this business 6 days ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymrHYsD05Yggk7nn2nUs_1X6OqJ51nz5VfxomVeglBzPYwE6_4Lpmade_gEPKGeEzkI2iVZEMybom-wkOXZWBsKeXRLe4QotMJcBnstMxWaKuUy-xnppxe4fxEtDXHYU331GeM=w408-h544-k-no,true,6 am–10 pm,8 am–8 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:39.278Z,,,
https://www.google.com/maps/place/RV+Tech+4+U+LLC/data=!4m7!3m6!1s0x26774d9b6873db01:0xbecae034049eb171!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11ptmhpbbg!19sChIJAdtzaJtNdyYRcbGeBDTgyr4,RV Tech 4 U LLC,5.0,8,Repair service,,,https://rvtech4u.com/,+1 406-426-1792,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMXTFCMRHNzCPjiNAnmrXsx-jiMoZwrKuRitcGB=w408-h306-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:44.023Z,Identifies as veteran-owned,,
https://www.google.com/maps/place/KLT+Electric/data=!4m7!3m6!1s0x864dd4f5168d650f:0x18033cb9a8310c64!8m2!3d32.9407547!4d-97.0747025!16s%2Fg%2F11b72lsyln!19sChIJD2WNFvXUTYYRZAwxqLk8Axg,KLT Electric,5.0,187,Electrician,"410 E Northwest Hwy #1, Grapevine, TX 76051, United States","WWRG+84 Grapevine, Texas, USA",https://www.kltelectric.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=10538482833316069241,+1 682-553-9288,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipOyKTl4t7QVpftLRDGa46aVML28YWq0gVAT-XaS=w426-h240-k-no,true,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:49.050Z,,,
https://www.google.com/maps/place/Matts+Electric+Co./data=!4m7!3m6!1s0x864c2fe665fb9d39:0xa60977074d7fd26!8m2!3d33.02013!4d-96.9916851!16s%2Fg%2F11hfsdbm3q!19sChIJOZ37ZeYvTIYRJv3XdHCXYAo,Matts Electric Co.,3.4,5,Electrician,"101 E Southwest Pkwy, Lewisville, TX 75067, United States","22C5+38 Lewisville, Texas, USA",,+1 817-952-5838,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b-7hrGHfmfOut5yEbc2Msw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.767503&pitch=0&thumbfov=100,false,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:54.063Z,,,
https://www.google.com/maps/place/Garden+Center+at+The+Home+Depot/data=!4m7!3m6!1s0x864c2cf2a827ded1:0x96302d0dfd7cd18b!8m2!3d32.9926086!4d-97.0608563!16s%2Fg%2F11c2pdlx5_!19sChIJ0d4nqPIsTIYRi9F8_Q0tMJY,Garden Center at The Home Depot,3.7,13,Garden center,"852 Long Prairie Rd, Flower Mound, TX 75022, United States","XWVQ+2M Flower Mound, Texas, USA",https://www.homedepot.com/l/Flower-Mound/TX/Flower-Mound/75022/6572/garden-center?emt=GCGMBGoogleMaps,+1 972-355-6604,"Open · Closes 9 pm

Updated by this business 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw-dD-6NOX2hWWudiOCv2BG3WNvLuVT1m6StJghiRlPtEpxiHZkZt3UmYkrscaTDOszRkce5xpK6ML8uSzSyeqwP7rv9ZErpGAIyDvPJR2cTkjmMvc5_IOxCYf-8ztP5xd7hZ5I0A=w408-h306-k-no,true,6 am–9 pm,8 am–8 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,6 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:26:58.909Z,,· In-store pick-up · Delivery,
https://www.google.com/maps/place/Thompson+Electrical/data=!4m7!3m6!1s0x864c32051cffa8c5:0x94e36057471d7360!8m2!3d33.0718018!4d-97.0150157!16s%2Fg%2F1xtf1zk9!19sChIJxaj_HAUyTIYRYHMdR1dg45Q,Thompson Electrical,3.7,3,Electrician,"333 Lake Park Rd, Lewisville, TX 75057, United States","3XCM+PX Lewisville, Texas, USA",,+1 972-284-7343,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PoIQWh7s1PX3k48YWLyTQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=1.719353&pitch=0&thumbfov=100,false,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-01-10T21:27:03.754Z,,,
