placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error
https://www.google.com/maps/place/Savannah+%22Living+Water+Pools+and+Spas%22/data=!4m7!3m6!1s0x88fb73225eb25757:0xefd56b99d2afa1e0!8m2!3d31.9414389!4d-81.1481744!16s%2Fg%2F11vptbx5vb!19sChIJV1eyXiJz-4gR4KGv0plr1e8,"Savannah ""Living Water Pools and Spas""",5.0,17,Swimming pool contractor,"108 Rose Dhu Way, Savannah, GA 31419, United States","WVR2+HP Savannah, Georgia, USA",https://livingwaterpoolsandspasga.com/,+1 912-521-7554,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzXNcV3_o82XUDsmQAXAyDY-6ku8i65ZyMxdB5UZdOYVXkLG7IwrmpXUPpOgZKdiUlexKJlwa99G5e4b2JNsyqdeJaz0s5GvtZ2gkTDv2RsVv92qtKqjvPA7hXsOad1nhz_Nr_HVw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:25.990Z,,
https://www.google.com/maps/place/Ejpoolservices/data=!4m7!3m6!1s0x88fb74460958afd5:0x1861e084adca23e1!8m2!3d31.9858859!4d-81.102781!16s%2Fg%2F11g0k0lf40!19sChIJ1a9YCUZ0-4gR4SPKrYTgYRg,Ejpoolservices,3.2,18,Swimming pool repair service,"8714 Whitefield Ave, Savannah, GA 31406, United States","XVPW+9V Savannah, Georgia, USA",http://www.ejpoolservices.com/about-us/,+1 912-231-7140,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NjGHGL1HLS2EwihAtq7oHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.404078&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:30.885Z,,
https://www.google.com/maps/place/Dicky%E2%80%99s+Pool+Service/data=!4m7!3m6!1s0x88fb768cffb0b8a1:0x1f0f690242ee8d08!8m2!3d31.9865928!4d-81.056011!16s%2Fg%2F11f387qdv9!19sChIJobiw_4x2-4gRCI3uQgJpDx8,Dicky’s Pool Service,3.7,6,Pool cleaning service,"10 Cardinal Rd, Savannah, GA 31406, United States","XWPV+JH Savannah, Georgia, USA",,+1 912-210-1175,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPySRkVeeERk3C68R9J-3x51xGQ3laXnMtM_qNc=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:35.798Z,,
"https://www.google.com/maps/place/Haven+Elementary+Pool/@32.0338793,-81.1233231,17z/data=!3m1!4b1!4m6!3m5!1s0x88fb75adf1bc810f:0xf7b5ad1894a7bcef!8m2!3d32.0338793!4d-81.1233231!16s%2Fg%2F1tf8tz4f",Haven Elementary Pool,5.0,1,Swimming pool contractor,"511 Dillon Ave, Savannah, GA 31405, United States","2VMG+HM Savannah, Georgia, USA",,+1 912-351-3885,Open ⋅ Closes 5 pm,,,false,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:42.657Z,,
https://www.google.com/maps/place/Island+Pools+%26+Spas/data=!4m7!3m6!1s0x88fb0ab000000001:0x681e7eb21a371c27!8m2!3d32.0371137!4d-81.1747498!16s%2Fg%2F1hc0tdtsw!19sChIJAQAAALAK-4gRJxw3GrJ-Hmg,Island Pools & Spas,5.0,3,Swimming pool contractor,"Savannah, GA 31405, United States",,,+1 912-484-1409,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K4w0nuU4vJySikBwfutkLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.91081&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:47.735Z,,
"https://www.google.com/maps/place/Island's+Pool+Resurfacing+Co/@32.0563741,-81.0478643,12z/data=!3m1!4b1!4m6!3m5!1s0x88fb9da555555555:0x41f006fd12c453fa!8m2!3d32.0563741!4d-81.0478643!16s%2Fg%2F1tj22dhc",Island's Pool Resurfacing Co,,,Swimming pool contractor,"Savannah, GA 31404, United States",,,+1 912-484-1409,,,,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:52.731Z,,
https://www.google.com/maps/place/Weed+Pool+Services/data=!4m7!3m6!1s0x88fb7681be07339d:0x2a4e9f3d0a625bdc!8m2!3d31.9924598!4d-81.0735558!16s%2Fg%2F1tf82g83!19sChIJnTMHvoF2-4gR3FtiCj2fTio,Weed Pool Services,,,Pool cleaning service,"7324 Grant St, Savannah, GA 31406, United States","XWRG+XH Savannah, Georgia, USA",,+1 912-352-9171,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5zhbZ544BP3A7fST7TENXA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.24055&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:16:57.922Z,,
"https://www.google.com/maps/place/Pride+Pools,+Spas+%26+Leisure+Products/data=!4m7!3m6!1s0x88fb090bd3d93a79:0x5b6dc2df5f25accf!8m2!3d32.0022079!4d-81.2841912!16s%2Fg%2F1ttyxldq!19sChIJeTrZ0wsJ-4gRz6wlX9_CbVs","Pride Pools, Spas & Leisure Products",3.8,219,Swimming pool contractor,"11 Gateway Blvd S Suite 2, Savannah, GA 31419, United States","2P28+V8 Savannah, Georgia, USA",http://pridepools.com/,+1 912-927-3957,"Open ⋅ Closes 6 pm

Confirmed by this business 7 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwbwSTMrccFALy-jT9egsLDrjXvmIkRn2fjBuaf0xcTI_TuDjRER3208ZpBS3g5roQy1z7h4go0IghYRjQkSD_4IySBgOplkY5KRlcQ3-7u1oP0IRza7Od8JTgrFdaf8da_uJfw=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:17:03.191Z,,
https://www.google.com/maps/place/Southern+Pool+Repair/data=!4m7!3m6!1s0x88fb74dc340b3c79:0x5c4038bde1286ccc!8m2!3d31.8811456!4d-81.3036824!16s%2Fg%2F11hbpd9fwv!19sChIJeTwLNNx0-4gRzGwo4b04QFw,Southern Pool Repair,3.8,24,Swimming pool contractor,,,,+1 912-659-1993,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPw-ZSX-F2xAzrhD6W7A13DullS56lXshruumCe=w408-h310-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:17:08.538Z,,
https://www.google.com/maps/place/Coastal+Excavations+LLC/data=!4m7!3m6!1s0x6f1adac3c8307af1:0x9ae4de663e437f56!8m2!3d32.1068835!4d-81.1486731!16s%2Fg%2F11q39fqhp7!19sChIJ8XowyMPaGm8RVn9DPmbe5Jo,Coastal Excavations LLC,5.0,8,Swimming pool contractor,"31 Brampton Rd, Savannah, GA 31408, United States","4V42+QG Savannah, Georgia, USA",,+1 912-228-8699,Temporarily closed,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw9j2wMKTYtASCF-sas0Cw3aHxlRAfHeMXs8fJVtDwyq3MAMC7Y7dzWP41ktrkf5A6p4xSQ-RscwoDXKj6_PXSwd8l9qCN67Ea1KAcYPilGXtF9NdIY-5g9jYeIHdgjOuMoPRmT=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Savannah+Savannah+GA/@32.0808989,-81.091203,14z",2025-10-27T18:17:13.706Z,,
https://www.google.com/maps/place/Premier+Pools+%26+Spas+%7C+Savannah/data=!4m7!3m6!1s0x88fbbdbcfaa7ac15:0x91950464f1c00049!8m2!3d32.1025711!4d-81.2211132!16s%2Fg%2F11qnl4t07c!19sChIJFayn-ry9-4gRSQDA8WQElZE,Premier Pools & Spas | Savannah,4.6,18,Swimming pool contractor,"83 Columbia Dr Unit 103, Pooler, GA 31322, United States","4Q3H+2H Pooler, Georgia, USA",https://premierpoolsandspas.com/pool-builders/georgia/savannah/,+1 912-480-0950,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOU214h1zRmcQQgwIAWDzpIc56v5LcKHs5UT9hi=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:30.545Z,,
https://www.google.com/maps/place/Coastal+Pool+Management/data=!4m7!3m6!1s0x88fba15327b6e441:0xb257b7b23e5ad6e0!8m2!3d32.135565!4d-81.2510945!16s%2Fg%2F11c2lsdjgd!19sChIJQeS2J1Oh-4gR4NZaPrK3V7I,Coastal Pool Management,5.0,4,Swimming pool repair service,"463 Pooler Pkwy Suite 186, Pooler, GA 31322, United States","4PPX+6H Pooler, Georgia, USA",https://coastal-pmg.com/?utm_source=gmb&utm_medium=yext,+1 912-944-8488,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/p/AF1QipM_FsTH9bxxbtDlUfGdNCI5EEfPyw_RuVCnq55i=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:35.900Z,,
https://www.google.com/maps/place/Sweetwater+Pools+-+Coastal/data=!4m7!3m6!1s0x88fba6b2cfe100d9:0x8a57f3b3867b967d!8m2!3d32.1308874!4d-81.2526189!16s%2Fg%2F11cn95fcd8!19sChIJ2QDhz7Km-4gRfZZ7hrPzV4o,Sweetwater Pools - Coastal,3.6,11,Pool cleaning service,"118 Pipemakers Cir STE 108, Pooler, GA 31322, United States","4PJW+9X Pooler, Georgia, USA",http://www.sweetwaterpools.net/commercial-pool-service-savannah/,+1 912-228-5051,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwfgOtkM1QgTjHWTuLBt1gy0za2iCTwAYBzR58FsCyd6X06Yf3xlbg7remc-uiqX1zXiJZ0FT90l5Vh1i6R1pxzNxXzh4scoxybxgwlTciAUbHxi62txkPFZ7twCV8KvMpGPzh1bw=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:39.214Z,,
https://www.google.com/maps/place/Pool+Rescue+Squad/data=!4m7!3m6!1s0x88fba7734f0ee577:0x50740953985a399!8m2!3d32.08267!4d-81.2862747!16s%2Fg%2F11tx190sf2!19sChIJd-UOT3On-4gRmaOFOZVABwU,Pool Rescue Squad,5.0,16,Swimming pool repair service,"280 Blue Moon Xing, Pooler, GA 31322, United States","3PM7+3F Pooler, Georgia, USA",,+1 912-618-8089,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOvSsZSZ9eD4lBY7NvE1TYFdmjNOa2Ab5SLsBiA=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:44.844Z,,
https://www.google.com/maps/place/Coastal+Blue+Pool+Service/data=!4m7!3m6!1s0x88fba74336b86397:0x3391f97d2e826c10!8m2!3d32.0387564!4d-81.2060396!16s%2Fg%2F11gf0r49x9!19sChIJl2O4NkOn-4gREGyCLn35kTM,Coastal Blue Pool Service,5.0,15,Pool cleaning service,,,http://coastalbluepools.com/,+1 912-346-4714,Closes soon ⋅ 3 pm ⋅ Opens 9 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxbN8sFluyzLfDQQD_1P1762XCbkB4joFt9Nm_II9DJgjLx9QBRXBcfnw8DOt2edmTmt5E27JSdPjIIu1WiCCsXSbN01wZbJ_uSA1679tnbgq2bQhAgaYKTfjw5I5wT-mW-23yRjA=w408-h544-k-no,true,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:50.810Z,,
https://www.google.com/maps/place/May+River+Pool/data=!4m7!3m6!1s0x88fba7594fb82731:0xb4b05c9811ba9d!8m2!3d32.0715401!4d-81.2961185!16s%2Fg%2F11w9509tj1!19sChIJMSe4T1mn-4gRnboRmFywtAA,May River Pool,,,Swimming pool repair service,"200 Wood Haven Ct, Pooler, GA 31322, United States","3PC3+JH Pooler, Georgia, USA",https://www.mayriverpool.com/,+1 920-209-2585,,,https://lh3.googleusercontent.com/p/AF1QipPrz-4TKwDdJZ78N2tpquF_d9Z_oH-DVDIgcCrC=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:54.100Z,,
https://www.google.com/maps/place/SCP+Distributors+LLC/data=!4m7!3m6!1s0x88fba3e7afa0d287:0x2866a5d686be023e!8m2!3d32.1522816!4d-81.2327793!16s%2Fg%2F11b6djn0td!19sChIJh9Kgr-ej-4gRPgK-htalZig,SCP Distributors LLC,4.6,29,Swimming pool supply store,"167 Knowlton Way Suite 105, Savannah, GA 31407, United States","5Q28+WV Savannah, Georgia, USA",http://www.scppool.com/,+1 912-965-0274,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx4YP8azML6NEkm6bifWrtlyago_rlzSJXebtQjmO_8m8_2qCoMArMf4ta7i-QWRXNJlaNyAfdnJJjDdnqy8Xhiy6OnSAy9PqmuJvWswhy7XNTjhRXTpjPwtQCFk6H6BFrltDqz=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:17:59.952Z,· Kerbside pickup,
https://www.google.com/maps/place/Pool+Man+The/data=!4m7!3m6!1s0x88fb9f83c25b452b:0xa4e839a88e2999d7!8m2!3d32.0889834!4d-81.1567013!16s%2Fg%2F1tfjlz_y!19sChIJK0VbwoOf-4gR15kpjqg56KQ,Pool Man The,3.5,4,Swimming pool contractor,"West Savannah, 1005 US-80, Garden City, GA 31408, United States","3RQV+H8 Garden City, Georgia, USA",,+1 912-964-0082,Open ⋅ Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=z3cNKNCfWfAFbnq_XRucpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=89.60241&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:18:06.031Z,,
https://www.google.com/maps/place/West+Chatham+YMCA/data=!4m7!3m6!1s0x88fba6b75a88c8a3:0x53ac2ef12571eb68!8m2!3d32.1300221!4d-81.2631111!16s%2Fg%2F1td548sr!19sChIJo8iIWrem-4gRaOtxJfEurFM,West Chatham YMCA,3.6,163,Non-profit organization,"165 Isaac G Laroche Dr, Pooler, GA 31322, United States","4PJP+2Q Pooler, Georgia, USA",https://www.ymcaofcoastalga.org/branch/west-chatham/,+1 912-748-9622,Open ⋅ Closes 9 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzqS33h3a57P4-DHgB4SuX01vEYaUuM5tb6_rAAtrOrFE2hXGzaX8c1_Q1afWXg7GMVC_e1X7y4HwSkfzt2SzU8Ev6Z2n25T6LwnDmeXHqj3C5QIo0FnKRBX6ObN_624-D-ABEC9QlFjxCs=w426-h240-k-no,true,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–8 pm,7 am–7 pm,11 am–6 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:18:12.222Z,,
https://www.google.com/maps/place/Sun+Drenched+Pools/data=!4m7!3m6!1s0x88fb7588e12a9f6d:0xb8df205815eada41!8m2!3d32.1057975!4d-81.170124!16s%2Fg%2F11g6wc6yj_!19sChIJbZ8q4Yh1-4gRQdrqFVgg37g,Sun Drenched Pools,5.0,42,Swimming pool contractor,,,http://sundrenchedpools.com/,+1 844-775-2746,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM-xFPiyUdJ3-d_QNAGcBenEV9Dp4dXzdyozo6m=w408-h306-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Pooler+Savannah+GA/@32.115481,-81.2470574,14z",2025-10-27T18:18:18.287Z,,
