placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,sunday,monday,tuesday,wednesday,thursday,friday,saturday,info,attributes,isBlackOwned,error
https://www.google.com/maps/place/Aqua+Infusions/data=!4m7!3m6!1s0x80945b8fcfe0e719:0x323dcf7412e61fb6!8m2!3d36.8082527!4d-119.674316!16s%2Fg%2F11h_q0666w!19sChIJGefgz49blIARth_mEnTPPTI,Aqua Infusions,5.0,48,Local medical services,"2166 Shaw Ave, Clovis, CA 93611, United States","R85G+87 Clovis, California, USA",http://aquainfusions.com/,+1 559-492-8428,Closed ⋅ Opens 10 am Mon,https://lh3.googleusercontent.com/p/AF1QipMerFdzoJbBYcTMcs4tAPuu8AAa7adPUxgGoXqw=w408-h408-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:26.016Z,Closed,10 am–5 pm,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Ambulatory+Infusion+Center/data=!4m7!3m6!1s0x80945b67b5f5c6cd:0x88a21193328e2b70!8m2!3d36.8419191!4d-119.6608717!16s%2Fg%2F11qqtrvxhy!19sChIJzcb1tWdblIARcCuOMpMRoog,Ambulatory Infusion Center,,,Medical clinic,"Medical Offices - 729, 729 Medical Center Dr W #215, Clovis, CA 93611, United States","R8RQ+QM Clovis, California, USA",,+1 559-324-6800,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npI3X-fZhq4cYKHFJQKa8XP8slEvn1NPgKwK6kjLsiIXef8kwrkSjj1iggO7sy0e6F7s6x9yNzE8EhZ8NxfFzw2_NqAsWE6ajGzkXPp4fIQs8p0KbTBv5vQBYmK4xp0QIlMFTHd=w426-h240-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:29.105Z,,,,,,,,,,,
https://www.google.com/maps/place/Clovis+Regional+Cancer+Treatment+and+Research+Center/data=!4m7!3m6!1s0x80945b1a7dde7ff3:0x264b8fb9ef41559d!8m2!3d36.8426282!4d-119.6611209!16s%2Fg%2F11f3nl1pf5!19sChIJ83_efRpblIARnVVB77mPSyY,Clovis Regional Cancer Treatment and Research Center,5.0,1,Hospital,"Clovis, CA 93611, United States","R8VQ+3H Clovis, California, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr_dlVbm54y2YJlHoeo-Fjwldtqxf_w7wPNYBo44naPJZvpbNmVOzUzTTPUX2Yx21nbTWkEYs_G8z1KLH50GwQZEI02vkV-uzuoFetBTLKTSbzHe_Xx-3EUxegJGzU9-N1QFQBk=w408-h725-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:31.949Z,,,,,,,,,,,
https://www.google.com/maps/place/Community+Cancer+Institute/data=!4m7!3m6!1s0x80945b2f99eb581f:0xabacf0f3e8bf2a92!8m2!3d36.8428136!4d-119.6608724!16s%2Fg%2F11gk4pbb1k!19sChIJH1jrmS9blIARkiq_6PPwrKs,Community Cancer Institute,4.3,42,Oncologist,"785 Medical Center Dr W, Clovis, CA 93611, United States","R8VQ+4M Clovis, California, USA",http://www.communitymedical.org/cancer,+1 559-387-1600,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM94seA_xaGgb7mhB6EciATfozUn5e76hj-gn5n=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:37.251Z,Closed,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,,,,
https://www.google.com/maps/place/Outpatient+Care+Center/data=!4m7!3m6!1s0x80945b0ff7aecc1f:0x36b27eccb2a81de0!8m2!3d36.8387322!4d-119.6611619!16s%2Fg%2F11bz_8k7b7!19sChIJH8yu9w9blIAR4B2ossx-sjY,Outpatient Care Center,4.5,2,Medical clinic,"Clovis, CA 93611, United States","R8QQ+FG Clovis, California, USA",,+1 559-459-5060,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrnDwS8wPEFOvAsqqQljKDLGDnpQvPtgpC_m-1p9Wx4LycmPUXdOqmkgmAnEorKTPGDS7H9-cS6ICHR18nkFazO4kw4E2n3aMMrRz1-Qv7m_g9Tdg3_imc1SYjI-Zl0q8ZThfqw=w408-h725-k-no,false,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:40.440Z,,,,,,,,,,,
"https://www.google.com/maps/place/Evexia+Wellness+Centers+%7C+Ketamine+Treatment+For+Depression,+Anxiety+and+PTSD/data=!4m7!3m6!1s0x80945d9446a4134d:0xc9b404d41daf3803!8m2!3d36.8400604!4d-119.7151248!16s%2Fg%2F11j0kk4zn2!19sChIJTROkRpRdlIARAzivHdQEtMk","Evexia Wellness Centers | Ketamine Treatment For Depression, Anxiety and PTSD",5.0,4,Mental health clinic,"250 W Spruce Ave Suite 107, Clovis, CA 93611, United States","R7RM+2X Clovis, California, USA",https://evexiawc.com/,+1 559-314-2153,Closed ⋅ Opens 10 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KFTusThkJNPnm2sl7kRKYA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.80203&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:46.208Z,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,,,,
https://www.google.com/maps/place/Clovis+Community+Medical+Center/data=!4m7!3m6!1s0x80945b0548b4f213:0x7975a52e1c43268e!8m2!3d36.8395619!4d-119.6601922!16s%2Fm%2F04g3l69!19sChIJE_K0SAVblIARjiZDHC6ldXk,Clovis Community Medical Center,2.6,786,Medical Center,"2755 Herndon Ave, Clovis, CA 93611, United States","R8QQ+RW Clovis, California, USA",https://www.communitymedical.org/hospitals-facilities/Clovis-Community-Medical-Center,+1 559-324-4000,,https://lh3.googleusercontent.com/p/AF1QipP2zUv55tfG60Wg_exJefzZplLy4BGtbzmGjvsW=w426-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:51.865Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/IV+Nutrition/data=!4m7!3m6!1s0x80945b56ad5f9863:0x66679c05ae55b520!8m2!3d36.8379029!4d-119.685271!16s%2Fg%2F11yfzcpcqn!19sChIJY5hfrVZblIARILVVrgWcZ2Y,IV Nutrition,5.0,4,IV therapy service,"1755 Herndon Ave #103, Clovis, CA 93611, United States","R8Q7+5V Clovis, California, USA",,+1 559-702-1350,"Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPItdDTfbm7nGH_LeRdOiR_3qmqvloVDqo_-5fX=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:19:57.478Z,12–5 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,,,,
https://www.google.com/maps/place/The+Body+Building/data=!4m7!3m6!1s0x80945ccab8ebfdd1:0xbb67162a3a51c69b!8m2!3d36.8525054!4d-119.7205664!16s%2Fg%2F11d_9fs4c_!19sChIJ0f3ruMpclIARm8ZROioWZ7s,The Body Building,4.3,135,Wellness center,"427 W Nees Ave #103, Clovis, CA 93611, United States","V73H+2Q Clovis, California, USA",http://www.valleycryotherapy.com/,+1 559-500-1300,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMfQxEJgl4vU1ODcacy2f9YfqEWsK1DQmXF2Jpf=w458-h240-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:20:02.986Z,Closed,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–1 pm,,,,
https://www.google.com/maps/place/Fresno+Cancer+Center/data=!4m7!3m6!1s0x809442cf01f73bc1:0xfc47a9bcdfc7a53d!8m2!3d36.8504804!4d-119.7575813!16s%2Fg%2F1v_ncrmz!19sChIJwTv3Ac9ClIARPaXH37ypR_w,Fresno Cancer Center,5.0,105,Medical clinic,"7887 N Cedar Ave, Fresno, CA 93720, United States","V62R+5X Fresno, California, USA",https://www.fresnocc.health/,+1 559-437-1000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipO4PUU9CmVietvspS_3O8azprOh9ixi6g_ysN04=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Clovis+Fresno+CA/@36.8252277,-119.7029194,14z",2025-09-28T23:20:08.469Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/United+Health+Centers+-+Sanger+7th+Street/data=!4m7!3m6!1s0x8094f85664c379dd:0xf682d796873b2556!8m2!3d36.7061756!4d-119.5597041!16s%2Fg%2F11gg6kgvk4!19sChIJ3XnDZFb4lIARViU7h5bXgvY,United Health Centers - Sanger 7th Street,2.5,88,Medical Center,"1570 7th St, Sanger, CA 93657, United States","PC4R+F4 Sanger, California, USA",https://unitedhealthcenters.org/sanger-7,+1 800-492-4227,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOeCEMrhWuhFnL1IXmVgm7UMyC3g-mPerwz91D_=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:29.153Z,9 am–5:30 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,8:30 am–9 pm,9 am–5:30 pm,,,,
https://www.google.com/maps/place/United+Health+Centers+-+Sanger+Jensen+Ave./data=!4m7!3m6!1s0x8094f845843e77f1:0xe42a09a896e2771f!8m2!3d36.707474!4d-119.5722454!16s%2Fg%2F1vyk2rr8!19sChIJ8Xc-hEX4lIARH3filqgJKuQ,United Health Centers - Sanger Jensen Ave.,3.9,45,Medical Center,"2502 Jensen Ave, Sanger, CA 93657, United States","PC4H+X4 Sanger, California, USA",https://unitedhealthcenters.org/sanger-jensen,+1 800-492-4227,Closed ⋅ Opens 8:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QlRQQwUk3Xxdx_bIt4XnOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.678898&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:34.311Z,Closed,"8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm","8:30 am–12:30 pm, 1:30–5:30 pm",Closed,,,,
https://www.google.com/maps/place/Telecare+Corporation/data=!4m7!3m6!1s0x8094f8458ada5d95:0xf763dbf4523892d0!8m2!3d36.7064726!4d-119.5723053!16s%2Fg%2F1tgx2845!19sChIJlV3aikX4lIAR0JI4UvTbY_c,Telecare Corporation,5.0,3,Mental health service,"2511 Jensen Ave, Sanger, CA 93657, United States","PC4H+H3 Sanger, California, USA",http://www.telecarecorp.com/,+1 559-875-3023,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NRU214M0nFZfYDLwEfRPQw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.22887&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:39.388Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Internal+and+Specialty+Medicine:+Adventist+Health/data=!4m7!3m6!1s0x8094f90839ffd41f:0x38f42e39c1140d24!8m2!3d36.6898712!4d-119.556005!16s%2Fg%2F1261_prfz!19sChIJH9T_OQj5lIARJA0UwTku9Dg,Internal and Specialty Medicine: Adventist Health,4.2,146,Internist,"1939 Academy Ave, Sanger, CA 93657, United States","MCQV+WH Sanger, California, USA",https://adventisthealth.org/locations/detail/internal-medicine-adventist-health/,+1 559-875-6900,Closed ⋅ Opens 8 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lYbbACU9gZXxGGoVpR_2AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=179.75055&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:44.790Z,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Sanger+Medical+Group/data=!4m7!3m6!1s0x8094f850ce363929:0x347a3e40ead88690!8m2!3d36.7074948!4d-119.5634785!16s%2Fg%2F1tn4ydnd!19sChIJKTk2zlD4lIARkIbY6kA-ejQ,Sanger Medical Group,,,Medical group,"1822 Jensen Ave # 101, Sanger, CA 93657, United States","PC4P+XJ Sanger, California, USA",,+1 559-875-5521,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F8HFxfepKaMidGgS9lnqIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.6103&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:48.191Z,,,,,,,,,,,
https://www.google.com/maps/place/PRO~PT+Physical+Therapy+Sanger/data=!4m7!3m6!1s0x8094f901b2a1bdc5:0x2607f9acc8584e6c!8m2!3d36.7000759!4d-119.5540545!16s%2Fg%2F1thbwxnn!19sChIJxb2hsgH5lIARbE5YyKz5ByY,PRO~PT Physical Therapy Sanger,4.9,79,Physical therapy clinic,"1132 Academy Ave #101, Sanger, CA 93657, United States","PC2W+29 Sanger, California, USA",http://pro-pt.net/about/locations/sanger,+1 559-876-1191,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOGpXAGwcDqeDxfQU5NrdbVS1YBjueqmUfUUDxV=w408-h272-k-no,true,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:20:54.328Z,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–5 pm,Closed,,,,
https://www.google.com/maps/place/DaVita+Sanger+Sequoia+Dialysis/data=!4m7!3m6!1s0x8094f8458ac24547:0xee541c5e4241829f!8m2!3d36.7060966!4d-119.5727233!16s%2Fg%2F1tfq9gqd!19sChIJR0XCikX4lIARn4JBQl4cVO4,DaVita Sanger Sequoia Dialysis,3.0,2,Dialysis center,"2517 Jensen Ave bldg b, Sanger, CA 93657, United States","PC4G+CW Sanger, California, USA",https://www.davita.com/locations/CA/Sanger/2517JensenAve--2188,+1 833-347-1861,"Closed ⋅ Opens 4 am Mon

Updated by this business 3 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dBLAwghwNFpTpbAZN9FUCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.2011&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:21:00.471Z,Closed,4 am–10:30 pm,4 am–8 pm,4 am–10:30 pm,4 am–8 pm,4 am–10:30 pm,4 am–8 pm,,,,
https://www.google.com/maps/place/Kings+View+Rural+Services/data=!4m7!3m6!1s0x8094f850ce363929:0xd21aa612cd081cde!8m2!3d36.7074948!4d-119.5634785!16s%2Fg%2F1vlzbm34!19sChIJKTk2zlD4lIAR3hwIzRKmGtI,Kings View Rural Services,5.0,1,Mental health service,"1822 Jensen Ave Unit 102, Sanger, CA 93657, United States","PC4P+XJ Sanger, California, USA",,+1 559-875-6300,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=F8HFxfepKaMidGgS9lnqIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.6103&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:21:03.912Z,,,,,,,,,,,
https://www.google.com/maps/place/S.J.E.T.+Clinical+Services/data=!4m7!3m6!1s0x8094f9a4876c37df:0xf9f324d001ce9355!8m2!3d36.7072972!4d-119.5736114!16s%2Fg%2F11y6hv_zxf!19sChIJ3zdsh6T5lIARVZPOAdAk8_k,S.J.E.T. Clinical Services,5.0,1,Mental health service,"2570 Jensen Ave # 105, Sanger, CA 93657, United States","PC4G+WH Sanger, California, USA",https://www.sjetclinical.org/,+1 559-399-8144,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KBEI-5PodBd8eBq5GqshiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.2268&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Infusion+centers+in+Sanger+Fresno+CA/@36.708006,-119.5559652,14z",2025-09-28T23:21:09.139Z,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–12 pm,,,,
