placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error,isBlackOwned
https://www.google.com/maps/place/Barron+Equipment+and+Overhead+Doors+Des+Moines/data=!4m7!3m6!1s0x87ee90a00af14ec3:0x14b1a9b1179ce98d!8m2!3d41.6446414!4d-93.5792983!16s%2Fg%2F1wrtddnv!19sChIJw07xCqCQ7ocRjemcF7GpsRQ,Barron Equipment and Overhead Doors Des Moines,4.6,28,Material handling equipment supplier,"2276 NE 46th Ave, Des Moines, IA 50317, United States","JCVC+V7 Des Moines, Iowa, USA",http://www.barroneq.com/,+1 515-262-6021,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNTk2SMLdAjuqhrW5mHGZ34r3DAJNZEnl0j122K=w408-h306-k-no,true,7:30 am–4 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:22.139Z,,,,
https://www.google.com/maps/place/WD+Door/data=!4m7!3m6!1s0x87ee9ab399d389f5:0x581eeede846c1190!8m2!3d41.7037396!4d-93.5893512!16s%2Fg%2F1thr7qsm!19sChIJ9YnTmbOa7ocRkBFshN7uHlg,WD Door,4.8,572,Garage door supplier,"700 SE Oralabor Rd, Ankeny, IA 50021, United States","PC36+F7 Ankeny, Iowa, USA",https://www.wd-door.com/,+1 515-963-0989,Closes soon ⋅ 5 pm ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPP4Cr5rt_M-CzH5K4jsO9JuEkaoPb21oxxhHH9=w408-h255-k-no,true,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:26.672Z,,,,
https://www.google.com/maps/place/Absolute+Overhead+Door/data=!4m7!3m6!1s0x87ee82e95d10c18d:0x76bef0f8e77469e6!8m2!3d41.7244451!4d-93.7175302!16s%2Fg%2F1vq75dt1!19sChIJjcEQXemC7ocR5ml05_jwvnY,Absolute Overhead Door,4.9,84,Garage door supplier,"8993 NW Beaver Dr, Johnston, IA 50131, United States","P7FJ+QX Johnston, Iowa, USA",http://www.absoluteohd.com/,+1 515-238-8472,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMb8PA0SjOcauCddql4FbRrXWLXyi8sGV05lWAc=w423-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:31.305Z,,,,
https://www.google.com/maps/place/Doors+Inc/data=!4m7!3m6!1s0x87ee98ff430089c3:0xd8a2783a32a812d4!8m2!3d41.5811334!4d-93.6230053!16s%2Fg%2F1264d8bkb!19sChIJw4kAQ_-Y7ocR1BKoMjp4otg,Doors Inc,3.9,38,Door supplier,"300 SW 6th St, Des Moines, IA 50309, United States","H9JG+FQ Des Moines, Iowa, USA",https://www.doorsinciowa.com/,+1 515-288-8951,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzVViRbzchFWXdQAVUhI5lCSmRAd66U-6ADc1lVaNfQNUd5umIub00Aks-5BIVz8H0Y72AvuDTl7Jd1mvMhn0PPsDhrKMgcNJF6nGdDnConlYzOFrg_o3OKbNbdpJ2aGDZiITMM3Q=w408-h725-k-no,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:33.895Z,,,,
"https://www.google.com/maps/place/Amega+Garage+Doors+%26+Openers,+Inc./data=!4m7!3m6!1s0x87ee995c78aea733:0xb9d1e6d325f2c38d!8m2!3d41.6161477!4d-93.6471094!16s%2Fg%2F11rwn_zfrc!19sChIJM6eueFyZ7ocRjcPyJdPm0bk","Amega Garage Doors & Openers, Inc.",,,Door supplier,"2412 Martin Luther King Jr Pkwy, Des Moines, IA 50310, United States","J983+F5 Des Moines, Iowa, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ct5wxDi5_4pzgT0Fva0kWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=218.46162&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:36.208Z,,,,
https://www.google.com/maps/place/L%26S+Garage+Doors+LLC/data=!4m7!3m6!1s0x87ee953a03548195:0x77c2b1553cb3326f!8m2!3d41.6225331!4d-93.4604967!16s%2Fg%2F11sy224v6l!19sChIJlYFUAzqV7ocRbzKzPFWxwnc,L&S Garage Doors LLC,5.0,12,Garage door supplier,"330 32nd St SE, Altoona, IA 50009, United States","JGFQ+2R Altoona, Iowa, USA",,+1 515-240-7723,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNxUpox2znD2rdlmO1q3eVisGkc1S-UFFBHY8Ew=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:40.995Z,,,,
"https://www.google.com/maps/place/Amega+Garage+Doors+%26+Openers,+Inc./data=!4m7!3m6!1s0x87ee995b80d072ad:0x3c372b56e0ab3523!8m2!3d41.6644946!4d-93.6847274!16s%2Fg%2F11b5pj_04s!19sChIJrXLQgFuZ7ocRIzWr4FYrNzw","Amega Garage Doors & Openers, Inc.",4.6,93,Garage door supplier,"4901 NW 57th Ave, Johnston, IA 50131, United States","M878+Q4 Johnston, Iowa, USA",https://amegagaragedoors.com/,+1 515-633-2119,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPOloQecNucxh37ACMLLm7lz9Q_pGGaUEuzIYOm=w408-h272-k-no,true,7 am–3 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:45.452Z,,,,
https://www.google.com/maps/place/Dan%27s+Overhead+Doors+%26+More/data=!4m7!3m6!1s0x87ec2774fd5c805f:0x65b4f6953ec2ce6!8m2!3d41.6057478!4d-93.5015541!16s%2Fg%2F11h62jmfnh!19sChIJX4Bc_XQn7IcR5izsU2lPWwY,Dan's Overhead Doors & More,3.7,6,Garage door supplier,"5780 Metro E Dr #300, Pleasant Hill, IA 50327, United States","JF4X+79 Pleasant Hill, Iowa, USA",http://www.dansdoors.com/,+1 515-331-7767,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipM0YPHlIm7ldeAIWGz_z5galTLg0mzCUtBuWpfg=w481-h240-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:50.299Z,,,,
https://www.google.com/maps/place/American+Garage+Doors/data=!4m7!3m6!1s0x87ee9be458010fbd:0x48be8696ac49b3cb!8m2!3d41.6609895!4d-93.5916937!16s%2Fg%2F11w8jtfk2s!19sChIJvQ8BWOSb7ocRy7NJrJaGvkg,American Garage Doors,5.0,3,Garage door supplier,"5507 NE 17th St, Des Moines, IA 50313, United States","MC65+98 Des Moines, Iowa, USA",https://agdiowa.com/,+1 515-265-9151,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMWGb-hamE0AYnPFhaBS-UXQmS83qGrH_HEyq65=w408-h374-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:55.373Z,,,,
https://www.google.com/maps/place/DH+Pace+Iowa/data=!4m7!3m6!1s0x87ee9998fe00fffb:0x8ffca1e6bd600024!8m2!3d41.5888095!4d-93.8847975!16s%2Fg%2F11f345yz3n!19sChIJ-_8A_piZ7ocRJABgveah_I8,DH Pace Iowa,3.5,6,Garage door supplier,,,https://dhpace.com/states/iowa,+1 515-635-6014,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOhpV5FKpc8ycwx7Qu9MDtV_P7eBVILEVIfUEmB=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Adel+Des+Moines+IA/@41.5896139,-93.6163963,14z",2025-11-07T22:46:59.894Z,,,,
https://www.google.com/maps/place/Ace+Handyman+Services+West+Des+Moines/data=!4m7!3m6!1s0x87ee9fdbe4c3cafd:0xd98cc59a351fefec!8m2!3d41.6131846!4d-93.7353767!16s%2Fg%2F11kc7z9303!19sChIJ_crD5Nuf7ocR7O8fNZrFjNk,Ace Handyman Services West Des Moines,4.9,226,Handyman/Handywoman/Handyperson,"2175 NW 86th St # 6A, Clive, IA 50325, United States","J777+7R Clive, Iowa, USA",https://www.acehandymanservices.com/offices/west-des-moines,+1 515-200-2503,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPiexe97iP3H8lFH-23nJFFZzfxlKRrvDzKK4E=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:19.801Z,Identifies as veteran-owned,,,
"https://www.google.com/maps/place/Buresh+Home+Solutions,+Inc./data=!4m7!3m6!1s0x87ec20a627590e15:0x15b2ce7b3fc4d76!8m2!3d41.610339!4d-93.746889!16s%2Fg%2F1thxwsbg!19sChIJFQ5ZJ6Yg7IcRdk38s-csWwE","Buresh Home Solutions, Inc.",4.8,179,Window installation service,"9379 Swanson Blvd, Clive, IA 50325, United States","J763+46 Clive, Iowa, USA",https://bureshhomesolutions.com/,+1 515-274-2957,Closes soon ⋅ 5 pm ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPc7UNsmiYSGYrF66LyTDUSHuItnPkCckBOJM1e=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:24.762Z,,,,
https://www.google.com/maps/place/Midwest+Overhead+Garage+Doors/data=!4m7!3m6!1s0x87ec2eb2c34e0495:0xb31a026adfce615f!8m2!3d41.7441504!4d-93.9008031!16s%2Fg%2F1vtqwnhq!19sChIJlQROw7Iu7IcRX2HO32oCGrM,Midwest Overhead Garage Doors,5.0,17,Garage door supplier,"29468 200th St, Dallas Center, IA 50063, United States","P3VX+MM Dallas Center, Iowa, USA",https://www.midwestoverheadgaragedoors.com/,+1 515-306-0146,Closes soon ⋅ 5 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipOxm3OV4ZsH0a9iw13XG4pkDr3fZ_0OlNMPn3-z=w408-h272-k-no,true,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:29.337Z,,,,
https://www.google.com/maps/place/Absolute+Garage+%26+Closets/data=!4m7!3m6!1s0x87ec20b2dd3f08a7:0xf4c83af978a887c7!8m2!3d41.6243363!4d-93.7531984!16s%2Fg%2F1tmpl1h9!19sChIJpwg_3bIg7IcRx4eoePk6yPQ,Absolute Garage & Closets,4.7,39,Cabinet store,"3169 99th St, Urbandale, IA 50322, United States","J6FW+PP Urbandale, Iowa, USA",https://www.absolutegarage.net/?utm_campaign=gmb,+1 515-254-0040,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwxUnx0ymEsnHlO4mcEdOm0f3jy-qgOY7wDsp9rmHrlo0AcFnXE2iEh8lFPkcfG8pkZm5Z76TIRMdX7mbtee1jny9KXhimW__6KWE_Ash9ofb9fD4bLo-eKfVO8RHy-83zX3APl=w408-h272-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:33.721Z,,,,
https://www.google.com/maps/place/One+Day+Doors+%26+Closets+of+Central+Iowa/data=!4m7!3m6!1s0x87ec279648a20dad:0x87315affb09068a9!8m2!3d41.6213371!4d-93.7599759!16s%2Fg%2F11ycfyd18r!19sChIJrQ2iSJYn7IcRqWiQsP9aMYc,One Day Doors & Closets of Central Iowa,4.7,15,Door shop,"2873 104th St, Urbandale, IA 50322, United States","J6CR+G2 Urbandale, Iowa, USA",https://onedaydoorsandclosets.com/?tgi=3287,+1 515-800-8019,Closes soon ⋅ 5 pm ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipOoaS40mcvcl7McaK2PhFhbf4utN-RtLHCY6LfT=w408-h544-k-no,true,9 am–5 pm,9 am–4 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:38.249Z,,· In-store shopping · Delivery,,
https://www.google.com/maps/place/Garage+Force+of+Des+Moines/data=!4m7!3m6!1s0x27112cd8369009b:0x8aa780b5eb2daaa8!8m2!3d41.6244406!4d-93.7694277!16s%2Fg%2F11ks6hk4vb!19sChIJmwBpg80ScQIRqKot67WAp4o,Garage Force of Des Moines,5.0,46,Flooring contractor,"3311 111th St Ste 202 & 203, Urbandale, IA 50322, United States","J6FJ+Q6 Urbandale, Iowa, USA",https://desmoines.garageforce.com/,+1 515-612-7013,Closes soon ⋅ 5 pm ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipM2jtjG4gUG0SAmPnfONwTIwqM-47IFOu3-ZXEp=w408-h306-k-no,true,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:43.286Z,,,,
https://www.google.com/maps/place/Jack%27s+Garage+Doors/data=!4m7!3m6!1s0x4f35f2be18ab4b2b:0x380ac150b69c225b!8m2!3d41.8266672!4d-93.6119319!16s%2Fg%2F11vzxp068f!19sChIJK0urGL7yNU8RWyKctlDBCjg,Jack's Garage Doors,5.0,12,Garage door supplier,,,https://www.jacksdoors.com/,+1 515-577-0661,Open ⋅ Closes 12 am,https://lh3.googleusercontent.com/p/AF1QipOMDXTOwuo2iPvhuoMUrFFJjbTI_padQGWoftVW=w408-h306-k-no,true,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:47.831Z,,,,
https://www.google.com/maps/place/Ian%27s+Lock+and+Key/data=!4m7!3m6!1s0x87ec20a005bdf6b5:0xb7b6c1fa84975f91!8m2!3d41.600849!4d-93.7439701!16s%2Fg%2F11b6gc8d58!19sChIJtfa9BaAg7IcRkV-XhPrBtrc,Ian's Lock and Key,4.7,168,Locksmith,"9086 Carpenter Cir Dr, Clive, IA 50325, United States","J724+8C Clive, Iowa, USA",https://westdesmoineslocksmith.com/,+1 515-210-7282,Open ⋅ Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipOifHety1TGy_DwTlJwMSR7ZV-25v8WINmgJnvi=w408-h271-k-no,true,5 am–9 pm,Closed,Closed,5 am–9 pm,5 am–9 pm,5 am–9 pm,5 am–9 pm,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:52.438Z,,,,
https://www.google.com/maps/place/Custom+Electrical+Services+Des+Moines/data=!4m7!3m6!1s0x87ee99bc9bcba7d3:0x43465e982ef004b3!8m2!3d41.6108191!4d-93.743713!16s%2Fg%2F1vq9mvft!19sChIJ06fLm7yZ7ocRswTwLpheRkM,Custom Electrical Services Des Moines,4.8,1308,Electrician,"1975 NW 92nd Ct #15, Clive, IA 50325, United States","J764+8G Clive, Iowa, USA",https://www.customelectricalia.com/?utm_source=GMB&utm_medium=organic,+1 515-669-3418,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPw3MUpgFStdFXT7ZvoubEo2draCpPsPUjHXL9A=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Clive+Des+Moines+IA/@41.6060873,-93.77236,14z",2025-11-07T22:47:56.952Z,,,,
