placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,info,isBlackOwned,error
https://www.google.com/maps/place/Davis+Excavating+Inc./data=!4m7!3m6!1s0xaaa346e900ca4a33:0xb88869287ab8d436!8m2!3d40.4657757!4d-122.3192446!16s%2Fg%2F11swt34n0d!19sChIJM0rKAOlGo6oRNtS4eihpiLg,Davis Excavating Inc.,5.0,27,Excavating contractor,"19800 Hirsch Ct #1, Anderson, CA 96007, United States","FM8J+88 Anderson, California, USA",https://www.davis-excavating.com/,+1 530-356-9289,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGYqlRWrAxbxm0wwwGOY-TPs2dZNQGXlFsem6I9lcmXr7C-Ti3VGm1F8zBzlcU6ESRbeDGa5Ci9UiRK_Qrw38r_TC__cuaHOz3ENDWXxZK5u3SPmKDUj0wPu0y5uN7WW8UR2cVYxE9b62Hu=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:02:52.898Z,,,,
https://www.google.com/maps/place/Forest+Design/data=!4m7!3m6!1s0x54d2c18f6f99f531:0xd6875f75a2e73397!8m2!3d40.4847196!4d-122.2905093!16s%2Fg%2F1tf42ps6!19sChIJMfWZb4_B0lQRlzPnonVfh9Y,Forest Design,3.0,28,Landscaper,"20561 Prairie Ln, Redding, CA 96002, United States","FPM5+VQ Redding, California, USA",https://forestdesignredding.com/,+1 530-275-8141,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIRu7RxaSKR-ZoQyzwvZwSUp_d4xBdiU9zL5NcxdABnN0nhfypKi1lhPEug2PlxQNZRN6zPvEyq3r62z3PoHK68yRW6SLbNcUx0-rZCpQBHo5ENknLVf3QcKZ_z6d4oHaLKueJdw=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:02:57.451Z,,,,
https://www.google.com/maps/place/endres+sprinklers/data=!4m7!3m6!1s0x54d2c328fe3e218b:0x17da6309525096f9!8m2!3d40.4358906!4d-122.2920491!16s%2Fg%2F11jx290dfv!19sChIJiyE-_ijD0lQR-ZZQUglj2hc,endres sprinklers,5.0,1,Lawn sprinkler system contractor,"1515 Spruce St apt E, Anderson, CA 96007, United States","CPP5+95 Anderson, California, USA",,+1 530-691-6252,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=J_xr3txY6j-Ejz7897O-kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.03199&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:01.950Z,,,,
https://www.google.com/maps/place/Gold+Leaf+Nursery/data=!4m7!3m6!1s0x54d2c1b784a1a463:0x358e375006982ffd!8m2!3d40.480757!4d-122.2999295!16s%2Fg%2F1td7bwyx!19sChIJY6ShhLfB0lQR_S-YBlA3jjU,Gold Leaf Nursery,4.7,54,Plant nursery,"6186 Churn Crk Rd, Redding, CA 96002, United States","FPJ2+82 Redding, California, USA",https://www.thegoldleafnursery.com/,+1 530-365-5383,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHedrftzPa8DFY9xDvLb7rN2Rrbj1F0p6drsXtdbfvSA-16H2P7KxyCrAOjqSdxze2kfdqJkr7Lal1jPXDn-SLgdQrIuAdVceQuR75TzvIIqAd7pT6uF6bSuqjd1lrPKUf9vDzE=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:06.361Z,,,,
https://www.google.com/maps/place/JON+WILLIAMS+EXCAVATING+INC/data=!4m7!3m6!1s0x54d2c1465f1043fd:0x459ea1d9c155c463!8m2!3d40.4377043!4d-122.2864687!16s%2Fg%2F11gjxv5gw7!19sChIJ_UMQX0bB0lQRY8RVwdmhnkU,JON WILLIAMS EXCAVATING INC,5.0,5,Excavating contractor,"Deschutes Rd, Anderson, CA 96007, United States","CPQ7+3C Anderson, California, USA",,+1 530-364-6549,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkHi85sI74H_HP2jt2vg_J3E7lncNXbCWqb-FxiKu-Z6HLJFDXbPHTgE2g5D22gibA90qpYqx8Kq6D7P_YIaCx03lNHW1lndRMG206VyhG3hYB1ZkPPZ_8yxFsuO3CHGtELKg=w427-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:10.916Z,,,,
https://www.google.com/maps/place/Outdoor+Creations+Inc/data=!4m7!3m6!1s0x54d2c15bd18b58bf:0xfb7a89939e85f6d5!8m2!3d40.4427128!4d-122.2906995!16s%2Fg%2F1tlc7t6q!19sChIJv1iL0VvB0lQR1faFnpOJevs,Outdoor Creations Inc,4.3,6,Concrete product supplier,"2270 Barney Rd, Anderson, CA 96007, United States","CPV5+3P Anderson, California, USA",https://outdoorcreations.com/,+1 530-365-6106,Open · Closes 3:30 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwPI4Gg3XV1GV6RE1BMtA39TQoC-JVTyLz8K19Q8BFCfnf_NteRWOoGTJobQfKeDE9CzysJBcCqmkDHZp-ZFhRCX2FR4FoJ2vjJiNgsjUYT8yqaxti3MemaRe-_zwS5lVS37h6HQ=w408-h306-k-no,true,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:15.248Z,,,,
https://www.google.com/maps/place/K+%26+K+Landscape+Contractor/data=!4m7!3m6!1s0x54d292b156040245:0xdb7896c4ba180c21!8m2!3d40.6117374!4d-122.3801076!16s%2Fg%2F1w6653wc!19sChIJRQIEVrGS0lQRIQwYusSWeNs,K & K Landscape Contractor,4.9,57,Landscaper,"215 Lake Blvd, Redding, CA 96003, United States","JJ69+MX Redding, California, USA",http://www.reddinglandscape.com/,+1 530-355-0581,Open · Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEGn-EElLmA3Tc4u1uq2RK64qvrSOGtgR5KiIvsHku1UYFsldyzX6DxQyXg1iPa1gSn1eWsTADG2HWUxW5DebhmZ0sMdov4F4OMNXzYYjcJ98Cw5kXXGF5XwV9oEj0UeSAS6n7z=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:19.640Z,,,,
https://www.google.com/maps/place/Wyntour+Gardens/data=!4m7!3m6!1s0x54d2c03333f30eb3:0x4385f0c226b89005!8m2!3d40.4905479!4d-122.2956826!16s%2Fg%2F1tdb8kr5!19sChIJsw7zMzPA0lQRBZC4JsLwhUM,Wyntour Gardens,4.5,193,Garden center,"8026 Airport Rd, Redding, CA 96002, United States","FPR3+6P Redding, California, USA",http://www.wyntourgardens.com/,+1 530-365-2256,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHhWDML2fzs015B3-iFSkHpV65eU2Xr2ffs4V1dWRM8JqAjWcrUPSa2EnP-L7GE4kx8166PBYgt77OiRynlqgDyn_qztk90JlN09H3QIbVoBWDH4JZkfyDhkIhsMyNzejvl2M54=w408-h408-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–4 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:24.316Z,· In-store shopping · In-store pick-up,,,
https://www.google.com/maps/place/Morenos+Landscaping+Maintenance/data=!4m7!3m6!1s0x54d2eb6a1421c749:0x691ac557a2e33ae8!8m2!3d40.5131373!4d-122.3814296!16s%2Fg%2F11j0trczhn!19sChIJScchFGrr0lQR6DrjolfFGmk,Morenos Landscaping Maintenance,5.0,10,Landscaper,"7036 Westside Rd # 103, Redding, CA 96001, United States","GJ79+7C Redding, California, USA",https://www.morenoslandscaperedding.com/,+1 530-999-5820,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGKFmTNaEIgccqczk62bBvDAMJ_IG4WKfsWrLGQKJiezf3JCZ5LBAnXfXcFrxCho3IvyT90tuoPRoxr0h7TxxGFx6Ur_T17-7EGIVWGvumko56ysR41Gm_-g5TNVBIlT9aBdnYM=w408-h306-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:28.834Z,,Identifies as Latino-owned,,
https://www.google.com/maps/place/Branstetter+Landscape/data=!4m7!3m6!1s0x54d2c1998e82b135:0x780efcd227e63680!8m2!3d40.7351765!4d-122.194407!16s%2Fg%2F11l_2qz41g!19sChIJNbGCjpnB0lQRgDbmJ9L8Dng,Branstetter Landscape,,,General contractor,,,https://linktr.ee/branstetter,+1 530-604-9458,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGWXltjO6V59U-0RV5GqcXk2ogBCf_87bbTo4VOIaW2sANUkq5lJfSXzjVF9qbcvS-YorQ8qbv8V9kP1heMMaL37YouGQiZla-AVXwyXZlU9BKgxoycf6WTKY4XqI7YwZGLxSVRUw=w493-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:33.084Z,,,,
https://www.google.com/maps/place/Outdoor+Artisans/data=!4m7!3m6!1s0xf2766ac8b838b35:0x7e6143472303133a!8m2!3d40.5627962!4d-122.3897722!16s%2Fg%2F11vjz_hf12!19sChIJNYuDi6xmJw8ROhMDI0dDYX4,Outdoor Artisans,4.7,32,Landscaper,"3626 Railroad Ave, Redding, CA 96001, United States","HJ76+43 Redding, California, USA",https://outdoorartisans.net/,+1 530-683-3608,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHOAS2I8L6sxqvjJLEGn0ScsrnMN7cc0hmdxTPBxUDz3kcIra0KNRCFImiHtqocKX3ThOP0EzDP6RQN11chlhkWUUEA4RrFYW-JWQWDHjF2OFMTBOGMh3VfKK3rvsgbB5yXayCl=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:37.679Z,,,,
https://www.google.com/maps/place/Big+Time+Pest+Control/data=!4m7!3m6!1s0x54d2c16749bf1f0f:0xe52381a16626cb94!8m2!3d40.4674395!4d-122.315634!16s%2Fg%2F1td3frvz!19sChIJDx-_SWfB0lQRlMsmZqGBI-U,Big Time Pest Control,4.9,1067,Pest control service,"19905 Hirsch Ct, Anderson, CA 96007, United States","FM8M+XP Anderson, California, USA",https://www.bigtimepestcontrol.com/?utm_source=gmb&utm_medium=organic&utm_campaign=gmb-anderson,+1 530-378-2930,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEyd5zvlfm4u_njN-eN7PsF1SBIb3bIgQSuJvk2zLZT6aY5q3e696J5lz6-oBapxWiR-IrzTxl_jKBTVvqsbY3qwvUuJPtEyfL-SlELedz3i60YkTzzWYcSpXsbQBqcpaJDbrdF=w704-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:42.083Z,,,,
https://www.google.com/maps/place/Yard+Birds+Landscaping+%26+Hardscape/data=!4m7!3m6!1s0x54d2ebbb9bbccbd1:0x336747c97fe3ac0d!8m2!3d40.5144611!4d-122.3374962!16s%2Fg%2F11rkhc75ng!19sChIJ0cu8m7vr0lQRDazjf8lHZzM,Yard Birds Landscaping & Hardscape,5.0,8,Landscaper,"19395 E Niles Ln, Redding, CA 96002, United States","GM77+Q2 Redding, California, USA",https://www.yardbirdslandscape.com/,+1 530-605-6219,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg87qBMD3iEaTrYd-kOjfR88T6GJe4eU4304Bi92SQkiHUzH_fvQhAfRCyvfFxP3NTQ4mw_wR4kHorYNInkPtLTJD5JovKxMfX2S1JZ8toht6oRZaoqZ313OQJPUmuCrtBf20AnLK5B3HW=w408-h508-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:46.473Z,,,,
https://www.google.com/maps/place/Best+Price+Landscapes/data=!4m7!3m6!1s0x54d2c1756070267b:0xc718a1dcf2357197!8m2!3d40.4911815!4d-122.194407!16s%2Fg%2F1261j8k_g!19sChIJeyZwYHXB0lQRl3E18tyhGMc,Best Price Landscapes,4.0,3,Landscaper,,,https://t.me/BestPriceLandscapes,+1 530-524-7272,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxNOha6rKM9t9xvSYYRaz7FSWei_thP8HoFITuaa3Y0omlyWfFM_aOzJuOACCcaPdIgMaZkCEBgwcNW9nGD41H0bEa4tK9ytsTUcj_nbJ4duZtaUH--MevvzEuZW7bEYQhNBv1mg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:51.237Z,,,,
https://www.google.com/maps/place/Sunrise+Excavating+Paving+%26+Landscape+Supplies/data=!4m7!3m6!1s0x54d2e909dab2f32f:0x751f84ad97d0f838!8m2!3d40.5025787!4d-122.4170913!16s%2Fg%2F1v75rmym!19sChIJL_Oy2gnp0lQROPjQl62EH3U,Sunrise Excavating Paving & Landscape Supplies,4.6,44,Paving contractor,"17409 Clear Creek Rd, Redding, CA 96001, United States","GH3M+25 Redding, California, USA",http://www.sunriseexcavating.com/,+1 530-246-8933,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGHbd_cMF4XdRiOs2WmLz6FKO9H3Y32jc6dBN5UN6u1qzpXzpkaB743EEAIClgJrZ4hT3JDI8pPg04xJVrW3mKs-W100y9b3YhJUKB7b_PZhJ_j3rXFrZ4appv_u_VZZeZZjT8=w408-h286-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,9 am–4 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/commercial+landscaping+businesses+in+Anderson+Redding+CA/@40.4482,-122.2967,14z",2026-04-29T20:03:55.941Z,,,,
