placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,error,attributes
https://www.google.com/maps/place/City+Employee+Parking/data=!4m7!3m6!1s0x88530f00078e7747:0xd477bf6d24275057!8m2!3d35.9544745!4d-80.0011913!16s%2Fg%2F11wn02qxk1!19sChIJR3eOBwAPU4gRV1AnJG2_d9Q,City Employee Parking,,,Parking lot,"313 E Green Dr, High Point, NC 27260, United States","XX3X+QG High Point, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y0AorGVdsv89pS1f9z7GKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.070781&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+High+Point+Greensboro+NC/@35.9556923,-80.0053176,14z",2025-10-28T19:18:59.179Z,,
https://www.google.com/maps/place/Walker+Avenue+Parking+Deck/data=!4m7!3m6!1s0x88531941ef931545:0xab6aad601c4a806a!8m2!3d36.0680258!4d-79.8120497!16s%2Fg%2F11gd67ngp8!19sChIJRRWT70EZU4gRaoBKHGCtaqs,Walker Avenue Parking Deck,4.2,49,Parking garage,"506 Stirling St, Greensboro, NC 27412, United States","359Q+65 Greensboro, North Carolina, USA",https://www.uncg.edu/campus-life-resources/student-community-resources/parking-transportation/,+1 336-334-5681,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw3qezXWHcK7ye7PxYhYdhPPuXsS02tvWdW1Rqu6is5w1kJFJWwn2I3Y3ZyHUMZUIwjfYpu2E4drOPj1Y0gwpRyvYZPG1rCLJpqDHd_shDMVZ0ER-wKb_Wh6U1QbjIAbob0g8AGMQ=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Oak+Ridge+Greensboro+NC/@36.1734694,-79.9889277,14z",2025-10-28T19:19:12.768Z,,
https://www.google.com/maps/place/Procter+%26+Gamble+Employee+%26+Visitor+Parking/data=!4m7!3m6!1s0x8852df0043997539:0xea66db7d34643930!8m2!3d36.2127803!4d-79.7131567!16s%2Fg%2F11w_h63_gh!19sChIJOXWZQwDfUogRMDlkNH3bZuo,Procter & Gamble Employee & Visitor Parking,,,Manufacturer,"Browns Summit, NC 27214, United States","677P+4P Browns Summit, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KUeyytfLb7HrINR0q-6TkA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.02558&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Oak+Ridge+Greensboro+NC/@36.1734694,-79.9889277,14z",2025-10-28T19:19:15.751Z,,
https://www.google.com/maps/place/Prime+Parking+Incorporated/data=!4m7!3m6!1s0x8853b1d2f7710e09:0x57f5260d2dfb0b12!8m2!3d36.0943443!4d-80.2458757!16s%2Fg%2F11f11pbw09!19sChIJCQ5x99KxU4gREgv7LQ0m9Vc,Prime Parking Incorporated,4.0,16,Valet parking service,"250 W 1st St Suite 102, Winston-Salem, NC 27103, United States","3QV3+PJ Winston-Salem, North Carolina, USA",http://www.primeparkinginc.com/,+1 336-745-5314,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNtoiwBYsO1r4I-1W4ih1tS2gpW8Po_nmrHifpj=w408-h303-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Oak+Ridge+Greensboro+NC/@36.1734694,-79.9889277,14z",2025-10-28T19:19:20.744Z,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Stokesdale+Greensboro+NC/@36.2370802,-79.979483,14z",2025-10-28T19:19:29.157Z,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lindley+Park+Greensboro+NC/@36.0664935,-79.8380778,14z",2025-10-28T19:19:37.876Z,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Lewsville+Greensboro+NC/@36.0970819,-80.4192216,14z",2025-10-28T19:19:47.890Z,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Clemmons+Greensboro+NC/@36.0452145,-79.7943407,14z",2025-10-28T19:19:56.851Z,No new results found,
"https://www.google.com/maps/place/Professsional+Parking+%26+Pro+Valet/@36.1198588,-80.0736533,14z/data=!4m6!3m5!1s0x88531f878d17e885:0x217c6cd0f89e47af!8m2!3d36.0941491!4d-79.8132893!16s%2Fg%2F11ng0w1d9k",Professsional Parking & Pro Valet,5.0,1,Valet parking service,"1825 Banking St SUITE 9215, Greensboro, NC 27408, United States","35VP+MM Greensboro, North Carolina, USA",http://www.provalet.com/,+1 888-943-0001,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=61RbD9oRfo4ln8VOMlne-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=348.2331&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Kernersville+Greensboro+NC/@36.1198588,-80.0736533,14z",2025-10-28T19:20:05.584Z,Already found,
https://www.google.com/maps/place/Atrium+Parking+Deck+C/data=!4m7!3m6!1s0x8853ae2eb14838f9:0xd22354c95926dde0!8m2!3d36.0901173!4d-80.2707267!16s%2Fg%2F11fz2__663!19sChIJ-ThIsS6uU4gR4N0mWclUI9I,Atrium Parking Deck C,4.2,48,Parking garage,"1 Medical Center Blvd, Winston-Salem, NC 27103, United States","3PRH+2P Winston-Salem, North Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vA9frQx8jI7-ZYFtZ4IefA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.76898&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winston+Salem+Greensboro+NC/@36.0948221,-80.2434028,14z",2025-10-28T19:20:17.342Z,,
https://www.google.com/maps/place/Carolina+Parking+Group/data=!4m7!3m6!1s0x8853afef2372ecd9:0x4a0239c2fa792f77!8m2!3d36.0992883!4d-80.2435453!16s%2Fg%2F11s38nfl5b!19sChIJ2exyI--vU4gRdy95-sI5Ako,Carolina Parking Group,5.0,1,Valet parking service,"301 N Main St #2300, Winston-Salem, NC 27101, United States","3QX4+PH Winston-Salem, North Carolina, USA",http://www.valetforevents.com/,+1 919-796-7081,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwZsVTsIYZUZU9-Li6nV_vgwIabBIt1zJIIx75Gtr2IEhU0yigaA6jpxlZkLahnkCNKS0fO5Zna28XiO_3BsB0LCzt_0jqDsluID6zk6qIF7nrn5KWtwynItXXksHr7VZ7RSwjm=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,9 am–5 pm,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winston+Salem+Greensboro+NC/@36.0948221,-80.2434028,14z",2025-10-28T19:20:22.222Z,,
https://www.google.com/maps/place/Parking+and+Transportation/data=!4m7!3m6!1s0x8853adf81de50387:0x94d096c18016fbdf!8m2!3d36.137932!4d-80.2752122!16s%2Fg%2F1tfnz8zp!19sChIJhwPlHfitU4gR3_sWgMGW0JQ,Parking and Transportation,,,University,"Winston-Salem, NC 27109, United States","4PQF+5W Winston-Salem, North Carolina, USA",https://parking.arizona.edu/,+1 336-758-7275,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zGFIrE1r4TgBk0Cp8cQdqg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.06912&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winston+Salem+Greensboro+NC/@36.0948221,-80.2434028,14z",2025-10-28T19:20:25.079Z,,
https://www.google.com/maps/place/Parking+Deck+A/data=!4m7!3m6!1s0x8853af550e549c79:0xe30875df5da5a6c9!8m2!3d36.0898395!4d-80.2685897!16s%2Fg%2F11sw1b807t!19sChIJeZxUDlWvU4gRyaalXd91COM,Parking Deck A,3.9,25,Parking garage,"Wake Forest, Medical Center Blvd, Winston-Salem, NC 27103, United States","3PQJ+WH Winston-Salem, North Carolina, USA",https://www.wakehealth.edu/patient-and-family-resources/preparing-for-your-visit/maps-directions-and-parking,+1 336-716-5515,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzF2r7BVvLhafAM-EfdgAeE5qV-7ODeIBqFsm49IR2-abrspj3TFqJC8HVpQNllNLQH10fy9clM4eNx1X0d8Z23BN6TYZoCyIQwANeJQnFabGzjtvN5N6uRANque9-DFM-PiONgfw=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Winston+Salem+Greensboro+NC/@36.0948221,-80.2434028,14z",2025-10-28T19:20:29.926Z,,
"https://www.google.com/maps/place/Concierge+Parking,+Valet+%26+Enforcement+Group.+LLC/data=!4m7!3m6!1s0x89ac59da94a73cdd:0x8b6d942d2f11ba42!8m2!3d35.8932161!4d-78.6484897!16s%2Fg%2F11lp1l42jm!19sChIJ3TynlNpZrIkRQroRLy2UbYs","Concierge Parking, Valet & Enforcement Group. LLC",,,Valet parking service,"8321 Six Forks Rd, Raleigh, NC 27615, United States","V9V2+7J Raleigh, North Carolina, USA",http://www.carolinaparking.com/,+1 984-281-7623,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNKcWcWoBfx4SK3lLwxSDjssB90QeuCUcP3appi=w408-h348-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Open 24 hours,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fisher+Park+Greensboro+NC/@36.0824765,-79.7890462,14z",2025-10-28T19:20:43.867Z,,
https://www.google.com/maps/place/Guilford+County+Parking%2FFleet/data=!4m7!3m6!1s0x885319245990d00b:0x78671b9bd4ff1371!8m2!3d36.0714662!4d-79.7930001!16s%2Fg%2F1tcxdxj0!19sChIJC9CQWSQZU4gRcRP_1JsbZ3g,Guilford County Parking/Fleet,,,County government office,"301 W Market St # 306, Greensboro, NC 27401, United States","36C4+HQ Greensboro, North Carolina, USA",,+1 336-641-4766,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2kvA4hQsb8ad7i8pFdBelw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=116.51296&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Fisher+Park+Greensboro+NC/@36.0824765,-79.7890462,14z",2025-10-28T19:20:46.584Z,,
https://www.google.com/maps/place/Oakland+Avenue+Parking+Deck/data=!4m7!3m6!1s0x8853196a4f33f2b3:0x5a4555997e57e775!8m2!3d36.0648085!4d-79.8109868!16s%2Fg%2F11f2gsp95b!19sChIJs_IzT2oZU4gRdedXfplVRVo,Oakland Avenue Parking Deck,3.9,19,Parking garage,"690 Forest St, Greensboro, NC 27403, United States","357Q+WJ Greensboro, North Carolina, USA",https://parking.uncg.edu/,+1 336-334-5681,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyy0lTSX1x02_O4vSPWp9L1_U-5E0p_pQM-kfWIReSWpsFnqoJAjC_MlFhk0wVrot4ZAgAZOUs7Te7Y2rcb1LcZ13kplQiaFpxnzIjDJRD0pId1o5Gl59a71fMby0j3fKUKlUEV=w408-h306-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Forest+Oaks+Greensboro+NC/@35.9881911,-79.7061383,14z",2025-10-28T19:21:00.462Z,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Gibsonville+Greensboro+NC/@36.1058415,-79.5419389,14z",2025-10-28T19:21:09.605Z,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Old+Irving+Park+Greensboro+NC/@36.1007984,-79.7988547,14z",2025-10-28T19:21:18.533Z,No new results found,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Mebane+Greensboro+NC/@36.0968098,-79.269663,14z",2025-10-28T19:21:27.064Z,No new results found,
https://www.google.com/maps/place/Park+%26+Ride+Lot/data=!4m7!3m6!1s0x88531965c5528a1f:0x978d8e04458b634e!8m2!3d36.0616181!4d-79.8211894!16s%2Fg%2F11c5287tt5!19sChIJH4pSxWUZU4gRTmOLRQSOjZc,Park & Ride Lot,4.8,5,Parking lot,"1720 W Gate City Blvd, Greensboro, NC 27403, United States","356H+JG Greensboro, North Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwny3KaeiW_ETw66kg2XzNSBcv3QgD2fjp5n8LCoLksLD_vWq8LlIAdAHOX4fGOT0CX_S7FtqqJb3_p_63dej12Lzq437RxZgJWdKYgfRvjrKHtvTDN_DwETJLkQytdqOUcDOGE=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunset+Hills+Greensboro+NC/@36.0775239,-79.8254722,14z",2025-10-28T19:21:39.179Z,,
https://www.google.com/maps/place/Police+Communications/data=!4m7!3m6!1s0x88531964e8ec424b:0xb782fa916b88df64!8m2!3d36.0581771!4d-79.8224081!16s%2Fg%2F1v3dst_l!19sChIJS0Ls6GQZU4gRZN-Ia5H6grc,Police Communications,,,Police department,"1201 Coliseum Blvd, Greensboro, NC 27403, United States","355H+72 Greensboro, North Carolina, USA",,+1 336-373-2222,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_ZxNlFN9JEoh51v8Yyfftg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.17487&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunset+Hills+Greensboro+NC/@36.0775239,-79.8254722,14z",2025-10-28T19:21:42.416Z,,
"https://www.google.com/maps/place/Piedmont+Security+%26+Patrol+Services,+LLC/data=!4m7!3m6!1s0x885369cc07731925:0x3c9fcf8c5225eca5!8m2!3d36.0635369!4d-79.8581709!16s%2Fg%2F11g4d2qlp9!19sChIJJRlzB8xpU4gRpewlUozPnzw","Piedmont Security & Patrol Services, LLC",4.6,11,Security guard service,"311 S Westgate Dr, Greensboro, NC 27407, United States","347R+CP Greensboro, North Carolina, USA",http://www.piedmontpatrol.com/,+1 336-223-4940,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwSQQgnA_9zDRt26FWN1Y32UzqqZedZxz8frz5DMzTreNmKBKdokpqnqe4JfCdZwXvmwGqtEfhC3Jj6ZkxL7AQwazVnoJJDlOAtCfkjj1n3iZbfh9-mDNY56SBWM9nPb2kHZ261Tg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunset+Hills+Greensboro+NC/@36.0775239,-79.8254722,14z",2025-10-28T19:21:47.371Z,,
https://www.google.com/maps/place/Carolina+History+%26+Haunts+Greensboro+Ghost+Tour/data=!4m7!3m6!1s0x885319ff8d84449d:0x963ca6db267dfb5d!8m2!3d36.0706448!4d-79.7927653!16s%2Fg%2F11f5ldg55p!19sChIJnUSEjf8ZU4gRXft9JtumPJY,Carolina History & Haunts Greensboro Ghost Tour,4.9,42,Tour operator,"300 W Washington St, Greensboro, NC 27401, United States","36C4+7V Greensboro, North Carolina, USA",http://www.carolinahistoryandhaunts.com/,+1 833-628-6277,Closed ⋅ Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipOYEW8W6QcbKEBCZLemXvLWHwWBKcg9oUNk-kKh=w408-h244-k-no,true,Closed,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,10 am–10 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunset+Hills+Greensboro+NC/@36.0775239,-79.8254722,14z",2025-10-28T19:21:52.522Z,,
https://www.google.com/maps/place/Greenway+at+Fisher+Park/data=!4m7!3m6!1s0x8853192fb060bf8b:0x1028d257482a2ec3!8m2!3d36.0786217!4d-79.7949872!16s%2Fg%2F119tdcs47!19sChIJi79gsC8ZU4gRwy4qSFfSKBA,Greenway at Fisher Park,4.1,51,Apartment rental agency,"404 W Smith St, Greensboro, NC 27401, United States","36H4+C2 Greensboro, North Carolina, USA",http://www.greenwayatfisherpark.com/,+1 336-793-1650,,https://lh3.googleusercontent.com/p/AF1QipO8INf840bMWxYxPc4oiJKCkfkOFJshWfC769tb=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Sunset+Hills+Greensboro+NC/@36.0775239,-79.8254722,14z",2025-10-28T19:21:55.475Z,,· Dogs allowed
