placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/AA+Same+Day+Garage+Door+of+Naples/data=!4m7!3m6!1s0x88dae315fabebf49:0x764325b9c910b5f7!8m2!3d26.1388208!4d-81.7760605!16s%2Fg%2F11rrqpq_j8!19sChIJSb---hXj2ogR97UQybklQ3Y,AA Same Day Garage Door of Naples,4.6,9,Garage door supplier,"2317 Davis Blvd, Naples, FL 34104, United States","46QF+GH Naples, Florida, USA",http://www.aasamedaygaragedoors.com/,+1 239-300-4163,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HJBLE1SlJ4c84EYIwMMdRQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.8262&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2025-11-07T22:56:42.193Z,,,
https://www.google.com/maps/place/Sorrento+Garage+Door+Repair+%26+Installation/data=!4m7!3m6!1s0x88e7a18808d784f7:0x837515d70fecb61c!8m2!3d28.8080792!4d-81.5613475!16s%2Fg%2F11y7zwnyh6!19sChIJ94TXCIih54gRHLbsD9cVdYM,Sorrento Garage Door Repair & Installation,4.8,23,Garage door supplier,"23925 Sorrento Ave., Sorrento, FL 32776, United States","RC5Q+6F Sorrento, Florida, USA",,+1 407-890-0257,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdQeuROTcoAAs5U5ygE8kqucUXikdfsfoteoVqLpig5Sd336NbgHxv1IGSgVKyd0oga6T_bsnfje6BPumOu8-xJYW-u-MQTRipuhpENfwPd1pD_oA6tMfU9Wz83K2xIAHx8HkWupS3muVR=w408-h389-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Sorrento+Naples+FL/@40.6263969,14.3764167,14z",2025-11-07T22:56:56.772Z,,,
https://www.google.com/maps/place/Island+Garage+Door+Service+%26+Sales/data=!4m7!3m6!1s0x88daef9a5aaa8813:0x9f8ebe7e60a0096e!8m2!3d25.9422142!4d-81.7320881!16s%2Fg%2F11jjr_phlk!19sChIJE4iqWprv2ogRbgmgYH6-jp8,Island Garage Door Service & Sales,4.9,391,Garage door supplier,"217 N Collier Blvd #101, Marco Island, FL 34145, United States","W7R9+V5 Marco Island, Florida, USA",http://islandgaragedoors.net/,+1 239-248-9617,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOQF-odppmwiSRuQNHNSIIgoIx9myfhW6O8CCWx=w453-h240-k-no,true,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Sorrento+Naples+FL/@40.6263969,14.3764167,14z",2025-11-07T22:57:02.159Z,,,
,,,,,,,,,,,,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Amalfi+Naples+FL/@40.6338303,14.6027661,14z",2025-11-07T22:57:10.811Z,,No new results found,
https://www.google.com/maps/place/Action+Automatic+Door+%26+Gate/data=!4m7!3m6!1s0x88dae23ca13641c7:0x42bbf2c676e89c22!8m2!3d26.7340495!4d-82.077306!16s%2Fg%2F1w04kxsz!19sChIJx0E2oTzi2ogRIpzodsbyu0I,Action Automatic Door & Gate,4.2,60,Garage door supplier,,,http://www.actiondoor.com/,+1 239-643-3667,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNzePqrhVG-O3u9j-ipPPF1D7RMakVRiK25QwqR=w408-h272-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:25.776Z,,,
https://www.google.com/maps/place/Right+Track+Garage+Doors/data=!4m7!3m6!1s0x8287a274b472c4a9:0x1cfe6aa5eca8d818!8m2!3d26.179692!4d-81.767342!16s%2Fg%2F11y5gvdryw!19sChIJqcRytHSih4IRGNio7KVq_hw,Right Track Garage Doors,5.0,108,Garage door supplier,,,https://righttrackgarage.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,+1 239-356-5900,Closes soon ⋅ 6 pm ⋅ Opens 8 am Sat,https://lh3.googleusercontent.com/p/AF1QipO89PUcfmCa4TRD184KZ7281n9JmicD9iSGdF7D=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:30.423Z,,,
https://www.google.com/maps/place/Double+Overhead+Door+%26+Construction+Service/data=!4m7!3m6!1s0x88dae3a8b677c5d1:0x1615be947ceece0!8m2!3d26.1839692!4d-81.7994591!16s%2Fg%2F11ylmhbsyv!19sChIJ0cV3tqjj2ogR4OzOR-lbYQE,Double Overhead Door & Construction Service,5.0,3,Garage door supplier,"3126 Tamiami Trl N, Naples, FL 34103, United States","56M2+H6 Naples, Florida, USA",,+1 239-312-5955,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/p/AF1QipPU4N-6ZTvQVparSS7LBDo8d1sMkBHbuV-sqyEm=w408-h514-k-no,true,7 am–10 pm,7 am–7 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:35.296Z,,,
https://www.google.com/maps/place/Kozmo+Garage+Door+Repair/data=!4m7!3m6!1s0x88db1f91b2a7a6cf:0xb6c86eda3169a8c!8m2!3d26.2063672!4d-81.8008826!16s%2Fg%2F11yjft6tl2!19sChIJz6anspEf24gRjJoWo-2GbAs,Kozmo Garage Door Repair,5.0,3,Garage door supplier,"4907 Tamiami Trl N #12, Naples, FL 34103, United States","654X+GJ Naples, Florida, USA",https://kozmogaragedoors.com/,+1 239-439-5033,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipP07CGubLkHR3eZtunsT4CEgGHSr3A7H7btiMpd=w446-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:39.942Z,,,
https://www.google.com/maps/place/24hr+Sliding+Door+Repair+Naples/data=!4m7!3m6!1s0x88db1d2734ccb98d:0xf55ff094f9dcf7bc!8m2!3d26.1539366!4d-81.7559729!16s%2Fg%2F11h_v10gvv!19sChIJjbnMNCcd24gRvPfc-ZTwX_U,24hr Sliding Door Repair Naples,4.9,407,Glass repair service,"4100 Corporate Square # 110, Naples, FL 34104, United States","563V+HJ Naples, Florida, USA",https://www.24hr-sliding-door-repair.com/naples/,+1 239-533-9933,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipP82Eo_fb8MQwEK6I5_Cun8qYJCiALq8_sPoTwt=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:44.670Z,,,
https://www.google.com/maps/place/JDM+Sliding+Door+%26+Window+Repair+Naples/data=!4m7!3m6!1s0x4657ea2d1726d74d:0x2b6dc1326bca4912!8m2!3d26.332801!4d-81.869277!16s%2Fg%2F11lcbjr_01!19sChIJTdcmFy3qV0YREknKazLBbSs,JDM Sliding Door & Window Repair Naples,4.9,158,Glass repair service,,,https://slidingdoorrepairft.com/naples/,+1 239-382-9198,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWdqEQs4gocwW3tjaf5-5OmZKY6exJikbAVBpviF5zqKLVIfQRnkaYVjHLbRo0VshvLrnTYBR5U2UfrDBE-T4t7InC56yblfXAxdw5rdWB58lYo430jRwzIK9eMtLeRVKYMg6o=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:49.724Z,,,
https://www.google.com/maps/place/Sliding+Doors+Of+Naples/data=!4m7!3m6!1s0x88db1da605f45ec5:0xf51691ffc9640afd!8m2!3d26.1601723!4d-81.7629081!16s%2Fg%2F11fpsn5405!19sChIJxV70BaYd24gR_Qpkyf-RFvU,Sliding Doors Of Naples,4.9,181,Glass repair service,"3606 Enterprise Ave, Naples, FL 34104, United States","566P+3R Naples, Florida, USA",https://www.slidingdoorrepairnaplesfl.com/,+1 239-393-8265,Closed ⋅ Opens 8 am Sun,https://lh3.googleusercontent.com/p/AF1QipNt-NfXpH5Nn6wTVa27G97b7ubTCyjyMZA7aO8=w408-h544-k-no,true,8 am–2 pm,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:54.669Z,,,
https://www.google.com/maps/place/GARAGE+PROS+247+LLC/data=!4m7!3m6!1s0x88dae3eb665dcc01:0x545f6f0a359f2d9!8m2!3d26.1602307!4d-81.76294!16s%2Fg%2F11wx70tj7j!19sChIJAcxdZuvj2ogR2fJZo_D2RQU,GARAGE PROS 247 LLC,4.0,1,Garage door supplier,"3606 Enterprise Ave #200, Naples, FL 34104, United States","566P+3R Naples, Florida, USA",,+1 786-926-3111,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uEy_XxakRx1rX-WsViK3Sw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.59138&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:57:57.230Z,,,
https://www.google.com/maps/place/Garage+Door+of+Palm+Beach/data=!4m7!3m6!1s0x88dae154adedfccb:0x2be2677b87c2ebff!8m2!3d26.1408772!4d-81.8009429!16s%2Fg%2F11w9tdb37z!19sChIJy_ztrVTh2ogR_-vCh3tn4is,Garage Door of Palm Beach,5.0,1,Garage door supplier,"400 5th Ave S STE 300, Naples, FL 34102, United States","45RX+9J Naples, Florida, USA",,+1 480-420-7766,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X501NG2eo1zUp6bukVHHQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=173.29407&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:58:00.144Z,,,
https://www.google.com/maps/place/Quick+%26+Cool+Garage+Door%27s+Exp./data=!4m7!3m6!1s0x88dae31c716e18b5:0x93719f8483afc037!8m2!3d26.1058152!4d-81.7477254!16s%2Fg%2F11yfnrz0ww!19sChIJtRhucRzj2ogRN8Cvg4SfcZM,Quick & Cool Garage Door's Exp.,5.0,12,Repair service,"5080 Tamiami Trl E, Naples, FL 34112, United States","4742+8W Naples, Florida, USA",,+1 239-330-1684,Closed ⋅ Opens 9 am Sat,https://lh3.googleusercontent.com/p/AF1QipP7olYsJMSW4YmpPYcga1vlWAiwNhzhUcI3iXiW=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Positano+Naples+FL/@26.1391777,-81.7955475,14z",2025-11-07T22:58:05.071Z,Identifies as veteran-owned,,
