placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes
"https://www.google.com/maps/place/Affordable+Plumbing+Call+Us+1st,+Inc./data=!4m7!3m6!1s0x89ac5f6058d99ae5:0xfb91bddc396a73d!8m2!3d35.7979505!4d-78.6243795!16s%2Fg%2F11fxb3svp8!19sChIJ5ZrZWGBfrIkRPaeWw90buQ8","Affordable Plumbing Call Us 1st, Inc.",4.7,23,Plumber,,,https://affordableplumbingco.com/,+1 919-774-4177,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipMTQYPuN7yskrja3E1JLEKYQFyrOx2selmMz8Ra=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,2–9 pm,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:32.659Z,,,
https://www.google.com/maps/place/Michael+%26+Son+Services/data=!4m7!3m6!1s0x89acf0af5a070861:0x823fb937af3bf139!8m2!3d35.8375346!4d-78.6023775!16s%2Fg%2F1tcwr_wb!19sChIJYQgHWq_wrIkROfE7rze5P4I,Michael & Son Services,4.8,12880,HVAC contractor,"4001 Atlantic Ave, Raleigh, NC 27604, United States","R9QX+22 Raleigh, North Carolina, USA",https://www.michaelandson.com/raleigh?utm_source=%20GMBlistingRaleigh&utm_medium=referral,+1 919-278-7841,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzozXj6fKIBB8j6eSPn8aIscDXyNH-Dyi-cvPnxQ4BfXZaid6cTwbbzfLpnUzgQO0GItdYqgCKhrCoivyZ3DJRiLlt2iYZkSnpbTLU9W3GXW9-EmV3oRBXVAzF3sqA4LpAbWj13=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:37.816Z,,,
https://www.google.com/maps/place/Garrico+Plumbing+LLC+-+Raleigh+Plumber/data=!4m7!3m6!1s0x2389a1ad89b8fea7:0x31bb364fec105325!8m2!3d35.8296055!4d-78.908352!16s%2Fg%2F11kk49cgv3!19sChIJp_64ia2hiSMRJVMQ7E82uzE,Garrico Plumbing LLC - Raleigh Plumber,4.9,64,Plumber,,,https://www.garricoplumbing.com/?utm_source=GoogleBusinessProfile&utm_medium=organic,+1 919-999-9517,"Closed ⋅ Opens 7 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOxYt4WBDGWGtz3cvpWhK-NkCN5yQLQaInTg707=w408-h408-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,Closed,7 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:42.943Z,,,
https://www.google.com/maps/place/Kidd+Plumbing+Services+Co/data=!4m7!3m6!1s0x89ac5f340d99d3f5:0x42871f8f42e299f8!8m2!3d35.804923!4d-78.6292898!16s%2Fg%2F1v29cx4_!19sChIJ9dOZDTRfrIkR-JniQo8fh0I,Kidd Plumbing Services Co,4.2,25,Plumber,"725 Pershing Rd, Raleigh, NC 27608, United States","R93C+X7 Raleigh, North Carolina, USA",http://www.kiddplumbing.com/,+1 919-821-2970,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HAdixel6_RmGY2rj_C9ujw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.5306&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:47.930Z,,,
https://www.google.com/maps/place/Custom+%26+Master+Plumbing/data=!4m7!3m6!1s0x89ac5de7d22ddcfb:0x4bc07a234bde7a5a!8m2!3d35.7663487!4d-78.557447!16s%2Fg%2F11fqcqlng1!19sChIJ-9wt0uddrIkRWnreSyN6wEs,Custom & Master Plumbing,4.2,9,Plumber,"721 S New Hope Rd, Raleigh, NC 27610, United States","QC8V+G2 Raleigh, North Carolina, USA",https://www.customandmasterplumbing.co/,+1 919-746-3609,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipMepQSjtqT4V5bg6yBTL25Sh65clhLJsggJIanX=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:53.000Z,,,
https://www.google.com/maps/place/Modern+Plumbing+and+Backflow/data=!4m7!3m6!1s0x89ac5ffada76deb1:0xc0604ededcb3ac7f!8m2!3d35.7331336!4d-78.6463116!16s%2Fg%2F1hhwyt17l!19sChIJsd522vpfrIkRf6yz3N5OYMA,Modern Plumbing and Backflow,4.5,1545,Plumber,"313 Sherwee Dr, Raleigh, NC 27603, United States","P9M3+7F Raleigh, North Carolina, USA",https://www.modernbackflow.com/,+1 919-341-1911,"Closed ⋅ Opens 9 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNTub2NH-kIDOY381oydaA9xl9Cr-gw428y_ghA=w408-h244-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Open 24 hours,Open 24 hours,9 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:51:58.004Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Out+The+Door+Plumbing/data=!4m7!3m6!1s0x89ac8b27005ed769:0xc4aa7592101f153c!8m2!3d35.8512233!4d-78.6094626!16s%2Fg%2F11pwd8wn37!19sChIJaddeACeLrIkRPBUfEJJ1qsQ,Out The Door Plumbing,4.9,389,Plumber,"4913 Professional Ct STE 232, Raleigh, NC 27609, United States","V92R+F6 Raleigh, North Carolina, USA",https://outthedoorplumbing.com/plumber-near-me-in-raleigh-north-carolina/?utm_source=Google&utm_medium=GBP&utm_campaign=Raleigh,+1 919-628-4111,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNt7CZSHQxPVHuYAXCGK8vJa7E5_hawUk7gtgUD=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:02.969Z,Identifies as veteran-owned,,
"https://www.google.com/maps/place/Bolton+Construction+%26+Service,+LLC/data=!4m7!3m6!1s0x89ac5f31fbf80b17:0xd42e6a69e7f8c7dd!8m2!3d35.8030506!4d-78.6230721!16s%2Fg%2F1tdq1_j1!19sChIJFwv4-zFfrIkR3cf452lqLtQ","Bolton Construction & Service, LLC",4.8,203,Plumber,"1623 Old Louisburg Rd, Raleigh, NC 27604, United States","R93G+6Q Raleigh, North Carolina, USA",https://www.boltonservice.com/,+1 919-861-1500,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOfvA9Di2I4-DFW6lAkL6LKjk-p4nLB4l70rozv=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:08.013Z,,,
https://www.google.com/maps/place/Jason+Plumbing+Services+Raleigh+NC/data=!4m7!3m6!1s0x89acf5e0e1d18be5:0x214a7f8d2c6c8175!8m2!3d35.8099151!4d-78.6767995!16s%2Fg%2F11bzymvksf!19sChIJ5YvR4eD1rIkRdYFsLI1_SiE,Jason Plumbing Services Raleigh NC,4.6,9,Plumber,"1602 Dixie Trail, Raleigh, NC 27607, United States","R85F+X7 Raleigh, North Carolina, USA",,+1 984-742-4167,"Closed ⋅ Opens 7:30 am

Veterans Day might affect these hours",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=990Nt-0DbP0TKx6UkajoQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.894226&pitch=0&thumbfov=100,false,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,7:30 am–7 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:13.221Z,,,
https://www.google.com/maps/place/Cecil+Davis+Plumbing+Inc/data=!4m7!3m6!1s0x89ac58cdd47c4663:0x8b264270efbecf6f!8m2!3d35.8139642!4d-78.6254761!16s%2Fg%2F1tf8tzkr!19sChIJY0Z81M1YrIkRb8--73BCJos,Cecil Davis Plumbing Inc,4.5,25,Plumber,"2413 Paula St, Raleigh, NC 27608, United States","R97F+HR Raleigh, North Carolina, USA",http://www.cecildavisplumbing.net/,+1 919-821-5666,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vcwmlLFovJF5vKopFk554A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=254.38339&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:16.000Z,,,
"https://www.google.com/maps/place/Serenity+Plumbing+CO,+LLC/data=!4m7!3m6!1s0x89acf5e4e8188011:0xa0f880b2bfa7b05!8m2!3d35.7890771!4d-78.7149663!16s%2Fg%2F11l2_pgp19!19sChIJEYAY6OT1rIkRBXv6KwuIDwo","Serenity Plumbing CO, LLC",4.7,61,Plumber,"212 Powell Dr ste.116, Raleigh, NC 27606, United States","Q7QP+J2 Raleigh, North Carolina, USA",https://www.serenityplumbingcollc.com/,+1 919-618-4341,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipNfsnCKyKyLzM9DdeifyEI6kwly0sKl61BuJ1Qa=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:20.927Z,,,
https://www.google.com/maps/place/Legacy+Plumbing+Company/data=!4m7!3m6!1s0x89acf389029d2e15:0x5a85323ee8b29849!8m2!3d35.794898!4d-78.749095!16s%2Fg%2F1tph2lwq!19sChIJFS6dAonzrIkRSZiy6D4yhVo,Legacy Plumbing Company,4.8,67,Plumber,"7416 Chapel Hill Rd C, Cary, NC 27513, United States","Q7V2+X9 Cary, North Carolina, USA",http://legacyplumbingnc.com/,+1 919-571-9146,"Closed ⋅ Opens 8 am

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9Z7064DEZSwf-2gyqoJMRiZiQBtxekM9haHi0mAlVnBojpLh4BMRsojH3MWqhTrMr3xYQ2XcfKphsM91GFwpnQq2o_WYDHFFwRkEV6pmFKr2rYzRZ8Kvs9VMTuTVEnU1UT3UE=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:25.917Z,,,
https://www.google.com/maps/place/Raleigh+Water+Heater+Guys/data=!4m7!3m6!1s0xa95d67823825d0f5:0x4a49593590f0eb7b!8m2!3d35.8406256!4d-78.6720354!16s%2Fg%2F11k4v3fd92!19sChIJ9dAlOIJnXakRe-vwkDVZSUo,Raleigh Water Heater Guys,5.0,81,Plumber,,,https://www.carboneplumbingrdu.com/,+1 919-703-3873,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyuxQTtl16uhGrehK0svIt-SoHaCx5d5Op2l0zP1OBMT5Vfm1p2neKct7z0QWygF-4MPONHAefpINg3CA2Xpv-vgryMpFaszXskP3SUCallLOT_pK4QewSXh64qdBOnJnUWFVmd=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:30.680Z,,,
https://www.google.com/maps/place/Zoom+Drain/data=!4m7!3m6!1s0x89acf5a77187fbf5:0xa19bfeda37bdab1c!8m2!3d35.7935402!4d-78.7017924!16s%2Fg%2F11l5hdkvtx!19sChIJ9fuHcaf1rIkRHKu9N9r-m6E,Zoom Drain,5.0,157,Plumber,"510 Pylon Dr, Raleigh, NC 27606, United States","Q7VX+C7 Raleigh, North Carolina, USA",https://www.zoomdrain.com/raleigh-northwest?utm_source=Google&utm_medium=GBP,+1 919-999-8234,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipO37NoMMZcMxIOvzGLytXqs0hWo5pCsvJkeziRm=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:35.862Z,,,
https://www.google.com/maps/place/Harrison%27s+Plumbing/data=!4m7!3m6!1s0x13b11cd2346f99d:0x66d93365262288cf!8m2!3d35.806999!4d-78.707423!16s%2Fg%2F11xnbjk3_z!19sChIJnflGI80ROwERz4giJmUz2WY,Harrison's Plumbing,5.0,20,Plumber,,,http://www.harrisonsplumbingnc.com/,+1 919-275-0107,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOTgkuIemVVs3yfLo00AkJZs2i1u7TIrhXgxucL=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:40.631Z,,,
https://www.google.com/maps/place/Poseidon+Plumbing+LLC/data=!4m7!3m6!1s0x89ac5ff12e1885e3:0xf1b0b333d35d6bd!8m2!3d35.7778882!4d-78.6389428!16s%2Fg%2F11lw80l0nw!19sChIJ44UYLvFfrIkRvdY1PTMLGw8,Poseidon Plumbing LLC,4.9,38,Plumber,"209 Fayetteville St Suite 002, Raleigh, NC 27601, United States","Q9H6+5C Raleigh, North Carolina, USA",https://www.poseidonplumbingnc.com/?utm_source=google&utm_medium=organic&utm_campaign=raleigh-gbp,+1 336-202-1287,,https://lh3.googleusercontent.com/p/AF1QipPEAYQkIYS7jYCnlHJzAUPnjG-rm3s9Bb38x4NA=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:45.719Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Benjamin+Franklin+Plumbing+of+Raleigh/data=!4m7!3m6!1s0x672a0b0509eb0cff:0xc73eb1ee93f10bd!8m2!3d35.8875096!4d-78.5808117!16s%2Fg%2F11thnhq7x5!19sChIJ_wzrCQULKmcRvRA_6R7rcww,Benjamin Franklin Plumbing of Raleigh,4.9,241,Plumber,"3209 Wellington Ct Ste 107, Raleigh, NC 27615, United States","VCQ9+2M Raleigh, North Carolina, USA",https://www.benjaminfranklinplumbing.com/raleigh/?utm_source=gbp&utm_medium=organic&utm_campaign=638363_-BF0517-,+1 919-729-5765,"Open 24 hours

Veterans Day hours",https://lh3.googleusercontent.com/p/AF1QipMXpXhARutPnoviu-QJQgHsEb-MPc2QBBdgUwDc=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:50.473Z,,,
https://www.google.com/maps/place/1-800-Plumber+%2BAir/data=!4m7!3m6!1s0x89acf50e1922565b:0x406e6d1004600075!8m2!3d35.8070676!4d-78.632409!16s%2Fg%2F11ry3p9zn9!19sChIJW1YiGQ71rIkRdQBgBBBtbkA,1-800-Plumber +Air,4.8,113,Plumber,,,https://www.1800plumber.com/raleigh-nc/,+1 919-446-4617,"Open 24 hours

Veterans Day might affect these hours",https://lh3.googleusercontent.com/p/AF1QipOnawYkScVDX5zYbQZu8GqmS0gjYDvkIPCBbixz=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/plumbing++services+in+Raleigh+Raleigh+NC/@35.7795897,-78.6381787,14z",2025-11-11T05:52:55.443Z,,,
