placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error,isBlackOwned
https://www.google.com/maps/place/Prestige+Pools+%26+Spas/data=!4m7!3m6!1s0x87d8ce8fce0c9789:0x468a9982aabd0763!8m2!3d38.555351!4d-90.4037199!16s%2Fg%2F1td4vtmz!19sChIJiZcMzo_O2IcRYwe9qoKZikY,Prestige Pools & Spas,4.5,229,Swimming pool contractor,"10416 Watson Rd, St. Louis, MO 63127, United States","HH4W+4G St. Louis, Missouri, USA",https://www.prestigepoolsandspas.com/?utm_source=gmb&utm_medium=organic&utm_content=website,+1 314-821-6660,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipMMfGaMOpFvCOawlhxM7aHP4oZPUk5WcjzamMYS=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:02.647Z,,,
https://www.google.com/maps/place/One+Leg+Up+Pool+Services/data=!4m7!3m6!1s0x87df2febefb50a91:0xa5ae89d77befea2d!8m2!3d38.667132!4d-90.6443396!16s%2Fg%2F11sr6x9f0w!19sChIJkQq17-sv34cRLerve9eJrqU,One Leg Up Pool Services,5.0,9,Swimming pool contractor,"722 Spirit of Saint Louis Blvd Suite H, Chesterfield, MO 63005, United States","M984+V7 Chesterfield, Missouri, USA",http://www.oneleguppools.com/,+1 314-517-4582,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMpl84K4vvoaqFEuwKC-9m9KRuPgN_Lc3CqAN4-=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7:30 pm,7 am–5 pm,7 am–7 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:07.928Z,,,
https://www.google.com/maps/place/The+Outdoor+Pros/data=!4m7!3m6!1s0x87d8cb6bc11edb4b:0x4a55eac5743097f3!8m2!3d38.6511174!4d-90.3364002!16s%2Fg%2F11pzngrvwd!19sChIJS9sewWvL2IcR85cwdMXqVUo,The Outdoor Pros,4.9,70,Landscaper,"7750 Maryland Ave #50003, St. Louis, MO 63105, United States","MM27+CC St. Louis, Missouri, USA",http://www.outdoorprosstl.com/,+1 314-315-3665,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPANi_Z_pTsvp6khWYmEf-uRyzjY58rJcMQ3Dsn=w408-h451-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:12.899Z,,,
https://www.google.com/maps/place/Aqua-gon/data=!4m7!3m6!1s0x87df3241c4ebd9cf:0x26da2f3ee3a26922!8m2!3d38.6890439!4d-90.3933733!16s%2Fg%2F1td2hg7r!19sChIJz9nrxEEy34cRImmi4z4v2iY,Aqua-gon,4.5,8,Swimming pool supply store,"10602 Trenton Ave, St. Louis, MO 63132, United States","MJQ4+JM St. Louis, Missouri, USA",https://www.heritagepoolsupplygroup.com/en/distributor-network/AQUSTLO/,+1 314-569-5020,"Open ⋅ Closes 4:30 pm

Updated by this business 4 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipOBOoWA9k4Um2IVbO8xEWwySkyIAuWM1pGEEwvH=w408-h270-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:18.037Z,· In-store shopping · In-store pick-up · Delivery,,
https://www.google.com/maps/place/Pool+Specialists+Inc/data=!4m7!3m6!1s0x87df313ead2a530b:0xcceb9802a5e6d71f!8m2!3d38.7622492!4d-90.388751!16s%2Fg%2F1tcx7kfv!19sChIJC1MqrT4x34cRH9fmpQKY68w,Pool Specialists Inc,4.4,28,Swimming pool contractor,"11766 Missouri Bottom Rd, Hazelwood, MO 63042, United States","QJ66+VF Hazelwood, Missouri, USA",http://pspools.com/,+1 314-731-0055,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipP2h_kiDEQko0WI5mc4u8PkZdVQHZ0qU9QoEQBK=w693-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:23.311Z,,,
https://www.google.com/maps/place/Savannah+Pools/data=!4m7!3m6!1s0x87d92e44b256340b:0x3b039ab9a329ce82!8m2!3d38.5518851!4d-90.4798293!16s%2Fg%2F1tp08nrz!19sChIJCzRWskQu2YcRgs4po7maAzs,Savannah Pools,2.4,9,Swimming pool contractor,"701 St Louis Ave, Valley Park, MO 63088, United States","HG2C+Q3 Valley Park, Missouri, USA",http://www.savannahpoolstl.com/,+1 636-458-5151,Open ⋅ Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipMDfnFOwJA1IG5iLbdjl5V53UqAJnTKGPxLdhzh=w425-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:28.730Z,,,
https://www.google.com/maps/place/Shaw+Park+Aquatic+Center/data=!4m7!3m6!1s0x87d8cb2b892421b7:0x2669b7db0c9c09f6!8m2!3d38.648508!4d-90.341992!16s%2Fg%2F1tfg86ct!19sChIJtyEkiSvL2IcR9gmcDNu3aSY,Shaw Park Aquatic Center,3.7,31,Outdoor swimming pool,"111 S Brentwood Blvd, Clayton, MO 63105, United States","JMX5+C6 Clayton, Missouri, USA",https://www.claytonmo.gov/government/parks-recreation/shaw-park-aquatic-center,+1 314-290-8590,Open ⋅ Closes 10 pm,,https://lh3.googleusercontent.com/p/AF1QipNGJ3gTVxd6BXVEz9w2kunxbKhtA6Ymuv2ZNCaO=w408-h306-k-no,true,8:30 am–10 pm,8:30 am–10 pm,8:30 am–10 pm,8:30 am–10 pm,8:30 am–10 pm,9 am–10 pm,9 am–8 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:33.788Z,"Public facility with a 50-meter lap pool, children's pool & dive tank, plus lessons & aqua aerobics.",,
https://www.google.com/maps/place/Landmark+Aquatic/data=!4m7!3m6!1s0x87df32729cd2ed15:0xda30f38bc5f935af!8m2!3d38.7131333!4d-90.4410595!16s%2Fg%2F1tjmf5_5!19sChIJFe3SnHIy34cRrzX5xYvzMNo,Landmark Aquatic,3.9,65,Swimming pool contractor,"156 Weldon Pkwy, Maryland Heights, MO 63043, United States","PH75+7H Maryland Heights, Missouri, USA",https://www.westportpools.com/,+1 314-432-1801,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipMN-k-IU5QgLvTCmvf-iW_bac8pfrJSiA48UMm-=w408-h305-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:39.018Z,,,
https://www.google.com/maps/place/Sunset+Aquatech+Pools/data=!4m7!3m6!1s0x87d8ceda6b16c5a7:0xffe9da845e15f159!8m2!3d38.533027!4d-90.3852277!16s%2Fg%2F1tfm75sw!19sChIJp8UWa9rO2IcRWfEVXoTa6f8,Sunset Aquatech Pools,4.3,79,Swimming pool supply store,"4471 S Lindbergh Blvd, St. Louis, MO 63127, United States","GJM7+6W St. Louis, Missouri, USA",https://www.sunsetaquatechpools.com/,+1 314-843-5093,"Open ⋅ Closes 5 pm

Updated by others 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzN-7E2heZEUPJo2rsvMIEb_ZN2ka2FMVs3vzdXfUWMmsQ13_TPJJQnI1pby4g8jCy6iCcBQ0krK375m0KPHduheGj63wEuiaSF2JlzW5ChJ24OmJy6PqgWkLtBDuutPqzZAhI=w408-h270-k-no,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–3 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:44.103Z,· Delivery,,
https://www.google.com/maps/place/R+%26+S+Pool+%26+Spa/data=!4m7!3m6!1s0x87df326cb5d9fc2d:0xa27ee7b1b9d73a83!8m2!3d38.7152927!4d-90.4372995!16s%2Fg%2F1txnp_v2!19sChIJLfzZtWwy34cRgzrXubHnfqI,R & S Pool & Spa,4.6,353,Swimming pool supply store,"12001 Dorsett Rd, Maryland Heights, MO 63043, United States","PH87+43 Maryland Heights, Missouri, USA",https://rspool.com/,+1 314-209-0770,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOWbQLxCn22UAboKJck6uwdPPl7Mqx6pXIpevXm=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–2 pm,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:49.202Z,· In-store shopping · In-store pick-up,,
https://www.google.com/maps/place/Dan%27s+Pool+Services/data=!4m7!3m6!1s0x87d8ced1d6b7bb29:0x9ffd77366639407f!8m2!3d38.5366262!4d-90.3815117!16s%2Fg%2F1trplrd6!19sChIJKbu31tHO2IcRf0A5ZjZ3_Z8,Dan's Pool Services,2.5,8,Swimming pool contractor,"9400 Dennison Grove Ct, Sappington, MO 63126, United States","GJP9+M9 Sappington, Missouri, USA",,+1 314-849-5699,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bw7vJj4VXVJn4WcGg0PMVA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.43677&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:52.310Z,,,
https://www.google.com/maps/place/Pool+Tron+Inc/data=!4m7!3m6!1s0x87df337471dc308b:0x2ca13e16c16eb686!8m2!3d38.7657265!4d-90.3792761!16s%2Fg%2F1tkrmbp9!19sChIJizDccXQz34cRhrZuwRY-oSw,Pool Tron Inc,3.8,77,Swimming pool contractor,"5712 Fee Fee Rd, Hazelwood, MO 63042, United States","QJ8C+77 Hazelwood, Missouri, USA",http://www.pooltron.com/,+1 314-428-1971,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPghR57czg3VH_X9u8gKmbL8r1ujhU94gKFnO9W=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:12:57.862Z,,,
https://www.google.com/maps/place/Caribbean+Clear+Inc/data=!4m7!3m6!1s0x87d8cb95a3b37167:0x5e82253122674c9d!8m2!3d38.5925552!4d-90.3573647!16s%2Fg%2F1tfg86cv!19sChIJZ3Gzo5XL2IcRnUxnIjElgl4,Caribbean Clear Inc,3.0,2,Swimming pool contractor,"10 W Lockwood Ave, Webster Groves, MO 63119, United States","HJVV+23 Webster Groves, Missouri, USA",,+1 314-961-7440,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dn_i2u3o6nfieFCWYBV2_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.7743&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:01.092Z,,,
https://www.google.com/maps/place/Saint+Louis+Pool/data=!4m7!3m6!1s0x87d8d92589118553:0xd6e774618dde6090!8m2!3d38.4102556!4d-90.5573063!16s%2Fg%2F1thl5zqx!19sChIJU4URiSXZ2IcRkGDejWF059Y,Saint Louis Pool,5.0,4,Swimming pool contractor,"6380 Lang Valley Dr, House Springs, MO 63051, United States","CC6V+43 House Springs, High Ridge Township, MO, USA",https://saintlouispool.com/?utm_source=google-local&utm_medium=organic&utm_campaign=1598,+1 314-620-3740,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPWGLByDo2X51XAMnIdndgg2Dmpt0kGqOqn41c=w408-h306-k-no,true,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:06.032Z,,,
https://www.google.com/maps/place/Advanced+Pool+%26+Spa/data=!4m7!3m6!1s0x87d8da6fc5c061e5:0x564f367cf8ac8d6a!8m2!3d38.4601613!4d-90.5363353!16s%2Fg%2F1262k2qtb!19sChIJ5WHAxW_a2IcRao2s-Hw2T1Y,Advanced Pool & Spa,4.0,75,Swimming pool repair service,"2931 High Ridge Blvd, High Ridge, MO 63049, United States","FF67+3F High Ridge, Missouri, USA",http://www.advancedpoolspa.com/,+1 636-938-3080,Open ⋅ Closes 4 pm,,https://lh3.googleusercontent.com/p/AF1QipPDeWfS79xQaREzxFdtyiTKFa7haPkufVLPUjHG=w408-h361-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:10.952Z,,,
https://www.google.com/maps/place/Hackett+Pools/data=!4m7!3m6!1s0xef0cf0f8592a185:0xbc26a7513bd4082c!8m2!3d38.5495577!4d-90.4446405!16s%2Fg%2F11vqzyv051!19sChIJhaGShQ_P8A4RLAjUO1GnJrw,Hackett Pools,5.0,4,Swimming pool contractor,"2275 Cassens Dr Suite 122, Fenton, MO 63026, United States","GHX4+R4 Fenton, Missouri, USA",https://www.hackettpools.com/,+1 314-484-8232,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipOY_UeSiYb1xw3pHzHIuhpOYdnbJ3VulGOD8ZiM=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:15.878Z,,,
https://www.google.com/maps/place/Sansone+%26+Lauber/data=!4m7!3m6!1s0x87d8cad5e790bba3:0x80cb2c6c8f98abed!8m2!3d38.6478107!4d-90.3363513!16s%2Fg%2F1hhxck1f9!19sChIJo7uQ59XK2IcR7auYj2wsy4A,Sansone & Lauber,4.9,211,Personal injury attorney,"7777 Bonhomme Ave #2100, St. Louis, MO 63105, United States","JMX7+4F St. Louis, Missouri, USA",https://www.missourilawyers.com/,+1 314-863-0500,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMMJ8VtIzq_313Ww_Pr6a60-gTDq_iNlM3-GUGn=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:20.920Z,,,
https://www.google.com/maps/place/Reflections+Pool+Services/data=!4m7!3m6!1s0x87dec8995a27d40f:0xb6ea0e4d02d3240c!8m2!3d38.7389306!4d-90.6066072!16s%2Fg%2F12hkgm1hb!19sChIJD9QnWpnI3ocRDCTTAk0O6rY,Reflections Pool Services,4.7,49,Swimming pool contractor,"1224 Harvestowne Industrial Dr, St Peters, MO 63304, United States","P9QV+H9 St Peters, Missouri, USA",http://www.reflectionspoolservices.com/,+1 636-345-1707,Open ⋅ Closes 8 pm,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyVbIGJCZ1elHuoSk0nwAhfTT3XfX80lKrlvDAfJB9iEI7v-j6NvphtTEha2zPrlSmY7f3HI8sQo8DoCrJzONecLa2ep_O8-PN9xE8M34_didQArgARikomEDM7e5u-nGTi-otv=w408-h544-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,10 am–5 pm,12–4 pm,"https://www.google.com/maps/search/pool+services+businesses+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2025-10-27T19:13:26.614Z,,,
