placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,attributes,error
https://www.google.com/maps/place/Amarillo+Industrial+Electric/data=!4m7!3m6!1s0x87014fec5df631cf:0x69afe78b4f46eba5!8m2!3d35.1706295!4d-101.8692377!16s%2Fg%2F1vbl80qk!19sChIJzzH2XexPAYcRpetGT4vnr2k,Amarillo Industrial Electric,5.0,3,Electric motor repair shop,"2829 Mays Ave, Amarillo, TX 79109, United States","54CJ+78 Amarillo, Texas, USA",https://www.aieincorporated.com/,+1 806-353-6646,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=08vQhd98NmPuc-AWOr5REQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.75352&pitch=0&thumbfov=100,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:23:51.586Z,,
https://www.google.com/maps/place/Patrick+Electric+Service/data=!4m7!3m6!1s0x87014f33cdc83669:0x92a209045ed5d0bb!8m2!3d35.1979502!4d-101.8457889!16s%2Fg%2F11j8_j13cc!19sChIJaTbIzTNPAYcRu9DVXgQJopI,Patrick Electric Service,3.4,18,Electrician,"1602 S Monroe St, Amarillo, TX 79102, United States","55X3+5M Amarillo, Texas, USA",https://www.patrickcompanies.com/,+1 806-374-0407,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rOAHiko4uRMxRXU43prjlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.14339&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:23:54.695Z,,
https://www.google.com/maps/place/Amarillo+Electric+Specialist+Inc./data=!4m7!3m6!1s0x87014f2f3dfadf85:0x60193166b3473476!8m2!3d35.1984715!4d-101.8075018!16s%2Fg%2F1tf75zgm!19sChIJhd_6PS9PAYcRdjRHs2YxGWA,Amarillo Electric Specialist Inc.,3.4,5,Electrical supply store,"2620 Tee Anchor Blvd, Amarillo, TX 79104, United States","55XR+9X Amarillo, Texas, USA",http://www.amarilloelectric.com/,+1 806-372-4459,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lFyoTuiQZPRuLbR96eyinA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=212.21414&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:23:57.431Z,· Delivery,
https://www.google.com/maps/place/Gen+Amarillo+Electrical+Services/data=!4m7!3m6!1s0x89b7b9045b2898d1:0x822b8fa3a476dfc6!8m2!3d35.1990414!4d-101.7753811!16s%2Fg%2F1tg3b_5z!19sChIJ0ZgoWwS5t4kRxt92pKOPK4I,Gen Amarillo Electrical Services,5.0,2,Electrician,"1013 S Nance St, Amarillo, TX 79104, United States","56XF+JR Amarillo, Texas, USA",,+1 806-310-6614,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hMUjqJpo8SRedHaJDcYQCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.05417&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:02.242Z,,
https://www.google.com/maps/place/Gen+Amarillo+Electrical+Services/data=!4m7!3m6!1s0x89c9e739a9602141:0xbf04d619fe78b5e6!8m2!3d35.21745!4d-101.8701529!16s%2Fg%2F1vxvjv2g!19sChIJQSFgqTnnyYkR5rV4_hnWBL8,Gen Amarillo Electrical Services,3.3,6,Electrician,"91 N Alabama St, Amarillo, TX 79106, United States","648H+XW Amarillo, Texas, USA",,+1 806-310-6645,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GOtZeuiX0VuM18mLQzJrGA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=257.9229&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:07.217Z,,
https://www.google.com/maps/place/Spark+Amarillo+Electric+Services/data=!4m7!3m6!1s0x89b61e279ddc8d7f:0xef285a01dbed9906!8m2!3d35.1864453!4d-101.9053751!16s%2Fg%2F1tjt2tvm!19sChIJf43cnScetokRBpnt2wFaKO8,Spark Amarillo Electric Services,5.0,2,Electrician,"6023 Hanson Rd, Amarillo, TX 79106, United States","53PV+HR Amarillo, Texas, USA",,+1 806-310-6648,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tEMcLFC1PNyFxv73UMWgVw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.51442&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:09.970Z,,
https://www.google.com/maps/place/Amarillo+Gen+Electrical+Services/data=!4m7!3m6!1s0x89c259a8083e7465:0x752211bcda245dda!8m2!3d35.2074722!4d-101.8549695!16s%2Fg%2F11b5pk5mhx!19sChIJZXQ-CKhZwokR2l0k2rwRInU,Amarillo Gen Electrical Services,,,Electrician,"811 S Travis St, Amarillo, TX 79101, United States","644W+X2 Amarillo, Texas, USA",,,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5_pN9eGCeaF7u12EwVUjlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.71245&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:14.653Z,,
https://www.google.com/maps/place/Spark+Electric+Services/data=!4m7!3m6!1s0x89ca0230e7562343:0x7a0f2df2a4ae665c!8m2!3d35.1666935!4d-101.8901883!16s%2Fg%2F1tfh_kj_!19sChIJQyNW5zACyokRXGaupPItD3o,Spark Electric Services,5.0,3,Electrician,"4333 Mesa Cir, Amarillo, TX 79109, United States","5485+MW Amarillo, Texas, USA",,+1 806-310-6641,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OdDZk4bWqcKawzuhhvRWnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.48325&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:19.813Z,,
https://www.google.com/maps/place/General+Rental+Center/data=!4m7!3m6!1s0x87014fde3b5ddbd5:0xff9ad088b84094cc!8m2!3d35.1767469!4d-101.8853629!16s%2Fg%2F1v2kxwxp!19sChIJ1dtdO95PAYcRzJRAuIjQmv8,General Rental Center,4.4,67,Equipment rental agency,"4218 SW 34th Ave, Amarillo, TX 79109, United States","54G7+MV Amarillo, Texas, USA",https://www.rentalserviceamarillo.biz/,+1 806-359-9920,Closed · Opens 8:30 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyO6bOlCJjXeMAQPiBBGmD6Do9dhcyCXYJGLYBrZQtHsq5j6S3bB9H_aoFsCDU6Oi-gyoJyWCyD-dzbP--E9QLvlCwOJEmAi9j5WxIPsYwmU7NVS4Vjpz4xAWm0HWA_tAHO2a4=w408-h306-k-no,true,8:30 am–12:30 pm,Closed,"8:30 am–12:30 pm, 2–5:30 pm","8:30 am–12:30 pm, 2–5:30 pm","8:30 am–12:30 pm, 2–5:30 pm","8:30 am–12:30 pm, 2–5:30 pm","8:30 am–12:30 pm, 2–5:30 pm","https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:24.760Z,,
https://www.google.com/maps/place/Surefire+Electric+Inc./data=!4m7!3m6!1s0x6a419039e386ab9b:0x50c9cf97f9c237f5!8m2!3d35.194483!4d-101.8086264!16s%2Fg%2F11trsrp55c!19sChIJm6uG4zmQQWoR9TfC-ZfPyVA,Surefire Electric Inc.,4.8,17,Electrical installation service,,,http://surefireelectricamarillo.com/,+1 806-341-9246,Closed · Opens 9 am Sun,,https://lh3.googleusercontent.com/p/AF1QipO1BYNP___RbXICNOBg-uyW5bL3gusvz6CTubfS=w408-h306-k-no,true,9 am–12 pm,9 am–12 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:29.624Z,,
https://www.google.com/maps/place/Johnny+B+Electric/data=!4m7!3m6!1s0x87014e5bd5bf49ab:0xcbaf4c550cd27cf4!8m2!3d35.214783!4d-101.848957!16s%2Fg%2F1vzg2pn5!19sChIJq0m_1VtOAYcR9HzSDFVMr8s,Johnny B Electric,4.0,17,Utility contractor,"1100 SW 1st Ave, Amarillo, TX 79106, United States","6572+WC Amarillo, Texas, USA",https://usmapiz.org/details/johnny-b-electric-ChIJq0m,+1 806-371-7361,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyqOmW6vgZ6zkxSPcWr5_6bNeZlHtJnir3Zvf1sdfnBKOfdCMuedNd2whjnch5sDeLcT2QnprsDYFwtZl6Pv0i8KBEopm5vtjXfMTd3m6M7M3W5l5nf1bbBdiWPnKZ-eai2Yl4=w408-h544-k-no,false,Closed,Closed,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:34.646Z,,
https://www.google.com/maps/place/Amp+Electric/data=!4m7!3m6!1s0x87014ee129d4f6d7:0x797d8a76c07ff6f9!8m2!3d35.1216836!4d-101.796338!16s%2Fg%2F1tffzz13!19sChIJ1_bUKeFOAYcR-fZ_wHaKfXk,Amp Electric,4.6,23,Electrician,"8660 S Grand St Bldg 200, Amarillo, TX 79118, United States","46C3+MF Amarillo, Texas, USA",http://www.ampelectric.net/,+1 806-331-2677,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOTyZPj6cf3IWycCrXVA4aoVHneY0xU4u_yzvsD=w426-h240-k-no,true,7 am–12 pm,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:39.461Z,,
https://www.google.com/maps/place/Emergency+Electric+Inc/data=!4m7!3m6!1s0x87014f6ae8750d9b:0x58bfafb884962221!8m2!3d35.1871644!4d-101.8736456!16s%2Fg%2F11h3m7wmgs!19sChIJmw116GpPAYcRISKWhLivv1g,Emergency Electric Inc,5.0,1,Electrician,"2504 Paramount Blvd, Amarillo, TX 79109, United States","54PG+VG Amarillo, Texas, USA",,,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1a_yHjZrN9dzj-FHOaYSrA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.811556&pitch=0&thumbfov=100,false,Closed,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:44.398Z,,
https://www.google.com/maps/place/Scottco/data=!4m7!3m6!1s0x87014ff8bf497b13:0xf2f873a397687d3a!8m2!3d35.155407!4d-101.882706!16s%2Fg%2F1tg9t423!19sChIJE3tJv_hPAYcROn1ol6Nz-PI,Scottco,4.7,588,Contractor,"4121 SW 50th Ave, Amarillo, TX 79109, United States","5448+5W Amarillo, Texas, USA",https://scottco.com/,+1 806-355-4663,,,https://lh3.googleusercontent.com/p/AF1QipORCMxsNAEudAkxYdpa0i7zIUu8m3h84ZCDFOeV=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:49.434Z,,
"https://www.google.com/maps/place/CB+Electric,+LLC/data=!4m7!3m6!1s0x8701445e6ed090fd:0x10648828a26cb4af!8m2!3d35.0487578!4d-101.9211525!16s%2Fg%2F11h3vb_4tt!19sChIJ_ZDQbl5EAYcRr7RsoiiIZBA","CB Electric, LLC",5.0,141,Electrician,"7305 Dylan Dr, Amarillo, TX 79119, United States","23XH+GG Amarillo, Texas, USA",https://cbelectricamarillo.com/,+1 806-699-1020,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPvIqrmQ43SuNQJWiDg6KGLr9ly_JgfO4vAs0m3=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:54.370Z,,
https://www.google.com/maps/place/David%27s+Quality+Electric/data=!4m7!3m6!1s0x87014f22e3f7906d:0xd98ee8f96e4c37ca!8m2!3d35.1949467!4d-101.818255!16s%2Fg%2F11x0jpr238!19sChIJbZD34yJPAYcRyjdMbvnojtk,David's Quality Electric,4.0,2,,"1751 SE 16th Ave, Amarillo, TX 79102, United States","55VJ+XM Amarillo, Texas, USA",http://www.davidsqualityelectric.com/location.html,+1 806-373-9397,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vSHN2l284wbmsMoZ-357lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=23.578224&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:24:56.985Z,,
https://www.google.com/maps/place/Tex-Zac+Electric/data=!4m7!3m6!1s0x87014f16b4016ab7:0x69868d80d905fbc3!8m2!3d35.2140211!4d-101.859108!16s%2Fg%2F11j4ppywvx!19sChIJt2oBtBZPAYcRw_sF2YCNhmk,Tex-Zac Electric,3.0,2,Electrician,"2016 SW 3rd Ave, Amarillo, TX 79106, United States","647R+J9 Amarillo, Texas, USA",,+1 806-935-0151,Closed · Opens 7 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOqC3a-8KIu4hIVAv3YR0BtLTkNppEQyCecwsbD=w426-h240-k-no,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:25:01.962Z,,
https://www.google.com/maps/place/M%26C+Electric/data=!4m7!3m6!1s0x870145476fff660f:0xb4589d61644dec1!8m2!3d35.1054371!4d-101.8530435!16s%2Fg%2F11hy9pdb7c!19sChIJD2b_b0dFAYcRwd5EFtaJRQs,M&C Electric,4.9,80,Electrician,"1263 W Sundown Ln, Amarillo, TX 79118, United States","444W+5Q Amarillo, Texas, USA",http://mandcelectric.net/,+1 806-803-9445,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipOJMQScOj2d7Bn5GAVlcuAmhJNuSGFWmmPTrGUn=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:25:06.993Z,,
https://www.google.com/maps/place/Dealers+Electrical+Supply/data=!4m7!3m6!1s0x87014e5749974e71:0xa9776a244be4a616!8m2!3d35.2104331!4d-101.8487545!16s%2Fg%2F1tfl0nmt!19sChIJcU6XSVdOAYcRFqbkSyRqd6k,Dealers Electrical Supply,4.5,17,Electrical supply store,"1010 SW 5th Ave, Amarillo, TX 79101, United States","6562+5F Amarillo, Texas, USA",https://www.dealerselectrical.com/,+1 806-376-5567,Closed · Opens 7:30 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOoDtK2RpSpoBvYyCO-t-SAbfptgSklS046wU2Z=w408-h272-k-no,true,Closed,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:25:11.841Z,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Williams+Electric/data=!4m7!3m6!1s0x8701502f41cd3469:0x39d6754e0c27284f!8m2!3d35.1866781!4d-101.8962583!16s%2Fg%2F1v1tnjlw!19sChIJaTTNQS9QAYcRTygnDE511jk,Williams Electric,,,Electrician,"2315 Judy St, Amarillo, TX 79106, United States","54P3+MF Amarillo, Texas, USA",,+1 806-570-7270,Open · Closes 8 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m8_qb_aRt08jEKtn-D612Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.59667&pitch=0&thumbfov=100,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Amarillo+Amarillo+TX/@35.2069816,-101.8320065,14z",2026-01-10T21:25:16.701Z,,
