placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error
https://www.google.com/maps/place/Prairie+Bleeding+And+Clotting+Center/data=!4m7!3m6!1s0x8875383c1e96aaab:0x2cad2fefecb6ae80!8m2!3d39.8010808!4d-89.6778559!16s%2Fg%2F11hy9nmgjl!19sChIJq6qWHjw4dYgRgK627O8vrSw,Prairie Bleeding And Clotting Center,5.0,1,Medical clinic,"105 S Amos Ave, Springfield, IL 62704, United States","R82C+CV Springfield, Illinois, USA",https://prairiebcc.com/,+1 217-546-7100,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7qcoiq_bxX1Xq84xOEAg-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.44595&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-09-29T00:39:35.141Z,,
https://www.google.com/maps/place/Springfield+Clinic+Urgent+Care+Plus/data=!4m7!3m6!1s0x8875396b13032a55:0xfa38bfc7803d0628!8m2!3d39.8071625!4d-89.6593555!16s%2Fg%2F11x0cmd891!19sChIJVSoDE2s5dYgRKAY9gMe_OPo,Springfield Clinic Urgent Care Plus,4.8,422,Urgent care center,"350 W Carpenter St, Springfield, IL 62702, United States","R84R+V7 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-urgent-care-plus,+1 217-546-5395,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOSmIIrMqEY-KJlZ-EFbw0ewz2A54N4_2-wcAKJ=w424-h240-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-09-29T00:39:39.522Z,,
https://www.google.com/maps/place/SIU+Center+for+Healthy+Aging+and+Wellness/data=!4m7!3m6!1s0x887539270744ecb7:0xa679cd4ff369d737!8m2!3d39.8044145!4d-89.6512683!16s%2Fg%2F11sqw_4_kg!19sChIJt-xEByc5dYgRN9dp80_NeaY,SIU Center for Healthy Aging and Wellness,5.0,1,Geriatrician,"319 E Madison St, Springfield, IL 62701, United States","R83X+QF Springfield, Illinois, USA",https://www.siumed.org/buildings/centrum-building/center-healthy-aging-and-wellness,+1 217-545-8000,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPGXSVZVYc15NUZHrXPHH_Be7o7SPmKzvo5ewft=w426-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-09-29T00:39:43.883Z,,
https://www.google.com/maps/place/St+John%27s+Health+Center+At/data=!4m7!3m6!1s0x887547545fed71b1:0x5a2e836d3a732720!8m2!3d39.7370199!4d-89.7069976!16s%2Fg%2F1tfv19h8!19sChIJsXHtX1RHdYgRICdzOm2DLlo,St John's Health Center At,,,Medical clinic,"2801 Mathers Rd, Springfield, IL 62711, United States","P7PV+R6 Springfield, Illinois, USA",,+1 217-789-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oCGZ78jCPqQImB6sPj7QBg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.78352&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Springfield+Springfield+IL/@39.8006593,-89.6449345,14z",2025-09-29T00:39:46.069Z,,
"https://www.google.com/maps/place/New+Beginnings+Weight+Loss+and+Wellness+Clinic+-+Testosterone+replacement,+IV+Hydration/data=!4m7!3m6!1s0x8875259c468e5145:0xdd2c1471f629e652!8m2!3d39.6760749!4d-89.70486!16s%2Fg%2F11w1wchpg4!19sChIJRVGORpwldYgRUuYp9nEULN0","New Beginnings Weight Loss and Wellness Clinic - Testosterone replacement, IV Hydration",5.0,18,Weight loss service,"215 N Main, Chatham, IL 62629, United States","M7GW+C3 Chatham, Illinois, USA",https://www.newbeginningswwc.com/,+1 217-860-7704,Closed ⋅ Opens 3 pm Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_nyKlUl7mOT1Hw9s5JybQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.13678&pitch=0&thumbfov=100,true,Closed,Closed,Closed,3–6 pm,Closed,10 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chatham+Springfield+IL/@39.6732774,-89.6647197,14z",2025-09-29T00:39:58.185Z,,
https://www.google.com/maps/place/OCI+Therapy+-+Chatham/data=!4m7!3m6!1s0x8875417e547f007d:0xfb1970b1b7b1600e!8m2!3d39.6855213!4d-89.7030264!16s%2Fg%2F11fj5m5ttg!19sChIJfQB_VH5BdYgRDmCxt7FwGfs,OCI Therapy - Chatham,,,Physical therapy clinic,"1134 Commercial Ct, Chatham, IL 62629, United States","M7PW+6Q Chatham, Illinois, USA",https://orthocenterillinois.com/oci-therapy/?utm_source=GMBSocialClimb&utm_medium=OCITherapy-Chatham,+1 217-697-8315,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipMED-XUYXSI4tdC0ea3OniGqr3nWgKTlWcyNjBy=w425-h240-k-no,true,Closed,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Chatham+Springfield+IL/@39.6732774,-89.6647197,14z",2025-09-29T00:40:02.439Z,,
https://www.google.com/maps/place/Springfield+Clinic+Sherman/data=!4m7!3m6!1s0x88753142aa234815:0xb393c6516b0dca02!8m2!3d39.888179!4d-89.6095881!16s%2Fg%2F1thd2k73!19sChIJFUgjqkIxdYgRAsoNa1HGk7M,Springfield Clinic Sherman,4.8,206,Medical clinic,"400 St John Dr, Sherman, IL 62684, United States","V9QR+75 Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-sherman,+1 217-525-4150,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPkEZADqog0lHXBJuJe1xJsDhv0SqR1bAunebqr=w424-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:15.845Z,,
https://www.google.com/maps/place/Springfield+Clinic+Sherman+Rehabilitation+Services/data=!4m7!3m6!1s0x88753136459c985d:0x34eac13cdad72e68!8m2!3d39.8988915!4d-89.6026603!16s%2Fg%2F11gy8kchqw!19sChIJXZicRTYxdYgRaC7X2jzB6jQ,Springfield Clinic Sherman Rehabilitation Services,4.9,66,Medical clinic,"129 Illini Blvd, Sherman, IL 62684, United States","V9XW+HW Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-sherman-rehabilitation-services,+1 217-496-3481,"Closed ⋅ Opens 7 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNutm5nYvPhgfujdjmcMWRTe5meDNJ871-OA-LI=w424-h240-k-no,true,Closed,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–5:30 pm,7 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:20.443Z,,
https://www.google.com/maps/place/Springfield+Clinic+Urgent+Care+-+Sherman/data=!4m7!3m6!1s0x8875314334971a9d:0xc5c243a1a8efdc01!8m2!3d39.888202!4d-89.6095777!16s%2Fg%2F11c5sxvs5p!19sChIJnRqXNEMxdYgRAdzvqKFDwsU,Springfield Clinic Urgent Care - Sherman,4.8,465,Urgent care center,"400 St John Dr, Sherman, IL 62684, United States","V9QR+75 Sherman, Illinois, USA",https://www.springfieldclinic.com/our-locations/springfield-clinic-urgent-care-sherman,+1 217-247-9811,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMSMDTE9VgFTC-BudU7Lb3RqS5amGyy9pnyvVd6=w424-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:24.796Z,,
https://www.google.com/maps/place/Laser+Pain+Centers+of+Illinois+-+Sherman/data=!4m7!3m6!1s0x887531d2b50d8d79:0x8bf5502df4836192!8m2!3d39.8922318!4d-89.6046717!16s%2Fg%2F11gxfkc08k!19sChIJeY0NtdIxdYgRkmGD9C1Q9Ys,Laser Pain Centers of Illinois - Sherman,5.0,18,Chiropractor,"420 Crossing Dr, Sherman, IL 62684, United States","V9RW+V4 Sherman, Illinois, USA",http://www.shermanlasercenters.com/,+1 217-496-3636,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipNKOu3uLkstey3Sck3UKo_UvD64CFCyJ1dTb33E=w408-h326-k-no,true,Closed,"8 am–12 pm, 2–6 pm",Closed,"8 am–12 pm, 2–6 pm","8 am–12 pm, 2–6 pm",Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:29.150Z,,
"https://www.google.com/maps/place/Bryan+J.+Kellenberger,+MD,+D-ABOM/data=!4m7!3m6!1s0x8875315cccba8d73:0xd9c58c661ddd0b78!8m2!3d39.8881884!4d-89.6095964!16s%2Fg%2F11b8808739!19sChIJc426zFwxdYgReAvdHWaMxdk","Bryan J. Kellenberger, MD, D-ABOM",5.0,213,Family practice physician,"400 St John Dr, Sherman, IL 62684, United States","V9QR+75 Sherman, Illinois, USA",https://www.springfieldclinic.com/our-providers/bryan-kellenberger,+1 217-525-4150,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipPL0jFGA5prqP1LtLiM4v973E561L6lbyK9XVtR=w424-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:33.674Z,,
https://www.google.com/maps/place/Green+Prairie+Animal+Hospitals/data=!4m7!3m6!1s0x88753161a671cbb5:0x47c3cfd6f6c69c47!8m2!3d39.89919!4d-89.60138!16s%2Fg%2F11clyxbw0t!19sChIJtctxpmExdYgRR5zG9tbPw0c,Green Prairie Animal Hospitals,4.6,95,Veterinarian,"208 Village Center Rd, Sherman, IL 62684, United States","V9XX+MC Sherman, Illinois, USA",https://www.greenprairieanimalhospitals.com/locations/sherman,+1 217-689-4960,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipM37CU6AsQ_mA2HtDrGAUp2kzinDI92XOPuy__T=w424-h240-k-no,true,Closed,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:38.116Z,,
https://www.google.com/maps/place/ImInMotion+Wellness+Studio+Springfield/data=!4m7!3m6!1s0x887539ccef38cf3b:0x91ba5232cda4ec3c!8m2!3d39.7525721!4d-89.6464171!16s%2Fg%2F11xt3b8wrc!19sChIJO88478w5dYgRPOykzTJSupE,ImInMotion Wellness Studio Springfield,5.0,159,Wellness center,"3631 S 6th St, Springfield, IL 62703, United States","Q933+2C Springfield, Illinois, USA",https://inmotionwellnessstudio.com/locations/springfield,+1 217-703-1267,"Closes soon ⋅ 8 pm ⋅ Opens 7 am Mon

Updated by this business 4 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOEOweGpoNz5THw2bNJSMilork5Aaj_rvzFqZee=w408-h272-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,8 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:42.617Z,,
"https://www.google.com/maps/place/Midwest+Allergy+Sinus+%26+Respiratory,+Food+Allergy+Treatment+and+Research+Center/data=!4m7!3m6!1s0x88754782bda09cfd:0xae758a61f524195f!8m2!3d39.7747899!4d-89.7101683!16s%2Fg%2F1pzs5kxrz!19sChIJ_ZygvYJHdYgRXxkk9WGKda4","Midwest Allergy Sinus & Respiratory, Food Allergy Treatment and Research Center",4.0,68,Medical clinic,"2151 W White Oaks Dr Ste. D, Springfield, IL 62704, United States","Q7FQ+WW Springfield, Illinois, USA",http://asthma2.com/,+1 217-717-4404,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNOmJjL-0POfzJdnT3AwbxARtPdi-IGMwkbr1UL=w408-h620-k-no,true,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–3:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:47.182Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Springfield+Wellness+Center/data=!4m7!3m6!1s0x88753874db1f1e2d:0x83fd00b0c8bb0b73!8m2!3d39.7910441!4d-89.7025936!16s%2Fg%2F1v_0khgl!19sChIJLR4f23Q4dYgRcwu7yLAA_YM,Springfield Wellness Center,4.9,699,Chiropractor,"1000 S Durkin Dr, Springfield, IL 62704, United States","Q7RW+CX Springfield, Illinois, USA",https://www.silverichiro.com/?utm_source=google+my+business&utm_medium=contact+button&utm_campaign=gmb+listing,+1 217-726-0422,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMcpcsIt1VmkBX-xLIjUmIA1b1OX4zAW0GlJWhh=w408-h272-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:51.619Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Timeless+Beauty+MedSpa/data=!4m7!3m6!1s0x88753b46f5b4d4e9:0xa648abd4160acba4!8m2!3d39.7874124!4d-89.6580503!16s%2Fg%2F11rbkww9cl!19sChIJ6dS09UY7dYgRpMsKFtSrSKY,Timeless Beauty MedSpa,4.7,11,Medical spa,"301 S Grand Ave W, Springfield, IL 62704, United States","Q8PR+XQ Springfield, Illinois, USA",http://www.timelessbeautyspringfield.com/,+1 217-652-2747,Closed ⋅ Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=443wO3cK0yvp7vYaRuiHUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.89645&pitch=0&thumbfov=100,true,Closed,Closed,9 am–4:30 pm,Closed,9 am–5 pm,9 am–5 pm,9 am–4:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:40:55.997Z,,
https://www.google.com/maps/place/Gameday+Men%27s+Health+Springfield/data=!4m7!3m6!1s0x8875391bc231d00f:0x134b65b8651c7338!8m2!3d39.7951804!4d-89.6966869!16s%2Fg%2F11w4ts0436!19sChIJD9Axwhs5dYgROHMcZbhlSxM,Gameday Men's Health Springfield,5.0,94,Men's health physician,"2524 Farragut Dr Suite C2, Springfield, IL 62704, United States","Q8W3+38 Springfield, Illinois, USA",https://gamedaymenshealth.com/springfield-il/,+1 217-953-8793,"Closed ⋅ Opens 11:30 am Tue

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOlomwit1TIYWjIk8os3jTdUIWz-8S7-tFfmKNb=w408-h306-k-no,true,Closed,Closed,11:30 am–7 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:41:00.428Z,,
https://www.google.com/maps/place/Springfield+Clinic+Carpenter/data=!4m7!3m6!1s0x887539d22399007b:0x1c0334a0cc6ea954!8m2!3d39.8076401!4d-89.6498581!16s%2Fg%2F1tfcjh_r!19sChIJewCZI9I5dYgRVKluzKA0Axw,Springfield Clinic Carpenter,4.9,1048,Medical clinic,"401 E Carpenter St, Springfield, IL 62702, United States","R952+33 Springfield, Illinois, USA",https://www.springfieldclinic.com/our-locations/sc-carpenter,+1 217-528-7541,"Closed ⋅ Opens 8 am Mon

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOAg7pdFckYDdNaTDNwHBEP26KyereXKIkO5XdZ=w424-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:41:04.955Z,,
https://www.google.com/maps/place/Absolut+Aesthetics+%26+Wellness+Medspa/data=!4m7!3m6!1s0x8875473255f71d97:0x17dd733a1f551f8c!8m2!3d39.7910367!4d-89.7059234!16s%2Fg%2F11lgprhmm2!19sChIJlx33VTJHdYgRjB9VHzpz3Rc,Absolut Aesthetics & Wellness Medspa,4.9,55,Medical spa,"949 Clocktower Dr, Springfield, IL 62704, United States","Q7RV+CJ Springfield, Illinois, USA",http://www.aesthetics-wellness.com/,+1 217-679-3598,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOP6wtb9YTafcdxHj-NItERIFNmOSh8aMpULsqE=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Sherman+Springfield+IL/@39.8936608,-89.6048231,14z",2025-09-29T00:41:09.293Z,,
