placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,friday,saturday,sunday,monday,tuesday,wednesday,thursday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Diamonddoors101/data=!4m7!3m6!1s0x808de571999e4e2f:0x3790876f94cd6114!8m2!3d36.5866016!4d-121.8865463!16s%2Fg%2F11sg8bv3l4!19sChIJL06emXHljYARFGHNlG-HkDc,Diamonddoors101,,,Garage door supplier,"300 Glenwood Cir #168, Monterey, CA 93940, United States","H4P7+J9 Monterey, California, USA",https://amazingex.wixsite.com/my-site,+1 831-242-0104,Open ⋅ Closes 12 am,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5WIjX8sKZPBjUvkKv4wsjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=152.38646&pitch=0&thumbfov=100,true,Open 24 hours,10:30 am–5 pm,Closed,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-11-07T23:19:24.938Z,,,
https://www.google.com/maps/place/Overhead+Door+Company+of+Salinas/data=!4m7!3m6!1s0x808df8805d395c91:0xa530a7b3a995389c!8m2!3d36.6629613!4d-121.6304156!16s%2Fg%2F1tfl0fk9!19sChIJkVw5XYD4jYARnDiVqbOnMKU,Overhead Door Company of Salinas,4.9,135,Garage door supplier,"733 Sanborn Pl, Salinas, CA 93901, United States","M979+5R Salinas, California, USA",http://www.odcsalinas.com/,+1 831-422-3667,Open ⋅ Closes 4:30 pm,https://lh3.googleusercontent.com/p/AF1QipMdYWmgsKIB8n_U0tuMuL5Nyh8UbZ8OAl2hhCEl=w451-h240-k-no,true,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:19:40.205Z,,,
https://www.google.com/maps/place/Lighthouse+Door+Company/data=!4m7!3m6!1s0x808de41bcf508bd7:0xb311169e2b4bbbb1!8m2!3d36.756696!4d-121.6648579!16s%2Fg%2F1q5btwvr3!19sChIJ14tQzxvkjYARsbtLK54WEbM,Lighthouse Door Company,4.8,161,Garage door supplier,"728 El Camino Real Suite N, Salinas, CA 93907, United States","Q84P+M3 Salinas, California, USA",https://ldcgaragedoor.com/,+1 831-655-1419,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNkyL8vxac5j87-4WCR2ZTRidbWt8Nhf1psqeP2=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:19:45.538Z,Identifies as Latino-owned,,
https://www.google.com/maps/place/Vortex+Doors/data=!4m7!3m6!1s0x8092074576d10257:0xe6cc4135ed66660d!8m2!3d36.6530642!4d-121.6243772!16s%2Fg%2F11pd_h0822!19sChIJVwLRdkUHkoARDWZm7TVBzOY,Vortex Doors,5.0,13,Door supplier,"905 Harkins Rd Suite D, Salinas, CA 93901, United States","M93G+66 Salinas, California, USA",http://www.vortexdoors.com/,+1 831-466-9143,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOgpvSNCoOQoZjFOxskzDeQj2PQ3F40E677OTmE=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:19:50.622Z,,,
https://www.google.com/maps/place/Doors+%26+More/data=!4m7!3m6!1s0x808df87628ff929d:0xc74f088bbdaea0dc!8m2!3d36.6497611!4d-121.6286087!16s%2Fg%2F1tk4rcy8!19sChIJnZL_KHb4jYAR3KCuvYsIT8c,Doors & More,5.0,7,Door supplier,"1328 Burton Ave, Salinas, CA 93901, United States","J9XC+WH Salinas, California, USA",http://www.doorsandmoresalinas.com/,+1 831-753-7521,Closes soon ⋅ 4 pm ⋅ Opens 7:30 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DI8mfOmrf7qCLdgg17wV9w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.59921&pitch=0&thumbfov=100,true,7:30 am–4 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:19:55.727Z,,,
https://www.google.com/maps/place/All+American+Overhead+Door/data=!4m7!3m6!1s0x4511d04493fde2c9:0x7f4d817ac3804975!8m2!3d36.636807!4d-121.2658305!16s%2Fg%2F11twr47rj6!19sChIJyeL9k0TQEUURdUmAw3qBTX8,All American Overhead Door,4.9,66,Garage door supplier,,,https://www.aaocbuild1.com/,+1 831-262-5843,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPbx7-xsrWcSh8TsZXEyw-QnVddEpYfYTDDW8Hm=w408-h305-k-no,true,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:20:00.659Z,,,
"https://www.google.com/maps/place/Kirltey+Overhead+Door/@36.648542,-121.626199,17z/data=!3m1!4b1!4m6!3m5!1s0x809207898fe090d7:0x77b5e18df4f7efc!8m2!3d36.648542!4d-121.626199!16s%2Fg%2F1v75s4f4",Kirltey Overhead Door,5.0,2,Door supplier,"1380 Burton Ave, Salinas, CA 93901, United States","J9XF+CG Salinas, California, USA",,+1 831-230-6089,Open ⋅ Closes 5 pm,,false,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:20:07.704Z,,,
https://www.google.com/maps/place/Jack+Garage+System/data=!4m7!3m6!1s0x808df90050a97781:0xf0e1163c6953550e!8m2!3d36.6717467!4d-121.6539494!16s%2Fg%2F11xgq1f9hj!19sChIJgXepUAD5jYARDlVTaTwW4fA,Jack Garage System,5.0,4,Repair service,"405 Monterey St, Salinas, CA 93901, United States","M8CW+MC Salinas, California, USA",,+1 530-900-0320,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMpHISZZvnZOt2kWMo28Lc_HX-RUgsWquP0GCRZ=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:20:13.141Z,,,
https://www.google.com/maps/place/J+%26+J+Garage+Doors/data=!4m7!3m6!1s0x808e01a2a524fbef:0xcec77860e205bf77!8m2!3d36.7111705!4d-121.1848685!16s%2Fg%2F1tg5zw7d!19sChIJ7_skpaIBjoARd78F4mB4x84,J & J Garage Doors,5.0,12,Garage door supplier,,,,+1 831-970-3322,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMVlv3D1CBcqqa55CC_3zUsuWWlWk29ziFTxYj2=w408-h306-k-no,true,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Salinas+Monterey+CA/@36.6777372,-121.6555013,14z",2025-11-07T23:20:17.849Z,,,
https://www.google.com/maps/place/Your+Trusted+Handyguy/data=!4m7!3m6!1s0x57ade99ea665c2d:0xaf322ac197da07e1!8m2!3d36.5390137!4d-121.9065079!16s%2Fg%2F11vwxy9yxb!19sChIJLVxm6pneegUR4Qfal8EqMq8,Your Trusted Handyguy,5.0,4,Handyman/Handywoman/Handyperson,"3785 Vía Nona Marie Suite 108 #1073, Carmel-By-The-Sea, CA 93923, United States","G3QV+J9 Carmel-By-The-Sea, California, USA",https://www.yourtrustedhandyguy.com/,+1 831-747-9408,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM_i6tCXzkqPrRfR4yLhlasbLYmMHUaEa66UBPw=w408-h408-k-no,true,8 am–7 pm,8 am–4 pm,8 am–2 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,"https://www.google.com/maps/search/garage+door+services+in+Carmel-by-the-Sea+Monterey+CA/@36.5552386,-121.9232879,14z",2025-11-07T23:20:31.588Z,,,
https://www.google.com/maps/place/Ranch+Hands+Construction/data=!4m7!3m6!1s0x808de9d9e998d173:0x55128544a1b56d9c!8m2!3d36.5407835!4d-121.9066857!16s%2Fg%2F11rxw7r7df!19sChIJc9GY6dnpjYARnG21oUSFElU,Ranch Hands Construction,4.8,13,Construction company,"26366 Carmel Rancho Ln Suite G, Carmel-By-The-Sea, CA 93923, United States","G3RV+88 Carmel-By-The-Sea, California, USA",https://www.ranchhandsconstruction.org/,+1 831-330-3317,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN3qszZXUC9ZrYwoeMIDvOMIFhXbPcInyahJWMh=w408-h300-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Carmel-by-the-Sea+Monterey+CA/@36.5552386,-121.9232879,14z",2025-11-07T23:20:36.745Z,,,
https://www.google.com/maps/place/Rivera+and+Sons+General+Construction/data=!4m7!3m6!1s0x808df39ce724f2a9:0x1f01a9189d3e0715!8m2!3d36.5393687!4d-121.9064484!16s%2Fg%2F11llpcb5rt!19sChIJqfIk55zzjYARFQc-nRipAR8,Rivera and Sons General Construction,5.0,5,General contractor,"200 Clock Tower Pl STE D202, Carmel-By-The-Sea, CA 93923, United States","G3QV+PC Carmel-By-The-Sea, California, USA",https://riveraandsonsconstruction.com/,+1 831-272-1030,Open ⋅ Closes 8:30 pm,https://lh3.googleusercontent.com/p/AF1QipPudHg5UlFXV8tn5eHDJ4FEOF9-y-aL4fyQ9wNr=w408-h271-k-no,true,7:30 am–8:30 pm,7:30 am–8:30 pm,Closed,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,7:30 am–8:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Carmel-by-the-Sea+Monterey+CA/@36.5552386,-121.9232879,14z",2025-11-07T23:20:41.665Z,,,
https://www.google.com/maps/place/Pacific+Grove+Hardware/data=!4m7!3m6!1s0x808de14c04e4eb4f:0x8316f51b9f71cde!8m2!3d36.6198834!4d-121.9181381!16s%2Fg%2F1tddx_lh!19sChIJT-vkBEzhjYAR3hz3uVFvMQg,Pacific Grove Hardware,4.7,154,Hardware store,"229 Forest Ave, Pacific Grove, CA 93950, United States","J39J+XP Pacific Grove, California, USA",http://www.acehardware.com/store-details/05419?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=05419,+1 831-646-9144,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwnAuL4ekRR6g9TQ0UApUnXupB5RYYdMoQ8zX_FnEs7DkrFtoxQ7ClSoptpBR4cIiA2jLDyMiR5MRmnJ7gJghlONRpAwHizB3boRg5ATEBnOJh0ijGEJq5ErbCpDtGtXh7uGqy5=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:01.929Z,,"Hardware store stocking household tools, garden supplies, home decor & more. · In-store shopping · In-store pick-up · Delivery",
https://www.google.com/maps/place/Hardware+Concepts/data=!4m7!3m6!1s0x808de6b77a983d1f:0x2f67808c63c77702!8m2!3d36.6211071!4d-121.9168212!16s%2Fg%2F1tgcmjc0!19sChIJHz2YerfmjYARAnfHY4yAZy8,Hardware Concepts,4.8,10,Hardware store,"542 Lighthouse Ave Suite 111, Pacific Grove, CA 93950, United States","J3CM+C7 Pacific Grove, California, USA",http://hardwareconcepts.net/,+1 831-655-8077,Closes soon ⋅ 4 pm ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-NKce4za-tVlWeY0klO23g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.329247&pitch=0&thumbfov=100,false,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:07.190Z,,· In-store shopping · In-store pick-up · Delivery,
https://www.google.com/maps/place/Pacific+Motor+Service+-+Pacific+Grove/data=!4m7!3m6!1s0x808de6b7aa7dbaf3:0x210cb42a46727294!8m2!3d36.6069453!4d-121.9218667!16s%2Fg%2F1thxl901!19sChIJ87p9qrfmjYARlHJyRiq0DCE,Pacific Motor Service - Pacific Grove,4.8,418,Car repair and maintenance service,"1123 Forest Ave, Pacific Grove, CA 93950, United States","J34H+Q7 Pacific Grove, California, USA",http://www.pacificmotorservice.com/,+1 831-372-6575,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOU5v1Hk6uPNguqOrAaibOKnBMA24X1T-MkZT2z=w426-h240-k-no,true,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:12.350Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Bay+Area+Overhead+Door+Company/data=!4m7!3m6!1s0x808e6b2d67293c3b:0x28e9549e7827b16b!8m2!3d37.1521185!4d-121.76293!16s%2Fg%2F1tdftcnl!19sChIJOzwpZy1rjoARa7EneJ5U6Sg,Bay Area Overhead Door Company,4.7,173,Garage door supplier,,,https://bayareaoverheaddoor.com/?utm_source=google&utm_medium=gmb&utm_campaign=gmb_listing,+1 408-869-1289,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipNUj7SohLznzyMaUrTVjT6ID5Rlh7iGZKW3LsI9=w427-h240-k-no,true,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,6 am–11 pm,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:17.204Z,,,
https://www.google.com/maps/place/Pacific+Motor+Service+-+Monterey/data=!4m7!3m6!1s0x808de43b456fe1af:0x95f9c11eda1b05e!8m2!3d36.5989717!4d-121.889648!16s%2Fg%2F1tjl63z1!19sChIJr-FvRTvkjYARXrCh7RGcXwk,Pacific Motor Service - Monterey,4.8,551,Auto repair shop,"550 E Franklin St, Monterey, CA 93940, United States","H4X6+H4 Monterey, California, USA",http://www.pacificmotorservice.com/,+1 831-375-9571,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOoIkorOVydLqUcLBqI0hppVSFGgXM8DODnXqDj=w426-h240-k-no,true,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:22.723Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Morgan+Hill+Garage+Door+Company/data=!4m7!3m6!1s0x8091e3a97fdf021d:0x6c30067947449afc!8m2!3d36.9909209!4d-121.5769157!16s%2Fg%2F1hhwktxcf!19sChIJHQLff6njkYAR_JpER3kGMGw,Morgan Hill Garage Door Company,5.0,1006,Garage door supplier,"6405 Riverview Cir, Gilroy, CA 95020, United States","XCRF+96 Gilroy, California, USA",https://www.mhgdc.com/,+1 408-778-6044,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipN7gGgTfPRYV4B5vyDN6S_9S5Zd90pPeIu8-A9k=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:28.482Z,,,
https://www.google.com/maps/place/Associated+Building+Supply+Inc/data=!4m7!3m6!1s0x808de14ef2438d61:0x7f987a4d34603711!8m2!3d36.622019!4d-121.9166639!16s%2Fg%2F11bw6x9bj9!19sChIJYY1D8k7hjYARETdgNE16mH8,Associated Building Supply Inc,,,Door supplier,"157 Grand Ave #106, Pacific Grove, CA 93950, United States","J3CM+R8 Pacific Grove, California, USA",http://www.abscal.com/,+1 888-422-9422,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LtpeNuAd4-xw2NDPTEt4mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=166.9049&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/garage+door+services+in+Pacific+Grove+Monterey+CA/@36.6177374,-121.9166215,14z",2025-11-07T23:21:31.722Z,,,
