placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Broad+Street+Garage/data=!4m7!3m6!1s0x885831d2f7427657:0xf527f1eb07a2951e!8m2!3d34.8476213!4d-82.3972943!16s%2Fg%2F11c1xqlrmg!19sChIJV3ZC99IxWIgRHpWiB-vxJ_U,Broad Street Garage,4.7,16,Parking garage,"135 E Broad St, Greenville, SC 29601, United States","RJX3+23 Greenville, South Carolina, USA",http://www.greenvillesc.gov/Facilities/Facility/Details/Broad-Street-Garage-91,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxlV4-qo5_UG8hNyNCP_tFKk3UUHa7zQmU99K_uiTOFU_SaRiSAAaLU-FWFSAXWu7wwHetRM0aUqlKGjgPJGfs5WH-JatGUV9Y7Ac_rrkyhDaqpjxPiYpZZ9Qgsr2Bh_8JI_jdUQg=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:40.598Z,,,
https://www.google.com/maps/place/502+Falls+St+Garage/data=!4m7!3m6!1s0x885831cd4cf6ed1d:0x49689471932c482a!8m2!3d34.8454583!4d-82.3996885!16s%2Fg%2F11f2gs_xyy!19sChIJHe32TM0xWIgRKkgsk3GUaEk,502 Falls St Garage,2.6,20,Parking lot,"502 Falls St, Greenville, SC 29601, United States","RJW2+54 Greenville, South Carolina, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwBWcAbMVQAcK5PqyQiE7HRpmf_pHSgC5fbCUXc3yY5O40addEdzVPA2H-etaD5qsG2gH7CEpBa2U-vxebX43Hk3YrtHN-WnEP8EyBoSf0ZxbFTMqEBF4KB25d8hGniJFu2xstP=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:43.677Z,,,
https://www.google.com/maps/place/The+McClaren+Parking+%28Propark%29/data=!4m7!3m6!1s0x8858316964796e7d:0xa4288276f7fee11!8m2!3d34.8449354!4d-82.4069251!16s%2Fg%2F11y3n0hbg1!19sChIJfW55ZGkxWIgREe5_byeIQgo,The McClaren Parking (Propark),1.5,2,Valet parking service,"104 Wardlaw St, Greenville, SC 29601, United States","RHVV+X6 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-734-2123,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGVX-R4pPswX4BSj8LjYPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=67.32619&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:48.757Z,,,
https://www.google.com/maps/place/Commons+Garage/data=!4m7!3m6!1s0x885831d1046bd8f3:0x6d019b5911de3913!8m2!3d34.853026!4d-82.3962664!16s%2Fg%2F11csr1n2nv!19sChIJ89hrBNExWIgREzneEVmbAW0,Commons Garage,3.9,19,Parking garage,"60 Beattie Pl, Greenville, SC 29601, United States","VJ33+6F Greenville, South Carolina, USA",https://www.greenvillesc.gov/facilities/facility/details/Commons-Garage-29,+1 864-467-4900,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwKwQQ-RcM_afhlBMVtjqDFj1-fhyEwFlt6BU2_hEpYiOIoD-3simpRIFSR8Ot7pxmYU1XmpvpoLcT113m0MXF12pBOkuQZE-F5bAKT4Q8HsKqPM50qsxZxBpjlQoBeBMv3Jxfh0g=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:51.749Z,,,
https://www.google.com/maps/place/Stir+Greenville+Parking+%28Southern+Valet%29/data=!4m7!3m6!1s0x885831f8d8fc2c4b:0xa67625b13fb470e8!8m2!3d34.8486417!4d-82.3976499!16s%2Fg%2F11xp10rshr!19sChIJSyz82PgxWIgR6HC0P7EldqY,Stir Greenville Parking (Southern Valet),,,Valet parking service,"300 E McBee Ave., Greenville, SC 29601, United States","RJX2+FW Greenville, South Carolina, USA",http://www.propark.com/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ws3nGuQrYgm4QuKANkYFrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=346.80246&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:54.460Z,,,
https://www.google.com/maps/place/200N+S+Main+St+Parking/data=!4m7!3m6!1s0x885831d1bcacf59f:0xc5f61de21642a972!8m2!3d34.848546!4d-82.400467!16s%2Fg%2F11f_p3b09t!19sChIJn_WsvNExWIgRcqlCFuId9sU,200N S Main St Parking,3.7,3,Parking lot,"200N S Main St, Greenville, SC 29601, United States","RHXX+CR Greenville, South Carolina, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pkaPLgTsYds66VAEjYidFQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=202.21211&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:58:57.443Z,,,
https://www.google.com/maps/place/ONE+City+Plaza+Garage/data=!4m7!3m6!1s0x885831ce0e38672f:0x47c9a77ba5be8446!8m2!3d34.8518879!4d-82.4002728!16s%2Fg%2F11c2lr4ssd!19sChIJL2c4Ds4xWIgRRoS-pXunyUc,ONE City Plaza Garage,4.3,9,Parking garage,"34 Richardson St, Greenville, SC 29601, United States","VH2X+QV Greenville, South Carolina, USA",,+1 864-467-4900,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOFoEpaYdem0je5q3Q-g_2Z0xE4ToDAeEMy70e203OLTkW6MgYupdAOzb0C1CocTL_WDBjdV1iyBxJdJiZM-tYQ5TF4QnAwK1l6_YVcD5t4NVcXH_7GdTE8MSiJ5XoexYX1XeU=w410-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:00.388Z,,,
https://www.google.com/maps/place/Richardson+Street+Garage/data=!4m7!3m6!1s0x885831ce3d481b25:0x9d9d0c25778b844!8m2!3d34.8524677!4d-82.3996871!16s%2Fg%2F1261mmfyl!19sChIJJRtIPc4xWIgRRLh4V8LQ2Qk,Richardson Street Garage,4.5,546,Parking garage,"66 Richardson St, Greenville, SC 29601, United States","VJ22+X4 Greenville, South Carolina, USA",https://www.greenvillesc.gov/519/City-Garages-Lots,+1 864-467-4900,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyvK9pIiGrFS4hZ_dDww834xKzU_8U18eX-SODjTJ-clBgePU1PtqBDF73PxetDDPfuULAbN-BmPF1bSCx9tS4HX9eoBq6a-nhtEJIs8Ht7jdjI8ckQfEPdftr35703a8A486ak=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:05.494Z,,,
https://www.google.com/maps/place/County+Bank+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x8858319968142071:0xe928014a87d8233d!8m2!3d34.8500846!4d-82.402047!16s%2Fg%2F11lv_1gh56!19sChIJcSAUaJkxWIgRPSPYh0oBKOk,County Bank Lot (Southern Valet),,,Parking lot,"201 W McBee Ave, Greenville, SC 29601, United States","VH2X+25 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4jpYp6m-CDCTopt-KMfk4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.84982&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:10.540Z,,,
https://www.google.com/maps/place/204+Calvin+Street+Parking+%28Southern+Valet%29/data=!4m7!3m6!1s0x88583122f1581ac5:0xb085c23f24b0aeb7!8m2!3d34.846167!4d-82.39838!16s%2Fg%2F11lyrq3qpp!19sChIJxRpY8SIxWIgRt66wJD_ChbA,204 Calvin Street Parking (Southern Valet),5.0,1,Parking lot,"204 Calvin St, Greenville, SC 29601, United States","RJW2+FJ Greenville, South Carolina, USA",http://www.propark.com/,,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iIdGpArIUwOc1pr9NXxL5g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.39746&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:15.476Z,,,
https://www.google.com/maps/place/West+Washington+Street+Deck/data=!4m7!3m6!1s0x885831cde2287301:0x3624bebf860797f6!8m2!3d34.8510928!4d-82.4004741!16s%2Fg%2F11csqz097q!19sChIJAXMo4s0xWIgR9pcHhr--JDY,West Washington Street Deck,4.3,27,Parking garage,"101 W Washington St, Greenville, SC 29601, United States","VH2X+CR Greenville, South Carolina, USA",https://www.greenvillesc.gov/Facilities/Facility/Details/West-Washington-Street-Deck-37,+1 864-232-2273,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyDJbO5RfsbTJWzun1jpocpbhjGPLvUUXNF_PnHv-jADeBSKQnDEK-iBsgskWT65oSUcg3_mXB12xgFSUQ2qt0kL6FKLGT8OfqDWuxORH35SXG1SMnThMaQWdgEdvrhxEVQS6Hq=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:18.488Z,,,
https://www.google.com/maps/place/River+Street+Garage/data=!4m7!3m6!1s0x885831cdb29bedd7:0xdb199539ce05b76f!8m2!3d34.8488099!4d-82.4021654!16s%2Fg%2F11b6c9z2y1!19sChIJ1-2bss0xWIgRb7cFzjmVGds,River Street Garage,4.3,59,Parking garage,"414 River St, Greenville, SC 29601, United States","RHXX+G4 Greenville, South Carolina, USA",https://parking.greenvillesc.gov/facilities/facility/details/River-Street-Garage-34,+1 864-467-4900,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwHa-GT9zuBlEzSKwOofEuE_24Igj4RvfmcR7w6VbN5m5nbaRFmyclBcjXcv_OxG1Y5JxW_Hbj3dIri0u5dI1eqVXKwtX-4ObrExgT1WDnp3hL9_Qj6r9ywyk0NEPONIIooPmh9=w408-h277-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:21.406Z,,,
https://www.google.com/maps/place/South+Spring+Street+Garage/data=!4m7!3m6!1s0x885831d239150c8f:0x95e98e8cb8352b54!8m2!3d34.8497655!4d-82.3979603!16s%2Fg%2F11b7c1cbgn!19sChIJjwwVOdIxWIgRVCs1uIyO6ZU,South Spring Street Garage,4.1,61,Parking garage,"12 S Spring St, Greenville, SC 29601, United States","RJX2+WR Greenville, South Carolina, USA",,+1 864-232-2273,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxCGfZ06SoxASQ9KkSxkPBIcER-jduW9gj6GhG4mVBuf4Pj2BLInbYsI-CjRD9wwJgu12sfjBmZAmnn3JIG21OWuW3JrMBgSkOX--1Ues7Z4LAQ3ko82_oi0oXR5fSlmSB_s7qS=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:24.376Z,,,
https://www.google.com/maps/place/PSBC+Parking+Lot/data=!4m7!3m6!1s0x885830358035507f:0xe7bd749cb62cec97!8m2!3d34.8432476!4d-82.410096!16s%2Fg%2F11dxbm_3yn!19sChIJf1A1gDUwWIgRl-wstpx0vec,PSBC Parking Lot,2.5,2,Parking lot,"1100 S Main St, Greenville, SC 29601, United States","RHVQ+7X Greenville, South Carolina, USA",http://www.psbcgreenville.org/,+1 864-232-7312,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e_p7Cnjwq1axcT47vsvw_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.90445&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:27.159Z,,,
https://www.google.com/maps/place/West+End+Park+and+Ride+lot/data=!4m7!3m6!1s0x88583034f5113dad:0x9e434f8ea2234602!8m2!3d34.8430652!4d-82.4060213!16s%2Fg%2F11cly7rbtc!19sChIJrT0R9TQwWIgRAkYjoo5PQ54,West End Park and Ride lot,3.4,5,Parking lot,"106 Augusta St, Greenville, SC 29601, United States","RHVV+6H Greenville, South Carolina, USA",http://www.greenvillesc.gov/,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxWSoDEoG8hsYBVDtffIuJdvPiz0dt_wJtdm2jsHL6fo81zlK3V0dEiZl2TZioFHN5PJWnKSfny3GhW-a0Zyi2qXsfNg_2TAHxpAxhV0UtyeQgk_oOHKkg7Hc5aGQulFrxVpCwGCw=w408-h305-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:30.166Z,,,
https://www.google.com/maps/place/AC+Marriott+Parking+%28Southern+Valet%29/data=!4m7!3m6!1s0x88583144b8c88c45:0xb788137799fea9db!8m2!3d34.8467479!4d-82.4003185!16s%2Fg%2F11wpl5gs95!19sChIJRYzIuEQxWIgR26n-mXcTiLc,AC Marriott Parking (Southern Valet),,,Valet parking service,"315 S Main St, Greenville, SC 29601, United States","RHWX+MV Greenville, South Carolina, USA",https://www.propark.com/,+1 864-248-6209,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=44nzxgLH7PyK15PfbVJBgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=206.82697&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:34.953Z,,,
https://www.google.com/maps/place/201+River+Lot+%28Southern+Valet%29/data=!4m7!3m6!1s0x885831c6eb3df679:0xee028d1fb88c4c69!8m2!3d34.846875!4d-82.404611!16s%2Fg%2F11wh31w06t!19sChIJefY968YxWIgRaUyMuB-NAu4,201 River Lot (Southern Valet),,,Parking lot,"201 River St, Greenville, SC 29601, United States","RHWW+P5 Greenville, South Carolina, USA",https://www.propark.com/,+1 864-438-5928,Open ⋅ Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pfu6y7JSolVHPkvmzFbiww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=7.143681&pitch=0&thumbfov=100,true,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,10:30 am–5:30 pm,Closed,Closed,10:30 am–5:30 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Greenville+Spartanburg+SC/@34.8484984,-82.4000158,14z",2025-10-28T18:59:39.799Z,,,
