placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,info,attributes,isBlackOwned
https://www.google.com/maps/place/VITAS+Healthcare/data=!4m7!3m6!1s0x88e770f9358819a5:0x5eb5774c66e02345!8m2!3d28.6261643!4d-81.3880491!16s%2Fg%2F1tgdpcrv!19sChIJpRmINflw54gRRSPgZkx3tV4,VITAS Healthcare,2.7,47,Hospice,"2201 Lucien Way Ste 100, Maitland, FL 32751, United States","JJG6+FQ Maitland, Florida, USA",https://www.vitas.com/locations-search/seminole-orange-and-osceola-counties/maitland-hospice-office/?utm_source=google&utm_medium=locallisting&utm_content=VHC1701&y_source=1_ODcxOTI0NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 407-875-0028,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPcawE9mG5Hk1AbT963JDOZgKAu49FlGAnbUG76=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:05:46.712Z,,,
https://www.google.com/maps/place/Parkview+Rehabilitation+Center+at+Winter+Park/data=!4m7!3m6!1s0x88e76f2d7f6e0e61:0xddacc45b48e6d31b!8m2!3d28.5968069!4d-81.3245267!16s%2Fg%2F11fd67f1z9!19sChIJYQ5ufy1v54gRG9PmSFvErN0,Parkview Rehabilitation Center at Winter Park,3.8,126,Nursing home,"2075 Loch Lomond Dr, Winter Park, FL 32792, United States","HMWG+P5 Winter Park, Florida, USA",https://www.parkviewrehabilitation.com/,+1 407-628-5418,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr3XOWVP8LAuumFIDGNNEzWQ9XcQkt9wQY46tLrOg86WOugmd4yDtVYgAe11SXmEhavbH8hqtWKikmrqStmImRaNx3pfFmb0S6_sffitwQqnoYDJMOT1wGUnwZjJrY4OD1OmNH4=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:05:52.201Z,,,
https://www.google.com/maps/place/VITAS+Healthcare+Inpatient+Hospice+Care/data=!4m7!3m6!1s0x88e77b6e45ddc457:0x5c183caba81cf281!8m2!3d28.5400459!4d-81.3730623!16s%2Fg%2F11l4cqj17d!19sChIJV8TdRW5754gRgfIcqKs8GFw,VITAS Healthcare Inpatient Hospice Care,3.0,22,Hospice,"210 Lake Ave 1st Floor, Orlando, FL 32801, United States","GJRG+2Q Orlando, Florida, USA",https://www.vitas.com/locations-search/seminole-orange-and-osceola-counties/vitas-suites-at-orlando-lutheran-towers?utm_source=google&utm_medium=locallisting&utm_content=SUI1703&y_source=1_MTc1ODcwMzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 407-599-2590,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNolZKjN22pg4boSu-zhhj4wCCvkgXOFm-p22Z1=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:05:57.202Z,,,
https://www.google.com/maps/place/VITAS+Palliative+Care/data=!4m7!3m6!1s0x88e770f9358819a5:0x911878d0cbf1c2a3!8m2!3d28.6261768!4d-81.3879581!16s%2Fg%2F11bws79m9j!19sChIJpRmINflw54gRo8Lxy9B4GJE,VITAS Palliative Care,1.0,2,Hospice,"2201 Lucien Way #200, Maitland, FL 32751, United States","JJG6+FR Maitland, Florida, USA",https://www.vitas.com/locations-search/seminole-orange-and-osceola-counties/maitland-vitas-palliative-care-office?utm_source=google&utm_medium=locallisting&utm_content=PMA1701&y_source=1_MTE2MTU5MDAtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 877-868-4827,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipPQgtaLeU8FVFfsLKc4c-QTyR8VM7pUeMFweT8B=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:02.214Z,,,
https://www.google.com/maps/place/Palliative+Care+Center+at+Orlando+Health+Cancer+Institute/data=!4m7!3m6!1s0x88e77b0f421a067f:0x9ecaf9b56d71d0ec!8m2!3d28.5262605!4d-81.3771242!16s%2Fg%2F1hc2t0z5r!19sChIJfwYaQg9754gR7NBxbbX5yp4,Palliative Care Center at Orlando Health Cancer Institute,3.0,2,Cancer treatment center,"1400 S Orange Ave 1st Floor, Orlando, FL 32806, United States","GJGF+G5 Orlando, Florida, USA",http://www.orlandohealth.com/ufhealthcancercenterorlando/Centers/PalliativeCareCenter1.aspx?pid=6692,+1 321-841-7141,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=89V6QkEj8JRjC6JjcLmmig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.87572&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:04.883Z,,,
https://www.google.com/maps/place/AdventHealth+Hospice+Care+Central+Florida/data=!4m7!3m6!1s0x88e77166a4e19003:0xd217e184fce9870b!8m2!3d28.6720183!4d-81.4010593!16s%2Fg%2F1tfwl5f0!19sChIJA5DhpGZx54gRC4fp_IThF9I,AdventHealth Hospice Care Central Florida,3.9,88,Hospice,"480 W Central Pkwy, Altamonte Springs, FL 32714, United States","MHCX+RH Altamonte Springs, Florida, USA",https://adventhealthhospice.com/,+1 407-682-0808,"Open 24 hours

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMFhsyyMBXxn6fCKjX9PzlZsGACJWNWOP7whh4U=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:09.797Z,,,
https://www.google.com/maps/place/Home+Instead+Orlando/data=!4m7!3m6!1s0x88e7654aa65badc3:0xb09a456d81ef7341!8m2!3d28.5598848!4d-81.3391314!16s%2Fg%2F1tdh4ppd!19sChIJw61bpkpl54gRQXPvgW1FmrA,Home Instead Orlando,4.9,275,Home health care service,"3655 Maguire Blvd #150, Orlando, FL 32803, United States","HM56+X8 Orlando, Florida, USA",https://www.homeinstead.com/home-care/usa/fl/orange-osceola-seminole-counties/267/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 407-445-8885,"Open 24 hours

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMbGsgktisV1dtkhzAcNlqFiywPyESu2RQTYUv3=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:15.235Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Supportive+%26+Palliative+Care+Orlando+Health+Cancer+Institute+-+Downtown+Orlando/data=!4m7!3m6!1s0x88e77b30d6ce1c05:0xdee7f51f2030d61a!8m2!3d28.5309049!4d-81.3775975!16s%2Fg%2F11ty75np59!19sChIJBRzO1jB754gRGtYwIB_1594,Supportive & Palliative Care Orlando Health Cancer Institute - Downtown Orlando,,,Medical Center,"32 W Gore St 4th Floor, Orlando, FL 32806, United States","GJJC+9X Orlando, Florida, USA",https://www.orlandohealth.com/services-and-specialties/orlando-health-cancer-institute/specialty-centers/supportive-and-palliative-care-program,+1 321-841-1869,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ylDEJFcMCWbY4sUOIMZGWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.92685&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:18.155Z,,,
https://www.google.com/maps/place/Winter+Park+Care+and+Rehabilitation+Center/data=!4m7!3m6!1s0x88e76f90e62559c1:0x15edffc6048158db!8m2!3d28.5964766!4d-81.3090224!16s%2Fg%2F1xn_p61n!19sChIJwVkl5pBv54gR21iBBMb_7RU,Winter Park Care and Rehabilitation Center,3.7,113,Nursing home,"2970 Scarlet Rd, Winter Park, FL 32792, United States","HMWR+H9 Winter Park, Florida, USA",https://winterparkcrc.com/,+1 407-671-8030,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNsAZHOn3Oc3zyhjWlwxD2n7VP-7xrqpXwVni-V=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:22.981Z,,,
https://www.google.com/maps/place/AdventHealth+Winter+Park+ER/data=!4m7!3m6!1s0x88e76fef4030df19:0x3b9e6725a44682f2!8m2!3d28.59716!4d-81.3273476!16s%2Fg%2F11g98lh4qt!19sChIJGd8wQO9v54gR8oJGpCVnnjs,AdventHealth Winter Park ER,4.3,691,Emergency room,"200 N Lakemont Ave, Winter Park, FL 32792, United States","HMWF+V3 Winter Park, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-winter-park/emergency-and-urgent-care,+1 407-646-7320,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nosDfHio7yFtZLNM-883E5T8CX_MtL9LOIGAhOIByHTN5km5O51VUNVTOduqswknmxzi8eaSlKTj8P-vCn8YMFfaW5Ev9OJIytoRC0xSvfs7D8COn6jRYihEyyiMbVug8p330S0=w408-h276-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:28.149Z,,,
"https://www.google.com/maps/place/Mary+Catherine+Hansen,+FNP-C/data=!4m7!3m6!1s0x88e771375a6335f9:0x3e2b2a4fa38b5a5c!8m2!3d28.602106!4d-81.354787!16s%2Fg%2F11lcxg0t9f!19sChIJ-TVjWjdx54gRXFqLo08qKz4","Mary Catherine Hansen, FNP-C",,,Nurse practitioner,"600 N Virginia Ave, Winter Park, FL 32789, United States","JJ2W+R3 Winter Park, Florida, USA",,+1 407-599-3434,,https://lh3.googleusercontent.com/p/AF1QipPpOUh9bzJHfUsnWQPOnP9a1ccgmwFR8BM2KXAF=w408-h612-k-no,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:30.975Z,,,
https://www.google.com/maps/place/GuideWell+Emergency+Doctors/data=!4m7!3m6!1s0x88e7656f4469c77f:0x3a0391366666b61a!8m2!3d28.5688179!4d-81.3115299!16s%2Fg%2F11b8_z3hyx!19sChIJf8dpRG9l54gRGrZmZjaRAzo,GuideWell Emergency Doctors,4.7,2764,Emergency care service,"1706 N Semoran Blvd #100, Orlando, FL 32807, United States","HM9Q+G9 Orlando, Florida, USA",https://www.guidewellemergency.com/locations/semoran,+1 321-804-9110,Closed ⋅ Opens 9 am Thu,https://lh3.googleusercontent.com/p/AF1QipPQwhWmpFvwVzIaxrwCUm62FexlUfBPVs0u8XiS=w414-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–4 pm,9 am–4 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:36.059Z,,,
https://www.google.com/maps/place/The+Gardens+at+DePugh+Nursing+Home/data=!4m7!3m6!1s0x88e770118948a2eb:0x9f172b0186a58986!8m2!3d28.5974266!4d-81.3564788!16s%2Fg%2F1pty6ht53!19sChIJ66JIiRFw54gRhomlhgErF58,The Gardens at DePugh Nursing Home,4.4,36,Nursing home,"550 W Morse Blvd, Winter Park, FL 32789, United States","HJWV+XC Winter Park, Florida, USA",https://www.thegardensatdepugh.org/,+1 407-644-6634,Closed ⋅ Opens 8:30 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq_VoNJU-MeCJ3qtzDIuOdh69H-vivlKLrYWuPvWXwKhs6A_3ho_YLwIi-q1YbNf_UNEiv_FlPveVZerURp7liDlGU0Pkvmr7PATimzXgg5bTeZBRnB8BHRs2uQGiDqQOP5pYeX=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:41.210Z,,,
https://www.google.com/maps/place/Orlando+Health+Arnold+Palmer+Hospital+for+Children+for+Children+Palliative+Care/data=!4m7!3m6!1s0x88e77b4047ba49cf:0x2fc3b0e1eaf03582!8m2!3d28.5233918!4d-81.3800672!16s%2Fg%2F11rmzlq8vc!19sChIJz0m6R0B754gRgjXw6uGwwy8,Orlando Health Arnold Palmer Hospital for Children for Children Palliative Care,,,Hospital,"92 W Miller St 2nd floor, Orlando, FL 32806, United States","GJF9+9X Orlando, Florida, USA",https://www.arnoldpalmerhospital.com/pediatric-specialties/pediatric-palliative-care,+1 321-841-2245,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c1O_JTQS42Edu34ywG7AuQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=199.7554&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:45.994Z,,,
https://www.google.com/maps/place/AdventHealth+Medical+Group+Senior+Health+at+Winter+Park+Benmore/data=!4m7!3m6!1s0x88e76fb7586835b7:0x6185e632d666439b!8m2!3d28.595889!4d-81.3273032!16s%2Fg%2F11vlg2w_1p!19sChIJtzVoWLdv54gRm0Nm1jLmhWE,AdventHealth Medical Group Senior Health at Winter Park Benmore,5.0,1,Medical clinic,"133 Benmore Dr Suite 200, Winter Park, FL 32792, United States","HMWF+93 Winter Park, Florida, USA",https://www.adventhealth.com/practice/adventhealth-medical-group/adventhealth-medical-group-senior-health-winter-park-benmore,+1 407-599-6060,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cpmCczOQhKwuuSwMFvERsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.80396&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:48.706Z,,,
https://www.google.com/maps/place/AdventHealth+Cancer+Institute/data=!4m7!3m6!1s0x88e77bfb36014d17:0xe2ddea2924473ac8!8m2!3d28.5748861!4d-81.3724856!16s%2Fg%2F1ts_7fdl!19sChIJF00BNvt754gRyDpHJCnq3eI,AdventHealth Cancer Institute,4.6,50,Cancer treatment center,"2501 N Orange Ave, Orlando, FL 32804, United States","HJFH+X2 Orlando, Florida, USA",https://www.adventhealthcancerinstitute.com/,+1 844-600-2568,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvSq-3TPjNYbg9tN5H07jpUo_A5c4n9qzEOi8h8s2KcPrs5U95rEKymmbcEgzyjn4CmmDp5nYzhwfwal-K8lWtTC8Wz4qbdLcfRG7mRfQlF2ci-l12kGdYoxq2_2TwMXpZJW2t=w408-h412-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:53.687Z,,,
https://www.google.com/maps/place/AdventHealth+Hospital+at+Home/data=!4m7!3m6!1s0x88e76f62e3306c09:0x7710f348bef7a5d9!8m2!3d28.5978777!4d-81.3267822!16s%2Fg%2F11whlwhrwv!19sChIJCWww42Jv54gR2aX3vkjzEHc,AdventHealth Hospital at Home,,,Home health care service,"200 N Lakemont Ave, Aloma, FL 32792, United States","HMXF+57 Aloma, Florida, USA",http://adventhealthhospitalathome.com/,+1 866-860-0777,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=44SMS1ebd-7_gp12r0m7OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.02718&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Hospice+clinics+in+Winter+Park+Orlando+FL/@28.5949767,-81.3508787,14z",2025-09-18T00:06:58.487Z,,,
