placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/Goodsell+%26+Co+Inc.,+CPA%27s/data=!4m7!3m6!1s0x80d954c7cd493d97:0x37c63aefe6af760!8m2!3d32.7301368!4d-117.1651485!16s%2Fg%2F1tgh383g!19sChIJlz1JzcdU2YARYPdq_q5jfAM","Goodsell & Co Inc., CPA's",3.7,3,Certified public accountant,"2366 Front St, San Diego, CA 92101, United States","PRJM+3W San Diego, California, USA",http://www.goodsellcpa.com/,+1 619-238-4343,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=exsX0hkgbkfqvoxOMBwqog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=276.88657&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:34.389Z,,
"https://www.google.com/maps/place/Wilson+%26+Associates,+CPA/data=!4m7!3m6!1s0x80d954c5f34fc6c9:0x8d4697a2fe867c72!8m2!3d32.7420769!4d-117.1612334!16s%2Fg%2F1tg50qd6!19sChIJycZP88VU2YARcnyG_qKXRo0","Wilson & Associates, CPA",5.0,4,Accountant,"3525 Fourth Ave, San Diego, CA 92103, United States","PRRQ+RG San Diego, California, USA",https://wilsoncpa.net/,+1 619-296-1652,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LjmyeE4r5y2yg_746-1ivg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.404&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:39.285Z,,
https://www.google.com/maps/place/Craig+V.+Castanos+CPA/data=!4m7!3m6!1s0x80d954a7cb855555:0xe82d7e451f26fb1d!8m2!3d32.7173474!4d-117.160625!16s%2Fg%2F11f4r8l355!19sChIJVVWFy6dU2YARHfsmH0V-Leg,Craig V. Castanos CPA,4.4,7,Certified public accountant,"401 B St UNIT 2300, San Diego, CA 92101, United States","PR8Q+WQ San Diego, California, USA",https://lily.tax/craig-v-castanos-cpa/,+1 619-235-2131,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TeuqQTtLFFmQMzFCubgXDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.5206&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:44.354Z,,
https://www.google.com/maps/place/LevitZacks/data=!4m7!3m6!1s0x80d954a71a633cc7:0x9d69e2128117c0c6!8m2!3d32.7183458!4d-117.1607784!16s%2Fg%2F1tddy1h5!19sChIJxzxjGqdU2YARxsAXgRLiaZ0,LevitZacks,3.0,2,Certified public accountant,"451 A St #500, San Diego, CA 92101, United States","PR9Q+8M San Diego, California, USA",https://www.lz-cpa.com/,+1 619-238-1077,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipPsIkbE9BnGVwm9Bukvfhzfyx29o3hILX620Lmi=w408-h272-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:49.584Z,,
https://www.google.com/maps/place/Addleman+%26+Associates/data=!4m7!3m6!1s0x80d954a6ff3a066b:0x15f72cf26c0086ec!8m2!3d32.719404!4d-117.1678347!16s%2Fg%2F11byx7y5xr!19sChIJawY6_6ZU2YAR7IYAbPIs9xU,Addleman & Associates,4.3,11,Certified public accountant,"1350 Columbia St UNIT 703, San Diego, CA 92101, United States","PR9J+QV San Diego, California, USA",https://www.addlemancpas.com/,+1 619-677-5651,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PtQW44oCbhiW48yNR9r7jg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=273.17755&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:54.927Z,,
https://www.google.com/maps/place/San+Diego+Taxman/data=!4m7!3m6!1s0x80d954d4c4757839:0xc03a013fdd706d3b!8m2!3d32.7022938!4d-117.1479838!16s%2Fg%2F1w97vp73!19sChIJOXh1xNRU2YARO21w3T8BOsA,San Diego Taxman,4.8,181,Tax preparation service,"1733 National Ave, San Diego, CA 92113, United States","PV22+WR San Diego, California, USA",http://www.sandiegotaxman.com/,+1 619-297-1866,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOAaVqM-OyMVZV57zT_IVcrImBs4qXPsq7QRT8z=w410-h240-k-no,true,10 am–6 pm,10 am–6 pm,Closed,Closed,10 am–6 pm,10 am–6 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:04:59.832Z,,
https://www.google.com/maps/place/Agro+Accounting+CPA/data=!4m7!3m6!1s0x80d955a3f1503819:0x257032ff7c077f63!8m2!3d32.7179622!4d-117.1585954!16s%2Fg%2F11j90yhnnl!19sChIJGThQ8aNV2YARY38HfP8ycCU,Agro Accounting CPA,5.0,2,Certified public accountant,"600 B St Suite 300, San Diego, CA 92101, United States","PR9R+5H San Diego, California, USA",https://www.agroaccounting.com/,+1 619-431-3102,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipP1U5U4oLJmoJfE6Qk-dRI-t5L_RQABeIVvGwBk=w408-h271-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:05.030Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Kornfeld+and+Levy,+CPAs/data=!4m7!3m6!1s0x80d954b05bf8b749:0x8487b81f500d7d6b!8m2!3d32.7268792!4d-117.1636914!16s%2Fg%2F1tgz0wpr!19sChIJSbf4W7BU2YARa30NUB-4h4Q","Kornfeld and Levy, CPAs",,,Tax preparation service,"2067 1st Ave., San Diego, CA 92101, United States","PRGP+QG San Diego, California, USA",https://www.kornfeldcpa.com/,+1 619-563-8000,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LbhvMQPqP_HFYSyuydywsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.931526&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:10.097Z,,
https://www.google.com/maps/place/Regal+Group+CPA/data=!4m7!3m6!1s0x80dc072dc81a9531:0xf2c980dc8dd14137!8m2!3d32.7733322!4d-117.1260507!16s%2Fg%2F11g_90436!19sChIJMZUayC0H3IARN0HRjdyAyfI,Regal Group CPA,4.6,37,Certified public accountant,"3110 Camino del Rio S UNIT 312, San Diego, CA 92108, United States","QVFF+8H San Diego, California, USA",https://www.regalgroupcpa.com/,+1 619-861-3063,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO73b69CZ_iNZnXlazm4_3fmHrPl5g9AeobCozZ=w408-h274-k-no,true,9 am–7 pm,9 am–7 pm,10 am–5 pm,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:15.111Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/San+Diego,+CPA+A+Professional+Tax+%26+Accountancy+Corporation/data=!4m7!3m6!1s0x80dc07538a76e9a5:0x7b1b2824da4eef03!8m2!3d32.8922591!4d-117.1947126!16s%2Fg%2F11gvxy0nbl!19sChIJpel2ilMH3IARA-9O2iQoG3s","San Diego, CPA A Professional Tax & Accountancy Corporation",4.9,36,Certified public accountant,"5703 Oberlin Dr #107, San Diego, CA 92121, United States","VRR4+W4 San Diego, California, USA",http://sandiegocpas.com/,+1 858-800-3888,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipO377Ypzlb6zkd8LXv3OStEMoNHd3vE-fsBubGE=w426-h240-k-no,true,7 am–7 pm,7 am–7 pm,Closed,Closed,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:20.028Z,,
"https://www.google.com/maps/place/PKF+San+Diego,+LLP/data=!4m7!3m6!1s0x80d9551a0df201cb:0xc2ac7aa4fd24a4c5!8m2!3d32.7703406!4d-117.1430657!16s%2Fg%2F1tg35hwc!19sChIJywHyDRpV2YARxaQk_aR6rMI","PKF San Diego, LLP",5.0,5,Accountant,"2020 Camino Del Rio N #1000, San Diego, CA 92108, United States","QVC4+4Q San Diego, California, USA",http://www.pkfcalifornia.com/,+1 619-238-1040,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRBZbTeNq1Lqd-PLm1FUhGyanUfkPA8wzzQX34BnNVr9yHheEkO7dNOJG06tb__Igrm4NcM6R1lS5RoUZxZRyz0Jq50v4EnwBpA0jgyTOJ1TUx2wyT4wYUXBYisaS15T11VZc=w426-h240-k-no,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:24.934Z,,
https://www.google.com/maps/place/San+Diego+CPA/data=!4m7!3m6!1s0x80d9552aa1fe0e7f:0xa15c01162b5a8189!8m2!3d32.8058822!4d-117.1194435!16s%2Fg%2F11lf_trzvj!19sChIJfw7-oSpV2YARiYFaKxYBXKE,San Diego CPA,4.0,8,Tax preparation service,"9655 Granite Ridge Dr #200, San Diego, CA 92123, United States","RV4J+96 San Diego, California, USA",https://sandiegocpa.com/,+1 619-880-9453,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMw3S6YF-TB6zIvmk7vbaa6sn4GqcHQrg7aUdIX=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:29.921Z,,
"https://www.google.com/maps/place/James+A+Shaw+%26+Company,+CPAs/data=!4m7!3m6!1s0x80d954a778a785cd:0x31c4747cdfb501fb!8m2!3d32.725514!4d-117.163607!16s%2Fg%2F1tlvptps!19sChIJzYWneKdU2YAR-wG133x0xDE","James A Shaw & Company, CPAs",,,Certified public accountant,"1901 1st Ave. #310, San Diego, CA 92101, United States","PRGP+6H San Diego, California, USA",http://www.jamesashawcpa.com/,+1 619-230-1031,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FoxqUbZhwjaovi3HyTYZTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.81836&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:34.705Z,,
"https://www.google.com/maps/place/Duffy+Kruspodin,+LLP+-+San+Diego+CPA+Office/data=!4m7!3m6!1s0x80d954a7b258134d:0x4c36ce8028d50719!8m2!3d32.8746169!4d-117.2118599!16s%2Fg%2F1tcx1tgq!19sChIJTRNYsqdU2YARGQfVKIDONkw","Duffy Kruspodin, LLP - San Diego CPA Office",3.7,3,Certified public accountant,"4365 Executive Dr #1500, San Diego, CA 92121, United States","VQFQ+R7 San Diego, California, USA",https://dk.cpa/contact-us/san-diego-accounting-office/?utm_source=GBP,+1 858-642-5050,Closes soon ⋅ 5 pm ⋅ Opens 8:30 am Fri,https://lh3.googleusercontent.com/p/AF1QipNdfC1m5rtoMZ-Bd8YLE1S_8H4ekvbjtsKxT6KP=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:39.831Z,,
https://www.google.com/maps/place/Kornfeld+Gary+CPA/data=!4m7!3m6!1s0x80d954b05bf8b749:0x737649f5c0e0f88e!8m2!3d32.7268792!4d-117.1636914!16s%2Fg%2F1vd7665c!19sChIJSbf4W7BU2YARjvjgwPVJdnM,Kornfeld Gary CPA,5.0,1,Accountant,"2067 1st Ave., San Diego, CA 92101, United States","PRGP+QG San Diego, California, USA",,+1 619-563-8000,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LbhvMQPqP_HFYSyuydywsA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.931526&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:44.697Z,,
https://www.google.com/maps/place/IB+CPA/data=!4m7!3m6!1s0x80d955760cc33eaf:0x4a6e72d34b92eb6b!8m2!3d32.7793198!4d-117.116502!16s%2Fg%2F11h07dg4kq!19sChIJrz7DDHZV2YARa-uSS9Nybko,IB CPA,5.0,81,Accounting firm,"3636 Camino Del Rio N STE 225, San Diego, CA 92108, United States","QVHM+P9 San Diego, California, USA",http://www.ibcpa.com/,+1 619-334-9900,Closes soon ⋅ 5 pm ⋅ Opens 8 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3HWCDvZa6n-iK1X1wVM7ag&cb_client=search.gws-prod.gps&w=408&h=240&yaw=260.51532&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:49.656Z,,
https://www.google.com/maps/place/Sahmel+%26+Associates/data=!4m7!3m6!1s0x80d954c7939d81fd:0xf68008484c181270!8m2!3d32.7372111!4d-117.1601237!16s%2Fg%2F1vfzfgcn!19sChIJ_YGdk8dU2YARcBIYTEgIgPY,Sahmel & Associates,5.0,4,Accountant,"3033 Fifth Ave UNIT 425, San Diego, CA 92103, United States","PRPQ+VX San Diego, California, USA",http://www.sahmelcpa.com/,+1 619-295-0800,Closes soon ⋅ 4:30 pm ⋅ Opens 7:30 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sVm5AJSXLDmHFbnguzL5OA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.31061&pitch=0&thumbfov=100,false,7:30 am–4:30 pm,7:30 am–4:30 pm,Closed,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:54.614Z,,
https://www.google.com/maps/place/Bankers+Hill+Advisors+Accountancy+Corp/data=!4m7!3m6!1s0x80d9555cd4ab0f6f:0x87e6a99521a2e396!8m2!3d32.7179793!4d-117.1680637!16s%2Fg%2F11ff0sddnv!19sChIJbw-r1FxV2YARluOiIZWp5oc,Bankers Hill Advisors Accountancy Corp,5.0,8,Accounting firm,"550 W B St #223, San Diego, CA 92101, United States","PR9J+5Q San Diego, California, USA",http://www.bankershilladvisors.com/,+1 858-634-0205,Closes soon ⋅ 5 pm ⋅ Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=20kAb_pocDs21qzFmBYlUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=75.00873&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/certified+public+accountants+firms+in+San+Diego+San+Diego+CA/@32.715738,-117.1610838,14z",2025-10-09T23:05:59.914Z,LGBTQ+ friendly,
