placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Old+Village+Restoration+and+Painting/data=!4m7!3m6!1s0x4b1d8fc51248a9df:0x628e58f22ca34ad1!8m2!3d32.8232152!4d-79.9460552!16s%2Fg%2F11vssnp5rv!19sChIJ36lIEsWPHUsR0UqjLPJYjmI,Old Village Restoration and Painting,5.0,5,Painting,,,https://oldvillagerestoration.com/,+1 803-622-5778,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerbI00w_LkuU-kb6H9rwtoaobWU6hCNIRXDRLoF5iSZniY3Yi6jyx7xtasi7f75o5nwxWW83xWLFl1vitC7U7OhDtQVGIfliQwYgmFRkPOAvGP3LCxhsRJf_dkkR1GKR5hlV8Tt=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:03.549Z,,
https://www.google.com/maps/place/GLS+Mold+Testing+Charleston+Mt+Pleasant+Summerville/data=!4m7!3m6!1s0x88fe71a97f350d79:0xcbb6a058fd35e835!8m2!3d32.848967!4d-79.8377154!16s%2Fg%2F1tfp39k5!19sChIJeQ01f6lx_ogRNeg1_Vigtss,GLS Mold Testing Charleston Mt Pleasant Summerville,4.8,15,Environmental consultant,,,https://www.glsengineering.com/,+1 843-881-4803,Closed · Opens 9 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1Fmy5CYMVpTj-Bm1JQIYzvj_dhYJhhXrz1bb-g_qaE6Tg5OgbmgjtmDoIYEUaKOWk2JqFM5F8WoMO0Mf3bJ6mQxEnj2orOksOfleVnNgNEX7yqwAPvTsCgNtVsWG74dP27DXueA=w408-h544-k-no,true,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:08.161Z,,
https://www.google.com/maps/place/Restoration+1+of+The+Low+Country/data=!4m7!3m6!1s0x88fe7199fe612a07:0x8532bb8dc0710fde!8m2!3d32.8699608!4d-79.993673!16s%2Fg%2F11c6vfc6m3!19sChIJByph_plx_ogR3g9xwI27MoU,Restoration 1 of The Low Country,4.8,118,Water damage restoration service,"4221 Rivers Ave STE 350, North Charleston, SC 29405, United States","V294+XG North Charleston, South Carolina, USA",https://restoration1.com/low-country?utm_source=GBP&utm_medium=Google,+1 843-603-8306,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervvU56fh-SpFUwIsJ0HVjCWcaZakxd7Vl5Sr23DwGgJMP5mC3-jKty8XNbfBEU5JZzF11z25rXViF-uP-XqU1ju2o8APNZmwBJsU7eoX6O1RBiijbx44GHne2eFXG9e4AFOPBs=w624-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:13.151Z,,
https://www.google.com/maps/place/Crawlspace+Medic+of+Charleston/data=!4m7!3m6!1s0x88fe7bbc0c758e19:0x8bd6c8935de851ab!8m2!3d32.8105952!4d-79.8724056!16s%2Fg%2F11fsm58_x_!19sChIJGY51DLx7_ogRq1HoXZPI1os,Crawlspace Medic of Charleston,5.0,203,Waterproofing service,"800 Johnnie Dodds Blvd, Mt Pleasant, SC 29464, United States","R46H+62 Mt Pleasant, South Carolina, USA",https://crawlspacemedic.com/locations/charleston-sc/?utm_campaign=gmb,+1 843-920-4860,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSDCvXPqcqdGv3mMZ3YHiAfYYdodPfA68K50o-pwr-CqIAlEcdBVP4koCWTld_aYRT_oRSnE2oWrRvts8sEHZrr5QP8ScAgrjM0lOqqkp0IrKoUteoxE0UabSgRwYdhHDJT_c=w408-h272-k-no,true,Closed,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,8 am–6:30 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:17.874Z,,
https://www.google.com/maps/place/Pivotal/data=!4m7!3m6!1s0x88fe7d0dc43cfdb3:0x2b83632b78826a7d!8m2!3d32.8064291!4d-80.0286045!16s%2Fg%2F11fcr5njw4!19sChIJs_08xA19_ogRfWqCeCtjgys,Pivotal,4.7,124,Water damage restoration service,"1941 Savage Rd #500E, Charleston, SC 29407, United States","RX4C+HH Charleston, South Carolina, USA",http://www.pivotalrestoration.com/,+1 800-250-6071,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRrxHKJ2JmpDMRV17bX3j5diOLyDjQzB3ZW1meTBKnhqRxH72B6QyDiOtju5e1lPPTISfcAIsaif91hP1Zg7nMjCOVH9bMqeItsBpJ_pmRg0Gog1Rcbvz_i1iBK0kuymh69mE=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:22.589Z,,
https://www.google.com/maps/place/Minutemen+Property+Damage+Services/data=!4m7!3m6!1s0x88fe7b0b7afb7bd1:0x13c0ca833ec3b767!8m2!3d32.8563025!4d-80.0182646!16s%2Fg%2F11y9188bkf!19sChIJ0Xv7egt7_ogRZ7fDPoPKwBM,Minutemen Property Damage Services,4.9,65,Water damage restoration service,"2561 Oscar Johnson Dr # A, North Charleston, SC 29405, United States","VX4J+GM North Charleston, South Carolina, USA",http://minutemen247.com/,+1 843-256-4381,"Open 24 hours

Confirmed by this business 9 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoBwvW4flwrKkQMBSK0jwEfbAjhHBWdaeENF4qz1bBp23z6qJCQ-4AAsv96un5iEDeIR1AcZOrHyvOXkXRQwW_uIP7_3d-_FNui-M94z6Mw6z-zTopjofnYQ6N77QPb9uYshbwfLuMaTu3T=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:27.671Z,,
https://www.google.com/maps/place/SERVPRO+of+Mount+Pleasant/data=!4m7!3m6!1s0x88fe6578383e0533:0xef138145fa48bafc!8m2!3d32.8947091!4d-79.9290858!16s%2Fg%2F11h9wksjpt!19sChIJMwU-OHhl_ogR_LpI-kWBE-8,SERVPRO of Mount Pleasant,4.8,131,Water damage restoration service,"1032 Legrand Blvd # B, Charleston, SC 29492, United States","V3VC+V9 Charleston, South Carolina, USA",https://www.servpro.com/locations/sc/servpro-of-mount-pleasant?utm_medium=organic&utm_source=gbp,+1 843-884-2258,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8nRjodTICy7Y5eoB3gcOmRDROq1ReRexYonDYLSYwRZlQ5kxppRkWxs4fjjfUeYS6ahFnmZ6QjQ_XjaxCoXpNH0mmMBCV0wMnQGZddyy7WYHnUkarkN126f3KiIy1NUSmKOKUN4Fktjoj=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:32.507Z,,
https://www.google.com/maps/place/Voda+Cleaning+%26+Restoration+of+Charleston/data=!4m7!3m6!1s0x481c965d0ce706e9:0x7856fb84d6f506ce!8m2!3d32.844454!4d-80.0898826!16s%2Fg%2F11zj71kbzb!19sChIJ6QbnDF2WHEgRzgb11oT7Vng,Voda Cleaning & Restoration of Charleston,5.0,41,Water damage restoration service,,,https://myvoda.com/charleston-sc/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 854-458-7695,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq0KZ4qg2UcQZte_o20Awv7_ppu6JDTyraUOl3Jce7Ipqg0Zbm23ab0z8SrAYYSTvObggsSIcOu6ldb4wojbl5qpyFhmXde49htiNtk33OxoaUXzM1M8VRfBh075iEx92X90mw5vTQasvqM=w408-h305-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:37.142Z,,
https://www.google.com/maps/place/Coastal+Property+Restoration/data=!4m7!3m6!1s0x88fe71ee5d1cad79:0x6568313a0ab22ebd!8m2!3d32.793552!4d-79.866436!16s%2Fg%2F11kq32b864!19sChIJea0cXe5x_ogRvS6yCjoxaGU,Coastal Property Restoration,5.0,16,Water damage restoration service,"802 Coleman Blvd, Mt Pleasant, SC 29464, United States","Q4VM+CC Mt Pleasant, South Carolina, USA",https://coastalproprestoration.com/,+1 843-288-5574,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfeLEKfM1vJWI2fg3qbwOTIrHrH5RIvZ99IsdqaaWs96jFxw31L6_pFCmzEjlblDOv6a7TPHdUBTZf-8Bns2-7GabLj7bVlQaitgUSi9-1sSHnJDTviKwLAVCiv82fosywlNDIVJu9tMuK=w408-h333-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:41.954Z,,
https://www.google.com/maps/place/Carolina+Coast+Water+and+Mold+LLC/data=!4m7!3m6!1s0x88fe71a06e615555:0xa4c9677efc27942e!8m2!3d32.8021481!4d-79.8539067!16s%2Fg%2F11smxt5c2y!19sChIJVVVhbqBx_ogRLpQn_H5nyaQ,Carolina Coast Water and Mold LLC,5.0,1,Water damage restoration service,"1171 Pleasant Oaks Dr, Mt Pleasant, SC 29464, United States","R42W+VC Mt Pleasant, South Carolina, USA",https://charleston-sc.rytechinc.com/,+1 843-200-2549,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8rZrFtxKIcZW3h4uqby_-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=132.51497&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:44.544Z,,
https://www.google.com/maps/place/SERVPRO+of+South+%26+West+Charleston/data=!4m7!3m6!1s0x88fe79bdc84b9569:0x1c7fd51341166bff!8m2!3d32.7535408!4d-79.9726784!16s%2Fg%2F11j7fcrckd!19sChIJaZVLyL15_ogR_2sWQRPVfxw,SERVPRO of South & West Charleston,5.0,20,Water damage restoration service,"525 Folly Rd Suite 212, Charleston, SC 29412, United States","Q23G+CW Charleston, South Carolina, USA",https://www.servprosouthwestcharleston.com/,+1 843-308-0178,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepJPgQV8TUJi-Wjyn-FFdtDarDjQmHFeZheHoYmwRFSUvb22uzkXUPS_B5vvBw0mtf-_ridV2S4vmmZswVzvlaMkxmlqoydzuWIu4tjonbtWvDgfWt9xgvsMRH7kEbUUyQJA2ZM=w408-h408-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:49.577Z,,
https://www.google.com/maps/place/SERVPRO+of+South+and+West+Charleston/data=!4m7!3m6!1s0x88fe8381ab912f9b:0xeb7009899292d8e1!8m2!3d32.780744!4d-80.226906!16s%2Fg%2F124yl3zxs!19sChIJmy-Rq4GD_ogR4diSkokJcOs,SERVPRO of South and West Charleston,4.9,137,Water damage restoration service,"5904 Savannah Hwy, Ravenel, SC 29470, United States","QQJF+76 Ravenel, South Carolina, USA",https://www.servpro.com/locations/sc/servpro-of-south-and-west-charleston?utm_medium=organic&utm_source=gbp,+1 843-823-7400,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCBfOiHcU9eTuV463_96IZhi5gJBrCS_lui06ccPUszGSfRACAEEaHQ7JvuAwCw3mhGjLtK8sR8F3PDb12mj6IPKAHmRUbU7Ydwll5DfuEnQ3asnd58rFzHdHU3Z_fKF8iDhdd=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:54.401Z,,
https://www.google.com/maps/place/Paul+Davis+Restoration+of+Charleston/data=!4m7!3m6!1s0x88fe6f7debb78c91:0xe5b944292ddd248f!8m2!3d32.9026784!4d-79.9179674!16s%2Fg%2F1pp2vgq5f!19sChIJkYy3631v_ogRjyTdLSlEueU,Paul Davis Restoration of Charleston,4.7,178,Water damage restoration service,"419 Jessen Ln, Charleston, SC 29492, United States","W33J+3R Charleston, South Carolina, USA",http://greater-charleston.pauldavis.com/,+1 843-790-0211,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqsStxDjyQEyVTb6fguTEsn8Wn6zao_3wJ2MtAEe1i_HfjAGoHyD_fIr9qKicuWOPN9T00g1D4zM0jIWUQmSRNizhAHR76HLpDTeCSzffe-qvaAaY6NnyZcqAA6vBcHIfFgZHZm8JXJIqGO=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:34:59.365Z,,
https://www.google.com/maps/place/S%26B+Restoration/data=!4m7!3m6!1s0x88fe7de3ca0ff7ef:0xbcd7ef7d503d0cbf!8m2!3d32.8144699!4d-80.0878091!16s%2Fg%2F11y9zjn1p0!19sChIJ7_cPyuN9_ogRvww9UH3v17w,S&B Restoration,5.0,21,Water damage restoration service,"1521 Dawn Mist Wy, Charleston, SC 29414, United States","RW76+QV Charleston, South Carolina, USA",https://www.sb-restoration.com/,+1 843-642-9957,Open 24 hours,Identifies as veteran-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepHveJqjEhJRUQp4yD7ZXklH9r4AP3wCU6EzrhYMpWoWTFX51Ll_CQy8pvgBpdHDrN8yD1rUG7U4IsPeufHDrX_o67D8zauFaqZj12JYyeiMwQlJw7T6hQ3de7-CBgJFTtXKt6ShA=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:35:04.110Z,,
https://www.google.com/maps/place/SERVPRO+of+Downtown+Charleston/data=!4m7!3m6!1s0x88fe7bb32704e3c5:0xc1eb9bf42560c25c!8m2!3d32.7959628!4d-79.9440165!16s%2Fg%2F11ypnp3nqj!19sChIJxeMEJ7N7_ogRXMJgJfSb68E,SERVPRO of Downtown Charleston,4.2,10,Water damage restoration service,"677 King St 3rd floor, Charleston, SC 29403, United States","Q3W4+99 Charleston, South Carolina, USA",https://www.servpro.com/locations/sc/servpro-of-downtown-charleston?utm_medium=organic&utm_source=gbp,+1 843-577-2470,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3lrAz5MXeYy_R9oZhGEDcDPy6Enp_bvcrcPyyZG0GQr9A4qbHgli2NtCPn-eNR8WHTzXnKB2-IF7Rw4oeoiL7qDVG-B-UHdyzty9rTL1upLIVBXTkUMEHBpQYMqNS3eL93tuS5VXbQ-6_=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Sullivan's+Island+Charleston+SC/@32.7629024,-79.8362471,14z",2026-03-23T03:35:08.964Z,,
