placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,error
https://www.google.com/maps/place/Kaykon/data=!4m7!3m6!1s0x86685fab16fab16b:0x3081df8177c01cbd!8m2!3d26.2414175!4d-81.7707503!16s%2Fg%2F11s5xp68_b!19sChIJa7H6FqtfaIYRvRzAd4HfgTA,Kaykon,5.0,12,Health consultant,"Ste4-223, 7935 Airport-Pulling Rd N, Naples, FL 34109, United States","66RH+HM Naples, Florida, USA",https://www.kaykon.life/,+1 239-376-3277,Closed · Opens 6 pm,https://lh3.googleusercontent.com/p/AF1QipPH9Hs1KFLayXuK0-NY5PcvSX-E4mtVDgKX2P3D=w408-h408-k-no,true,6–9 pm,6–9 pm,6–9 pm,6–9 pm,Closed,9 am–1 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:51:56.232Z,,
https://www.google.com/maps/place/DNA+Wellness+and+Longevity+Institute/data=!4m7!3m6!1s0x88db1dbd8b4e1a55:0x965f565b6fa6035!8m2!3d26.2105302!4d-81.8009854!16s%2Fg%2F11g07xsnn0!19sChIJVRpOi70d24gRNWD6tmX1ZQk,DNA Wellness and Longevity Institute,4.6,32,Wellness center,"5201 Tamiami Trl N STE 3 STE 3, Naples, FL 34103, United States","656X+6J Naples, Florida, USA",https://defynaturalaging.com/,+1 239-250-7930,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN1GatcjNiDWEklXQQqckmkirnuZebazWhK5PtJ=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:01.470Z,Identifies as women-owned,
https://www.google.com/maps/place/Dr.+Robert+Rubin+-+Naples/data=!4m7!3m6!1s0x88db1ec915d98ead:0xbc1ae0e3f1e11f0e!8m2!3d26.2720038!4d-81.8046894!16s%2Fg%2F1hc1jwv_0!19sChIJrY7ZFcke24gRDh_h8ePgGrw,Dr. Robert Rubin - Naples,5.0,3,Doctor,"840 111th Ave N #5, Naples, FL 34108, United States","75CW+R4 Naples, Florida, USA",https://www.drrobertrubinmd.com/,+1 239-566-1009,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepbYn9b2UBwd7L91y272oqMxdyA8wCvUhfEW93a0KT8MBKa68NO8sF0UFs3WmPCzQDPDnugis2EWxfEAKqxBjBq8cL5iVqA3KS72iPuDIEI2adRt9fuwnjYTB7bSQw3mLqYUw1v=w513-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:06.421Z,,
"https://www.google.com/maps/place/Dynamic+Center+for+Functional+Medicine/@26.303976,-81.802572,17z/data=!3m1!4b1!4m6!3m5!1s0x88db19476258d813:0xb874c6aafe041424!8m2!3d26.303976!4d-81.802572!16s%2Fg%2F11wvm85mn1",Dynamic Center for Functional Medicine,,,Wellness center,"14700 Tamiami Trl N #27, Naples, FL 34110, United States","853W+HX Naples, Florida, USA",https://www.dcfmed.com/,+1 239-422-6040,Open · Closes 3 am,,true,9 am–3 am,9 am–5 am,9 am–5 am,9 am–5 am,9 am–3 am,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:13.400Z,,
"https://www.google.com/maps/place/Integrative+Direct+Primary+Care,+Inc/data=!4m7!3m6!1s0x88db1d6eb573137f:0x755afb0995d31505!8m2!3d26.2738904!4d-81.7408278!16s%2Fg%2F11qgfft1cf!19sChIJfxNztW4d24gRBRXTlQn7WnU","Integrative Direct Primary Care, Inc",5.0,48,Medical office,"2590 Northbrooke Plaza Dr STE 106, Naples, FL 34119, United States","77F5+HM Naples, Florida, USA",https://integrativedpc.com/,+1 239-350-4900,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipM8wjIoarXciin11apgCkJjqICFP-36JhyhASMe=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:18.315Z,Identifies as women-owned,
https://www.google.com/maps/place/iHeal+Naples/data=!4m7!3m6!1s0x88db1dbb8bfa7c95:0x6a8d5242042fe59f!8m2!3d26.2131235!4d-81.7290742!16s%2Fg%2F11c0qygygy!19sChIJlXz6i7sd24gRn-UvBEJSjWo,iHeal Naples,4.8,56,Medical clinic,"6017 Pine Ridge Rd Ste 274, Naples, FL 34119, United States","677C+69 Naples, Florida, USA",https://iheal.co/,+1 239-325-6499,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPsgRPoD-aeh8CD8-XR6oeQOGXhHkRq5Kpr--PE=w426-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:23.202Z,,
https://www.google.com/maps/place/Well+Infused+-+Naples/data=!4m7!3m6!1s0x4545b10bb5ae0453:0xde9e7807eeb8e399!8m2!3d26.2444469!4d-81.6937595!16s%2Fg%2F11l5gd8td4!19sChIJUwSutQuxRUURmeO47gd4nt4,Well Infused - Naples,5.0,32,Nurse practitioner,"7273 Vanderbilt Beach Rd #19, Naples, FL 34119, United States","68V4+QF Naples, Florida, USA",https://wellinfused.com/naples-home,+1 239-331-7607,"Open · Closes 4 pm

Updated by this business 10 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNRYn8ejKgNS_rbrN9N-0bGRP9LXN92MO9LjJGm=w408-h303-k-no,true,8 am–4 pm,10 am–6 pm,Closed,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:28.242Z,Identifies as women-owned,
https://www.google.com/maps/place/Youthful+Labz+Longevity+Center/data=!4m7!3m6!1s0x88db1ff292078317:0x6890847f021e12e!8m2!3d26.2070939!4d-81.801811!16s%2Fg%2F11v_4zzz7x!19sChIJF4MHkvIf24gRLuEh8EcIiQY,Youthful Labz Longevity Center,5.0,51,Alternative medicine practitioner,"4949 Tamiami Trl N Ste 202, Naples, FL 34103, United States","654X+R7 Naples, Florida, USA",http://www.youthfullabz.com/,+1 239-877-1659,,https://lh3.googleusercontent.com/p/AF1QipO2EJ2TVwQoeYWRsjcuAW0iWbYajkl-R6cl6Jc=w445-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:31.053Z,,
https://www.google.com/maps/place/LIFEstrength+Health+Center/data=!4m7!3m6!1s0x88dae3bf76291591:0x49e579aa120635d0!8m2!3d26.1154428!4d-81.7563117!16s%2Fg%2F1tcw4f7x!19sChIJkRUpdr_j2ogR0DUGEqp55Uk,LIFEstrength Health Center,5.0,217,Chiropractor,"4280 Tamiami Trl E Suite 102, Naples, FL 34112, United States","468V+5F Naples, Florida, USA",https://www.lifestrengthhealthcenter.com/,+1 239-774-5433,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMVGvpbuTbHXPCPLAMBaIxnXqaEAt8gju99xp1U=w408-h305-k-no,true,8 am–5:30 pm,9 am–2 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:35.905Z,,
https://www.google.com/maps/place/Berman+Health+and+Wellness/data=!4m7!3m6!1s0x88dae1f4d4563f71:0x76a9f8f8dd8ea0c0!8m2!3d26.154309!4d-81.7914118!16s%2Fg%2F11ngtk92b8!19sChIJcT9W1PTh2ogRwKCO3fj4qXY,Berman Health and Wellness,5.0,45,Wellness center,"501 Goodlette-Frank Rd Unit C 202, Naples, FL 34102, United States","5635+PC Naples, Florida, USA",http://www.bermanhealthandwellness.com/,+1 239-431-0232,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNQJVzhCd23fu5mrGv5gBr-6eFooxk12adnpSft=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:40.779Z,,
"https://www.google.com/maps/place/Mindful+Living+Solutions+-+Dr.+Francesca+Rudin,+MD+%26+Dr.+Andrew+Rudin,+DO/@26.3324209,-81.79591,17z/data=!3m1!4b1!4m6!3m5!1s0x89c25a22bb84ecc7:0x8477141f630b7858!8m2!3d26.3324209!4d-81.79591!16s%2Fg%2F12618nv4d","Mindful Living Solutions - Dr. Francesca Rudin, MD & Dr. Andrew Rudin, DO",4.6,13,Internist,"9410 Fountain Medical Ct, Bonita Springs, FL 34135, United States","86J3+XJ Bonita Springs, Florida, USA",https://mlsswf.com/,+1 239-317-2398,Open · Closes 5 pm,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:47.677Z,,
https://www.google.com/maps/place/Leland+Stillman+MD/data=!4m7!3m6!1s0x88dd8377dc953fbb:0x3971d6ff9f7a41a8!8m2!3d26.14131!4d-81.8015242!16s%2Fg%2F11q2t2hh5g!19sChIJuz-V3HeD3YgRqEF6n__WcTk,Leland Stillman MD,4.4,26,Holistic medicine practitioner,"405 5th Ave S Suite 200, #9, Naples, FL 34102, United States","45RX+G9 Naples, Florida, USA",https://stillmanmd.com/,,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNDDVEeVDeHaymfxw-ktydw7ABd2bl-vCiSelYn=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:52.786Z,,
https://www.google.com/maps/place/Insight+to+Health+%26+Wellness/data=!4m7!3m6!1s0x88dae18269c573e1:0xbfe225ae1660cbcc!8m2!3d26.1562695!4d-81.7980257!16s%2Fg%2F1hdzgj3dk!19sChIJ4XPFaYLh2ogRzMtgFq4l4r8,Insight to Health & Wellness,4.9,7,Wellness center,"694 8th St N, Naples, FL 34102, United States","5642+GQ Naples, Florida, USA",http://www.insight2hw.com/,+1 239-261-0074,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OXtz0yM8gaFs79tAojmysA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=66.10004&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:52:55.499Z,,
"https://www.google.com/maps/place/Howard+Health+%26+Wellness:+Corey+Howard,+MD/data=!4m7!3m6!1s0x88dae19242887001:0x2ab7e26ded9dda05!8m2!3d26.1605953!4d-81.7904137!16s%2Fg%2F1tj80sfx!19sChIJAXCIQpLh2ogRBdqd7W3ityo","Howard Health & Wellness: Corey Howard, MD",4.8,190,Internist,"1000 Goodlette-Frank Rd STE 100, Naples, FL 34102, United States","5665+6R Naples, Florida, USA",https://www.howardhealthandwellness.com/,+1 239-331-2285,"Open · Closes 4 pm

Confirmed by this business 11 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN6JV9yzOGWDjRcQYpi7i-vcRM5FhMW57jGbMxl=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:00.252Z,,
https://www.google.com/maps/place/Dr.+Daniel+P+Hillis+DC+DABCI/data=!4m7!3m6!1s0x88db1eb5d99dc863:0x32e52c279a54ffb9!8m2!3d26.1880886!4d-81.8007646!16s%2Fg%2F1thhl9tp!19sChIJY8id2bUe24gRuf9Umics5TI,Dr. Daniel P Hillis DC DABCI,4.4,25,Holistic medicine practitioner,"840 Anchor Rode Dr, Naples, FL 34103, United States","55QX+6M Naples, Florida, USA",http://www.naplesnaturalhealth.com/,+1 239-597-3929,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOwWwFXW0OBq_NMQcapjzhI-YMTyOiEmj8Ic84-=w408-h306-k-no,true,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,11 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:05.221Z,,
https://www.google.com/maps/place/I+Am+Designed+to+Heal/data=!4m7!3m6!1s0x88db1f37d9a11bc9:0x3b4c7cdf718e72a9!8m2!3d26.1881163!4d-81.8013693!16s%2Fg%2F11r4z6gyds!19sChIJyRuh2Tcf24gRqXKOcd98TDs,I Am Designed to Heal,5.0,21,Acupuncturist,"826 Anchor Rode Dr, Naples, FL 34103, United States","55QX+6F Naples, Florida, USA",http://www.iamdesignedtoheal.com/,+1 239-322-3817,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNWCDv1SLSSuOSY2899C3u8DOjus1WKQN6NA59r=w408-h306-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–3 pm,10 am–4 pm,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:10.066Z,,
https://www.google.com/maps/place/IntMed/data=!4m7!3m6!1s0x88dae192f318db97:0xc8095448477c506!8m2!3d26.2142597!4d-81.7997262!16s%2Fg%2F11b7q8qvhy!19sChIJl9sY85Lh2ogRBsV3hESVgAw,IntMed,4.4,19,Holistic medicine practitioner,"6214 Trail Blvd, Naples, FL 34108, United States","6672+P4 Naples, Florida, USA",http://www.intmednaples.com/,+1 239-444-8459,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNZ58mndrRCJ4f4eLNw5SxfjiwB_vDk6XMWnyg7=w500-h240-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:15.056Z,,
https://www.google.com/maps/place/Resowave+-+Biofield+Therapy+Naples/data=!4m7!3m6!1s0x88d9b3336a401867:0x349b8ace3416a31a!8m2!3d26.141227!4d-81.8023476!16s%2Fg%2F11sskl_yv6!19sChIJZxhAajOz2YgRGqMWNM6KmzQ,Resowave - Biofield Therapy Naples,5.0,5,Alternative medicine practitioner,"365 5th Ave S #201, Naples, FL 34102, United States","45RX+F3 Naples, Florida, USA",https://www.resowave.com/,+1 917-535-1985,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN9FGLGOjJ9JVosxapmZ4FWCfTtKGyihWQ7PL3j=w408-h272-k-no,true,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:19.842Z,Identifies as women-owned,
https://www.google.com/maps/place/YOUnique+Health+%26+wellness/data=!4m7!3m6!1s0x88dae1927f06d0a3:0x14e124f9a2b21f22!8m2!3d26.1539479!4d-81.7913343!16s%2Fg%2F11dx9flxxj!19sChIJo9AGf5Lh2ogRIh-yovkk4RQ,YOUnique Health & wellness,4.7,27,Nurse practitioner,"501 Goodlette-Frank Rd STE B100, Naples, FL 34102, United States","5635+HF Naples, Florida, USA",http://www.naplesaim.com/,+1 239-260-3880,,https://lh3.googleusercontent.com/p/AF1QipN0wD6J9r2y52pHVfTIiN__SAko5QtLW3WwPBb0=w408-h408-k-no,true,12–1 pm,12–1 pm,Closed,12–1 pm,12–1 pm,Closed,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:24.721Z,LGBTQ+ friendly,
https://www.google.com/maps/place/AY+Lifestyle/data=!4m7!3m6!1s0x88dae12bafa2e7f5:0xd167da09c9860a88!8m2!3d26.1571594!4d-81.7891289!16s%2Fg%2F11x2z9l77q!19sChIJ9eeiryvh2ogRiAqGyQnaZ9E,AY Lifestyle,5.0,22,Holistic medicine practitioner,"704 Goodlette-Frank Rd 2nd Floor, Naples, FL 34102, United States","5646+V8 Naples, Florida, USA",https://aylifestyle.com/,+1 239-539-6400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNhcyb0TaB0CLlSs-xyjcBKGmGXuwsMTXgmruI=w408-h543-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/functional+medicine+in+Naples+Naples+FL/@40.8517746,14.2681244,14z",2026-02-23T18:53:29.442Z,,
