placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error,info
https://www.google.com/maps/place/Premium+Parking+-+P4708/data=!4m7!3m6!1s0x87220d6dd46b6e17:0xb30d4d32341bfeb!8m2!3d35.0838439!4d-106.6519191!16s%2Fg%2F11mts5xkjk!19sChIJF25r1G0NIocR679BI9PUMAs,Premium Parking - P4708,4.0,1,Parking lot,"401 Gold Ave SW, Albuquerque, NM 87102, United States","38MX+G6 Albuquerque, New Mexico, USA",https://www.premiumparking.com/p4708,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7lNcy3LN5VH-FDia5T109A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.10455&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:25.191Z,,,
https://www.google.com/maps/place/Park+It+Place+Parking+Lot/data=!4m7!3m6!1s0x87220cbf29bda121:0x9ff28f246cf73e22!8m2!3d35.0840328!4d-106.6498882!16s%2Fg%2F11gd67t9hg!19sChIJIaG9Kb8MIocRIj73bCSP8p8,Park It Place Parking Lot,4.2,6,Parking lot,"212 Central Ave SW, Albuquerque, NM 87102, United States","39M2+J2 Albuquerque, New Mexico, USA",,+1 505-842-9113,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyYY4Vj7UAgD3J_VgJuYlMgGlzedbD6gXFXEJaT8HHP4W6AmD19JoHDKGmyngyd_bJCbLbGLof-bYD5doP0lHReolyoGVGFPm2fFjjllDPERx3-dp5JXR19jCk4e_Fxqhg-MvtcEg=w408-h544-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:30.615Z,,,
"https://www.google.com/maps/place/Ups+Employee+Parking/@35.1245096,-106.6172508,17z/data=!3m1!4b1!4m6!3m5!1s0x872275e5c1662971:0x3efb86969556533a!8m2!3d35.1245096!4d-106.6172508!16s%2Fg%2F11g0kf4x5c",Ups Employee Parking,5.0,2,Free parking lot,"2401 Comanche Rd NE, Albuquerque, NM 87107, United States","49FM+R3 Albuquerque, New Mexico, USA",,,,,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:35.393Z,,,
https://www.google.com/maps/place/UNM+Hospital+-+Parking+and+Transportation/data=!4m7!3m6!1s0x87220b95eb70d6c1:0xb556c395eaf411ac!8m2!3d35.0920233!4d-106.6276554!16s%2Fg%2F11rsbdxz_k!19sChIJwdZw65ULIocRrBH06pXDVrU,UNM Hospital - Parking and Transportation,2.9,26,Association / Organization,"1601 Lomas Blvd NE, Albuquerque, NM 87102, United States","39RC+RW Albuquerque, New Mexico, USA",https://pats.unm.edu/parking/vendor-contractors/unm-hospital-vendor-permits.html,+1 505-272-4074,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwUDNRrg0PMiZ4b3xjs0YF66xfIsKTFlGkHaCi4ko2ARP1g-ayiLE81TDA_btu_AyM-34xgEUgZhXic8ueRkZVvBJCsG1OVxDMu0pYKedKJ3ppga34fAh4Rj3WXIlXIMZ3wxYU=w493-h240-k-no,false,6 am–4 pm,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,Closed,6 am–4 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:40.679Z,,,
https://www.google.com/maps/place/City+of+Albuquerque+-+Department+of+Municipal+Development+Parking+Facility/data=!4m7!3m6!1s0x87220cb9b5997343:0xedb0f5d39e1cba73!8m2!3d35.0884506!4d-106.6495452!16s%2Fg%2F11gd68700d!19sChIJQ3OZtbkMIocRc7ocntP1sO0,City of Albuquerque - Department of Municipal Development Parking Facility,1.0,1,Parking lot,"400-498 3rd St NW, Albuquerque, NM 87102, United States","39Q2+95 Albuquerque, New Mexico, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyPUvsqHza2QkxvLomWMbYcw4QXGxKBrE6IrharmQPrrBCPz31rYMYXqR8IfDOWwMuuBTcEWkdZ3ffcqC02tV6QbjESXzJ1kCv6dKOrZsBWkjQwf-rFAlWOZBa6Pa_IGTCvZ9Em=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:43.750Z,,,
https://www.google.com/maps/place/UNMH+Land%27s+West+Parking+Lot/data=!4m7!3m6!1s0x87220ca82ab1aefd:0x800826c694080ff5!8m2!3d35.0953638!4d-106.6291859!16s%2Fg%2F11f1p57cjs!19sChIJ_a6xKqgMIocR9Q8IlMYmCIA,UNMH Land's West Parking Lot,3.8,26,Parking lot,"Parking lot, Albuquerque, NM 87102, United States","39WC+48 Albuquerque, New Mexico, USA",,,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzZzKs8cQLSvWWA2PT4DbopG-tFunS5pnnLRmPbUALWT7LyyJ6ezZDnID5awRZWRaAQ4jFRDJWlOvRzNB9VMumn2LkI5_qzyT_z7qTw-6gATSXBTWXwSfLhkhq3K0sGO8Llp0w=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:48.309Z,,,
https://www.google.com/maps/place/Albuquerque+International+Sunport+Employee+Parking+Lot/data=!4m7!3m6!1s0x87220b28f79db6bd:0x7b704f4b6f5a0116!8m2!3d35.0486831!4d-106.6210552!16s%2Fg%2F11q27mchw2!19sChIJvbad9ygLIocRFgFab0tPcHs,Albuquerque International Sunport Employee Parking Lot,4.2,5,Parking lot,"2920 Yale Blvd SE, Albuquerque, NM 87106, United States","29XH+FH Albuquerque, New Mexico, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8qRzsCupwTGlxhrfEFANew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=352.03723&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:52.437Z,,,
https://www.google.com/maps/place/Parking+Lot+Repair/data=!4m7!3m6!1s0x8722740564da9ae7:0x6d47a96ba4c0a619!8m2!3d35.1181457!4d-106.6173185!16s%2Fg%2F11bbrmybnj!19sChIJ55raZAV0IocRGabApGupR20,Parking Lot Repair,4.6,9,Asphalt contractor,"3323 Stanford Dr NE, Albuquerque, NM 87107, United States","499M+73 Albuquerque, New Mexico, USA",http://parkinglotrepairnm.com/,+1 505-897-9009,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMdlsiUua9Q_xZtcPYP3hS2fgYqzbPZniy4lX-n=w408-h344-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:31:58.507Z,,,
https://www.google.com/maps/place/Metropolis/data=!4m7!3m6!1s0x87220df74935bfdb:0xff682e1a57d579b9!8m2!3d35.0899505!4d-106.6500063!16s%2Fg%2F11gr6k3dlk!19sChIJ2781SfcNIocRuXnVVxouaP8,Metropolis,4.5,2,Parking garage,"500 4th St NW, Albuquerque, NM 87102, United States","38QX+XX Albuquerque, New Mexico, USA",https://parking.com/albuquerque/lot/bank-of-america?utm_source=Yext&utm_medium=Yext&utm_campaign=Yext-NM,+1 505-848-8365,"Open 24 hours

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMIA-3xjf0OSeVJIimGSEs1vGlqoebib2Vnc7xW=w421-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:32:05.069Z,,,
https://www.google.com/maps/place/Albuquerque+City+Parking/data=!4m7!3m6!1s0x87220b8f0c3e5539:0x1ca0f2bb7f75207!8m2!3d35.0501584!4d-106.6183924!16s%2Fg%2F1tjt2d62!19sChIJOVU-DI8LIocRB1L3tysPygE,Albuquerque City Parking,2.6,5,City government office,"Parking Garage, 2200 Sunport Blvd, Albuquerque, NM 87106, United States","392J+3J Albuquerque, New Mexico, USA",http://www.cabq.gov/,+1 505-244-7884,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmIlo25EVrQoBvVhkmJVgMqIJ1ricQfBnzl665G1rBEeq1-4kZD6hNpaeUh38IKd_yLpzMUsPHcTSftssqjK51dL_jKDHJtLe6vHrT-rJ3I1CJiq-r5A_Zl8Tqb-POQy980OQ2=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2025-10-28T18:32:09.215Z,,,
https://www.google.com/maps/place/New+Mexico+Protective+Services/data=!4m7!3m6!1s0x872275bcfa14d88d:0xf576110839fec573!8m2!3d35.1603707!4d-106.5735075!16s%2Fg%2F11qhc_3yy4!19sChIJjdgU-rx1IocRc8X-OQgRdvU,New Mexico Protective Services,3.0,2,Security guard service,"6501 San Antonio Dr NE #3603, Albuquerque, NM 87109, United States","5C6G+4H Albuquerque, New Mexico, USA",http://www.nmprotectiveservices.com/,+1 505-608-6081,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BTs1epR4UazS05SAPkqT1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=350.05176&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:32.120Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P4710/data=!4m7!3m6!1s0x87220d61722c70db:0x87936d4ae39bddfc!8m2!3d35.0851933!4d-106.6542274!16s%2Fg%2F11hg9lvh4s!19sChIJ23AscmENIocR_N2b40ptk4c,Premium Parking - P4710,3.3,3,Parking lot,"601 Central Ave NW, Albuquerque, NM 87102, United States","38PW+38 Albuquerque, New Mexico, USA",https://www.premiumparking.com/p4710,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IAfVtKozeAXWx-JjWLWIlQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=235.72595&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:37.684Z,,,
https://www.google.com/maps/place/Olympus+Encantada/data=!4m7!3m6!1s0x872275ae78b93f45:0x3b2f76c19f2c72d7!8m2!3d35.1614119!4d-106.5758605!16s%2Fg%2F11b6r_p6_p!19sChIJRT-5eK51IocR13Isn8F2Lzs,Olympus Encantada,4.3,290,Apartment complex,"6401 Santa Monica Ave NE, Albuquerque, NM 87109, United States","5C6F+HM Albuquerque, New Mexico, USA",https://www.olympusproperty.com/apartments/nm/albuquerque/olympus-encantada/?cpm=gbp&utm_source=gbp&utm_medium=organic&utm_knock=g,+1 505-207-2340,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipPDyCIP1gjhuIT9E2UuDAdhvkya45vRUnztTWq5=w408-h272-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–5 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:43.867Z,· Dogs allowed,,
https://www.google.com/maps/place/Parking+Lot+Services+of+Nm/data=!4m7!3m6!1s0x87220af955555555:0x73d383402897694b!8m2!3d35.0734065!4d-106.5760857!16s%2Fg%2F113ggpyf7!19sChIJVVVVVfkKIocRS2mXKECD03M,Parking Lot Services of Nm,,,Paving contractor,"Albuquerque, NM 87108, United States",,,+1 505-268-1891,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N7fp5GmsUml1LvMejejuHQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.240585&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:47.311Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P4727/data=!4m7!3m6!1s0x87220d5fb9ce8871:0xe63b0f9d1432b07c!8m2!3d35.0844776!4d-106.6554618!16s%2Fg%2F11jq8_97ds!19sChIJcYjOuV8NIocRfLAyFJ0PO-Y,Premium Parking - P4727,,,Parking lot,"715 Gold Ave SW, Albuquerque, NM 87102, United States","38MV+QR Albuquerque, New Mexico, USA",https://www.premiumparking.com/p4727,+1 844-236-2011,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxuME_l_ma-cxqsGa68d7j-PD8hjh5CRkQ4PYpXQdlhKlG2Uq7tz6b99IR0qP_5PX2sUppiIaUK7RUnzNgJ1aefonDalFlOazd4YqU6fbZiaFfjywL7q9jwLc-3AM8B6S9b-ybP=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:52.229Z,,,
https://www.google.com/maps/place/Lot+4/data=!4m7!3m6!1s0x87220cc76cc872db:0xb3d44ab5625317b9!8m2!3d35.0857533!4d-106.6540694!16s%2Fg%2F1tfk09fc!19sChIJ23LIbMcMIocRuRdTYrVK1LM,Lot 4,3.2,18,Parking lot,"113 6th St NW # B, Albuquerque, NM 87102, United States","38PW+89 Albuquerque, New Mexico, USA",,+1 505-842-9113,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZ4w4rPoExIdM9I0ReaHVBnRt0x1UgCG9a8IqyrO9YiRAV5LOUCaIY6gASQQWefD8E8a1oddd85gqIpaDy-6xKorQ2PlZQaWPCvQxsWIMX48vafY15_pQp5bpv-cBp7XO8CgBu=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:32:55.348Z,,,
https://www.google.com/maps/place/Premium+Parking+-+P4735/data=!4m7!3m6!1s0x87220d66ad7d4d4f:0xc5f23bfacfae5f34!8m2!3d35.0821207!4d-106.6535102!16s%2Fg%2F11rk8lw8_p!19sChIJT019rWYNIocRNF-uz_o78sU,Premium Parking - P4735,,,Parking lot,"319 5th St SW, Albuquerque, NM 87102, United States","38JW+RH Albuquerque, New Mexico, USA",https://www.premiumparking.com/p4735,+1 844-236-2011,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7JF9ppMNcXj6kTagxh4eSw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=277.50497&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Parking+management+company+|+parking+operator+|+valet+parking+service+|+parking+enforcement+North+Valley+Albuquerque+NM/@35.1890502,-106.6172581,14z",2025-10-28T18:33:00.391Z,,,
