placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Prudent+Home+Care+LLC/data=!4m7!3m6!1s0x8816d23aa36fffff:0xc1ee7753c91e82fd!8m2!3d41.6588375!4d-86.2259347!16s%2Fg%2F11l5tm5h59!19sChIJ__9vozrSFogR_YIeyVN37sE,Prudent Home Care LLC,5.0,4,Home help service agency,"1456 Lincolnway E, South Bend, IN 46614, United States","MQ5F+GJ South Bend, Indiana, USA",https://prudenthomecarellc.com/contact/,+1 574-318-4339,Open ⋅ Closes 4:45 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1tr8RXDL71kpttSvOpG-qw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=183.7015&pitch=0&thumbfov=100,true,8:15 am–4:45 pm,8:15 am–4:45 pm,8:15 am–4:45 pm,Closed,Closed,8:15 am–4:45 pm,8:15 am–4:45 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:10.488Z,,
https://www.google.com/maps/place/Village+Caregiving/data=!4m7!3m6!1s0x88112dfc73f2c689:0x35bf0eb88e2ffafa!8m2!3d41.7107715!4d-86.2942829!16s%2Fg%2F11y4lwct3f!19sChIJicbyc_wtEYgR-vovjrgOvzU,Village Caregiving,5.0,32,Home health care service,"2515 N Bendix Dr Suite 201, South Bend, IN 46628, United States","PP64+87 South Bend, Indiana, USA",https://villagecaregiving.com/south-bend-in/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=south-bend,+1 574-465-6895,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipO9QDRH3NBGgXMQBhJJ1rEUWTTOWGC4XFOSsKTz=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:15.437Z,,
https://www.google.com/maps/place/Right+at+Home/data=!4m7!3m6!1s0x8816cdfa2c36eb85:0xd43df69726417224!8m2!3d41.695329!4d-86.198093!16s%2Fg%2F11vxly1zq4!19sChIJhes2LPrNFogRJHJBJpf2PdQ,Right at Home,5.0,11,Home health care service,"3601 Edison Rd E, South Bend, IN 46615, United States","MRW2+4Q South Bend, Indiana, USA",https://www.rightathome.net/south-bend/?utm_source=google&utm_medium=local&utm_campaign=localmaps&utm_content=1669,+1 574-395-6030,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipPrasO3yqIhK2pOwbYFNChsed5gNkd5obgbgXLG=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:20.342Z,,
https://www.google.com/maps/place/Absolute+Caregivers/data=!4m7!3m6!1s0x8816cded1560ab41:0xa8d0fa826433ae02!8m2!3d41.6896144!4d-86.1975114!16s%2Fg%2F11vc34vcsw!19sChIJQatgFe3NFogRAq4zZIL60Kg,Absolute Caregivers,5.0,7,Home health care service,"1001 N Hickory Rd Unit 7A, South Bend, IN 46615, United States","MRQ2+RX South Bend, Indiana, USA",https://absolutecaregivers.com/south-bend,+1 574-217-8181,Closes soon ⋅ 4 pm ⋅ Opens 9 am Thu,,,https://lh3.googleusercontent.com/p/AF1QipP8NItP1uIInUBEPevbIZUGaLnh2dNQU8oX_F3t=w408-h544-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:25.810Z,,
https://www.google.com/maps/place/PurposeCare+of+Indiana+-+South+Bend/data=!4m7!3m6!1s0x8816d37e515f6faf:0x8d71869ade5e33a0!8m2!3d41.7042271!4d-86.2073922!16s%2Fg%2F11l20lxjh3!19sChIJr29fUX7TFogRoDNe3pqGcY0,PurposeCare of Indiana - South Bend,3.0,2,Home health care service,"54365 N 30th St ste 2, South Bend, IN 46635, United States","PQ3V+M2 South Bend, Indiana, USA",https://purposecare.com/,+1 574-544-6400,Closes soon ⋅ 4:30 pm ⋅ Opens 8 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PqS2FMPfETwYX5bkx8yp3g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.45145&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:31.238Z,,
https://www.google.com/maps/place/Home+Instead/data=!4m7!3m6!1s0x8816cdf03ab4c139:0x9d27afff24b95759!8m2!3d41.6881791!4d-86.1873584!16s%2Fg%2F1hc0x8zrc!19sChIJOcG0OvDNFogRWVe5JP-vJ50,Home Instead,4.8,150,Home health care service,"3025 Grape Rd, Mishawaka, IN 46545, United States","MRQ7+73 Mishawaka, Indiana, USA",https://www.homeinstead.com/home-care/usa/in/south-bend/343/?utm_source=google&utm_medium=organic&utm_campaign=google_organic_businesslisting_y,+1 574-406-9206,"Open 24 hours

Confirmed by this business 5 weeks ago",LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipMsHM02LFOrjMURstijyhL0GUZvYO3j930I0S5A=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:36.502Z,,
https://www.google.com/maps/place/Blessed+Hands+Home+Care+Agency/data=!4m7!3m6!1s0x88113248aa83115d:0x6a534f6dc4a03330!8m2!3d41.6717627!4d-86.3124452!16s%2Fg%2F11c6ch_38d!19sChIJXRGDqkgyEYgRMDOgxG1PU2o,Blessed Hands Home Care Agency,5.0,1,Home health care service,"4626 W Western Ave, South Bend, IN 46619, United States","MMCQ+P2 South Bend, Indiana, USA",,+1 574-231-1200,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=C-B3dLRnl6TDlg50Ch6hKg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.94278&pitch=0&thumbfov=100,false,10 am–5 pm,10 am–5 pm,10 am–5 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:41.354Z,,
https://www.google.com/maps/place/Firefly+Home+Care+LLC/data=!4m7!3m6!1s0x8816cd9e55b58817:0x4c43a8c82a645a3a!8m2!3d41.693283!4d-86.2287463!16s%2Fg%2F11h1dp5tlv!19sChIJF4i1VZ7NFogROlpkKsioQ0w,Firefly Home Care LLC,4.7,15,Home health care service,"1400 E Angela Blvd Suite 239B, South Bend, IN 46617, United States","MQVC+8G South Bend, Indiana, USA",https://fireflyhomecare.com/,+1 574-830-6121,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FXl98YXXeg0KCz7UxcBRog&cb_client=search.gws-prod.gps&w=408&h=240&yaw=305.8649&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:44.513Z,,
https://www.google.com/maps/place/Primary+Care+Partners+of+South+Bend/data=!4m7!3m6!1s0x8816cd04e2599e59:0xdc38222d1354bf65!8m2!3d41.6731786!4d-86.2409063!16s%2Fg%2F11kl21gy13!19sChIJWZ5Z4gTNFogRZb9UEy0iONw,Primary Care Partners of South Bend,5.0,713,Medical clinic,"300 S St Louis Blvd Suite 204, South Bend, IN 46617, United States","MQF5+7J South Bend, Indiana, USA",https://primarycaresb.com/,+1 574-251-1200,Open ⋅ Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipNnb1xQj7Sv7AsajNFm0rGevR2HpKiyfQahbVGL=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,8 am–12 pm,Closed,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:49.477Z,,
https://www.google.com/maps/place/Interim+Healthcare+of+South+Bend/data=!4m7!3m6!1s0x8816cdf68c5e327d:0xaf19c0c3397a2c2a!8m2!3d41.694307!4d-86.190584!16s%2Fg%2F1tdb9fpl!19sChIJfTJejPbNFogRKix6OcPAGa8,Interim Healthcare of South Bend,3.1,8,Home health care service,"605 W Edison Rd H, Mishawaka, IN 46545, United States","MRV5+PQ Mishawaka, Indiana, USA",https://www.interimhealthcare.com/location/mishawaka-in,+1 574-233-5186,"Open 24 hours

Confirmed by this business 6 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipM2C68zkYhfRAM0i9HU-pz4Hk4c4vnEsMFvNXNs=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:54.561Z,,
https://www.google.com/maps/place/Alick%27s+Home+Medical/data=!4m7!3m6!1s0x8816d26eec922d3d:0x1ab9940e4028e8fa!8m2!3d41.7125919!4d-86.201336!16s%2Fg%2F1vcjmw0p!19sChIJPS2S7G7SFogR-ugoQA6UuRo,Alick's Home Medical,3.6,227,Home health care service,"17187 IN-23, South Bend, IN 46635, United States","PQ7X+2F South Bend, Indiana, USA",https://www.alicks.com/,+1 574-273-6000,Open ⋅ Closes 6 pm,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrjN5aD9QtYr5YhUUsRNSar_1Hgsn-aIz2fHp6WaiYdIzKHOMako_FdHxgu5g0GfS8nvUA3VDNI7_c8dOGgMiNtDIZz5vZDTaDSAvmAkWpK5P9yIiqdXWHTwzCGDHQ6Vg_ZDs4MSw=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–3 pm,Closed,8 am–6 pm,8 am–6 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:37:59.773Z,,
https://www.google.com/maps/place/ONPOINT+HEALTH+CARE+SERVICES/data=!4m7!3m6!1s0x8816ccb7fbfeaaab:0x393dbb56abf4944c!8m2!3d41.6394696!4d-86.2466677!16s%2Fg%2F11sh5x374g!19sChIJq6r--7fMFogRTJT0q1a7PTk,ONPOINT HEALTH CARE SERVICES,5.0,1,Home health care service,"3409 S St Joseph St, South Bend, IN 46614, United States","JQQ3+Q8 South Bend, Indiana, USA",,+1 574-220-3459,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_qTO_hzp12s8A84IeUJzjA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=275.643&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:02.483Z,,
https://www.google.com/maps/place/Adaptive+Nursing+and+Healthcare+Services/data=!4m7!3m6!1s0x88112da3bdbc208b:0x8199432948204c83!8m2!3d41.7107032!4d-86.2950003!16s%2Fg%2F11fvn971wj!19sChIJiyC8vaMtEYgRg0wgSClDmYE,Adaptive Nursing and Healthcare Services,4.2,5,Home health care service,"2422 Viridian Dr Suite 201, South Bend, IN 46628, United States","PP63+7X South Bend, Indiana, USA",https://adaptiveindiana.com/,+1 574-334-7301,Open ⋅ Closes 5 pm,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u6APYRI6YtGb4idW--yxKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.845387&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:07.326Z,,
https://www.google.com/maps/place/Always+on+Time+Personal+Care+Services/data=!4m7!3m6!1s0x8816cdb3cba3ffff:0x61b8f8e83bccc876!8m2!3d41.6622321!4d-86.2029631!16s%2Fg%2F11s0sk_czf!19sChIJ__-jy7PNFogRdsjMO-j4uGE,Always on Time Personal Care Services,,,Home health care service,"3118 Pleasant St, South Bend, IN 46615, United States","MQ6W+VR South Bend, Indiana, USA",,+1 574-298-9289,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7OhR2rc7aGqtAR4ERUrCpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.27759&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:10.215Z,,
https://www.google.com/maps/place/Pillars+Care+LLC/data=!4m7!3m6!1s0x8816cc8f9ccbffff:0xac0c5878095765f4!8m2!3d41.6297346!4d-86.2236908!16s%2Fg%2F11vhf_cjm3!19sChIJ___LnI_MFogR9GVXCXhYDKw,Pillars Care LLC,5.0,1,Home health care service,"1527 E Ireland Rd, South Bend, IN 46614, United States","JQHG+VG South Bend, Indiana, USA",https://pillarscare.com/contact-us/,+1 574-850-8968,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ST86UtyqDrhMMEHPedvb-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.2429667&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:13.240Z,,
https://www.google.com/maps/place/Candescent+Health+and+Wellness/data=!4m7!3m6!1s0x8816cda93214b7bb:0x8a8aa79755bec47f!8m2!3d41.6972487!4d-86.2170939!16s%2Fg%2F11tcw6ythj!19sChIJu7cUMqnNFogRf8S-VZenioo,Candescent Health and Wellness,5.0,47,Medical clinic,"2104 Ironwood Cir, South Bend, IN 46635, United States","MQWM+V5 South Bend, Indiana, USA",http://www.candescent.health/,+1 574-334-7444,Open ⋅ Closes 5 pm,LGBTQ+ friendly,,https://lh3.googleusercontent.com/p/AF1QipPD7uoZENRBgz-gZcJ_664-JpI8zV1fVvv5NFN5=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,Closed,Closed,Closed,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:18.333Z,,
https://www.google.com/maps/place/Blessing+Hearts+Home+Care+LLC/data=!4m7!3m6!1s0x8816cd3e9cd1854b:0xb7ada36ea201da77!8m2!3d41.6788249!4d-86.2108825!16s%2Fg%2F11rw79t5fr!19sChIJS4XRnD7NFogRd9oBom6jrbc,Blessing Hearts Home Care LLC,5.0,3,Home health care service,,,https://www.blessingheartshomecare.com/,+1 574-383-1038,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOIGC7SCdU5uhTZr1qo6cL2GQYdMm7acqzpe_dB=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:23.353Z,,
"https://www.google.com/maps/place/Making+A+Difference+LLC/@41.6965712,-86.3081332,17z/data=!3m1!4b1!4m6!3m5!1s0x881132774cb6c465:0xa07450f4c6b789a4!8m2!3d41.6965712!4d-86.3081332!16s%2Fg%2F11rxhzxgwl",Making A Difference LLC,4.2,5,Home health care service,"1657 Commerce Dr, South Bend, IN 46628, United States","MMWR+JP South Bend, Indiana, USA",https://makingadifferencellc.com/contact-us/,+1 574-217-7082,"Closes soon ⋅ 4 pm ⋅ Opens 8 am Thu

Updated by others 7 weeks ago",,,,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/Home+Health+clinics+in+South+Bend+South+Bend+IN/@41.6763545,-86.2519898,14z",2025-09-10T19:38:30.158Z,,
