placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info
https://www.google.com/maps/place/Discount+Tire/data=!4m7!3m6!1s0x876f3a535f49e23d:0x71f74b5429987f53!8m2!3d41.1643483!4d-104.8017604!16s%2Fg%2F1tftlq4m!19sChIJPeJJX1M6b4cRU3-YKVRL93E,Discount Tire,4.6,930,Tire shop,· In-store shopping · Kerbside pickup,"1716 Prairie Ave, Cheyenne, WY 82009, United States","557X+P7 Cheyenne, Wyoming, USA",https://www.discounttire.com/store/wy/cheyenne/s/1815,+1 307-638-2600,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDLrnIXOMo9yOLr4lrW65VCuNZJO8Q39PoSj-VEPgDj_cAClV4MeyZpCP-WNXQbmQHzJg4uPr7grvBQgPps_nXd7tH6t9TFjuv1_7brPGbnru1EByKSK1bsAIi9tFsHK4L5Smp=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:24.219Z,
https://www.google.com/maps/place/Reliable+Tire+LLC+-+Mobile+Tire+Service+and+Mechanic/data=!4m7!3m6!1s0x876f259e9bbef045:0xf3c443b96474bf17!8m2!3d41.1240642!4d-104.8038543!16s%2Fg%2F11lmcrkvgn!19sChIJRfC-m54lb4cRF790ZLlDxPM,Reliable Tire LLC - Mobile Tire Service and Mechanic,4.9,17,Tire service,,"402 E 4th St, Cheyenne, WY 82007, United States","45FW+JF Cheyenne, Wyoming, USA",https://www.facebook.com/reliabletirellc,+1 970-815-5077,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo1ADoygFeoo3uNUFte9ZG0ANTbKJdrcg3m5rH3AlFIv4Xx3fx7t2Rbf0GJ-6uNLR-p2b6sCYOmV4_5YRxRIGtbiLDP5w9mrMM1OrOPEJvNvloP8zAPKqZDJf3IEsKC-b9E0MQ=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:26.594Z,
https://www.google.com/maps/place/JT%27s+Garage/data=!4m7!3m6!1s0x876f3abd2ade1023:0x39a0f6a2e5f018eb!8m2!3d41.1314892!4d-104.8177852!16s%2Fg%2F11gr4bg1bq!19sChIJIxDeKr06b4cR6xjw5aL2oDk,JT's Garage,4.7,133,Auto repair shop,,"401 W Lincolnway, Cheyenne, WY 82001, United States","45JJ+HV Cheyenne, Wyoming, USA",,+1 307-514-1880,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep_Fvwi6f5rS4qcFz-cilIPiDRnlof8SBuKNMYdXil0oBs13EXjyH0XmsFia8T8toJ3RE642EbLoyItoUmX57wpNKvpXTdNsJ9UpX8kZ92W8jRgDo__nzI5S7F5-nL_ROt_6ws-=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:30.930Z,
https://www.google.com/maps/place/Brakes+Plus/data=!4m7!3m6!1s0x876f3ba9c358ca65:0x551e59d05fce2992!8m2!3d41.1596883!4d-104.7911715!16s%2Fg%2F1thtdmnz!19sChIJZcpYw6k7b4cRkinOX9BZHlU,Brakes Plus,4.9,1476,Auto repair shop,,"2015 Dell Range Blvd, Cheyenne, WY 82009, United States","5655+VG Cheyenne, Wyoming, USA",https://www.brakesplus.com/stores/cheyenne/wy/0113/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=0113,+1 307-638-8800,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqMv2mgL2q6JWh8c2QnQRvlQr67MeKhi1-b00GWlOTvb6NOBURDRVrDT0U15DNFOg7a1I1I2iGre_rquKt4OwnbfeIL159DYBS7vVJW5ALaZZDLxnuaZ_8WCoyPphwAPMGVQJKGVJvcEac=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:35.413Z,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x876f3b21eb8e2c55:0xb292c35f57edd685!8m2!3d41.1604503!4d-104.774676!16s%2Fg%2F11vpfdqmp4!19sChIJVSyO6yE7b4cRhdbtV1_DkrI,Les Schwab Tire Center,4.5,97,Tire shop,· In-store shopping · In-store pick-up,"2800 Dell Range Blvd, Cheyenne, WY 82009, United States","566G+54 Cheyenne, Wyoming, USA",https://www.lesschwab.com/stores/wy/cheyenne/2800-dell-range-blvd?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 307-263-4322,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweovN9Ts0phbph2HCvzFbcBTDMKLrgPbmoYK6quW6qsZsZyxJICgjdzKVb-8gC-gphGMmRjIDQqYpCvHApMPXyFJaM5R5nI4gRStWE04Ksnr8se8fP7k-TsyfTRD9nxe_fZU1TQ44g=w513-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:40.011Z,LGBTQ+ friendly
https://www.google.com/maps/place/On+the+Spot+Mobile+Tires+and+Service/data=!4m7!3m6!1s0x876f2500a68ee045:0xf55bf6ab7c00dec9!8m2!3d41.1186005!4d-104.781072!16s%2Fg%2F11qg0861_s!19sChIJReCOpgAlb4cRyd4AfKv2W_U,On the Spot Mobile Tires and Service,4.9,110,Tire service,,,,http://www.onthespotmobiletires.com/,+1 307-287-3882,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweofddu39tUzMC5V9xWt93H1alVk53lFK6mbUKCK35gWtaI-TJ0P9wpufitj7rNKZ_032-gynHFsH7p5FqLohmF4K9xi3O5mAKsCbPKUpVZ9SMmFe4Y90mpNdAAyvN1QVVw6tIKp=w506-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:44.349Z,Identifies as veteran-owned
https://www.google.com/maps/place/Automotive+Repair+Specialists/data=!4m7!3m6!1s0x876f252afb6ffe0b:0x91b6fc4c03a5ee4a!8m2!3d41.1165525!4d-104.8014346!16s%2Fg%2F1tdgvw_s!19sChIJC_5v-yolb4cRSu6lA0z8tpE,Automotive Repair Specialists,4.5,184,Auto repair shop,,"305 E Fox Farm Rd, Cheyenne, WY 82007, United States","458X+JC Cheyenne, Wyoming, USA",https://www.ars307.com/,+1 307-635-2886,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep2yXxXuX3PVv1H4jEUIVV2tOG7TgyE5m0vFtLJBxjgNaphFmm2em_K7pp8HGV6rH4qXtJu_q1AvvAut52Tnn8TAgOpVrOYbTVsD3ADM_c5D27_qUpFsTgBrAUe7K5B1XEhQYcGZg=w480-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:49.009Z,
https://www.google.com/maps/place/Big+O+Tires/data=!4m7!3m6!1s0x876f3a6c145c7ddb:0x3d1d617bc01c1433!8m2!3d41.1698555!4d-104.8292014!16s%2Fg%2F1tf6s8x3!19sChIJ231cFGw6b4cRMxQcwHthHT0,Big O Tires,4.7,937,Auto repair shop,,"5510 Yellowstone Rd, Cheyenne, WY 82009, United States","559C+W8 Cheyenne, Wyoming, USA",https://www.bigotires.com/location/wy/cheyenne/5510-yellowstone-rd-82009/050090?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODY2OTUyOS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 307-274-8475,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqEBBxJfyh_Eq_8vMDk9deartCXSLKzTKuTu2_o75gcrKrMR1G_4oRKItQt92mszO6ATcWNzrtqjNV_K8Uj1v89sTc9T6gXUrCcytqzy4MQqQNkjEHpKbMFcDXe6NhB5ytTAxZTPYlRPAYD=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:53.423Z,
https://www.google.com/maps/place/Cheyenne+Auto+Repair+%26+Services/data=!4m7!3m6!1s0x876f3ac0c64885bb:0x90616c0e5b4e429e!8m2!3d41.1312605!4d-104.8203995!16s%2Fg%2F1tjdgpp7!19sChIJu4VIxsA6b4cRnkJOWw5sYZA,Cheyenne Auto Repair & Services,4.4,158,Auto repair shop,,"604 W Lincolnway, Cheyenne, WY 82001, United States","45JH+GR Cheyenne, Wyoming, USA",http://cheyenneautorepairandservice.com/,+1 307-632-0498,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtRnuGIS8X6yyEZ1eQlidCKPyz1iAAEbYFx2D3maVFtlab3vZE3T5WZxM4byf8dVnyG-uU-aCIOnvOP6VW1QHWj9MXd4leSPZd-7W7-gEC3GsZZr2_HRyMien0U-HjDm1Mj8F8hxvbqg8f=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:30:57.736Z,Identifies as veteran-owned
https://www.google.com/maps/place/Lew+Broyles+%26+Sons/data=!4m7!3m6!1s0x876f3b1ebd71ed7b:0x2be841a079c7f5e1!8m2!3d41.1431483!4d-104.794316!16s%2Fg%2F1tk68595!19sChIJe-1xvR47b4cR4fXHeaBB6Cs,Lew Broyles & Sons,4.6,100,Auto repair shop,,"1919 Garrett St, Cheyenne, WY 82001, United States","46V4+77 Cheyenne, Wyoming, USA",http://lewbroyles.com/,+1 307-634-4027,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerh-2McUv2g7P9e_BB8b04hnpJBWs6jthK0buRY2oYi3FKC57_upKI67lPfk1CVX1rHDueYoviBn6x_afTVCBvkA1uf8w7rUmrgwB1SKV3E-0kFu6v7aMke7Krq9NdHaQkET7kx=w426-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:31:02.169Z,
https://www.google.com/maps/place/Crawdaddy+Mechanix+LLC/data=!4m7!3m6!1s0x876f25f3d496e203:0x126031e4c198bd4e!8m2!3d41.1315085!4d-104.7888783!16s%2Fg%2F11jy9l2gff!19sChIJA-KW1PMlb4cRTr2YweQxYBI,Crawdaddy Mechanix LLC,4.7,151,Auto repair shop,,"611 Crook Ave Unit 11, Cheyenne, WY 82001, United States","46J6+JC Cheyenne, Wyoming, USA",https://www.facebook.com/crawdaddyauto?mibextid=LQQJ4d,+1 307-369-1418,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweptseJjOKRdRLyAgWjju-2u8OpN1kU3-Ns3qymcPp6TwuhWNYElc4xnpjCGQIo4B0gLLKALw_yQiNiWlvUPt_aE7ZiBG1SkB71zMGQkCD44D9N0W6GavmkI7DFOVxm0uZ_stafwxsH9vNES=w408-h306-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:31:06.520Z,
https://www.google.com/maps/place/Jones%27+Lube+and+More/data=!4m7!3m6!1s0x876f3b220fc82e29:0x4a2866969ca5a261!8m2!3d41.1386462!4d-104.7920313!16s%2Fg%2F1tj532f1!19sChIJKS7IDyI7b4cRYaKlnJZmKEo,Jones' Lube and More,4.5,262,Auto repair shop,,"2112 E Lincolnway, Cheyenne, WY 82001, United States","46Q5+F5 Cheyenne, Wyoming, USA",https://www.joneslubeandmore.net/,+1 307-632-0849,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerlruoR_b80TjmFNgf7XbESz6pDg81sB5NjtRGo9Vn2ilmdzmNaNnmoRfmiFYpWfa7f4r7yEYFCeGUERXNrPr7U7brwtwMtV_rDV7L46-RzQDSBhiV_xHlQ8Jdi4v-bW-6_2-wuRfaoWr8l=w426-h240-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:31:11.121Z,
https://www.google.com/maps/place/Grease+Monkey/data=!4m7!3m6!1s0x876f3ac31ad1ef3d:0x38efee321e3887b!8m2!3d41.1333154!4d-104.8125209!16s%2Fg%2F1tdkmqqy!19sChIJPe_RGsM6b4cRe4jjIeP-jgM,Grease Monkey,4.5,319,Oil change service,,"207 E Lincolnway, Cheyenne, WY 82001, United States","45MP+8X Cheyenne, Wyoming, USA",https://www.greasemonkey.com/locations/wy/cheyenne/207-east-lincolnway,+1 307-634-2272,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo3NWUxPnP0IptV2KKFoFYY_kUXCLD-5NfqyHAR4OPeOwXsOXuPzSDkjOwad0SwaZBNC0xlXPpMiEBxSRAlowC3qgdVK9_p7wRTTMFWvbOloSpXnJpwsKR7DJ9sm-EUPp9q5eyh=w408-h306-k-no,true,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–6 pm,7:30 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:31:15.610Z,
https://www.google.com/maps/place/FM+Automotive/data=!4m7!3m6!1s0x876f2529c38d1977:0xd4df509499993a3a!8m2!3d41.1389694!4d-104.7950567!16s%2Fg%2F11b62m4rr6!19sChIJdxmNwyklb4cROjqZmZRQ39Q,FM Automotive,4.8,104,Auto repair shop,,"1419 Albany Ave, Cheyenne, WY 82001, United States","46Q3+HX Cheyenne, Wyoming, USA",https://fmautomotivellc.com/,+1 307-640-1319,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqwA92MvfviBFbhUpCc5B3cg2hNnnNQFc2B7HwrSmHFU0QarZCxAfA-5jGk_l-NDqUgSLfeVmYjdCXNEvSJJdJzfDKItycsB10hmjDtplZ-K0bCmipSC_VhrlpL6S92uto0ZTejac4rREA=w408-h306-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Cheyenne+WY/@41.1347435,-104.8211901,14z",2026-03-23T17:31:19.963Z,
