placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Coastal+Counseling/data=!4m7!3m6!1s0x889143253f88f527:0x1b642ca33e95a529!8m2!3d30.391337!4d-86.4523727!16s%2Fg%2F11sp81fw6c!19sChIJJ_WIPyVDkYgRKaWVPqMsZBs,Coastal Counseling,4.1,9,Psychotherapist,"3997 Commons Dr W, Destin, FL 32541, United States","9GRX+G3 Destin, Florida, USA",https://trucetalk.com/,+1 210-480-5744,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiPl17uEjQXTu7O51AGsPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.398378&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:41:48.203Z,,
https://www.google.com/maps/place/Destin+Counseling+Center/data=!4m7!3m6!1s0x889141511535d227:0xb32498f48dfe79a1!8m2!3d30.3961685!4d-86.505997!16s%2Fg%2F1tfgq4_f!19sChIJJ9I1FVFBkYgRoXn-jfSYJLM,Destin Counseling Center,,,Mental health service,"215 Mountain Dr #106, Destin, FL 32541, United States","9FWV+FJ Destin, Florida, USA",http://destincounselingcenter.com/,+1 850-837-9100,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ChL-u8NS7maQEfYXQ3haQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=22.051373&pitch=0&thumbfov=100,true,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:41:53.004Z,,
https://www.google.com/maps/place/Waterfront+Counseling+and+Wellness/data=!4m7!3m6!1s0x88914385e338f80d:0x692e61a7a47ca94d!8m2!3d30.3912547!4d-86.4515802!16s%2Fg%2F11yg5tbvh2!19sChIJDfg444VDkYgRTal8pKdhLmk,Waterfront Counseling and Wellness,5.0,6,Mental health clinic,"3999 Commons Dr W Suite K, Destin, FL 32541, United States","9GRX+G9 Destin, Florida, USA",https://www.waterfrontcounselingfl.com/,+1 337-962-8313,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qyVLUVZwTJ1wShOMHYseaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=339.06436&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:41:58.141Z,,
https://www.google.com/maps/place/Freeman+Clinical+Counseling+Center-Tonya+K+Freeman+LMHC/data=!4m7!3m6!1s0x88915ca74d272d5f:0xa66310fa7aaee99a!8m2!3d30.3877483!4d-86.4201944!16s%2Fg%2F1tkf1rpy!19sChIJXy0nTadckYgRmumuevoQY6Y,Freeman Clinical Counseling Center-Tonya K Freeman LMHC,4.2,5,Psychotherapist,"34990 Emerald Coast Pkwy Suite #320, Destin, FL 32541, United States","9HQH+3W Destin, Florida, USA",,+1 850-837-8222,Closed · Opens 7 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wx6DVeFno8_77XWIgUHU8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.114&pitch=0&thumbfov=100,true,7 am–5 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:03.309Z,,
https://www.google.com/maps/place/Compassion+and+Grace+Family+Counseling/data=!4m7!3m6!1s0x889143fdd8659169:0x47178d4b769d7fce!8m2!3d30.3892013!4d-86.4349965!16s%2Fg%2F11wv3_wd08!19sChIJaZFl2P1DkYgRzn-ddkuNF0c,Compassion and Grace Family Counseling,,,Mental health service,"4393 Commons Dr E #100, Destin, FL 32541, United States","9HQ8+M2 Destin, Florida, USA",https://compassiongracefamilycounseling.wordpress.com/,+1 850-830-3468,,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNePO4QlnhfaU1f9NGiUJ98CMg_exRWQW7Dl3kd=w408-h538-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:08.209Z,,
"https://www.google.com/maps/place/Rebecca+Romero+Hypnotherapy/@30.4105784,-86.4760325,17z/data=!3m1!4b1!4m6!3m5!1s0x8891430553e68ec7:0xbc1e511367b6368b!8m2!3d30.4105784!4d-86.4760325!16s%2Fg%2F11l2_mtdcn",Rebecca Romero Hypnotherapy,5.0,1,Mental health service,"3871 Indian Trail, Destin, FL 32541, United States","CG6F+6H Destin, Florida, USA",,+1 704-975-9785,Closed · Opens 9 am Tue,,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:14.991Z,,
https://www.google.com/maps/place/Solace+Harbor+Mental+Health+and+Wellness+Center/data=!4m7!3m6!1s0x88915be985e8fc7d:0xab25fb476537039e!8m2!3d30.3758499!4d-86.3500154!16s%2Fg%2F11lyzgkg46!19sChIJffzohelbkYgRngM3ZUf7Jas,Solace Harbor Mental Health and Wellness Center,5.0,5,Mental health clinic,"79 Hwy 2378, Miramar Beach, FL 32550, United States","9JGX+8X Miramar Beach, Florida, USA",https://solaceharbor.org/,+1 850-520-7656,"Closed · Opens 9 am Tue

Updated by this business 6 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipObSsKPVLz08PnANj-uy8ZcAmjKdCW9lgX9gNov=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:20.022Z,,
"https://www.google.com/maps/place/Ministry+for+Miracles/@30.3907771,-86.4839481,17z/data=!3m1!4b1!4m6!3m5!1s0x889143eed1c13d61:0x3d18c93a149e9353!8m2!3d30.3907771!4d-86.4839481!16s%2Fg%2F11yp5y8sbr",Ministry for Miracles,,,Mental health service,"123 Main St, Destin, FL 32541, United States","9GR8+8C Destin, Florida, USA",,+1 850-499-4418,,,,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:24.750Z,,
https://www.google.com/maps/place/Family+Forward+ABA/data=!4m7!3m6!1s0x889143f828ba5939:0x6c2f3f4e437c82ca!8m2!3d30.3951626!4d-86.4841804!16s%2Fg%2F11q1tbh3nr!19sChIJOVm6KPhDkYgRyoJ8Q04_L2w,Family Forward ABA,5.0,2,Medical clinic,"225 Main St Ste 3, Destin, FL 32541, United States","9GW8+38 Destin, Florida, USA",https://familyforwardaba.com/,+1 850-781-0406,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CDIOAp9zhstICWVokVa6QQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=190.51&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:29.623Z,,
https://www.google.com/maps/place/Bayshore+Retreat+Addiction+Treatment+Center/data=!4m7!3m6!1s0x889143f43eb2f1ff:0xa1ed03b848b52a64!8m2!3d30.405748!4d-86.500207!16s%2Fg%2F1hf404955!19sChIJ__GyPvRDkYgRZCq1SLgD7aE,Bayshore Retreat Addiction Treatment Center,4.3,30,Addiction treatment center,"457 Calhoun Ave, Destin, FL 32541, United States","CF4X+7W Destin, Florida, USA",,+1 850-687-6831,Temporarily closed,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNY5PkTE01PHUvwhR4G1xHTe-5BD3GPUgZKmSM=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:34.735Z,,
https://www.google.com/maps/place/Michael+Shawbitz/data=!4m7!3m6!1s0x88915b5fba9aaaab:0x926d34f4a274e936!8m2!3d30.3842457!4d-86.4002658!16s%2Fg%2F11qgb7b61m!19sChIJq6qaul9bkYgRNul0ovQ0bZI,Michael Shawbitz,,,Psychiatrist,"36474C Emerald Coast Pkwy UNIT 3101, Destin, FL 32541, United States","9HMX+MV Destin, Florida, USA",,+1 850-315-9213,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D3PLW_qukfmnauR39NPHLA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=98.74171&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:37.395Z,,
"https://www.google.com/maps/place/Melissa+L.+Welch,+PhD,+LMFT/data=!4m7!3m6!1s0x889159afb06cba53:0xf14182ff106022d6!8m2!3d30.3838753!4d-86.3980819!16s%2Fg%2F11rpc2ktlb!19sChIJU7pssK9ZkYgR1iJgEP-CQfE","Melissa L. Welch, PhD, LMFT",,,Mental health clinic,"36500 Emerald Coast Pkwy, Destin, FL 32541, United States","9JM2+HQ Destin, Florida, USA",https://healthcare.ascension.org/find-care/provider/1497263206/melissa-welch?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 850-837-0032,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NulgpXc-n7uH_lLq8ImV3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.46196&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:40.050Z,,
https://www.google.com/maps/place/Dr+Bia+Lima+Counseling/data=!4m7!3m6!1s0x8891438e27f611fd:0x9817858046b881cd!8m2!3d30.391337!4d-86.4523727!16s%2Fg%2F11s1v72jj8!19sChIJ_RH2J45DkYgRzYG4RoCFF5g,Dr Bia Lima Counseling,1.0,1,Counselor,"3997 Commons Dr W, Destin, FL 32541, United States","9GRX+G3 Destin, Florida, USA",https://www.drbialimacounseling.com/,+1 850-737-1712,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiPl17uEjQXTu7O51AGsPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.398378&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:44.758Z,,
"https://www.google.com/maps/place/Institute+of+Endocrinology,+Diabetes,+Health+%26+Hormones/data=!4m7!3m6!1s0x88914478b4545a9f:0x3feaa0b82f54c036!8m2!3d30.386865!4d-86.464437!16s%2Fg%2F11g7_63lp7!19sChIJn1pUtHhEkYgRNsBUL7ig6j8","Institute of Endocrinology, Diabetes, Health & Hormones",3.9,240,Medical clinic,"1241 Airport Rd Suite M, Destin, FL 32541, United States","9GPP+P6 Destin, Florida, USA",https://www.iedhh.com/,+1 850-460-7090,Closed · Opens 7:30 am Tue,,https://lh3.googleusercontent.com/p/AF1QipPLIthXcxAoOiNv5u23RU_nKvJZWDb0J07h6TBw=w426-h240-k-no,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:49.596Z,,
https://www.google.com/maps/place/Cristina+Lima+Therapy/data=!4m7!3m6!1s0x889143f0a0846753:0xa10f926fa9e64c69!8m2!3d30.391337!4d-86.4523727!16s%2Fg%2F11s34tykcy!19sChIJU2eEoPBDkYgRaUzmqW-SD6E,Cristina Lima Therapy,,,Mental health clinic,"3997 Commons Dr W Suite B, Destin, FL 32541, United States","9GRX+G3 Destin, Florida, USA",http://cristinalimatherapy.com/,+1 281-770-1779,Closed · Opens 12 pm Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xiPl17uEjQXTu7O51AGsPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=17.398378&pitch=0&thumbfov=100,true,12–6 pm,12–6 pm,12–6 pm,12–6 pm,12–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:54.528Z,,
https://www.google.com/maps/place/AFFINITY+THERAPY+OF+THE+EMERALD+COAST/data=!4m7!3m6!1s0x88914155ce9b4db1:0xbdc583403413c900!8m2!3d30.3939242!4d-86.5018428!16s%2Fg%2F11c48dx33s!19sChIJsU2bzlVBkYgRAMkTNECDxb0,AFFINITY THERAPY OF THE EMERALD COAST,,,Mental health service,"385 Harbor Blvd #101b, Destin, FL 32541, United States","9FVX+H7 Destin, Florida, USA",http://triciawalsh.com/,+1 850-460-8977,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=45HbUC1Yi_2JeU1ruIEtMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.0101&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:42:57.713Z,,
"https://www.google.com/maps/place/Harry+L.+Yeates,+MD/data=!4m7!3m6!1s0x88915be96181e9a5:0x3fea88aab685088b!8m2!3d30.3838945!4d-86.3979859!16s%2Fg%2F11fss2wkgb!19sChIJpemBYelbkYgRiwiFtqqI6j8","Harry L. Yeates, MD",4.9,191,Family practice physician,"36500 Emerald Coast Pkwy, Destin, FL 32541, United States","9JM2+HR Destin, Florida, USA",https://healthcare.ascension.org/find-care/provider/1578561973/harry-yeates?utm_campaign=gmb-website&utm_medium=organic&utm_source=google,+1 850-837-0032,,,https://lh3.googleusercontent.com/p/AF1QipO22XBO2vRKZ1YSWAzkqFKQcwnJd28HySz64ruv=w408-h510-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:43:01.564Z,,
https://www.google.com/maps/place/Rachelle+Hufstedler/data=!4m7!3m6!1s0x8891438f38b00001:0x12c0a6497512e5a0!8m2!3d30.3950672!4d-86.4706272!16s%2Fg%2F11p079_74w!19sChIJAQCwOI9DkYgRoOUSdUmmwBI,Rachelle Hufstedler,,,Psychologist,"1008 Airport Rd STE D, Destin, FL 32541, United States","9GWH+2P Destin, Florida, USA",,+1 850-424-5210,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-cN_AUf1rCLASmg1GLTadg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=54.340454&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:43:04.364Z,,
"https://www.google.com/maps/place/Thrive+Counseling+%26+Consulting,+LLC/data=!4m7!3m6!1s0x889143291529650b:0x6718c6a63ea4fcfc!8m2!3d30.3939933!4d-86.4951338!16s%2Fg%2F11lqtgv_03!19sChIJC2UpFSlDkYgR_PykPqbGGGc","Thrive Counseling & Consulting, LLC",,,Mental health service,"120 Benning Dr Suite 1, Destin, FL 32541, United States","9GV3+HW Destin, Florida, USA",http://www.thrivecounselingtherapy.com/,+1 850-527-5488,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOR24znE-h3ySqSWRNZ0_i2H_jcHBBvWLs0wPBC=w408-h254-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:43:09.101Z,,
"https://www.google.com/maps/place/Sheri+Levitus,+LCSW/@30.3878028,-86.4127644,17z/data=!3m1!4b1!4m6!3m5!1s0x88915ca9ef12bc61:0xeccb384ea8a08a9b!8m2!3d30.3878028!4d-86.4127644!16s%2Fg%2F1trvm6bw","Sheri Levitus, LCSW",,,Counselor,"4641 Gulfstarr Dr STE 106, Destin, FL 32541, United States","9HQP+4V Destin, Florida, USA",,+1 850-830-6824,Closed · Opens 8 am Wed,,,false,Closed,Closed,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Ensley+Destin+FL/@30.389606,-86.4836234,14z",2025-12-16T00:43:15.973Z,,
