placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,tuesday,wednesday,thursday,friday,saturday,sunday,monday,info,isBlackOwned,error
https://www.google.com/maps/place/Regional+Vascular+%26+Vein+Institute/data=!4m7!3m6!1s0x8836d09162d1e5ab:0x4aeee3e122279a30!8m2!3d40.868574!4d-81.4198164!16s%2Fg%2F11dxcgt1dw!19sChIJq-XRYpHQNogRMJonIuHj7ko,Regional Vascular & Vein Institute,3.6,36,Medical clinic,"6046 Whipple Ave NW Suite 100, North Canton, OH 44720, United States","VH9J+C3 North Canton, Ohio, USA",http://regionalvascular.com/,+1 330-588-8900,Closes soon · 5:30 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SvbgwUunBxcXYPhWQ9EHHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=112.37831&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:30.199Z,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,8 am–5:30 pm,,,
https://www.google.com/maps/place/Solon+Vein+Clinic/data=!4m7!3m6!1s0x88311dc43d63eaf7:0xbc32cbf6bcc07371!8m2!3d41.3898517!4d-81.4429421!16s%2Fg%2F11fpms6tc3!19sChIJ9-pjPcQdMYgRcXPAvPbLMrw,Solon Vein Clinic,4.9,89,Medical clinic,"33290 Bainbridge Rd, Solon, OH 44139, United States","9HQ4+WR Solon, Ohio, USA",http://solonveinclinic.com/,+1 440-600-7675,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOj-fBruiQkR4XWt3Vw6y4OQs5Rv-kSK8o-f9Kd=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:35.252Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,LGBTQ+ friendly,true,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Canton/data=!4m7!3m6!1s0x8836d6d68707511d:0x463c62f6b1ab5238!8m2!3d40.8446454!4d-81.4337279!16s%2Fg%2F11f3z8slg4!19sChIJHVEHh9bWNogROFKrsfZiPEY,USA Vein Clinics - Canton,3.4,17,Medical clinic,"4368 Dressler Rd NW Ste 101, Canton, OH 44718, United States","RHV8+VG Canton, Ohio, USA",https://www.usaveinclinics.com/company/locations/ohio/office/north-canton/,+1 330-313-3228,,https://lh3.googleusercontent.com/p/AF1QipMdg_dWxP3GD7ykn5iG854FdKnA5NbBoiK8cOxp=w408-h289-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:40.125Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Medina+Vein+%26+Vascular+Surgeon+addressing+Leg+Pain+and+Swelling+for+Edema,+Peripheral+Neuropathy,+Varicose+Veins,+TIA+%26+more/data=!4m7!3m6!1s0x8830c86c30cb86ff:0x9823a9f4fd401007!8m2!3d41.1377178!4d-81.8162527!16s%2Fg%2F1tjjq01b!19sChIJ_4bLMGzIMIgRBxBA_fSpI5g","Medina Vein & Vascular Surgeon addressing Leg Pain and Swelling for Edema, Peripheral Neuropathy, Varicose Veins, TIA & more",3.3,4,Vascular surgeon,"3591 Reserve Commons Dr Suite 201, Medina, OH 44256, United States","45QM+3F Medina, Ohio, USA",http://www.loveyourveins.com/locations/medina-vein-center/?utm_source=GMB,+1 330-591-2113,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMFhlIM0jWlDB0iJIFeFXabJSUT0ikuZaZC66eV=w605-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:45.069Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
https://www.google.com/maps/place/Canton+Vein+and+Vascular/data=!4m7!3m6!1s0x8836d7cd7db89353:0x74e2f732d7dc03ca!8m2!3d40.8712841!4d-81.4424754!16s%2Fg%2F11l5hnjmtb!19sChIJU5O4fc3XNogRygPc1zL34nQ,Canton Vein and Vascular,,,Cardiovascular and thoracic surgeon,"6225 Frank Ave NW, North Canton, OH 44720, United States","VHC5+G2 North Canton, Ohio, USA",https://www.loveyourveins.com/peripheral-artery-disease-pad-treatment-north-canton/?utm_source=GMB-Canton,+1 234-262-0280,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipO6DZK7CXLDH8o38wq58ho27GniR3JvBZJP8fA6=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:49.760Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/Vein+Clinics+of+Lake+County,+and+Wound+Care+Center/data=!4m7!3m6!1s0x88310a1a611e3dcb:0xa03ce45b11b244ee!8m2!3d41.654782!4d-81.2429504!16s%2Fg%2F1ptwzlmw2!19sChIJyz0eYRoKMYgR7kSyEVvkPKA","Vein Clinics of Lake County, and Wound Care Center",4.8,35,Vascular surgeon,"7965 Auburn Rd, Concord, OH 44077, United States","MQ34+WR Concord, Ohio, USA",https://www.lakevein.com/,+1 440-352-2702,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipMFsg0w0WEWuu_XrSkGSPMIo3pDr2av1ug_RgJC=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:54.732Z,8:30 am–5 pm,8:30 am–12 pm,8:30 am–5 pm,Closed,Closed,Closed,8:30 am–5 pm,,,
"https://www.google.com/maps/place/Vein+Clinics+of+Lake+County,+and+Wound+Care+Center/data=!4m7!3m6!1s0x8831911d3673bc1d:0xbc20663fadcf88ca!8m2!3d41.8021837!4d-81.0642969!16s%2Fg%2F11lkkjkn85!19sChIJHbxzNh2RMYgRyojPrT9mILw","Vein Clinics of Lake County, and Wound Care Center",5.0,2,Vascular surgeon,"6270 N Ridge Rd, Madison, OH 44057, United States","RW2P+V7 Madison, Ohio, USA",https://www.lakevein.com/,+1 440-352-2702,,https://lh3.googleusercontent.com/p/AF1QipOGFr5xED3BIgBpDI-mqo42k8R6gZ6R0VzYrHAM=w408-h323-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:57:57.649Z,,,,,,,,,,
https://www.google.com/maps/place/Handel+Vision+Clinic+of+Green/data=!4m7!3m6!1s0x88312ac88cce1d43:0x71007c745aee7229!8m2!3d40.9754428!4d-81.4906017!16s%2Fg%2F1tfvhw0k!19sChIJQx3OjMgqMYgRKXLuWnR8AHE,Handel Vision Clinic of Green,4.9,656,Optometrist,"919 East Turkeyfoot Lake Road # C, Akron, OH 44312, United States","XGG5+5Q Akron, Ohio, USA",https://www.handelvisionclinic.com/,+1 330-899-0202,Closes soon · 5 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx3Ni2U1Oep11reLXStJNCtakW55LpkIvvc0IIUkvFEHA-QhP2g__XDC9BtPVs0s7rsC3XlDSRlJgLlLW9wjarxWBJ8_Rbv8A8yohpXcRoyYWVHUtBHB4ERF-bnS0JF7g9DpsbJ=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:02.486Z,8:30 am–5 pm,8:30 am–5 pm,8 am–7 pm,8:30 am–5 pm,8:30 am–1:30 pm,Closed,9 am–7 pm,,,
https://www.google.com/maps/place/Nelson+Vein+%26+Surgical+Services:+Dvora+Nelson+MD/data=!4m7!3m6!1s0x883096ac2cf28b4b:0x925f952e64251b0a!8m2!3d41.3957098!4d-81.9614795!16s%2Fg%2F1tqclw1_!19sChIJS4vyLKyWMIgRChslZC6VX5I,Nelson Vein & Surgical Services: Dvora Nelson MD,4.9,139,Doctor,"30915 Lorain Rd #100, North Olmsted, OH 44070, United States","92WQ+7C North Olmsted, Ohio, USA",http://www.nelsonvein.com/,+1 440-617-6061,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNmz5PRq19WPkoEcPOcjwv0zWphYbGF5xx92-Hh=w408-h272-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:07.569Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Loren+Masterson,+MD/data=!4m7!3m6!1s0x8830d6399ad0c16d:0x7e45f0890ca081f9!8m2!3d41.0779205!4d-81.5329372!16s%2Fg%2F11clvw5t5x!19sChIJbcHQmjnWMIgR-YGgDInwRX4","Loren Masterson, MD",3.0,2,Vascular surgeon,"1 Suite 3500 Akron General Ave, Akron, OH 44307, United States","3FH8+5R Akron, Ohio, USA",https://my.clevelandclinic.org/staff/24465-loren-masterson,+1 330-344-1400,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tknv9_tOz8wWZTJbCUIjZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.54156&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:12.307Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
"https://www.google.com/maps/place/Maharshi+Rajdev,+M.D./data=!4m7!3m6!1s0x8830d7b92a608ad1:0x762b05216f694829!8m2!3d41.0812801!4d-81.5184115!16s%2Fg%2F11wyb34bzh!19sChIJ0YpgKrnXMIgRKUhpbyEFK3Y","Maharshi Rajdev, M.D.",,,Radiologist,"43 S Main St, Munroe Falls, OH 44262, United States","3FJJ+GJ Munroe Falls, Ohio, USA",https://preferredvasculargroup.com/our-providers/maharshi-rajdev-md/,+1 234-349-8100,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=md1Y1s6s39w9Nd4wdEVhwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=4.2379217&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:17.091Z,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,,,
"https://www.google.com/maps/place/Madeline+T+Heald,+MD/data=!4m7!3m6!1s0x88312919dbce8847:0x17d25d6e93d4d88a!8m2!3d41.0820492!4d-81.4993465!16s%2Fg%2F11vbr4_ltg!19sChIJR4jO2xkpMYgRitjUk25d0hc","Madeline T Heald, MD",5.0,7,Surgeon,"95 Arch St Ste 215, Akron, OH 44304, United States","3GJ2+R7 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/MadelineHealdMD/WP-24iwDrZRmfhZ7XqA3p-2Bf40DA-3D-3D-24eYGEeQfDKGW9AZvIIxBT9l-2B9QpVZHE1VHncoGIX5TLM-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-434-4145,,https://lh3.googleusercontent.com/p/AF1QipMkRXAK4ruWsES2cScds9HIRJP7OkRJC82_Mqjd=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:19.901Z,,,,,,,,,,
https://www.google.com/maps/place/Center+for+Vein+Restoration+%7C+Dr.+Adria+Ford/data=!4m7!3m6!1s0x881775acae04cc49:0x8891af0fb0c07c08!8m2!3d42.1977254!4d-85.6351616!16s%2Fg%2F1v5_b0zz!19sChIJScwErqx1F4gRCHzAsA-vkYg,Center for Vein Restoration | Dr. Adria Ford,4.7,104,Vascular surgeon,"3810 W Centre Ave Suite A, Portage, MI 49024, United States","59X7+3W Portage, Michigan, USA",https://www.centerforvein.com/our-clinics/locations/portage-michigan,+1 616-224-0120,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMUbKt49yuKVii8VnsZG-vAazBlj6ru-R1LUBlB=w408-h426-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:24.756Z,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,Closed,Closed,7 am–6 pm,,,
"https://www.google.com/maps/place/Logan+T+Mellert,+DO/data=!4m7!3m6!1s0x883129cabf7fc17f:0x8745aa2a4c3fbed6!8m2!3d41.0820492!4d-81.4993465!16s%2Fg%2F11hzygx0rr!19sChIJf8F_v8opMYgR1r4_TCqqRYc","Logan T Mellert, DO",4.8,55,Surgeon,"95 Arch St Suite 240, Akron, OH 44304, United States","3GJ2+R7 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/LoganMellertDO/WP-24b9VSMFOAgVX-2BOxaq5qKS7Q-3D-3D-242Iw-2BHuRgit-2F6xHh1wXBN7tWTbY5UCh2rrwKQ1x1lhZQ-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-761-9930,,https://lh3.googleusercontent.com/p/AF1QipM6W_O2SIvmbUJr8JuxeRdRXKg0k-8Z_7Q8lmVq=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:27.701Z,,,,,,,,,,
"https://www.google.com/maps/place/Jill+N.+Zink,+MD/data=!4m7!3m6!1s0x8830d6399ad0c16d:0x35f7ac86eebcbfa2!8m2!3d41.0779205!4d-81.5329372!16s%2Fg%2F11clw2rcyk!19sChIJbcHQmjnWMIgRor-87oas9zU","Jill N. Zink, MD",5.0,1,Vascular surgeon,"1 Suite 3500,, Akron General Ave, Akron, OH 44307, United States","3FH8+5R Akron, Ohio, USA",http://physicians.akrongeneral.org/Details/1080?LastName=zink,+1 330-344-1400,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tknv9_tOz8wWZTJbCUIjZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.54156&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:32.664Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Vein+Clinics+of+Cleveland/data=!4m7!3m6!1s0x883102c181d6cefb:0x9b052f41f43d357e!8m2!3d41.4587362!4d-81.4928566!16s%2Fg%2F11df0r7lh4!19sChIJ-87WgcECMYgRfjU99EEvBZs,Vein Clinics of Cleveland,4.2,5,Medical office,"3737 Park E Dr, Beachwood, OH 44122, United States","FG54+FV Beachwood, Ohio, USA",http://www.veinscleveland.com/,+1 216-464-7333,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_IZ-PAuyXbNbkNRyJlfji7FwLvFdwEq5uG6Rj=w408-h253-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:37.513Z,Closed,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,9 am–5 pm,,,
"https://www.google.com/maps/place/John+A+Moawad,+MD/data=!4m7!3m6!1s0x883129cbeff48563:0xb2561adcba095e67!8m2!3d41.0820492!4d-81.4993465!16s%2Fg%2F1w9y1rgr!19sChIJY4X078spMYgRZ14JutwaVrI","John A Moawad, MD",3.6,19,Surgeon,"95 Arch St Ste 215, Akron, OH 44304, United States","3GJ2+R7 Akron, Ohio, USA",https://mychart.summahealth.org/mychart/app/providers/JohnMoawadMD/WP-24PKnvOf07c-2Fb-2FmR-2BbA8RalQ-3D-3D-24BRCWGmuRIRk4c1bfS7-2Bq43ZW66ZwenUnoah0K3e5ox8-3D?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,+1 330-434-4145,,https://lh3.googleusercontent.com/p/AF1QipNQ9ViC5I5gIAwBov5XIHkCv3cT99tWueEl4K_a=w426-h240-k-no,true,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:40.210Z,,,,,,,,,,
"https://www.google.com/maps/place/Cassandra+Beck/@41.0788298,-81.5326274,17z/data=!3m1!4b1!4m6!3m5!1s0x8830d639f39eb629:0x78a129130a980c25!8m2!3d41.0788298!4d-81.5326274!16s%2Fg%2F11sc_yf398",Cassandra Beck,5.0,2,Vascular surgeon,"1 Akron General Ave # 3500, Akron, OH 443072432, United States","3FH8+GW Akron, Ohio, USA",https://my.clevelandclinic.org/staff/29539-cassandra-beck,+1 330-344-1400,,,false,"https://www.google.com/maps/search/vein+clinics+in+Portage+Lakes+Akron+OH/@41.0072779,-81.5270617,14z",2025-12-16T21:58:44.854Z,,,,,,,,,,
