placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,isBlackOwned,imgUrl,isClaimed,wednesday,thursday,friday,saturday,sunday,monday,tuesday,query,timestamp,attributes,error
https://www.google.com/maps/place/Caretenders/data=!4m7!3m6!1s0x88697258eacdc74f:0x8e756512d40647d4!8m2!3d38.2832722!4d-85.7401024!16s%2Fg%2F1td2_5yz!19sChIJT8fN6lhyaYgR1EcG1BJldY4,Caretenders,5.0,1,Home health care service,"63 Quartermaster Ct, Jeffersonville, IN 47130, United States","77M5+8X Jeffersonville, Indiana, USA",https://lhcgroup.com/locations/caretenders-of-Jeffersonville/?utm_source=GMB&utm_campaign=Google_Local_Listing&utm_medium=referral&utm_content=Caretenders_Jeffersonville_IN_47130,+1 812-206-2006,Closed ⋅ Opens 8 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AmUG9dkatCXifwypY6DJSg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.972677&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:32.986Z,,
"https://www.google.com/maps/place/PurposeCare+of+Indiana+-+Jeffersonville+Hamburg+Pike/@38.330849,-85.7432526,17z/data=!3m1!4b1!4m6!3m5!1s0x8869718c2d300001:0x86267b230f8232dd!8m2!3d38.330849!4d-85.7432526!16s%2Fg%2F11h7f6xngz",PurposeCare of Indiana - Jeffersonville Hamburg Pike,5.0,1,Home health care service,"4403 Hamburg Pike, Jeffersonville, IN 47130, United States","87J4+8M Jeffersonville, Indiana, USA",http://purposehomehealth.com/,+1 812-914-7328,Closed ⋅ Opens 8 am Thu,,,,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:39.851Z,,
https://www.google.com/maps/place/Tony+Huey+RN+CPR+ACLS+PALS/data=!4m7!3m6!1s0x886972bdb6867d5f:0xfe0474ab54abd922!8m2!3d38.258738!4d-85.752743!16s%2Fg%2F1tfc7bwl!19sChIJX32Gtr1yaYgRItmrVKt0BP4,Tony Huey RN CPR ACLS PALS,4.5,2,Home health care service,"2nd Street, Louisville, KY 40202, United States","765W+FW Louisville, Kentucky, USA",http://www.kentuckianacpr.com/,+1 502-533-6470,,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrjONdPTtTtymzJ9lmSCj4jqBz9QxYuUZpxXQi8IHg_4qtSmEb6swgJ9GJ4mWbljLEOlpgfLxMV0Rp-AMF__E4wPOyAVIMGU0-eBBweEoX7PqnmcNTxVT9NzOaWOyvhaBvZe7tRUCkAHxQ=w426-h240-k-no,false,,,,,,,,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:42.916Z,,
https://www.google.com/maps/place/Premier+Caregiver+Services/data=!4m7!3m6!1s0x88699e7bb5d2b73f:0xb0a1338fe955c217!8m2!3d38.2603878!4d-85.6390711!16s%2Fg%2F11bv6pmbm2!19sChIJP7fStXueaYgRF8JV6Y8zobA,Premier Caregiver Services,4.9,59,Home health care service,"297 N Hubbards Ln # Ll1, Louisville, KY 40207, United States","7966+59 Louisville, Kentucky, USA",http://www.premiercgs.com/,+1 502-718-8727,Open 24 hours,LGBTQ+ friendly,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uqv6N8h1lJ3NGa69ZGIGpw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.72238&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:48.001Z,,
https://www.google.com/maps/place/Serenity+Home+Care/data=!4m7!3m6!1s0x886973829204964b:0x49b670eeb4e31fe2!8m2!3d38.2440842!4d-85.7592833!16s%2Fg%2F11kd9vpksq!19sChIJS5YEkoJzaYgR4h_jtO5wtkk,Serenity Home Care,5.0,1,Home health care service,"800 S 4th St, Louisville, KY 40203, United States","66VR+J7 Louisville, Kentucky, USA",https://www.facebook.com/Serenity-Home-Care-103373471520102,+1 502-821-4472,Open ⋅ Closes 8 pm,,,https://lh3.googleusercontent.com/p/AF1QipPYqhot_MXT68ksSqsm22wGnS4RYzu1Dxoyg5ls=w408-h272-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:53.009Z,,
https://www.google.com/maps/place/Visiting+Angels+Senior+Home+Care/data=!4m7!3m6!1s0x88697535caa636d7:0x6567cbff6e641c3a!8m2!3d38.2504974!4d-85.6530002!16s%2Fg%2F11tp7r10qj!19sChIJ1zamyjV1aYgROhxkbv_LZ2U,Visiting Angels Senior Home Care,4.6,37,Home health care service,"201 Breckenridge Ln #302, Louisville, KY 40207, United States","782W+5Q Louisville, Kentucky, USA",https://www.visitingangels.com/louisville/home?utm_source=gmb&utm_medium=organic&utm_campaign=local,+1 502-515-9779,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipOJ5SliJUCir4tekwdqG1Jmj6CFjb6yqXZJPtCz=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:34:58.072Z,,
https://www.google.com/maps/place/www.ihealth-solutions.com/data=!4m7!3m6!1s0x886972a5428c31b1:0xf86818d8686dfc24!8m2!3d38.25145!4d-85.757629!16s%2Fg%2F11g8yl6f_4!19sChIJsTGMQqVyaYgRJPxtaNgYaPg,www.ihealth-solutions.com,5.0,1,Home health care service,"462 S 4th St, Louisville, KY 40202, United States","762R+HW Louisville, Kentucky, USA",,+1 703-488-6902,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=31jVwDQOVMIsDvrWOeybCg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=288.78156&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:01.090Z,,
https://www.google.com/maps/place/Bluebird+Homecare/data=!4m7!3m6!1s0x88699fa5b221d18b:0x6e6c6efe0043c348!8m2!3d38.262493!4d-85.568244!16s%2Fg%2F11cn96g0gf!19sChIJi9EhsqWfaYgRSMNDAP5ubG4,Bluebird Homecare,5.0,18,Home health care service,"10200 Forest Green Blvd Suite 112, Louisville, KY 40223, United States","7C6J+XP Louisville, Kentucky, USA",http://bluebirdhomecare.com/,+1 502-429-9340,Open 24 hours,Identifies as women-owned,,https://lh3.googleusercontent.com/p/AF1QipP5obvWI4iho6k53-F1as4TF5kDLVx-7at15jAB=w561-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:06.218Z,,
"https://www.google.com/maps/place/Assurance+Home+And+Convalescent+Care,+INC/data=!4m7!3m6!1s0x88690b47676a3eb3:0x67c4185a040f942b!8m2!3d38.2223022!4d-85.6644387!16s%2Fg%2F1v2gfhj4!19sChIJsz5qZ0cLaYgRK5QPBFoYxGc","Assurance Home And Convalescent Care, INC",5.0,7,Home health care service,"3004 Taylorsville Rd, Louisville, KY 40205, United States","68CP+W6 Louisville, Kentucky, USA",https://assurancecare.com/,+1 502-479-1906,Open 24 hours,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=b2NoIlG-eFA92hNdlMrOtg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=186.03426&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:11.277Z,,
https://www.google.com/maps/place/Almost+Family+at+Home+Inc/data=!4m7!3m6!1s0x88697330ff331131:0xcd92b7783e583539!8m2!3d38.2712977!4d-85.7528685!16s%2Fg%2F11xml0wxwg!19sChIJMREz_zBzaYgROTVYPni3ks0,Almost Family at Home Inc,5.0,3,Home health care service,"1400 Main St suite 177, Clarksville, IN 47129, United States","76CW+GV Clarksville, Indiana, USA",https://almostfamilyathome.com/,+1 812-914-8600,"Closed ⋅ Opens 9 am Thu

Updated by this business 2 weeks ago",,,https://lh3.googleusercontent.com/p/AF1QipNsf9rnyEFKOLiBoyMEcWAqSY1k4SDOclT0hrw9=w408-h326-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:16.183Z,,
https://www.google.com/maps/place/Village+Caregiving/data=!4m7!3m6!1s0x886975fb09e13ea3:0x31ce0faf335a5f73!8m2!3d38.2521476!4d-85.6144466!16s%2Fg%2F11mxbvl_t9!19sChIJoz7hCft1aYgRc19aM68PzjE,Village Caregiving,4.9,66,Home health care service,"7410 New La Grange Rd # 301, Louisville, KY 40222, United States","792P+V6 Louisville, Kentucky, USA",https://villagecaregiving.com/village-caregiving-of-louisville/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_content=louisville,+1 502-521-2406,Open 24 hours,,,https://lh3.googleusercontent.com/p/AF1QipNWp-a6Nx3EGOgwEzPBr61Pq-hDTwyAgGYHTnt-=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:21.219Z,,
https://www.google.com/maps/place/Kennedy+Care/data=!4m7!3m6!1s0x886972bcb91137f1:0x3ebcd792eb7e0027!8m2!3d38.2569508!4d-85.7555866!16s%2Fg%2F1thmlr1h!19sChIJ8TcRubxyaYgRJwB-65LXvD4,Kennedy Care,,,Home health care service,"325 W Main St, Louisville, KY 40202, United States","764V+QQ Louisville, Kentucky, USA",http://kennedycare.com/,+1 502-805-1203,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8Gn6FMM_YvbDJGoYV_dUZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.5901403&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:24.237Z,,
https://www.google.com/maps/place/Home+care+services/data=!4m7!3m6!1s0x8869732300fc4a9f:0x9c1581a3dd7c76bb!8m2!3d38.2569253!4d-85.7177948!16s%2Fg%2F11ddyj0shs!19sChIJn0r8ACNzaYgRu3Z83aOBFZw,Home care services,,,Home health care service,"1740 Frankfort Ave #3, Louisville, KY 40206, United States","774J+QV Louisville, Kentucky, USA",http://safeathome-inc.com/about-us/,+1 502-203-8325,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FWTGc7TJq0s5BQhA_phAFA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.62437&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:26.902Z,,
https://www.google.com/maps/place/PurposeCare+of+Indiana+-+Jeffersonville+E+Court+Ave/data=!4m7!3m6!1s0x886973430495f465:0xa8e17748c37bfed0!8m2!3d38.2761979!4d-85.7393252!16s%2Fg%2F11vc8lmc_6!19sChIJZfSVBENzaYgR0P57w0h34ag,PurposeCare of Indiana - Jeffersonville E Court Ave,,,Home health care service,"321 E Court Ave, Jeffersonville, IN 47130, United States","77G6+F7 Jeffersonville, Indiana, USA",https://purposecare.com/,+1 930-239-3220,Closed ⋅ Opens 8 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ffme5GnUlfoiug0N8drl6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=217.59338&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,8 am–4:30 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:31.496Z,,
https://www.google.com/maps/place/HomeWell+Senior+Care+of+Louisville/data=!4m7!3m6!1s0x88690aea255c6d79:0x628c1afca50abb01!8m2!3d38.2123379!4d-85.627497!16s%2Fg%2F11c2pnjfsr!19sChIJeW1cJeoKaYgRAbsKpfwajGI,HomeWell Senior Care of Louisville,4.9,12,Home health care service,"3101 Breckenridge Ln #1b, Louisville, KY 40220, United States","696F+W2 Louisville, Kentucky, USA",,+1 502-653-7446,Closes soon ⋅ 5 pm ⋅ Opens 9 am Thu,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ufl5tcStskvDt_5hsvM0AA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=92.09854&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/home+health+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-10T20:35:36.417Z,,
