placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,wednesday,query,timestamp,info
"https://www.google.com/maps/place/Jessica+Ivers,+MD/data=!4m7!3m6!1s0x54906acbfb99712d:0x42778f425948d0f2!8m2!3d47.607291!4d-122.328949!16s%2Fg%2F1tlbnvxp!19sChIJLXGZ-8tqkFQR8tBIWUKPd0I","Jessica Ivers, MD",4.1,,Pediatrician,"904 7th Ave, Seattle, WA 98104, United States","JM4C+WC Seattle, Washington, USA",https://www.polyclinic.com/locations-nav/providers/wa/jessica-ivers-md/1831414077.html,+1 206-329-1760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jWZGoD39GBRkX3-tUtlxnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=38.37403&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:40.683Z,
https://www.google.com/maps/place/Swedish+Pediatrics+-+West+Seattle/data=!4m7!3m6!1s0x4107d84457e7c5ed:0x6beaba945e73021!8m2!3d47.5603021!4d-122.3837587!16s%2Fg%2F11b7q93x68!19sChIJ7cXnV0TYB0ERITDnRamrvgY,Swedish Pediatrics - West Seattle,3.8,,Medical clinic,"4744 41st Ave SW Suite 101, Seattle, WA 98116, United States","HJ68+4F Seattle, Washington, USA",https://www.swedish.org/locations/pediatrics-west-seattle?Is=location&y_source=1_OTU3Njg1MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-320-5780,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepBz68Xl3Ty7u61JDwD4mJEVM6r_8k_YGkbZ_u414kcGD8QHqizSGFgtQPnZhakVCusLDbthKFn00K-yVHLywjsftE4L818fgBIKeVsM-lUFI8QNh7kGrzzduyJIWd4RWx_l_Ik=w426-h240-k-no,true,7 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:44.867Z,
https://www.google.com/maps/place/North+Seattle+Pediatrics/data=!4m7!3m6!1s0x54901154d4f9f4ef:0xc0ebaa58f5871b8a!8m2!3d47.7045735!4d-122.3324113!16s%2Fg%2F1tg_95hb!19sChIJ7_T51FQRkFQRihuH9Viq68A,North Seattle Pediatrics,3.7,,Pediatrician,"10330 Meridian Ave N #210, Seattle, WA 98133, United States","PM39+R2 Seattle, Washington, USA",http://northseattlepediatrics.com/,+1 206-368-6080,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipMVFtXF-n0MikKWwGjpVM9rOqKmLaLS8EIKXj44=w408-h306-k-no,true,8 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:49.169Z,
"https://www.google.com/maps/place/Dr.+James+W.+Stout,+MD/data=!4m7!3m6!1s0x54906ac20fb383a5:0x28a1cb8a3033166b!8m2!3d47.6013067!4d-122.3045966!16s%2Fg%2F1wfcnvtz!19sChIJpYOzD8JqkFQRaxYzMIrLoSg","Dr. James W. Stout, MD",5.0,,Pediatrician,"2101 E Yesler Wy, Seattle, WA 98122, United States","JM2W+G5 Seattle, Washington, USA",,+1 206-987-7210,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MLSex78EwUJwGI0A9poMmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.57764&pitch=0&thumbfov=100,false,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:51.374Z,
https://www.google.com/maps/place/Seattle+Pediatric+Dentists+-+Magnolia/data=!4m7!3m6!1s0x549015f62299a187:0xab092f31dd329eae!8m2!3d47.6393791!4d-122.3986231!16s%2Fg%2F11ghfrgwf_!19sChIJh6GZIvYVkFQRrp4y3TEvCas,Seattle Pediatric Dentists - Magnolia,5.0,,Pediatric dentist,"3203 W McGraw St Suite 200, Seattle, WA 98199, United States","JJQ2+QH Seattle, Washington, USA",https://www.seattlepediatricdentists.com/magnolia-location.html,+1 206-525-4777,Closed · Opens 7 am Wed,https://lh3.googleusercontent.com/p/AF1QipP_ctQK3YaCr6FNpZPS6XhPcJXivu0HbDJu7B5n=w408-h272-k-no,true,"7–11:30 am, 12:30–4:15 pm","https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:55.581Z,LGBTQ+ friendly
https://www.google.com/maps/place/Ballard+Pediatrics/data=!4m7!3m6!1s0x5490155a92c9c775:0x394026bc65181760!8m2!3d47.6847803!4d-122.3765106!16s%2Fg%2F11hlhqbqv9!19sChIJdcfJkloVkFQRYBcYZbwmQDk,Ballard Pediatrics,4.1,,Pediatrician,"7554 15th Ave NW, Seattle, WA 98117, United States","MJMF+W9 Seattle, Washington, USA",https://ballardpeds.com/Home,+1 206-783-9300,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lg7R5Fd6uEWLzQkETpdIfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.4938&pitch=0&thumbfov=100,false,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:28:59.991Z,
"https://www.google.com/maps/place/Yu+%28Lisa%29+L+Shen-Vasen,+MD/data=!4m7!3m6!1s0x54906b6ecbbf5d37:0x94cf8e954da6eb75!8m2!3d47.6072622!4d-122.3289989!16s%2Fg%2F11stlcbzzx!19sChIJN12_y25rkFQRdeumTZWOz5Q","Yu (Lisa) L Shen-Vasen, MD",5.0,,Pediatrician,"904 7th Ave, Seattle, WA 98104, United States","JM4C+WC Seattle, Washington, USA",,+1 206-329-1760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aGqTNpeARJtdIGlocx6T2A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=58.152916&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:02.155Z,
https://www.google.com/maps/place/Virginia+Mason+Franciscan+Health+Medical+Pavilion+-+Pediatrics+-+University+Village/data=!4m7!3m6!1s0x5490148322eb9855:0x92dfdef571061ae4!8m2!3d47.6615662!4d-122.2983159!16s%2Fg%2F1tdc0bg0!19sChIJVZjrIoMUkFQR5BoGcfXe35I,Virginia Mason Franciscan Health Medical Pavilion - Pediatrics - University Village,3.0,,Medical clinic,"2671 NE 46th St, Seattle, WA 98105, United States","MP62+JM Seattle, Washington, USA",https://www.vmfh.org/find-a-location/virginia-mason-franciscan-health-medical-pavilion-university-village-291048,+1 206-525-8000,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipMEdooim_6Psv6ixemFlvmC-jrCIXYI-AkAIcET=w426-h240-k-no,true,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:06.390Z,
https://www.google.com/maps/place/Suzinne+Pak-Gorstein/data=!4m7!3m6!1s0x54906ab9b6d03969:0x534242743030a29b!8m2!3d47.6039359!4d-122.3239146!16s%2Fg%2F1tgs0m_p!19sChIJaTnQtrlqkFQRm6IwMHRCQlM,Suzinne Pak-Gorstein,5.0,,Pediatrician,"325 9th Ave, Seattle, WA 98104, United States","JM3G+HC Seattle, Washington, USA",http://www.uwmedicine.org/bios/suzinne-pak-gorstein?utm_source=extnet&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwNTA2NjY5MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-520-5000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLCqcqXG4Ht5z6a8qKXt-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.31882&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:08.577Z,
https://www.google.com/maps/place/Swedish+First+Hill+Pediatric+Acute+Care/data=!4m7!3m6!1s0x54906bd7c52c99b5:0x506e461c7554951a!8m2!3d47.6088419!4d-122.3216742!16s%2Fg%2F11xfh9f26w!19sChIJtZksxddrkFQRGpVUdRxGblA,Swedish First Hill Pediatric Acute Care,1.0,,Pediatrician,"747 Broadway, Seattle, WA 98122, United States","JM5H+G8 Seattle, Washington, USA",https://www.swedish.org/locations/first-hill-campus/pediatric-acute-care?Is=location&y_source=1_MjAxMTM2Mjk3NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-215-3409,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqGcXoO74inHqRO0Yvp3n5LEv_NSUqbXJmEmfkZRODxUqd-3OKADDXlH_xG_g9kdtKmQ4enivutzvGbFFLR5VgiUwVB0ASO-Z4dlHxOCzA2yJWK4w_u1vFD5zQLoXTNoUNXLWn_p5UelxeW=w408-h544-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:10.719Z,
https://www.google.com/maps/place/Virginia+Mason+-+Seattle+Primary+Care/data=!4m7!3m6!1s0x54906ab5fb5f6553:0xe6161c32b4bfd6ca!8m2!3d47.6094923!4d-122.327887!16s%2Fg%2F1pxwsyhxy!19sChIJU2Vf-7VqkFQRyta_tDIcFuY,Virginia Mason - Seattle Primary Care,5.0,,Doctor,"1100 9th Ave, Seattle, WA 98101, United States","JM5C+QR Seattle, Washington, USA",https://www.vmfh.org/our-services/primary-care-in-person-and-virtual-care,+1 206-583-2299,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1ycGFclmpSe5ayJEtovAbQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.542194&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:15.011Z,
"https://www.google.com/maps/place/A+Kids+Place,+Too!/data=!4m7!3m6!1s0x5490408955555555:0x58849434894c13e3!8m2!3d47.5806459!4d-122.3868816!16s%2Fg%2F1260yhpdm!19sChIJVVVVVYlAkFQR4xNMiTSUhFg","A Kids Place, Too!",4.8,,Pediatric dentist,"2617 California Ave SW, Seattle, WA 98116, United States","HJJ7+76 Seattle, Washington, USA",https://www.akidsplacedentistry.com/,+1 206-933-5437,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweod4cozntqppEQpeSBtwUNgDrXzGXV-Aer5vGkP-V-AbpfCTBMvP6D3X7cnpp5w8LZcMn2f1fgnxJi1SMQvF0-PNvFJPScfaIp7pzNVN66lakIOuB0l4p12Z8drXOc1f9mzPt7tXte26bSV=w408-h544-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:19.224Z,
"https://www.google.com/maps/place/Jenny+Lobo,+MD/data=!4m7!3m6!1s0x54906b118faaa489:0xa39172bc6e0794f9!8m2!3d47.6074762!4d-122.3290359!16s%2Fg%2F11fw6y8vqr!19sChIJiaSqjxFrkFQR-ZQHbrxykaM","Jenny Lobo, MD",4.3,,Pediatrician,"904 7th Ave, Seattle, WA 98104, United States","JM4C+X9 Seattle, Washington, USA",http://optumcare.com/?utm_source=google&utm_medium=Yext,+1 206-329-1760,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K0Adnylur8fo9XgWEr3lIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=55.96794&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:21.673Z,
"https://www.google.com/maps/place/Dr.+Lenna+L.+Liu,+MD/data=!4m7!3m6!1s0x54906ac20fb383a5:0xa617bcb029f3c857!8m2!3d47.6013037!4d-122.304391!16s%2Fg%2F1wc47p0y!19sChIJpYOzD8JqkFQRV8jzKbC8F6Y","Dr. Lenna L. Liu, MD",3.7,,Pediatrician,"2101 E Yesler Wy #100, Seattle, WA 98122, United States","JM2W+G6 Seattle, Washington, USA",,+1 206-987-7210,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweosFFXvicWKJwxITZMooH1ZdS9rKcGGQqfh5bt5-ksKupE9CbN4hJeHrDwv11syoXpRIJaklaiCnP4NCXlIugPsYyKY6pOlknn3_n9sRu9ZcQlf4XegnMweOg5YEhiicJ2aum42=w408-h306-k-no,false,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:23.854Z,
"https://www.google.com/maps/place/Mason+W.+Oltman,+MD/data=!4m7!3m6!1s0x5490158497a70fa7:0x475fba48fcf7c650!8m2!3d47.6388075!4d-122.3573081!16s%2Fg%2F11synj1fxt!19sChIJpw-nl4QVkFQRUMb3_Ei6X0c","Mason W. Oltman, MD",5.0,,Pediatrician,"2211 Queen Anne Ave N, Seattle, WA 98109, United States","JJQV+G3 Seattle, Washington, USA",https://www.swedish.org/doctors/pediatrics/wa/seattle/mason-oltman-1770679888?ls=provider&y_source=1_MzgzNjEwODgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 206-861-8500,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pq8Jmxjn5jlRp3Qsuaj6Ug&cb_client=search.gws-prod.gps&w=408&h=240&yaw=289.34207&pitch=0&thumbfov=100,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:26.025Z,
https://www.google.com/maps/place/UW+Medicine+Adolescent+Medicine+Clinic+at+Harborview/data=!4m7!3m6!1s0x54906ab9b6d03969:0xc37bf231d997926d!8m2!3d47.6039359!4d-122.3239146!16s%2Fg%2F11bxg47q1q!19sChIJaTnQtrlqkFQRbZKX2THye8M,UW Medicine Adolescent Medicine Clinic at Harborview,1.0,,Pediatrician,"325 9th Ave, Seattle, WA 98104, United States","JM3G+HC Seattle, Washington, USA",https://www.uwmedicine.org/locations/adolescent-medicine-harborview?utm_source=extnet&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwNDcxNTYwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-744-3367,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nLCqcqXG4Ht5z6a8qKXt-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.31882&pitch=0&thumbfov=100,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:30.308Z,
https://www.google.com/maps/place/Swedish+Pediatric+Neuroscience+-+Cherry+Hill/data=!4m7!3m6!1s0x54906ac86f594bfb:0x99d10b595be83f4e!8m2!3d47.6076432!4d-122.3100247!16s%2Fg%2F1hc6p6lbf!19sChIJ-0tZb8hqkFQRTj_oW1kL0Zk,Swedish Pediatric Neuroscience - Cherry Hill,3.5,,Medical clinic,"550 17th Ave Suite 540, Seattle, WA 98122, United States","JM5Q+3X Seattle, Washington, USA",https://www.swedish.org/locations/cherry-hill-campus/pediatric-neuroscience-center?Is=location&y_source=1_OTU3NjkwNi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-215-1440,Closes soon · 4 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SwWTk3Qk6NjMbuf25lewlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=185.83208&pitch=0&thumbfov=100,true,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:34.558Z,
https://www.google.com/maps/place/Pediatric+Care+Center+at+UW+Medical+Center+-+Roosevelt/data=!4m7!3m6!1s0x410879f709118817:0x6aa8bf2bba1e1fd9!8m2!3d47.6588312!4d-122.3179059!16s%2Fg%2F1tfhg3bc!19sChIJF4gRCfd5CEER2R8euiu_qGo,Pediatric Care Center at UW Medical Center - Roosevelt,3.3,,Pediatrician,"4245 Roosevelt Way NE, Seattle, WA 98105, United States","MM5J+GR Seattle, Washington, USA",https://www.uwmedicine.org/locations/pediatric-care-center-uwmc-roosevelt?utm_source=gmb&utm_medium=organic&utm_campaign=website_clicks&y_source=1_MTAwNTYxNjY0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-598-3000,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPkNSXEJYw8eOw6CWKnXvy8vSZild5oSqtYww6b=w408-h272-k-no,true,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:38.876Z,LGBTQ+ friendly
"https://www.google.com/maps/place/Natasha+S.+Namjoshi,+MD/data=!4m7!3m6!1s0x549015d599489173:0xf1707a20709920da!8m2!3d47.6388091!4d-122.3573383!16s%2Fg%2F11whxjf4lm!19sChIJc5FImdUVkFQR2iCZcCB6cPE","Natasha S. Namjoshi, MD",5.0,,Pediatrician,"2211 Queen Anne Ave N, Seattle, WA 98109, United States","JJQV+G3 Seattle, Washington, USA",https://www.swedish.org/doctors/pediatrics/wa/seattle/natasha-namjoshi-1144601154?ls=provider&y_source=1_MTA3OTg3NjIwMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 206-861-8500,,https://lh3.googleusercontent.com/p/AF1QipPZawE7aZWHbnNwvn8GJkxNat43z1Q7t5xXoGeI=w408-h510-k-no,true,,"https://www.google.com/maps/search/pediatrician+in+Seattle+Seattle+WA/@47.6061389,-122.3328481,14z",2026-02-10T23:29:40.978Z,
