placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,isBlackOwned,attributes,error
https://www.google.com/maps/place/Place+Property+Management/data=!4m7!3m6!1s0x8819ad4cb805895d:0x4f89df009cd1148c!8m2!3d42.9988467!4d-85.6770314!16s%2Fg%2F11gmy94sy_!19sChIJXYkFuEytGYgRjBTRnADfiU8,Place Property Management,3.0,80,Property management company,"1940 Turner Ave NW Suite B, Grand Rapids, MI 49504, United States","X8XF+G5 Grand Rapids, Michigan, USA",http://www.placegr.com/,+1 616-229-9877,Open 24 hours,,https://lh3.googleusercontent.com/p/AF1QipMFkW8n_FKVDQZokWLyDwmhpcr3WCPUH4USIjfZ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:10.557Z,,,
https://www.google.com/maps/place/Acc-Sell+Management/data=!4m7!3m6!1s0x8819ae721f6df649:0x43cfd00322d331c6!8m2!3d42.9626334!4d-85.693196!16s%2Fg%2F1tk4rs6g!19sChIJSfZtH3KuGYgRxjHTIgPQz0M,Acc-Sell Management,2.9,188,Property management company,"1020 Hovey St SW A, Grand Rapids, MI 49504, United States","X874+3P Grand Rapids, Michigan, USA",http://www.gr4rent.com/,+1 616-458-8200,Open ⋅ Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqw2VyoV5yPt4l25xghCd7DJZlh4cwxkRItSjHjyFUx-r5vZKFj7NWJ6QVKbF376HNPNMtABAq9g5iFk2QKipskdzFjLslfVu5_K8u0w_rGWh44ZtR15hvbQLinRBLdM_uKOF4PFw=w408-h306-k-no,true,9 am–6 pm,9 am–5 pm,9 am–12 pm,Closed,9 am–6 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:15.610Z,,,
https://www.google.com/maps/place/CIC+Real+Estate+Management/data=!4m7!3m6!1s0x8819ac3253491fb5:0x1692ac9b8fa8537e!8m2!3d42.9795106!4d-85.6717702!16s%2Fg%2F11f5h7bstm!19sChIJtR9JUzKsGYgRflOoj5uskhY,CIC Real Estate Management,5.0,1,Property management company,"940 Monroe Ave NW #115, Grand Rapids, MI 49503, United States","X8HH+R7 Grand Rapids, Michigan, USA",http://www.cicremgmt.com/contact,+1 616-456-6966,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=RAyY11U7Oh2xoXbtfs1ZRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=107.54351&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:20.654Z,,,
https://www.google.com/maps/place/Concord+Management/data=!4m7!3m6!1s0x8819ac50c7c4550d:0xff5fbb923bb41f06!8m2!3d42.9842391!4d-85.6490685!16s%2Fg%2F1v3lqkn0!19sChIJDVXEx1CsGYgRBh-0O5K7X_8,Concord Management,3.3,12,Property management company,"810 Leonard St NE #1, Grand Rapids, MI 49503, United States","X9M2+M9 Grand Rapids, Michigan, USA",http://www.concordproperties.net/,+1 616-454-4098,Open ⋅ Closes 3 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nptn7OTPaOqWNoowmv9znd3eaSRKruzcOmaiCPzcVLRLFZAwI0VCPgBnr43AGUltb87aj-E23iqnmRHnu_UP4uXj4oRMJMvfXmS_zVKA4ZkW9P2mR-Ove_plc023KnGcbjEt2o=w408-h544-k-no,true,10 am–3 pm,9 am–2 pm,Closed,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:25.664Z,,,
https://www.google.com/maps/place/Bridgewater+Place+LLC/data=!4m7!3m6!1s0x8819add19c8089d7:0xbba4502fd9db0230!8m2!3d42.9706448!4d-85.6773918!16s%2Fg%2F1v5k3mq2!19sChIJ14mAnNGtGYgRMALb2S9QpLs,Bridgewater Place LLC,4.2,63,Property management company,"333 Bridge St NW # 810, Grand Rapids, MI 49504, United States","X8CF+72 Grand Rapids, Michigan, USA",,+1 616-454-3808,,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrx3_M3n7E4mA_PHrpyfx-zRtxv2CTCam0efW5Rz63-11sHbcyOVOMd6JrUNF2ENQkwSVaxT6bE5y_pPISvwkB1AXphHdNUrTEKgEiXKrrHnHD9EGq2JO3Ke1kn949x15Tu55VAbo-b0d78=w408-h612-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:28.509Z,,,
"https://www.google.com/maps/place/Urban+Pharm,+LLC/data=!4m7!3m6!1s0x8819ad75570b867f:0x470636eadf3cd1cb!8m2!3d42.9557671!4d-85.6433316!16s%2Fg%2F1td5gr5f!19sChIJf4YLV3WtGYgRy9E83-o2Bkc","Urban Pharm, LLC",3.0,138,Property management company,"1025 Wealthy St SE, Grand Rapids, MI 49506, United States","X944+8M Grand Rapids, Michigan, USA",http://www.urbanpharm.com/,+1 616-855-4540,"Open ⋅ Closes 5 pm

Updated by others 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq9zcIIizhZmzPDzXeebZRLoIXNVFAGwRjqi3-Vq242zIbEs8vUME0n3BoznDiH4rHPJTrf7-7ZLZA6pGUHgQvOtkyNyYr1D2GJnQvLCUwIJozbJc0H0XBog4QIhs8E6LEJXE4=w408-h305-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:33.804Z,,,
https://www.google.com/maps/place/The+616/data=!4m7!3m6!1s0x8819ad05874ed827:0x1ceaa319ac4f0ee9!8m2!3d42.9633121!4d-85.6833345!16s%2Fg%2F11m746w8k5!19sChIJJ9hOhwWtGYgR6Q5PrBmj6hw,The 616,5.0,15,Property management company,"616 Fulton St W, Grand Rapids, MI 49504, United States","X878+8M Grand Rapids, Michigan, USA",https://www.the616.com/,+1 616-828-0193,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPh5gL7oiZQX43kNgKwVyZukOSj5fbhLZW4hwj0=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:38.732Z,,,
https://www.google.com/maps/place/Trillium+Management+MSV/data=!4m7!3m6!1s0x8819adb8a6ef86f1:0x240b7f301f805511!8m2!3d42.9624113!4d-85.6693301!16s%2Fg%2F12q4wlntq!19sChIJ8YbvpritGYgREVWAHzB_CyQ,Trillium Management MSV,2.9,18,Property management company,"25 Commerce Ave SW STE 100, Grand Rapids, MI 49503, United States","X86J+X7 Grand Rapids, Michigan, USA",https://trilliuminv.com/,+1 616-214-8375,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM-0uRICQv6TBTy3ugvVULg6kv5HfshGUsAkScB=w408-h260-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:44.267Z,,,
"https://www.google.com/maps/place/Neighbors+Development,+LLC/data=!4m7!3m6!1s0x8819adfca0407b77:0xb6b4e141a8ae4975!8m2!3d42.9467202!4d-85.6795839!16s%2Fg%2F11c5bl62t_!19sChIJd3tAoPytGYgRdUmuqEHhtLY","Neighbors Development, LLC",4.7,29,Commercial real estate agency,"880 Cesar E. Chavez Ave SW Suite B, Grand Rapids, MI 49503, United States","W8WC+M5 Grand Rapids, Michigan, USA",http://www.neighborsdev.com/,+1 616-920-0477,Open ⋅ Closes 5:30 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO27pLp7sW-ghIhnFQZArK80Jcd7ujE-UN8d441=w408-h544-k-no,true,9 am–5:30 pm,9 am–5:30 pm,9 am–2 pm,Closed,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:48.968Z,,,
https://www.google.com/maps/place/Rental+Property+Owners+Association/data=!4m7!3m6!1s0x8819ad1b53b81e09:0xe5d1cbf7fb31f4d0!8m2!3d42.9709247!4d-85.6332075!16s%2Fg%2F1tfql_dw!19sChIJCR64UxutGYgR0PQx-_fL0eU,Rental Property Owners Association,4.9,34,Non-profit organization,"1459 Michigan St NE, Grand Rapids, MI 49503, United States","X9C8+9P Grand Rapids, Michigan, USA",http://rpoaonline.org/,+1 616-454-3385,Open ⋅ Closes 4 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IYWk4sn7HQQq9aWn5SPwQQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.41034&pitch=0&thumbfov=100,true,9 am–4 pm,Closed,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:53.785Z,,,
https://www.google.com/maps/place/NAI+Wisinski+of+West+Michigan/data=!4m7!3m6!1s0x8819adc33b18a3b7:0xd26c421e2db2b762!8m2!3d42.9607356!4d-85.673048!16s%2Fg%2F1tcz8y8s!19sChIJt6MYO8OtGYgRYreyLR5CbNI,NAI Wisinski of West Michigan,4.3,41,Commercial real estate agency,"100 Cesar E. Chavez Ave SW Suite 100, Grand Rapids, MI 49503, United States","X86G+7Q Grand Rapids, Michigan, USA",http://www.naiwwm.com/,+1 616-776-0100,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipM7YIbI_Pt_cqWX033cZVKGRraOvd45evhUixea=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:41:58.867Z,,,
https://www.google.com/maps/place/Lake+Michigan+Property+Management/data=!4m7!3m6!1s0x8819990491efaa0b:0x12d59f10d833d955!8m2!3d42.9718622!4d-85.7660416!16s%2Fg%2F11h_g0gqtw!19sChIJC6rvkQSZGYgRVdkz2BCf1RI,Lake Michigan Property Management,4.9,60,Property management company,"3986 Lake Michigan Dr Suite #2, Grand Rapids, MI 49534, United States","X6CM+PH Grand Rapids, Michigan, USA",http://www.lmpmc.com/,+1 616-741-0040,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipNjjPa1AA0SlsqvbsmKgMEufIUnD1lU-i959lYc=w545-h240-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:03.803Z,,,
https://www.google.com/maps/place/River+Valley+Management+LLC/data=!4m7!3m6!1s0x8819ac575025bde9:0xa16a179a2af5ab9d!8m2!3d42.9847793!4d-85.6482057!16s%2Fg%2F1vvyyprg!19sChIJ6b0lUFesGYgRnav1KpoXaqE,River Valley Management LLC,4.3,7,Property management company,"1210 Northfield Ave NE, Grand Rapids, MI 49505, United States","X9M2+WP Grand Rapids, Michigan, USA",https://www.rvmapartments.com/,+1 616-776-1341,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FQ33zhI-pjpNYBPtlM9jfQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.93947&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:06.778Z,,,
https://www.google.com/maps/place/Grandmark+Property+Management/data=!4m7!3m6!1s0x8819b2529bddb1b9:0xa8ea913c9a0eb3ab!8m2!3d42.9486984!4d-85.5721648!16s%2Fg%2F11bx2lmx_0!19sChIJubHdm1KyGYgRq7MOmjyR6qg,Grandmark Property Management,4.3,59,Property management company,"3934 Cascade Rd SE, Grand Rapids, MI 49546, United States","WCXH+F4 Grand Rapids, Michigan, USA",http://www.grandmark.management/,+1 616-365-5033,Open ⋅ Closes 4:30 pm,,https://lh3.googleusercontent.com/p/AF1QipP6acY56XXURTcG5YtIL-apgj8JMo-8czWVdcAw=w408-h612-k-no,true,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:11.753Z,,,
"https://www.google.com/maps/place/Krimson,+LLC+-+Grand+Rapids+Office/data=!4m7!3m6!1s0x8819adc2c4cd2209:0x3d322349b6016abe!8m2!3d42.957216!4d-85.6341027!16s%2Fg%2F11csq6lg27!19sChIJCSLNxMKtGYgRvmoBtkkjMj0","Krimson, LLC - Grand Rapids Office",2.9,11,Property management company,"1430 Robinson Rd SE Suite 201, Grand Rapids, MI 49506, United States","X948+V9 Grand Rapids, Michigan, USA",https://www.krimson.com/,+1 616-301-1222,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP6ENedTWOp9RshP3S7PP7RBKoAZrbVgpOi9xri=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:16.702Z,,,
https://www.google.com/maps/place/Bradley+Company+-+Grand+Rapids/data=!4m7!3m6!1s0x8819adcf755f1fe3:0xaf34cad1bba6403d!8m2!3d42.9670441!4d-85.6734426!16s%2Fg%2F11ckqj8pgq!19sChIJ4x9fdc-tGYgRPUCmu9HKNK8,Bradley Company - Grand Rapids,5.0,9,Commercial real estate agency,"220 Lyon St NW Suite 400, Grand Rapids, MI 49503, United States","X88G+RJ Grand Rapids, Michigan, USA",https://www.bradleyco.com/offices/grand-rapids/,+1 616-254-0005,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP4tPddFj-oLQVBFwDVW6A2-4wc8lyIf2I8Tqq1=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:21.667Z,,,
"https://www.google.com/maps/place/Green+Property+Management,+LLC/data=!4m7!3m6!1s0x8819adc5ffc810c1:0xc6d1ee3e3b0795f5!8m2!3d42.9950155!4d-85.5890259!16s%2Fg%2F11b6z3g1mx!19sChIJwRDI_8WtGYgR9ZUHOz7u0cY","Green Property Management, LLC",4.0,120,Property management company,"1787 Grand Ridge Ct NE STE 200, Grand Rapids, MI 49525, United States","XCW6+29 Grand Rapids, Michigan, USA",http://www.livegreenlocal.com/,+1 866-954-7336,Open ⋅ Closes 5 pm,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrQQkOrjlq4MCYzYI4AAq_qMPCf0-gtkKR6TvG4PiprDLMbf275W2tnBw0UROQ0VBjgmRJAPaWHLQs_ResVMisGodQGfVzFz56KCxj_Ekfkjr5I7u4_RbSBHRkJM0lbRh4PPe4=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:26.742Z,,,
https://www.google.com/maps/place/Yosh+Properties+LLC./data=!4m7!3m6!1s0x8819ada46588bb05:0x1bed9fc20e6f86a!8m2!3d42.9621635!4d-85.6505816!16s%2Fg%2F12jbvdhlq!19sChIJBbuIZaStGYgRavjmIPzZvgE,Yosh Properties LLC.,2.7,3,Property management company,"715 Baldwin St SE, Grand Rapids, MI 49503, United States","X86X+VQ Grand Rapids, Michigan, USA",https://www.yoshproperties.com/,+1 708-655-5384,Open ⋅ Closes 10 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BNrRkSjc0Oe4dUJp7U_JTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.48218&pitch=0&thumbfov=100,true,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,7 am–10 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Grand+Rapids+Grand+Rapids+MI/@42.9704146,-85.6721946,14z",2025-09-25T17:42:31.907Z,,,
