placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,saturday,sunday,monday,tuesday,wednesday,thursday,friday,query,timestamp,isBlackOwned,info,error
https://www.google.com/maps/place/Doerr+Motor+and+Pump+LLC/data=!4m7!3m6!1s0x880a59a6b1dafb03:0x982315de30019ce4!8m2!3d40.675645!4d-89.615377!16s%2Fg%2F11f65vkp8k!19sChIJA_vasaZZCogR5JwBMN4VI5g,Doerr Motor and Pump LLC,5.0,9,Electric motor repair shop,,"1412 W Garden St #1, Peoria, IL 61602, United States","M9GM+7R Peoria, Illinois, USA",https://doerrmotorandpump.com/,+1 309-643-1464,Closed · Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNj-EgnFXYqTS_MLcHrva3Dq1RTBEYS7_y9k6lp=w408-h544-k-no,true,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:35:40.456Z,,,
https://www.google.com/maps/place/Enercon+Engineering+Inc./data=!4m7!3m6!1s0x880a58528a44901d:0x31da9e4387b142b!8m2!3d40.6734083!4d-89.5777974!16s%2Fg%2F1tkmn3yv!19sChIJHZBEilJYCogRKxR7OOSpHQM,Enercon Engineering Inc.,5.0,4,Electrical equipment supplier,,"201 Altorfer Ln, East Peoria, IL 61611, United States","MCFC+9V East Peoria, Illinois, USA",https://www.enerconpower.com/,+1 309-694-1418,,https://lh3.googleusercontent.com/p/AF1QipNX7q5buDZUkIInttkXz_VW4PKNfQKhf6pMEofo=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:35:45.559Z,,,
https://www.google.com/maps/place/Electrician+Pros+Peoria/data=!4m7!3m6!1s0x872b418f2a9a8d41:0x98b80d32307dcba4!8m2!3d33.5823027!4d-112.2392583!16s%2Fg%2F11w8pkl89v!19sChIJQY2aKo9BK4cRpMt9MDINuJg,Electrician Pros Peoria,5.0,29,Electrician,,"8385 Grand Ave, Peoria, AZ 85345, United States","HQJ6+W7 Peoria, Arizona, USA",http://www.electricianprospeoriaaz.com/,+1 928-928-4927,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipPnSxgbZxsv53Eehq7zNdpWakn_l5TQklzXERZW=w408-h408-k-no,true,8 am–9 pm,11 am–6 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:35:50.463Z,,,
"https://www.google.com/maps/place/Proven+Electrical+Concepts,+LLC/data=!4m7!3m6!1s0x872b5d9bce8afc6b:0xe8794de327a768da!8m2!3d33.7236578!4d-112.2184599!16s%2Fg%2F11fs1n2_28!19sChIJa_yKzptdK4cR2minJ-NNeeg","Proven Electrical Concepts, LLC",5.0,103,Electrician,,"26430 N 74th Ave, Peoria, AZ 85383, United States","PQFJ+FJ Peoria, Arizona, USA",http://prvnconcepts.com/?utm_source=gmb&utm_medium=referral,+1 623-236-5763,Open · Closes 3 am,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLaQXGiGWf-QerJxb0EoRti79vH-Uoxy73KPKyuL9OTN2jYXV7LmyYpgmW2_2_NFaFEu2xMG31ZIc39u5xTyCxtDnYlL05Yn5ZDMMJOdxNjQ_6z2j63CJo_lR3CI_JighYMJ4m=w408-h306-k-no,true,8 am–3 am,Closed,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:35:55.402Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/JD+Belcher+Electric/data=!4m7!3m6!1s0x880bb54c433cfed7:0xad3ad1ebc5ce6b35!8m2!3d41.0260989!4d-89.3164127!16s%2Fg%2F1txfpr1b!19sChIJ1_48Q0y1C4gRNWvOxevROq0,JD Belcher Electric,4.8,42,Electric generator shop,· Delivery,"1696 IL-17, Lacon, IL 61540, United States","2MGM+CC Lacon, Illinois, USA",https://jdbelcher.com/,+1 309-246-2102,Closed · Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOu2quk2q9k5GMUmfns_PxXD49QQwGG3Zuhozs=w408-h271-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:36:00.411Z,,Identifies as veteran-owned,
https://www.google.com/maps/place/The+Home+Depot/data=!4m7!3m6!1s0x872b41f5fb6d5611:0x1a5fc0632735bae5!8m2!3d33.5794969!4d-112.2568391!16s%2Fg%2F1w6r8rdh!19sChIJEVZt-_VBK4cR5bo1J2PAXxo,The Home Depot,4.2,2315,Home improvement store,"Chain home improvement retailer for tools, appliances & other products (some offer truck rentals). · In-store shopping · Kerbside pickup · Delivery","9201 W Peoria Ave, Peoria, AZ 85345, United States","HPHV+Q7 Peoria, Arizona, USA",https://www.homedepot.com/l/Peoria/AZ/Peoria/85345/453?emt=MSGMBGoogleMaps,+1 623-412-1750,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxsSs9kb7zQQgecVABZudpN6M7fTFrxEyH0NMMLlFglH-p74IVYhX97e9HQLy2AXByT7SDQn391ZMHNR1O7iHsYhJ_vY5b7195dPJue_MqjEjbGvl9k8GJ81Zsmhs7SoD1NhzMo=w426-h240-k-no,true,6 am–3 pm,Closed,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,6 am–6 pm,"https://www.google.com/maps/search/generator+installation+services+in+Downtown+Peoria+Peoria+IL/@33.5820771,-112.2384191,14z",2026-01-10T22:36:05.514Z,,,
https://www.google.com/maps/place/Foster-Jacob+Electrical/data=!4m7!3m6!1s0x880a5941f3fdfc97:0x36a1acbafd78cff8!8m2!3d40.6994782!4d-89.6066923!16s%2Fg%2F1tfkrbvc!19sChIJl_z980FZCogR-M94_bqsoTY,Foster-Jacob Electrical,4.3,6,Electrician,,"826 W Main St, Peoria, IL 61606, United States","M9XV+Q8 Peoria, Illinois, USA",http://www.fosterjacob.com/,+1 309-674-8129,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipOG3ipb_EVzQ5e0RfPbunzlK0qR9gWTZC6BNYRv=w408-h272-k-no,true,Closed,Closed,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,7 am–3:30 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:23.377Z,,,
https://www.google.com/maps/place/Echo+Electric/data=!4m7!3m6!1s0x880a58513ad50fcb:0xcb70dc2c0dfce25f!8m2!3d40.6681564!4d-89.5836959!16s%2Fg%2F1thzpgwg!19sChIJyw_VOlFYCogRX-L8DSzccMs,Echo Electric,4.9,19,Electrical supply store,· In-store shopping · In-store pick-up · Delivery,"225 West Washington Street, East Peoria, IL 61611, United States","MC98+7G East Peoria, Illinois, USA",http://www.springfieldelectric.com/,+1 309-694-2000,Closed · Opens 6:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzHWLrMigMpyTit6IKZW-vjK-jo9ryqZ3eIqR1X5C5R2yobCqsKnSUOdhXJbYmpAEkQsQuRktxZLtXq-gxVsK81Mw9jLwC0oywWpPFx9kkxfoZfHq_UJkzAT5LUtD03358zFgnhzA=w408-h306-k-no,true,Closed,Closed,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,6:30 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:28.211Z,,,
https://www.google.com/maps/place/Foremost+Industrial+Technologies/data=!4m7!3m6!1s0x880a5e2423ef98cb:0xc71471ccbe069f65!8m2!3d40.6865973!4d-89.6951829!16s%2Fg%2F1td4q8qx!19sChIJy5jvIyReCogRZZ8GvsxxFMc,Foremost Industrial Technologies,4.7,7,Electric motor repair shop,,"6518 W Plank Rd, Peoria, IL 61604, United States","M8P3+JW Peoria, Illinois, USA",https://foremost-fit.com/,+1 309-699-2200,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxM29ScnbYK0sKZxCGVz0aGJP6vwMO_OnXFWUHyniuW7TR1b6ZXDOBTHrDa8wZnj4jhWIuce7NexNxboGfUzItH0OlFRF3gqYgR7biwMO9mvEc6EtPeELARC9G9ymymraep50Jn=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:31.170Z,,,
https://www.google.com/maps/place/Wesco+Distribution-+Peoria/data=!4m7!3m6!1s0x880a599995e5f203:0x78f600655d959ce1!8m2!3d40.6987555!4d-89.5795724!16s%2Fg%2F1tkbyt55!19sChIJA_LllZlZCogR4ZyVXWUA9ng,Wesco Distribution- Peoria,5.0,2,Electrical supply store,· Delivery,"915 NE Adams St, Peoria, IL 61603, United States","MCXC+G5 Peoria, Illinois, USA",http://www.wesco.com/,+1 309-673-0707,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=tMXnjmYrhQoqmPpNYeIouA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=329.64362&pitch=0&thumbfov=100,true,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:35.993Z,,,
https://www.google.com/maps/place/C+%26+H+Repair+Plus+Supply/data=!4m7!3m6!1s0x880a592801f38329:0x69a19830d9ad44d0!8m2!3d40.674719!4d-89.616021!16s%2Fg%2F1tk6wh4c!19sChIJKYPzAShZCogR0ESt2TCYoWk,C & H Repair Plus Supply,4.9,40,Tool store,· In-store pick-up,"2313 SW Adams St #15, Peoria, IL 61602, United States","M9FM+VH Peoria, Illinois, USA",http://www.thetoolteam.com/,+1 309-676-3333,Closed · Opens 7 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwFvIMFOzrRRs45Yr3Ix8x9Xbyps7RzhADpm5tuR_gqgoHorvyldS0184bvx0bEPVvgqQBkcRugw3JTJj6pvIvrPhGlhyrD7-2j5pPeyYXjL_RkkX5mEFwokzwU7OY6guv82LQ=w408-h270-k-no,false,Closed,Closed,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:40.966Z,,,
https://www.google.com/maps/place/Grainger+Industrial+Supply/data=!4m7!3m6!1s0x880a59176bdd2a55:0x2388dc8d544a58db!8m2!3d40.6856273!4d-89.6027325!16s%2Fg%2F1xgrnj04!19sChIJVSrdaxdZCogR21hKVI3ciCM,Grainger Industrial Supply,4.3,32,Tool store,"Chain offering a broad range of industrial equipment, maintenance supplies, tools & parts. · In-store shopping · Kerbside pickup · Delivery","1017 SW Jefferson Ave, Peoria, IL 61605, United States","M9PW+7W Peoria, Illinois, USA",https://www.grainger.com/branch/Peoria-Branch-584,+1 800-472-4643,Closed · Opens 7:30 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx_hWxzPrDFac5rwJDPKPnOJ2EveHRA_4Vfl20hZq1joKYxxN5S2TgGwSN2qh5coT8M4Vb_vxgEotz3VaNN2YNSt5OFofq_O6j_YnX-Vt4826bX4JE0PZBJAvQDQnKPKmQVlupO=w408-h725-k-no,true,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:45.899Z,,,
https://www.google.com/maps/place/Kirby+Risk+Electrical+Supply/data=!4m7!3m6!1s0x880a5916ef4a7e55:0x45a780cd75d82e7c!8m2!3d40.6869921!4d-89.603168!16s%2Fg%2F1vk6zt9t!19sChIJVX5K7xZZCogRfC7Ydc2Ap0U,Kirby Risk Electrical Supply,5.0,4,Electrical supply store,· In-store pick-up · Delivery,"1015 SW Reed Ave, Peoria, IL 61605, United States","M9PW+QP Peoria, Illinois, USA",https://www.kirbyrisk.com/,+1 309-674-1143,Closed · Opens 7 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=huYBrrQE_zP5702K4c_ggg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=87.7747&pitch=0&thumbfov=100,true,Closed,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:50.727Z,,,
https://www.google.com/maps/place/Sun+Collectors/data=!4m7!3m6!1s0x880a5d7184aba189:0x43c0a3fbf600c9f5!8m2!3d40.7427557!4d-89.6330474!16s%2Fg%2F11h4dbt45b!19sChIJiaGrhHFdCogR9ckA9vujwEM,Sun Collectors,5.0,264,Solar energy company,,"4507 N Sterling Ave #400, Peoria, IL 61615, United States","P9V8+4Q Peoria, Illinois, USA",https://suncollectors.solar/,+1 309-323-8260,Closed · Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipP09l1nH0dZlVWGWOukpP-VckVPhJEvHbbGJ2Gw=w408-h306-k-no,true,9 am–2 pm,Closed,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:36:55.770Z,,LGBTQ+ friendly,
https://www.google.com/maps/place/German-Bliss+Equipment+Inc./data=!4m7!3m6!1s0x880a574afc3de73f:0x230e487f75cffd4!8m2!3d40.7129663!4d-89.5330964!16s%2Fg%2F1vxw8vq0!19sChIJP-c9_EpXCogR1P9c94fkMAI,German-Bliss Equipment Inc.,4.6,154,Tractor dealer,· In-store shopping · In-store pick-up · Delivery,"215 Fairlane Dr, East Peoria, IL 61611, United States","PF78+5Q East Peoria, Illinois, USA",http://www.germanbliss.com/,+1 309-694-3700,"Closed · Opens 8 am Mon

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMXwawhVkhy7vt5SFSnTNkO2dABb30NBolOouA3=w408-h272-k-no,true,Closed,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:37:00.695Z,,,
https://www.google.com/maps/place/Installation+Services/data=!4m7!3m6!1s0x880a5c645aaaada1:0x407f436696e4a4a4!8m2!3d40.7478111!4d-89.6381283!16s%2Fg%2F11hd1sxyhb!19sChIJoa2qWmRcCogRpKTklmZDf0A,Installation Services,5.0,1,Contractor,,"5001 N Big Hollow Rd, Peoria, IL 61615, United States","P9X6+4P Peoria, Illinois, USA",https://www.lowes.com/l/lowes-home-services.html?cm_mmc=lod-_-c-_-lcl-_-ext-_-yxt-_-go-_-167-_-na-_-0-_-0,,,https://lh3.googleusercontent.com/p/AF1QipMZyDb6ad7M5Bfs8dwskad1cXI3KhfKI5cnGkCY=w408-h271-k-no,true,,,,,,,,"https://www.google.com/maps/search/generator+installation+services+in+West+Peoria+Peoria+IL/@40.6925376,-89.627877,14z",2026-01-10T22:37:03.353Z,,,
