placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,isBlackOwned,error
https://www.google.com/maps/place/Jaimes+Medical+Group/data=!4m7!3m6!1s0x880fcd65717aaaa9:0x5b5229f0411f88b9!8m2!3d41.9245497!4d-87.706667!16s%2Fg%2F11h0377z3p!19sChIJqap6cWXND4gRuYgfQfApUls,Jaimes Medical Group,4.9,8,Medical group,"3153 W Fullerton Ave, Chicago, IL 60647, United States","W7FV+R8 Chicago, Illinois, USA",http://jaimesmedicalgroup.com/,+1 773-395-4600,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Pt0UXOthAeqrnt093JCNfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=102.38468&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–7 pm,9 am–3 pm,8 am–2 pm,Closed,9 am–7 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:58:51.526Z,,
https://www.google.com/maps/place/Varicose+Vein+Treatment+Clinic+Chicago/data=!4m7!3m6!1s0x880e2d486abc2d59:0xa391d650b41a374f!8m2!3d41.8874866!4d-87.6790955!16s%2Fg%2F1tdrfywx!19sChIJWS28akgtDogRTzcatFDWkaM,Varicose Vein Treatment Clinic Chicago,,,Skin care clinic,"325 N Hoyne Ave # C318, Chicago, IL 60612, United States","V8PC+X9 Chicago, Illinois, USA",,+1 855-252-9800,Open · Closes 9:20 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cW5kuy7TLfrLQfqctdOmmg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.504196&pitch=0&thumbfov=100,false,7 am–9:20 pm,7 am–9:20 pm,7 am–9:20 pm,7 am–9:20 pm,7 am–9:20 pm,7 am–9:20 pm,7 am–9:20 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:58:55.977Z,,
https://www.google.com/maps/place/Chicago+Vein+Care+Center/data=!4m7!3m6!1s0x880fcc62b8131a51:0x8e8e02f54231abda!8m2!3d41.9386824!4d-87.7658136!16s%2Fg%2F1yg6ngrj4!19sChIJURoTuGLMD4gR2qsxQvUCjo4,Chicago Vein Care Center,5.0,11,Medical Center,"5544 W Belmont Ave, Chicago, IL 60641, United States","W6QM+FM Chicago, Illinois, USA",http://www.yourveinexpert.com/,+1 773-283-7887,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipP7_gpa7Ccceg1zYg1NXZOoKXvUVz3H3oQciw2S=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:00.402Z,,
https://www.google.com/maps/place/GOLDCOAST+medspa/data=!4m7!3m6!1s0x880e2cad5d4c5fc7:0xbef03b064d34b2cb!8m2!3d41.8939762!4d-87.6216083!16s%2Fg%2F1tfmctxf!19sChIJx19MXa0sDogRy7I0TQY78L4,GOLDCOAST medspa,4.6,42,Medical spa,"233 E Erie St Suite #100, Chicago, IL 60611, United States","V9VH+H9 Chicago, Illinois, USA",https://www.goldcoastmedspa.com/,+1 312-664-2128,Open · Closes 7 pm,Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPFB2OeKZlCtZb6ZF1JHm5PPU_Bm6CEODGn68bk=w426-h240-k-no,true,10 am–7 pm,10 am–5 pm,10 am–7 pm,10 am–4 pm,9:30 am–4 pm,Closed,10 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:04.774Z,,
https://www.google.com/maps/place/Chicago+Vein+Institute-Erie+Str.+Location/data=!4m7!3m6!1s0x880e2cab22460cff:0x99b5f7a9cb188c56!8m2!3d41.893971!4d-87.621509!16s%2Fg%2F11gdrwxp1f!19sChIJ_wxGIqssDogRVowYy6n3tZk,Chicago Vein Institute-Erie Str. Location,,,Medical Center,"233 E Erie St #608, Chicago, IL 60611, United States","V9VH+H9 Chicago, Illinois, USA",https://chicagoveininstitute.com/,+1 312-702-1933,Temporarily closed,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=APtG_W_t6bGxeqwNhkQB_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.10573&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:09.287Z,,
https://www.google.com/maps/place/Advanced+Vein+Center/data=!4m7!3m6!1s0x880fcdd6367c7691:0x30c5fa91f89c54af!8m2!3d41.954175!4d-87.706291!16s%2Fg%2F11scrw05lr!19sChIJkXZ8NtbND4gRr1Sc-JH6xTA,Advanced Vein Center,4.7,15,Medical clinic,"3114 W Irving Park Rd Suite 1W, Chicago, IL 60618, United States","X73V+MF Chicago, Illinois, USA",http://advancedvein.com/,+1 312-600-4526,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipNa7FSkBaFMUbSqoQ0wX6HvdrInkRPnoBPq9ONf=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–1 pm,Closed,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:13.627Z,,
https://www.google.com/maps/place/Grand+Vein+Specialists/data=!4m7!3m6!1s0x880fcc46cb29385b:0x519adb8966510923!8m2!3d41.9536118!4d-87.7516813!16s%2Fg%2F11b81s07vn!19sChIJWzgpy0bMD4gRIwlRZonbmlE,Grand Vein Specialists,4.7,26,Medical clinic,"4952 Irving Park Rd Suite 300, Chicago, IL 60641, United States","X63X+C8 Chicago, Illinois, USA",http://www.gvsmed.com/,+1 773-942-6141,Open · Closes 6 pm,,https://lh3.googleusercontent.com/p/AF1QipPxYf6EPZ7zq9lT_8P5YquCqeZiJDemnpgCPXZ5=w408-h310-k-no,true,9 am–6 pm,Closed,9 am–7 pm,12–6 pm,8 am–2 pm,Closed,12–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:18.044Z,,
https://www.google.com/maps/place/Loop+Medical+Center:+Pain+Management+and+Varicose+Vein+Doctor+in+Chicago/data=!4m7!3m6!1s0x880e2b8a394188ab:0x2bf03cb0e1536c5e!8m2!3d41.8920185!4d-87.6166132!16s%2Fg%2F11mtbfh_0c!19sChIJq4hBOYorDogRXmxT4bA88Cs,Loop Medical Center: Pain Management and Varicose Vein Doctor in Chicago,,,Pain management physician,"432 E Grand Ave Ste A, Chicago, IL 60611, United States","V9RM+R9 Chicago, Illinois, USA",https://loopmedicalcenter.com/,+1 312-414-1088,Closed · Opens 8 am Thu,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMo4I7L26nriXVJM-EaxOcL2iFqVNohAiujCkZL=w408-h272-k-no,true,Closed,Closed,8 am–4 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:22.606Z,,
https://www.google.com/maps/place/Northside+Vein+Care/data=!4m7!3m6!1s0x880fd2b125fce4f9:0x7e7ac857e2fbdf95!8m2!3d41.9035212!4d-87.6832094!16s%2Fg%2F1v3lqk66!19sChIJ-eT8JbHSD4gRld_74lfIen4,Northside Vein Care,1.0,1,Doctor,"2222 W Division St # 230, Chicago, IL 60622, United States","W838+CP Chicago, Illinois, USA",,+1 773-661-1285,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=R92emlxGbJgyHbwnaeKy4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.87213&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:26.900Z,,
https://www.google.com/maps/place/Chicago+Vein+Centers/data=!4m7!3m6!1s0x880e1529c55ebed7:0x93b6c069467d1332!8m2!3d41.5405209!4d-87.8511856!16s%2Fg%2F11sw1bm3pq!19sChIJ175exSkVDogRMhN9RmnAtpM,Chicago Vein Centers,5.0,107,Medical clinic,"19218 LaGrange Rd, Mokena, IL 60448, United States","G4RX+6G Mokena, Illinois, USA",https://chicagoveincenter.com/,+1 630-360-5500,Closed · Opens 4 pm Thu,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bruif4sEOX2zrhhVVcZXyw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=293.2765&pitch=0&thumbfov=100,true,Closed,Closed,4–8 pm,9 am–5 pm,8 am–2 pm,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:31.210Z,,
https://www.google.com/maps/place/University+of+Illinois+Vein+Clinic/data=!4m7!3m6!1s0x880e2d1176b90bb5:0x3f43e0a858160916!8m2!3d41.8694703!4d-87.6717653!16s%2Fg%2F11g6ly3f2v!19sChIJtQu5dhEtDogRFgkWWKjgQz8,University of Illinois Vein Clinic,,,Medical clinic,"1801 W Taylor St # 3F, Chicago, IL 60612, United States","V89H+Q7 Chicago, Illinois, USA",,+1 312-996-6247,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GpC1BjnkUcw4WkBEDkhzjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.851633&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:33.457Z,,
https://www.google.com/maps/place/Live+Vein+Free+Chicago/data=!4m7!3m6!1s0x880e2b54d661544f:0x332edb3da03e98af!8m2!3d41.8947287!4d-87.6161524!16s%2Fg%2F1v_sntk6!19sChIJT1Rh1lQrDogRr5g-oD3bLjM,Live Vein Free Chicago,,,Professional services,"680 N Lake Shore Dr Suite 1201, Chicago, IL 60611, United States","V9VM+VG Chicago, Illinois, USA",,+1 847-995-9000,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iMOR95JuOccDiLab3aRPQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.50075&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:35.838Z,,
https://www.google.com/maps/place/USA+Vein+Clinics+-+Chicago+on+Archer+Ave./data=!4m7!3m6!1s0x880e36ce92a359f9:0x4c4a00c328520bef!8m2!3d41.7921191!4d-87.7825205!16s%2Fg%2F1pp2vdl5r!19sChIJ-Vmjks42DogR7wtSKMMASkw,USA Vein Clinics - Chicago on Archer Ave.,4.0,72,Medical clinic,"6415 W Archer Ave, Chicago, IL 60638, United States","Q6R8+RX Chicago, Illinois, USA",https://www.usaveinclinics.com/company/locations/illinois/office/chicago-archer-ave/,+1 773-906-8060,,,https://lh3.googleusercontent.com/p/AF1QipOZwsfusC_9nHAmO_jPiuwflylybouVjJrVFUt-=w408-h289-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:40.390Z,,
https://www.google.com/maps/place/Total+Vein+Care/data=!4m7!3m6!1s0x880e2cab0dd45725:0xfd7b69998cf759dc!8m2!3d41.8931057!4d-87.6220432!16s%2Fg%2F11cs4h9v0s!19sChIJJVfUDassDogR3Fn3jJlpe_0,Total Vein Care,,,Surgical center,"211 E Ontario St #1195, Chicago, IL 60611, United States","V9VH+65 Chicago, Illinois, USA",,+1 312-649-6562,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FEV-4_qVE1t9MSu1x5E5og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=182.3779&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:42.905Z,,
https://www.google.com/maps/place/University+Dermatology+and+Vein+Clinic/data=!4m7!3m6!1s0x880fd3090a3c8661:0x4f1d78260e55c76b!8m2!3d41.9675575!4d-87.6495788!16s%2Fg%2F11g0tkv1dk!19sChIJYYY8CgnTD4gRa8dVDiZ4HU8,University Dermatology and Vein Clinic,4.3,85,Dermatologist,"4700 N Marine Dr STE 220, Chicago, IL 60640, United States","X992+25 Chicago, Illinois, USA",http://www.university-dermatology.com/,+1 773-334-3376,Open · Closes 5 pm,,https://lh3.googleusercontent.com/p/AF1QipPCEx1VBWtZEjDIaUUQWYjIpWiUBM0Ol_QtuwuO=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:47.426Z,,
https://www.google.com/maps/place/Ever+Clinic/data=!4m7!3m6!1s0x880fcc46cb29385b:0xb62487cfae010179!8m2!3d41.9535875!4d-87.7517188!16s%2Fg%2F11clp22xy6!19sChIJWzgpy0bMD4gReQEBrs-HJLY,Ever Clinic,4.6,18,Medical clinic,"4952 Irving Park Rd, Chicago, IL 60641, United States","X63X+C8 Chicago, Illinois, USA",http://www.gvsmed.com/,+1 773-942-6141,Open · Closes 7 pm,,https://lh3.googleusercontent.com/p/AF1QipPCZDRVjaYlC-WOuhxwEyjxNGz5XCy8H5XLRd3Y=w408-h306-k-no,true,8:30 am–7 pm,Closed,8:30 am–7 pm,12:30–6:30 pm,8 am–4 pm,Closed,8:30 am–12 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:51.792Z,,
https://www.google.com/maps/place/Vein+Care+Specialists/data=!4m7!3m6!1s0x880fd34d34d0f6cd:0x3d2a10a38415a3af!8m2!3d41.8953332!4d-87.6300329!16s%2Fg%2F1tg5vnjb!19sChIJzfbQNE3TD4gRr6MVhKMQKj0,Vein Care Specialists,,,Doctor,"712 N Dearborn St, Chicago, IL 60654, United States","V9W9+4X Chicago, Illinois, USA",,+1 312-867-0020,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FMvZeaem2JRXIRIsQbTq4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.17706&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:54.080Z,,
https://www.google.com/maps/place/Spider+Veins+Treatments+Chicago/data=!4m7!3m6!1s0x880e2c976c23a915:0x41556dba7498289a!8m2!3d41.8717634!4d-87.6290483!16s%2Fg%2F1hhl10jkc!19sChIJFakjbJcsDogRmiiYdLptVUE,Spider Veins Treatments Chicago,,,Facial spa,"47 W Polk St Ste 134, Chicago, IL 60605, United States","V9CC+P9 Chicago, Illinois, USA",,,Open · Closes 5 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=seewVq-5sN7E06sphc0V0w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.79587&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T21:59:58.541Z,,
https://www.google.com/maps/place/Erickson+Cosmetic+Dermatology+%26+Lifestyle+Medicine/data=!4m7!3m6!1s0x880fd3549f47c5e7:0x9974d0823d8ba6e5!8m2!3d41.8959995!4d-87.6238055!16s%2Fg%2F1pzv940k9!19sChIJ58VHn1TTD4gR5aaLPYLQdJk,Erickson Cosmetic Dermatology & Lifestyle Medicine,4.9,228,Medical spa,"737 N Michigan Ave Suite 900, Chicago, IL 60611, United States","V9WG+9F Chicago, Illinois, USA",https://www.ericksondermatology.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Erickson-Cosmetic-Dermatology%26Lifestyle-Medicine&utm_content=website,+1 312-300-6858,Open · Closes 5 pm,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNIxjem3E4SFHhK0iNUvtToFMdflG0aoA57VytH=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–2 pm,Closed,Closed,9 am–2 pm,"https://www.google.com/maps/search/vein+clinics+in+Gold+Coast+CHI+IL/@41.9066994,-87.6253308,14z",2025-12-16T22:00:02.970Z,,
