placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/Salem+Wellness+Clinic/data=!4m7!3m6!1s0x54bfff5d65d2acf3:0x30fbfeb6c0fc2420!8m2!3d44.9273965!4d-123.0430736!16s%2Fg%2F11fy1fh728!19sChIJ86zSZV3_v1QRICT8wLb--zA,Salem Wellness Clinic,4.8,135,Medical clinic,"1395 Liberty St SE, Salem, OR 97302, United States","WXG4+XQ Salem, Oregon, USA",http://www.salemwellnessclinic.com/,+1 503-581-9355,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipMqT1uu404conxltYlKUbC4IHT1gefqsX0lJvSS=w408-h272-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:23:41.882Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Great+Circle+Recovery+Salem+Opioid+Treatment+Program/data=!4m7!3m6!1s0x54bfff9785bed507:0x7fd1eee7e50be875!8m2!3d44.9505101!4d-123.0362433!16s%2Fg%2F11r76s6jyy!19sChIJB9W-hZf_v1QRdegL5efu0X8,Great Circle Recovery Salem Opioid Treatment Program,4.6,23,Addiction treatment center,"1011 Commercial St NE, Salem, OR 97301, United States","XX27+6G Salem, Oregon, USA",https://greatcirclesalem.org/,+1 503-983-9900,Closed ⋅ Opens 6 am Mon,https://lh3.googleusercontent.com/p/AF1QipMBoojxYftwWbTE2sXGR6ba92_s2Y7DsxwkKkyH=w408-h306-k-no,true,Closed,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,6 am–2:30 pm,6:30 am–12 pm,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:23:46.882Z,,,
https://www.google.com/maps/place/Salem+Comprehensive+Treatment+Center/data=!4m7!3m6!1s0x54bffed5031c3ab7:0x1f77eaaefd280307!8m2!3d44.9294064!4d-123.0421784!16s%2Fg%2F1tplq0x9!19sChIJtzocA9X-v1QRBwMo_a7qdx8,Salem Comprehensive Treatment Center,3.8,70,Addiction treatment center,"1160 Liberty St SE, Salem, OR 97302, United States","WXH5+Q4 Salem, Oregon, USA",https://www.ctcprograms.com/location/salem-comprehensive-treatment-center/?utm_source=GMB&utm_medium=organic&utm_campaign=listing&utm_term=brand&y_source=1_NTUzMzY3Ni03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 503-751-2564,Closed ⋅ Opens 5 am Mon,https://lh3.googleusercontent.com/p/AF1QipM5rJiAvimdENA9IbPYXPbEePbtYyQdoN267G0f=w408-h306-k-no,true,Closed,5 am–3 pm,5 am–3 pm,5 am–3 pm,5 am–3 pm,5 am–3 pm,6–10 am,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:23:52.142Z,,,
https://www.google.com/maps/place/Salem+Gastro/data=!4m7!3m6!1s0x54bfff6ae2883009:0xc775a95dc3d10e65!8m2!3d44.9335336!4d-123.0339275!16s%2Fg%2F1tk6vm_g!19sChIJCTCI4mr_v1QRZQ7Rw12pdcc,Salem Gastro,4.8,2102,Medical clinic,"875 Oak St SE c3010, Salem, OR 97301, United States","WXM8+CC Salem, Oregon, USA",http://salemgastro.com/,+1 503-399-7520,Closed ⋅ Opens 7:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNNmpKjZE9laJ9kJnvgbKA2ZcYX1XyorRnopCxm=w408-h407-k-no,true,Closed,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:23:57.214Z,,,
https://www.google.com/maps/place/Salem+Health+Gynecologic+Oncology/data=!4m7!3m6!1s0x54bfff2835f27aa3:0x87b591c4ab25953!8m2!3d44.9333179!4d-123.0336696!16s%2Fg%2F11x6dtk3tw!19sChIJo3ryNSj_v1QRU1myShxZewg,Salem Health Gynecologic Oncology,,,Cancer treatment center,"875 Oak St SE, Salem, OR 97301, United States","WXM8+8G Salem, Oregon, USA",,+1 503-814-1434,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XDVLtX-DyCl2GHMVcpZUvQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=2.3296745&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:23:59.959Z,,,
https://www.google.com/maps/place/Dr.+Khivan+Oberoi+%28Salem%29/data=!4m7!3m6!1s0x54bfff68ce347329:0x92fe5f55dd6a3821!8m2!3d44.9314405!4d-123.0419196!16s%2Fg%2F11c1x3txj5!19sChIJKXM0zmj_v1QRIThq3VVf_pI,Dr. Khivan Oberoi (Salem),5.0,29,Medical clinic,"960 Liberty St SE, Salem, OR 97302, United States","WXJ5+H6 Salem, Oregon, USA",http://www.drkhivanoberoi.com/,+1 503-893-8905,"Closed ⋅ Opens 9 am Tue

Updated by this business 7 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bTHsCAkTc1BsCYOf02LilQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.5849&pitch=0&thumbfov=100,true,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:24:04.927Z,,,
https://www.google.com/maps/place/Salem+Endoscopy+Center/data=!4m7!3m6!1s0x54bfff6ae2883009:0x53a31fa719d83b02!8m2!3d44.9335913!4d-123.0336262!16s%2Fg%2F1tf7xfm4!19sChIJCTCI4mr_v1QRAjvYGacfo1M,Salem Endoscopy Center,4.9,681,Surgical center,"875 Oak St SE # 3095, Salem, OR 97301, United States","WXM8+CG Salem, Oregon, USA",http://salemendoscopy.com/,+1 503-561-8170,Closed ⋅ Opens 6:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNmGNZM4euYZzWlD51lJlWF4r-b1cedZhIBEzIx=w408-h272-k-no,true,Closed,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,6:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:24:09.846Z,,,
https://www.google.com/maps/place/Providence+Infusion+-+Salem/data=!4m7!3m6!1s0x54bfff52127af2bf:0x7599ee513f3aefc8!8m2!3d44.9163907!4d-123.027096!16s%2Fg%2F11c51sml6y!19sChIJv_J6ElL_v1QRyO86P1HumXU,Providence Infusion - Salem,,,Medical Center,"2508 Pringle Rd SE, Salem, OR 97302, United States","WX8F+H5 Salem, Oregon, USA",https://www.providence.org/locations/or/infusion-salem?ls=location&y_source=1_OTU3NjQyMi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 503-215-4633,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipP4N-4gYSveKDOoletBVMtz_y6e7CvBkbvCdr2P=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Downtown+Salem+Salem+OR/@44.9406998,-123.0381062,14z",2025-09-29T00:24:15.033Z,,,
https://www.google.com/maps/place/SwiftCare+LLC/data=!4m7!3m6!1s0x54bfff9ffa36f8a7:0x64a1a75e11b7e9d3!8m2!3d44.9473707!4d-123.0488159!16s%2Fg%2F11f30f6d6h!19sChIJp_g2-p__v1QR0-m3EV6noWQ,SwiftCare LLC,4.8,2465,Urgent care center,"560 Wallace Rd NW #140, Salem, OR 97304, United States","WXW2+WF Salem, Oregon, USA",https://www.swiftcare.clinic/,+1 971-273-2023,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPzT5RKaulzFq9q0uPIG9xOYUEUdmRGVrUg-V8-=w414-h240-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:29.468Z,,,
"https://www.google.com/maps/place/Radiant+Wellness,+LLC/data=!4m7!3m6!1s0x54bfff36f4bdc307:0xff79ec0fc0f85d31!8m2!3d44.9329989!4d-123.0436682!16s%2Fg%2F11wq91z5ty!19sChIJB8O99Db_v1QRMV34wA_sef8","Radiant Wellness, LLC",4.9,14,Wellness center,"820 Commercial St SE, Salem, OR 97302, United States","WXM4+5G Salem, Oregon, USA",https://radiantwellnessoregon.com/,+1 971-417-3147,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipOdxJ3qzztmH-wUmS9KRefsw9oUPHc2fJyxV4KJ=w426-h240-k-no,true,Closed,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–5 pm,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:34.323Z,,,
https://www.google.com/maps/place/Saltwater+Wellness/data=!4m7!3m6!1s0x54bfff6cfcc42533:0x210fbaa516e7f29c!8m2!3d44.9816725!4d-123.0015392!16s%2Fg%2F11vrrfjgdc!19sChIJMyXE_Gz_v1QRnPLnFqW6DyE,Saltwater Wellness,5.0,38,Medical spa,"2195 Hyacinth St NE Suite 104, Salem, OR 97301, United States","XXJX+M9 Salem, Oregon, USA",https://saltwater-wellness.com/,+1 503-689-1228,Closed ⋅ Opens 10 am Tue,https://lh3.googleusercontent.com/p/AF1QipOA8d9dDs9UYDekPaVqGi4KAvBOWlta3Rc2w-bB=w408-h612-k-no,true,Closed,Closed,10 am–5 pm,10 am–5 pm,10 am–5 pm,10 am–5 pm,11 am–4 pm,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:39.600Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/VITAL+HEALTH+4+U/data=!4m7!3m6!1s0x54bfffbd7f615555:0xe32bf9733adf732a!8m2!3d44.9563901!4d-123.0594893!16s%2Fg%2F11q2z05420!19sChIJVVVhf73_v1QRKnPfOnP5K-M,VITAL HEALTH 4 U,,,,"1557 Westhaven Ave NW, Salem, OR 97304, United States","XW4R+H6 Salem, Oregon, USA",https://www.vitalinfusion4u.com/connectwithus,+1 503-871-9080,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JRYANYqOLeFmLw597iH4bg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.84094&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:42.168Z,,,
https://www.google.com/maps/place/Odyssey+Complete/data=!4m7!3m6!1s0x54bfff0c7c78f663:0xbd4f59b5ae83a0db!8m2!3d44.9446237!4d-123.0389978!16s%2Fg%2F11c55rr17k!19sChIJY_Z4fAz_v1QR26CDrrVZT70,Odyssey Complete,4.4,7,Addiction treatment center,"465 Commercial St NE #150, Salem, OR 97301, United States","WXV6+RC Salem, Oregon, USA",http://odysseycomplete.com/,+1 503-362-2780,Open ⋅ Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iYgBQ6Et2JsJa_q1LTVgTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.218&pitch=0&thumbfov=100,false,10 am–6:30 pm,12–6 pm,12–6 pm,9 am–6 pm,12–6 pm,9:30 am–6 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:47.041Z,,,
https://www.google.com/maps/place/Quali-T+Men%27s+Health+-+Quality+Testosterone+Replacement+in+Salem/data=!4m7!3m6!1s0x54bfff0b42f1f4dd:0xe809ee10934965ce!8m2!3d44.9538421!4d-123.0532408!16s%2Fg%2F11sf7r2mlg!19sChIJ3fTxQgv_v1QRzmVJkxDuCeg,Quali-T Men's Health - Quality Testosterone Replacement in Salem,5.0,69,Men's health physician,"675 Orchard Heights Rd NW Ste 120, Salem, OR 97304, United States","XW3W+GP Salem, Oregon, USA",https://quali-tmenshealth.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-salem,+1 971-240-3451,,https://lh3.googleusercontent.com/p/AF1QipMQeDc50kcDV5Xuqyc-4gK1YbzECWD-hNRPtMWF=w408-h544-k-no,true,Closed,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,10 am–7 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+West+Salem+Salem+OR/@44.9503569,-123.0700609,14z",2025-09-29T00:24:52.081Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Functional+Wellness+%26+Aesthetics/data=!4m7!3m6!1s0x54bfff72a8dc0001:0x2382de8809191269!8m2!3d44.9030809!4d-123.0497312!16s%2Fg%2F11hcw6555n!19sChIJAQDcqHL_v1QRaRIZCYjegiM,Functional Wellness & Aesthetics,4.8,51,Medical spa,"180 Ramsgate Square S, Salem, OR 97302, United States","WX32+64 Salem, Oregon, USA",https://functionwellsalem.com/?utm_source=GMBlisting&utm_medium=organic,+1 503-991-8549,Closed ⋅ Opens 8:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNHXTeV03XWtu0LbnQSSeZGXeyhKP3_GfHiHQ6S=w637-h240-k-no,true,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Salem+Salem+OR/@44.9099943,-123.0580952,14z",2025-09-29T00:25:06.670Z,,,
https://www.google.com/maps/place/South+Salem+Primary+Care/data=!4m7!3m6!1s0x54c0070b0cdf843f:0xd33c03e382cd1954!8m2!3d44.8835907!4d-123.0701782!16s%2Fg%2F11j24fbprx!19sChIJP4TfDAsHwFQRVBnNguMDPNM,South Salem Primary Care,4.8,567,Medical clinic,"4999 Skyline Rd S, Salem, OR 97306, United States","VWMH+CW Salem, Oregon, USA",https://salemprimarycare.com/,+1 503-364-4005,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipO-lPiXyhryGr49IrT0uX5r3hCmvasQCZyn7DCU=w408-h612-k-no,true,Closed,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Salem+Salem+OR/@44.9099943,-123.0580952,14z",2025-09-29T00:25:11.725Z,Identifies as women-owned,,
https://www.google.com/maps/place/Vim+Hyper-Wellness/data=!4m7!3m6!1s0x54c0071af35008ab:0x3f694803ca38ed12!8m2!3d44.8973117!4d-123.0383988!16s%2Fg%2F11v07rh1n9!19sChIJqwhQ8xoHwFQREu04ygNIaT8,Vim Hyper-Wellness,5.0,7,Wellness center,"4093 Commercial St SE #130, Salem, OR 97302, United States","VXW6+WJ Salem, Oregon, USA",http://www.vimhyperwellness.com/,+1 503-990-8106,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nplp-HVGyUDJTK-LnmXqVxrDBQVoPWSO8qQC5E8Y52WJ8GTl3zsx2G-QATtwwXzJebnkjgBH1kLa4_9PXGZ4NccdCWGR4aRL33TYDajJPltR3ypeaX9VkrWpM02s1HWE7rm1sTH=w408-h306-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+South+Salem+Salem+OR/@44.9099943,-123.0580952,14z",2025-09-29T00:25:16.672Z,,,
https://www.google.com/maps/place/BestMed+Urgent+Care+-+Salem/data=!4m7!3m6!1s0x54c001b7e576835b:0xadae28f75efdae94!8m2!3d44.9129626!4d-123.0448475!16s%2Fg%2F11vb3987rl!19sChIJW4N25bcBwFQRlK79Xvcorq0,BestMed Urgent Care - Salem,4.4,321,Urgent care center,"2920 Commercial St SE, Salem, OR 97302, United States","WX74+53 Salem, Oregon, USA",https://www.bestmedclinics.com/oregon/find-a-clinic/salem/,+1 971-301-4919,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPuRYUyDqvD5WUzZ1fdllhVk1u0mOUKSFgSjwWR=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+South+Salem+Salem+OR/@44.9099943,-123.0580952,14z",2025-09-29T00:25:21.699Z,LGBTQ+ friendly,,
