placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,thursday,friday,saturday,sunday,monday,tuesday,wednesday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Robert+Massey+Company/@38.2242394,-85.6888125,17z/data=!3m1!4b1!4m6!3m5!1s0x88690ca6896d1d8f:0xab2e8fb57400f8b5!8m2!3d38.2242394!4d-85.6888125!16s%2Fg%2F1tfxysb4",Robert Massey Company,4.6,178,Property management company,"2101 Wrocklage Ave, Louisville, KY 40205, United States","68F6+MF Louisville, Kentucky, USA",http://robertmasseyco.com/,+1 502-459-7070,Open ⋅ Closes 4 pm,,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:18:44.053Z,,,
https://www.google.com/maps/place/Lotus+Property+Management/data=!4m7!3m6!1s0x49072649c1d8f945:0x5ff851a2bc6d6069!8m2!3d38.2557709!4d-85.7461776!16s%2Fg%2F11yf5qv179!19sChIJRfnYwUkmB0kRaWBtvKJR-F8,Lotus Property Management,,,Property management company,"333 E Main St UNIT 400, Louisville, KY 40202, United States","7743+8G Louisville, Kentucky, USA",https://www.lotus-property-management.com/,,Open ⋅ Closes 4 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qbXnsa-oCNfe4M649Jmdrg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=11.935679&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:18:49.644Z,,,
https://www.google.com/maps/place/LDG+Development/data=!4m7!3m6!1s0x88690d5bd706611f:0xdf0829a6700bc7ac!8m2!3d38.2495246!4d-85.7557062!16s%2Fg%2F1th57qx2!19sChIJH2EG11sNaYgRrMcLcKYpCN8,LDG Development,4.2,43,Property management company,"545 S 3rd St, Louisville, KY 40202, United States","66XV+RP Louisville, Kentucky, USA",http://www.ldgdevelopment.com/,+1 502-638-0534,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNrFaVYLxTAldf-fBfrSmLs5r1prqjIABEcmWyN=w408-h272-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:18:55.754Z,,,
"https://www.google.com/maps/place/Paz+Realty,+WRS+%26+Dynamic+Construction+LLC/data=!4m7!3m6!1s0x8869378a4e3e0f25:0x2a3938fc9d750fa6!8m2!3d38.2711704!4d-85.7477201!16s%2Fg%2F11gwmnj7pk!19sChIJJQ8-Too3aYgRpg91nfw4OSo","Paz Realty, WRS & Dynamic Construction LLC",5.0,12,Real estate consultant,"601 N Shore Dr #204, Jeffersonville, IN 47130, United States","77C2+FW Jeffersonville, Indiana, USA",,+1 812-572-2482,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H-U2ExeQNzGL-oMyQ8pcBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.838875&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:01.239Z,Identifies as women-owned,,
https://www.google.com/maps/place/Bill+Stout+Properties/data=!4m7!3m6!1s0x88690d53b07a8681:0xa962ee88344a9ca6!8m2!3d38.2329298!4d-85.7638652!16s%2Fg%2F1tk6wn79!19sChIJgYZ6sFMNaYgRppxKNIjuYqk,Bill Stout Properties,4.2,151,Property management company,"522 W Ormsby Ave, Louisville, KY 40203, United States","66MP+5F Louisville, Kentucky, USA",https://www.billstoutproperties.com/,+1 502-637-7368,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMFmGn6Hld8HdCsKCRz2QGfeSlDKQbbpnqqL6Wz=w408-h306-k-no,true,9 am–4 pm,9 am–3 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:07.270Z,,,
https://www.google.com/maps/place/FBM+Properties/data=!4m7!3m6!1s0x886972b01d205375:0x2c70255b3ec35f51!8m2!3d38.249972!4d-85.756708!16s%2Fg%2F1tcv71j0!19sChIJdVMgHbByaYgRUV_DPlslcCw,FBM Properties,4.1,7,Property management company,"333 Guthrie St, Louisville, KY 40202, United States","66XV+X8 Louisville, Kentucky, USA",http://fbm-properties.com/,+1 502-589-5383,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipMnX9yqz2knX-Vc-mpxi__NJyL_Xg-s-ujeRgM_=w408-h270-k-no,true,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:13.407Z,,,
"https://www.google.com/maps/place/Sharon+Landrum+Realty,+Inc./data=!4m7!3m6!1s0x88690acd02df9fbb:0xfb29d453a6c85810!8m2!3d38.2457695!4d-85.7650222!16s%2Fg%2F1thgc5rp!19sChIJu5_fAs0KaYgREFjIplPUKfs","Sharon Landrum Realty, Inc.",4.5,319,Property management company,"721 S 8th St ste a, Louisville, KY 40203, United States","66WM+8X Louisville, Kentucky, USA",https://slrealty.net/,+1 502-893-8244,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq5vvCiAPJlj876pmflKzZOwNgB-W59UvBlpSq8xGFOj9qA9PqjUneJBCEqxessnZ5nTW4Nymm2-gXQSSO3nnEJzL6E04nWQF1eMxIbLiNLHtz0bx-Jn2AL5oA2SovmtBEffkxYEg=w408-h306-k-no,true,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:20.396Z,,,
https://www.google.com/maps/place/Metro+Management+Services+LLC/data=!4m7!3m6!1s0x88696d609714da87:0xb892f5907fcb5e04!8m2!3d38.2594999!4d-85.7789642!16s%2Fg%2F11v64s84gp!19sChIJh9oUl2BtaYgRBF7Lf5D1krg,Metro Management Services LLC,1.5,13,Property management company,"1719 W Main St, Louisville, KY 40203, United States","765C+QC Louisville, Kentucky, USA",http://metromgmtgrp.com/,+1 888-828-5794,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npYD-VtKH0LFOhHHsVJ7Md_USuRu0uE0A6-yY_7M_TsT5MMmdXAwCQ7A7cs98LK2qb4oZQYYbD0iMNLMYQFPCtIGR4X0CDduDD26QHlTC0nw56pjf_tTIQmhsMaB7YUSy0KsC6-=w408-h544-k-no,false,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,9 am–4 pm,9 am–4 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:27.498Z,,,
"https://www.google.com/maps/place/Poe+Companies,+LLC/data=!4m7!3m6!1s0x886972e70162056d:0xb623a947252cba87!8m2!3d38.2659733!4d-85.7238061!16s%2Fg%2F1hm3b73pq!19sChIJbQViAedyaYgRh7osJUepI7Y","Poe Companies, LLC",3.7,6,Property management company,"1700 Marinas Edge Way #715, Louisville, KY 40206, United States","778G+9F Louisville, Kentucky, USA",http://www.poecompanies.com/,+1 502-292-6800,Open ⋅ Closes 4 am,https://lh3.googleusercontent.com/p/AF1QipNwCZDH7YWnIE45AgN6JPqaB_EbQZjKp81V9CMD=w408-h272-k-no,true,8 am–4 am,8 am–4 am,Closed,Closed,8 am–4 am,8 am–4 am,8 am–4 am,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:33.509Z,,,
https://www.google.com/maps/place/NAI+Fortis+Group/data=!4m7!3m6!1s0x886972a542a19df9:0x27f95960dfa96fe4!8m2!3d38.2514423!4d-85.7576741!16s%2Fg%2F1tmpl7f4!19sChIJ-Z2hQqVyaYgR5G-p32BZ-Sc,NAI Fortis Group,5.0,1,Property management company,"462 S 4th St #400, Louisville, KY 40202, United States","762R+HW Louisville, Kentucky, USA",http://www.naifortis.com/,+1 502-583-4040,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNt9ZymgISy-irLv6x1EHOQMHliPdVbymdSepyM=w408-h305-k-no,true,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:38.963Z,,,
https://www.google.com/maps/place/Pin.+Prop.+Development+Group/data=!4m7!3m6!1s0x8869724c5351a68d:0x5326ae5edf14eb64!8m2!3d38.2947891!4d-85.7285957!16s%2Fg%2F1tq6ktp_!19sChIJjaZRU0xyaYgRZOsU316uJlM,Pin. Prop. Development Group,1.5,44,Property management company,"1545 E 10th St, Jeffersonville, IN 47130, United States","77VC+WH Jeffersonville, Indiana, USA",http://ppdgrentals.com/,+1 812-284-3893,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npAwpx6MilB5fifw624bJMw17aECBfpwdwCi8eRpw5RYiC3_nrzOURrtdlwKRr-0IE45FDsnvgW0wsuUTNpQrJvRCxUyupN_-lzAtiDP-JPmy8dveqTl-KDQhsM1YIiHHWzeYw=w408-h544-k-no,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:43.153Z,,,
https://www.google.com/maps/place/Broadway+Management+Group/data=!4m7!3m6!1s0x886972d42e000d17:0xcdff85f622d39e2!8m2!3d38.2436947!4d-85.7285781!16s%2Fg%2F1thvhp95!19sChIJFw0ALtRyaYgR4jktYl_43ww,Broadway Management Group,3.1,481,Property management company,"1220 E Broadway, Louisville, KY 40204, United States","67VC+FH Louisville, Kentucky, USA",http://www.bmgapts.com/,+1 502-584-4400,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npnfc2o7BokR9UFhuD4pRT1wrJkyzXFTEPDXAxaHMt_rnjKJAsPt9lSmxLxnK2oGJWF5FVMzgfQLmTjRSuHsGMWaCGg2va3PyQcpIQ6lsMvvfYUrCwb4wXtEhv9dnoUttf7mu9cOA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,10 am–5 pm,Closed,8 am–5 pm,8 am–5 pm,8 am–7 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:49.066Z,,,
https://www.google.com/maps/place/FS+Houses/data=!4m7!3m6!1s0x8869731b3287cdcd:0x98623817e7e9bec8!8m2!3d38.2378942!4d-85.7522645!16s%2Fg%2F11mq75zwkw!19sChIJzc2HMhtzaYgRyL7p5xc4Ypg,FS Houses,4.6,97,Property management company,"214 E Kentucky St, Louisville, KY 40203, United States","66QX+53 Louisville, Kentucky, USA",https://fshouses.com/,+1 502-409-7797,,https://lh3.googleusercontent.com/p/AF1QipMILp4jBFj8aCZ78ydyFlK9IeZwZVYhggOhhPOz=w408-h544-k-no,true,11 am–5 pm,11 am–2 pm,Closed,Closed,11 am–5 pm,11 am–5 pm,11 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:55.353Z,Identifies as women-owned,,
https://www.google.com/maps/place/Sun+Residential/data=!4m7!3m6!1s0x886973447ff09373:0x20f12d77c1d27bc0!8m2!3d38.2537014!4d-85.6974707!16s%2Fg%2F1tfpqfgy!19sChIJc5Pwf0RzaYgRwHvSwXct8SA,Sun Residential,3.7,59,Property management company,"2514 Frankfort Ave, Louisville, KY 40206, United States","7833+F2 Louisville, Kentucky, USA",http://www.sunresidential.com/,+1 502-637-7490,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDigZA7mp1830-lWNYx4C3ex7ta6cHeE6ajvJ0aP0hxTOpU3yEcyjhYhJ5I-nZ3B78l0Tt4guAbyNdtfaJ5VgUwp-gcq7znCEsWUI3i77LDCZ0exHPfDb_FQKnrUiA-OgxO9OO=w408-h725-k-no,true,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:19:58.956Z,,,
https://www.google.com/maps/place/Kruger+Property+Management/data=!4m7!3m6!1s0x886972b1b15aa721:0x97a518372bc51039!8m2!3d38.2474049!4d-85.7550068!16s%2Fg%2F1t_hzqsw!19sChIJIadasbFyaYgRORDFKzcYpZc,Kruger Property Management,4.0,1,Property management company,"640 S 2nd St Apt 3, Louisville, KY 40202, United States","66WV+XX Louisville, Kentucky, USA",http://postlets.com/rts/5195462,+1 502-417-9808,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fATrpUvwFp_3PL8kWsc40Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.82428&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:20:02.103Z,,,
https://www.google.com/maps/place/Whitestone+Property+Management/data=!4m7!3m6!1s0x886972ae19655555:0x7e977d92d169ac95!8m2!3d38.2454055!4d-85.7555567!16s%2Fg%2F11h561862k!19sChIJVVVlGa5yaYgRlaxp0ZJ9l34,Whitestone Property Management,5.0,2,Property management company,"200 W Broadway, Louisville, KY 40202, United States","66WV+5Q Louisville, Kentucky, USA",,+1 502-544-4512,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=1igOlkAlbQ9BEBojtvAIfA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.2075&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:20:05.503Z,,,
https://www.google.com/maps/place/TCB+Management/data=!4m7!3m6!1s0x8869735d3001dc51:0xeffea339fb0167d3!8m2!3d38.2435962!4d-85.7341738!16s%2Fg%2F11tx7_9m27!19sChIJUdwBMF1zaYgR02cB-zmj_u8,TCB Management,2.6,38,Property management company,"710 Barret Ave, Louisville, KY 40204, United States","67V8+C8 Louisville, Kentucky, USA",http://tcbmgt.com/,+1 502-900-8226,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noYeYXQt68xnwRMGOSm2t82BvAxx5MJGh_JuA7kIkUq10IZ5nZhW5wQ8kYgyqCKkkAzDu_U4yEThKSh5_9Aph2u3O1Ktch-V5bBTymUPgO3_7rkK0IosNp3dAOg46sYw6o3H2ewB3YwXT4Q=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:20:10.940Z,,,
https://www.google.com/maps/place/29th+Street+Communities/data=!4m7!3m6!1s0x876c7d1011cb5145:0x31d2fd403fd2efc2!8m2!3d38.2567515!4d-85.7557419!16s%2Fg%2F11ls2mfvh9!19sChIJRVHLERB9bIcRwu_SP0D90jE,29th Street Communities,2.3,54,Property management company,"325 W Main St, Louisville, KY 40202, United States","764V+PP Louisville, Kentucky, USA",https://www.29sc.com/?utm_source=GMB&utm_medium=organic,+1 502-805-5050,Open ⋅ Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOJYuyOtUev1ROliCr3ZjTyd27ztpLgVkGnHsnB=w408-h271-k-no,true,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:20:16.168Z,,,
https://www.google.com/maps/place/Ky+Property+Management/data=!4m7!3m6!1s0x886972a0af123e03:0xcb47411bde418bee!8m2!3d38.2568321!4d-85.7662371!16s%2Fg%2F1tfdzlmm!19sChIJAz4Sr6ByaYgR7otB3htBR8s,Ky Property Management,2.0,2,Property management company,"117 S 10th St, Louisville, KY 40202, United States","764M+PG Louisville, Kentucky, USA",http://www.allpropertymanagement.com/,+1 502-587-9303,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ht7kWnIJOgwTQ1ylH5H4vg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.783356&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/HOA+management+businesses+in+Jeffersonville+Louisville+KY/@38.2775702,-85.7371847,14z",2025-09-25T18:20:19.184Z,,,
