placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,error,attributes
https://www.google.com/maps/place/Crisis+Center+at+UPMC+Western+Behavioral+Health+at+Safe+Harbor/data=!4m7!3m6!1s0x88327fde42a57cf1:0xeb30323b5568db91!8m2!3d42.1032275!4d-80.1383269!16s%2Fg%2F1tfctwjm!19sChIJ8XylQt5_MogRkdtoVTsyMOs,Crisis Center at UPMC Western Behavioral Health at Safe Harbor,2.4,29,Mental health clinic,"2560 W 12th St, Erie, PA 16505, United States","4V36+7M Erie, Pennsylvania, USA",https://www.upmc.com/locations/hospitals/hamot/services/behavioral-health-services/services/crisis-services/crisis-center?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=behavioral-health-nwpa-ny-crisis-center-at-upmc-western-behavioral-health-at-safe-harbor,+1 814-456-2014,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC9mjRsZmHmlVN1oTxEhhf5Jc-lmtgm9oStGX6EE77P89TA62jsxgOnK1PFZMu2dadYR4W1I217fL26y3hwI68snmb5vCNw5EPHzPkKe85RUAyNcFgn0AcRoAKpWEJTeOvzA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:40.695Z,,,,
"https://www.google.com/maps/place/Lake+Erie+Behavioral+Health,+LLC/data=!4m7!3m6!1s0x8832803c087944cd:0xd1471b8648301abb!8m2!3d42.1064015!4d-80.070411!16s%2Fg%2F11ggwb6px6!19sChIJzUR5CDyAMogRuxowSIYbR9E","Lake Erie Behavioral Health, LLC",2.8,44,Mental health service,"3216 State St, Erie, PA 16508, United States","4W4H+HR Erie, Pennsylvania, USA",http://www.lakeeriebh.com/,+1 814-454-3192,Closed · Opens 9:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwaEHpd_4Qi1u4UssNqanVi29ru3Dx6Rcc9eGVPDM4fBsM8pk0MF_2l8UM9qR2DUwe3P0_UFk8-SMLV4RLQvaeYfhKuey2i2gTKtCiJmypbDyNFFRJTVouQRQx-toPFdQRgV3M=w408-h306-k-no,true,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,9:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:45.396Z,,,,
https://www.google.com/maps/place/Sherifia+Heron/data=!4m7!3m6!1s0x8832803c087944cd:0x6c0e1b1346e37362!8m2!3d42.1064018!4d-80.0704107!16s%2Fg%2F11hy9p5c50!19sChIJzUR5CDyAMogRYnPjRhMbDmw,Sherifia Heron,2.0,12,Mental health clinic,"3216 State St, Erie, PA 16508, United States","4W4H+HR Erie, Pennsylvania, USA",https://www.lakeeriebh.com/about/,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=nyfpzXxEXUfUfAqmNjqlTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=252.06303&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:47.864Z,,,,
https://www.google.com/maps/place/UPMC+Western+Behavioral+Health+at+Safe+Harbor/data=!4m7!3m6!1s0x88327f9f295d9939:0xeaaa7da5aa074f8!8m2!3d42.1028585!4d-80.1382919!16s%2Fg%2F11rpt6gr1l!19sChIJOZldKZ9_MogR-HSgWtqnqg4,UPMC Western Behavioral Health at Safe Harbor,2.3,3,Mental health service,"2566 PA-5, Erie, PA 16505, United States","4V36+4M Erie, Pennsylvania, USA",https://www.upmc.com/locations/hospitals/hamot/services/behavioral-health-services,+1 800-533-8762,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gRB8g0qVn7nzsZFyoRLcKA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=341.2258&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:50.188Z,,,,
https://www.google.com/maps/place/Dr.+Mathew+Sipple/data=!4m7!3m6!1s0x88327f16a6daaaab:0x501b4e5f28f33e7e!8m2!3d42.1035642!4d-80.1606074!16s%2Fg%2F11qgb7l096!19sChIJq6raphZ_MogRfj7zKF9OG1A,Dr. Mathew Sipple,5.0,1,Psychiatrist,"3250 W Lake Rd Ste 1, Erie, PA 16505, United States","4R3Q+CQ Erie, Pennsylvania, USA",https://cffcerie.com/psychiatry-providers/,+1 814-454-1085,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FrqasKIhZwpooe08f1w-wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.692965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:52.592Z,,,,
https://www.google.com/maps/place/Lake+Erie+Psychiatry+and+Recovery/data=!4m7!3m6!1s0x88327f96ca4d6f9b:0xb5977758a2d509b0!8m2!3d42.1105989!4d-80.1278009!16s%2Fg%2F11cs4fm3vp!19sChIJm29NypZ_MogRsAnVolh3l7U,Lake Erie Psychiatry and Recovery,,,Mental health clinic,"2005 W 8th St #201, Erie, PA 16505, United States","4V6C+6V Erie, Pennsylvania, USA",,+1 814-860-6611,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qxFodO--9eNxLRg_hYNF3A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=324.22882&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:55.224Z,,,,
https://www.google.com/maps/place/Belinda+Stillman/data=!4m7!3m6!1s0x88328005a0909855:0xc30f59df8bc75911!8m2!3d42.1137808!4d-80.0898542!16s%2Fg%2F11ty7t_jfh!19sChIJVZiQoAWAMogREVnHi99ZD8M,Belinda Stillman,5.0,2,Psychiatrist,"537 W 18th St, Erie, PA 165021722, United States","4W76+G3 Erie, Pennsylvania, USA",https://lecomhealth.com/physician/belinda-stillman-do/,+1 814-456-1009,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_bT6pROfJpHrYl1NO5ge8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=172.03189&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:28:57.474Z,,,,
https://www.google.com/maps/place/Wagner+Behavioral+Health+Services/data=!4m7!3m6!1s0x8832c33f781c4387:0x67a7cc6a5a6b29d3!8m2!3d42.1077823!4d-80.0687075!16s%2Fg%2F11ddyj0shb!19sChIJh0MceD_DMogR0ylrWmrMp2c,Wagner Behavioral Health Services,1.7,10,Mental health service,"3125 French St, Erie, PA 16504, United States","4W5J+4G Erie, Pennsylvania, USA",http://www.wbhservices.com/,,Closed · Opens 9 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ang2kAIEMQMIvoje0sdo8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=57.937912&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:02.058Z,,,,
https://www.google.com/maps/place/Wayne+Primary+Care+%7C+Primary+Health+Network/data=!4m7!3m6!1s0x882d7fc8f5488833:0x7189ee3eebe8229b!8m2!3d42.1370179!4d-80.0633064!16s%2Fg%2F1q2wjwdms!19sChIJM4hI9ch_LYgRmyLo6z7uiXE,Wayne Primary Care | Primary Health Network,3.0,23,Medical clinic,"650 East Ave, Erie, PA 16503, United States","4WPP+RM Erie, Pennsylvania, USA",https://www.primary-health.net/locations/wayne-primary-care-2/wayne-primary-care/,+1 814-455-5505,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOvihUwfAF5R6VJvCH-UPrE3x-749A8-_ZsixNk=w572-h240-k-no,true,9 am–6 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:06.631Z,,,,
https://www.google.com/maps/place/NAMI/data=!4m7!3m6!1s0x8832801e42c6439d:0x7f4e98afe7dcb406!8m2!3d42.119582!4d-80.0796374!16s%2Fg%2F1tdfzcnb!19sChIJnUPGQh6AMogRBrTc56-YTn8,NAMI,5.0,5,Non-profit organization,"1611 Peach St #218, Erie, PA 16501, United States","4W9C+R4 Erie, Pennsylvania, USA",http://www.namierie.org/,+1 814-456-1773,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6LUvNhTrnanN7AbX7fshTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=65.359024&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:11.553Z,,,,
https://www.google.com/maps/place/The+Family+Institute/data=!4m7!3m6!1s0x882d7ff039657867:0xd9777e65023faf1a!8m2!3d42.1335132!4d-80.0887118!16s%2Fg%2F1hc7pqckf!19sChIJZ3hlOfB_LYgRGq8_AmV-d9k,The Family Institute,4.6,33,Psychologist,"100 State St #202, Erie, PA 16507, United States","4WM6+CG Erie, Pennsylvania, USA",http://www.thefamilyinstitute.com/,+1 814-480-8797,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMA0B9amW8odhS0-rrwDvBozeOP_C5gW0YPDqIc=w408-h272-k-no,true,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:16.121Z,,,,
"https://www.google.com/maps/place/Besner+Lance+A+MD/@42.1348897,-80.0857774,17z/data=!3m1!4b1!4m6!3m5!1s0x882d7fee41c39393:0xc941edd37b7357f2!8m2!3d42.1348897!4d-80.0857774!16s%2Fg%2F1w6_pg6m",Besner Lance A MD,5.0,2,Psychiatrist,"120 E 2nd St #300, Erie, PA 16507, United States","4WM7+XM Erie, Pennsylvania, USA",,+1 814-459-4459,,,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:20.502Z,,,,
https://www.google.com/maps/place/In-Office+and+Online+%28Telepsychiatry%29+Appointments/data=!4m7!3m6!1s0x882d7fe67a5ce99d:0xc2db287c3ff3dea5!8m2!3d42.1196239!4d-80.0796613!16s%2Fg%2F1tdd5xjm!19sChIJnelceuZ_LYgRpd7zP3wo28I,In-Office and Online (Telepsychiatry) Appointments,4.7,13,Medical office,"1611 Peach St, Erie, PA 16501, United States","4W9C+R4 Erie, Pennsylvania, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6LUvNhTrnanN7AbX7fshTg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=59.97586&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:22.966Z,,,,
https://www.google.com/maps/place/Presque+Isle+Psychiatric+Associates/data=!4m7!3m6!1s0x88327f99cc0f8307:0xd6003dceac3bc075!8m2!3d42.1089879!4d-80.132706!16s%2Fg%2F1w112v7v!19sChIJB4MPzJl_MogRdcA7rM49ANY,Presque Isle Psychiatric Associates,,,Medical clinic,"2185 W 8th St |, Erie, PA 16505, United States","4V58+HW Erie, Pennsylvania, USA",,+1 814-451-1545,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SqIXWZrQ-HezC6xAppP-dQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.356668&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:25.244Z,,,,
https://www.google.com/maps/place/Still+Wave+Therapy/data=!4m7!3m6!1s0x88327fbd5d437be3:0xd7b03b358037b8a3!8m2!3d42.1214458!4d-80.1122752!16s%2Fg%2F11yd_3mf5z!19sChIJ43tDXb1_MogRo7g3gDU7sNc,Still Wave Therapy,5.0,1,Mental health service,"410 Cranberry St Suite 220, Erie, PA 16507, United States","4VCQ+H3 Erie, Pennsylvania, USA",,+1 814-273-8783,Closed · Opens 9:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pLruqOgHoOkeb9eoFA1U8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=336.48285&pitch=0&thumbfov=100,true,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–7 pm,9:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:29.534Z,,,,
https://www.google.com/maps/place/AHN+Behavioral+Health+Associates/data=!4m7!3m6!1s0x8832818d5890a4ed:0x7c4e9627a84af7a8!8m2!3d42.1122108!4d-80.0806342!16s%2Fg%2F11swfj74r8!19sChIJ7aSQWI2BMogRqPdKqCeWTnw,AHN Behavioral Health Associates,,,Medical clinic,"2315 Myrtle St Suite 260, Erie, PA 16502, United States","4W69+VP Erie, Pennsylvania, USA",https://www.ahn.org/location-search/ahn-behavioral-health-associates-6073,+1 814-452-6558,"Closed · Opens 9 am Tue

Confirmed by this business 12 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pAqbUgAN9Da8frsIef2f8Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.462&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:34.058Z,,,,
https://www.google.com/maps/place/Dr.+Jamie+Fuhrer/data=!4m7!3m6!1s0x88327f16a6daaaab:0x6b2a1b1fd10caee0!8m2!3d42.1035642!4d-80.1606074!16s%2Fg%2F11rwxg28tv!19sChIJq6raphZ_MogR4K4M0R8bKms,Dr. Jamie Fuhrer,3.0,2,Psychiatrist,"3250 W Lake Rd Ste 2, Erie, PA 16505, United States","4R3Q+CQ Erie, Pennsylvania, USA",,+1 814-454-1085,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FrqasKIhZwpooe08f1w-wQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=19.692965&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:36.461Z,,,,
https://www.google.com/maps/place/LECOM+Institute+for+Behavioral+Health+-+Peach+Street/data=!4m7!3m6!1s0x883281bcd5228ccd:0xbf35b750af02b25a!8m2!3d42.0842107!4d-80.0891717!16s%2Fg%2F11fs029_lz!19sChIJzYwi1byBMogRWrICr1C3Nb8,LECOM Institute for Behavioral Health - Peach Street,2.5,99,Mental health service,"4740 Peach St, Erie, PA 16509, United States","3WM6+M8 Erie, Pennsylvania, USA",https://lecomhealth.com/location/lecom-institute-for-behavioral-health/,+1 814-454-3174,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz6Ny13XeUVuxI58gWvaqqbvioXgh0Tuk6h8Zdeb14XwoM4yjEFceuFh_a-vulV_t7F1m0Y5WC0bljqtj33QoMx-D_Fc-zB_B6tr4EM5Hdczks-kn1WkniWb3pC67UKAoSqPac9=w408-h544-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:40.931Z,,,,
https://www.google.com/maps/place/Millcreek+Community+Hospital/data=!4m7!3m6!1s0x88328084a2708341:0x7cd46fd29ff59e6a!8m2!3d42.0740847!4d-80.0920807!16s%2Fg%2F1tfg89vn!19sChIJQYNwooSAMogRap71n9Jv1Hw,Millcreek Community Hospital,2.1,224,Mental health clinic,"5515 Peach St, Erie, PA 16509, United States","3WF5+J5 Erie, Pennsylvania, USA",https://lecomhealth.com/community-hospital/,+1 814-864-4031,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNlz3E6AUdWJKIXZXPb5dMrWmiOFF803JWzSn0s=w408-h326-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Erie+PA/@42.1290386,-80.0849716,14z",2025-12-16T01:29:45.454Z,,,,
