placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,info
https://www.google.com/maps/place/AUTO+TIRES+AND+SERVICE/data=!4m7!3m6!1s0x80993ff9f8848ee7:0xc0956a638ab7c026!8m2!3d39.5149442!4d-119.7886083!16s%2Fg%2F11y3pdl96t!19sChIJ546E-Pk_mYARJsC3imNqlcA,AUTO TIRES AND SERVICE,4.9,54,Tire shop,"1120 Kietzke Ln, Reno, NV 89502, United States","G676+XH Reno, Nevada, USA",,+1 775-360-6808,"Open · Closes 5 pm

Updated by others 11 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRrMvVm4oPcUXTzfuFw-so2Af75n0SMidaPP8FFydUssjPDTuLaLPUwJIDtC2qTNaONlLg-bSqDHad3pDzmo5QoKryozRbfpmk6Ud4fhg56fBQbOPqhqCrBPNVSLounJ_Imxut=w475-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,10 am–4 pm,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:25.742Z,,
https://www.google.com/maps/place/Southern+Tire+Mart/data=!4m7!3m6!1s0x80993f4ff9434e9b:0x981a549f68948fc4!8m2!3d39.5270296!4d-119.7475792!16s%2Fg%2F11jzfm4j2j!19sChIJm05D-U8_mYARxI-UaJ9UGpg,Southern Tire Mart,4.6,29,Tire shop,"333 Glendale Ave, Sparks, NV 89431, United States","G7G2+RX Sparks, Nevada, USA",https://stmtires.com/locations/store-759/,+1 775-355-8883,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepC9kjKm5D5OxUWIkmxN2AMlsZUjICN0cfjOKA2IkF6sDmRTh_n7u2yQuElt5RKxKnlscvsngRoxi244OfoV3Z0nrUUrdeupNZmirPXZFr5EFw0byJFcyEfoIG7q_GRgY8AKwE0=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:30.406Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/C%26L+commercial+tire/data=!4m7!3m6!1s0x80993fa03e002661:0x41182bf4e8ac892d!8m2!3d39.5184184!4d-119.7186459!16s%2Fg%2F11rdd2sd7t!19sChIJYSYAPqA_mYARLYms6PQrGEE,C&L commercial tire,5.0,14,Tire shop,"1750 Franklin Way, Sparks, NV 89431, United States","G79J+9G Sparks, Nevada, USA",http://candlcommercialtire.com/?utm_source=gmb&utm_medium=referral,+1 775-447-5814,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqfuKu1Hq_1r0R5TyXC06JKpKKmCNOD3Wl3srhq5F7EIttYJWuYoZfh46_s2C2hFuzZl1DzIbr1mEkR00cJ3tFf1ZgPao3TjnP6yWqN7AQagqz7IGx88jbrX_Xd4g_XxDLcwI1_=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:35.151Z,,
https://www.google.com/maps/place/Pep+Boys+Auto+Service+%26+Tires/data=!4m7!3m6!1s0x80993ed69a30ec95:0x113a3c1a5168937f!8m2!3d39.54237!4d-119.738506!16s%2Fg%2F1v_s63l6!19sChIJlewwmtY-mYARf5NoURo8OhE,Pep Boys Auto Service & Tires,4.1,717,Tire shop,"300 E Prater Way, Sparks, NV 89431, United States","G7R6+WH Sparks, Nevada, USA",https://www.pepboys.com/stores/nv/sparks/300-e-prater-way?Cid=gbp_appt_AN:PB%7CPB:G%7CTT:GBP%7CCG:CONVERSION%7CCD:SERVICE,+1 775-387-4282,"Open · Closes 6 pm

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoIuaFw29J7SyrCi7fhV-9mKi12SFNeh9bR5dsrVlpbxDYTgOOWpNWYAerrogzlDKwim65X3m9-Fr1ukpkT-lvKD-IikSgGQBV3wkUqYkOyqjCaOBOYv__j1l0D3h7zMdm4tS1MHKewcQxG=w531-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:39.855Z,· In-store shopping · In-store pick-up,
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x80993eb8f4ed0507:0xf8bbfad63b757172!8m2!3d39.5414176!4d-119.7177117!16s%2Fg%2F1tg4lmtt!19sChIJBwXt9Lg-mYARcnF1O9b6u_g,Les Schwab Tire Center,4.2,346,Tire shop,"1405 E Prater Way, Sparks, NV 89434, United States","G7RJ+HW Sparks, Nevada, USA",https://www.lesschwab.com/stores/nv/sparks/1405-e-prater-way?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 775-355-9400,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwervUB32nLgK24cybRc_CROFWxyPKR9R7jkTJ9GABAVUqMdjN5YjTHvImLCP1esLTAImrGgTrtK50U7rN_4R5jHosSpdtk3TVWU9yZgyzltyn_69Ao13jk7ddXRfCO34TA29uQzgnVURwHGL=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:44.325Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly
https://www.google.com/maps/place/Sunshine+Service+Brake+%26+Alignment/data=!4m7!3m6!1s0x80993f475cc4b9fd:0xdf39cc12eb6b840f!8m2!3d39.5265916!4d-119.7663913!16s%2Fg%2F1td1k7bk!19sChIJ_bnEXEc_mYARD4Rr6xLMOd8,Sunshine Service Brake & Alignment,4.7,1001,Auto repair shop,"850 S Rock Blvd Suite B, Sparks, NV 89431, United States","G6GM+JC Sparks, Nevada, USA",https://www.sunshineservicealignment.com/?utm_source=cumulus&utm_medium=onlinepresence&utm_campaign=gbp,+1 775-358-5486,"Open · Closes 5:30 pm

Confirmed by this business 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwep8Qx9itjAEbwpGpPVCl5f00ZghonTPF86-A9ZyPFdeiVa4xd9VOSWFQw1RZEFkOPk_Ch4xLfORjGMVwaZx5YSuKNnkCdU79WqwymCFjsDy3Lh3tlniEiJ3BhXYfPlgxoYwiLlrZHax4fZy=w408-h306-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:48.978Z,,
https://www.google.com/maps/place/Palomino+Rims+and+Tires/data=!4m7!3m6!1s0x80993f3928c88af1:0xe3e2466fc2fd296a!8m2!3d39.527316!4d-119.7623754!16s%2Fg%2F11d_34l69c!19sChIJ8YrIKDk_mYARain9wm9G4uM,Palomino Rims and Tires,4.4,99,Tire shop,"1505 Glendale Ave, Sparks, NV 89431, United States","G6GQ+W2 Sparks, Nevada, USA",https://palominosrimstires.com/,+1 775-737-4000,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerQU8Sg6VFQWYlsGli10ry-OjmotnwC-QYgJ8BLHnrtLre0hYiqRY4wtcqPUERinQvoZg2Yddbrx97FKp14Z8k0aXHELrrvpCwuy4g0lBIC-09raUYDEalvt2yPalKkux-HDm8eTQ=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:53.871Z,· In-store pick-up,LGBTQ+ friendly
https://www.google.com/maps/place/Battle+Born+Tire+%26+Alignment+LLC/data=!4m7!3m6!1s0x80993fbd83d0f3bb:0xc398b8cd6bfb433c!8m2!3d39.5171755!4d-119.7381654!16s%2Fg%2F11tn0dd9c9!19sChIJu_PQg70_mYARPEP7a824mMM,Battle Born Tire & Alignment LLC,4.8,113,Auto repair shop,"625 Spice Islands Dr, Sparks, NV 89431, United States","G786+VP Sparks, Nevada, USA",https://battleborntireandalignment.com/,+1 775-357-9677,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoKnx8APa-inIAk3isyTc7eryvbpOf-tEaBoq4sgOmu2tfMAIwf9Spt5ULSewPvESb4Vj9OL23LBABSr_MZeeQddjZ2Jnl3dc62NX4TbsPvYHpzW4ry0a84SANZQYkZvq3ftrVB=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:20:58.473Z,,LGBTQ+ friendly
https://www.google.com/maps/place/Tires+Plus/data=!4m7!3m6!1s0x8099476162f1e8e9:0x62d2c3a30c8397b5!8m2!3d39.5559906!4d-119.7927272!16s%2Fg%2F1ttph40c!19sChIJ6ejxYmFHmYARtZeDDKPD0mI,Tires Plus,3.9,451,Tire shop,"1250 N McCarran Blvd, Reno, NV 89512, United States","H644+9W Reno, Nevada, USA",https://www.tiresplus.com/nevada/reno/1250-n-mccarran-blvd/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,+1 775-384-8997,"Open · Closes 6 pm

Confirmed by this business 7 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepj1-E6RtjQJmVS_TBKsF0SSzO8aXPwfiWU5qih818YpWt3LxFElzV23o8_OOSfcAsPlU8qbwVRannEEHzJMsDGduhn8UdLLwIhytZfxZdAXF0S_YjOidlXM8eZ7OykQ-LTB3FR=w408-h306-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,9 am–5 pm,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:21:02.992Z,· Kerbside pickup,LGBTQ+ friendly
https://www.google.com/maps/place/Les+Schwab+Tire+Center/data=!4m7!3m6!1s0x809938a5e7895931:0x7f2c586d78cbf6eb!8m2!3d39.5458671!4d-119.7822353!16s%2Fg%2F1tykvmn0!19sChIJMVmJ56U4mYAR6_bLeG1YLH8,Les Schwab Tire Center,4.3,384,Tire shop,"1900 Silverada Blvd, Reno, NV 89512, United States","G6W9+84 Reno, Nevada, USA",https://www.lesschwab.com/stores/nv/reno/1900-silverada-blvd?utm_source=google&utm_medium=organic&utm_campaign=gmb-homepage,+1 775-331-1300,"Open · Closes 6 pm

Confirmed by this business 9 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AHVAwepKRp63HhpfuT1xpsHFMVm8t8fs9jnyUM0u6xDRkJ8Q2Gk3pbKSiTcy9InS3ZDta5A0BU4qRoyqS9bdQWxwCha4_kM784PK-on9VYse7m3HBDZRCO8CXDoI9BWuO2u-ZU5ROtFi=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:21:07.708Z,· In-store shopping · In-store pick-up,LGBTQ+ friendly
https://www.google.com/maps/place/The+Auto+Clinic+%26+Mill+St.+Tire/data=!4m7!3m6!1s0x80993f69aeda4fa5:0x798163bf82c8ed6!8m2!3d39.5167287!4d-119.7737472!16s%2Fg%2F1tdc0wy6!19sChIJpU_armk_mYAR1o4s-DsWmAc,The Auto Clinic & Mill St. Tire,4.6,126,Car repair and maintenance service,"3180 Mill St suite a, Reno, NV 89502, United States","G68G+MG Reno, Nevada, USA",https://theautoclinicreno.com/,+1 775-355-0717,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoUS0sSH6_VdyPl2K5ndHHk5Bb4rooTNNJaaW-cF8omtl1UOsPQcLfJjoW7yj0vNey8_Mv5PzY3hQeZC9FWH66y8pX4AUVnoIMMWcc67o-nU1xbAu4rfSXTZU2Zm7i--L2h01X7=w408-h306-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:21:12.586Z,,
https://www.google.com/maps/place/BB+Tires/data=!4m7!3m6!1s0x80993f2fece6edc7:0x22e1aedec75ab980!8m2!3d39.5236597!4d-119.7885637!16s%2Fg%2F11k52cm6bz!19sChIJx-3m7C8_mYARgLlax96u4SI,BB Tires,4.7,23,Tire shop,"500 Kietzke Ln, Reno, NV 89502, United States","G6F6+FH Reno, Nevada, USA",,+1 775-742-1794,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepO-AeN9nzEWbhM7m4-7lXzajbHrEkaQUCh-a40y3oNuIY0QrTFs7TbjTypkZ936l3OknQgtFIrX0Ot_0annu3tCGWaX84NffF2oFgwfjHpDfPgyH_CVbqMp_b2fANkNFSfw4JBiA=w408-h746-k-no,true,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,9 am–3 pm,9 am–3 pm,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:21:17.574Z,,
https://www.google.com/maps/place/Goodyear+Commerical+Tire+%26+Service+Center/data=!4m7!3m6!1s0x80993fdc7d887d09:0x53544ad5813ee4d5!8m2!3d39.5216451!4d-119.7624386!16s%2Fg%2F11pbg08qhq!19sChIJCX2Ifdw_mYAR1eQ-gdVKVFM,Goodyear Commerical Tire & Service Center,5.0,6,Tire shop,"1385 Greg St STE 103, Sparks, NV 89431, United States","G6CQ+M2 Sparks, Nevada, USA",https://www.goodyearctsc.com/,+1 775-900-3444,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqofk04NW9NalQt-DJVTw7PXrjD8KK6RyeKOQL_3zBiLMPBt6nhybyhjnCQz4mXu5VmZtNPoOL6AuKPFMFrIR4GcUlmvV_BNhgbBupXQ7oYsbaIJWrkfuSErjgzXc0SM1fFRQ8=w408-h906-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/tire+service+in+Sparks+Reno+NV/@39.5349112,-119.7526886,14z",2026-03-23T16:21:21.948Z,· In-store shopping,
