placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,info,error,attributes
"https://www.google.com/maps/place/Terry+L.+Franklin,+M.D./data=!4m7!3m6!1s0x808de54d8a5e8805:0x7042cd5f0a15362b!8m2!3d36.5918779!4d-121.8961876!16s%2Fg%2F1tf714qw!19sChIJBYheik3ljYARKzYVCl_NQnA","Terry L. Franklin, M.D.",4.8,304,Medical group,"1011 Cass St Suite 106, Monterey, CA 93940, United States","H4R3+QG Monterey, California, USA",https://www.terrylfranklinmd.com/,+1 831-647-3190,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipM1PxOrQRKTUWbQY70W8_Jm4xGNBGd5o9AQT2XA=w426-h240-k-no,true,Closed,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–3 pm,8 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:03.474Z,,,
https://www.google.com/maps/place/Hair+Regrowth+Centers/data=!4m7!3m6!1s0x808de425ef586e71:0x375ea3dc61ab4434!8m2!3d36.593933!4d-121.8953981!16s%2Fg%2F11h0vpjw5_!19sChIJcW5Y7yXkjYARNESrYdyjXjc,Hair Regrowth Centers,4.7,26,Medical clinic,"835 Cass St, Monterey, CA 93940, United States","H4V3+HR Monterey, California, USA",http://hairregrowthcentersinc.com/,+1 831-521-6671,Closed ⋅ Opens 9:30 am Mon,https://lh3.googleusercontent.com/p/AF1QipNQaZW7XqQNW46vGJAFuEmSVVlRiFzk7TVH4OGc=w408-h306-k-no,false,Closed,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,9:30 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:08.405Z,,,
https://www.google.com/maps/place/Hartnell+Professional+Center/data=!4m7!3m6!1s0x808de4267ffa6cf3:0x57dbff5101be9cf1!8m2!3d36.5952364!4d-121.8959268!16s%2Fg%2F1td_5dp4!19sChIJ82z6fybkjYAR8Zy-AVH_21c,Hartnell Professional Center,4.0,8,Medical clinic,"576 Hartnell St, Monterey, CA 93940, United States","H4W3+3J Monterey, California, USA",https://www.chomp.org/locations/location-profile/hartnell-professional-center/,+1 831-624-5311,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOnvJZm4VbdEY3-nAxPzT56vvlwMAqVPHeq3qR2=w426-h240-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:13.333Z,,,
https://www.google.com/maps/place/Pacific+Cancer+Care/data=!4m7!3m6!1s0x808de54f6bd73533:0x11c9abc1e37426b6!8m2!3d36.5800365!4d-121.8213164!16s%2Fg%2F1jky20dbj!19sChIJMzXXa0_ljYARtiZ048GryRE,Pacific Cancer Care,3.7,23,Cancer treatment center,"5 Harris Ct Building T Suite 201, Monterey, CA 93940, United States","H5JH+2F Monterey, California, USA",https://pacificcancercare.com/,+1 831-375-4105,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOjWM86J-W88KrlslEL8eYngjXjFzsmpmp9UFyK=w408-h272-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:18.255Z,,,
https://www.google.com/maps/place/Lorenzen+Cancer+Foundation/data=!4m7!3m6!1s0x808de14c6a229a89:0x2594444d549e68a8!8m2!3d36.6190262!4d-121.9175255!16s%2Fg%2F12622l6c5!19sChIJiZoiakzhjYARqGieVE1ElCU,Lorenzen Cancer Foundation,,,Cancer treatment center,"312 Fountain Ave, Pacific Grove, CA 93950, United States","J39J+JX Pacific Grove, California, USA",,+1 831-658-0600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mt6TunnRkhc74obXGHFHww&cb_client=search.gws-prod.gps&w=408&h=240&yaw=290.54797&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:20.952Z,,,
https://www.google.com/maps/place/Cancer+And+Blood+Institute+Mont/data=!4m7!3m6!1s0x808dfaa9f28ac737:0xf4d9dad8b2700e44!8m2!3d36.5728226!4d-121.804162!16s%2Fg%2F1vq9mj3s!19sChIJN8eK8qn6jYARRA5wstja2fQ,Cancer And Blood Institute Mont,5.0,1,Medical clinic,"24571 Silver Cloud Ct, Monterey, CA 93940, United States","H5FW+48 Monterey, California, USA",http://cancerblood.com/,+1 831-333-1719,Closed ⋅ Opens 9 am Mon,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=MzL8JM7rdntLGh4CNsmHgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=125.36599&pitch=0&thumbfov=100,false,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:25.727Z,,,
https://www.google.com/maps/place/SKINphoria+Aesthetics/data=!4m7!3m6!1s0x808de55c27085857:0x1a1de60163048b77!8m2!3d36.6115431!4d-121.8986271!16s%2Fg%2F11ldrcqkrx!19sChIJV1gIJ1zljYARd4sEYwHmHRo,SKINphoria Aesthetics,4.9,78,Medical spa,"380 Foam St Suite 210, Monterey, CA 93940, United States","J462+JG Monterey, California, USA",http://www.skinphoriaaesthetics.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,+1 831-402-8643,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/p/AF1QipOdlw2lWdC844fIUReF_-mnlfvXaWFu3AewZowg=w408-h544-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:30.513Z,,,
https://www.google.com/maps/place/IV+Lounge+by+Injected+Artistry+Monterey/data=!4m7!3m6!1s0x808de5ca88ab6909:0xa856f7ce9f337c!8m2!3d36.5966181!4d-121.8933507!16s%2Fg%2F11vz8nq4cw!19sChIJCWmriMrljYARfDOfzvdWqAA,IV Lounge by Injected Artistry Monterey,5.0,9,Medical spa,"261 Webster St, Monterey, CA 93940, United States","H4W4+JM Monterey, California, USA",https://www.injectedartistry.com/,+1 831-920-9359,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr1a6b7aHk4QU3eKfOB0OZCGroL9rpEFCZKti344Bmit2WAzhRIHcBoKm2f0uN7kuTIN_ONX_jddUERBvHNAJSFiopTu_5sgknXVY8N2MWH-RMIjdn1Y268EmhCkb3RbNRUgPhX=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,10 am–2 pm,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:35.658Z,,,
https://www.google.com/maps/place/Pacific+Rehabilitation+%26+Pain/data=!4m7!3m6!1s0x808dfaab3b0629b3:0xf12686f946ee495c!8m2!3d36.5920778!4d-121.8971706!16s%2Fg%2F11bw6164n5!19sChIJsykGO6v6jYARXEnuRvmGJvE,Pacific Rehabilitation & Pain,4.0,21,Medical clinic,"1010 Cass St d3, Monterey, CA 93940, United States","H4R3+R4 Monterey, California, USA",http://pacificrehabpain.com/,+1 831-275-4050,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0LKu_ebvazEjONtWmjhPBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=207.76288&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:38.478Z,,,
https://www.google.com/maps/place/SimonMed+Imaging+-+Monterey/data=!4m7!3m6!1s0x808de42504ffe6d7:0x64254644dc6a40e4!8m2!3d36.5959987!4d-121.8926226!16s%2Fg%2F11g9qh1hg2!19sChIJ1-b_BCXkjYAR5EBq3ERGJWQ,SimonMed Imaging - Monterey,4.7,1496,Medical diagnostic imaging center,"665 Munras Ave Ste 109, Monterey, CA 93940, United States","H4W4+9X Monterey, California, USA",https://www.simonmed.com/locations/ca/monterey/,+1 831-656-9800,Closed ⋅ Opens 7 am Mon,https://lh3.googleusercontent.com/p/AF1QipPl4hmlKJk8wO7wFi0ejlsfRkxCkaY3P_1TBlvD=w408-h240-k-no,true,7 am–3:30 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–3:30 pm,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:43.432Z,,,
https://www.google.com/maps/place/Majestic+MD+Spa/data=!4m7!3m6!1s0x808de5f788a2f52d:0xb5a259ee0ac94d2a!8m2!3d36.5934016!4d-121.8950154!16s%2Fg%2F11wtbr_x1x!19sChIJLfWiiPfljYARKk3JCu5ZorU,Majestic MD Spa,5.0,20,Medical spa,"172 El Dorado St, Monterey, CA 93940, United States","H4V3+9X Monterey, California, USA",http://preview--majestic-md-spa-5f13f1a9.base44.app/,+1 831-231-8586,"Closed ⋅ Opens 9 am Mon

Updated by this business 5 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM6myRIRRkqYwhRB_ekkkqP-u0HokNkATO1wYMU=w408-h544-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:48.407Z,Identifies as women-owned,,
https://www.google.com/maps/place/Community+Hospital+of+the+Monterey+Peninsula/data=!4m7!3m6!1s0x808de687e280bfed:0x58ccec6d4490e8a7!8m2!3d36.5785565!4d-121.9134146!16s%2Fg%2F1tdwq9_1!19sChIJ7b-A4ofmjYARp-iQRG3szFg,Community Hospital of the Monterey Peninsula,3.4,287,Hospital,"23625 Holman Hwy, Monterey, CA 93940, United States","H3HP+CJ Monterey, California, USA",https://www.montagehealth.org/locations/profile/community-hospital-monterey-peninsula,+1 831-624-5311,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNo88sci2lIWM3xvd5vWEGOw-ZN2N1g-NT34Aux=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:53.239Z,,,
"https://www.google.com/maps/place/Coastal+Valley+Dermatology+Associates,+Inc./data=!4m7!3m6!1s0x808de8aa101cea87:0x27e7ca99f1ecdbf6!8m2!3d36.5943731!4d-121.8971012!16s%2Fg%2F1v6wpkd8!19sChIJh-ocEKrojYAR9tvs8ZnK5yc","Coastal Valley Dermatology Associates, Inc.",4.3,144,Skin care clinic,"757 Pacific St Suite C-3, Monterey, CA 93940, United States","H4V3+P5 Monterey, California, USA",http://coastalvalleydermatology.com/,+1 831-293-8458,"Closed ⋅ Opens 9 am Mon

Updated by others 5 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4np_F6PHtzSRNYp5_cxg8Km4cWs8xuVfyCG5vQi2qori9uoJJN_2PAarW8utFlHe6FvDYQfuFiB62O9dYWt4SHwQhh_tfVEOKqoySUsq8bdCde0SS4_PccARbB2JpVD9GmkzfRGB=w408-h267-k-no,true,Closed,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,9 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:55:58.274Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Animal+Cancer+Center/data=!4m7!3m6!1s0x808de554b24babf5:0xe9520ecc1815f9de!8m2!3d36.5978415!4d-121.8575286!16s%2Fg%2F11b7jf4xgj!19sChIJ9atLslTljYAR3vkVGMwOUuk,Animal Cancer Center,4.5,26,Veterinarian,"530 Ramona Ave, Monterey, CA 93940, United States","H4XR+4X Monterey, California, USA",https://www.animalcancercentermonterey.com/,+1 831-242-0978,Closed ⋅ Opens 8 am Mon,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKnMV-5RGYi8pRfdf_WCXQhWrEwqn1zcKR_tqBetioBTtND_gEo-mMZlxosFR5uaMT8SEk195Q-elFS_yS_U0lWM004UyARIlZwanLS5RX3bGqMN3DKefIURK_zAJuVywZrik=w408-h544-k-no,true,Closed,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:56:03.332Z,,,
https://www.google.com/maps/place/Vitality+O2+and+Aqua+Massage/data=!4m7!3m6!1s0x808de4018f5306ed:0x392bf59a4f52272e!8m2!3d36.616434!4d-121.899693!16s%2Fg%2F11cmbmtv9f!19sChIJ7QZTjwHkjYARLidST5r1Kzk,Vitality O2 and Aqua Massage,4.5,80,Wellness center,"Canning Company, 700 Cannery Row ste p, Monterey, CA 93940, United States","J482+H4 Monterey, California, USA",http://vitalityint.com/,+1 831-647-3787,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqG5O_0t2TPMd9Rwc9ssBIqM4TZnDssM1QLBIti_-N0NihuCs3ZR-ti1rvo_7xTQ15OwywsLH_O77TnzFpHYuQ8504fQ2ZJ6VtsvkbS_rIiMMvc_smU_xflPw7q3i_XGUjjeQPF=w408-h544-k-no,true,10 am–10 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–9 pm,10 am–10 pm,10 am–8 pm,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:56:08.213Z,,,
https://www.google.com/maps/place/Peninsula+Glow+Medical+Spa/data=!4m7!3m6!1s0x808de52371a1659f:0xffeab8fbdecd665d!8m2!3d36.5939217!4d-121.8954056!16s%2Fg%2F11kys7fpnq!19sChIJn2WhcSPljYARXWbN3vu46v8,Peninsula Glow Medical Spa,5.0,25,Medical spa,"833 Cass St, Monterey, CA 93940, United States","H4V3+HR Monterey, California, USA",http://www.peninsulaglow.com/,+1 831-233-3143,Closed ⋅ Opens 9 am Mon,https://lh3.googleusercontent.com/p/AF1QipMSkRa7R-Ep2e8xfLGWNZVTLDhbBtS5pt5Vb2_r=w408-h272-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:56:13.112Z,,,
https://www.google.com/maps/place/Central+Coast+Allergy+%26+Asthma:+Monterey+Office/data=!4m7!3m6!1s0x808de4250ffbb4c9:0x7f524bde166af70f!8m2!3d36.595889!4d-121.8927208!16s%2Fg%2F1tdwf4qw!19sChIJybT7DyXkjYARD_dqFt5LUn8,Central Coast Allergy & Asthma: Monterey Office,4.2,109,Medical clinic,"665 Munras Ave, Monterey, CA 93940, United States","H4W4+9W Monterey, California, USA",http://www.centralcoastallergy.com/,+1 831-644-0900,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wQrcm8AEyEAVK6KIlMoDDQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=144.74554&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:56:16.123Z,,,
https://www.google.com/maps/place/SkinHappy/data=!4m7!3m6!1s0x808de42140e01079:0x6c7a86100c17310c!8m2!3d36.598387!4d-121.8972447!16s%2Fg%2F11byx83b1g!19sChIJeRDgQCHkjYARDDEXDBCGemw,SkinHappy,4.3,22,Skin care clinic,"502 Pierce St, Monterey, CA 93940, United States","H4X3+94 Monterey, California, USA",https://skinhappymd.com/,+1 831-747-1889,,https://lh3.googleusercontent.com/p/AF1QipNPcMeO_bUjJLQ4j_Igo6HL64x6Oxu2LHwz0ROW=w408-h544-k-no,true,,,,,,,,"https://www.google.com/maps/search/Infusion+centers+in+Monterey+Monterey+CA/@36.5972925,-121.8977688,14z",2025-09-29T00:56:21.063Z,Identifies as veteran-owned,,
