placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,attributes,error,isBlackOwned
"https://www.google.com/maps/place/Rot+Doctors,+A+Division+of+Polli+Construction,+Inc./data=!4m7!3m6!1s0x4cca7963b912ba49:0xed75219e3ccc7dcb!8m2!3d44.4556874!4d-73.1389217!16s%2Fg%2F11t3hwxsgy!19sChIJSboSuWN5ykwRy33MPJ4hde0","Rot Doctors, A Division of Polli Construction, Inc.",4.4,8,Construction company,"11 Gregory Dr, South Burlington, VT 05403, United States","FV46+7C South Burlington, Vermont, USA",https://rotdoctorsvt.com/,+1 802-497-0187,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoqq3Tj963Voe21jy31b9vK3xo3Ph211G3EMLlbPkoICCsT125vFauq99S_bb8AFzCxRIfj0NoeSkFGW55kcV_Whq3K3mw0ILIxYouIJlfsI3UIcJsJzGuD58xx0CVRpK9XetTruqESh1zd=w408-h291-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:13.949Z,,,
https://www.google.com/maps/place/Apex+Carpet+and+Upholstery+Care/data=!4m7!3m6!1s0x4cca725b9428ba6b:0xf7a23ef70c987ec2!8m2!3d44.4812991!4d-73.1552836!16s%2Fg%2F1thggnd5!19sChIJa7oolFtyykwRwn6YDPc-ovc,Apex Carpet and Upholstery Care,4.6,17,Carpet cleaning service,"49 Commerce Ave, South Burlington, VT 05403, United States","FRJV+GV South Burlington, Vermont, USA",https://apexvermont.com/,+1 802-878-1000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqcke7G0du2kv0cTHzh8iNXl5E025LZVoKhtnAmtjvBMIk1F7qrWbC3xgfWbhWEPxjdbfCqO67MaA9UpPfrU_fVpHiAsc5BswznxB7xlTHaC8zn4MEAqCNmZIsU_cAaNJd3sEW4=w408-h271-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:19.121Z,,,
https://www.google.com/maps/place/A+Job+Well+Done+Painting+LLC/data=!4m7!3m6!1s0x4cca7a8e00bcbf1b:0x5f9583c43c657893!8m2!3d44.48621!4d-73.190845!16s%2Fg%2F1hg4w9rhw!19sChIJG7-8AI56ykwRk3hlPMSDlV8,A Job Well Done Painting LLC,4.8,23,Painter,"186 Riverside Ave., Burlington, VT 05401, United States","FRP5+FM Burlington, Vermont, USA",http://www.ajobwelldonepainting.com/,+1 802-578-7128,Closed · Opens 8:30 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtrg_EDmDuYkUKL9g5DwWo3ymTjJqIwOTFslxzfKPsMQMgXNOWg1NLy1XcVZpNxeSTKFaD19gAc5V2froE4bQ3p6ZEGHwk6WHVKvIrIRfXn7DYitlWJruUfMG-hnO6amhEgVMw=w408-h306-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:24.012Z,,,
https://www.google.com/maps/place/Jermano%E2%80%99s+Paint+%26+Taping/data=!4m7!3m6!1s0x238bda281c48edcd:0x181b96b6de30ad8a!8m2!3d44.4775503!4d-73.1760652!16s%2Fg%2F11t2f2nkgx!19sChIJze1IHCjaiyMRiq0w3raWGxg,Jermano’s Paint & Taping,5.0,24,Painter,"401 Patchen Rd Unit 4, South Burlington, VT 05403, United States","FRHF+2H South Burlington, Vermont, USA",,+1 518-390-6504,Closed · Opens 7 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweplVvceihQtwsNzfNi37HTDtuh2mSpoGk3T8ygMrPo9ZsQIOOZjoPPXKghvdHc_JptVkwVBrDuJnoVO9E1fw73xRzP0k2pud0X8D5TnGK2Y0qjljUD3w4A-vH8jtaCZBKuKcPzu=w408-h331-k-no,true,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,7 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:28.742Z,,,
https://www.google.com/maps/place/IR+Analyzers/data=!4m7!3m6!1s0x4cca78c7fd7cfe67:0x95ca24a51f93f39d!8m2!3d44.470021!4d-73.1462825!16s%2Fg%2F1tglylz_!19sChIJZ_58_cd4ykwRnfOTH6UkypU,IR Analyzers,5.0,18,Water damage restoration service,,,http://www.iranalyzers.com/,+1 800-879-1964,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerIFOkJ3VEyg3OIHzJZdNqTDKVqTfdC4OI5ivLvXNZ8vZRExcwCRVucpmM3Tg9uDk-mk6L37iXINywAjIBXNU7fA1hnxPjjFuaMzhYtRrg6UCBbY8VVvTRfYomhUz2aigqDrPJxbVlHPaP9=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:33.451Z,,,
"https://www.google.com/maps/place/G%26Y+Attic+Insulation+Services+%26+Roofing+Services+Of+Burlington,+VT/data=!4m7!3m6!1s0x4cca7ba69d841a29:0x2d6a74687958d6d8!8m2!3d44.4546652!4d-73.2166277!16s%2Fg%2F1tyt4zpt!19sChIJKRqEnaZ7ykwR2NZYeWh0ai0","G&Y Attic Insulation Services & Roofing Services Of Burlington, VT",5.0,1,General contractor,"16 Ferguson Ave, Burlington, VT 05401, United States","FQ3M+V8 Burlington, Vermont, USA",,+1 802-204-5018,Closed · Opens 7 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fOWBmn1_Uy4KtWxt3Umc1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=15.391419&pitch=0&thumbfov=100,false,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,7 am–9:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:38.035Z,,,
https://www.google.com/maps/place/Painting+With+Purpose/data=!4m7!3m6!1s0x4cca7b364038afbd:0xb705952d390337b8!8m2!3d44.4928216!4d-73.1986989!16s%2Fg%2F11rz2k_t0_!19sChIJva84QDZ7ykwRuDcDOS2VBbc,Painting With Purpose,5.0,32,Painting,"133 Elm St Office B, Winooski, VT 05404, United States","FRV2+4G Winooski, Vermont, USA",https://paintingwithpurpose.com/,+1 802-724-6837,Closed · Opens 8 am,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqynNDD9vVjhGId_H3VFcRfTsyT67L-TsU7SRucdLZGPdfgjHVqmsV8Z4S4VsGjnz5GylnW1gCXXtk0FQPUuD5DYBQuyQUXgInIMBZVnsmJiEJxcfsTlBJ-9X3QWY9xwkHegrPfjw=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:43.030Z,,,
https://www.google.com/maps/place/Green+Mountain+Camera/data=!4m7!3m6!1s0x4cca7a37d80feb31:0x455b52d8b53dafd9!8m2!3d44.4709655!4d-73.188061!16s%2Fg%2F11r8kx98f!19sChIJMesP2Dd6ykwR2a89tdhSW0U,Green Mountain Camera,4.5,111,Camera store,"861 Williston Rd, South Burlington, VT 05403, United States","FRC6+9Q South Burlington, Vermont, USA",https://www.gmcamera.com/,+1 802-651-4100,Closed · Opens 10 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerFDYL9Gsq_ehaFzcJZWKqE5fpggWaqi7rye04f6looOAVkNvyTwJlvOprhr4hfhhh0v0rPI7ah0F-aw6Y9P-t4FjkgDL4nLDD0w-xUtnm1qTBmA0Ugi4ghNYpFLRmAdQJbWufxJA=w408-h306-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:48.202Z,· In-store shopping · Kerbside pickup · Delivery,,
https://www.google.com/maps/place/Gadue%27s+Dry+Cleaning/data=!4m7!3m6!1s0x4cca7bbb73488dc7:0xa47354db359f649d!8m2!3d44.4529507!4d-73.2084332!16s%2Fg%2F1v2ppv8w!19sChIJx41Ic7t7ykwRnWSfNdtUc6Q,Gadue's Dry Cleaning,4.7,239,Dry cleaner,"430 Shelburne Rd, Burlington, VT 05401, United States","FQ3R+5J Burlington, Vermont, USA",http://www.gadues.com/,+1 802-864-5532,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep7tG7Ydudkjkc2ZR1u50MZdOoptVsuAOMp37fjZUzsHliGPkOvsXFZKMrybTeNA30CWXacIxpI2gHunNjkepiNNVTcCnzNK24GEZzssYhAIRNbRwR_EU9fuO3qoLMyzbDG4c4=w408-h725-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:53.041Z,,,
https://www.google.com/maps/place/Gadue%27s+Dry+Cleaning/data=!4m7!3m6!1s0x4cca7a304bc07417:0xcbd9454e17e82388!8m2!3d44.4686527!4d-73.1773904!16s%2Fg%2F1tghcs33!19sChIJF3TASzB6ykwRiCPoF05F2cs,Gadue's Dry Cleaning,4.8,255,Dry cleaner,"1164 Williston Rd, South Burlington, VT 05403, United States","FR9F+F2 South Burlington, Vermont, USA",http://www.gadues.com/,+1 802-862-7205,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppnFAoQOTFAQa3GTuyo5BN4kumzwjQ62VN2w9pC-SzZyAUCk883xKETOSAJNmQcpp113tW6wDcn-UJUrPEb0Rp5N5JNlmk54jUidH8rK0j1hXW8JzkerKeG6D0y7PWRdi7FWqy=w408-h544-k-no,true,Closed,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,9 am–1 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:14:57.675Z,,,
"https://www.google.com/maps/place/Horizons+Home+Renovation,+Llc/data=!4m7!3m6!1s0x4cca798692f6aaab:0xed0a3b0a893e577d!8m2!3d44.4650313!4d-73.1592894!16s%2Fg%2F11hy9nnd20!19sChIJq6r2koZ5ykwRfVc-iQo7Cu0","Horizons Home Renovation, Llc",5.0,22,General contractor,"106 Logwood St S, South Burlington, VT 05403, United States","FR8R+27 South Burlington, Vermont, USA",http://www.hhrenovation.com/,+1 802-999-2793,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepDt5v8iZc6qWXzVSNVabWCx0nxdVkiDF823Jj0rmCFnjAORqRP04X99mSK1cOxaaBrN2kMfCmoAPQTLjahTWIyuTkcK5lpPiPFc1Daiot-J5275wEMNtSt4oqim4vA6OruuXY=w408-h682-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:15:02.561Z,,,
https://www.google.com/maps/place/Clean+and+Restore+Restoration+of+Vermont/data=!4m7!3m6!1s0x4cb5ebd9a94e63bd:0x53ebec774bc6ae0e!8m2!3d44.5120275!4d-72.9800704!16s%2Fg%2F11r8w7wvlb!19sChIJvWNOqdnrtUwRDq7GS3fs61M,Clean and Restore Restoration of Vermont,5.0,67,Water damage restoration service,,,https://cleanandrestorevt.com/,+1 802-221-3768,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerA7KDXyKVlMMxxPOq1IV2iclIucBjf_3ORv3AQOUjVQzNXQXsQnXNkUjubBcjSoTXbD5LFjAkJJCE2vsQ3p3YFSuMC146OyV8lse4HN7H3S1cWiTC9fdWdY16fjNWdL7hIKkQfEQ=w481-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:15:07.212Z,,,
https://www.google.com/maps/place/Environmental+Hazards+Management+Inc/data=!4m7!3m6!1s0x4cca79aaadcb0917:0xddf92d44a84dcfbb!8m2!3d44.4439547!4d-73.1317123!16s%2Fg%2F1vg_ch00!19sChIJFwnLrap5ykwRu89NqEQt-d0,Environmental Hazards Management Inc,4.0,4,Fire damage restoration service,"378 Boyer Cir, Williston, VT 05495, United States","CVV9+H8 Williston, Vermont, USA",https://ehmvt.org/,+1 802-862-4537,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoC_ulQkLDemCLZvIc1SQLy1ZuZIIv2arnhhxrXRnfPiVHSvyKC34aevzPa12ruQkty_ImuAU_GItNN-arIHC6dlKCWCpR3MGHVXjNSNeBc-S-9UgyCVbVXD2UTPJG63pPBmR_29w=w408-h306-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:15:12.068Z,,,
https://www.google.com/maps/place/The+Painter/data=!4m7!3m6!1s0x4cca7d38e5d2edbf:0xc602ed07c38130ad!8m2!3d44.4585933!4d-73.1384305!16s%2Fg%2F11fkf8c3q9!19sChIJv-3S5Th9ykwRrTCBwwftAsY,The Painter,4.8,12,Painter,"4050 Williston Rd, South Burlington, VT 05403, United States","FV56+CJ South Burlington, Vermont, USA",https://www.thepaintervt.co/,+1 802-899-0800,Closed · Opens 8 am,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepmALKgI6rxyTkRLImC_J8m41feLAgqxE48dh9BHxMmbUkSfDiWZMpd2IbDiBMyB5Wp2iSV9bTdMYa4I2m6Rn8iYvnZOhUd7JbwL5Y-JnPdV0mrGRtskKyXfzCLDmGizAFbAzD8=w408-h409-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:15:17.061Z,,,
https://www.google.com/maps/place/Burlington+Paint+Pros/data=!4m7!3m6!1s0x4cca7af7169b4c5f:0x23d8f328d36f1ba4!8m2!3d44.47781!4d-73.2138625!16s%2Fg%2F11hb2r68_n!19sChIJX0ybFvd6ykwRpBtv0yjz2CM,Burlington Paint Pros,5.0,1,Painter,"76 St Paul St, Burlington, VT 05401, United States","FQHP+4F Burlington, Vermont, USA",https://www.paintingburlington.com/,+1 802-231-2334,Closed · Opens 7 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gPINr9_OM0qaP3tHprrB9A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=99.79734&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,"https://www.google.com/maps/search/water+damage+restoration+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2026-03-23T05:15:21.734Z,,,
