placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes
"https://www.google.com/maps/place/Infirmary+Therapy+Services/@30.8052674,-88.1078523,17z/data=!3m1!4b1!4m6!3m5!1s0x889a55de7a7c49a9:0x39fcfe6212c8f040!8m2!3d30.8052674!4d-88.1078523!16s%2Fg%2F11nxqqgn9x",Infirmary Therapy Services,4.9,76,Physical therapy clinic,"75 Shell St Suite 201, Saraland, AL 36571, United States","RV4R+4V Saraland, Alabama, USA",https://www.infirmaryhealth.org/services/therapy-services/outpatient-therapy-services/,+1 251-341-2886,Closed · Opens 8 am Tue,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:29.778Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
https://www.google.com/maps/place/Diagnostic+and+Medical+Clinic+%7C+Northside/data=!4m7!3m6!1s0x889a56b739ffcba3:0x74efe60d5ded100b!8m2!3d30.8089065!4d-88.1055221!16s%2Fg%2F1wrtdmtq!19sChIJo8v_ObdWmogRCxDtXQ3m73Q,Diagnostic and Medical Clinic | Northside,3.5,78,Medical clinic,"95 Shell St Building A, Floor 2, Saraland, AL 36571, United States","RV5V+HQ Saraland, Alabama, USA",https://diagnosticandmedical.com/,+1 251-675-4733,Closed · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipMrAMR_5BfV_XoaJS9mPCjVi7COAzMskG6sxkGp=w408-h270-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:34.293Z,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Life+Psychiatry/data=!4m7!3m6!1s0x889bb37588e9177b:0xd887b75dd3b1e183!8m2!3d30.6734335!4d-88.1889436!16s%2Fg%2F11vjp2sktx!19sChIJexfpiHWzm4gRg-Gx0123h9g,Life Psychiatry,5.0,207,Psychiatrist,"6336 Piccadilly Square Dr, Mobile, AL 36609, United States","MRF6+9C Mobile, Alabama, USA",https://livefreemobile.com/?utm_source=google&utm_medium=gbp&utm_campaign=lifeprofile,+1 251-999-5433,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOBoAs-YsohHGbVpySNHGJ5wNs-YVAbmjPUMAmF=w408-h307-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:38.624Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3:30 pm,Closed,Closed,Identifies as Latino-owned,,
https://www.google.com/maps/place/Southern+Psychiatry/data=!4m7!3m6!1s0x889a4c55c7ed58f3:0x2409d699885e9955!8m2!3d30.6483434!4d-88.1275047!16s%2Fg%2F11c2lg3p9p!19sChIJ81jtx1VMmogRVZleiJnWCSQ,Southern Psychiatry,3.6,95,Mental health clinic,"3737 Government Blvd Bldg I, #203, Mobile, AL 36693, United States","JVXC+8X Mobile, Alabama, USA",http://www.southernpsychiatry.net/,+1 251-300-7134,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipNCqfvPdTz2n99iGA0QFrziStTvzHbzJzXTIaoh=w659-h240-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:43.125Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–4 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Alabama+Plus+ADHD+Center+%28+Mobile,+Baldwin%29/data=!4m7!3m6!1s0x889a4dba2e0b9c11:0x275eff582518af3!8m2!3d30.676819!4d-88.0951685!16s%2Fg%2F11qn69n6f0!19sChIJEZwLLrpNmogR84pRgvXvdQI","Alabama Plus ADHD Center ( Mobile, Baldwin)",5.0,13,Psychiatrist,"3929 Airport Blvd Ste 306, Mobile, AL 36609, United States","MWG3+PW Mobile, Alabama, USA",http://alabamaplusadhdcenter.com/,+1 251-283-0003,Closed · Opens 9 am Fri,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2w7xQKNaCcwW9qkAvxDmCQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.4326&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:47.661Z,Closed,Closed,Closed,Closed,9 am–12 pm,Closed,Closed,,,
https://www.google.com/maps/place/New+South+Psychiatry/data=!4m7!3m6!1s0x889a4d8ae37b8b59:0x38925991b43f0f15!8m2!3d30.6483434!4d-88.1275047!16s%2Fg%2F11hy9pgmrz!19sChIJWYt744pNmogRFQ8_tJFZkjg,New South Psychiatry,4.1,43,Mental health clinic,"3737 Government Blvd suite 312, Mobile, AL 36693, United States","JVXC+8X Mobile, Alabama, USA",,+1 251-525-9090,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ePCyZADAjupGOwd_usA-TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.04266&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:52.248Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,,,
"https://www.google.com/maps/place/USA+Health+Psychiatry/@30.6862683,-88.1870108,17z/data=!3m1!4b1!4m6!3m5!1s0x889a4d3a5434741d:0x71a829aa97d35cca!8m2!3d30.6862683!4d-88.1870108!16s%2Fg%2F11fwv1z5nl",USA Health Psychiatry,5.0,1,Psychiatrist,"6300 USA Health Blvd, Mobile, AL 36608, United States","MRP7+G5 Mobile, Alabama, USA",https://www.usahealthsystem.com/specialties/psychiatry,+1 251-341-3843,,,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:20:57.128Z,,,,,,,,,,
https://www.google.com/maps/place/American+Family+Care+Saraland/data=!4m7!3m6!1s0x889a5405329c7779:0x25693fa6b01ccda6!8m2!3d30.8014248!4d-88.0983672!16s%2Fg%2F1tm1r7bb!19sChIJeXecMgVUmogRps0csKY_aSU,American Family Care Saraland,4.5,1021,Urgent care center,"1097 Industrial Pkwy, Saraland, AL 36571, United States","RW22+HM Saraland, Alabama, USA",https://www.afcurgentcare.com/saraland/?utm_source=GMB&utm_medium=organic&utm_campaign=saraland,+1 251-375-2270,"Closed · Opens 8 am Tue

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNBt63qpXqYvAb_MQIMIo3kXhxF2KVO4eCsrJiY=w408-h305-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:01.577Z,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–6 pm,8 am–6 pm,LGBTQ+ friendly,,
"https://www.google.com/maps/place/Jason+Valentine,+MD/data=!4m7!3m6!1s0x889a5556938f612f:0x34eef45ba31ca412!8m2!3d30.8082611!4d-88.1048012!16s%2Fg%2F11h_wr2jzx!19sChIJL2GPk1ZVmogREqQco1v07jQ","Jason Valentine, MD",4.8,163,Family practice physician,"95 Shell St, Saraland, AL 36571, United States","RV5W+83 Saraland, Alabama, USA",https://diagnosticandmedical.com/,+1 251-675-4733,Closed · Opens 7 am Tue,https://lh3.googleusercontent.com/p/AF1QipNiMhA5HF8rchU1IlGxm_3EU37xkR6ylQhnXKgl=w408-h571-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:06.072Z,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,7 am–4:30 pm,Closed,Closed,,,
https://www.google.com/maps/place/Comprehensive+Medpsych+Systems+of+Alabama/data=!4m7!3m6!1s0x889a4d0ed3d53635:0x25884025a16ff9b2!8m2!3d30.6674813!4d-88.1345381!16s%2Fg%2F11f08cg_9x!19sChIJNTbV0w5NmogRsvlvoSVAiCU,Comprehensive Medpsych Systems of Alabama,3.1,37,Mental health service,"1110 Montlimar Dr Suite 500, Mobile, AL 36609, United States","MV88+X5 Mobile, Alabama, USA",https://www.medpsych.net/?utm_source=yext&utm_medium=yext-g,+1 251-662-9466,,https://lh3.googleusercontent.com/p/AF1QipP5cV6zPXhPTfqzp0G1frwXdG7tE18XrVzWFiy2=w408-h544-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:08.573Z,,,,,,,,LGBTQ+ friendly,,
https://www.google.com/maps/place/AltaPointe+Health+%E2%80%93+Behavioral+Health+Crisis+Center/data=!4m7!3m6!1s0x889a534f209dd80f:0x1f35414a3f336219!8m2!3d30.7044823!4d-88.0958111!16s%2Fg%2F11h7z6gvk8!19sChIJD9idIE9TmogRGWIzP0pBNR8,AltaPointe Health – Behavioral Health Crisis Center,2.5,37,Mental health service,"2401 Gordon Smith Dr, Mobile, AL 36617, United States","PW33+QM Mobile, Alabama, USA",https://altapointe.org/locations/fred-delchamps-center-fdc/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 251-662-8000,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNZi9Wf16ZTqI2_qqYYlqDCyD8D99KhXijGOWzu=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:13.394Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Sunshine+Behavioral+Health+Center/data=!4m7!3m6!1s0x889a4d137ef00001:0x9bae642197ee9f7!8m2!3d30.6580681!4d-88.1492261!16s%2Fg%2F11fnypj07g!19sChIJAQDwfhNNmogR9-l-GULmugk,Sunshine Behavioral Health Center,4.3,15,Mental health service,"572 Azalea Rd Suite 124, Mobile, AL 36609, United States","MV52+68 Mobile, Alabama, USA",https://sunshinebhc.com/,+1 251-414-3599,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ySEAui6R5ac9s6kEWFFDnw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.13947&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:16.076Z,,,,,,,,,,
"https://www.google.com/maps/place/Carlos+M.+Diaz,+MD/data=!4m7!3m6!1s0x889bb3e0b62603d9:0xc0c4e0a95b381763!8m2!3d30.6734535!4d-88.188966!16s%2Fg%2F11w92s0pzn!19sChIJ2QMmtuCzm4gRYxc4W6ngxMA","Carlos M. Diaz, MD",4.8,44,Psychiatrist,"6336 Piccadilly Square Dr, Mobile, AL 36609, United States","MRF6+9C Mobile, Alabama, USA",https://livefreemobile.com/?utm_source=google&utm_medium=gbp&utm_campaign=cmdprofile,+1 251-650-5433,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipMrdAuh4X497DZYdss8m5fZKJzkn0-7rGh_AtJM=w408-h462-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:20.528Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–3 pm,Closed,Closed,,,
https://www.google.com/maps/place/Bradley+Sadler/data=!4m7!3m6!1s0x889a4c55c7ed58f3:0xca245ccf228e392e!8m2!3d30.6483434!4d-88.1275047!16s%2Fg%2F11pkfr13lm!19sChIJ81jtx1VMmogRLjmOIs9cJMo,Bradley Sadler,5.0,6,Psychiatrist,"3737 Government Blvd Bldg I, #203, Mobile, AL 36693, United States","JVXC+8X Mobile, Alabama, USA",,+1 251-300-7134,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ePCyZADAjupGOwd_usA-TA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.04266&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:23.010Z,,,,,,,,,,
https://www.google.com/maps/place/BayPointe+Hospital/data=!4m7!3m6!1s0x889bb34607221e57:0xc38ab317afde37eb!8m2!3d30.6247364!4d-88.1777695!16s%2Fg%2F1tdhmlv4!19sChIJVx4iB0azm4gR6zferxezisM,BayPointe Hospital,1.8,120,Psychiatric hospital,"5800 Southland Dr, Mobile, AL 36693, United States","JRFC+VV Mobile, Alabama, USA",,+1 251-661-0153,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNPMAVZoKew_27yXrBFKEuTYF4MSMNvxw9VW_dz=w408-h272-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:27.341Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,
https://www.google.com/maps/place/Marilynn+Hammond+LLC/data=!4m7!3m6!1s0x889a4d1526c7e5cd:0xe2a4ca3ac39d6c23!8m2!3d30.6743851!4d-88.1466445!16s%2Fg%2F1v27w8fd!19sChIJzeXHJhVNmogRI2ydwzrKpOI,Marilynn Hammond LLC,5.0,1,Psychiatric hospital,"3929 Airport Blvd, Mobile, AL 36609, United States","MVF3+Q8 Mobile, Alabama, USA",,+1 251-343-3888,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hjf71qn97G6YGsdZaRnfvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.53003&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:29.647Z,,,,,,,,,,
https://www.google.com/maps/place/The+Wellness+Collective/data=!4m7!3m6!1s0x889a4db22f9fce59:0x5a98d25f79fc44fc!8m2!3d30.6683425!4d-88.1418514!16s%2Fg%2F11vcmvz12m!19sChIJWc6fL7JNmogR_ET8eV_SmFo,The Wellness Collective,3.9,14,Mental health service,"960 Downtowner Blvd, Mobile, AL 36609, United States","MV95+87 Mobile, Alabama, USA",https://www.wellnesscollectiveal.com/,+1 251-480-0070,Closed · Opens 7:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipONYRnU6y0kCb-dzujb0cQffIwtwOAD9iS0I18r=w408-h306-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:33.959Z,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,,,
"https://www.google.com/maps/place/Christopher+L.+Jenkins,+M.D.,+LLC/data=!4m7!3m6!1s0x889a4d1f587aad9d:0xf944e7c1a8ae1737!8m2!3d30.6575152!4d-88.1491525!16s%2Fg%2F1td1ks5w!19sChIJna16WB9NmogRNxeuqMHnRPk","Christopher L. Jenkins, M.D., LLC",4.1,46,Psychiatrist,"576 Azalea Rd Suite 105, Mobile, AL 36609, United States","MV52+28 Mobile, Alabama, USA",http://www.recoverymedical.org/,+1 251-665-5360,Closed · Opens 9:30 am Tue,https://lh3.googleusercontent.com/p/AF1QipPoggxQMWxz82hE36YwvBi5LkldlEzDpdzlQhye=w408-h404-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:38.517Z,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–12 pm,Closed,Closed,Closed,,,
"https://www.google.com/maps/place/Dr.+Pamela+W.+Barnett,+MD/data=!4m7!3m6!1s0x889a4e04ae07fd93:0x8425c646dd73c0e5!8m2!3d30.6899924!4d-88.0419027!16s%2Fg%2F1xtf2bqt!19sChIJk_0HrgROmogR5cBz3UbGJYQ","Dr. Pamela W. Barnett, MD",4.9,12,Psychiatrist,"The LaClede Building, 150 Government St # 1000, Mobile, AL 36602, United States","MXQ5+X6 Mobile, Alabama, USA",https://rymap.org/business/dr-pamela-w-barnett-md-n5nrek,+1 251-690-9185,Closed · Opens 9:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bpuEIn1gZoVDWEXPvvASAA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.31912&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:43.013Z,Closed,9:30 am–3:30 pm,9:30 am–3:30 pm,9:30 am–3:30 pm,Closed,Closed,Closed,,,
https://www.google.com/maps/place/Michael+Marshall+MD/data=!4m7!3m6!1s0x889bb34f5e06cbdb:0x35cf35ec988ffee6!8m2!3d30.6862049!4d-88.1869821!16s%2Fg%2F11s5bxmbr6!19sChIJ28sGXk-zm4gR5v6PmOw1zzU,Michael Marshall MD,4.0,22,Psychiatrist,"6300 USA Health Blvd, Mobile, AL 36608, United States","MRP7+F6 Mobile, Alabama, USA",https://www.usahealthsystem.com/providers/michael-marshall,+1 251-341-3843,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipN5kqlh0OHFVAh7VLefYrRSygWcLYqkvEE-zjU9=w408-h514-k-no,true,"https://www.google.com/maps/search/Psychiatry+clinics+in+Saraland+Mobile+AL/@30.820742,-88.0705556,14z",2025-12-16T01:21:47.517Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,,,
