placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/Partners+Tax/data=!4m7!3m6!1s0x8806530040ff26e5:0x7fc3511e247bbb8b!8m2!3d43.0677902!4d-89.3951491!16s%2Fg%2F11lzp4bpfr!19sChIJ5Sb_QABTBogRi7t7JB5Rw38,Partners Tax,5.0,3,Tax attorney,"658 W Washington Ave 2nd floor, Madison, WI 53703, United States","3J93+4W Madison, Wisconsin, USA",https://partnerstg.com/tax-attorney-madison-wi/,+1 608-580-8831,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=dMyrWGbm6JR4y5xqV3Hg3Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=301.47598&pitch=0&thumbfov=100,false,Closed,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:11.876Z,,
https://www.google.com/maps/place/Accede+CPA/data=!4m7!3m6!1s0x8806533f5fb3ffff:0xc0e1c7a30d6e9a12!8m2!3d43.0759666!4d-89.3832289!16s%2Fg%2F11d_bjs41j!19sChIJ__-zXz9TBogREppuDaPH4cA,Accede CPA,1.0,1,Accountant,"7 N Pinckney St, Madison, WI 53703, United States","3JG8+9P Madison, Wisconsin, USA",,+1 608-209-6421,Closed ⋅ Opens 9:30 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Gxelgh5kXo5qfJgK-bpXYw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=52.112232&pitch=0&thumbfov=100,false,Closed,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–5 pm,9:30 am–4:30 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:16.280Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x880652d45f3d42fd:0xd32856c58f4a4bf!8m2!3d43.0743918!4d-89.4383682!16s%2Fg%2F1td6stbx!19sChIJ_UI9X9RSBogRv6T0WGyFMg0,H&R Block,4.0,73,Tax preparation service,"2871 University Ave, Madison, WI 53705, United States","3HF6+QM Madison, Wisconsin, USA",https://www.hrblock.com/tax-office-near-me/wisconsin/madison/46677/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 608-251-4221,,,https://lh3.googleusercontent.com/p/AF1QipM3pjycJfWK8qeMR15Euv6FeSVzFsHrB-ySwKyG=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:18.650Z,,
"https://www.google.com/maps/place/Schell+CPA,+llc/data=!4m7!3m6!1s0x8807ae8a8dfd43c7:0xc1a263f13fbdbaed!8m2!3d43.0591917!4d-89.4920003!16s%2Fg%2F11cnnynvx2!19sChIJx0P9jYquB4gR7bq9P_FjosE","Schell CPA, llc",5.0,1,Certified public accountant,"6502 Grand Teton Plaza, Madison, WI 53719, United States","3G55+M5 Madison, Wisconsin, USA",http://schellcpa.com/,+1 608-442-7525,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YbtGFWYiCF9haDsEn8DaIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=347.51572&pitch=0&thumbfov=100,true,Closed,9 am–4 pm,9 am–4 pm,9 am–12 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:23.044Z,,
https://www.google.com/maps/place/Felhofer+CPA+SC/data=!4m7!3m6!1s0x8807acd31376f58b:0xa6ec00df04e6eb5a!8m2!3d43.0629804!4d-89.3999934!16s%2Fg%2F11b6spd90c!19sChIJi_V2E9OsB4gRWuvmBN8A7KY,Felhofer CPA SC,,,Accounting firm,"402 W Shore Dr, Madison, WI 53715, United States","3J72+52 Madison, Wisconsin, USA",http://www.felhofer-cpa.com/,+1 262-229-4539,Closed ⋅ Opens 10 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3q0pJXK9jwn8p9eviYa-gA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=266.45984&pitch=0&thumbfov=100,true,Closed,10 am–4 pm,10 am–4 pm,Closed,Closed,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:27.577Z,,
https://www.google.com/maps/place/H%26R+Block/data=!4m7!3m6!1s0x88065381dd09f217:0x3c67fb9f1534cda9!8m2!3d43.0823155!4d-89.3789455!16s%2Fg%2F1tftrnwp!19sChIJF_IJ3YFTBogRqc00FZ_7Zzw,H&R Block,4.5,66,Tax preparation service,"719-721 E Johnson St, Madison, WI 53703, United States","3JJC+WC Madison, Wisconsin, USA",https://www.hrblock.com/tax-office-near-me/wisconsin/madison/46675/?otppartnerid=9308&campaignid=pw_mcm_9308_9762&utm_medium=local,+1 608-244-7870,,,https://lh3.googleusercontent.com/p/AF1QipN0J6YgsMCju4gX-Xdw4dGUB_UkeNdJ5AH6seEG=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:29.883Z,,
https://www.google.com/maps/place/Aek+Kshatry+CPA+LLC/data=!4m7!3m6!1s0x8807ac24e3227231:0xc18e8282d4ee68ce!8m2!3d43.0693773!4d-89.4664164!16s%2Fg%2F1tkp0c4c!19sChIJMXIi4ySsB4gRzmju1IKCjsE,Aek Kshatry CPA LLC,5.0,1,Tax preparation service,"5130 Door Dr, Madison, WI 53705, United States","3G9M+QC Madison, Wisconsin, USA",http://cpaaek.com/,+1 608-509-8075,Opens soon ⋅ 11 am,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h171wcblVjzdQvDBINlNOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=328.96835&pitch=0&thumbfov=100,false,11 am–4 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–6 pm,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:34.299Z,,
"https://www.google.com/maps/place/Sorge+CPA+%26+Business+Advisors,+S.C.+-+Madison/data=!4m7!3m6!1s0x8807ad2be1318ff3:0x39876120a197ac52!8m2!3d43.0345906!4d-89.4212941!16s%2Fg%2F11gwmcd569!19sChIJ848x4SutB4gRUqyXoSBhhzk","Sorge CPA & Business Advisors, S.C. - Madison",5.0,1,Tax preparation service,"2501 W Beltline Hwy #101, Madison, WI 53713, United States","2HMH+RF Madison, Wisconsin, USA",http://www.sorgecpa.com/,+1 608-496-9671,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p1k3-S-_wrlUyWiNKVePOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=196.51071&pitch=0&thumbfov=100,true,Closed,9 am–3 pm,9 am–3 pm,9 am–3 pm,9 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:38.853Z,,
https://www.google.com/maps/place/Atwood+Tax/data=!4m7!3m6!1s0x8806538a38a36bb9:0x384e16ddba61e0fe!8m2!3d43.0937194!4d-89.3452549!16s%2Fg%2F11clhtgpy8!19sChIJuWujOIpTBogR_uBhut0WTjg,Atwood Tax,5.0,19,Tax preparation service,"2453 Atwood Ave #101c, Madison, WI 53704, United States","3MV3+FV Madison, Wisconsin, USA",http://www.atwoodtaxmadison.com/,+1 608-467-3070,Closed ⋅ Opens 10 am Mon,,https://lh3.googleusercontent.com/p/AF1QipPyBd9sv-fpYTigWbrhg-th8Tb6n6YKIg56uOJk=w450-h240-k-no,true,Closed,10 am–3 pm,10 am–3 pm,10 am–3 pm,10 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:43.256Z,,
https://www.google.com/maps/place/SVA+Certified+Public+Accountants/data=!4m7!3m6!1s0x8807af3b9ff9cfed:0xd7abe184d4bf9ee5!8m2!3d43.0826378!4d-89.5232461!16s%2Fg%2F1tdxwlq1!19sChIJ7c_5nzuvB4gR5Z6_1IThq9c,SVA Certified Public Accountants,4.8,22,Accountant,"1221 John Q Hammons Dr Suite 100, Madison, WI 53717, United States","3FMG+3P Madison, Wisconsin, USA",https://accountants.sva.com/?y_source=1_MzA3MTI3Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 608-831-8181,Closed ⋅ Opens 8 am Mon,,https://lh3.googleusercontent.com/p/AF1QipO-Gm_A79Vk5n8L5m3RxUyfcOQ3a6lo6i0s9QrY=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:47.722Z,,
https://www.google.com/maps/place/Forward+Financial+CPAs/data=!4m7!3m6!1s0x880653eb8f9e3e47:0x2b1ef66ea9bb04bc!8m2!3d43.0763819!4d-89.3845861!16s%2Fg%2F11y0cz040h!19sChIJRz6ej-tTBogRvAS7qW72His,Forward Financial CPAs,,,Accountant,"44 E Mifflin St #400, Madison, WI 53703, United States","3JG8+H5 Madison, Wisconsin, USA",https://www.forwardfinancialcpas.com/,+1 608-285-2039,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=u35JR0UtSQDWJBk2oKqypg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=233.88568&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:50.023Z,,
https://www.google.com/maps/place/Night+Owl+CPA/data=!4m7!3m6!1s0x8807afa24bb03ebb:0x3bc234c589de4337!8m2!3d43.0596349!4d-89.4925867!16s%2Fg%2F11wqqwqbwf!19sChIJuz6wS6KvB4gRN0PeicU0wjs,Night Owl CPA,5.0,1,Certified public accountant,"6502 Grand Teton Plaza UNIT 202, Madison, WI 53719, United States","3G54+VX Madison, Wisconsin, USA",https://nightowlcpa.com/,+1 608-442-7525,"Closed ⋅ Opens 9 am Mon

Updated by this business 3 weeks ago",,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OH-fp807wapFPjS0CvzHHA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=63.18705&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:54.327Z,,
"https://www.google.com/maps/place/Amber%27s+Accounting+%26+Bookkeeping,+LLC/data=!4m7!3m6!1s0x880653fcfb71ae81:0x5bb281c34e41193c!8m2!3d43.0713313!4d-89.3879836!16s%2Fg%2F11rr8cxr2t!19sChIJga5x-_xTBogRPBlBTsOBsls","Amber's Accounting & Bookkeeping, LLC",5.0,3,Bookkeeping service,"345 W Washington Ave Suite 301, Madison, WI 53703, United States","3JC6+GR Madison, Wisconsin, USA",https://ambersbookkeeping.com/bookkeeping-madison-wi/,+1 708-925-7574,Closed ⋅ Opens 9 am Mon,Identifies as women-owned,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Z2b7J2l6R97HZNvN4mQjSA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=139.93364&pitch=0&thumbfov=100,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:54:58.769Z,,
https://www.google.com/maps/place/Muller+Tax+%26+Accounting/data=!4m7!3m6!1s0x8807adb8a0fd1191:0xd504ec2f11e0fdd8!8m2!3d43.058853!4d-89.4945549!16s%2Fg%2F1tg_b1m0!19sChIJkRH9oLitB4gR2P3gES_sBNU,Muller Tax & Accounting,4.4,17,Tax preparation service,"6525 Grand Teton Plaza Suite C-3, Madison, WI 53719, United States","3G54+G5 Madison, Wisconsin, USA",http://taxmanplus.com/,+1 608-841-2525,Closed ⋅ Opens 5:30 pm Mon,,https://lh3.googleusercontent.com/p/AF1QipMVRCi8aEiywFs5uQbkuw1rRQbC562u4_NdnX5Y=w408-h408-k-no,true,Closed,5:30–9 pm,5:30–9 pm,5:30–9 pm,5:30–9 pm,5:30–9 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:03.182Z,,
https://www.google.com/maps/place/DMA+Tax+and+Accounting/data=!4m7!3m6!1s0x880653d4e35a29c1:0x93c528e2e97e16de!8m2!3d43.0581221!4d-89.3253483!16s%2Fg%2F1tffkbvx!19sChIJwSla49RTBogR3hZ-6eIoxZM,DMA Tax and Accounting,3.8,18,Tax preparation service,"5700 Monona Dr, Madison, WI 53716, United States","3M5F+6V Madison, Wisconsin, USA",http://www.dmataxaccounting.com/,+1 608-221-2332,"Closed ⋅ Opens 8 am Mon

Updated by others 7 weeks ago",,https://lh3.googleusercontent.com/p/AF1QipN3_xiXn1un5gmHY7U-P6XUGzAw_xLRV5X-Og9f=w408-h306-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:07.627Z,,
"https://www.google.com/maps/place/Tunji-Lesi+CPA,+LLC/data=!4m7!3m6!1s0x8807ae617a42767b:0xfffc9002398d13ec!8m2!3d43.054372!4d-89.48891!16s%2Fg%2F11cnc8vkjn!19sChIJe3ZCemGuB4gR7BONOQKQ_P8","Tunji-Lesi CPA, LLC",5.0,2,Certified public accountant,"6314 Odana Rd #14, Madison, WI 53719, United States","3G36+PC Madison, Wisconsin, USA",http://tunji-lesicpa.com/home.html,+1 608-721-1745,Closed ⋅ Opens 9 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CHarelBYYyD8TkDUH5q1lg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=168.81865&pitch=0&thumbfov=100,false,Closed,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:12.133Z,,
https://www.google.com/maps/place/KANE+CPA/data=!4m7!3m6!1s0x8807ad45983aaaab:0x73b30e2b4ae00bd1!8m2!3d43.0345414!4d-89.4292205!16s%2Fg%2F11fj6nm437!19sChIJq6o6mEWtB4gR0QvgSisOs3M,KANE CPA,5.0,1,Accountant,"3001 W Beltline Hwy Suite 307, Madison, WI 53713, United States","2HMC+R8 Madison, Wisconsin, USA",https://bkanecpa.com/,+1 608-271-5585,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipOz2sikXBnvCRuZMlxCYHPfqbDt5VBaXosB9W3K=w408-h291-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:16.576Z,,
https://www.google.com/maps/place/LKM+Accounting+Services/data=!4m7!3m6!1s0x8806512eaf2a17d3:0x916b2926158bf331!8m2!3d43.0590392!4d-89.3086046!16s%2Fg%2F1v6wpxbn!19sChIJ0xcqry5RBogRMfOLFSYpa5E,LKM Accounting Services,4.2,5,Certified public accountant,"2623 S Stoughton Rd Suite C, Madison, WI 53716, United States","3M5R+JH Madison, Wisconsin, USA",http://www.lkmaccounting.com/,+1 608-239-4907,Closed ⋅ Opens 9 am Mon,,https://lh3.googleusercontent.com/p/AF1QipM6qSbpdmt5Sad9Z4BxQ49bA2awToaNJUutGbCp=w432-h240-k-no,true,Closed,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:20.966Z,,
https://www.google.com/maps/place/Statz+Accounting+%26+Tax+Services+LLC/data=!4m7!3m6!1s0x8807ad5211d0cd4b:0xd6e8f6e4fb01dfcd!8m2!3d43.027025!4d-89.402493!16s%2Fg%2F11b77775yp!19sChIJS83QEVKtB4gRzd8B--T26NY,Statz Accounting & Tax Services LLC,5.0,8,Tax preparation service,"1102 Post Rd #2, Madison, WI 53713, United States","2HGX+R2 Madison, Wisconsin, USA",http://www.statztax.com/,+1 608-467-7760,Closed ⋅ Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QAGDjqjPqIfQVOXPGGuZQA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.50964&pitch=0&thumbfov=100,true,Closed,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/certified+public+accountant+in+Madison+WI/@43.0721661,-89.4007501,14z",2025-10-19T15:55:25.358Z,,
