placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,query,timestamp,monday,tuesday,wednesday,thursday,friday,saturday,sunday,info,isBlackOwned,attributes,error
https://www.google.com/maps/place/MS+Home+Pool+Services+Inc./data=!4m7!3m6!1s0x89b7b25251889f79:0x4b9cb5b427d7652f!8m2!3d38.799558!4d-77.16356!16s%2Fg%2F1tglj5zg!19sChIJeZ-IUVKyt4kRL2XXJ7S1nEs,MS Home Pool Services Inc.,4.9,149,Swimming pool contractor,"5600 General Washington Dr b209, Alexandria, VA 22312, United States","QRXP+RH Alexandria, Virginia, USA",http://www.mshomepoolservices.com/,+1 855-667-7665,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNAstG-A6Eg4AJk7xZ7ahhkvXFWY34ZWxcdTpUW=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:21.254Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–12 pm,Closed,,,,
"https://www.google.com/maps/place/Dolphin+Pool+Services,+LLC/data=!4m7!3m6!1s0x89b7b3ddde1a460f:0x3ccc5982116c2659!8m2!3d38.7986569!4d-77.1894036!16s%2Fg%2F11g9qf1fsc!19sChIJD0Ya3t2zt4kRWSZsEYJZzDw","Dolphin Pool Services, LLC",4.8,124,Swimming pool contractor,"7043 Wimsatt Rd, Springfield, VA 22151, United States","QRX6+F6 Springfield, Virginia, USA",http://dolphinpooldmv.com/,+1 866-681-7665,Open ⋅ Closes 4 pm,https://lh3.googleusercontent.com/p/AF1QipOC5gqJLjyw71Ye3b9wA5FA_w9GaB5we851SbXu=w426-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:26.340Z,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–4 pm,10 am–2 pm,Closed,,,,
https://www.google.com/maps/place/Lusso+Clean+LLC/data=!4m7!3m6!1s0x89b7c7c7d692d023:0xe4da2404da6405a2!8m2!3d38.9088037!4d-77.0093969!16s%2Fg%2F11ckv4qptj!19sChIJI9CS1sfHt4kRogVk2gQk2uQ,Lusso Clean LLC,4.9,94,Janitorial service,"1402 North Capitol St NW #3, Washington, DC 20002, United States","WX5R+G6 Washington, District of Columbia, USA",http://www.lussoclean.com/,+1 202-996-5665,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipMaRKH8TCEzfKNzHf6n6l2cxL2_mLIhTtaejJcj=w408-h544-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:31.379Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Identifies as women-owned,true,,
https://www.google.com/maps/place/Banneker+Pool/data=!4m7!3m6!1s0x89b7b7e326e10bc5:0xa26bd5dc44929e0f!8m2!3d38.9227502!4d-77.0225568!16s%2Fg%2F11bc6m_ysb!19sChIJxQvhJuO3t4kRD56SRNzVa6I,Banneker Pool,4.3,237,Swimming pool,"2500 Georgia Ave NW, Washington, DC 20001, United States","WXFG+4X Washington, District of Columbia, USA",https://dpr.dc.gov/page/banneker-pool,+1 202-673-2121,"Open ⋅ Closes 8 pm

Updated by others 1 week ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw54Q2qJssrAN4NHdKk5-kKnC2GLoCSyBjhKuVqnMg4JNoISzpKqNgeSrQztGUBVPMORacarfBcpJQ0qIK5B9A9inzF5PJPwueooZ2o82y-wq7W5bPMFrFy2RidrXtbbIylJwM3=w408-h307-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:36.523Z,12–8 pm,12–8 pm,12–8 pm,12–8 pm,12–8 pm,10 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Penthouse+Pool+%26+Lounge+-+U+Street/data=!4m7!3m6!1s0x89b7b7dcca89e011:0xcec68dd361865556!8m2!3d38.916746!4d-77.037604!16s%2Fg%2F1hc4jvvrh!19sChIJEeCJyty3t4kRVlWGYdONxs4,Penthouse Pool & Lounge - U Street,4.3,67,Lounge,"1612 U St NW, Washington, DC 20009, United States","WX86+MX Washington, District of Columbia, USA",https://penthousepool.com/?utm_source=extnet&utm_medium=yext,+1 202-939-2577,"Closed ⋅ Opens 10 am Fri

Updated by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM5UabQeiuZEwWoE9jEYk6G6wdBwXtKttBudEO5=w408-h408-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:42.397Z,Closed,Closed,Closed,Closed,10 am–12 am,"12–8 am, 10 am–12 am","12–8 am, 10 am–8 pm",LGBTQ+ friendly,,· Dine-in,
"https://www.google.com/maps/place/The+Jefferson,+Washington,+DC/data=!4m10!3m9!1s0x89b7b7bf7b488739:0xa304b5c330e99a12!5m2!4m1!1i2!8m2!3d38.9059541!4d-77.0368303!16s%2Fg%2F11cn6drnhk!19sChIJOYdIe7-3t4kREprpMMO1BKM","The Jefferson, Washington, DC",4.7,743,,"1200 16th St NW, Washington, DC 20036, United States","WX47+97 Washington, District of Columbia, USA",https://www.jeffersondc.com/,+1 202-448-2300,,https://lh3.googleusercontent.com/p/AF1QipPxhqNsGxfda2AV4_NP7WtIovKKrTGRT6UGJXpo=w408-h311-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:45.634Z,,,,,,,,,,,
https://www.google.com/maps/place/System+Pools+LLC/data=!4m7!3m6!1s0x89b7cd29da19dd5b:0x74064db2dc666268!8m2!3d39.0431258!4d-77.111488!16s%2Fg%2F11mbsj8ks_!19sChIJW90Z2inNt4kRaGJm3LJNBnQ,System Pools LLC,4.8,99,Pool cleaning service,"11418 Rockville Pike Apt 705, Rockville, MD 20852, United States","2VVQ+7C Rockville, Maryland, USA",http://www.systempools.net/,+1 240-252-8520,"Open ⋅ Closes 7 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOgj0gXpquPASQaimEgdtoTtQnwV76MeV-Ynz2n=w408-h408-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:50.603Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–5 pm,,,,
"https://www.google.com/maps/place/American+Pool+Service,+Inc./data=!4m7!3m6!1s0x89b7cf4d716a425f:0xa475515bffcce007!8m2!3d39.0763574!4d-77.0906886!16s%2Fg%2F11j5btn6yz!19sChIJX0JqcU3Pt4kRB-DM_1tRdaQ","American Pool Service, Inc.",4.9,35,Swimming pool contractor,"13413 Grenoble Dr, Rockville, MD 20853, United States","3WG5+GP Rockville, Maryland, USA",http://www.americanpoolsrvc.com/,+1 703-655-4344,Open ⋅ Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz3Ty2ZagPg-h_PpuuTSvHA-AzMsvSfiMphcxUJW2X1BNrfufPXJ7NdRPvmviB8pQKepXSx_LZWKPNpAj3ifruureihDkV9bcmAAcjC_XyiA7edOOqAxllMHC42_HwN36QNI_4=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:40:55.631Z,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,10 am–4 pm,Closed,,,,
https://www.google.com/maps/place/Anthony+Bowen+Branch+YMCA/data=!4m7!3m6!1s0x89b7b7e6e361d94d:0x97124d6bd66e2aa9!8m2!3d38.9194299!4d-77.0311521!16s%2Fm%2F06_88v8!19sChIJTdlh4-a3t4kRqSpu1mtNEpc,Anthony Bowen Branch YMCA,3.5,122,Non-profit organization,"1325 W St NW, Washington, DC 20009, United States","WX99+QG Washington, District of Columbia, USA",https://www.ymcadc.org/locations/ymca-anthony-bowen/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 202-232-6936,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxnBrne25UQePnvHfoMPNnYv8z228Ux0H2B-eZvh21KIudJC7TE6X3yHkmW8EMTbn8jG7hFtYsF3Qv5rOaKcYVGS-nEgybCiK-C-Y66sz0F_kBgf-4_1Lm85PEeFXZUXwl2JeV3BQ=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:00.849Z,5:30 am–11 pm,5:30 am–11 pm,5:30 am–11 pm,5:30 am–11 pm,5:30 am–9 pm,7 am–7 pm,7 am–7 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Smart+Management+Group+LLC/data=!4m7!3m6!1s0x89b7b728bfa00305:0x707a72730ca6981e!8m2!3d38.8539828!4d-77.0514992!16s%2Fg%2F11gcx_9994!19sChIJBQOgvyi3t4kRHpimDHNyenA,Smart Management Group LLC,4.8,17,Swimming pool repair service,"2221 S Clark St, Arlington, VA 22202, United States","VW3X+HC Arlington, Virginia, USA",http://www.smartmanagementgroup.com/,+1 833-327-6278,Open ⋅ Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzd4SH02D1om8ohgZ5aYVsm6gmPFcEd8wlunJthWdzs8TU1nvBj6qaUtqRFsmqTqP2g4z_Y0ms-F22UT5OdrK6uMd1pWoJt1euTg5aTW78qhQbZzfNyGEGsUb9EqmYwvD-GphGW=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:06.217Z,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,,,,
https://www.google.com/maps/place/Gold%27s+Gym+-+Dupont+Circle/data=!4m7!3m6!1s0x89b7b763c55ebaef:0x3b23ebcd26df5f74!8m2!3d38.90404!4d-77.039576!16s%2Fg%2F11tj9x2zzd!19sChIJ77pexWO3t4kRdF_fJs3rIzs,Gold's Gym - Dupont Circle,3.3,158,Gym,"1101 Connecticut Ave NW, Washington, DC 20036, United States","WX36+J5 Washington, District of Columbia, USA",https://www.goldsgymdcmetro.com/dupontcircle,+1 202-996-4777,Open ⋅ Closes 11 pm,https://lh3.googleusercontent.com/p/AF1QipN9R_yomptmR3iZt4fehfO0ZvuhJdCFWT_lBTU=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:11.449Z,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–11 pm,5 am–10 pm,7 am–7 pm,7 am–7 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Dupont+LLC/data=!4m7!3m6!1s0x89b7b778f3f39ea9:0xb115a5588c5e26c2!8m2!3d38.9092965!4d-77.0463607!16s%2Fg%2F11tt6pcgt5!19sChIJqZ7z83i3t4kRwiZejFilFbE,Dupont LLC,4.5,8,Deck builder,"1431 21st St NW, Washington, DC 20036, United States","WX53+PF Washington, District of Columbia, USA",https://dupontdeckspatiosdc.com/?utm_source=gmb&utm_medium=organic,+1 202-774-9128,Open ⋅ Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_R5aV9FOApQeida-KUdG6A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=131.64018&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:16.530Z,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,,,,
https://www.google.com/maps/place/Edlavitch+DC+Jewish+Community+Center/data=!4m7!3m6!1s0x89b7b7c1829c8975:0xe4e5e51a7aa20b1e!8m2!3d38.9109406!4d-77.0358979!16s%2Fm%2F0bxz8l0!19sChIJdYmcgsG3t4kRHguiehrl5eQ,Edlavitch DC Jewish Community Center,4.3,45,Community center,"1529 16th St NW, Washington, DC 20036, United States","WX67+9J Washington, District of Columbia, USA",https://www.edcjcc.org/,,,https://lh3.googleusercontent.com/p/AF1QipOyrvF49vkLlhxEHTZVajka7RCvlCevWLSwbXz8=w408-h281-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:21.792Z,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,6 am–10 pm,8 am–10 pm,8 am–10 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/New+York+Sports+Club/data=!4m7!3m6!1s0x89b7b7b890763039:0x1f3037ae79f9289e!8m2!3d38.9062076!4d-77.0411445!16s%2Fg%2F1tdkykv7!19sChIJOTB2kLi3t4kRnij5ea43MB8,New York Sports Club,4.0,261,Gym,"1211 Connecticut Ave NW, Washington, DC 20036, United States","WX45+FG Washington, District of Columbia, USA",https://www.newyorksportsclubs.com/clubs/1211-connecticut-ave/,+1 202-296-7733,Open ⋅ Closes 10 pm,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwvdpjPB8gljZX0s1_kUWA8QSqnvM3B_21wkDzgNekwCOy-5aeUQuaEbw5W0nRf8GU7KjVs_2dXFsDtCCEUYt-H6UIdcVwlJjpJc7iohCjkBLQAc07295d0feogrIOGHQr9SaaF30DInHg8=w408-h306-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:27.199Z,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,5 am–10 pm,8 am–6 pm,8 am–6 pm,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Artdeco/data=!4m7!3m6!1s0x89b7b79e8f59d4eb:0xcfa51b5d00ee534b!8m2!3d38.9067601!4d-77.0413794!16s%2Fg%2F11sxcwvn31!19sChIJ69RZj563t4kRS1PuAF0bpc8,Artdeco,5.0,2,Construction company,"1221 Connecticut Ave NW Suite 2A, Washington, DC 20036, United States","WX45+PC Washington, District of Columbia, USA",http://artdecooutdoor.com/,+1 833-800-3326,Open ⋅ Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipNjETmfbtXZKVJg4aX75Vha5bJN5sYsl8AABr29=w427-h240-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:32.122Z,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,10 am–7 pm,Closed,,,,
"https://www.google.com/maps/place/Trombly+%26+Singer,+PLLC/data=!4m7!3m6!1s0x89b7b7becde3601d:0xa932b742cc6a3428!8m2!3d38.9029087!4d-77.0424842!16s%2Fg%2F1tdx9lc_!19sChIJHWDjzb63t4kRKDRqzEK3Mqk","Trombly & Singer, PLLC",4.9,101,Personal injury attorney,"1825 K St NW #1150, Washington, DC 20006, United States","WX35+52 Washington, District of Columbia, USA",https://www.tromblylaw.com/,+1 202-831-8134,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uxy0_7tj8buLKZ9U2qVw8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.1543746&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:37.461Z,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,,
https://www.google.com/maps/place/Randall+Pool/data=!4m7!3m6!1s0x89b7b9d580a3c761:0xd2980331bf247029!8m2!3d38.8800158!4d-77.0103569!16s%2Fg%2F11d_8tsnln!19sChIJYcejgNW5t4kRKXAkvzEDmNI,Randall Pool,4.1,36,Outdoor swimming pool,"25 I St SW, Washington, DC 20024, United States","VXJQ+2V Washington, District of Columbia, USA",https://dpr.dc.gov/page/outdoor-pools,+1 202-727-1420,"Open ⋅ Closes 8 pm

Updated by others 12 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxqj_xtZrerVIdqISfFgUr60q-opC0hP8Q26ILfYrSxOK0HES4rgDlPYCYgEh4wmXowmGHSttq12N5IS1GEhkv6FY3SK5kQmBd6dYS5zum1xIlykoiXslrURwUOOoQEi3ar4dom=w426-h240-k-no,false,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:42.684Z,12–8 pm,12–8 pm,Closed,12–8 pm,12–8 pm,10 am–6 pm,10 am–6 pm,,,,
https://www.google.com/maps/place/DMV+Pool+Service+Inc./data=!4m7!3m6!1s0x89b7b313dbbe8b6d:0x912fc6360a9e1313!8m2!3d38.831124!4d-77.2139901!16s%2Fg%2F11cnld7523!19sChIJbYu-2xOzt4kRExOeCjbGL5E,DMV Pool Service Inc.,5.0,43,Swimming pool repair service,,,http://dmvpoolservice.com/,+1 571-455-7733,Open ⋅ Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMGJruKeFIbix1g8OGC8MmqG2H17Zk_5V4wnSTY=w408-h271-k-no,true,"https://www.google.com/maps/search/pool+services+businesses+in+Dupont+Circle+DC/@38.9096936,-77.043339,14z",2025-10-27T17:41:47.769Z,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,10 am–4 pm,Closed,,,,
