placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes,isBlackOwned
https://www.google.com/maps/place/Robert+J+Feezor/data=!4m7!3m6!1s0x88e6d9709efeb0b1:0xe2c1505a30c89791!8m2!3d29.2017443!4d-81.0540755!16s%2Fg%2F11lm2rvjxy!19sChIJsbD-nnDZ5ogRkZfIMFpQweI,Robert J Feezor,5.0,6,Vascular surgeon,"311 N Clyde Morris Blvd #100, Daytona Beach, FL 32114, United States","6W2W+M9 Daytona Beach, Florida, USA",,+1 386-241-1040,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3R2u-ZUUa-Qpe8gkWP3YGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.15254&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:19.255Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Interventional+Specialists+of+Florida/data=!4m7!3m6!1s0x88e6d76409cfad37:0xc097853f886b91ee!8m2!3d29.1662976!4d-80.9777273!16s%2Fg%2F11wx1rj1m_!19sChIJN63PCWTX5ogR7pFriD-Fl8A,Interventional Specialists of Florida,5.0,30,Medical Center,"3048 S Atlantic Ave Ste 102, Daytona Beach Shores, FL 32118, United States","528C+GW Daytona Beach Shores, Florida, USA",https://isfclinic.com/,+1 386-999-4732,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipP5khjDrylv3aZodu8L6MvjqlZsj5nrU_Rg0q3o=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:24.228Z,,,,
https://www.google.com/maps/place/Mr.+Kyle+Herron/data=!4m7!3m6!1s0x88e6dc0e3b955555:0x4e549ce769bd154!8m2!3d29.228618!4d-81.085555!16s%2Fg%2F11rwxg0k4r!19sChIJVVWVOw7c5ogRVNGbds5J5QQ,Mr. Kyle Herron,5.0,1,Surgeon,"1890 LPGA Blvd Suite 255, Daytona Beach, FL 32117, United States","6WH7+CQ Daytona Beach, Florida, USA",,+1 386-274-3336,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UNG5YwOCg9yWRFDbXzFOSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.99968&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:27.227Z,,,,
https://www.google.com/maps/place/Michael+Yacoub/data=!4m7!3m6!1s0x88e6d99bd559bc07:0x3a5b5ea7329911b6!8m2!3d29.2017443!4d-81.0540755!16s%2Fg%2F11lm2rrqyn!19sChIJB7xZ1ZvZ5ogRthGZMqdeWzo,Michael Yacoub,5.0,2,Vascular surgeon,"311 N Clyde Morris Blvd #100, Daytona Beach, FL 32114, United States","6W2W+M9 Daytona Beach, Florida, USA",https://ufhealth.org/michael-yacoub,+1 386-241-1040,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3R2u-ZUUa-Qpe8gkWP3YGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=79.15254&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:32.071Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Total+Anti-Aging+and+Wellness/data=!4m7!3m6!1s0x88e6dbb02e88a2e9:0x1500053e4b964509!8m2!3d29.2115593!4d-81.0206136!16s%2Fg%2F11nmq21nmf!19sChIJ6aKILrDb5ogRCUWWSz4FABU,Total Anti-Aging and Wellness,5.0,150,Medical spa,"143 W International Speedway Blvd, Daytona Beach, FL 32114, United States","6X6H+JQ Daytona Beach, Florida, USA",https://daytonasantiaging.com/,+1 386-293-1575,"Open · Closes 6:30 pm

Updated by this business 9 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOcB4zuWv3dsCXliGStQiKGIK4d3uHo5MwDT_aB=w408-h418-k-no,true,9:30 am–6:30 pm,9:30 am–5 pm,9:30 am–6:30 pm,10 am–5:30 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:36.960Z,LGBTQ+ friendly,,,
https://www.google.com/maps/place/Advanced+Cardiovascular+at+Daytona/data=!4m7!3m6!1s0x88e6dd81da371827:0x83e02292071e8614!8m2!3d29.230195!4d-81.076825!16s%2Fg%2F11vx77xy67!19sChIJJxg32oHd5ogRFIYeB5Ii4IM,Advanced Cardiovascular at Daytona,5.0,3,Surgical center,"1601 LPGA Blvd, Daytona Beach, FL 32117, United States","6WJF+37 Daytona Beach, Florida, USA",https://www.advanceddaytona.com/,+1 386-366-7480,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Wf-Rixk6WBv4_o-6yeh7DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.85805&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:42.030Z,,,,
https://www.google.com/maps/place/Goldfingers+Aesthetics+%26+Plastic+Surgery+-+Daytona+Beach/data=!4m7!3m6!1s0x88e6dbeab45438e5:0xabd4311fa2204f73!8m2!3d29.2337678!4d-81.0170386!16s%2Fg%2F11h21nn29l!19sChIJ5ThUtOrb5ogRc08goh8x1Ks,Goldfingers Aesthetics & Plastic Surgery - Daytona Beach,4.8,162,Medical spa,"236 Seabreeze Blvd, Daytona Beach, FL 32118, United States","6XMM+G5 Daytona Beach, Florida, USA",https://www.goldfingersaesthetics.com/daytona-beach/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb,+1 407-756-9062,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipP3K66fcEGVRNNGK_Da0OdP66j-SHlmV7Zxwq3u=w408-h428-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:47.002Z,Identifies as women-owned,,,
"https://www.google.com/maps/place/Edwin+Cheung,+MD/data=!4m7!3m6!1s0x88e71d898d25c489:0xa97e3f213695ba4c!8m2!3d29.2429747!4d-81.1077124!16s%2Fg%2F11vj3cgjgp!19sChIJicQljYkd54gRTLqVNiE_fqk","Edwin Cheung, MD",4.6,30,Vascular surgeon,"305 Memorial Medical Pkwy Suite 308, Daytona Beach, FL 32117, United States","6VVR+5W Daytona Beach, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-deland/find-doctor/doctor/edwin-cheung-md-1073010674,+1 386-231-3600,,https://lh3.googleusercontent.com/p/AF1QipMJ0tO0PGXNyq79YfbTAqWd-p3vOYMxmF1a7ZCJ=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:49.957Z,,,,
https://www.google.com/maps/place/Daytona+Laser+Lipo/data=!4m7!3m6!1s0x88e6d9bb6f65ddc1:0x79d4604844a4b50!8m2!3d29.1791352!4d-81.0184178!16s%2Fg%2F11fk0bjfkg!19sChIJwd1lb7vZ5ogRUEtKhARGnQc,Daytona Laser Lipo,4.8,66,Weight loss service,"701 Beville Rd, South Daytona, FL 32119, United States","5XHJ+MJ South Daytona, Florida, USA",https://daytonalaserlipo.com/contact/,+1 386-234-2919,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipPGD-WS0QtDxQLtbHUaG1AttebMv5mm6Cese7vZ=w408-h408-k-no,true,"11 am–1 pm, 2–7 pm","9 am–1 pm, 2–7 pm","11 am–1 pm, 2–7 pm",9 am–5 pm,10 am–2 pm,Closed,"9 am–1 pm, 2–6 pm","https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:54.867Z,Identifies as women-owned,,,
https://www.google.com/maps/place/EVOLVES+Vascular+Lab/data=!4m7!3m6!1s0x88e6dd3e61f1581b:0x8d444142d91bd030!8m2!3d29.2653185!4d-81.1035728!16s%2Fg%2F11s5fyy02w!19sChIJG1jxYT7d5ogRMNAb2UJBRI0,EVOLVES Vascular Lab,4.4,7,Vascular surgeon,"1240 W Granada Blvd 2nd Floor, Ormond Beach, FL 32174, United States","7V8W+4H Ormond Beach, Florida, USA",https://www.evolvesvascular.com/,+1 386-236-6854,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qVYOfMSiFyqpJrIMWiCAMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.0791&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–3 pm,8 am–5 pm,8 am–3 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T21:59:59.768Z,LGBTQ+ friendly,,,
"https://www.google.com/maps/place/Suncoast+Vein+%26+Vascular+Clinic+-+Sukhender+Singireddy,+MD/data=!4m7!3m6!1s0x88e72786ff6adca5:0x7462f6a453a7b770!8m2!3d29.113412!4d-81.0231168!16s%2Fg%2F1tg2f9h4!19sChIJpdxq_4Yn54gRcLenU6T2YnQ","Suncoast Vein & Vascular Clinic - Sukhender Singireddy, MD",4.9,67,Vascular surgeon,"1728 Dunlawton Ave STE 5, Port Orange, FL 32127, United States","4X7G+9Q Port Orange, Florida, USA",https://suncoastvein.com/,+1 386-304-3404,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipNp5gGYBgpJqXUKiKMC7JsDMfvumN0GyFdOIu76=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:04.944Z,,,,
https://www.google.com/maps/place/Florida+Retina+Institute/data=!4m7!3m6!1s0x88e6d95909028d99:0xb2d0e847f35cec0e!8m2!3d29.2077563!4d-81.0611099!16s%2Fg%2F1tf58qgd!19sChIJmY0CCVnZ5ogRDuxc80fo0LI,Florida Retina Institute,4.6,118,Ophthalmologist,"564 Health Blvd, Daytona Beach, FL 32114, United States","6W5Q+4H Daytona Beach, Florida, USA",https://www.floridaretinainstitute.com/daytona-beach.html,+1 386-258-5777,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOW7rKxZ7dLVwD7BYkXt8MzaQCCXlFVHUKDSH1b=w450-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:09.825Z,,,,
"https://www.google.com/maps/place/Ravi+Dhanisetty,+MD,+FACS/data=!4m7!3m6!1s0x88e6dd2a781429e3:0xfc58ff0302383207!8m2!3d29.2425957!4d-81.1085267!16s%2Fg%2F11rw7nxvzj!19sChIJ4ykUeCrd5ogRBzI4AgP_WPw","Ravi Dhanisetty, MD, FACS",4.5,35,Surgeon,"305 Memorial Medical Pkwy Suite 308, Daytona Beach, FL 32117, United States","6VVR+2H Daytona Beach, Florida, USA",https://www.adventhealth.com/hospital/adventhealth-daytona-beach/find-doctor/doctor/ravi-dhanisetty-md-facs-1427201359,+1 386-231-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zn9-6dBB-UMk-m9_Yr02Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=291.2385&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:12.879Z,,,,
https://www.google.com/maps/place/Halifax+Health/data=!4m7!3m6!1s0x88e6d95d0b53824d:0x38742bdab648b57c!8m2!3d29.202176!4d-81.054777!16s%2Fg%2F1tcylw0j!19sChIJTYJTC13Z5ogRfLVIttordDg,Halifax Health,3.0,32,Medical clinic,"311 N Clyde Morris Blvd, Daytona Beach, FL 32114, United States","6W2W+V3 Daytona Beach, Florida, USA",https://www.halifaxhealth.org/,+1 386-425-4000,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxEQov2emYL2kJ-2mrHInFJOeohwLXSt0022xpJZBPKlrNZBaCFeBF8Iq4uewrEplIp58uP3HEd4gFgdsp-S-OXDXNOcy0nEolg8kZiFPu2jKhmqHNm9E21Qpz5XjB3DS7x3SjyUm741mWH=w408-h307-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:17.789Z,,,,
"https://www.google.com/maps/place/Willythssa+S.+Pierre-Louis,+MD/data=!4m7!3m6!1s0x88e6ddb152633cc9:0x8521e58f92985ac!8m2!3d29.2429747!4d-81.1077124!16s%2Fg%2F11kzsjd3mb!19sChIJyTxjUrHd5ogRrIUp-VgeUgg","Willythssa S. Pierre-Louis, MD",4.0,13,Surgeon,"305 Memorial Medical Pkwy Suite 308, Daytona Beach, FL 32117, United States","6VVR+5W Daytona Beach, Florida, USA",https://www.adventhealth.com/find-doctor/doctor/willythssa-pierre-louis-md-1265828032,+1 386-231-3600,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zn9-6dBB-UMk-m9_Yr02Pg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=56.86909&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:20.446Z,,,,
"https://www.google.com/maps/place/Dr.+Curt+Schalit,+FACS/data=!4m7!3m6!1s0x88e69466d18bb323:0xde4ffcdc546601b3!8m2!3d29.2086901!4d-81.0603672!16s%2Fg%2F1261m53d6!19sChIJI7OL0WaU5ogRswFmVNz8T94","Dr. Curt Schalit, FACS",4.7,78,Cosmetic surgeon,"549 Health Blvd, Daytona Beach, FL 32114, United States","6W5Q+FV Daytona Beach, Florida, USA",https://www.drschalit.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=gmb-daytona-beach,+1 386-222-1075,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMpgsfIsZ9nh_ZR1SD0Xh55YMTnFvNmNP9DcW7V=w408-h272-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–1:30 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:25.451Z,,,,
https://www.google.com/maps/place/Elite+Aesthetics+Skin+%26+Wellness+Center/data=!4m7!3m6!1s0x88e6d95c5ac0fce7:0x444e2a5a4838e874!8m2!3d29.1483169!4d-80.9679169!16s%2Fg%2F11rxpnhk5l!19sChIJ5_zAWlzZ5ogRdOg4SFoqTkQ,Elite Aesthetics Skin & Wellness Center,4.8,49,Medical spa,"3612 S Atlantic Ave, Daytona Beach Shores, FL 32118, United States","42XJ+8R Daytona Beach Shores, Florida, USA",http://www.eliteaestheticsllc.com/,+1 386-872-5442,Closes soon · 6 pm · Opens 10 am Wed,https://lh3.googleusercontent.com/p/AF1QipMBv7AT7C5NTZPg_QNyFVlyG3fJezWuRoIyIcKC=w408-h282-k-no,true,10 am–6 pm,10 am–7 pm,10 am–6 pm,10 am–3 pm,Closed,Closed,10 am–6 pm,"https://www.google.com/maps/search/vein+clinics+in+Daytona+Beach+Daytona+Beach+FL/@29.2071029,-81.0196796,14z",2025-12-16T22:00:30.371Z,Identifies as women-owned,,,
