placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,sunday,monday,tuesday,wednesday,thursday,friday,saturday,query,timestamp,attributes,isBlackOwned
https://www.google.com/maps/place/ServiceMaster+Fire+Rapid+Response/data=!4m7!3m6!1s0x87227545ffaf4e3f:0x4652c086aaf5057a!8m2!3d35.1822214!4d-106.6086393!16s%2Fg%2F11gw28znfp!19sChIJP06v_0V1IocRegX1qobAUkY,ServiceMaster Fire Rapid Response,4.4,26,Building restoration service,"8600 Paseo Alameda NE, Albuquerque, NM 87113, United States","59JR+VG Albuquerque, New Mexico, USA",https://www.albuquerqueservicemaster.com/,+1 505-588-2102,Closed · Opens 8 am Mon,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqhlHc6L4w9rN7gBv3I8V1guUCYO9h3-MQP94ZojQMUBjQ6SfkIywbu_h4odbDdsL6m9l9m-zKwH5f_NolEUdqUQ37DY8uL1BrK7jZPIsxhZ6LcpQondOg5YGIRFARPmeGROJFB=w426-h240-k-no,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:07.609Z,,
https://www.google.com/maps/place/BELFOR+Property+Restoration+%28Albuquerque%29/data=!4m7!3m6!1s0x8722747bdd396c73:0x5f373e90735cfa00!8m2!3d35.1546478!4d-106.6231613!16s%2Fg%2F1tcvjkbn!19sChIJc2w53Xt0IocRAPpcc5A-N18,BELFOR Property Restoration (Albuquerque),3.9,14,Fire damage restoration service,"6721 Edith Blvd NE f, Albuquerque, NM 87113, United States","593G+VP Albuquerque, New Mexico, USA",https://www.belfor.com/us/en/locations/,+1 505-342-1205,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-Al4x5ICR60qKFuFyTCsoKiNIrMmQvI6jsZThU4QZYLp5QrWQbXTIg9lgR2Zr9CATOI1PWnzKl5uONtOwJWYgd1AvVQPgytPe5UHpYimy4YvQ_BuFC-CZzoft5Y_3A4_KyGJV=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:12.536Z,,
https://www.google.com/maps/place/SERVPRO+of+NE+Albuquerque/data=!4m7!3m6!1s0x87220b2cf750e0d1:0x926b62766eacc57e!8m2!3d35.1658727!4d-106.5784871!16s%2Fg%2F1tfk4x3h!19sChIJ0eBQ9ywLIocRfsWsbnZia5I,SERVPRO of NE Albuquerque,4.7,148,Water damage restoration service,"6052 Coronado Ave NE E2, Albuquerque, NM 87109, United States","5C8C+8J Albuquerque, New Mexico, USA",https://www.servpro.com/locations/nm/servpro-of-ne-albuquerque?utm_medium=organic&utm_source=gbp,+1 505-828-3567,,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqE7YVGza1qOqg1fT2qw-Oojm6Z5R76ltHxNneFxd1NW93QxCRtmcwQKYM5FVBozKBXp7tY0zgSyOaKebzJ1ANFh7D_t-MxXjBvxVR6jP1d7mFE_dq4spoWRMKbFIyHBEG7-d4VZn7KdfqJ=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:17.441Z,,
https://www.google.com/maps/place/PuroClean+of+Albuquerque/data=!4m7!3m6!1s0x87227538d563b437:0xa8c192d1e43d2c71!8m2!3d35.1523722!4d-106.6035349!16s%2Fg%2F11vylhpzx8!19sChIJN7Rj1Th1IocRcSw95NGSwag,PuroClean of Albuquerque,2.5,2,Water damage restoration service,"3600 Osuna Rd NE Ste 309, Albuquerque, NM 87109, United States","592W+WH Albuquerque, New Mexico, USA",https://www.puroclean.com/albuquerque-nm,+1 505-738-2700,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweojcIjoPx0l6UBjkKE5K5U5htMKSblIk0v0UQ14PAJUORp4yjNp2-WwQpyYLazlwp9T2H-VRzg4Dj6H6ZXlMrPyWva9WzrWtkF9V18JoXg9KT1Abg6vk_YqRFyQK2usn9HBot3dtJVkrY4=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:22.043Z,,
https://www.google.com/maps/place/Roth+Water+Damage+Restoration/data=!4m7!3m6!1s0x8722746fa24f7dd1:0xa9a72227eabf634b!8m2!3d35.1603583!4d-106.6148624!16s%2Fg%2F1pxwmyjtv!19sChIJ0X1Pom90IocRS2O_6icip6k,Roth Water Damage Restoration,5.0,3,Building restoration service,"316 Las Colinas Ln NE, Albuquerque, NM 87113, United States","596P+43 Albuquerque, New Mexico, USA",,+1 575-237-9322,Closed · Opens 8 am Mon,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Lh_VksEMfkN7eSFQTYTP2Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.33685&pitch=0&thumbfov=100,true,Closed,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:26.776Z,,
https://www.google.com/maps/place/Water+Mold+Fire+Restoration+of+Albuquerque/data=!4m7!3m6!1s0x87220b61622aa00f:0xe699e1662e14aff9!8m2!3d34.8685425!4d-106.6770405!16s%2Fg%2F1jkw3bh6g!19sChIJD6AqYmELIocR-a8ULmbhmeY,Water Mold Fire Restoration of Albuquerque,4.6,18,Water damage restoration service,,,https://watermoldfire.net/albuquerque-nm,+1 505-312-4758,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerkLJCG2pyQzok7ZOXSDR1JKvjHVuQuY4Jvm3AlsIcldvJVuslBlz4J0mEccmclrBt8PQZlLOYZbONufTrVhUg7ltgNMtO5Nxi5UIvpaorf4rDRHHYZ_GkKrnTkmpfMc_co-e9v=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:31.461Z,,
https://www.google.com/maps/place/CRDN+of+Central+and+Northern+New+Mexico/data=!4m7!3m6!1s0x8722745c43fb5baf:0x8f96b37d0b5abd28!8m2!3d35.157078!4d-106.6014553!16s%2Fg%2F1tfd2w40!19sChIJr1v7Q1x0IocRKL1aC32zlo8,CRDN of Central and Northern New Mexico,4.8,55,Corporate office,"6811 Academy Pkwy E NE, Albuquerque, NM 87109, United States","594X+RC Albuquerque, New Mexico, USA",https://www.crdn.com/,+1 505-342-1662,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequSfsXi1g15F8lb9HXhjf8riPRzpxsFESYtpWzXUrdTWPb-gkSSrzPDc3Q2NsGInDDi2-fZSJfAW52EM5ZZwY9SREyfZ5Q31JMa3WqQxXituqLb2N8QxRFUxlyAlMqLncuf2ymrQ=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:36.485Z,,
https://www.google.com/maps/place/Mold+Removal/data=!4m7!3m6!1s0x87227417ae487e31:0x1c84bac6fc2acfe2!8m2!3d35.1790579!4d-106.6078669!16s%2Fg%2F11c1qbss2k!19sChIJMX5Irhd0IocR4s8q_Ma6hBw,Mold Removal,2.3,3,Water damage restoration service,"3500 Vista Alameda NE suite d, Albuquerque, NM 87113, United States","59HR+JV Albuquerque, New Mexico, USA",,+1 505-553-4908,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq_Se28WG352qkIl_BtJoQPQTuCDRFQ2BHfw4EocAFqK3pKUmEcwCojL8Addb2bDvF0V6rlZZQ6pTpoxj1k6cBwbKDIW8DD6pdJjiuC4YvngIKu-2EAm_k5-zHAWVDR4yiIHcoLbA=w408-h255-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:41.213Z,,
https://www.google.com/maps/place/Archuleta+Restoration+and+Remodel/data=!4m7!3m6!1s0x87185083ce592d49:0x37765348c42c64e4!8m2!3d35.1784535!4d-106.5991371!16s%2Fg%2F11c1njr49f!19sChIJSS1ZzoNQGIcR5GQsxEhTdjc,Archuleta Restoration and Remodel,4.4,57,General contractor,"4401 Anaheim Ave NE # 105, Albuquerque, NM 87113, United States","5CH2+98 Albuquerque, New Mexico, USA",https://archuletarestore.com/,+1 505-473-2848,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRx20MJjqmMzVc2GqmpYa8YpbgEpzYB_k_LwiYgm02ACzq9N4yQ5iRK2dFXnmuXGmS7DCB3JX4Twc1vBU1X08beusq9jtQzqLDmdwZBRuwmqXt3T9l0iJig9EmfZ_tyakNYcA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:45.964Z,,
https://www.google.com/maps/place/911/data=!4m7!3m6!1s0x8722705614fd471b:0x1373a7824e83a87d!8m2!3d35.231436!4d-106.677601!16s%2Fg%2F1pv0fxsy4!19sChIJG0f9FFZwIocRfaiDToKncxM,911,5.0,6,Water damage restoration service,"1503 Golf Course Rd SE, Rio Rancho, NM 87124, United States","68JC+HX Rio Rancho, New Mexico, USA",https://www.911restorationalbuquerque.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 505-225-2254,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppJa9_ql9yFpK0JEDfxjJOqTEYcNg-Gtl1BFJjqhTnZCMnwvguJ3A7LJtgFjNQN2AEChqlEDTnblzD9QOZT5YoggufZ4ln-i-anl7xKEPhSxedLHv6z9LsVNkIHWnHvySCRdpkkw=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:50.585Z,,
https://www.google.com/maps/place/SERVPRO+of+Rio+Rancho%2FSandoval+County/data=!4m7!3m6!1s0x8722758a350cf517:0x7ea90a18041987d3!8m2!3d35.2344931!4d-106.6530323!16s%2Fg%2F11fctbj07p!19sChIJF_UMNYp1IocR04cZBBgKqX4,SERVPRO of Rio Rancho/Sandoval County,4.6,110,Water damage restoration service,"1400 Barbara Loop SE Ste D-7, Rio Rancho, NM 87124, United States","68MW+QQ Rio Rancho, New Mexico, USA",https://www.servpro.com/locations/nm/servpro-of-rio-rancho-sandoval-county?utm_medium=organic&utm_source=gbp,+1 505-891-2345,,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoxRDxyTlNYw-z7zPt5RUoCcmeFSyoxXf5vpkla4ub67HySvj6a2SG-sgtFUkxmRfvnxUfS59ZrTjZjJl1xaIaynN91VIj2lja3yBKVZzOmq7BNLGZ6NtkXae-xO6vTaBVmka70bCL1KdSe=w427-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:33:55.419Z,,
https://www.google.com/maps/place/Bear+Restoration/data=!4m7!3m6!1s0x872274ba4846fb63:0x4caf1391b7294b88!8m2!3d35.1185842!4d-106.6135195!16s%2Fg%2F1tvtbtdk!19sChIJY_tGSLp0IocRiEspt5ETr0w,Bear Restoration,2.9,17,Building restoration service,"3400 Girard Blvd NE, Albuquerque, NM 87107, United States","499P+CH Albuquerque, New Mexico, USA",https://www.bearrestoration.com/,+1 505-888-1164,Closed · Opens 8 am Mon,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep3UerRWBpwHLgw1ZgRgHHGgojqjUS-dBup0hiScJszFcBN01TcEAT9RPu1aLM7H5_lQE9E5EFKW7EGM3HmOzjwMlmpWxiNB3VlZPzBheKaX9TPFhUjN0eRlVuDKuuHl18jAlp-=w427-h240-k-no,true,Closed,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:34:00.509Z,,
https://www.google.com/maps/place/Dwellsmith+LLC/data=!4m7!3m6!1s0x666530eccf4a2d35:0xa3d2a4cba1eb3db9!8m2!3d35.1180688!4d-106.6328498!16s%2Fg%2F11rn9n2wnq!19sChIJNS1Kz-wwZWYRuT3rocuk0qM,Dwellsmith LLC,4.5,24,Water damage restoration service,"514 Martinez Ln NE, Albuquerque, NM 87107, United States","4998+6V Albuquerque, New Mexico, USA",http://www.nmdwellsmith.com/,+1 505-503-0414,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerG08dNqQIXq8Yplg2H62iQV_bKa3XQGNz4S_t9Mtp7bzayMzPrX-UMdJvxtsCWhS3ucqi1W3i8Rgslop8V3LxVL6JXfla261pkEJvEJNFrate5Psl22aVFJDBKSbdADufofMGfcA=w426-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:34:05.260Z,,
https://www.google.com/maps/place/CSA+Restoration+%26+Remodel/data=!4m7!3m6!1s0x6d5bc6a436366f8f:0x3a27fb66db29849c!8m2!3d34.1661974!4d-106.026237!16s%2Fg%2F11twj1ppgw!19sChIJj282NqTGW20RnIQp22b7Jzo,CSA Restoration & Remodel,5.0,11,Water damage restoration service,,,https://www.csarestorationandremodel.com/,+1 505-918-0105,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweo48rDT414_FupafPcWwxHJrtBnuXCtaArx9PeQsKba2eV1uzK7lu2rmwiSZO0f5EfaQLTZmDXDBxb3qF3ssze9DeVVq6Ha4dmAhlTsE-F5w0C5qTwTwlt4NHguwi7VewewFW30=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/water+damage+restoration+in+Los+Ranchos+de+Albuquerque+Albuquerque+NM/@35.1619885,-106.6428038,14z",2026-03-23T03:34:09.903Z,,
